name,total,qq_pl,desolv_pl,vdw_pl,hbond_pl,qq_l,desolv_l,vdw_l,DrugScore,HMscore,PLP_tor,affinity
1thz,-19.918,-2.854,6.517,-9.265,-0.439,-0.286,1.291,-1.683,-49.557,5.353,3.100,5.15
1gnm,-21.499,-1.990,11.317,-14.187,-4.491,-1.274,2.776,-3.115,-7.671,1.364,27.900,6.25
2tpi,-15.111,-3.198,6.492,-9.045,-2.505,-0.539,0.764,-0.391,-21.686,-0.000,12.500,4.31
1d3d,-19.494,-1.102,7.100,-14.975,-0.569,0.138,0.418,-1.968,5.971,4.290,13.100,9.09
2h4k,-12.412,-3.911,6.208,-8.390,-2.351,0.618,0.546,-0.885,38.871,3.212,4.400,5.49
2c80,-25.360,-5.889,7.542,-10.923,-5.026,-1.354,1.071,-1.482,-11.957,3.564,22.000,5.33
2f1g,-12.140,-0.270,7.400,-11.677,-0.856,-0.510,1.366,-1.167,4.400,0.569,9.800,7.54
2cbz,-12.114,-5.385,12.808,-9.402,-4.173,1.212,3.034,-2.026,39.171,1.854,19.400,3.93
1r9l,-7.872,-1.004,2.975,-5.746,-0.996,-0.693,0.111,-0.045,3.629,0.159,3.100,5.4
1gj6,-13.529,-2.455,11.025,-12.727,-3.418,0.400,1.080,-0.575,33.157,0.338,0.200,7
2ewa,-16.625,0.354,5.550,-11.908,-0.539,0.024,0.670,-1.176,2.471,6.487,0.200,7.94
1kyv,-18.674,-1.718,10.483,-13.094,-3.874,-0.004,1.305,-1.160,22.257,4.706,16.800,5.92
1qxk,-18.915,-3.558,10.358,-14.224,-4.315,0.090,1.263,-2.316,40.557,1.742,20.600,5.05
2h6b,-10.772,-1.668,4.208,-2.413,-2.289,0.001,0.302,-0.264,-51.529,2.347,2.400,5.39
2csn,-10.517,-0.841,5.550,-6.899,-0.293,-1.052,0.787,-0.626,8.143,3.110,6.000,4.41
2i3i,-20.612,-2.331,6.408,-11.809,-1.985,-0.676,1.106,-1.876,-32.929,2.462,4.000,7.3
1stc,-21.296,-1.859,5.942,-13.996,-2.147,0.100,0.316,-0.537,7.357,6.194,2.200,8.1
1wht,-4.406,0.029,6.008,-7.580,1.898,0.266,0.622,-0.477,9.714,0.674,7.200,3.7
1pvn,-26.168,-6.237,15.583,-11.786,-5.454,-0.490,1.435,-0.998,-69.229,0.881,13.400,9.82
1rd4,-17.447,-0.076,3.750,-11.796,-0.534,-0.184,0.531,-1.451,-5.829,5.396,2.800,7.74
1dhj,-18.525,-3.205,12.167,-10.984,-2.418,-0.762,1.771,-1.115,-8.943,3.785,9.800,6.55
1hnn,-12.047,-2.147,6.117,-8.220,-0.929,-0.539,0.286,-0.227,-4.457,0.970,0.000,6.24
1b6l,-21.956,-1.731,9.542,-14.703,-2.835,-0.758,1.705,-2.016,-8.186,3.586,14.100,8.3
1hxb,-27.814,-1.604,11.033,-17.716,-3.289,-1.270,3.318,-4.545,-17.043,4.787,20.900,9.92
1jq8,-16.403,-0.328,10.233,-13.404,-1.131,-0.916,2.892,-1.700,11.914,4.855,21.400,6
2fpz,-7.992,-0.544,7.475,-6.617,-1.580,-0.007,0.102,-0.030,-6.643,-0.000,0.000,3.96
1os0,-17.777,-1.097,8.525,-12.903,-2.201,-1.004,2.079,-2.584,19.814,3.962,23.700,6.03
1v0k,-9.776,-1.910,8.350,-8.209,-3.228,-0.933,0.811,-0.568,42.500,-0.000,19.000,5.1
2bo4,-5.933,-2.825,5.708,-4.613,-2.388,1.449,0.806,-0.312,2.714,-0.000,8.000,4.61
1f57,-7.565,-2.169,3.442,-3.138,-2.471,-0.719,0.178,-0.111,3.300,-0.000,7.100,5.64
1q8w,-13.033,-1.832,6.500,-8.074,-1.440,-0.599,0.522,-0.685,0.257,2.487,0.000,5.24
1yej,-18.637,-0.966,7.575,-13.524,-2.298,-0.385,0.687,-1.034,-5.343,2.857,16.100,7.46
1bnn,-8.927,0.858,5.033,-7.859,-0.749,-0.200,0.382,-0.487,10.957,2.899,1.500,10
1c1u,-10.757,-1.747,9.850,-9.564,-1.779,0.453,0.887,-0.465,-5.429,-0.000,1.700,8.25
1t4v,-16.868,-2.135,8.117,-11.555,-1.572,0.070,0.425,-0.779,0.286,3.776,14.500,7.68
1dy4,-15.647,-4.367,5.383,-10.734,-1.927,0.181,0.326,-0.607,3.071,0.338,13.500,4.36
1rbp,-12.992,-0.006,1.125,-10.141,-0.007,0.000,-0.162,-0.500,41.471,6.697,4.400,6.72
3pcn,-3.011,-1.003,4.850,-6.256,8.204,-0.153,0.334,-0.281,-28.443,1.604,1.700,3.66
1xge,-8.900,-1.331,5.892,-5.427,-3.025,-0.551,0.185,-0.102,5.743,-0.000,1.500,4.68
1mai,-17.863,-5.094,9.250,-7.045,-5.085,-5.094,2.680,-1.641,48.357,-0.000,21.200,6.68
1qbs,-25.864,-1.113,8.467,-16.389,-3.040,-0.119,1.433,-3.869,4.686,6.914,21.900,9.47
1od8,-12.788,-1.860,7.667,-8.772,-4.068,-1.201,0.646,-0.532,24.486,-0.000,17.000,5.1
1bzj,-11.450,-0.746,7.617,-9.738,-3.015,-0.310,0.566,-0.559,50.286,3.206,8.400,4.66
3pcg,-6.868,-1.008,4.233,-6.008,2.625,0.068,0.252,-0.265,-24.086,1.389,0.500,2.3
1hps,-22.530,-0.884,9.325,-17.106,-2.981,-0.509,2.090,-4.316,6.600,2.152,26.400,9.22
2fgv,-28.333,-1.602,11.475,-18.067,-2.827,-1.145,3.304,-4.631,-19.186,5.566,21.000,6.12
5yas,-3.315,-0.055,4.050,-4.299,-1.168,0.694,0.189,-0.217,42.757,3.073,7.000,3.26
1m2x,-7.125,-0.199,3.725,-5.687,-1.081,0.022,0.307,-0.475,-4.986,0.527,3.400,4.15
1q65,-12.258,-1.408,8.400,-8.840,-3.087,0.002,0.599,-0.545,-6.314,0.338,8.700,5.46
1njd,-11.497,-1.323,10.442,-9.188,-4.535,-0.694,0.748,-0.720,32.886,-0.000,11.300,5.57
1c83,-15.448,-3.745,8.542,-9.667,-2.865,0.430,0.830,-0.512,6.043,2.566,0.000,4.85
2avs,-26.103,-1.735,11.217,-18.190,-2.152,-1.267,2.323,-3.375,-19.429,3.091,26.400,7.57
1qb6,-12.925,-2.263,12.342,-11.218,-2.575,0.647,1.541,-0.892,12.600,1.875,2.500,6.06
1hvj,-31.122,-0.966,11.700,-18.700,-3.431,-1.375,4.029,-6.687,-31.929,5.991,31.600,11.4
2aog,-34.570,-3.499,14.967,-19.548,-6.475,-1.890,4.504,-5.772,-41.986,3.184,55.000,6.28
1no6,-13.250,-4.668,7.042,-8.608,-2.345,0.732,1.109,-1.914,26.200,1.940,0.000,4.41
1g46,-8.582,1.043,4.933,-6.549,-0.608,-0.398,0.564,-0.655,3.900,3.569,1.300,8.8
1srg,-6.508,-2.746,5.817,-9.442,6.593,0.079,0.317,-0.464,22.314,3.053,1.500,5.3
1nw4,-17.869,-1.324,9.792,-10.041,-2.816,-0.409,0.914,-0.761,-62.029,0.853,11.700,9.07
1qbo,-16.123,-2.289,10.742,-12.551,-2.331,0.520,1.018,0.375,-4.629,3.094,2.800,7.74
1x39,-16.181,-4.602,9.325,-11.269,-4.856,-0.079,0.878,-0.627,29.186,-0.000,10.300,9.22
3jdw,-4.653,-3.866,5.217,-3.581,3.126,-0.727,0.300,-0.247,1.143,-0.000,13.500,3.6
1c86,-13.057,-4.501,7.417,-9.073,-3.621,0.471,0.679,-0.625,30.000,0.415,0.000,4.7
1uho,-16.952,-0.032,5.158,-11.737,-0.596,-0.179,0.614,-1.497,1.529,5.825,8.100,9.22
1qft,-11.276,-3.673,4.158,-5.711,-1.894,-0.010,0.160,-0.139,-5.000,0.978,6.000,8.77
1cet,-14.358,-0.506,3.492,-6.605,-0.349,0.382,0.392,-0.651,-61.471,4.586,18.100,2.89
2fw6,-13.972,-4.231,8.967,-7.588,-3.802,0.950,0.798,-0.514,-26.914,-0.000,11.000,2.92
1aid,-11.267,0.013,2.617,-7.753,-0.004,0.196,0.338,-0.725,21.186,6.846,13.400,4.82
1xpz,-9.731,0.689,5.792,-6.988,-0.915,-0.296,0.728,-1.437,3.129,3.379,4.600,7.08
1hpx,-22.897,-0.270,9.808,-15.507,-1.712,-0.781,2.880,-4.287,0.486,6.520,21.000,11.26
1erb,-13.151,-0.006,1.633,-10.537,-0.005,-0.172,-0.153,3.391,11.014,7.374,0.300,8.1
1ctt,-12.052,-1.503,8.658,-10.095,-2.892,-0.507,0.697,-0.642,27.043,0.629,11.100,4.52
1m83,-21.625,-11.039,20.400,-14.926,-8.035,2.260,2.956,-2.164,50.343,-0.000,21.300,3.4
1ejn,-17.104,-1.818,11.817,-12.053,-2.794,-0.460,1.082,-0.784,-25.686,0.569,2.500,5.62
1e6s,-9.186,-2.032,8.075,-7.410,-3.902,-0.621,0.509,-0.235,42.271,-0.000,14.100,3.22
1n3i,-13.883,-1.858,8.650,-10.546,-3.376,0.119,0.583,-0.700,5.686,0.583,10.600,8.89
1qbr,-30.631,-1.459,11.367,-21.297,-5.114,-0.707,2.006,-4.354,21.557,5.015,15.500,10.57
1vyf,-17.408,-2.398,2.875,-7.560,-1.380,0.000,-0.150,-1.153,4.557,7.775,18.200,8.05
1mu6,-18.078,-0.523,8.925,-12.072,-1.495,-0.629,1.610,-1.864,-13.129,4.574,9.300,8.38
1iy7,-13.322,-2.481,8.067,-7.908,-3.964,-0.430,0.768,-0.790,7.814,0.970,4.500,6.19
1lyb,-27.596,-1.819,9.592,-15.461,-4.659,-1.187,2.846,-4.365,-13.543,5.362,26.600,11.42
1g3e,-9.436,-1.932,8.583,-7.643,-2.298,-0.353,0.859,-0.527,13.857,-0.000,3.000,5.38
1z6s,-11.224,-2.385,10.442,-7.715,-2.352,-1.339,1.633,-0.830,5.886,-0.000,11.200,4.34
1qbu,-26.021,-1.335,8.442,-16.236,-3.735,-0.430,1.334,-3.609,-1.729,5.142,15.000,10.24
2afw,-8.426,-0.728,3.983,-5.602,-1.733,-0.133,0.190,0.014,-13.929,0.267,4.300,4.77
1o33,-12.511,-2.214,10.467,-8.780,-2.799,-0.524,0.998,-0.394,-3.857,-0.000,0.000,5.74
2c92,-22.512,-3.265,14.908,-15.647,-6.740,-0.845,1.780,-1.335,48.943,3.560,28.500,5.68
1drk,-11.957,-3.723,7.400,-6.922,-5.640,-0.980,0.256,-0.056,50.729,-0.000,4.200,6.82
1o86,-20.124,-2.797,7.542,-11.166,-3.013,-1.836,1.219,-1.886,-2.000,2.360,26.200,9.57
1mmr,-16.509,-0.939,6.642,-11.270,-2.887,-0.441,0.805,-1.260,-26.500,0.119,6.500,5.4
1zgi,-15.789,-0.356,7.750,-12.737,-0.515,-0.565,1.603,-2.026,-6.429,2.512,7.800,5.34
1i80,-8.916,-0.901,4.575,-6.275,-1.778,0.000,0.000,0.000,-8.157,0.338,0.000,6.41
1kzk,-24.312,-1.263,9.592,-17.660,-1.764,-0.629,1.932,-3.352,-1.043,4.437,12.900,10.39
1k1y,-18.398,-4.645,15.042,-14.761,-4.492,-2.659,3.631,-3.242,93.886,0.780,42.300,3.22
1w7g,-17.305,-0.454,12.050,-12.131,-1.747,-0.662,1.818,-2.810,-6.943,3.498,14.000,5.1
1tnh,-7.890,-1.860,4.117,-5.446,-1.604,-0.059,0.173,-0.107,1.514,-0.000,4.100,3.37
4ts1,-5.970,-2.476,6.200,-7.393,3.672,-0.964,0.381,-0.414,15.786,-0.000,9.500,4.94
2fqt,-13.131,-2.448,8.933,-9.136,-3.664,-0.735,0.830,-0.729,17.114,-0.000,22.900,6.14
1b8y,-15.281,1.284,6.758,-13.598,-0.991,-0.541,0.603,-0.929,-7.529,1.685,1.800,7.85
1t5f,-7.738,-1.724,6.192,-5.297,-1.814,-1.161,0.379,-0.296,20.543,-0.000,13.700,4.22
7upj,-16.649,-0.888,5.000,-11.538,-2.411,-0.148,0.574,-2.249,25.300,3.982,2.500,8.49
1i9n,-8.713,1.065,5.025,-6.489,-0.674,-0.388,0.588,-0.731,2.029,3.569,0.000,8.66
1efy,-12.722,-0.486,6.800,-9.525,-1.247,-0.296,0.765,-0.469,-9.614,2.032,0.600,8.22
1tlp,-17.748,-1.327,10.000,-11.573,-2.594,-3.036,3.530,-3.241,35.829,3.462,25.200,7.55
1ajn,-6.912,-0.960,3.667,-6.330,-0.489,0.103,0.256,0.979,1.843,1.307,2.500,2.63
1kmy,-12.337,0.205,3.175,-7.380,-0.182,-0.166,0.197,-0.465,-37.900,2.910,2.000,5.1
1j14,-8.501,-2.056,7.267,-6.470,-2.164,0.297,0.383,-0.126,2.371,-0.000,0.000,4.49
2qwc,-10.693,-3.430,8.450,-7.162,-3.533,-0.034,1.362,-1.199,20.300,-0.000,17.300,3.55
2hs1,-20.664,-1.042,9.283,-15.446,-2.385,-0.431,1.733,-3.580,9.100,2.951,19.800,8.48
1y3p,-14.515,-4.927,21.808,-17.161,-3.041,-0.801,4.615,-3.942,105.957,-0.000,28.200,4.82
1jet,-24.537,-6.384,11.867,-13.480,-4.645,-0.572,1.480,-1.406,-14.786,1.603,31.200,7.25
1ydd,-5.128,0.730,6.042,-6.193,-0.801,0.063,0.347,0.095,2.186,0.267,0.000,7.07
1b3g,-26.546,-6.674,12.142,-14.717,-5.519,-0.593,1.647,-1.696,-17.771,1.074,39.100,6.7
1gvx,-33.357,-3.352,15.225,-19.632,-5.028,-1.956,5.778,-7.053,-29.357,4.590,45.700,7.22
2bal,-13.418,-0.903,5.608,-9.913,-1.718,0.460,0.889,-1.210,8.886,3.650,2.400,6.31
1k21,-25.351,-2.440,10.275,-12.462,-3.973,-1.613,1.411,-2.107,-34.171,4.482,13.400,8.38
1utm,-6.454,-1.511,3.508,-4.711,-0.829,0.024,0.144,-0.064,-3.443,-0.000,6.100,3.01
1lyx,-4.702,-0.073,6.658,-5.194,-2.555,-0.610,0.274,-0.202,37.071,-0.000,10.200,4.54
2cex,-7.256,-2.699,8.675,-7.227,-2.466,0.002,1.469,-1.227,42.857,-0.000,19.800,4.7
1ohr,-24.408,-1.839,8.008,-15.341,-1.704,-0.720,1.777,-3.324,-11.729,5.309,16.800,8.7
1ws4,-7.651,-1.269,4.875,-6.004,-2.384,-0.630,0.470,-0.321,24.986,0.168,15.700,3
1w96,-16.630,-1.117,5.917,-13.357,-1.382,-0.373,0.486,-0.921,27.086,3.724,11.000,8.41
2fxu,-25.429,-0.866,5.492,-14.758,-2.359,-0.370,1.094,-2.685,-7.000,8.376,39.900,8.15
1o0m,-11.314,-1.422,8.567,-8.062,-3.441,-1.188,1.400,-1.157,22.571,0.338,17.600,5.15
1f0r,-17.732,-1.274,10.333,-12.922,-1.104,-0.390,0.929,-1.329,-25.929,1.711,2.300,7.66
1wc1,-5.118,1.425,15.067,-10.644,-2.981,1.356,3.332,-2.212,38.457,1.363,17.900,4
1njs,-23.494,-5.389,13.833,-15.266,-7.100,-0.003,2.113,-1.982,30.514,1.917,23.600,7.82
2fgu,-29.029,-1.775,11.225,-18.003,-2.789,-1.156,3.327,-4.621,-19.014,6.367,20.300,9.18
2boh,-13.211,-0.294,7.292,-14.961,-0.151,-0.250,0.826,-1.046,44.700,1.931,4.200,8.52
2boj,-4.456,0.363,4.850,-4.671,-2.685,-0.545,0.207,-0.169,31.857,-0.000,7.300,5.77
1tcx,-23.372,-1.006,7.683,-14.748,-2.379,-0.763,1.744,-3.749,-1.214,5.527,26.100,6.95
1eld,-5.269,-0.695,7.425,-5.301,-1.358,-0.329,1.428,-1.109,57.414,3.854,6.400,6.7
1v0l,-13.305,-4.010,7.167,-8.160,-4.321,-0.690,0.610,-0.535,30.643,-0.000,16.500,7.55
1kel,-15.784,-1.231,6.733,-10.432,-2.369,-0.913,1.049,-1.177,-0.314,2.519,22.900,7.28
1zpa,-18.237,-0.588,9.067,-16.355,-1.666,-0.783,1.691,0.410,11.971,3.641,16.800,8.4
1nq7,-17.181,-1.071,2.883,-10.255,-1.042,0.001,-0.147,-0.681,30.371,8.567,2.800,6.8
1mfa,-9.087,-0.522,6.508,-8.589,-1.452,-1.638,2.691,-2.731,50.543,1.390,37.600,5.04
1b0h,-30.322,-6.877,14.092,-18.857,-6.254,-0.568,2.045,-2.290,-2.471,1.074,35.600,6.7
5tmp,-23.353,-2.037,23.250,-22.088,-4.356,-2.350,4.772,-3.941,66.314,1.989,44.700,7.47
1utn,-8.269,-1.885,4.000,-5.467,-1.564,-0.081,0.161,-0.119,-2.900,-0.000,4.500,3.49
1g2o,-14.647,-1.842,10.400,-10.984,-3.678,-0.530,0.926,-0.771,9.143,0.296,10.700,10.55
1hlk,-5.294,-0.145,5.825,-7.152,-0.502,0.141,0.597,-0.620,44.614,1.990,5.200,5
1d4l,-23.090,-1.189,9.008,-15.921,-2.908,-0.062,1.237,-2.131,-1.514,5.231,19.700,8.77
1y0l,-14.509,-1.197,5.292,-9.037,-1.204,0.190,0.433,-0.481,-8.943,4.600,3.200,9
1bnv,-10.701,0.401,6.158,-8.267,-1.535,-0.422,0.822,-0.927,8.243,2.913,1.900,8.77
1swg,-11.914,-1.840,6.050,-7.830,1.152,-0.016,0.219,-0.267,-38.829,1.819,11.300,7.36
1bdq,-22.726,-1.040,7.933,-15.352,-2.072,-0.779,1.754,-3.865,-11.143,3.290,26.900,6.34
1lke,-15.769,-0.255,4.683,-12.063,-0.874,-0.115,0.668,-0.634,6.900,4.832,9.000,7.52
1fkw,-8.803,-0.583,8.867,-9.137,-1.545,-0.364,0.861,-0.501,21.586,0.384,11.600,5.05
1c84,-14.876,-3.166,7.300,-9.596,-2.418,0.467,0.749,-0.481,6.514,3.029,0.000,5
1ydk,-22.941,-5.739,7.467,-9.558,-4.932,-1.418,1.037,-1.356,-0.057,3.564,25.200,5.89
1ssq,-10.328,-3.154,3.792,-3.854,-2.864,-0.841,0.165,-0.141,-5.914,-0.000,9.700,6
1ii5,-12.744,-3.749,5.950,-6.217,-4.267,-1.175,0.395,-0.253,17.857,-0.000,16.200,6.62
1c4u,-20.612,-2.109,10.008,-14.349,-1.949,0.364,1.839,-2.211,-12.200,4.459,10.500,10.37
1nvs,-14.616,-0.894,5.492,-11.158,0.099,0.000,0.000,0.000,9.829,5.071,0.000,7.82
2c94,-21.475,-3.038,14.200,-15.127,-6.026,-0.421,1.751,-1.405,39.157,3.734,30.900,6.82
1d4k,-27.032,-2.087,10.567,-18.006,-3.292,-1.321,1.898,-2.526,5.729,4.999,21.300,9.22
1ajx,-21.994,-0.846,7.208,-15.706,-1.934,-0.170,1.160,-3.374,19.686,5.506,21.000,7.91
3kiv,-9.480,-3.432,3.633,-4.325,-2.029,-0.164,0.211,0.032,0.571,1.074,12.900,4.7
1cnw,-6.276,0.757,5.825,-7.233,-0.493,-0.463,0.936,0.587,2.271,1.434,21.000,7.72
1g85,-7.126,-0.010,1.175,-4.506,-0.001,0.000,0.026,-0.211,0.943,3.479,10.800,5.48
1gu1,-13.848,-1.182,7.558,-7.654,-3.554,-0.481,0.398,-0.156,-35.329,-0.000,8.700,4.52
1q1g,-19.828,-1.205,9.467,-10.981,-2.355,-0.436,0.779,-0.838,-69.057,1.819,10.200,8.57
1ppc,-20.238,-2.161,10.533,-12.686,-3.162,-0.325,1.848,-2.975,-2.514,3.647,6.900,6.16
1q91,-15.070,-1.154,7.442,-11.226,-2.212,-0.406,1.059,-1.596,21.414,3.073,7.700,4.15
1ro6,-12.258,0.119,2.733,-8.839,-0.709,-0.051,0.054,-0.634,-1.686,3.341,5.700,6.46
1f4x,-9.707,-0.785,6.283,-8.436,-2.339,-0.597,0.913,-0.447,20.814,0.780,18.200,5.59
1cny,-9.582,0.723,5.667,-7.500,-0.572,-0.679,1.157,-1.059,3.214,3.415,20.700,7.85
1c1r,-10.572,-1.569,10.217,-9.322,-1.948,0.453,0.895,-0.505,-2.886,0.338,1.100,7.63
1o30,-9.788,-2.833,12.042,-11.756,0.552,0.870,2.107,-1.629,13.857,0.338,1.500,6.77
1v11,-18.570,-2.351,15.083,-12.511,-4.105,0.382,1.766,-1.381,-26.043,2.095,16.600,3.98
1n1m,-13.144,-3.198,3.583,-6.133,-2.608,-0.211,0.229,-0.374,-17.871,0.794,6.100,5.7
1qb9,-16.200,-2.284,10.458,-12.634,-2.166,0.571,0.614,-0.274,9.557,3.427,5.200,7.44
2am4,-24.817,-3.631,15.800,-13.497,-4.481,-0.359,3.369,-2.370,-86.600,1.222,26.200,3.72
2f34,-14.438,-2.335,8.575,-8.604,-3.218,-0.724,1.300,-1.277,5.071,1.876,7.600,6.89
1bwa,-30.681,-1.729,11.942,-21.347,-5.629,-0.713,2.032,-4.221,18.943,4.218,17.400,7.6
2gyi,-4.026,1.639,6.192,-6.224,-1.318,0.608,0.411,-0.382,0.800,-0.000,11.100,7
3pcf,-9.208,-0.742,4.692,-5.892,-1.387,-0.078,0.180,-0.115,-12.714,1.389,0.700,6.05
1o3d,-11.890,-2.106,10.975,-11.062,-2.529,0.820,1.118,-0.766,8.900,0.338,0.200,7.13
1ppl,-23.300,-1.459,9.517,-15.553,-3.194,-1.167,2.173,-3.811,9.786,4.021,32.200,8.55
1kjr,-12.304,-1.875,9.258,-9.602,-3.460,-1.713,2.666,-2.426,36.700,-0.000,27.500,6.06
1b4h,-26.355,-7.648,13.467,-14.214,-5.432,-0.207,1.843,-1.810,-17.586,1.432,39.200,5.46
1dfo,-18.650,-1.577,11.600,-13.470,-3.273,-0.007,1.595,-1.651,-11.557,2.167,10.400,6.7
1ydb,-5.322,0.854,5.542,-6.347,-0.767,0.056,0.359,-0.132,6.700,0.573,0.000,8.24
2j79,-9.111,-1.827,8.225,-8.123,-3.634,-0.496,0.533,-0.255,45.629,-0.000,15.100,5.96
1g35,-22.254,-1.871,10.408,-18.010,-3.054,-0.319,1.650,-2.978,43.500,3.821,21.900,8.14
1ogx,-11.294,-0.689,1.867,-7.160,-1.178,-0.005,0.081,-0.015,11.029,4.447,0.900,6.09
1bn3,-8.817,1.012,4.833,-7.882,-0.736,-0.219,0.346,-0.449,14.286,3.156,1.500,9.89
1ceb,-11.349,-4.085,3.383,-5.062,-2.092,-0.198,0.290,-0.244,3.714,1.559,4.200,6
1gai,-23.144,-5.245,14.283,-15.441,-6.365,-2.989,3.830,-3.236,72.500,0.780,44.500,8
1ez9,-14.494,-1.731,10.150,-12.592,-2.619,-2.567,4.644,-3.956,52.371,0.336,64.100,5.1
2j47,-16.331,-2.248,9.067,-11.012,-4.053,-0.759,1.223,-1.103,16.457,1.522,7.700,5.41
1xh9,-24.310,-4.122,12.700,-18.208,-4.478,0.211,1.365,-1.740,22.743,2.320,2.900,7.77
2gv7,-25.772,-3.378,15.275,-15.168,-4.489,-0.533,1.801,-4.599,-11.271,2.469,5.500,7.85
1kc7,-6.206,-0.141,5.983,-4.723,-3.258,-0.273,0.364,-0.316,13.914,-0.000,5.000,5.52
1xka,-16.780,-2.359,12.208,-13.962,-1.676,0.406,1.128,-1.060,0.843,1.995,4.500,6.88
1gj8,-8.625,-1.645,10.808,-9.765,-1.234,0.213,1.152,-0.456,28.686,0.527,6.100,6.96
2ca8,-18.709,-5.594,7.217,-8.022,-5.412,-1.269,0.995,-1.054,6.800,0.777,13.800,4.66
1m4h,-34.295,-3.501,15.925,-21.741,-5.445,-1.509,4.561,-5.584,-26.414,3.969,51.700,9.52
2f2h,-26.748,-3.522,10.992,-13.631,-4.084,-1.170,1.122,-1.086,-64.557,2.206,17.200,5.7
1li6,-4.880,-0.127,0.992,-3.312,-0.398,0.000,0.000,0.000,1.814,1.698,0.000,3.8
1a8i,-16.715,-1.553,9.983,-8.706,-4.165,-0.289,0.558,-0.236,-60.100,-0.000,12.800,5.52
1v1m,-20.026,-3.112,15.533,-12.641,-4.085,0.395,1.763,-1.366,-36.100,2.095,15.800,3.94
1lpk,-18.430,-2.245,14.758,-15.506,-2.048,0.271,1.578,-1.504,-1.771,1.940,6.800,7.55
1pyn,-19.943,-5.498,10.950,-14.141,-5.028,1.173,1.606,-2.970,41.943,2.079,24.600,5.49
2bq7,-15.175,-0.227,6.567,-13.346,-0.262,-0.217,0.549,-1.012,-1.814,1.931,4.600,7.05
1msm,-25.423,-1.304,9.975,-18.606,-1.880,-0.627,1.914,-3.309,-7.629,3.955,13.400,10.48
1kzn,-18.205,-1.018,8.283,-13.799,-1.706,-1.072,1.557,-3.775,44.771,4.004,11.500,8.92
1aaq,-21.584,-2.273,9.850,-13.665,-3.362,-1.172,2.058,-3.529,-3.329,2.026,30.200,8.4
1w3l,-15.657,-3.274,10.892,-11.759,-6.193,-1.307,2.414,-2.100,62.643,0.168,37.600,6.28
1g54,-9.557,0.934,5.033,-7.205,-0.598,-0.381,0.619,-0.637,4.614,4.052,1.800,8.82
2cc7,-5.388,3.140,5.608,-6.920,-1.165,0.000,0.000,0.000,-1.014,1.247,0.000,8.01
1dzk,0.210,0.006,2.025,1.306,-0.001,-0.041,0.068,-0.190,13.143,2.706,4.100,6.1
2aoc,-36.189,-3.357,14.708,-20.236,-6.459,-1.873,4.081,-5.541,-42.914,4.134,57.100,4.89
1gcz,-10.071,-0.632,4.300,-9.700,-1.886,0.168,0.171,-0.397,45.643,2.501,3.000,5.13
1o2w,-8.124,-2.300,11.017,-9.479,-0.975,0.721,1.823,-1.035,14.443,-0.000,2.500,5.85
1if8,-10.923,0.973,4.833,-7.082,-0.646,-0.379,0.518,-0.816,-1.686,5.082,6.800,9.64
1qan,-19.134,-2.938,12.392,-13.834,-3.358,-1.267,1.226,-1.123,10.271,0.672,18.800,4.48
1ctu,-12.092,-1.661,9.967,-10.770,-3.908,-0.496,0.810,-0.611,45.557,0.545,11.100,11.92
1uz1,-9.813,-1.518,6.450,-7.178,-3.916,-0.176,0.313,-0.135,21.214,0.127,10.200,6.89
1r0p,-21.578,-0.618,5.708,-14.044,-1.801,0.096,0.397,-0.494,0.457,7.900,4.600,8
1zsf,-26.664,-3.678,12.425,-18.392,-4.599,-1.154,3.635,-3.672,23.214,4.007,31.000,9.92
1gar,-27.946,-5.397,16.717,-17.262,-6.096,-0.567,2.476,-2.672,-2.271,2.679,32.600,10
1v2s,-8.158,-1.656,6.842,-6.153,-2.101,0.298,0.370,-0.135,-2.329,-0.000,0.000,4.17
4rsk,-8.789,-1.060,7.483,-6.969,-2.075,-1.248,1.361,-0.981,23.014,0.338,15.600,4.32
1xk9,-11.394,-1.244,4.625,-8.336,-0.224,-0.227,0.324,-0.426,0.343,2.436,3.800,6.85
1gj7,-12.589,-2.473,11.125,-11.591,-3.253,0.433,1.066,-0.700,25.571,-0.000,0.000,7.89
2bpv,-21.374,-1.030,8.850,-15.405,-1.892,-0.795,1.830,-3.257,-8.029,2.674,21.800,7.67
1pa9,-15.035,-2.870,7.533,-7.905,-3.080,0.479,0.513,-0.515,-46.543,0.338,3.100,4.6
5std,-17.207,-0.520,6.708,-11.627,-0.606,0.130,1.305,-2.086,12.143,7.631,6.000,10.49
1g4o,-8.383,1.022,4.583,-6.123,-0.601,-0.413,0.521,-0.655,-1.157,3.247,0.100,8.25
1tx7,-8.687,-2.047,8.475,-7.231,-1.900,-0.043,0.581,-0.296,10.614,-0.000,3.500,4.6
1kav,-11.194,-1.144,7.092,-9.784,-3.067,-0.256,0.737,-0.795,53.300,2.685,11.200,5.82
1pro,-26.642,-0.965,9.108,-17.617,-3.775,-0.220,1.247,-3.999,4.671,5.232,14.500,11.3
1qy2,-6.546,-0.178,1.625,-5.104,-0.255,-0.039,0.054,-0.189,10.200,2.282,0.900,5.74
2dri,-11.943,-3.651,7.325,-6.941,-5.846,-0.961,0.257,-0.059,52.300,-0.000,4.900,6.89
1n4h,-12.911,-0.920,2.600,-9.403,-0.764,0.000,-0.096,-0.585,38.114,5.525,0.000,6.55
