name,vina_affinity,vina_gauss1,vina_gauss2,vina_repulsion,vina_hydrophobic,HB,rbond,affinity
1alw,-3.89789,29.38861,579.67134,0.46339,29.99468,0.00000,4,6.52
1hms,-5.16312,45.08289,1121.66747,1.62384,58.25514,2.75790,15,6.37
1g7g,-5.35369,143.90856,1557.34407,11.24436,56.73167,9.55737,19,6.6
2h4g,-6.43647,77.80639,1065.73917,3.68765,25.71413,4.15476,6,6.52
1r1h,-8.62680,129.37164,1758.21792,7.62841,67.81652,6.85944,11,8.92
1fo0,-10.95369,274.18689,3696.53083,16.15524,106.63451,20.14414,32,5.59
2gl0,-6.22160,100.46468,1009.43367,3.50943,0.00000,3.14081,6,4.82
1yqj,-12.44789,134.23537,1743.53512,2.68489,88.11884,2.53818,5,8.14
1n46,-11.17999,116.22805,1808.34965,5.36443,75.45711,4.29467,5,10.52
1jn4,-8.54082,129.00739,1787.44520,5.67507,4.11300,9.10210,14,4.95
1qaw,-7.90005,70.30138,1182.25924,4.22352,19.53028,6.44591,4,5.12
1mes,-11.02165,126.81698,2183.27923,3.66546,81.09714,5.49018,14,7.7
1bnw,-4.99565,54.96093,878.57174,2.37321,10.18302,2.98996,6,9.08
1uj6,-4.34028,70.86472,785.66544,7.54870,0.00000,10.89339,12,3.05
1ghy,-7.61317,94.83560,1094.64723,4.54105,16.85763,4.22208,2,8.1
1w5x,-12.54925,186.62019,2841.90251,8.12699,104.67513,9.22247,17,8.4
2j2u,-8.11785,127.69587,1537.91139,3.58228,22.02191,0.42215,5,7.33
1c5q,-6.40116,66.66627,766.57753,1.86815,4.18168,3.50998,2,6.36
1jfh,-5.04393,53.45993,1054.01924,1.63114,0.00000,2.94989,12,2.05
1b40,-8.69156,148.49062,1983.64822,7.40696,47.84096,10.40816,18,7.28
2ewb,-4.70216,55.67046,970.03750,2.25642,11.54006,1.00000,5,6.1
1ai7,-4.63856,48.02000,507.10745,1.06912,38.57557,0.00000,1,4.09
1utj,-4.48983,46.76987,528.71104,1.46867,4.16806,2.68698,2,3.84
1rql,-3.94876,43.43809,461.72000,1.97069,5.48235,2.92279,1,2.75
1d7i,-1.57095,31.78426,304.43602,1.76978,0.00000,0.92035,2,3.6
1m2r,-9.07799,87.36344,1276.30014,2.74709,52.86812,1.53833,4,6.46
1oss,-4.87543,53.90860,615.61910,2.12656,5.69974,3.05769,2,4.79
1ugp,-3.48210,19.91931,373.77422,1.07325,21.48910,2.38317,2,2.89
2bpy,-10.63461,110.15330,2331.58461,2.67571,56.18392,5.19969,14,7.4
1a99,-3.95589,54.58307,456.23864,2.56601,27.17767,3.03622,5,5.7
2c3l,-5.10659,62.42639,1037.20059,5.13539,32.17284,1.74713,1,5.07
1tog,-5.65433,49.88709,634.38596,2.63749,33.81559,4.49672,3,3.22
2fqx,-8.93393,113.87249,1276.44213,5.14204,0.00000,8.02678,6,7.15
1g98,-4.65524,70.38576,995.15904,8.16762,0.00000,10.55478,11,5.7
2a5c,-6.04981,54.14822,1073.47987,1.79695,6.60366,1.59024,4,4.62
1b3l,-6.78005,107.03823,1418.95981,6.47847,14.86599,10.77200,16,5.89
1c5s,-6.17988,69.70763,730.35367,3.01287,6.92387,4.69866,2,6
1hih,-9.23544,105.51994,2127.87907,4.96493,67.70894,7.94037,16,8.05
1c3x,-4.36544,72.33478,732.06167,4.09636,1.01992,2.41908,0,3.68
1nfu,-8.32292,129.61862,1526.98666,4.78203,48.88983,1.37659,6,7.74
1uwu,-4.99708,89.95437,911.32489,8.16502,0.00000,8.26026,5,5.98
1ew9,0.96647,30.32871,295.31687,4.99612,0.00000,0.89364,3,3.22
2h5a,-6.51732,66.86305,891.42788,5.66047,0.00000,10.21386,7,5.1
2aqu,-9.65325,142.09826,2489.96986,6.53371,78.39357,7.44480,19,9.32
1yds,-7.44610,79.53339,1177.29562,2.14201,34.36889,2.23873,5,5.92
1pkx,-10.24457,147.35617,1429.67617,7.91930,0.00000,13.40560,8,6.92
1e2k,-7.34933,84.94871,1210.54500,3.67021,36.45487,2.01788,4,4.94
1nli,-5.14144,74.87280,604.56730,3.44851,0.00000,4.10017,1,3.59
2c97,-5.86854,83.90169,1028.48402,4.21883,13.74966,5.18622,8,6.14
1siv,-8.69561,114.33459,2065.96465,5.58646,54.47051,10.05536,19,8.08
1v2k,-10.51119,136.05078,1536.69773,1.51006,41.86040,0.00000,4,6.19
1hsh,-10.99008,124.26575,2299.80241,2.51199,82.58858,3.87743,14,9.42
1afl,-1.79586,104.18882,1219.23353,13.46347,0.00000,6.81024,9,6.28
1hyo,-5.75452,62.11593,798.67675,3.77788,6.22974,6.63563,5,4.07
1cbx,-5.95853,66.12646,1031.96194,5.07993,29.36279,5.54752,5,6.35
1c5c,-8.74109,90.64702,1265.95734,5.84717,43.14410,6.66302,3,6.96
1ghz,-7.41559,70.68944,936.43761,2.06821,6.19752,4.55265,3,4.8
1add,-7.85648,94.98151,1274.91144,4.10372,4.40205,5.17429,6,6.74
2fx6,-5.72471,62.64246,646.78249,2.50767,5.96364,3.78311,1,3.7
1fzm,-9.44921,194.03001,2894.99238,7.50078,82.56087,13.42080,32,7.7
1qhc,-7.84517,136.49951,1967.03326,7.68924,3.66885,10.30357,16,7.57
1c5p,-5.25886,56.26622,607.50047,2.23912,3.63574,3.99242,2,4.68
1j01,-6.39612,91.01788,988.73750,7.21635,6.45336,9.17759,6,6.47
1mmq,-7.62870,90.06417,1265.51464,3.95816,22.51078,5.27927,6,7.52
2f7p,-5.85717,88.77123,1082.00903,8.81796,5.43516,10.56266,7,6.6
1d6w,-7.07502,120.34128,1840.73653,9.00746,47.99222,3.53062,7,5.96
1c5n,-4.97973,52.19926,771.11493,2.36378,2.62305,2.51800,2,4.7
1a4k,-7.62872,84.44408,1470.25252,2.34048,41.92879,0.36597,6,8
1drj,-6.86625,74.11320,739.22752,5.40688,0.00000,9.80316,4,7.4
1ocq,-7.34421,90.33873,1119.84387,6.91557,3.18957,12.00186,10,5.19
1nvr,-12.25476,102.03905,1828.70017,3.71334,63.84588,3.77907,4,8.11
1b58,-8.90789,149.22243,1980.91088,6.86808,41.36919,11.17022,19,6.59
1hxw,-8.96496,142.80406,2329.45269,5.00253,66.59299,5.83998,19,10.82
1uw6,-5.66055,57.72512,796.78250,1.89758,24.05620,1.00000,1,7.34
1mjj,-7.84516,116.03529,1740.71821,4.46392,74.47716,4.31374,15,8.74
1jak,-7.37797,97.93433,966.48170,6.02176,22.24086,8.00192,5,5.57
1k4h,-6.56120,69.32139,1026.23200,1.96924,22.10715,2.39094,5,5.11
1o2q,-7.70328,110.41124,1365.69637,6.31267,19.54374,6.13236,6,7.68
1ele,-6.94197,96.69107,1289.28676,3.04217,35.19134,2.42506,8,6.85
1hwr,-9.06765,91.05947,1585.78619,2.49580,57.27490,4.27134,10,8.33
1gvw,-7.76998,130.69634,2001.12645,5.06315,53.93544,6.85389,20,6.96
1e4h,-5.72990,37.91249,749.78568,0.64930,35.01188,0.00000,1,8.41
1b38,-7.66081,100.70039,1818.07459,6.81715,0.00000,7.98310,11,6.6
1zdp,-5.47599,64.54494,941.53237,3.26033,30.91201,3.24333,6,5.74
1zog,-5.55565,56.42276,927.63463,2.70759,38.90107,0.00000,1,7.15
2cf8,-10.95920,105.72253,1711.32259,2.85361,59.52287,3.76550,6,8.1
1elr,-5.46064,110.03201,1359.17743,6.23974,28.27853,10.44033,24,4.96
1fao,-5.72488,81.19431,1059.81564,7.22044,0.00000,12.68089,16,7.37
1b32,-7.48548,138.66336,1747.30593,7.27234,20.86872,11.18341,19,7.1
1ppi,-9.64251,167.69833,2547.59269,8.50409,7.40701,14.80616,28,5.01
1y1z,-5.75483,72.08959,588.08090,4.62616,20.74064,6.50176,2,3.08
1oz0,-7.80642,148.59023,2633.59402,12.93482,34.30158,12.00702,21,7.7
1lrh,-6.37309,62.45970,877.35443,1.94784,57.33366,0.00000,2,6.82
2ccc,-7.28443,84.69870,930.47143,2.75538,18.14841,1.97037,0,7.76
1d2e,-8.93413,144.45644,1360.21828,9.53474,0.00000,14.83472,9,6
1x8d,-5.72673,37.33972,696.24899,3.04861,8.84575,6.05705,3,2.21
1yqy,-7.71132,97.77162,1388.90251,4.73417,34.27953,3.58330,5,7.62
1oe8,-5.05945,69.48487,844.27545,4.30138,1.49560,8.08281,11,5.52
1h1s,-8.26062,95.30534,1556.11300,3.46468,22.17589,3.60842,7,8.22
2erz,-7.63283,71.26634,1372.42057,5.19271,40.18100,3.19994,2,5.66
1bxr,-8.36557,153.84110,2047.55001,12.20072,0.00000,12.32554,11,3.4
2bza,-4.34986,47.47394,537.84499,1.58357,5.12008,2.42086,2,2.8
1br6,-8.10850,106.75489,1297.63154,4.95420,12.90780,5.88293,5,3.22
1g1d,-6.60608,51.10080,934.69735,2.19989,33.65768,4.04404,5,9.44
2gv6,-6.94668,99.65828,1432.75422,4.75652,9.61868,6.69908,11,7.34
2bfr,-8.34032,112.70843,1465.91300,3.91640,0.00000,5.91744,8,5.25
1gyx,-5.65667,60.32483,446.81951,1.30617,39.42972,2.12957,1,2.48
1g52,-6.75387,55.51031,948.38239,2.03419,36.50304,3.56421,5,9.54
1c5o,-4.62530,45.48173,589.78801,1.98005,5.49548,3.14960,2,3.49
2bmk,-5.11855,84.75710,1031.23582,6.51167,19.78959,6.74218,9,5.62
2gsu,-5.87574,77.19959,1283.37935,4.90934,0.00000,3.99756,6,3.59
2f8g,-8.33229,121.35018,2076.23621,7.30743,53.76487,6.59773,14,8.7
1jzs,-6.17318,80.99488,1670.76496,2.17341,24.70731,3.92937,20,6.6
2hu6,-8.91439,104.54670,1507.09862,3.91531,45.61636,2.47867,5,3.81
1ezq,-9.19696,167.28119,1654.17019,7.97965,101.54410,6.43506,12,9.05
1v1j,-8.22765,71.54822,963.01567,4.34128,7.39116,9.03220,4,4.82
1t7j,-7.96097,99.23237,1884.21420,3.84420,40.52049,4.38160,14,8.7
