name,Gold.Chemscore.Fitness,Gold.Chemscore.DG,Gold.Chemscore.ZeroCoef,Gold.Chemscore.Hbond,Gold.Chemscore.Metal,Gold.Chemscore.Lipo,Gold.Chemscore.Internal_Hbond,Gold.Chemscore.DEClash,Gold.Chemscore.DEInternal,Gold.Chemscore.Rot,affinity
1pdz,-4.1445,2.2473,-5.48,0.6987,0,7.8834,0,1.2404,0.6567,4.2904,3.7
1mq5,30.7671,-41.1499,-5.48,1.0753,0,300.0003,0,6.2317,4.1511,1.1804,9
1igj,23.7197,-26.6303,-5.48,0,0,260.2009,0,1.435,1.4757,3.6301,10
1ctu,17.0213,-26.1574,-5.48,3.9692,1,110.4774,0,5.885,3.2511,4.5061,11.92
1qbo,25.6705,-29.2476,-5.48,2.0511,0,182.6267,0,1.6245,1.9526,1.7384,7.74
1jcx,-4.4722,-1.6843,-5.48,6.7306,0.8963,39.5614,0,3.2986,2.858,14.1834,5.15
1bdq,33.1893,-35.8384,-5.48,2.7537,0,264.5694,0,0.5501,2.0989,3.8256,6.34
1nw7,16.0667,-17.3459,-5.48,5.8041,0,73.0937,0,0.334,0.9451,6.2781,5.09
1n4k,-6.1271,4.0907,-5.48,5.1299,0,28.0043,0,0.3597,1.6767,11.7113,10.05
1k1m,26.9541,-33.7504,-5.48,4.4283,0,161.332,0,2.5193,4.277,2.1079,7.4
1v2r,13.7409,-18.0291,-5.48,3.2333,0,87.9011,0,1.6086,2.6797,3.3338,3.55
1ikt,28.3233,-33.5513,-5.48,0.0001,0,282.5727,0,3.3091,1.9188,1.9492,3.4
1ele,12.908,-21.821,-5.48,2.3536,0,128.2469,0,5.1386,3.7744,2.5488,6.85
2cbu,33.275,-33.4335,-5.48,5.7549,0,139.0604,0,0.1585,0,2.9444,5.68
1g3d,23.9795,-27.0738,-5.48,1.8076,2,78.3125,0,2.6557,0.4385,2.2133,5.55
1nu3,12.019,-14.7499,-5.48,0.1622,0,114.7567,0,1.8132,0.9176,1.8353,4
1c5c,30.3678,-36.9475,-5.48,4.1238,0,151.2301,0,1.4967,5.083,0,6.96
1tng,17.6962,-18.0894,-5.48,2.0564,0,70.9504,0,0.2386,0.1546,1,2.93
1c5x,25.3571,-25.4454,-5.48,2.6045,0,96.293,0,0.0517,0.0366,0,6.68
1ch8,23.3335,-31.8512,-5.48,6.8117,2,40.2943,0,3.8034,4.7143,5.1384,7
1i80,21.5321,-21.5321,-5.48,2.9545,0,52.8561,0,0,0,0,6.41
1qy2,17.0475,-17.9363,-5.48,0,0,132.0333,0,0,0.8888,1.1686,5.74
2fqx,27.8419,-28.9697,-5.48,6.9707,0,90.3075,0,0.4566,0.6712,4.0462,7.15
1yda,13.0504,-17.4146,-5.48,0.1165,1.535,19.5674,0,1.8711,2.4931,0,6.55
456c,31.6794,-46.7269,-5.48,2.9962,2,211.3916,0,13.1444,1.903,2.1693,9.77
1tom,38.3207,-41.3926,-5.48,4.9067,0,215.6484,0,1.2688,1.8031,2.2291,8.3
1h1d,21.3221,-27.4071,-5.48,0.3828,2,140.749,0,3.0667,3.0183,3.0778,8.22
1oba,8.7916,-10.7239,-5.48,0,0,80.1348,0,0.7049,1.2274,1.614,2.44
1j14,19.7729,-20.2506,-5.48,2.0678,0,67.2147,0,0.3215,0.1562,0,4.49
2f6t,31.7857,-36.6572,-5.48,5.6721,0,161.6273,0,3.0122,1.8593,2.6086,4.62
1px4,22.9591,-24.5908,-5.48,4.351,0,120.5907,0,1.2024,0.4293,3.723,3.23
1lrh,29.5176,-33.7895,-5.48,0,1.9951,169.2233,0,3.5535,0.7184,1.375,6.82
2j7f,13.2397,-22.9503,-5.48,3.7644,0,122.9712,0,7.9256,1.7849,3.7072,6.35
1thz,16.435,-27.147,-5.48,2.0172,0,149.484,0,4.8135,5.8984,1,5.15
1xkk,37.3175,-44.2156,-5.48,0.9358,0,363.1506,0,3.7022,3.1958,2.6869,8.52
1li2,20.2559,-20.2559,-5.48,0.9755,0,120.3229,0,0,0,1,4.04
1ydk,18.4057,-21.6005,-5.48,5.7454,0,108.7341,0,0.5329,2.6619,6.1683,5.89
2cex,6.692,-9.0268,-5.48,2.7954,0,60.5829,0,0.0458,2.289,5.0304,4.7
2fzk,-8.738,-7.5554,-5.48,3.0652,0,47.8685,0,9.7216,6.5719,5.3761,3.6
1o3i,24.3987,-26.0661,-5.48,2.9049,0,114.9027,0,0.0408,1.6265,1,7.3
1bnu,21.2124,-25.6316,-5.48,0.9398,1.3806,112.3987,0,2.4046,2.0146,1.7434,9.7
1izh,35.37,-47.3466,-5.48,6.827,0,306.5107,0,3.9798,7.9969,6.5614,7.7
2gzl,30.208,-40.4098,-5.48,5.464,1,234.9934,0,1.4356,8.7662,6.5798,4.82
1hi5,-0.3062,-3.1714,-5.48,3.7924,0,21.0392,0,1.838,1.6396,6.8113,4.04
1fm9,40.8425,-53.3624,-5.48,0,0,462.7916,0,9.1378,3.3822,2.4469,9
2a5c,9.3947,-11.6424,-5.48,0.9692,0,93.4378,0,0.8534,1.3944,3.1278,4.62
1lee,35.2361,-40.373,-5.48,1.6182,0,321.3058,0,3.3549,1.782,3.1658,7.74
1kdk,39.8194,-40.054,-5.48,2.5746,0,243.8887,0,0.2345,0,1,9.05
1qbu,37.0049,-41.4127,-5.48,2.9471,0,287.9587,0,1.4095,2.9983,2.9694,10.24
1o38,22.0556,-23.7098,-5.48,2.0634,0,139.8664,0,0.1682,1.4861,1.9634,6.82
1m5w,-12.2953,2.9678,-5.48,1.044,0,35.184,0,7.1531,2.1744,6.2701,4.27
1rd4,30.2229,-38.2473,-5.48,0,0,310.3837,0,2.3281,5.6963,1.3858,7.74
1bxr,21.3092,-32.9176,-5.48,9.0545,2,61.8993,0,8.3484,3.26,8.6355,3.4
1pyn,22.0582,-28.8102,-5.48,6.7053,0,161.1608,0,1.0067,5.7453,7.0005,5.49
2bpv,27.8878,-32.4819,-5.48,1.4082,0,267.856,0,1.0001,3.594,3.5315,7.67
1lnm,36.4828,-37.8797,-5.48,0.6059,0,300.32,0,0.065,1.3318,1.8599,8.7
2ces,18.4641,-23.7123,-5.48,3.9687,0,120.907,0,3.8793,1.3688,3.5818,7.25
2arm,7.848,-18.3031,-5.48,0.9953,0,128.4552,0,7.9307,2.5244,2.1604,8.13
1cgl,32.1415,-40.2943,-5.48,4.5932,1.9399,170.7385,0,3.1007,5.0521,4.766,6.87
1elr,10.0096,-18.4278,-5.48,8.3559,0,127.1798,0,0.5698,7.8484,11.6567,4.96
1ik4,4.836,-8.3206,-5.48,4.4178,0,15.076,0,2.86,0.6246,5.3433,7.41
1o2q,20.2561,-26.5202,-5.48,1.7505,0,166.3003,0,2.4383,3.8258,1.6654,7.68
1tnh,19.2329,-19.4875,-5.48,2.3443,0,74.6803,0,0.1659,0.0887,1,3.37
1r9l,19.2027,-22.7358,-5.48,2.595,0,104.2545,0,1.2124,2.3207,1.4099,5.4
1ocq,17.1258,-18.0731,-5.48,4.4813,0,116.8834,0,0.2391,0.7081,6.2694,5.19
1sqt,18.2476,-22.8469,-5.48,2.1768,0,121.833,0,2.4498,2.1495,1.6242,6.2
1ssq,14.9979,-15.4707,-5.48,3.5584,0,25.5634,0,0.4154,0.0574,1.9082,6
1oif,25.3281,-25.7955,-5.48,4.5474,0,104.4562,0,0.3947,0.0727,2.7711,7.72
1os5,32.0141,-33.1895,-5.48,0.8955,0,260.1608,0,0,1.1754,2.2345,6.85
1e1x,16.6588,-17.512,-5.48,2.3355,0,77.6477,0,0.5625,0.2907,1.8958,5.89
1xh9,46.3562,-50.7649,-5.48,4.7046,0,296.5319,0,2.0612,2.3475,2.001,7.77
1fpc,27.0383,-30.7175,-5.48,2.4981,0,219.1085,0,0.7477,2.9316,3.4147,7
1b6l,24.2683,-31.4418,-5.48,2.831,0,217.2678,0,2.6005,4.5731,3.4821,8.3
1bnt,22.8828,-27.198,-5.48,1.6188,1.1037,114.4192,0,1.6717,2.6434,1.4574,9.8
1hbv,19.4688,-29.0676,-5.48,1.9468,0,230.8518,0,4.265,5.3338,3.8767,6.37
1bn4,18.3778,-25.4657,-5.48,1.1522,1.1607,119.8981,0,4.4779,2.61,1.9102,9.31
1wm1,12.4172,-22.5284,-5.48,2.4291,0,103.942,0,9.7091,0.4021,1.2601,6.3
4rsk,-1.4757,-0.8822,-5.48,2.3183,0,28.6846,0,0.56,1.7979,6.1316,4.32
1c1v,20.2543,-27.9906,-5.48,2.2182,1,110.6671,0,5.6683,2.068,1.5141,7.64
1i9m,13.9094,-23.3789,-5.48,1.0541,1.0014,99.7651,0,5.143,4.3265,1.3019,8.48
1rbp,37.3373,-38.408,-5.48,0,0,310.9746,0,0.5192,0.5515,1.35,6.72
1x8r,21.2144,-30.2931,-5.48,10.6749,0,73.8676,0,5.5966,3.482,7.6108,6.12
1x8j,27.6793,-27.6822,-5.48,0,0,211.6424,0,0.0029,0,1,6.96
1nfx,28.3738,-31.1837,-5.48,0.2723,0,266.0478,0,0.8146,1.9953,2.474,8.52
1h1s,24.802,-28.2021,-5.48,3.1587,0,139.608,0,0.5466,2.8534,1.6258,8.22
1g2o,26.5853,-27.7548,-5.48,4.7743,0,132.4336,0,0.0838,1.0856,3.5805,10.55
1hi3,0.2777,-3.462,-5.48,3.3998,0,15.1651,0,0.0491,3.1352,5.9171,4.19
1dzk,11.4239,-16.6478,-5.48,0,0,123.8996,0,3.3783,1.8455,1.3002,6.1
1rpj,31.2253,-31.7126,-5.48,8.2595,0,87.6065,0,0.4779,0.0095,4.5329,6.48
1i00,14.8641,-16.239,-5.48,1.0972,0,139.1676,0,0.0115,1.3634,3.5891,6.34
1qy1,18.3738,-19.3539,-5.48,0,0,147.0287,0,0,0.9801,1.3002,6.52
1dy4,32.3872,-33.6519,-5.48,2.7494,0,211.4448,0,0.0038,1.261,2.2461,4.36
1pkx,14.0967,-18.9264,-5.48,6.8589,0,66.4849,0,3.5174,1.3123,6.7347,6.92
1no6,18.7101,-31.6675,-5.48,3.3678,0,127.6853,0,5.5531,7.4043,0,4.41
1w96,38.0108,-39.5072,-5.48,2.0194,0,286.597,0,0.0727,1.4237,2.4412,8.41
1e2l,19.8404,-23.7406,-5.48,1.9721,0,154.2543,0,2.7239,1.1763,2.4898,4.29
1bnq,17.6527,-22.3731,-5.48,0.9314,1.0135,109.4825,0,3.1715,1.5489,2.0071,9.49
1fq5,49.6529,-55.3511,-5.48,4.5784,0,351.1385,0,3.4987,2.1995,2.5406,8.4
1hvi,39.8564,-45.3901,-5.48,4.8377,0,317.0203,0,2.0227,3.5111,5.2107,10.92
1ogx,28.7282,-28.9536,-5.48,0.2761,0,214.6288,0,0.2254,0,1,6.09
1ugp,3.2438,-9.3116,-5.48,0.2973,0,54.3479,0,5.6529,0.4149,1.375,2.89
1dl7,12.1537,-19.9574,-5.48,0.9444,0,158.4947,0,5.6129,2.1908,2.8206,6.49
1ppi,17.9963,-25.5896,-5.48,10.1349,0,264.672,0,2.0702,5.523,17.464,5.01
4er1,37.1866,-47.8334,-5.48,2.4058,0,386.9316,0,4.5382,6.1085,4.2785,6.62
1yqy,25.4839,-36.6978,-5.48,1.9742,1.9998,152.5891,0,8.953,2.2609,2.0655,7.62
2bq7,26.4865,-32.252,-5.48,0.1223,0,257.279,0,2.8335,2.932,1.4602,7.05
1cnw,8.902,-13.96,-5.48,0.3958,1,113.034,0,3.006,2.052,4.7253,7.72
1uz4,21.9653,-24.1176,-5.48,4.8458,0,84.4479,0,2.1482,0.0041,2.9015,3.4
1h0a,-8.3135,3.8376,-5.48,5.7608,0,12.1569,0,1.2631,3.2129,11.7113,5.44
1ony,16.9887,-29.7453,-5.48,5.2476,0,157.5564,0,4.8433,7.9133,4.5686,6.77
1a1e,10.0137,-14.1714,-5.48,4.5766,0,126.6791,0,1.0973,3.0604,8.3656,6
1amw,-9.4276,-0.1823,-5.48,2.3429,0,36.8713,0,6.2089,3.401,6.8113,4.54
2fw6,12.1908,-17.0487,-5.48,5.8932,0,29.9808,0,3.4946,1.3633,4.5399,2.92
1bzj,16.767,-25.179,-5.48,2.3896,0,162.7814,0,7.6849,0.7271,2.8624,4.66
1o86,19.3575,-29.727,-5.48,1.4111,1.9399,165.2314,0,5.8729,4.4967,4.4906,9.57
1gi1,18.4139,-20.4712,-5.48,2.0706,0,90.9011,0,1.8953,0.162,1,5.47
1qft,18.8662,-20.4587,-5.48,2.6867,0,84.4269,0,1.2468,0.3457,1.5127,8.77
1v2t,14.4984,-17.5854,-5.48,3.2899,0,82.4913,0,0.084,3.003,3.3338,4.71
1gi7,16.7177,-19.1676,-5.48,1.458,0,75.3659,0,0.7942,1.6557,0,4.51
1g4j,16.3037,-21.0505,-5.48,1.0712,1,82.1127,0,1.0902,3.6566,1.4236,8.7
1c70,39.4229,-43.8389,-5.48,1.2808,0,371.484,0,0.3362,4.0799,3.6651,10.3
1m2p,16.698,-21.182,-5.48,0.2195,0,164.5466,0,2.99,1.494,1.6731,6.11
1g98,-0.908,-2.9678,-5.48,4.2417,0,44.073,0,3.8367,0.0392,8.5297,5.7
1duv,46.0946,-47.4298,-5.48,14.2951,0,47.9886,0,0,1.3352,4.4572,11.8
1ado,-8.2274,3.3744,-5.48,0.8421,0,16.6483,0,3.4332,1.4198,5.3183,6
1cnx,15.8367,-18.4313,-5.48,0.8909,1.0307,110.2137,0,0.3809,2.2136,3.5681,7.37
1gaf,20.393,-21.9635,-5.48,2.3626,0,158.3109,0,0.0744,1.4961,3.8789,8
1pzi,12.598,-14.5604,-5.48,3.6376,0,95.6183,0,1.555,0.4074,5.5689,4.22
1k1l,28.4147,-35.6592,-5.48,4.7331,0,170.3817,0,4.0668,3.1776,2.1734,6.9
1b6h,28.7729,-34.7305,-5.48,6.9704,0,186.8393,0,2.4712,3.4865,6.2074,7.82
1bwb,58.4648,-67.4918,-5.48,8.1747,0,371.4513,0,4.2354,4.7916,3.4186,8.42
1sdt,35.3532,-39.9641,-5.48,0.9086,0,350.708,0,0.7825,3.8284,3.7435,9.27
1c5n,21.9031,-23.332,-5.48,2.3976,0,84.137,0,1.4287,0.0002,0,4.7
1gja,23.8531,-27.6819,-5.48,3.0379,0,103.0384,0,0.7218,3.107,0,5.42
1drj,29.5422,-29.7278,-5.48,7.3244,0,69.2677,0,0.1857,0,3.25,7.4
2evl,42.4925,-47.311,-5.48,4.1976,0,400.107,0,0.4614,4.357,7.4225,6.7
1b52,23.2383,-27.1657,-5.48,6.143,0,166.2977,0,1.1304,2.797,7.144,7.12
2j2u,18.087,-25.1319,-5.48,0.0438,0,207.3559,0,3.6776,3.3672,1.8575,7.33
1mai,-6.5103,2.7074,-5.48,4.5272,0,57.0305,0,0.4748,3.328,11.7113,6.68
1sqo,24.2357,-25.7133,-5.48,2.01,0,115.5542,0,0.8069,0.6707,0,7.46
1hmr,26.8833,-28.1625,-5.48,1.3808,0,211.0036,0,0.0089,1.2703,2.5847,6.55
1f4x,14.8925,-17.6269,-5.48,2.8095,0,122.3106,0,0.8812,1.8532,4.5107,5.59
1tys,19.0922,-21.2594,-5.48,6.5732,0,58.695,0,1.3817,0.7855,5.0946,5.49
1p1o,25.1912,-26.1691,-5.48,7.0636,0,31.6989,0,0.2122,0.7656,2.5829,5.76
1fzq,20.9973,-21.7858,-5.48,9.1531,0,27.7321,0,0.4068,0.3817,6.8399,7.62
1w5x,33.1117,-41.6225,-5.48,2.3158,0,376.4636,0,4.3437,4.167,6.1088,8.4
2amt,7.9169,-18.5958,-5.48,3.722,0.7716,127.3543,0,5.8272,4.8517,7.3707,4.44
1lkl,5.4135,-10.2344,-5.48,6.4692,0,105.9983,0,0.0178,4.8031,11.4276,5.81
5std,41.4005,-43.8951,-5.48,0.7957,0,339.9132,0,1.1179,1.3767,1.5673,10.49
1gjd,20.7897,-27.3792,-5.48,2.2692,0,122.3926,0,1.2896,5.2999,0,5.22
2h5a,6.4277,-7.9654,-5.48,3.543,0,45.7857,0,0.9304,0.6073,5.7442,5.1
2ypi,-8.0056,3.0599,-5.48,0.2684,0,13.2235,0,4.3075,0.6382,4.2904,4.82
1n5r,24.8633,-27.6132,-5.48,0.8364,0,198.9299,0,0.9597,1.7902,1.5372,5.66
2f7o,25.0254,-29.3848,-5.48,2.356,2,93.1424,0,3.1669,1.1925,2.7038,7.44
1srg,25.3439,-35.1107,-5.48,0.7918,0,252.5316,0,8.0233,1.7435,1,5.3
1jn4,-2.2204,-2.1592,-5.48,3.8281,0,59.9505,0,1.1921,3.1875,9.0316,4.95
1eld,2.5805,-25.3311,-5.48,1.6268,0,182.6611,0,17.3801,5.3705,2.7163,6.7
1zhy,38.3854,-39.7574,-5.48,0.0649,0,323.7146,0,0.0202,1.3517,1.4899,6.52
2j79,9.5779,-16.3443,-5.48,3.4706,0,94.1478,0,6.6664,0.1,4.587,5.96
1i5r,28.2645,-39.1831,-5.48,1.7147,0,404.0246,0,9.4616,1.457,7.5371,8.52
1o33,22.8869,-24.66,-5.48,2.7556,0,85.2677,0,0.0402,1.7329,0,5.74
1ciz,38.3812,-49.3122,-5.48,0.9914,1.8963,295.174,0,7.5766,3.3544,2.1287,7.44
2aqu,36.4218,-46.5744,-5.48,5.4583,0,296.6479,0,4.439,5.7135,4.6267,9.32
1zpa,3.6623,-30.8278,-5.48,1.2373,0,266.1145,0,13.4802,13.6852,3.875,8.4
1ax0,12.4644,-12.6493,-5.48,2.7162,0,76.5189,0,0.0869,0.098,4.2405,3.13
2hf8,33.6162,-40.5906,-5.48,11.3981,2,53.384,0,3.8383,3.1361,8.3066,5.47
1gjc,17.6264,-20.0764,-5.48,0.4501,0,133.7873,0,0.2032,2.2467,1,6.35
1nvr,42.039,-44.7569,-5.48,3.6589,0,258.9093,0,1.6277,1.0903,1.2642,8.11
2bys,43.2941,-47.9241,-5.48,0.7442,0,383.2103,0,2.123,2.507,1.9051,9.52
1hih,39.0473,-43.2799,-5.48,6.0644,0,244.1512,0,1.2562,2.9765,4.305,8.05
1fv0,14.9129,-23.8455,-5.48,0.7634,0,167.8451,0,3.7572,5.1754,1.4931,5.93
2i3i,28.1892,-32.7399,-5.48,2.938,0,189.2974,0,0.1363,4.4145,1.8362,7.3
2h4k,24.4075,-27.9904,-5.48,2.802,0,153.0958,0,1.0853,2.4975,1.8595,5.49
1gwv,2.5138,-3.5322,-5.48,1.7975,0,112.3725,0,0.0126,1.0057,8.2419,2.57
1c5q,23.8817,-23.9435,-5.48,2.4048,0,89.1571,0,0.0509,0.0109,0,6.36
1f57,21.9984,-22.2122,-5.48,4.0069,1,12.7938,0,0.0693,0.1445,1.6319,5.64
1adl,25.2458,-26.3425,-5.48,1.4022,0,192.2303,0,0,1.0967,2.4655,5.36
1ai7,14.9877,-17.4956,-5.48,0,0,124.5781,0,2.508,0,1,4.09
1ta6,34.8467,-40.4383,-5.48,3.7188,0,253.2041,0,1.5207,4.0709,2.7686,9.13
1hpv,20.8944,-26.7915,-5.48,0.1071,0,248.1407,0,0.8655,5.0315,3.1557,9.22
1o2j,18.5462,-21.804,-5.48,2.1931,0,120.1883,0,2.4971,0.7607,1.9778,6.92
1v2u,21.4894,-21.7524,-5.48,2.5613,0,65.9635,0,0.2222,0.0408,0,3.37
1nh0,25.6505,-40.1537,-5.48,6.8959,0,290.9363,0,3.6235,10.8796,8.7493,9.74
1drk,33.6514,-33.8743,-5.48,8.5302,0,70.2852,0,0.2228,0,3.25,6.82
1zoh,25.4225,-27.5863,-5.48,0,0,188.943,0,2.1638,0,0,7
1pme,27.5684,-33.5719,-5.48,0.4583,0,227.0191,0,2.7204,3.2832,0,9.4
1uou,23.9977,-25.4349,-5.48,4.0723,0,87.1004,0,1.3712,0.066,1.499,7.7
1add,15.4015,-17.6934,-5.48,2.3819,0,116.2089,0,1.9185,0.3734,3.6479,6.74
1b4h,23.9318,-29.8978,-5.48,6.7447,0,173.0974,0,2.2482,3.7178,7.1726,5.46
1uz8,6.6895,-9.5829,-5.48,3.9281,0,130.8048,0,0.0009,2.8925,9.5005,4.96
1uj6,1.2618,-5.2664,-5.48,4.5179,0,54.2474,0,2.588,1.4167,8.4571,3.05
1fo0,40.22,-56.4274,-5.48,11.1116,0,388.6886,0,5.8932,10.3142,12.3601,5.59
1uj5,0.5532,-4.6705,-5.48,4.3601,0,43.6408,0,3.7233,0.394,7.9993,3.05
2f34,9.6157,-13.4908,-5.48,2.5364,0,92.0126,0,0.3145,3.5606,4.3852,6.89
1h46,16.0049,-22.3517,-5.48,0,0,184.4578,0,4.6234,1.7235,1.8398,3.57
1q65,26.659,-29.4179,-5.48,5.0713,0,109.3875,0,1.9635,0.7954,2.2651,5.46
2ewb,17.9671,-21.6978,-5.48,0.0477,2,76.9165,0,2.7082,1.0225,1.9534,6.1
2aoc,37.7953,-43.0308,-5.48,11.0954,0,249.5754,0,0.7708,4.4647,11.2141,4.89
5tmp,-17.8388,9.5581,-5.48,4.5315,0,131.1702,0,4.2075,4.0733,17.7813,7.47
1cet,21.8494,-22.7497,-5.48,0.6459,0,165.1583,0,0.5685,0.3319,1.6449,2.89
2bfq,8.8988,-12.9217,-5.48,6.7287,0,98.6592,0,0.9609,3.062,10.3809,6.89
1d4k,35.0949,-42.5564,-5.48,2.7709,0,318.0725,0,2.6107,4.8508,3.6692,9.22
2afw,20.5085,-23.4619,-5.48,2.875,1,60.8218,0,2.5783,0.3751,1.862,4.77
1qbt,57.3889,-65.8033,-5.48,6.7054,0,398.9636,0,3.6633,4.7511,3.4186,10.62
1lyb,20.6054,-32.8663,-5.48,5.0319,0,245.7264,0,2.4907,9.7702,7.0977,11.42
2h4n,16.0014,-19.3243,-5.48,1.1905,1.3027,17.2028,0,0.8731,2.4499,0,8.7
1d9i,18.4708,-31.7478,-5.48,2.2235,0,211.5927,0,6.5782,6.6989,2.3106,9.11
1pvn,16.6547,-22.0796,-5.48,6.8926,0,53.4757,0,3.2597,2.1652,4.9525,9.82
1sln,36.9619,-43.8149,-5.48,5.9273,1.0601,223.9559,0,2.3887,4.4643,5.4911,6.64
1w5w,36.1152,-41.7515,-5.48,2.4977,0,372.3733,0,2.8154,2.8208,6.1088,8.8
2hu6,26.839,-31.8779,-5.48,2.4056,0,204.0933,0,3.9635,1.0755,2.1546,3.81
1sgu,30.7152,-33.2772,-5.48,0.4163,0,307.6078,0,0.1476,2.4143,3.7435,5.37
1n46,38.3697,-42.1818,-5.48,2.2479,0,290.7456,0,1.6165,2.1956,1.8842,10.52
1f0s,29.6324,-32.9744,-5.48,1.4712,0,232.8907,0,1.1123,2.2297,1.8233,7.74
1hmt,27.4123,-28.8188,-5.48,1.4924,0,213.4275,0,0.0073,1.3991,2.5847,5.79
1jet,25.5134,-30.0705,-5.48,6.296,0,163.2961,0,1.0005,3.5566,6.0718,7.25
1grp,16.3059,-21.4274,-5.48,4.0329,1.9986,18.3523,0,2.6972,2.4243,4.5787,3.72
2qwf,16.8783,-22.7988,-5.48,4.7536,0,69.0671,0,2.6601,3.2604,2.5934,5.67
1c88,29.9601,-37.7379,-5.48,5.7589,0,111.3084,0,4.3452,3.4326,0,5.29
1c87,23.8026,-31.9055,-5.48,4.0956,0,108.9421,0,5.2014,2.9016,0,4.2
1swr,26.065,-28.2534,-5.48,2.8792,0,166.7251,0,1.7303,0.4581,2.4805,6.92
1kzn,22.2839,-27.8102,-5.48,1.8267,0,216.0817,0,1.8158,3.7104,3.5362,8.92
1ecq,8.9082,-23.0449,-5.48,4.5878,2,44.638,0,12.9052,1.2315,5.8754,3
1ksn,34.3218,-38.8243,-5.48,2.5443,0,265.2999,0,2.8355,1.667,2.4195,9.4
1egh,6.5341,-9.548,-5.48,3.9899,0,14.7442,0,2.7716,0.2423,4.2904,5.7
1c3x,10.1124,-12.0908,-5.48,1.2526,0,20.7459,0,1.9784,0,0,3.68
1nfu,24.3583,-29.506,-5.48,0.4309,0,227.4539,0,3.396,1.7517,1.5723,7.74
1hsh,29.3144,-34.1405,-5.48,0.0672,0,324.9528,0,0.1103,4.7159,3.7435,9.42
1hvk,39.5112,-45.8921,-5.48,4.4574,0,332.1698,0,2.1646,4.2163,5.2107,10.96
1c86,26.8697,-33.7764,-5.48,4.7296,0,106.8327,0,4.7503,2.1564,0,4.7
1w7g,15.1772,-21.149,-5.48,2.4689,0,170.0142,0,1.899,4.0728,4.8706,5.1
2cht,14.2206,-17.0109,-5.48,1.6671,0,100.6572,0,1.7256,1.0647,2.2711,5.52
1hps,33.2649,-41.4333,-5.48,3.8923,0,278.1863,0,4.333,3.8354,3.7479,9.22
1atl,21.4838,-31.7742,-5.48,1.2126,2,143.5765,0,6.4098,3.8806,2.5837,6.28
3gst,33.7127,-36.8712,-5.48,5.5552,0,241.0686,0,0.5115,2.647,6.0033,6.72
1g7v,-41.4558,24.6913,-5.48,0.025,0,51.7497,0,12.1498,4.6147,14.1834,6.4
2aac,16.1159,-16.4932,-5.48,2.221,0,99.4941,0,0.3773,0,3.1429,2.22
1sdv,33.5595,-38.3196,-5.48,0.9367,0,335.8481,0,0.741,4.0192,3.7435,8.74
1hvs,37.8645,-43.3715,-5.48,4.9548,0,296.4258,0,2.4002,3.1068,5.2107,10.3
1g48,20.575,-23.0129,-5.48,1.092,1,95.6273,0,1.003,1.4348,1.3019,8.41
1ur9,18.2916,-28.9182,-5.48,4.4789,0,232.9418,0,4.2004,6.4262,7.3343,5.77
1lgw,22.3575,-22.3575,-5.48,0.9983,0,115.7543,0,0,0,0,4
1g36,26.9951,-30.4649,-5.48,2.2859,0,187.7141,0,2.4666,1.0032,1.8018,7.17
1e2k,22.2927,-26.102,-5.48,2.3809,0,162.7661,0,2.8129,0.9964,2.4898,4.94
2aod,35.0588,-42.7756,-5.48,10.7602,0,256.9617,0,2.7654,4.9514,11.2141,5.66
1nwl,1.6946,-14.3908,-5.48,1.1587,0,119.783,0,6.7927,5.9035,3.5054,2.39
1bnn,21.0861,-28.4386,-5.48,1.0425,1.2284,125.0398,0,4.779,2.5735,1,10
1nz7,23.3414,-36.6067,-5.48,6.4758,0,188.2001,0,4.4088,8.8565,4.8913,7.12
1aj7,11.2746,-17.0655,-5.48,1.8866,0,130.0353,0,2.9948,2.796,3.8789,3.87
1b3f,24.8814,-30.5237,-5.48,6.5128,0,187.6952,0,2.2772,3.3651,7.2928,6.89
1g1d,22.3734,-25.2978,-5.48,1.1667,1.0014,112.0643,0,1.4633,1.4611,1.2613,9.44
1njs,25.0107,-30.8062,-5.48,9.3188,0,129.8375,0,0.9002,4.8953,8.1991,7.82
1o30,14.2337,-22.3471,-5.48,2.5712,0,143.4967,0,1.7225,6.3909,3.3241,6.77
1d7i,11.9753,-14.1438,-5.48,0.9536,0,71.7467,0,2.0394,0.129,1.1389,3.6
2cf9,41.6405,-43.3602,-5.48,3.6021,0,257.8203,0,0.0529,1.6668,1.6859,7.82
1jao,29.5531,-32.7886,-5.48,3.9629,1,147.5066,0,1.2629,1.9726,3.5999,5.92
1g2l,35.4648,-40.1979,-5.48,2.2846,0,296.9361,0,1.4459,3.2871,2.9899,7.24
2f81,16.2741,-29.0471,-5.48,0.9563,0,249.2774,0,8.4705,4.3024,3.4346,10.52
1xq0,14.5598,-17.4619,-5.48,0.1619,1.1037,97.6751,0,0.4652,2.4369,2.5945,6.34
1yfz,13.5678,-15.5875,-5.48,4.4407,1,17.0002,0,1.4811,0.5386,4.978,4.35
1o2z,11.1187,-17.5886,-5.48,1.3638,0,143.3647,0,2.9043,3.5656,3.6016,6.11
1i9p,18.9241,-29.6556,-5.48,1.055,2,102.8072,0,4.9697,5.7618,1.3424,8.41
2fqw,25.5622,-26.5022,-5.48,6.2547,0,88.8151,0,0.2188,0.7211,4.0077,6.68
1i9l,21.61,-24.5166,-5.48,1.2578,1.1607,94.5746,0,1.5011,1.4055,1.2613,8.48
