name,GBVIWSA_dG,coul,sol,vdw,sa,affinity
1laf,-8.44426,-16.4682,14.6201,-2.95421,-1.54938,7.85
3cm2,-7.89542,-13.1186,12.2474,-3.52612,-1.40565,6.47
3iob,-6.98336,-7.10581,6.66979,-3.29171,-1.16313,3.42
2pvj,-8.07261,-0.156669,0.272171,-4.54496,-1.55064,8.1
1hvr,-10.9746,-1.8345,1.76486,-6.22211,-2.59035,9.51
2xn5,-7.46667,-14.5136,14.303,-3.95888,-1.20465,6.69
3g2k,-9.63961,-5.73667,4.93815,-4.70554,-2.04303,4.79
2nsl,-7.55321,-32.7056,30.3885,-1.83132,-1.31235,4.68
3m96,-9.17615,-10.3319,7.61383,-3.04911,-1.31647,7.22
1ghw,-0.749703,-9.81264,7.7762,4.37612,-0.996878,4.2
1ft7,-13.7175,-17.0492,6.95397,-0.604352,-0.925404,5.18
1hmt,-7.86576,-10.5887,10.0918,-3.76922,-1.50712,5.79
1ndv,-7.48681,-17.667,16.7606,-2.95543,-1.5325,5.92
1w13,-9.80821,-13.826,12.2635,-4.44678,-1.70645,8.7
1ajv,-10.4976,0.337223,-0.45394,-5.65872,-2.62966,7.72
3t3c,-10.2032,-3.07326,2.97615,-5.95435,-2.05923,10.23
3s5y,-6.19388,-19.1273,17.2097,-1.056,-1.12779,7.41
2clh,-7.50384,-25.0688,23.668,-2.01619,-1.99433,4.06
3ffg,-10.4044,-6.91814,6.40412,-5.88889,-1.90901,9.08
2oiq,-10.1146,-5.57429,5.28396,-5.58578,-2.14597,5
2zq2,-8.24559,-11.2632,10.2345,-3.17668,-1.94768,6.56
1b6k,-11.7585,-8.98245,7.77356,-6.27528,-2.18178,8.74
1koj,-7.0579,-36.2043,34.3638,-1.6773,-1.44758,6.7
1lah,-7.61306,-15.54,13.2563,-2.20851,-1.02834,7.52
1oxr,-4.8482,-4.39113,3.95756,-1.77425,-0.547865,5.19
3b26,-6.38941,-2.1921,2.16302,-3.25656,-1.01126,6.64
1atl,-8.69195,-8.17176,5.22227,-2.23503,-1.41492,6.28
1sdt,-12.4124,-7.88515,7.88068,-7.44451,-2.87089,9.27
3ibl,-7.31189,-9.0731,6.65361,-1.83791,-0.961969,7.84
3hub,-9.48086,-7.30558,7.05065,-5.5675,-1.56591,8.09
1uml,-8.9792,-8.67687,7.79872,-4.47654,-1.532,7.52
1t32,-9.5699,-23.7578,22.8498,-4.70318,-1.86616,7.42
3b24,-4.69249,-2.35223,2.41701,-1.93538,-0.729379,4.38
3p9l,-13.8347,-15.4083,12.7954,-5.88375,-3.2455,5.3
3g35,-6.34716,-9.74093,8.79989,-2.25025,-1.06337,4.68
3cd5,-10.1354,-9.36554,8.63801,-5.23153,-2.08385,7.9
1f3e,-5.30081,-3.05832,2.43666,-1.99733,-0.589302,6.7
1c88,-7.18265,-18.8045,17.416,-2.23686,-1.46476,5.29
2pou,-8.13629,-13.3518,10.7165,-2.37118,-1.03727,7.42
1j4r,-9.04349,-7.71655,7.23387,-4.36608,-2.10222,7.72
3c8a,-1.47652,-3.69266,6.77199,-1.65836,-0.804992,6.18
2wq5,-6.22035,-2.92155,3.16952,-2.70582,-1.66999,3.74
3ove,-9.23455,-28.7642,25.9176,-2.74731,-1.5481,6.57
2yaz,-9.07017,-34.5011,32.634,-3.65286,-1.45771,5.14
2pqc,-9.32891,-104.718,98.973,0.613197,-2.10439,5.74
1b55,-4.65771,-120.859,117.039,2.7506,-1.4953,7.4
3qps,-6.31094,-4.34631,4.74383,-3.41916,-1.19679,5.6
456c,-13.0387,-11.7529,5.44599,-2.84852,-1.79078,9.77
1msn,-11.0589,-4.98151,4.49828,-5.64431,-2.83881,9.09
3v78,-9.57852,-1.91446,2.2352,-4.21257,-3.59418,5.54
3qfy,-5.94594,-9.58761,8.61754,-1.76308,-1.12029,6.12
3f5j,-9.51111,-5.52823,3.83566,-3.6792,-2.04683,4.28
2qdt,-12.314,-35.9835,27.7337,-1.40738,-0.564299,5.19
1o2h,-5.23685,-14.4773,12.0473,0.46101,-1.17537,7.17
3ckz,-8.54703,-17.3937,15.0708,-2.65189,-1.47989,8.72
2qrp,-9.9813,-7.62912,6.45809,-4.18826,-2.52951,6.2
1h2t,-12.3565,-25.3491,22.9993,-5.47626,-2.4379,7.89
1oar,-6.54423,-16.0064,15.6627,-2.29962,-1.80845,7.4
2pyi,-8.70613,-5.30147,4.56669,-3.94388,-1.93497,3.75
2ccb,-6.00942,-3.03381,2.75785,-2.56008,-1.08088,7.45
1yc4,-7.07593,0.589361,-0.804033,-3.41512,-1.35363,6.55
2v77,-11.8192,-41.0483,35.1798,-2.28135,-1.57682,5.06
1pzo,-5.58433,0.818065,-0.982017,-2.15666,-1.1712,3.32
2ce9,-8.65862,-16.0106,15.083,-4.09551,-1.54298,6.03
3vfa,-10.1045,-3.64245,3.46054,-5.40237,-2.42771,9.19
3gs6,-5.63429,-6.72026,5.37394,-1.27837,-0.917083,6.59
2mas,-6.55019,-5.87332,3.75689,-1.04014,-1.30112,7.52
3lvw,-6.98361,-16.5158,15.7185,-2.92627,-1.16755,2.67
4ase,-9.98523,2.45869,-2.8219,-5.36003,-2.16948,11
1ai4,-5.00528,-7.54506,7.06083,-1.70096,-0.727575,2.5
2qhd,-5.46879,-6.75347,6.50061,-2.26039,-0.863019,5.38
3i51,-9.69868,-16.9964,12.141,-0.873561,-1.87717,7.7
3lpi,-10.6369,-10.7091,9.744,-5.12039,-2.45896,8.52
4dv8,-10.8066,-8.27569,5.50158,-3.51199,-2.42803,9.24
2w9h,-7.32082,-5.37636,4.3699,-3.07146,-1.15039,6.37
3dnd,-4.65941,-1.89871,2.07136,-1.58165,-1.1579,4.8
3e6y,-7.24487,0.0240442,-0.785967,-2.97817,-1.41227,5.6
2ojj,-8.00294,-0.973363,0.342981,-3.7599,-1.52014,8.7
3b4p,-6.64361,-5.72535,5.72664,-2.75682,-1.79558,5.4
3gvb,-6.22145,-22.3027,21.6094,-2.20579,-1.22985,2.59
2vwl,-9.26885,-1.50657,1.43322,-5.38903,-1.71396,7.02
2yz3,-13.1586,-28.9893,20.8897,-2.04967,-0.9169,6.66
3lp7,-2.79414,-7.05884,4.1369,3.11447,-0.894167,5.44
3qkd,-11.2132,-7.92011,7.68947,-6.46433,-2.42574,8.38
1sdu,-11.8929,-9.50042,9.25712,-7.01593,-2.54113,10.07
2xbp,-19.4488,-86.7998,76.8756,-5.1599,-2.27219,5.02
4tln,-5.25409,-10.4197,7.47533,0.559481,-0.7767,3.72
3hww,-3.9066,-25.3003,22.5424,1.54839,-0.604614,7.12
3lgs,-6.8853,2.31909,-1.95396,-3.0898,-2.06811,4.61
3dyo,-5.84101,-3.20552,2.32309,-1.94359,-0.922488,2.3
1bhx,-8.78323,-7.47945,6.82673,-4.58596,-1.45204,6.84
1v2w,-6.82475,-11.7514,10.7305,-2.6839,-1.02748,4.01
2j7e,-7.12462,-16.8343,14.463,-1.04176,-1.61905,7.32
3qfd,-12.7951,-12.5652,10.3929,-5.84854,-2.68178,4.17
1lgw,-4.83973,-0.483905,0.423049,-1.36912,-1.31724,4
3kdb,-11.6314,-2.69615,2.43179,-6.37022,-2.90433,9.85
1tom,-8.41581,-15.2179,14.1272,-3.65565,-1.57702,8.3
3t6b,-10.2671,-29.2754,27.2014,-2.99995,-3.10075,6.36
1f0u,-9.28819,-14.9958,13.8973,-4.7584,-1.3388,7.16
1sh9,-8.19163,-1.11361,1.26189,-3.74127,-2.50613,6.03
2b07,-8.65963,-32.6171,31.8026,-4.21973,-1.53286,6.43
1ghv,-5.44284,-7.39006,6.67211,-1.80474,-0.827634,4.35
3rz7,-8.09436,-13.9411,11.5022,-2.3166,-1.24631,8.96
3nuj,-8.95548,-2.75171,1.8277,-3.61326,-2.32571,9.39
2v25,-6.94975,-12.3122,9.66587,-0.930331,-1.28061,5.72
3vbd,-7.18846,-5.28909,2.65476,-1.35032,-1.11129,8.07
3m37,-8.73673,-10.4397,10.0257,-4.49555,-1.73473,9.04
2ypi,-3.9927,-22.3048,21.8668,-0.72009,-0.742041,4.82
1hbv,-9.66587,-8.56515,8.51842,-5.38526,-2.14137,6.37
2vvc,-9.44835,-5.89534,5.84779,-5.51771,-1.79058,8.52
1b52,-11.3693,-29.2373,26.9345,-4.58419,-2.38981,7.12
1ui0,-4.54808,-3.33945,2.6443,-0.97652,-0.783901,7.06
3rt4,-8.31803,-13.356,13.7483,-2.40299,-4.2149,8.8
2cht,-6.51353,-18.0486,17.1403,-2.10875,-1.40391,5.52
3q2j,-5.42936,-3.37853,3.22285,-2.15574,-1.02543,4.18
2r5p,-12.0974,-7.73783,7.72402,-6.99418,-2.99685,8.48
3hkt,-7.94016,-11.0184,7.97712,-1.6901,-1.11629,5.39
2w08,-2.01379,2.92838,-1.73678,-0.870499,-0.242377,3.42
1kui,-10.4738,-14.9613,11.2553,-2.87084,-1.80437,3.77
3dbu,-7.82486,-12.4996,9.6509,-2.05834,-0.8253,8.06
3udd,-9.29832,-0.319502,0.245121,-5.55862,-1.57281,7.1
2qmg,-11.9175,-11.7308,10.6307,-6.11927,-2.6057,9.15
3k8q,-7.05611,-8.06193,7.30172,-2.99232,-1.21107,11.28
1m2p,-5.98805,-3.28698,3.15852,-2.61315,-1.15393,6.11
2pu1,-15.1356,-61.1834,49.889,-0.45331,-1.29541,5.85
1qkb,-11.9222,-31.3996,28.8614,-4.50289,-2.78864,7.35
1trd,-4.09361,-18.435,17.7085,-0.440892,-0.833712,5.4
1h46,-6.27614,-16.9528,16.32,-2.58919,-0.961642,3.57
4er1,-3.88016,-7.75704,7.90465,1.52438,-3.45964,6.62
2ews,-14.1556,-72.675,67.5312,-4.7823,-2.13698,6.62
1bhf,-9.09169,-29.5761,28.2142,-4.16903,-1.46826,4.38
2qtn,-3.92906,-11.1523,11.1984,-0.878505,-1.00414,3.42
1qbv,-7.77243,-11.6253,10.8144,-3.24707,-1.62188,5.39
1h1d,-12.0705,-21.8592,15.0791,-2.4165,-0.781404,8.22
1w4q,-6.25277,-37.1623,34.5558,-0.516688,-1.03712,5.26
1w5v,-11.8138,-2.51657,2.32321,-6.15841,-3.36948,8.15
1t7d,-6.5976,-13.2936,12.454,-2.39755,-1.26795,6.03
2za0,-8.60855,-6.74345,3.57344,-2.24557,-1.10047,6.64
1o2o,-6.74478,-6.60999,5.14489,-1.76413,-1.42305,6.36
3npc,-12.4113,-3.32843,2.68322,-7.09879,-2.57483,8.34
1v2n,-7.88349,-9.2414,8.33345,-3.72076,-1.16227,5.9
2ot1,-5.57255,-13.2171,13.1895,-2.59151,-0.8609,4
3suf,-11.0904,-8.32119,8.03108,-6.29527,-2.41246,7.56
1mq5,-9.12741,-7.79042,7.56985,-4.96157,-1.85277,9
1pfu,-5.28198,-9.7032,8.84035,-1.31191,-1.01472,2.72
1g4j,-7.24214,-9.4056,5.75281,-0.6121,-0.884748,8.7
1k9s,-7.67006,-4.27086,3.39222,-3.15355,-1.54536,6.52
3own,-10.2655,-7.0818,7.46284,-5.66781,-2.88623,7.47
1n5r,-4.7579,-2.2038,2.42641,-2.36471,-0.523298,5.66
2j75,-6.57088,-18.713,16.3938,-1.08741,-1.07173,6.65
3mfw,-3.61408,-9.34561,9.1362,-0.783222,-0.528939,3.52
4dsu,-4.34189,0.878588,-1.03582,-1.52331,-0.568838,2.82
3gi6,-9.27212,-1.80856,1.72543,-4.99434,-2.10214,11.22
1hi5,-6.04094,-42.2521,40.0117,-0.949737,-0.758319,4.04
1gyy,-5.00383,-10.3296,9.68107,-1.41903,-0.843699,3.64
1ndz,-9.56355,-20.046,19.5204,-4.7864,-2.15898,8.11
1hvh,-5.85807,-4.68362,4.97261,-2.1232,-1.93135,7.96
4fcf,-7.7878,-1.98671,1.52396,-3.11566,-2.11688,8.62
3iog,-9.06326,-32.3444,27.6382,-1.55244,-0.712064,5.52
3l59,-4.59666,-1.47287,0.70358,-1.09864,-0.636221,3.7
3p5l,-7.85815,-8.8386,6.66799,-2.67301,-0.922014,7.39
2i80,-6.13469,-3.00877,2.93816,-2.24509,-1.72648,5.4
2p7g,-7.62973,-1.62961,1.23089,-2.6711,-2.46739,6.53
1sqo,-7.18808,-6.62896,5.79799,-3.0783,-1.18631,7.46
3lpp,-7.4579,-13.9549,11.6655,-1.61694,-1.45904,6.22
3ocz,-10.7005,-13.8831,10.264,-3.65332,-1.33561,7.46
3t8v,-9.3843,-6.97201,7.02133,-4.068,-3.27311,6.59
2qpu,-5.07934,-1.70222,1.57655,-2.30115,-0.560013,3.6
1txr,-9.31821,-6.143,3.13693,-2.54708,-1.67255,7.74
3odu,-6.31325,-17.3154,17.0664,-2.56435,-1.40734,8.14
2cgr,-7.44191,-7.16801,6.4554,-3.77126,-0.865526,7.28
1sqt,-7.4317,-9.92489,9.38122,-3.52726,-1.26826,6.2
2b1i,-7.99404,-30.4639,27.4178,-0.542594,-2.31281,6.82
2f35,-7.06228,-8.63254,6.95623,-2.32854,-0.964922,5.4
1gjd,-7.83815,-13.448,11.9895,-2.90311,-1.38401,5.22
4arw,-6.7352,-0.75941,0.689573,-3.42455,-1.14831,7.13
2euk,-12.2567,-6.17318,5.00888,-5.26664,-3.73322,6.6
3pju,-11.4493,-27.8668,26.1953,-5.53652,-2.14875,4.88
2jf4,-10.2472,-19.852,16.771,-2.99317,-2.08047,8.15
1qxl,-8.7327,-7.34759,6.48403,-4.20239,-1.57424,7.96
3tmk,-16.1817,-32.8634,29.02,-6.99714,-3.2486,6.87
3s2v,-8.26899,-13.486,11.2925,-2.34271,-1.64034,6.8
3eft,-4.42546,-4.30012,4.24205,-1.12024,-1.15463,7.92
2wr8,-10.4916,-12.9357,10.7129,-4.24419,-1.93238,5.44
2vc9,-5.82245,-11.3238,9.2734,-0.493793,-1.18573,8.44
2qtg,-7.69046,-1.27734,0.784723,-3.51639,-1.58895,5.08
3g2j,-7.50191,-7.58019,6.5622,-2.65615,-1.73526,4.75
1i5r,-12.2547,-4.51828,3.69077,-5.00395,-4.33075,8.52
3mi3,2.13147,-2.78649,8.16416,-0.175237,-0.978456,5.45
4e67,-10.1611,-29.4062,27.8077,-4.55547,-1.91461,6.48
3t01,-9.58506,-50.9843,43.2765,0.718037,-0.502768,4.48
1f8e,-7.24357,-15.0667,12.843,-1.75917,-1.16818,4.82
3p8z,-10.5206,-7.61236,6.57508,-5.44076,-1.95005,6.09
1toi,-6.07278,-10.0088,8.83351,-1.72875,-1.07622,4.05
1hii,-11.2586,-6.42815,5.8409,-6.08461,-2.49424,7.28
1hee,-8.38749,-18.6186,15.5894,-2.3738,-0.891967,5.34
3sus,-7.7416,-13.6722,11.8673,-2.34858,-1.49559,4.15
2brm,-6.04319,-3.05367,2.96687,-2.65865,-1.20523,5.89
2p95,-7.7231,-3.51015,3.58248,-4.31424,-1.38869,9.37
3s8x,-6.08207,-6.00485,5.29664,-2.1126,-1.16875,7.3
7std,-8.30963,-1.00218,1.01301,-3.69788,-2.53006,10.72
2fzc,-4.65431,-53.1828,51.8739,-0.213219,-1.03975,2.7
2wzf,-10.1877,-26.2693,20.3154,-0.697824,-1.44343,7
1vyg,-7.96668,-11.5884,10.8805,-2.65106,-2.51525,8
3gcp,-5.57837,-0.968125,3.12641,-4.14049,-1.50365,7.82
2hw2,-7.247,2.34115,-1.85979,-3.57215,-2.0637,2.97
4dcs,-9.51519,-42.0767,38.2899,-2.00794,-1.62794,5.1
1e3v,-5.93276,1.34208,-1.3293,-2.64147,-1.21155,4.34
3l79,-8.09821,-10.3672,9.5639,-3.09004,-2.11232,2.46
3c56,-7.92518,-53.7074,49.2325,0.277648,-1.63535,7.89
6rnt,-6.97675,-32.024,29.9062,-1.87317,-0.893267,2.37
3po1,-7.01331,-10.5092,10.2353,-3.41498,-1.23195,4.02
2hzl,-4.81751,5.01073,-5.76578,-0.819004,-1.15094,6.57
966c,-11.797,-18.2055,13.4083,-3.64615,-1.26121,7.64
4b6r,-7.74727,-10.784,9.43717,-2.66857,-1.63932,5.85
2fmb,-9.97801,-7.84959,6.91014,-4.31308,-2.63298,8.7
3exe,-14.2938,-67.16,59.9958,-2.1047,-2.93242,6.96
1gaf,-7.69524,-23.6691,22.4303,-3.13263,-1.23124,8
2wf5,-7.84241,-21.9006,20.0753,-2.92495,-0.999683,6
1met,-10.2444,-5.13541,4.92783,-5.329,-2.61528,9.4
3qbc,-5.73218,-1.1714,0.251014,-1.94446,-0.77482,4.97
1v2t,-6.73913,-10.7225,9.64411,-2.64392,-0.924315,4.71
1izh,-10.5327,-1.07348,0.858123,-4.60693,-3.61791,7.7
1fd0,-10.5648,-12.5524,11.9397,-4.90883,-2.95076,8.4
3ivc,-6.94558,-13.9634,13.5059,-2.44949,-1.94608,4.12
2aj8,-7.39523,-12.1183,11.3964,-2.82056,-1.76021,6.2
3qt6,-9.07036,-46.5103,43.3127,-1.97031,-1.80999,5.37
4ad3,-7.3232,-16.0391,13.8934,-1.6969,-1.38809,4.62
1sw2,-5.81701,-6.26315,5.56837,-2.37672,-0.653,7.22
2ydt,-7.81783,-7.58223,5.87791,-2.84448,-1.17651,5.52
1nwl,1.84999,-14.9133,14.0957,6.08146,-1.32137,2.39
2weh,-7.65774,-13.0651,9.74411,-1.51714,-0.727096,5.95
2xbw,-10.5179,-8.99026,8.62642,-6.12376,-1.93783,8
3d1x,-11.3919,-11.1321,10.8846,-6.17995,-2.87193,8.66
3cz1,-5.72991,-4.89606,4.91141,-2.52744,-1.12531,7.26
1dhi,-8.12507,-26.6497,25.5333,-3.72569,-1.19052,7.26
3miy,-7.16288,-3.80925,3.60298,-3.57498,-1.28912,7.68
3sm2,-9.34517,-0.756203,0.865532,-5.10087,-2.26112,9.7
1sld,-7.8118,2.16535,-2.22719,-4.34437,-1.31308,6.57
3rm9,-5.42133,-13.0921,12.6581,-1.93983,-0.955041,4.77
3shc,-7.69607,-6.74853,6.64881,-3.80435,-1.69948,5.72
3tao,-5.43764,-18.1983,17.1845,-1.55905,-0.772214,5.14
3fvl,-5.44006,-8.62092,7.38329,-0.892742,-1.21719,6.07
3bvb,-9.41874,-2.88227,3.0665,-5.39889,-2.11157,5.49
3ng4,-4.41384,-9.33671,8.90584,-1.16293,-0.727525,5.43
3d6p,-4.72095,-3.80571,3.04102,-1.31395,-0.549797,3.75
1hi4,-4.09557,-59.087,56.9764,1.53154,-1.424,4.49
2xc4,-10.0402,-2.03707,1.81554,-5.92945,-1.79674,8.05
2qwf,-8.12179,-13.993,12.6059,-3.18119,-1.46098,5.67
3ryv,-5.72313,-4.39303,3.80201,-2.02886,-1.01075,7.07
3sr4,-10.2956,-3.0112,1.39415,-4.55336,-2.03272,6.54
2avo,-11.5499,-7.63463,7.64184,-6.76821,-2.69642,8.85
3n35,-5.34953,0.213537,-0.965569,-1.67073,-0.834253,3.37
2qd8,-10.0288,-2.33586,2.07921,-5.44844,-2.23125,9.07
1nh0,-12.9697,-7.71888,6.23741,-6.54876,-2.84692,9.74
1gi4,-11.6597,-22.8219,16.7244,-2.66941,-0.800208,7.19
2f7o,-6.90143,-13.4159,10.3305,-0.420989,-1.30255,7.44
3bu1,-5.19688,-11.6507,10.5154,-1.24034,-0.728701,8.15
3m89,-7.8664,-21.7892,20.9515,-3.70724,-1.22891,6.16
3s78,-4.75349,-4.67464,4.25713,-1.5212,-0.722274,6.47
2zx7,-7.37062,-8.405,6.60953,-1.55808,-1.92456,10.49
1o3l,-7.41998,-16.6261,14.9098,-2.34872,-1.26245,6.54
3jzh,-7.00395,-1.62999,1.8757,-3.88712,-1.27003,3.4
1hvk,-13.6179,-5.78523,5.32071,-8.06716,-2.99376,10.96
1iiq,-9.17706,-16.014,14.1549,-2.14419,-3.08126,7.48
2wlz,-8.0545,-10.2517,9.45612,-3.48264,-1.6838,4.6
1x8t,-12.3894,-90.8473,85.231,-1.16878,-3.51185,7.8
8a3h,-8.46745,-13.0159,10.3766,-2.19781,-1.53784,4.06
3l4y,-7.53464,-14.0694,12.2058,-2.12345,-1.45506,7
1qbq,-6.94138,-29.392,28.98,-3.00067,-1.43628,8.3
2eg7,-12.563,-33.299,25.6134,-1.60815,-1.17671,5.89
1dmp,-9.86385,-1.05736,0.859216,-5.16785,-2.40534,9.55
2qzr,-7.08126,-13.5182,12.2974,-2.51874,-1.2492,7.26
1o5c,1.68282,-4.8026,3.67318,6.13031,-1.22556,5.22
2pwc,-9.53185,-9.74045,8.92951,-4.52964,-2.09876,6.57
3gy2,-7.31309,-8.43045,7.41166,-2.78534,-1.41645,5.74
4gqr,-4.058,-1.44828,0.734307,-0.401653,-0.849859,3.96
3s77,-6.55552,-14.8007,12.8208,-1.79765,-0.685452,7.21
3ehx,-10.0369,-11.3999,7.60672,-2.59776,-1.55348,7.6
3str,-11.45,-9.24485,6.56672,-4.45434,-2.22503,8.4
1nje,-6.84825,-36.5434,35.3023,-2.15712,-1.35753,3.8
3uxl,-2.82478,-6.77707,8.65128,-1.23066,-1.37582,5.57
2x7u,-6.92198,-13.6635,11.1003,-0.728441,-1.53783,5.27
2ihq,-7.6012,-2.8486,2.66519,-2.49473,-2.83054,8.49
2uxz,-12.2983,-3.82428,3.63476,-6.97587,-3.04044,8.48
2xp7,-6.87755,-31.9807,30.2678,-2.34086,-0.731286,5.77
2cf9,-9.81126,-9.39409,8.55404,-5.00665,-1.87204,7.82
3qxv,-7.27509,-17.4291,16.9805,-2.95483,-1.77916,8.4
2r59,-14.6296,-33.1106,27.3637,-3.70327,-3.08699,8.19
2cej,-11.518,-3.09098,3.0028,-6.3295,-3.00786,8.62
3i6o,-11.4425,-1.21071,1.00368,-6.44629,-2.69669,10.35
3v7x,-8.58263,-14.798,11.8717,-2.45709,-1.10676,8.57
1g7v,-3.04175,-13.6072,14.6957,-0.814963,-1.22283,6.4
1jev,-13.42,-30.577,27.922,-5.45331,-3.21921,6.89
1b8o,-7.4452,-2.64627,1.87082,-3.27539,-1.30185,10.64
3ujd,-7.12121,-28.1481,25.5927,-1.56557,-0.907703,4.69
2wyg,-8.72978,-9.00939,8.83525,-5.08818,-1.37495,8.7
1g53,-6.95,-12.9485,8.97009,0.283753,-1.16287,9.04
3b50,-8.26137,-13.0869,11.0194,-2.66102,-1.4404,7.55
1njc,-6.95819,-35.5793,34.1694,-1.97937,-1.4764,5.55
1nm6,-9.22714,-11.8974,11.6202,-5.17726,-1.68016,10.05
1xkk,-11.0144,-3.65016,3.60918,-5.95182,-2.92906,8.52
1jaq,-9.13855,-7.70659,4.23559,-2.40183,-1.17321,4.48
1px4,-6.18543,-4.81434,3.71032,-2.0346,-0.954293,3.23
3s45,-9.45251,-5.76838,4.9952,-4.27838,-2.30845,8.49
2jiw,-7.40484,-15.4257,13.796,-2.09538,-1.58728,4.59
3v3l,-10.0512,-56.6729,53.3865,-3.23242,-1.43992,6.43
2h3e,-11.0712,-70.5749,66.4384,-1.93863,-2.90364,5.7
1w5y,-12.1514,-3.63962,3.39757,-6.77532,-3.04155,8.48
3ppq,-4.59239,-7.78191,7.62703,-1.96888,-0.376116,4.55
1tni,-4.32082,-7.74639,7.19056,-0.58784,-1.08463,4
1c1v,-8.37839,-11.8399,9.3221,-2.7733,-0.99478,7.64
1g45,-7.49703,-10.9899,7.6615,-1.13705,-0.939087,8.64
1u1w,-5.73587,-6.51061,6.27429,-1.69351,-1.71354,5.85
4a95,-7.57592,-0.690308,0.587186,-3.01843,-2.36186,5.76
3hp9,-6.03328,-5.7389,5.50087,-2.61604,-1.0867,4.59
3kqr,-4.58613,-19.0012,14.6208,2.3221,-0.435307,4.43
1b2h,-12.5659,-35.5136,32.6832,-5.16045,-2.48247,4.54
1eb2,-7.38585,-13.935,12.8743,-2.62368,-1.60903,6.01
3djp,-4.08484,-16.6396,16.3147,-0.90901,-0.758415,4.2
1okl,-1.97755,-3.38182,5.85179,-1.11084,-1.24417,6.03
2jfh,-6.20932,-6.03391,5.47976,-2.20302,-1.35965,3.06
1pzp,-5.31374,-1.22328,1.47637,-2.56708,-0.907245,3.31
3drg,-14.6403,-16.9049,16.117,-8.3442,-3.41572,7
2avm,-14.4429,-13.1416,11.5843,-7.39451,-3.39847,5.7
1sdv,-12.1422,-8.35938,8.4188,-7.34367,-2.76543,8.74
1ws1,-8.7397,-5.70039,3.06364,-1.95707,-2.05337,9.55
2xdk,-4.80292,-0.771313,0.649268,-1.95978,-0.628591,3.6
2v2q,-7.22945,-7.50444,6.7462,-3.4887,-0.890016,4.15
1eoc,-8.33577,-19.0954,14.1779,-0.244785,-1.08103,6.05
2gkl,-7.80071,-23.1331,19.5436,-1.44091,-0.677764,5.35
4f9u,-8.11771,-4.10706,2.16858,-3.17689,-0.909825,6.03
3old,-13.6555,-19.6854,16.185,-4.88959,-3.17313,5.9
1r4w,-6.41828,-11.2442,9.93893,-1.64847,-1.37205,4.05
3ff3,-4.42437,-9.80851,9.42385,-0.888765,-1.05844,3.57
3u5l,-6.60885,-3.20654,3.16016,-3.2735,-1.19646,6.19
1pz5,-10.1362,-10.0793,9.24592,-5.22029,-1.99001,5.4
3gc4,-9.77415,-37.0757,34.2808,-3.22608,-1.66069,7.6
2p09,-8.24948,-49.7789,48.0559,-3.22252,-1.2114,6.35
3hkq,-5.78795,-11.3378,9.28943,-0.798415,-0.848652,5.34
2r2w,-7.25934,-6.67927,5.80862,-2.99677,-1.29941,4.47
1h6h,-7.69344,-46.9945,45.0469,-2.61312,-1.04021,5.3
3bgb,-9.585,-8.65689,8.28027,-4.5591,-2.55678,6.05
2xyt,-4.74196,-5.2825,5.51403,-1.50329,-1.37768,6.29
2i0a,-9.60091,-2.70972,2.66536,-5.20255,-2.26148,11.4
2y7i,-8.78081,-15.5195,13.1495,-2.72918,-1.58914,5.54
1ajq,-5.38419,-8.66599,7.88346,-1.66644,-0.842703,4.31
3d1z,-9.27607,-2.24687,2.06969,-4.76659,-2.23979,8.8
2cle,-6.54373,-15.6999,14.4417,-1.78453,-1.40851,3.55
3brn,-6.65281,-5.93765,5.35077,-2.63239,-1.34103,8.7
3fzn,-19.8794,-66.9907,59.0408,-6.67698,-3.16012,4.01
3sbi,-5.86212,-6.53687,6.22044,-2.51374,-0.939436,7.92
2wuf,-6.25145,-0.964351,1.19635,-2.61689,-1.77405,4.29
1fcx,-10.6587,-11.9801,11.4916,-5.19082,-2.88685,7.19
3d8w,-7.74339,-6.79499,4.20462,-2.326,-0.734515,8.15
1tmn,-11.0497,-13.8379,10.1034,-3.77947,-1.44321,7.3
3iww,-9.46825,-31.0276,27.9699,-1.69497,-2.62313,7.96
1p1o,-7.85625,-14.4675,12.2501,-2.20999,-1.33639,5.76
4f5y,-9.51232,-13.2111,12.6225,-5.22357,-1.60758,5.43
1zp8,-6.7002,-3.42412,3.58673,-2.07619,-2.69411,8.77
3rf4,-7.32317,-11.1332,10.4233,-3.30228,-1.21851,6.25
1fiv,-10.4181,-7.74016,6.50501,-3.61122,-3.47925,6.59
3sjf,-11.6124,-31.0283,28.6089,-4.41973,-2.6808,7.64
1q5k,-5.59505,1.4951,-1.75541,-2.34569,-0.896533,7.42
3njq,-7.02522,-1.64918,1.37022,-2.80278,-1.85097,4.89
3jzj,-11.9165,-4.16183,1.84265,-5.25554,-2.24929,3.61
3gbe,-5.13033,-15.2584,13.3331,0.222521,-1.33499,5
3bbb,-6.58316,-16.7667,16.4986,-3.04255,-1.17997,7
1gwv,-6.26141,-0.943741,0.332804,-2.81889,-0.739072,2.57
2jkh,-8.44523,-0.483426,0.386244,-5.1456,-1.10993,8.05
1amw,-6.21759,-2.80386,2.86694,-3.32845,-0.859708,4.54
3ozp,-7.33994,-3.45352,2.20229,-2.3515,-1.6447,6.62
2cbu,-6.80902,-15.4278,13.3563,-1.25407,-1.391,5.68
