name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPtotal,PLPparthbond,PLPpartsteric,PLPpartmetal,PLPpartrepulsive,PLPpartburpolar,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMpartmetal,CHEMparthbond,CHEMparthbondCHO,DON,ACC,UNUSED_DON,UNUSED_ACC,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
1w96,-111.329,-99.329,-3.00889,-33.4098,-0.21383000000000002,-13.8387,-29.8086,-2.85459,-94.5194,-5.91265,-78.2938,0.0,0.08084,-0.1,1,36,0,0.0,-7.80875,0.0,2,8,0,7,0.0,4.49271,8.41
2fxu,-126.45200000000001,-86.4524,-2.52905,-34.3245,-0.179374,-14.2082,-23.4668,-2.52905,-110.419,-4.0,-95.1621,0.0,0.113871,0.0,0,49,1,0.0,-12.0,0.0,4,8,3,5,0.0,6.94695,8.15
1o0m,-71.5412,-55.5412,-3.4067199999999995,-25.9308,-0.220681,-10.4142,-20.1315,-2.98088,-36.7818,-7.20793,-26.2685,0.0,1.35832,1.5428899999999999,2,19,0,0.0,-17.8964,-3.43485,5,8,2,4,0.0,2.6689700000000003,5.15
1f0r,-96.0324,-86.0324,-3.09782,-30.5701,-0.211274,-12.4899,-27.3868,-3.00101,-80.5355,-1.6694200000000001,-72.5319,0.0,0.5759920000000001,-0.0729285,3,28,0,0.0,-6.0,0.0,5,4,4,3,0.0,3.7947800000000003,7.66
1wc1,-107.899,-87.8989,-3.48061,-34.3476,-0.20781100000000002,-13.4246,-27.980999999999998,-3.26967,-47.3768,-6.33669,-36.7186,-4.0,7.58511,0.0,5,26,0,-48.0,-11.5076,0.0,6,12,4,9,0.0,7.666519999999999,4
1njs,-130.532,-100.53200000000001,-3.43506,-38.8261,-0.24018699999999998,-15.9954,-29.9028,-2.90072,-90.0687,-15.8054,-59.1386,0.0,0.763252,-0.0822901,2,36,0,0.0,-39.3,0.0,8,9,1,4,0.0,7.59365,7.82
2fgu,-112.8,-84.7998,-2.3020400000000003,-30.8255,-0.16789500000000002,-12.8791,-23.1737,-2.1283,-98.9037,-6.66815,-86.5895,0.0,1.22201,0.0,4,45,0,0.0,-12.459000000000001,0.0,7,6,3,4,0.77288,7.3428,9.18
2boh,-87.2699,-75.2699,-2.64454,-27.2078,-0.180301,-11.115,-23.4666,-2.64454,-83.9022,-1.57643,-82.0558,0.0,0.287542,0.0,6,27,0,0.0,0.0,0.0,2,3,2,3,5.09737,4.51635,8.52
2boj,-56.6864,-48.6864,-5.15331,-25.4887,-0.34531999999999996,-10.3528,-21.8916,-4.36049,-22.0419,-10.1737,-10.9909,-4.0,0.0478826,-0.0474685,4,7,0,-12.0,-4.70825,0.0,3,5,0,4,0.0,0.141605,5.77
1tcx,-96.7832,-66.7832,-2.48162,-28.5394,-0.180669,-11.9168,-19.692999999999998,-2.25077,-87.9543,-5.79014,-73.1573,0.0,0.33712600000000004,-0.0099915,1,38,0,0.0,-9.60104,0.0,5,3,1,3,0.0,9.22366,6.95
1eld,-21.7351,-3.7351400000000003,-0.658641,-6.77628,-0.0457205,-2.78491,-1.16449,-0.639269,-27.743000000000002,-4.03828,-58.6317,0.0,3.4203300000000003,0.0,15,18,0,0.0,-4.91314,0.0,3,3,1,2,14.4405,6.66758,6.7
1v0l,-87.1908,-75.1908,-5.12887,-33.9095,-0.348387,-13.8357,-29.2425,-4.15194,-46.2922,-9.39326,-30.491,0.0,0.304508,-0.0278651,1,16,0,0.0,-25.4728,0.0,6,6,2,3,0.0,1.3723299999999998,7.55
1kel,-91.6082,-67.6082,-3.98296,-32.2125,-0.264556,-13.0455,-23.7733,-3.98296,-71.8558,-6.0467,-60.9773,0.0,0.190369,0.0,2,21,0,0.0,-12.0078,0.0,3,7,2,4,0.0,4.50203,7.28
1zpa,-6.49533,31.5047,-0.127359,-1.7515,-0.00901035,-0.724405,8.49542,-0.12491,-58.9002,-3.5407900000000003,-74.1881,0.0,0.7694810000000001,0.0,13,38,0,0.0,-8.55602,0.0,3,8,2,6,47.2407,15.1626,8.4
1nq7,-88.583,-76.583,-3.5433199999999996,-30.295,-0.260939,-12.6983,-26.191,-3.5433199999999996,-67.9926,-3.0,-61.3806,0.0,0.09391619999999999,-0.1,0,25,0,0.0,-5.34755,0.0,0,2,0,0,0.0,2.01432,6.8
1mfa,-67.1502,-37.1502,-2.0348599999999997,-20.9352,-0.13803800000000002,-8.53817,-11.5822,-2.09844,-50.6249,-4.0,-38.3391,0.0,0.055606899999999994,-0.00771856,0,32,1,0.0,-10.3821,-2.66299,8,14,8,10,0.0,7.793769999999999,5.04
1b0h,-140.735,-104.735,-4.13926,-43.4418,-0.29715199999999997,-18.0548,-32.3294,-3.35083,-100.87700000000001,-13.1512,-84.0209,0.0,0.686543,-0.0270454,10,24,0,0.0,-38.2879,0.0,11,4,3,1,0.0,7.4527600000000005,6.7
5tmp,-124.054,-76.0545,-2.17639,-32.2345,-0.135374,-12.7718,-19.7621,-2.17639,-105.794,-15.8115,-81.5546,0.0,2.0452,-0.0413116,9,47,1,0.0,-19.3724,0.0,12,22,11,14,0.0,8.366589999999999,7.47
1utn,-62.4256,-58.4256,-7.8032,-31.2128,-0.57716,-13.1021,-29.2128,-5.67506,-32.3134,-3.21198,-24.4991,0.0,0.10595,-0.0467306,2,6,0,0.0,-11.0078,0.0,3,0,0,0,0.0,0.365724,3.49
1g2o,-102.086,-92.0857,-5.37293,-38.2572,-0.383403,-15.8682,-34.5097,-4.25357,-58.7785,-6.78035,-44.1503,0.0,0.522953,0.0,3,16,0,0.0,-23.8247,-3.0,7,6,2,3,0.0,0.376417,10.55
1hlk,-44.2715,-36.2715,-1.92485,-15.5673,-0.13780799999999999,-6.4641,-12.7543,-2.10817,-36.0892,-1.0,-30.2504,-1.0,0.285076,0.0,1,20,2,0.0,-2.23827,0.0,2,8,2,7,0.0,6.758430000000001,5
1d4l,-106.8,-86.8,-2.48372,-30.4847,-0.173151,-12.5465,-24.7759,-2.2723400000000002,-86.7936,-7.546639999999999,-72.3143,0.0,0.5551159999999999,-0.1,3,40,0,0.0,-11.275,0.0,5,6,1,4,0.0,4.02649,8.77
1y0l,-79.6567,-69.6567,-4.19246,-29.8518,-0.304822,-12.4594,-26.1043,-3.7931800000000004,-69.1096,-2.15735,-63.0309,0.0,0.0692559,0.0,1,18,0,0.0,-9.0,0.0,3,2,1,2,0.0,8.04504,9
1bnv,-52.494,-42.494,-2.09976,-17.9527,-0.130101,-7.103960000000001,-14.5328,-2.019,-33.9897,-4.0693,-31.7031,-1.55809,2.9144200000000002,-0.1,8,17,0,-12.0,-5.7287099999999995,0.0,3,6,2,3,0.0,9.00695,8.77
1swg,-82.1675,-72.1675,-5.13547,-32.6082,-0.337721,-13.1619,-28.6397,-4.83338,-52.4723,-3.99727,-44.98,0.0,0.289378,0.0,2,14,0,0.0,-15.0,0.0,2,3,0,1,0.0,1.8660700000000001,7.36
1bdq,-84.5904,-54.5904,-2.16898,-24.944000000000003,-0.157908,-10.4155,-16.0976,-1.96722,-90.7844,-5.9130199999999995,-76.0757,0.0,0.27408000000000005,-0.0625682,2,37,0,0.0,-11.1615,0.0,5,3,1,2,0.0,17.4182,6.34
1lke,-102.85700000000001,-94.8574,-3.67348,-33.8727,-0.263398,-14.0722,-31.2382,-3.54681,-76.0525,-2.95986,-63.9341,0.0,0.0818021,0.0,0,28,0,0.0,-8.501430000000001,0.0,3,5,2,3,0.0,0.47314700000000004,7.52
1uv6,-44.0958,-36.0958,-4.40958,-20.4675,-0.299564,-8.35144,-16.7542,-4.40958,-32.184,0.0,-32.779,0.0,0.193096,-0.0794237,3,7,0,0.0,0.0,0.0,2,1,2,1,0.0,3.75766,5.12
1fkw,-83.5147,-73.5147,-4.63971,-31.8668,-0.331098,-13.2178,-28.0511,-4.17574,-53.6345,-5.0805,-42.8943,0.0,0.6241439999999999,-0.00513058,2,16,0,0.0,-14.3298,0.0,6,7,4,4,0.0,1.17131,5.05
1c84,-66.6853,-60.6853,-3.50975,-24.9907,-0.259278,-10.485999999999999,-22.7422,-3.3342699999999996,-48.7064,-6.37197,-45.3795,0.0,4.35225,0.0,6,13,0,0.0,-14.3812,0.0,1,5,0,2,0.0,6.60464,5
1duv,-129.299,-109.29899999999999,-7.60582,-50.2858,-0.44860600000000006,-19.5742,-42.5076,-5.8772199999999994,-57.7028,-21.5516,-24.3506,0.0,1.51823,-0.0757624,0,17,0,0.0,-61.727,0.0,6,7,1,0,0.0,3.40856,11.8
1ydk,-82.7895,-50.7895,-3.1842099999999998,-27.9459,-0.212023,-11.3269,-17.1442,-2.85481,-55.4654,-11.5015,-37.1437,0.0,0.549769,0.0,1,25,0,0.0,-33.2758,0.0,5,6,2,1,0.0,11.419,5.89
1ssq,-57.9649,-51.9649,-8.2807,-30.3016,-0.47843199999999997,-11.7143,-27.165,-6.44054,-16.9642,-4.02426,-11.9431,0.0,0.15524300000000002,-0.1,2,5,0,0.0,-24.0,0.0,3,2,1,0,0.0,1.1363,6
1ii5,-79.4297,-65.4297,-7.94297,-36.868,-0.532556,-14.9776,-30.3698,-6.10997,-32.0926,-9.97397,-18.8631,0.0,0.255013,-0.1,3,7,0,0.0,-33.2865,0.0,5,4,2,0,0.0,1.96269,6.62
1c4u,-75.5732,-59.5732,-2.0992599999999997,-22.8876,-0.129742,-9.04909,-18.0419,-1.93777,-73.366,-4.4875,-68.7256,0.0,4.25025,0.0,8,28,0,0.0,-12.5299,0.0,5,5,2,4,12.8204,7.7274,10.37
1nvs,-87.788,-87.788,-2.92627,-28.2528,-0.223158,-11.981,-28.2528,-2.83187,-63.361000000000004,-1.47735,-62.2675,0.0,0.36682800000000004,-0.059458699999999996,5,25,0,0.0,-6.0,0.0,1,3,0,2,0.0,0.0,7.82
2c94,-123.1,-89.0999,-3.8468699999999996,-38.7741,-0.252598,-15.6428,-28.0647,-3.4194400000000003,-89.6162,-12.7417,-63.5072,0.0,0.473422,-0.06906699999999999,1,31,0,0.0,-34.9589,0.0,7,11,3,4,0.0,8.78593,6.82
1d4k,-105.228,-79.2284,-2.0633,-28.3755,-0.15035,-11.8519,-21.3644,-1.8790799999999999,-90.212,-8.06445,-80.7562,0.0,0.407777,-0.060722000000000005,6,45,0,0.0,-15.4412,0.0,7,6,2,5,1.81168,7.9790600000000005,9.22
1ajx,-118.086,-94.0857,-2.95214,-34.5285,-0.219237,-14.5134,-27.5108,-2.81156,-95.197,-7.0712600000000005,-80.094,0.0,0.08859639999999999,-4.5156499999999994e-05,2,38,0,0.0,-11.312000000000001,0.0,2,5,0,3,0.0,3.30588,7.91
3kiv,-50.166000000000004,-38.166,-5.574,-24.1173,-0.382438,-9.87324,-18.3483,-4.5605400000000005,-24.666,-5.42483,-21.0819,0.0,0.0754262,-0.1,3,6,0,0.0,-11.714,0.0,3,2,1,1,0.0,2.52724,4.7
1cnw,-19.4974,8.5026,-0.7499,-6.581410000000001,-0.0501939,-2.67219,2.8700799999999997,-0.8862459999999999,-35.3507,-2.0,-31.7038,-1.0,0.527547,0.0,3,20,3,0.0,-2.45074,0.0,6,7,6,6,11.2953,12.8358,7.72
1g85,-31.6668,-19.6668,-3.5185400000000002,-15.2238,-0.24317199999999997,-6.24752,-9.454830000000001,-3.5185400000000002,-24.4712,0.0,-27.2593,0.0,0.0,0.0,1,8,0,0.0,0.0,0.0,1,1,1,1,0.0,6.443890000000001,5.48
1gu1,-78.5573,-70.5573,-6.54645,-34.3131,-0.453716,-14.0946,-30.8188,-5.6112400000000004,-43.0253,-11.5576,-24.0808,0.0,0.25403400000000004,-0.0485734,1,11,0,0.0,-19.480999999999998,0.0,3,5,1,2,0.0,0.9434170000000001,4.52
1q1g,-89.4224,-79.4224,-4.47112,-32.9435,-0.301748,-13.4126,-29.2595,-3.7259300000000004,-61.9927,-7.30509,-47.9243,0.0,0.359597,-0.0428161,2,18,0,0.0,-12.8154,0.0,6,5,2,4,0.0,1.41371,8.57
1ppc,-100.098,-82.0985,-2.7053599999999998,-30.0396,-0.191526,-12.4268,-24.6378,-2.3833,-72.0148,-6.822310000000001,-58.9208,0.0,1.8259599999999998,-0.010325200000000001,3,34,0,0.0,-22.1443,0.0,6,4,1,3,0.0,6.31682,6.16
1q91,-94.2424,-84.2424,-3.3658,-31.0356,-0.229685,-12.6826,-27.7424,-3.24974,-67.8461,-4.9154800000000005,-60.9505,0.0,0.270742,-0.0323188,3,25,0,0.0,-12.952,0.0,3,8,2,5,0.0,1.91788,4.15
1ro6,-76.2959,-68.2959,-3.8148,-28.1077,-0.277099,-11.7277,-25.1604,-3.8148,-58.845,-1.15428,-54.4941,0.0,3.17061,0.0,1,19,0,0.0,-1.54979,0.0,1,3,1,2,0.0,1.25644,6.46
1f4x,-73.117,-55.117,-3.65585,-26.9365,-0.249279,-11.0046,-20.3053,-3.3235,-54.9359,-6.7843800000000005,-40.9881,0.0,0.184753,-0.025499200000000003,1,19,0,0.0,-9.48287,0.0,4,7,2,5,0.0,4.7983199999999995,5.59
1cny,-40.7799,-8.77995,-1.23576,-12.7138,-0.0852139,-5.21356,-2.7372900000000002,-1.7730400000000002,-38.9869,-1.9713200000000002,-33.1618,-1.0,0.504521,0.0,3,22,8,-9.22583,-2.28741,0.0,6,7,6,5,0.0,14.0533,7.85
1c1r,-72.1398,-66.1398,-3.2790800000000004,-25.7455,-0.247614,-10.882,-23.6042,-2.88559,-42.083,-4.432519999999999,-35.5979,-1.0,6.48457,-0.1,3,19,0,0.0,-13.5406,0.0,6,2,3,2,0.0,1.2892299999999999,7.63
1o30,-96.6504,-80.6504,-2.84266,-29.8339,-0.209461,-12.5075,-24.8951,-2.61217,-72.2671,-7.487839999999999,-57.0777,0.0,0.617412,-0.0912826,5,27,2,0.0,-20.3249,0.0,6,6,1,4,0.0,6.8945,6.77
1v11,-127.78399999999999,-111.78399999999999,-4.91475,-43.1338,-0.302598,-17.0323,-37.7329,-4.5637,-67.8383,-8.208680000000001,-58.2239,-2.0,8.57515,0.0,4,22,0,-12.9079,-32.2113,-3.0,3,7,1,1,0.0,2.32724,3.98
1n1m,-65.8874,-59.8874,-5.49062,-28.779,-0.38471700000000003,-11.8645,-26.1582,-4.3924900000000004,-33.1787,-5.23194,-33.2312,0.0,0.21392600000000003,0.0,5,7,0,0.0,-15.7367,0.0,3,1,0,0,0.0,1.0328700000000002,5.7
1qb9,-89.523,-77.523,-2.41954,-26.8658,-0.182096,-11.3429,-23.2646,-2.29546,-71.6816,-5.7171,-62.3454,0.0,0.41097,-0.1,3,32,2,0.0,-15.5134,0.0,6,1,2,1,11.8291,1.6838099999999998,7.44
2am4,-130.889,-102.889,-3.6358,-39.6401,-0.23113899999999998,-15.8207,-31.1602,-3.1924099999999997,-73.1266,-10.4628,-50.7398,-2.0,0.795095,0.0,3,33,0,-24.0,-34.4886,0.0,6,13,1,9,0.0,8.41414,3.72
2f34,-76.2486,-58.2486,-3.17703,-26.4339,-0.21517399999999998,-10.775,-20.1937,-3.04995,-49.5899,-9.038269999999999,-32.4546,0.0,0.0636287,-0.09967739999999999,1,23,0,0.0,-17.8666,0.0,4,7,3,3,0.0,5.16242,6.89
1bwa,-158.645,-134.645,-2.9378599999999997,-41.9721,-0.20904699999999998,-17.3926,-35.6225,-2.73525,-128.095,-14.7414,-102.725,0.0,0.6604260000000001,-0.0373398,6,48,0,0.0,-27.8236,0.0,6,7,2,2,0.23132800000000003,6.26203,7.6
2gyi,-67.4266,-55.4266,-6.742660000000001,-31.2966,-0.449169,-12.687000000000001,-25.7267,-6.12969,-20.6678,-4.81379,-18.9821,-4.0,5.7379999999999995,-0.1,5,5,0,-27.5577,-9.0,0.0,4,5,3,4,0.0,3.1331700000000002,7
3pcf,-51.8593,-47.8593,-4.7144900000000005,-23.3183,-0.334356,-9.65208,-21.5197,-4.7144900000000005,-29.4698,-2.7398599999999997,-33.4267,-1.0,0.0,-0.00217504,5,6,0,-0.688218,-3.0,0.0,1,3,0,1,0.0,0.0106138,6.05
1o3d,-100.03,-92.03,-4.0012,-34.2098,-0.303695,-14.4844,-31.4738,-3.3343300000000005,-67.0225,-6.806369999999999,-49.2052,0.0,0.503958,0.0,0,25,0,0.0,-18.4126,0.0,6,2,1,1,0.0,1.62619,7.13
1ppl,-101.171,-63.1711,-2.40884,-29.1054,-0.165393,-11.9182,-18.1734,-2.19937,-89.3743,-9.05119,-75.3186,0.0,5.63744,-0.1,3,39,0,0.0,-15.7347,0.0,4,6,0,3,0.0,10.9626,8.55
1kjr,-77.2378,-49.2378,-1.93095,-22.5845,-0.131253,-9.21701,-14.3972,-1.93095,-57.6188,-8.955,-37.3479,0.0,0.404851,0.0,1,38,1,0.0,-18.5565,0.0,8,12,5,9,0.0,8.12495,6.06
1b4h,-103.866,-65.866,-3.99485,-35.0603,-0.27513000000000004,-14.3713,-22.2333,-3.05488,-70.4626,-12.853,-53.302,0.0,0.819067,0.0,5,21,0,0.0,-33.481,0.0,14,4,6,1,0.0,8.61179,5.46
1dfo,-80.6513,-62.6513,-2.3721,-24.8954,-0.17181,-10.3774,-19.3391,-2.17977,-68.7296,-6.9017,-60.6809,0.0,8.15334,-0.00669494,4,30,0,0.0,-11.1244,0.0,5,9,2,7,0.0,8.319989999999999,6.7
1ydb,-60.1249,-56.1249,-4.62499,-25.5705,-0.27176300000000003,-9.94107,-23.8694,-4.62499,-31.9901,-4.9149400000000005,-20.4535,-1.0,0.682791,-0.0409406,2,11,0,-12.0,-3.41243,0.0,2,6,2,3,0.0,2.9194400000000003,8.24
2j79,-64.0679,-52.0679,-4.9283,-27.2474,-0.333381,-11.1022,-22.144000000000002,-3.7687,-33.983000000000004,-13.0904,-27.901,0.0,6.13745,-0.0627356,4,9,0,0.0,-13.6787,0.0,6,6,2,4,0.0,0.3239,5.96
1g35,-115.43,-83.4298,-2.45595,-31.9854,-0.174172,-13.2395,-23.1183,-2.3557099999999997,-101.598,-11.23,-89.8926,0.0,0.0978309,-0.05513200000000001,6,41,0,0.0,-18.6541,0.0,3,8,1,4,0.0,10.9684,8.14
1ogx,-68.7127,-66.7127,-3.4356400000000002,-25.314,-0.258004,-10.6799,-24.5772,-3.27204,-45.5758,-1.8418599999999998,-42.2323,0.0,0.0276856,1.2161899999999999,1,19,0,0.0,-4.524430000000001,0.0,1,2,0,1,0.0,0.0,6.09
1bn3,-56.7944,-48.7944,-2.46932,-19.9708,-0.152912,-7.901039999999999,-17.1578,-2.46932,-39.2726,-3.88904,-38.4356,-1.45349,4.21435,0.0,6,17,0,-12.0,-3.0658,0.0,1,6,1,4,0.0,7.92542,9.89
1ceb,-65.673,-59.673,-5.970269999999999,-29.5295,-0.417741,-12.1682,-26.8316,-5.051769999999999,-31.4353,-4.68835,-29.8215,0.0,0.013462299999999998,-0.0107121,4,7,0,0.0,-19.486,0.0,3,2,1,0,0.0,2.14452,6
1gai,-114.104,-70.104,-2.59327,-32.3209,-0.17591600000000002,-13.1816,-19.8575,-2.42775,-90.0685,-13.8419,-60.0834,0.0,0.19536199999999998,0.0,1,39,4,0.0,-33.3048,0.0,15,18,7,15,2.22622,11.9616,8
1ez9,-76.8512,-18.8512,-1.7078099999999998,-21.6063,-0.114945,-8.78882,-5.29991,-1.63513,-83.0576,-4.27645,-65.7284,0.0,0.0569044,0.0,1,42,2,0.0,-12.6415,0.0,15,21,11,20,0.0,18.2303,5.1
2j47,-95.6382,-81.6382,-3.6783900000000003,-32.283,-0.265389,-13.4395,-27.5572,-3.0851,-59.2049,-9.236,-47.0828,0.0,4.47194,0.0,4,22,0,0.0,-21.7843,-2.9492599999999998,5,6,0,2,0.0,2.61568,5.41
1xh9,-127.05799999999999,-111.05799999999999,-3.4339999999999997,-38.1301,-0.252808,-15.9808,-33.3285,-3.0251900000000003,-108.139,-10.1902,-92.7702,0.0,0.970677,0.0,5,32,0,0.0,-23.476,-3.0,7,5,2,1,0.0,11.636,7.77
2gv7,-104.55,-82.5497,-2.13367,-28.5709,-0.15001099999999998,-11.792,-22.5588,-2.09099,-75.0737,-9.50549,-56.6935,0.0,0.8892969999999999,0.031410900000000005,5,38,6,0.0,-27.3502,0.0,9,4,2,2,0.0,7.6931899999999995,7.85
1kc7,-52.2231,-42.2231,-5.22231,-24.2398,-0.312653,-9.48264,-19.5982,-5.22231,-5.09903,-8.46429,-11.4687,-2.0,4.932119999999999,0.0,5,5,0,-18.0,-14.6673,0.0,2,6,2,1,0.0,2.0483700000000002,5.52
1xka,-91.8538,-73.8538,-3.16737,-29.8973,-0.235843,-12.5778,-24.0385,-2.87043,-81.6566,-4.5284,-73.4319,0.0,0.792343,-0.0038619999999999995,5,24,0,0.0,-14.7231,0.0,6,2,3,2,0.0,10.7267,6.88
1gj8,-68.926,-56.926,-2.75704,-23.5724,-0.200728,-9.842939999999999,-19.4684,-2.55282,-51.4873,-2.70509,-44.0781,0.0,0.47480600000000006,-0.0221483,4,21,0,0.0,-3.1838,0.0,6,3,2,2,0.8411190000000001,1.83772,6.96
2ca8,-69.4768,-49.4768,-3.47384,-25.5955,-0.22681300000000001,-10.3066,-18.2274,-2.89487,-33.6945,-10.4203,-27.7662,0.0,0.7007869999999999,0.0,7,13,0,0.0,-32.8648,0.0,5,6,1,2,0.0,7.704339999999999,4.66
1m4h,-113.756,-47.7555,-1.72357,-28.1487,-0.12192,-11.6414,-11.8171,-1.60219,-119.895,-11.5305,-95.8746,0.0,0.6702819999999999,0.0,5,60,1,0.0,-28.2445,0.0,10,15,4,10,3.4932800000000004,24.2735,9.52
2f2h,-105.073,-81.0734,-3.50245,-33.8157,-0.233796,-13.7175,-26.0918,-2.91871,-74.2175,-11.9611,-58.38,0.0,0.21833899999999998,-0.0890908,6,24,0,0.0,-24.0333,0.0,6,11,0,8,0.0,5.11154,5.7
1li6,-42.8832,-42.8832,-7.1472,-23.5995,-0.5286649999999999,-9.90645,-23.5995,-6.12617,-23.0776,-0.9350809999999999,-20.1419,0.0,0.0,-0.0715319,1,5,0,0.0,-0.8232870000000001,0.0,1,0,0,0,0.0,0.0,3.8
1a8i,-81.9222,-71.9222,-4.81896,-31.8605,-0.330071,-13.0358,-27.9714,-4.0961099999999995,-43.9056,-10.4519,-23.3163,0.0,0.551599,0.0,0,17,0,0.0,-20.5415,0.0,6,7,3,3,0.0,0.0881581,5.52
1v1m,-127.057,-111.057,-4.88679,-42.8883,-0.30087600000000003,-16.9353,-37.4875,-4.537730000000001,-67.9353,-8.5456,-57.6559,-2.0,8.39834,0.0,5,21,0,-12.0,-32.4888,-3.0,3,7,1,1,0.0,2.40901,3.94
1lpk,-111.762,-95.7625,-3.4925800000000002,-35.203,-0.26143299999999997,-14.835999999999999,-30.1633,-3.1932099999999997,-96.9233,-3.145,-85.1929,0.0,0.517267,0.0,4,28,0,0.0,-15.2636,0.0,8,1,5,1,3.68195,6.910939999999999,7.55
1pyn,-82.9907,-44.9907,-1.93002,-23.6886,-0.137725,-9.825560000000001,-12.842,-1.84424,-80.3297,-12.5989,-59.4698,0.0,0.393077,-0.1,3,40,0,0.0,-31.2426,0.0,3,10,1,4,0.0,22.2351,5.49
2bq7,-81.93799999999999,-69.938,-2.73127,-26.3701,-0.201552,-11.0608,-22.5081,-2.73127,-73.9943,-0.0424965,-76.3841,0.0,1.04625,0.0,6,24,0,0.0,-0.39156799999999997,0.0,2,2,2,1,0.0,4.70929,7.05
1msm,-112.508,-90.5083,-2.74411,-32.628,-0.195427,-13.5244,-26.2479,-2.55701,-103.85799999999999,-6.54038,-101.294,0.0,4.40688,0.0,4,37,0,0.0,-9.0,0.0,4,5,1,5,0.0,8.25554,10.48
1kzn,-56.0139,-32.0139,-1.14314,-15.3073,-0.0804673,-6.32029,-8.74863,-1.14314,-84.4646,-4.0,-73.8531,0.0,0.395621,-0.1,3,45,1,0.0,-11.7158,0.0,4,10,2,9,0.0,29.4782,8.92
1aaq,-73.3707,-35.3707,-1.7895299999999998,-21.2779,-0.12678,-8.80438,-10.2577,-1.5285600000000001,-61.9778,-9.11931,-56.5356,0.0,5.35724,0.0,7,34,0,0.0,-25.3973,0.0,8,6,1,2,0.0,15.6119,8.4
1w3l,-102.33,-70.3296,-3.1978,-32.2318,-0.216146,-13.1296,-22.1524,-2.76567,-68.7817,-16.963,-43.7036,0.0,0.308164,-0.0030036,2,30,0,0.0,-31.9796,0.0,10,15,4,11,0.0,7.1459,6.28
1g54,-68.2237,-58.2237,-2.72895,-23.3322,-0.179875,-9.42498,-19.9122,-2.72895,-42.3384,-2.0,-40.2825,-1.0,1.13362,0.0,4,21,0,-12.0,-3.0,0.0,2,4,2,2,0.0,3.9668699999999997,8.82
2cc7,-67.4706,-67.4706,-3.7483699999999995,-25.7449,-0.279692,-10.8385,-25.7449,-3.5510800000000002,-44.7873,-2.0,-35.0514,0.0,0.455772,0.0,0,18,0,0.0,-6.0,0.0,1,5,0,4,0.0,0.0,8.01
1dzk,-37.1804,-31.1804,-3.09837,-16.24,-0.223679,-6.76215,-13.6193,-3.09837,-19.3247,0.0,-17.2734,0.0,0.0,0.0,3,9,0,0.0,0.0,0.0,2,3,2,3,0.0,1.1467399999999999,6.1
2aoc,-137.726,-77.7262,-2.50411,-36.2156,-0.175216,-14.9234,-20.4384,-2.18613,-112.398,-13.0,-87.6064,0.0,1.50322,0.0,4,51,0,0.0,-36.7191,0.0,16,8,8,4,0.0,13.7495,4.89
1gcz,-53.1859,-45.1859,-3.12858,-20.6846,-0.227096,-8.62848,-17.5733,-2.95477,-56.7994,-4.0,-56.8313,0.0,0.176171,0.0,7,10,0,0.0,-5.856990000000001,0.0,1,4,0,3,0.0,13.0112,5.13
1o2w,-67.9402,-53.9402,-2.42644,-22.3739,-0.152253,-8.89078,-17.7634,-2.19162,-51.6316,-7.43008,-42.0108,0.0,0.589197,-0.049387,5,22,1,0.0,-8.34804,0.0,6,6,1,5,0.0,5.18165,5.85
1if8,-55.968,-41.968,-2.15262,-18.8922,-0.151085,-7.79292,-14.1664,-2.15262,-32.3314,-1.89694,-33.4385,-1.0,5.16043,0.0,4,22,0,-12.0,-3.0,0.0,2,4,2,2,0.0,4.891369999999999,9.64
1qan,-89.236,-69.236,-3.4321599999999997,-30.1219,-0.232132,-12.2726,-23.3708,-2.97453,-67.3709,-5.48125,-52.9047,0.0,0.885152,0.0,2,24,0,0.0,-16.8723,0.0,9,8,5,6,0.0,6.598339999999999,4.48
1ctu,-67.722,-55.722,-3.98365,-26.3378,-0.275045,-10.8049,-21.6709,-3.22486,-49.0998,-9.78726,-46.7459,-1.0,1.39273,-0.031962,5,12,0,0.0,-14.5242,0.0,5,6,1,4,10.4129,1.3310899999999999,11.92
1uz1,-78.7579,-70.7579,-7.15981,-35.4131,-0.4887,-14.4725,-31.8159,-5.25053,-38.2435,-10.6059,-26.4474,0.0,1.77393,-0.0507612,3,8,0,0.0,-22.8887,0.0,4,4,0,1,0.0,0.052051599999999996,6.89
1r0p,-113.744,-107.744,-3.2498400000000003,-34.7729,-0.24331999999999998,-14.6559,-32.9386,-3.15957,-90.4339,-3.8245199999999997,-80.3147,0.0,0.316895,0.0,1,34,0,0.0,-8.31503,0.0,2,4,1,2,0.0,1.01023,8
1zsf,-102.085,-58.085,-2.0016700000000003,-27.5278,-0.145044,-11.4765,-15.663,-1.82295,-88.7414,-8.98275,-84.2167,0.0,4.62518,0.0,10,41,0,0.0,-25.3683,0.0,8,7,3,4,3.8866199999999997,12.3657,9.92
