name,average_score,HPSCORE,HMSCORE,HSSCORE,xscore_VDW,xscore_HB,xscore_HP,score_HM,xscore_HS,xscore_RT,affinity
1njs,7.33,7.34,7.63,7.03,805.8,10.8,71.6,1.60,123.7,9.0,7.82
2fgu,9.03,8.60,9.75,8.76,1006.5,3.6,165.2,6.89,488.3,9.0,9.18
2boh,7.26,6.99,7.18,7.60,765.4,0.0,81.5,2.43,392.1,4.0,8.52
2boj,4.96,4.80,5.27,4.81,245.0,8.1,0.0,0.00,0.0,1.0,5.77
1tcx,8.26,7.85,8.91,8.03,851.3,3.0,161.7,6.73,493.3,10.0,6.95
1eld,6.50,6.37,6.94,6.19,601.4,2.2,78.5,3.18,186.6,5.0,6.7
1v0l,5.56,5.43,5.85,5.39,413.3,6.8,10.5,0.36,24.4,2.0,7.55
1kel,5.94,6.09,6.21,5.50,528.4,3.9,90.6,2.36,124.2,8.0,7.28
1zpa,7.70,7.36,8.44,7.30,918.9,2.0,109.6,6.10,353.4,14.0,8.4
1nq7,8.14,7.89,8.56,7.97,619.2,1.2,211.9,6.17,517.7,0.0,6.8
1mfa,5.39,5.40,5.52,5.25,487.6,3.4,28.3,0.89,88.9,7.0,5.04
1b0h,7.99,8.21,7.84,7.90,967.8,8.8,134.7,2.00,307.7,13.0,6.7
5tmp,7.47,7.63,7.50,7.28,1126.7,8.1,31.6,0.65,96.0,17.0,7.47
1utn,4.89,4.80,4.82,5.03,273.4,2.6,21.3,0.00,127.6,1.0,3.49
1g2o,6.08,5.99,6.37,5.88,575.7,5.8,6.7,0.30,1.2,2.0,10.55
1hlk,5.43,5.40,5.63,5.27,415.0,1.6,30.7,0.88,62.8,1.0,5
1d4l,8.31,7.93,8.91,8.08,897.6,3.1,135.6,5.72,413.7,8.0,8.77
1y0l,6.17,6.30,6.27,5.94,502.5,2.0,115.7,2.52,226.2,5.0,9
1bnv,5.66,5.53,6.08,5.37,428.0,4.7,34.5,1.62,66.0,3.0,8.77
1swg,5.54,5.60,5.70,5.31,423.2,4.1,61.2,1.33,109.3,5.0,7.36
1bdq,8.21,7.79,8.83,8.00,861.9,3.1,148.8,6.39,475.1,10.0,6.34
1lke,7.70,7.72,8.04,7.33,705.4,2.9,151.4,3.77,266.5,1.0,7.52
1uv6,4.43,4.49,4.51,4.29,308.3,0.0,0.0,0.00,0.0,3.0,5.12
1fkw,5.49,5.48,5.64,5.35,508.7,2.3,0.0,0.00,0.0,2.0,5.05
1c84,6.43,6.38,6.99,5.93,468.5,4.2,93.8,2.91,106.5,0.0,5
1duv,6.13,5.94,6.51,5.94,487.3,14.2,16.5,0.36,40.8,6.0,11.8
1ydk,5.49,5.35,5.73,5.39,490.5,6.9,47.1,2.22,214.4,14.0,5.89
1ssq,4.44,4.31,4.53,4.49,194.0,3.7,1.3,0.00,72.2,2.0,6
1ii5,5.07,4.99,5.31,4.90,301.3,7.8,18.0,0.36,38.6,4.0,6.62
1c4u,6.86,6.77,7.18,6.64,744.6,2.0,81.1,3.12,228.3,8.0,10.37
1nvs,7.21,7.14,7.53,6.97,638.9,2.0,115.2,3.12,234.0,0.0,7.82
2c94,6.72,6.69,6.93,6.55,791.0,11.1,16.8,0.36,58.3,11.0,6.82
1d4k,9.04,8.77,9.55,8.78,1027.1,3.4,183.3,6.47,499.0,10.0,9.22
1ajx,8.44,8.00,9.35,7.97,899.0,3.2,155.7,7.33,427.5,10.0,7.91
3kiv,4.42,4.49,4.61,4.17,208.0,2.8,41.0,1.07,63.7,5.0,4.7
1cnw,4.74,4.85,4.90,4.48,403.3,2.8,34.7,1.31,80.4,11.0,7.72
1g85,5.16,5.15,5.32,5.01,283.2,0.0,97.4,2.85,249.7,5.0,5.48
1gu1,5.59,5.41,5.88,5.50,376.6,7.1,15.4,0.47,58.6,1.0,4.52
1q1g,5.92,5.91,6.06,5.78,567.5,4.1,17.5,0.25,37.0,3.0,8.57
1ppc,6.90,6.65,7.49,6.54,660.8,4.3,77.8,3.69,199.5,6.0,6.16
1q91,6.49,6.41,6.56,6.49,595.2,4.3,59.9,1.22,184.3,3.0,4.15
1ro6,6.23,6.30,6.44,5.94,495.1,2.2,111.6,2.74,208.2,4.0,6.46
1f4x,5.16,5.12,5.43,4.93,436.8,3.5,12.1,0.89,34.1,6.0,5.59
1cny,4.88,4.79,5.52,4.34,418.1,2.7,35.8,3.29,78.7,13.0,7.85
1c1r,5.89,5.73,5.96,5.97,489.3,3.7,28.1,0.67,149.9,2.0,7.63
1o30,6.29,6.25,6.31,6.32,592.1,4.0,45.0,0.67,151.7,3.0,6.77
1v11,6.59,6.53,6.62,6.63,631.2,8.9,56.6,0.82,191.2,7.0,3.98
1n1m,5.38,5.18,5.62,5.34,321.1,2.7,48.0,1.77,178.3,2.0,5.7
1qb9,7.02,6.64,7.61,6.79,670.9,3.3,65.1,3.67,225.4,4.0,7.44
2am4,6.56,6.50,6.85,6.35,737.8,10.6,9.2,0.34,25.6,9.0,3.72
2f34,5.70,5.52,5.88,5.70,453.8,7.1,20.5,0.70,122.6,5.0,6.89
2fzg,5.06,5.07,5.08,5.02,427.9,1.9,6.3,0.00,50.8,4.0,3.38
1bwa,9.89,9.56,10.71,9.41,1151.4,7.9,175.0,6.49,405.1,8.0,7.6
2gyi,4.95,4.86,5.19,4.79,311.4,6.6,0.0,0.00,0.0,3.0,7
3pcf,5.22,5.17,5.49,5.00,300.6,2.1,45.8,1.31,79.2,0.0,6.05
1o3d,6.41,6.26,6.43,6.54,551.0,3.9,44.2,0.67,179.5,0.0,7.13
1ppl,7.87,7.46,8.52,7.65,843.3,4.8,137.4,6.33,464.4,14.0,8.55
1kjr,5.33,5.30,5.44,5.24,491.8,5.8,1.1,0.00,38.3,7.0,6.06
1b4h,6.50,6.52,6.69,6.28,722.7,9.3,53.6,1.43,138.9,13.0,5.46
1dfo,6.75,6.83,7.07,6.36,711.1,4.6,74.2,2.00,98.0,6.0,6.7
1ydb,5.13,5.02,5.32,5.05,318.0,3.7,18.9,0.52,68.2,1.0,8.24
2j79,5.38,5.28,5.63,5.24,399.4,5.5,0.0,0.00,0.0,1.0,5.96
1g35,8.61,8.31,9.38,8.15,1006.9,5.3,143.5,6.24,373.2,12.0,8.14
1ogx,6.52,6.49,6.95,6.11,422.7,1.0,145.2,4.11,255.1,0.0,6.09
1bn3,5.71,5.57,6.08,5.49,400.3,4.2,47.1,1.75,107.5,2.0,9.89
1ceb,5.12,5.13,5.40,4.82,263.2,3.7,61.7,1.56,87.4,2.0,6
1gai,7.03,7.01,7.32,6.76,824.5,9.8,32.2,0.89,58.3,9.0,8
1ez9,5.40,5.58,5.44,5.17,673.4,4.4,0.0,0.00,0.0,13.0,5.1
2j47,6.67,6.37,7.02,6.62,578.8,7.0,39.9,1.62,160.5,2.0,5.41
1xh9,8.49,8.47,8.69,8.31,964.8,7.0,102.0,1.94,198.9,2.0,7.77
2gv7,7.49,6.85,8.57,7.06,781.5,6.8,44.5,5.09,208.5,8.0,7.85
1kc7,4.74,4.61,5.03,4.59,218.9,7.7,0.0,0.00,0.0,2.0,5.52
1xka,6.76,6.82,6.76,6.68,702.8,3.3,77.8,1.39,189.2,5.0,6.88
1gj8,5.96,5.75,6.02,6.11,517.3,2.6,31.5,1.06,196.9,3.0,6.96
2ca8,5.08,5.03,5.22,5.00,395.4,6.8,14.7,0.42,80.2,8.0,4.66
1m4h,8.79,8.52,9.14,8.70,1176.8,9.8,152.4,5.95,550.3,25.0,9.52
2f2h,6.89,6.78,7.33,6.56,723.4,7.2,40.2,1.60,64.5,5.0,5.7
1li6,4.65,4.65,4.72,4.58,190.4,0.4,46.7,0.90,113.7,0.0,3.8
1a8i,5.65,5.52,5.93,5.51,444.2,6.8,0.0,0.00,0.0,1.0,5.52
1v1m,6.64,6.57,6.68,6.68,638.4,9.1,56.3,0.82,189.9,7.0,3.94
1lpk,7.21,7.42,7.17,7.03,760.7,3.0,119.8,1.94,224.4,5.0,7.55
1pyn,6.80,6.57,7.48,6.35,720.5,8.7,70.3,3.90,191.7,14.0,5.49
2bq7,6.74,6.71,6.58,6.93,697.7,0.2,86.0,1.77,312.1,5.0,7.05
1msm,9.13,8.87,9.61,8.91,1016.7,3.0,180.7,6.06,482.3,7.0,10.48
1kzn,7.26,6.83,8.06,6.88,730.6,3.0,81.4,5.05,261.6,7.0,8.92
1aaq,7.58,7.12,8.16,7.45,812.2,6.6,103.4,5.28,412.7,14.0,8.4
1w3l,5.96,5.92,6.21,5.77,606.7,8.8,0.0,0.00,0.0,7.0,6.28
1g54,5.38,5.29,5.74,5.12,384.9,3.0,36.6,1.60,75.9,3.0,8.82
2cc7,5.40,5.33,5.26,5.60,373.7,2.0,31.3,0.00,158.1,0.0,8.01
1dzk,4.91,4.93,4.93,4.86,299.6,0.0,52.6,1.18,150.9,3.0,6.1
2aoc,8.48,8.20,9.02,8.22,1104.7,10.7,136.5,5.90,462.4,24.0,4.89
1gcz,6.20,6.27,6.44,5.90,482.1,3.7,91.0,1.98,138.7,2.0,5.13
1o2w,5.60,5.51,5.71,5.59,466.4,2.4,28.3,0.84,122.5,3.0,5.85
1if8,5.62,5.35,6.30,5.21,372.1,2.0,68.2,3.94,174.0,5.0,9.64
1qan,6.32,6.36,6.37,6.23,734.8,5.4,13.5,0.00,49.6,7.0,4.48
1ctu,6.16,6.03,6.49,5.97,552.4,7.2,12.8,0.47,20.6,2.0,11.92
1uz1,5.32,5.25,5.57,5.14,351.6,6.4,13.5,0.13,7.7,1.0,6.89
1r0p,8.09,7.95,8.90,7.41,790.6,2.9,145.9,5.36,221.3,2.0,8
1zsf,8.58,8.29,9.03,8.41,1013.1,8.0,149.4,5.57,471.0,16.0,9.92
1gar,7.13,7.11,7.44,6.83,890.2,10.6,63.9,2.30,173.6,17.0,10
1v2s,5.12,5.03,5.09,5.25,294.6,3.4,25.4,0.00,123.4,0.0,4.17
1lag,5.19,5.12,5.38,5.08,358.1,6.7,7.7,0.00,25.9,3.0,6.3
4rsk,5.08,4.99,5.34,4.90,357.2,6.0,4.5,0.34,16.2,4.0,4.32
1xk9,6.03,6.07,6.37,5.65,446.3,2.0,94.8,2.61,141.9,2.0,6.85
1gj7,6.67,6.40,6.75,6.85,580.2,3.4,51.1,1.34,238.0,0.0,7.89
2bpv,8.18,7.85,8.57,8.12,904.5,3.0,124.3,4.81,417.6,8.0,7.67
1pa9,5.57,5.46,5.85,5.40,375.4,6.1,27.9,0.67,54.8,1.0,4.6
5std,7.76,7.97,8.21,7.10,692.4,0.5,212.8,5.46,309.7,3.0,10.49
1g4o,5.45,5.18,6.08,5.09,312.5,2.8,58.1,3.29,145.0,3.0,8.25
1tx7,5.28,5.19,5.37,5.29,355.6,4.7,14.8,0.00,73.1,1.0,4.6
1kav,6.48,6.41,7.06,5.98,491.3,5.7,104.9,3.45,157.9,4.0,5.82
1pro,8.57,8.35,9.56,7.79,969.8,5.4,150.3,6.58,272.2,10.0,11.3
1qy2,5.05,5.02,5.13,4.99,310.8,1.0,45.1,1.06,132.2,2.0,5.74
2dri,5.55,5.32,5.92,5.40,333.0,10.1,0.0,0.00,0.0,0.0,6.89
1n4h,7.28,7.29,7.19,7.35,549.7,0.8,178.7,3.48,441.8,0.0,6.55
1wvj,6.36,6.34,6.49,6.25,501.8,8.7,66.8,0.84,137.4,3.0,6.73
1hvi,8.98,8.66,9.81,8.47,1085.6,5.1,167.8,7.34,443.5,15.0,10.92
1f5l,5.41,5.20,5.75,5.28,378.8,4.0,3.3,0.66,34.9,0.0,5.28
1ony,6.68,6.62,6.92,6.49,661.6,7.2,84.3,2.47,223.2,10.0,6.77
1tq4,6.14,6.01,6.46,5.96,575.0,10.7,0.0,0.00,0.0,5.0,6.19
2arm,5.08,4.98,5.26,4.99,351.9,1.2,35.0,1.43,132.2,4.0,8.13
1ikt,6.39,6.38,6.79,6.02,636.6,0.4,122.0,4.64,297.5,12.0,3.4
1i7z,6.50,6.44,6.84,6.22,619.4,0.0,85.4,3.05,194.5,4.0,6.4
1m7i,6.90,6.69,7.18,6.84,873.3,3.6,25.8,2.11,187.2,11.0,5.4
1jyq,7.33,7.29,7.74,6.97,782.1,16.1,92.5,2.51,194.5,16.0,8.7
1adl,5.88,5.69,6.47,5.47,469.5,1.8,124.7,5.69,349.0,14.0,5.36
1epo,7.80,7.67,8.10,7.63,894.6,6.9,112.8,3.69,324.8,12.0,7.96
1bnu,5.61,5.55,5.75,5.54,425.6,4.6,38.3,0.80,110.4,3.0,9.7
1pph,6.47,6.18,6.92,6.31,558.7,4.7,54.4,2.65,189.1,4.0,5.92
1k1m,6.86,6.59,7.38,6.61,639.2,4.9,63.7,2.95,181.5,4.0,7.4
2a5b,5.28,5.27,5.44,5.12,455.3,1.1,8.4,0.36,18.2,2.0,3.93
1alw,4.83,4.81,5.03,4.65,245.6,0.0,63.2,1.98,151.6,3.0,6.52
1hms,5.93,5.90,6.35,5.53,477.9,2.4,148.4,5.40,366.3,15.0,6.37
1g7g,6.49,6.64,6.69,6.14,719.8,7.1,101.9,2.80,215.1,16.0,6.6
2h4g,5.93,5.71,6.47,5.61,449.0,3.3,53.1,2.74,128.4,3.0,6.52
1r1h,7.75,7.73,8.15,7.37,755.9,5.7,153.7,4.30,306.9,7.0,8.92
1fo0,10.91,10.68,11.31,10.75,1501.4,16.0,197.7,6.08,580.1,23.0,5.59
2gl0,5.36,5.34,5.52,5.22,467.2,2.8,0.0,0.00,0.0,2.0,4.82
1yqj,8.30,8.16,9.01,7.73,789.8,2.0,174.4,5.86,317.6,2.0,8.14
1n46,8.00,8.03,8.31,7.65,768.8,3.5,167.8,4.16,316.1,3.0,10.52
1jn4,6.29,6.32,6.40,6.14,743.6,8.2,8.1,0.00,36.4,10.0,4.95
1qaw,6.00,5.79,6.32,5.88,466.6,5.5,40.8,1.60,138.0,3.0,5.12
1mes,8.57,8.29,9.73,7.69,918.3,4.2,172.9,7.84,319.8,10.0,7.7
1bnw,5.16,5.12,5.27,5.10,356.4,3.0,36.7,0.92,121.1,4.0,9.08
1uj6,4.93,4.88,5.16,4.74,346.4,7.8,0.0,0.00,0.0,6.0,3.05
1ghy,5.99,5.91,6.00,6.06,488.9,3.4,36.4,0.34,132.3,0.0,8.1
1w5x,9.45,9.54,9.69,9.12,1219.8,5.4,177.3,4.55,376.2,11.0,8.4
2j2u,6.56,6.42,6.51,6.75,710.4,0.2,40.8,1.19,230.2,4.0,7.33
1c5q,5.59,5.29,5.79,5.68,370.2,3.1,22.3,1.11,161.6,0.0,6.36
1jfh,4.97,5.03,5.11,4.77,429.2,3.1,8.5,0.25,11.5,6.0,2.05
1b40,7.43,7.51,7.48,7.32,853.5,9.6,102.7,2.04,260.3,13.0,7.28
2ewb,5.10,4.81,5.47,5.03,359.1,0.0,26.3,2.47,178.3,5.0,6.1
1ai7,5.02,4.98,5.18,4.89,240.4,0.0,64.4,1.69,149.2,0.0,4.09
1utj,4.83,4.78,4.77,4.94,265.7,2.4,22.8,0.00,117.3,1.0,3.84
1rql,4.63,4.50,4.82,4.59,196.0,3.0,12.0,0.42,64.0,0.0,2.75
1d7i,4.12,4.15,4.20,4.00,157.4,1.0,16.7,0.25,36.4,2.0,3.6
1m2r,6.37,6.51,6.71,5.91,511.8,1.1,106.3,2.53,113.0,0.0,6.46
1oss,5.03,4.98,4.98,5.13,292.7,2.4,26.2,0.00,114.4,0.0,4.79
1ugp,4.47,4.41,4.52,4.48,156.6,1.8,40.5,0.89,142.7,2.0,2.89
2bpy,8.29,7.97,8.55,8.36,946.2,3.3,117.4,4.23,431.6,8.0,7.4
1a99,4.71,4.80,4.85,4.46,245.2,3.2,43.7,0.72,49.1,3.0,5.7
2c3l,6.01,5.82,6.35,5.86,421.9,2.0,65.2,2.32,174.1,0.0,5.07
1tog,5.31,5.23,5.46,5.24,287.1,3.9,67.4,1.64,185.4,3.0,3.22
2fqx,5.98,5.87,6.25,5.83,543.8,6.9,0.0,0.00,0.0,2.0,7.15
1g98,5.21,5.13,5.48,5.02,389.1,9.2,0.0,0.00,0.0,6.0,5.7
2a5c,5.21,5.21,5.36,5.05,433.2,1.1,11.3,0.36,22.7,2.0,4.62
1b3l,6.06,6.10,6.23,5.86,627.4,8.9,44.5,1.07,114.3,12.0,5.89
1c5s,5.37,5.25,5.30,5.57,355.9,3.1,24.5,0.00,148.4,0.0,6
1hih,8.32,7.90,8.77,8.30,878.7,6.0,143.7,5.55,502.5,11.0,8.05
1c3x,5.10,4.82,5.45,5.05,315.1,1.9,1.6,1.11,79.9,0.0,3.68
1nfu,6.97,6.91,7.11,6.88,680.3,1.1,96.4,2.60,255.7,3.0,7.74
1uwu,5.39,5.28,5.66,5.24,399.8,6.8,0.0,0.00,0.0,2.0,5.98
1ew9,3.80,3.81,3.92,3.68,104.1,0.3,0.0,0.00,0.0,1.0,3.22
2h5a,5.33,5.18,5.65,5.17,343.2,9.0,0.0,0.00,0.0,2.0,5.1
2aqu,8.80,8.38,9.72,8.31,1013.5,4.8,157.4,7.43,435.7,13.0,9.32
1yds,5.70,5.83,5.97,5.30,476.4,1.3,73.0,1.94,83.0,4.0,5.92
1pkx,6.75,6.60,7.08,6.57,706.3,10.7,0.0,0.00,0.0,4.0,6.92
1e2k,6.03,6.09,6.10,5.91,501.8,1.8,73.9,1.41,155.5,2.0,4.94
1nli,4.91,4.83,5.12,4.78,299.0,3.5,0.0,0.00,0.0,0.0,3.59
2c97,5.56,5.48,5.83,5.37,449.1,5.3,35.4,1.32,99.3,6.0,6.14
1siv,8.00,7.57,8.62,7.83,868.8,8.8,114.5,5.28,409.6,14.0,8.08
1v2k,7.03,6.97,7.08,7.05,728.3,0.0,81.8,2.05,246.0,2.0,6.19
1hsh,8.48,8.26,8.93,8.25,974.2,1.7,160.1,5.84,450.3,10.0,9.42
1afl,5.28,5.26,5.47,5.10,462.5,6.3,0.0,0.00,0.0,6.0,6.28
1hyo,5.01,4.96,5.16,4.92,331.0,6.5,9.5,0.00,37.3,4.0,4.07
1cbx,5.81,5.75,5.98,5.71,412.9,5.1,69.1,1.64,178.2,4.0,6.35
1c5c,6.58,6.40,7.12,6.22,506.9,5.4,71.3,2.54,117.1,0.0,6.96
1ghz,5.63,5.53,5.68,5.68,417.3,4.4,20.3,0.00,89.5,0.0,4.8
1add,5.79,5.78,5.90,5.68,548.6,3.3,9.8,0.00,25.9,2.0,6.74
2fx6,5.10,5.00,5.09,5.21,323.9,2.2,16.5,0.00,106.2,0.0,3.7
1fzm,8.84,8.79,9.21,8.52,1189.8,11.9,156.5,5.21,432.3,24.0,7.7
1qhc,6.29,6.36,6.39,6.11,784.2,8.4,7.2,0.00,28.0,12.0,7.57
1c5p,5.10,5.00,5.08,5.23,296.3,3.2,22.4,0.00,119.6,0.0,4.68
1j01,5.73,5.60,6.02,5.56,454.3,6.8,10.8,0.36,25.1,2.0,6.47
1mmq,6.55,6.29,6.69,6.67,583.0,6.7,51.1,1.54,242.0,5.0,7.52
2f7p,5.66,5.60,5.76,5.63,458.8,6.4,24.6,0.25,90.6,4.0,6.6
1d6w,6.89,6.85,7.10,6.72,732.1,2.6,85.4,2.62,224.8,7.0,5.96
1c5n,5.46,5.16,5.64,5.57,350.3,2.4,21.0,1.11,167.2,0.0,4.7
1a4k,6.32,6.26,6.39,6.32,577.1,0.4,80.8,2.23,252.4,4.0,8
1drj,5.47,5.26,5.82,5.32,331.1,9.2,0.0,0.00,0.0,0.0,7.4
1ocq,5.67,5.61,5.91,5.50,473.9,8.2,8.5,0.00,8.2,4.0,5.19
1nvr,7.67,7.57,8.21,7.24,741.5,3.2,123.8,3.99,223.3,2.0,8.11
1b58,7.36,7.41,7.48,7.19,853.8,9.6,92.2,2.04,228.7,13.0,6.59
1hxw,8.27,8.04,8.91,7.87,1001.4,2.9,150.3,6.46,418.3,15.0,10.82
1uw6,5.56,5.64,5.72,5.31,400.5,0.0,72.9,1.69,118.3,1.0,7.34
1mjj,6.85,6.99,7.14,6.42,712.1,3.1,147.3,4.32,295.5,13.0,8.74
1jak,5.89,5.78,6.06,5.84,445.1,7.5,30.5,0.39,90.6,2.0,5.57
1k4h,5.71,5.65,5.90,5.58,449.8,2.2,59.3,1.79,163.1,4.0,5.11
1o2q,6.65,6.40,6.80,6.76,601.3,3.4,54.9,1.74,239.5,2.0,7.68
1ele,6.40,6.08,6.97,6.15,580.7,2.2,49.8,3.23,174.2,4.0,6.85
1hwr,7.13,6.77,7.77,6.85,660.4,2.5,116.2,5.40,354.5,8.0,8.33
1gvw,7.54,7.16,7.89,7.57,843.0,5.3,109.1,4.85,458.5,15.0,6.96
1e4h,5.57,4.95,6.26,5.50,267.1,0.0,48.6,4.19,275.8,0.0,8.41
1b38,6.27,6.19,6.54,6.07,655.9,10.2,0.0,0.00,0.0,7.0,6.6
1zdp,5.35,5.39,5.44,5.23,392.9,2.8,59.0,1.31,143.9,5.0,5.74
1zog,5.84,5.42,6.35,5.74,369.4,0.0,62.7,3.61,257.1,1.0,7.15
2cf8,7.55,7.31,7.84,7.50,725.6,3.5,113.1,3.62,343.4,4.0,8.1
1elr,5.74,5.75,5.75,5.72,567.9,10.4,56.9,1.32,223.1,17.0,4.96
1fao,5.29,5.23,5.56,5.08,426.8,10.5,0.0,0.00,0.0,8.0,7.37
1b32,6.70,6.76,6.82,6.52,768.3,9.8,63.6,1.43,166.6,14.0,7.1
1ppi,7.93,7.88,8.27,7.63,1084.9,12.9,15.0,0.58,24.0,12.0,5.01
1y1z,5.38,5.23,5.57,5.35,288.4,6.6,38.2,0.72,119.3,1.0,3.08
1oz0,7.65,7.58,8.20,7.19,968.5,6.3,59.6,2.81,105.7,10.0,7.7
1lrh,5.96,5.94,6.32,5.61,383.2,1.6,111.4,3.25,203.8,2.0,6.82
2ccc,5.50,5.38,5.52,5.62,386.2,2.0,31.7,0.53,149.5,0.0,7.76
1d2e,6.27,6.14,6.59,6.08,605.5,10.7,0.0,0.00,0.0,5.0,6
1x8d,5.28,5.11,5.54,5.21,295.4,5.8,19.0,0.53,67.7,0.0,2.21
1yqy,6.47,6.46,6.49,6.46,596.7,4.7,61.8,0.90,166.6,3.0,7.62
1oe8,4.99,4.88,5.16,4.93,363.5,7.5,7.5,0.42,80.2,8.0,5.52
1h1s,6.70,6.51,6.90,6.68,651.3,4.0,54.8,1.83,203.9,4.0,8.22
2erz,6.31,6.32,6.61,5.99,523.8,2.9,76.5,1.94,111.5,1.0,5.66
1bxr,7.13,6.97,7.51,6.92,798.1,14.1,0.0,0.00,0.0,7.0,3.4
2bza,4.83,4.79,4.75,4.96,271.4,1.9,24.6,0.00,124.3,1.0,2.8
1br6,6.14,5.98,6.58,5.87,539.7,5.3,24.0,1.31,44.4,2.0,3.22
1g1d,5.60,5.43,6.12,5.26,352.2,2.9,67.2,2.95,144.8,3.0,9.44
2gv6,6.40,6.00,7.22,6.00,581.1,5.3,41.8,3.79,147.5,7.0,7.34
2bfr,5.93,5.92,6.11,5.76,626.7,5.2,0.0,0.00,0.0,5.0,5.25
1gyx,5.10,5.04,5.43,4.82,242.5,1.3,62.3,1.98,106.7,0.0,2.48
1g52,5.58,5.44,6.02,5.27,358.2,3.0,64.9,2.61,141.0,3.0,9.54
1c5o,4.92,4.86,4.86,5.04,277.8,1.8,23.1,0.00,117.0,0.0,3.49
2bmk,5.61,5.54,5.88,5.39,458.0,5.2,39.2,1.39,96.9,6.0,5.62
2gsu,5.45,5.44,5.60,5.30,504.9,3.0,0.0,0.00,0.0,3.0,3.59
2f8g,7.72,7.52,8.25,7.39,864.3,4.0,112.7,4.64,302.8,10.0,8.7
1jzs,6.22,6.01,6.43,6.22,692.6,3.5,64.8,3.34,325.4,16.0,6.6
2hu6,6.69,6.77,6.65,6.65,654.8,2.3,85.0,1.35,202.6,3.0,3.81
1ezq,8.03,8.19,8.44,7.44,817.9,4.8,176.7,4.41,258.9,6.0,9.05
1v1j,5.59,5.41,5.90,5.45,392.5,6.7,11.0,0.47,39.2,1.0,4.82
1t7j,7.04,6.90,7.27,6.93,775.8,2.1,94.9,3.52,311.1,10.0,8.7
