name,London_dG,hbond,hbondA,metal,metal_r,ionP,ionN,aroalk,repulse,flex,p,l,affinity
1tni,-11.0489,0.634324,0,0,0,0,-2.90601,0.017727,0.000834947,0.688633,-2.76057,-2.53534,4
1c1v,-13.2767,0.652896,0,0.353394,0.0451057,3.52386,-3.69865,0.0972795,0,1.3603,-1.87449,-4.55159,7.64
1g45,-9.82237,0.614114,0.693147,0.675434,0.0952298,0,0,0.117472,0.00524974,1.85767,-1.43402,-2.92515,8.64
1u1w,-10.648,0.990201,1.09861,0,0,1.96193,-0.496029,0.0968663,0,0.289633,-2.08559,-3.13835,5.85
1b2h,-23.5188,1.76203,0,0,0,3.51487,-11.6931,0.0439088,0,3.65983,-5.94718,-5.77044,4.54
1okl,-10.7738,0.520068,0,0.657998,0.124357,0,0,0.199545,0.00170959,0.781666,-1.8758,-3.45549,6.03
1pzp,-7.92513,0.00129532,0,0,0,0.919841,0,0.270954,0.00833492,2.0429,-1.77903,-3.15255,3.31
2avm,-22.9445,2.08344,0,0,0,1.48393,-4.08894,0,7.46066e-005,8.02243,-7.58464,-7.68375,5.7
1sdv,-18.338,0.638133,0,0,0,0,-2.08756,0.211912,0,3.31602,-6.06313,-7.28364,8.74
1ws1,-14.6617,1.04698,0.693147,1.02608,0.171964,0,0,0.121629,0,2.82087,-3.60494,-4.31388,9.55
1r4w,-17.0785,1.49038,0.693147,0,0,5.87859,-8.02321,0.0873861,0,2.89787,-3.71089,-3.74022,4.05
1h6h,-20.9699,4.36162,1.79176,0,0,0,-6.62067,0.0260193,0,2.80242,-3.17379,-3.16861,5.3
2i0a,-17.0994,1.52506,0.693147,0,0,0,0,0.156267,7.18272e-005,3.80957,-5.35994,-6.17809,11.4
1p1o,-17.8078,2.66321,1.38629,0,0,4.86029,-5.77851,0.146831,0,0.896033,-3.09419,-3.38043,5.76
1zp8,-16.2814,0.445861,1.09861,0,0,0,0,0.260554,0.00692798,4.01133,-5.9035,-6.92018,8.77
1fiv,-21.0938,0.858415,0,0,0,1.12773,0,0.305042,0.110966,6.9811,-8.20991,-9.28804,6.59
1gwv,-12.0347,1.59047,0.693147,0,0,0,0,0.458274,0,0.6456,-2.78945,-2.58249,2.57
1amw,-11.9356,0.404829,0,0,0,0.277824,-3.1379,0.145057,0.000940206,0.520823,-2.76671,-3.59626,4.54
2cbu,-20.1968,4.11097,2.48491,0,0,0,-4.54925,0.370532,0.009851,0,-2.97617,-3.20337,5.68
1k22,-16.0651,0.669333,0,0,0,0.430006,-3.80882,0.292088,0,2.53253,-4.71203,-5.19305,8.4
1n51,-13.7903,0.617324,0,0.790407,0.330067,0,0,0.282608,0.0202177,2.93843,-3.7717,-5.16165,4.85
1mrx,-16.9116,0.957136,0,0,0,0,0,0.117247,0.00567897,2.49166,-6.08649,-6.16571,7.26
1zhy,-10.9656,0.243621,0,0,0,0,0,0.0078427,7.61003e-006,0.566233,-3.51532,-3.91484,6.52
1fkh,-11.7012,0.435823,0,0,0,0,0,0.506631,0.00121312,2.7371,-4.04018,-3.70231,8.15
1hvs,-16.9669,0.561642,0,0,0,0,0,0.136071,0.000369482,6.19653,-6.50594,-7.3513,10.3
2bvd,-26.6044,5.89913,3.17805,0,0,0.751445,-7.54906,0.260579,0,0.6456,-3.79959,-3.94788,6
1xap,-14.2527,0.703968,0,0,0,0.0405288,-1.27536,0.165624,0.000389308,0.635933,-3.8879,-5.12832,8.7
1v2l,-9.95929,0.535308,0,0,0,0,-2.54846,0.0764123,0,0.0566665,-2.19641,-2.19359,4.29
1e6q,-14.0203,2.35313,1.38629,0,0,0,0,0.193813,0,0.1614,-2.77243,-3.2219,3.15
1onz,-14.21,1.37126,0,0,0,0.311366,-3.56229,0.0958308,0.00524392,1.62447,-2.92602,-3.85296,5.1
2hxm,-13.733,1.69041,0,0,0,0,-0.0301267,0.0563511,0,2.53047,-3.59099,-4.06451,5.22
1i9o,-8.31805,0.399727,0,0.334171,0.394067,0,0,0.161533,0.0896038,1.85767,-1.66837,-3.55463,8.42
1d4p,-13.6878,0.680868,0.693147,0,0,0,-2.51888,0.237477,0,1.0147,-3.74742,-4.13611,6.3
2gvv,-11.3401,2.07692,1.38629,0.0141047,0.0126179,0,0,0.160869,0,0.0210997,-1.45564,-2.42308,3.9
1grp,-26.2894,2.86259,0.693147,0.815087,0.0332377,5.23399,-24.3824,0,0,1.0907,-0.988721,-2.5334,3.72
1gi1,-12.981,0.97682,0,0,0,0,-3.83293,0.171451,0.0888404,0.812233,-2.65465,-3.38523,5.47
1fv0,-11.4847,0.416252,0,0,0,0,0,0.158247,0.0149958,1.08627,-3.29783,-4.28061,5.93
1nu3,-7.47251,0.0074241,0,0,0,0,0,0.0263692,5.54085e-005,0.826833,-2.14696,-2.2991,4
1b3f,-22.8436,1.9426,0,0,0,0.637686,-8.17071,0.10893,0.000268981,3.89043,-6.21328,-6.21318,6.89
1sb1,-14.9254,0.267384,0,0,0,0,-2.14896,0.467184,0.00249187,2.0713,-5.03316,-5.09597,6.89
1bnq,-11.7837,0.453626,0,0.808186,0.0292014,0.91171,0,0.0802802,0,1.05847,-2.33463,-3.60697,9.49
1ro7,-25.953,4.52065,0.693147,0,0,0,-0.491662,0.080216,0.00082743,2.69907,-6.86658,-7.13024,3.18
1hi3,-14.557,1.85982,0.693147,0,0,0,-6.65871,0.0118592,0,0.114379,-2.12771,-2.23266,4.19
1str,-11.9107,0.751983,0,0,0,0,0,0.183377,0.000445749,7.5714,-4.24425,-4.4194,4.77
1sbg,-14.8091,0.547908,0,0,0,0,0,0.143521,0.00160551,3.38789,-5.30293,-5.82428,7.74
1w3j,-17.4923,4.41153,2.89037,0,0,0,0,0.216479,1.03459e-006,0.1614,-2.69642,-2.63045,6.32
1gja,-12.8996,0.871919,0.693147,0,0,0.550323,-2.95398,0.114219,0,1.10187,-3.02463,-3.61271,5.42
1i9q,-10.0788,0.574995,0.693147,0.652769,0.0778106,0,0,0.106197,0.0420106,1.6247,-1.53061,-3.15773,8.41
1o0f,-18.2693,2.38825,1.38629,0,0,0,-8.30211,0.148455,0,0.114379,-2.73662,-3.32083,5.3
1mfd,-12.0119,1.35386,0,0,0,0,0,0.329295,0,1.1298,-3.38472,-2.66887,5.31
1xgi,-11.4263,0.745789,0,0,0,0,-1.68892,0.113278,0.00922769,1.8389,-2.65752,-3.5572,4.85
1uwf,-16.4979,4.03306,2.48491,0,0,0,0,0.0105103,0.000296238,0.7374,-2.55422,-2.86314,6.82
1ua4,-13.6186,1.0785,0,0,0,0.936856,-1.10502,0.144739,0.00213174,0.35659,-3.42284,-4.25899,4.22
1xbo,-18.9578,1.25856,0,0,0,2.14642,-6.70386,0.246002,0,3.51663,-4.55963,-5.86614,6.04
1igb,-28.5933,0.0366135,0,1.56589,0.375086,16.0851,-33.2629,0.012977,0.0167079,0.896033,-2.70354,-3.61619,6.4
1xq0,-11.8653,0.532684,0,1.03021,0.059929,0,0,0.0328952,3.54996e-006,2.1189,-2.22429,-3.46468,6.34
1m7y,-34.3517,6.31348,2.89037,0,0,5.31442,-14.5291,0.153047,0.00384606,2.51982,-5.47753,-6.20586,10.96
1thz,-14.1724,0.633117,0,0,0,1.78318,-4.25899,0.207155,0.00302235,2.22701,-3.62796,-4.25511,5.15
1gnm,-18.7901,1.99819,0.693147,0,0,1.50243,-1.73569,0,0.216061,4.8617,-5.81157,-6.19763,6.25
2tpi,-16.0967,1.55013,0.693147,0,0,0.578501,-6.9573,0,0,1.47727,-3.40141,-3.2685,4.31
1d3d,-14.4111,0.461939,0,0,0,0.216456,-0.890628,0.416499,0.00589412,2.4509,-4.89599,-5.09318,9.09
2h4k,-14.5269,0.767843,0,0,0,2.36365,-6.32995,0.161043,0.0112015,1.4985,-3.26016,-3.57283,5.49
2c80,-22.8168,2.55881,1.38629,0,0,4.91977,-12.0807,0.0449711,0,3.72707,-4.7831,-4.45825,5.33
2f1g,-11.897,0.300844,0,0,0,0,0,0.251761,0.220627,2.78327,-3.88657,-4.80566,7.54
2cbz,-24.4477,3.82297,1.38629,0.113616,1.16731,0.442982,-23.0725,0.0302316,0,0.685056,-2.17292,-3.84864,3.93
1r9l,-9.94742,0.504239,0.693147,0,0,0.102807,-0.463944,0.435867,0,-0.129577,-2.95864,-2.12508,5.4
1gj6,-16.8852,1.42512,0.693147,0,0,0.0125887,-4.09436,0.290843,0.00344873,1.10187,-4.06534,-4.70784,7
2ewa,-13.0657,0.153807,0,0,0,0,0,0.565622,0.0011969,1.3295,-3.91598,-5.39857,7.94
1kyv,-15.5367,1.19785,0.693147,0,0,0,0,0.12036,1.48554e-006,1.2298,-5.00717,-5.11333,5.92
1qxk,-21.0327,2.24185,1.38629,0,0,0.768246,-6.13668,0.173724,0,4.59823,-5.09549,-6.02308,5.05
2h6b,-17.6096,2.45068,1.09861,0,0,0,-7.80132,0.0726836,0.0021241,0.781033,-2.64437,-3.0977,5.39
2csn,-9.33626,0.0428599,0,0,0,0,-1.78483,0.211362,0.0411084,1.02903,-2.30996,-2.93535,4.41
2i3i,-15.8257,0.602627,0,0,0,0.768116,-5.58062,0.362691,0,2.12247,-4.32899,-4.42695,7.3
1stc,-16.829,0.435381,0,0,0,0.643566,-3.31974,0.660529,0.00192625,0.3228,-4.37496,-6.17303,8.1
1wht,-12.0561,1.10079,0.693147,0,0,0.387662,-1.24165,0.0410785,0.0520402,1.0985,-3.09476,-3.22196,3.7
1pvn,-21.2624,4.08501,1.79176,0,0,0.334326,-2.12678,0.124657,1.22433e-005,0.87919,-3.89338,-5.03671,9.82
1rd4,-13.0091,0.0573347,0,0,0,0,0,0.229042,0.00118913,2.69907,-4.32512,-5.75175,7.74
1dhj,-16.7663,1.3981,0,0,0,0,-6.09234,0.163381,0,2.6805,-3.46032,-4.7066,6.55
1hnn,-15.6715,1.75365,0,0,0,0.592517,-4.94904,0.0758763,0,0.554033,-3.00503,-3.56588,6.24
1b6l,-16.5718,0.983921,0.693147,0,0,0.0706524,-1.94621,0.0652043,0,1.60362,-5.07139,-5.67306,8.3
1hxb,-18.1292,0.676402,0.693147,0,0,0,-1.83987,0.0641348,7.78993e-006,4.17642,-6.29852,-7.21625,9.92
1jq8,-16.3687,1.31933,0,0,0,0,0,0.0988311,1.12651,4.9605,-6.13181,-6.51403,6
2fpz,-9.69735,0.420891,0,0,0,0,-1.96502,0.125031,0,-0.232967,-2.02597,-2.51283,3.96
1os0,-21.4359,1.12855,0,0.273576,0.115426,10.1105,-15.2901,0.139301,3.76315e-009,2.78217,-3.34651,-5.19583,6.03
1v0k,-17.5582,3.30184,2.07944,0,0,1.7125,-2.70033,0.0983953,0,0.3228,-3.07237,-3.34181,5.1
2bo4,-12.748,1.44224,0,0,0,1.55269,-5.91336,0,0.000262945,1.26633,-1.87203,-2.14267,4.61
1f57,-14.184,1.03961,0.693147,0.466197,0.0188851,5.68952,-10.2684,0.052857,0,0.389033,-1.03862,-1.70187,5.64
1q8w,-11.9261,0.412994,0,0,0,0.162986,-3.49119,0.196211,6.64223e-006,0.754033,-2.73103,-3.42658,5.24
1yej,-21.7516,1.16838,0,0.739452,0.0137367,0,-10.5757,0.0929295,0.00667195,2.84513,-4.24589,-5.43554,7.46
1bnn,-10.994,0.471358,0,0.878066,0.184816,0,0,0.0987896,4.3388e-006,1.28867,-1.89813,-3.61834,10
1c1u,-12.1885,0.590509,0,0.447901,0.0535845,0.347866,-2.40915,0.10074,0,1.30363,-1.65512,-4.23029,8.25
1t4v,-12.9921,0.942903,0.693147,0,0,0,0,0.146281,0,3.09807,-4.34826,-4.10639,7.68
1dy4,-17.5117,1.19591,1.38629,0,0,0.264934,-8.20781,0.142778,0,1.03463,-3.74376,-4.18808,4.36
1rbp,-10.5067,0,0,0,0,0,0,0.0314513,0,2.36443,-3.97754,-3.83734,6.72
3pcn,-20.0637,0.732635,0.693147,1.48339,1.04447,2.71599,-21.0112,0.225368,0.160639,0.781033,-1.77695,-3.20334,3.66
1xge,-13.3724,1.29534,0,0.121456,0.00824072,0.855992,-5.25405,0.0220747,0,0.227633,-1.77032,-2.97563,4.68
1mai,-25.9844,4.55421,1.38629,0,0,0.00946437,-16.1818,0.0222694,0.000385412,-0.726631,-2.59577,-2.85388,6.68
1qbs,-16.7412,0.994694,0,0,0,0,0,0.287687,1.15346e-005,3.21397,-5.37878,-6.60449,9.47
1od8,-14.9435,2.53621,1.38629,0,0,0,0,0.159688,0,0.3228,-3.08618,-3.5334,5.1
1bzj,-14.6913,1.70386,1.38629,0,0,1.24236,-1.92718,0.170054,0.00172036,0.441456,-3.17347,-3.91143,4.66
3pcg,-21.8506,0.387077,0,0.999765,0.186233,9.62329,-22.454,0.266514,0.19076,0.548066,-1.85238,-3.02953,2.3
1hps,-15.479,0.383579,0,0,0,0,0,0.107508,0,4.73437,-5.75585,-6.68884,9.22
2fgv,-19.0402,1.10099,0.693147,0,0,0,-2.10675,0.191669,0,4.17642,-6.11303,-7.20263,6.12
5yas,-9.345,0.501235,0.693147,0,0,0.43882,-1.22446,0,0.0143333,-1.03739,-2.08889,-2.27654,3.26
1m2x,-26.7867,0.75715,0,1.17056,0.0650291,11.3221,-30.493,0.173345,2.79336e-005,0.849633,-1.71338,-2.4599,4.15
1q65,-17.0163,2.24984,0.693147,0,0,0,-4.90054,0.0605546,1.96451e-005,0.850033,-3.53047,-3.49496,5.46
1njd,-18.9039,2.23577,0.693147,0,0,0.14093,-7.83359,0.0284089,0.00534071,0.35659,-3.31016,-4.0977,5.57
1c83,-14.8893,0.9428,0,0,0,4.49802,-5.59271,0.163635,0,1.10187,-2.85252,-4.26403,4.85
2avs,-19.2077,1.14198,0.693147,0,0,0.0363495,-2.14917,0.191721,0,3.31602,-5.98008,-7.21808,7.57
1qb6,-13.4873,0.743683,0,0,0,0,-2.52652,0.213505,0,2.3743,-3.69378,-4.17104,6.06
1hvj,-17.4662,0.587205,0.693147,0,0,0,0,0.192551,0,6.11933,-6.66939,-7.56286,11.4
2aog,-22.4832,2.11087,0,0,0,1.52945,-3.91095,0,0,8.02243,-7.39377,-7.44741,6.28
1no6,-13.5312,1.05465,0,0,0,0.283676,-3.71765,0.141458,0.0163013,1.62447,-2.80645,-3.81469,4.41
1g46,-9.61207,0.489517,0,0.642585,0.0695787,0,0,0.121143,0.00708892,1.85767,-1.40776,-2.98081,8.8
1srg,-13.0027,0.968472,0.693147,0,0,0.630884,0,0.0897438,1.36637,1.33483,-4.57066,-4.89377,5.3
1nw4,-12.1612,0.894761,0.693147,0,0,1.89656,-1.27042,0.0961595,0.00114284,0.622,-2.63199,-3.98084,9.07
1qbo,-14.7531,0.863196,0.693147,0,0,0,-2.55234,0.331071,0,1.73907,-4.10234,-4.52462,7.74
1x39,-22.1033,4.30897,1.79176,0,0,1.05179,-4.29885,0.129597,0.00803717,1.08063,-3.83529,-4.4474,9.22
3jdw,-14.8643,1.23533,0.693147,0,0,1.17952,-10.9301,0.00389733,0.0255048,0.665433,-1.96445,-1.96636,3.6
1c86,-16.2896,1.55353,0,0,0,4.53508,-6.0588,0.119648,0.000895286,1.10187,-3.02036,-4.0868,4.7
1uho,-12.8685,0.99232,0,0,0,0,0,0.121527,1.15533e-005,2.49547,-3.60674,-4.52292,9.22
1qft,-17.18,1.79391,1.09861,0,0,0,-10.9061,0.078568,0,0.6452,-2.55335,-2.4835,8.77
1cet,-8.85855,0.0241319,0,0,0,0,-1.13782,0.351065,0,1.35743,-2.1735,-2.84363,2.89
2fw6,-13.424,1.26966,0.693147,0,0,2.73468,-4.35986,0,0.000225542,1.26633,-2.74525,-3.06734,2.92
1aid,-8.76548,0,0,0,0,0,0,0.121926,0,1.27853,-2.6632,-3.09051,4.82
1xpz,-9.76058,0.475574,0.693147,0.595497,0.101845,0,0,0.0251565,0,1.88593,-1.73206,-3.15843,7.08
1hpx,-14.9416,0.523926,0,0,0,0,0,0.109498,0,4.57502,-5.6506,-5.9404,11.26
1erb,-10.2626,0.000844386,0,0,0,0,0,0.030167,0,2.88703,-3.83456,-3.84623,8.1
1ctt,-12.6719,1.62792,0.693147,0,0,0,0,0.141009,0.000602246,0.622,-2.40488,-3.84223,4.52
1m83,-41.1888,5.74359,2.07944,0.140854,0.0028949,0.735983,-32.4107,0.0646794,0.03363,0.685056,-3.87782,-6.23011,3.4
1ejn,-14.0187,0.707651,0,0,0,0,-2.62426,0.115424,0.000384199,1.25546,-3.87321,-4.40829,5.62
1e6s,-15.3343,2.87589,2.07944,0,0,0,0,0.280541,0.00128077,0.1614,-2.93999,-3.23735,3.22
1n3i,-18.6601,3.75949,0.693147,0,0,0.135881,0,0.152994,0,0.8298,-3.53401,-4.46944,8.89
1qbr,-20.3057,1.26994,0,0,0,0,0,0.47753,0,4.7563,-6.75585,-8.37741,10.57
1vyf,-12.6469,1.42851,0.693147,0,0,0,-2.87194,0.00298149,5.56551e-005,2.94643,-2.72702,-3.08658,8.05
1mu6,-11.7566,0.123543,0,0,0,0,0,0.247251,0,3.81023,-4.27138,-4.63601,8.38
1iy7,-18.1853,2.62532,2.07944,0.388219,0.0784554,2.14817,-6.32537,0.0646956,0,0.7901,-2.37483,-3.64347,6.19
1lyb,-17.3131,1.83892,0.693147,0,0,0,-0.462851,0.0192639,0.000846077,5.7378,-5.91915,-5.5187,11.42
1g3e,-26.1106,0.719882,0.693147,1.57544,0.27478,0.689132,-27.7336,0.140064,0,1.50047,-1.26891,-3.57521,5.38
1z6s,-17.5521,2.53766,0.693147,0,0,0,-6.21537,0.18753,0,0.35659,-2.73373,-3.36321,4.34
1qbu,-15.316,0.826737,0,0,0,0,0,0.278115,0.00412283,3.3655,-4.81024,-6.12946,10.24
2afw,-11.2131,0.96211,0,0.985336,0.0339188,0,0,0.0477991,0,1.1522,-1.42646,-2.55349,4.77
1o33,-11.3764,0.530158,0,0,0,0,-2.41471,0.0845147,0.0018807,0.289633,-2.65724,-3.27002,5.74
2c92,-26.6613,5.38062,2.07944,0,0,0.506154,-2.05829,0.1761,0.00228814,2.02419,-5.65673,-6.30806,5.68
1drk,-18.5016,4.81344,2.89037,0,0,0,0,0.247788,0,0,-2.7154,-2.75151,6.82
1o86,-24.9613,1.99746,0.693147,0.525305,0.139247,8.76499,-18.695,0.261304,0,2.3883,-3.2377,-4.63859,9.57
1mmr,-13.7966,0.514055,0,0.847777,0.0774805,0,0,0.239317,0,1.13807,-3.31931,-4.44212,5.4
1zgi,-11.7031,0.0376163,0,0,0,0,-0.0456301,0.28648,0,2.34743,-4.08243,-4.57215,5.34
1i80,-10.8539,1.42216,0,0,0,0,0,0.0779962,0,0,-1.95944,-2.81216,6.41
1kzk,-18.6559,1.52152,0,0,0,0,0,0.224728,0,3.32087,-6.05562,-6.87424,10.39
1k1y,-21.727,2.90286,0.693147,0,0,0.369468,-4.35141,0.216793,1.75584e-005,1.7982,-5.23611,-5.51267,3.22
1w7g,-15.1231,0.714399,0,0,0,0,-2.97358,0.216931,2.02356e-006,2.47609,-4.83557,-4.51825,5.1
1tnh,-9.45752,0.321801,0.693147,0,0,0,-3.5911,0.0554527,0,0.274033,-1.88932,-1.9715,3.37
4ts1,-17.331,2.812,1.79176,0,0,3.62194,-5.15468,0.12075,0.0705802,0.663066,-2.85021,-3.20938,4.94
2fqt,-20.0507,2.60728,1.38629,0.996907,0.285822,3.76389,-7.40569,0.0586295,0.00902216,1.62563,-2.77662,-3.99868,6.14
1b8y,-19.4848,0.338085,0,0.926484,0.0441096,0,-9.91461,0.144481,0,1.38717,-3.40341,-5.27467,7.85
1t5f,-10.557,0.819576,0,0.277342,0.609872,2.66094,-6.56532,0.0900585,0.158401,0.732066,-1.535,-2.6044,4.22
7upj,-14.5872,1.80432,0.693147,0,0,0,0,0.0727307,0,1.9149,-3.62656,-4.52384,8.49
1i9n,-10.6265,0.500953,0,0.99659,0.154756,0,0,0.147396,0.0751916,1.85767,-1.57562,-3.25952,8.66
1efy,-10.16,0.263848,0,0,0,0,0,0.190942,0,1.5522,-3.10515,-3.50418,8.22
1m1b,-20.0892,1.69746,0.693147,0.544249,0.00990482,3.65164,-17.901,0,0,0.393023,-0.745367,-2.59557,4.66
1tlp,-16.1944,0.630074,0,0.00625012,0.0314763,2.38633,-8.44368,0.212035,0.0519102,2.3941,-3.34287,-4.64987,7.55
1ajn,-9.25849,0.258752,0,0,0,0,-1.42185,0.0509197,1.73036e-005,0.8377,-2.1256,-2.87057,2.63
1kmy,-22.1985,1.55938,0.693147,1.28627,0.567101,7.066,-19.0069,0.0446659,0.0215795,0.289633,-1.90866,-3.31486,5.1
1j14,-9.83782,0.360716,0,0,0,0,-2.32425,0.077178,0,0.0566665,-2.28817,-2.44089,4.49
2qwc,-17.0758,2.62566,1.38629,0,0,2.32772,-4.84527,0.00259354,0.00286441,1.31163,-3.09051,-3.42874,3.55
2hs1,-16.6114,1.42162,0,0,0,0,0,0.189942,0.000191429,2.49033,-4.92624,-6.01833,8.48
1y3p,-25.345,3.20738,1.38629,0,0,4.53607,-6.13316,0.160621,0.0902459,1.94093,-6.18766,-6.85578,4.82
1jet,-19.8346,1.35034,0,0,0,0.581351,-7.89751,0.0499501,0,3.22203,-5.50411,-5.15196,7.25
1ydd,-8.13779,0.47367,0,0.0610741,0.225632,0,0,0.089731,0.0860448,1.07663,-1.76347,-3.12781,7.07
1b3g,-20.6766,1.24205,0,0,0,0.69054,-8.06329,0.0760642,7.76778e-005,3.58343,-6.04543,-5.63665,6.7
1gvx,-22.0805,1.77447,0,0,0,0.905534,-6.44597,0.0962597,0,7.879,-6.40104,-7.31605,7.22
2bal,-10.3156,0.217188,0,0,0,0,0,0.159343,0,1.77027,-2.87154,-4.0644,6.31
1k21,-15.2395,0.556185,0,0,0,0.497981,-3.88258,0.333093,2.38658e-005,2.6421,-4.62741,-4.62365,8.38
1utm,-7.95377,0.16336,0,0,0,0,-2.87692,0.0136991,0,0.412233,-1.61894,-1.48305,3.01
1lyx,-14.6969,2.50294,1.38629,0,0,2.27437,-4.00354,0,0.0377579,0.00862288,-2.31619,-2.2526,4.54
2cex,-13.3986,1.5114,0,0,0,0.272746,-3.41376,0,0,1.31163,-2.87001,-2.91604,4.7
1ohr,-18.3264,1.71003,1.38629,0,0,0,-2.14979,0.125298,0,2.72502,-5.25773,-5.86422,8.7
1ws4,-10.4342,1.4609,0.693147,0,0,0,0,0.188571,0,0.3228,-2.12313,-2.10892,3
1w96,-16.1536,1.83428,0.693147,0,0,0,0,0.34883,0,0.711833,-4.4686,-4.65805,8.41
2fxu,-18.1875,2.18016,0,0,0,0,0,0.170302,0.00224741,5.5154,-5.76764,-5.89684,8.15
1o0m,-15.4063,1.61728,0.693147,0,0,0,-6.81653,0.00921145,0,0.37979,-2.574,-3.10057,5.15
1f0r,-12.3481,0.172156,0,0,0,0,-0.359193,0.174683,3.08397e-005,1.92803,-4.21539,-4.68157,7.66
1wc1,-25.1512,3.71609,1.38629,0.281444,1.17448,4.3773,-23.6366,0.268486,0,0.918023,-1.59574,-4.47752,4
1njs,-25.8296,4.13098,1.38629,0,0,0,-5.25283,0.148363,0,2.52172,-5.81311,-6.35262,7.82
2fgu,-18.8411,0.894167,0.693147,0,0,0,-2.16066,0.203343,0.016451,4.17642,-6.25763,-7.25043,9.18
2boh,-13.9758,0.0145678,0,0,0,0,-0.0571218,0.64029,0.0895495,2.25387,-5.22541,-5.45823,8.52
2boj,-12.454,6.32911,2.48491,1.68687,3.0891,0,0,0,0.00391416,0.1614,-1.18256,-2.08591,5.77
1tcx,-14.4972,0.507152,0,0,0,0,0,0.142756,0,3.38789,-5.10706,-5.78898,6.95
1eld,-11.5432,0.0714941,0,0,0,0,0,0.209538,1.23036,2.93705,-4.67231,-5.20935,6.7
1v0l,-18.4908,3.26319,1.38629,0,0,1.17393,-5.15893,0.154394,0,0.3228,-2.87096,-3.26781,7.55
1kel,-18.1153,1.69155,0.693147,0,0,1.58332,-6.69439,0.08683,0,1.33289,-3.93209,-4.4877,7.28
1zpa,-16.7452,0.762875,0.693147,0,0,0,0,0.20382,0.0223771,5.03916,-6.00568,-6.93713,8.4
1nq7,-11.6545,0.0893346,0,0,0,0,-1.74505,0.113756,0,1.99405,-3.77327,-3.97766,6.8
1mfa,-12.5934,1.81565,0,0,0,0,0,0.344382,0,1.1298,-3.1211,-2.57532,5.04
1b0h,-25.3477,2.27001,0,0,0,0.712369,-8.07041,0.07795,0,3.89043,-7.0183,-7.33829,6.7
5tmp,-33.3849,2.42606,0,0,0,7.25631,-18.602,0.232111,0.00156124,2.80217,-7.29955,-9.1338,7.47
1utn,-9.7082,0.486335,0.693147,0,0,0,-3.63125,0.0471128,0,0.274033,-1.8204,-1.9503,3.49
1g2o,-19.1123,3.82313,0.693147,0,0,0.0367483,0,0.133313,0,0.622,-3.62226,-4.68194,10.55
1hlk,-19.0035,0.328901,0,0.139589,0.0562212,3.80068,-20.8855,0.0306375,0,0.451033,-1.61224,-3.04315,5
1d4l,-16.0137,0.632616,0.693147,0,0,0,0,0.11717,0.000225699,1.00597,-5.48484,-6.19928,8.77
1y0l,-13.8892,1.33407,0,0,0,0,-2.40574,0.363977,0.000232513,1.19563,-3.28933,-3.45778,9
1bnv,-12.2025,0.771047,0,0.888602,0.119728,0.22808,-0.252219,0.0531553,9.22607e-008,1.45007,-2.14131,-3.68375,8.77
1swg,-14.0457,2.25738,1.09861,0,0,0,0,0.584266,0.0467764,0.850033,-2.72009,-3.293,7.36
1bdq,-15.4045,0.524093,0,0,0,0,0,0.203368,0,3.38789,-5.56273,-6.14605,6.34
1lke,-13.2554,1.00126,0,0,0,0,0,0.226513,0,0.4606,-4.1271,-3.83658,7.52
1uv6,-8.48674,0.00768774,0,0,0,0.0379931,0,0.284046,0.000113182,0.24159,-2.8423,-2.23618,5.12
1fkw,-12.582,1.2129,0.693147,0,0,0,0,0.14843,0,0.622,-2.76835,-4.21086,5.05
1c84,-14.178,0.615784,0.693147,0,0,4.59766,-5.33929,0.149015,0.00622994,1.10187,-2.91774,-4.28913,5
1duv,-28.4674,6.34994,3.98898,0,0,1.09663,-8.41662,0.0183916,0,0.797223,-4.11296,-4.43632,11.8
1ydk,-19.6848,2.24922,0.693147,0,0,2.13751,-9.32476,0,0,3.72707,-4.0635,-4.08797,5.89
1ssq,-16.3781,2.31138,0.693147,0,0,5.66585,-10.2575,0.000397921,0,0.389033,-1.91529,-1.6331,6
1ii5,-16.6432,2.5936,0.693147,0,0,2.27666,-5.9812,0.00932424,0,0.455666,-2.68201,-2.71032,6.62
1c4u,-16.5558,0.850675,0,0,0,0,-2.73873,0.141359,0.0624568,2.28853,-5.21865,-5.51113,10.37
1nvs,-12.257,0.335942,0,0,0,0,0,0.460427,0.00198101,-0.232967,-2.93113,-4.98629,7.82
2c94,-22.8531,3.59274,1.38629,0,0,0.441879,-2.35256,0.135804,0.00415822,1.71482,-5.54962,-6.01236,6.82
1d4k,-19.0341,0.763397,0,0,0,0,-3.19607,0.206431,0.000874577,2.26887,-5.89927,-7.12385,9.22
1ajx,-16.5873,1.35888,1.38629,0,0,0,0,0.28841,0,2.47637,-4.86901,-6.07541,7.91
3kiv,-14.5503,0.856877,0.693147,0,0,0.827452,-9.98621,0.466134,0.049556,0.826833,-2.44787,-1.99371,4.7
1cnw,-9.75195,0.309827,0,0.719122,0.105122,0,0,0.110096,0.276064,3.33207,-1.87747,-3.53498,7.72
1g85,-6.40265,0,0,0,0,0,0,0.00784143,0.0101182,0.7374,-1.87814,-1.52259,5.48
1gu1,-13.6716,2.2631,2.07944,0,0,0,-0.539063,0.00255918,0,0.554033,-2.8089,-3.02143,4.52
1q1g,-14.2278,1.24889,0.693147,0,0,2.17911,-1.31781,0.268675,0.000943545,0.7602,-3.32331,-4.48068,8.57
