name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
1ceb,-8.0539,-3.6618,-2.0402,-5.0623,1.8155,0.8949,6
3rux,-11.6502,-0.8013,-5.1337,-17.9696,8.6748,3.5796,9.28
3gcu,-12.2575,-0.1952,-1.7425,-15.6417,3.8304,1.4915,6.78
1w9u,-8.3889,-0.5538,-2.1934,-14.8206,5.8975,3.2813,6.09
1i37,-11.7370,-0.2666,-1.2964,-10.2354,-0.2369,0.2983,9.57
4gbd,-8.1156,-0.5867,-2.5825,-11.7723,5.0361,1.7898,11.32
1vzq,-10.2294,-1.1176,-1.5505,-14.0585,4.7074,1.7898,7.44
1gai,-11.3984,-3.5328,-6.3599,-15.4406,7.3723,6.5626,8
4alx,-9.9540,-0.8343,-0.0517,-10.6891,1.3228,0.2983,7.28
1a69,-5.8963,-0.6411,-2.2168,-10.0491,5.5192,1.4915,5.3
2xei,-10.1662,-2.3597,-5.4331,-18.8664,9.6321,6.8609,10.62
3sap,-5.4688,-0.1217,-1.1270,-8.7107,1.8059,2.6847,7.59
3cdb,-11.3359,-3.7408,-3.3820,-13.9231,4.9371,4.7728,7.02
3iub,-8.1055,-0.1404,-1.7196,-11.0417,3.6030,1.1932,4.54
2q8m,-8.7368,-2.3797,-3.9523,-10.2109,5.7180,2.0881,4.03
1ez9,-2.1636,-0.9129,-2.6242,-12.5923,5.3151,8.6507,5.1
2o4p,-12.7339,-0.3839,-3.1854,-16.8136,3.7710,3.8779,10.72
4e9u,-2.4709,-0.0201,-0.3197,-5.0227,1.1019,1.7898,5.82
2j47,-10.2009,-1.4470,-4.6471,-11.0549,4.8600,2.0881,5.41
1xh9,-16.5169,-2.6621,-3.8544,-18.0383,5.6515,2.3864,7.77
2gv7,-11.1003,-1.0818,-4.4063,-15.1586,5.6686,3.8779,7.85
3pe2,-7.2623,-0.8175,-1.1116,-9.2995,3.0714,0.8949,9.76
5c5t,-4.9059,-1.7188,-1.7517,-5.3335,2.7049,1.1932,3.13
2pvh,-6.4115,0.2324,-0.8094,-10.1688,3.1411,1.1932,6.59
8cpa,-6.5672,-0.2494,-3.4769,-12.1634,5.4446,3.8779,9.15
1bty,-5.4634,-0.2302,-2.1032,-6.2758,2.5492,0.5966,4.74
3t60,-7.4174,-0.0820,-1.7237,-10.7089,2.7108,2.3864,6.7
1kc7,-1.2140,1.4934,-2.9949,-4.6803,3.4763,1.4915,5.52
3uw5,-11.0103,-2.1487,-2.2112,-12.3013,3.2646,2.3864,7.85
4kni,-6.8352,-0.1724,-1.3518,-8.9340,1.8332,1.7898,7.78
3mv0,-5.8199,-0.7628,-3.0071,-7.3566,3.8152,1.4915,3.85
4nnr,-7.4519,-0.5360,-2.2869,-11.7566,2.6531,4.4745,7.26
3cj5,-7.7026,-0.3456,-1.0653,-9.4587,1.6755,1.4915,6.34
1ql9,-10.9815,-0.0520,-0.0581,-15.0612,2.9966,1.1932,5.35
1elb,-4.0648,-0.0558,-0.4990,-10.8090,3.1227,4.1762,7.15
3t82,-4.5148,-0.3047,-2.0238,-8.7253,3.5560,2.9830,7
2vc7,-6.2470,-0.0914,-0.4214,-8.8991,0.4802,2.6847,3.36
4knj,-5.9532,-0.1505,-1.3484,-8.2138,1.9696,1.7898,7.95
1xka,-8.3262,-0.4422,-1.6316,-13.9630,4.7277,2.9830,6.88
4qfn,-9.0223,-3.4243,-4.8881,-7.6090,4.2143,2.6847,4.12
4cjr,-7.4532,-0.7327,-2.2508,-11.0486,3.5959,2.9830,3.1
4epy,-7.5560,-1.9777,-1.0091,-8.3191,2.5567,1.1932,3.47
1d4h,-13.3519,-0.6896,-3.0773,-19.6076,5.2498,4.7728,10
3moe,-6.3210,-3.3502,-2.1707,-5.1183,3.1250,1.1932,4.3
1gj8,-4.7913,-0.1914,-1.1332,-9.7975,4.5411,1.7898,6.96
2ca8,-9.3419,-4.6788,-5.1413,-8.1455,4.7457,3.8779,4.66
4v24,-13.6545,-1.6287,-1.0767,-15.4226,1.4904,2.9830,8.37
3nsn,-8.8754,-3.6693,-3.7048,-15.3159,6.6554,7.1592,7.19
3jrs,-6.0168,-1.1447,-0.7930,-6.9511,1.0822,1.7898,4.28
4q4s,-11.2031,-2.7010,-4.3294,-9.6465,4.8771,0.5966,6.95
2wkz,-13.5986,-0.5311,-2.9591,-19.7863,4.6068,5.0711,8.77
3tt4,-7.0384,1.4234,-1.1491,-12.8820,2.8846,2.6847,8.28
1tjp,-8.3661,-1.2773,-4.1994,-10.9185,4.7478,3.2813,4.42
3f3t,-10.3774,-0.3238,-1.5481,-12.3080,2.6093,1.1932,4.59
3m35,-10.0230,-1.5561,-1.7473,-13.1594,4.0533,2.3864,7.22
4ehz,-6.1619,-0.3801,-0.6448,-8.4615,3.0261,0.2983,8
1m4h,-11.5314,-1.5027,-5.4451,-21.7407,7.3132,9.8439,9.52
4css,-6.3560,-0.6320,-3.5548,-9.0740,3.9219,2.9830,8.46
4kxn,-9.3796,-2.0308,-3.4883,-12.8036,6.5566,2.3864,6.1
3su0,-12.1692,-0.3998,-2.4095,-15.6079,3.8615,2.3864,6.79
2qpq,-4.4830,-1.7547,-2.5417,-5.8146,3.8382,1.7898,6.37
3pd9,-9.8901,-2.5734,-3.3250,-8.4566,4.1666,0.2983,6.22
2xef,-7.8542,-1.5022,-6.2800,-23.9081,11.6058,12.2303,9.84
2f2h,-9.8105,-1.6660,-4.0695,-13.6469,5.9923,3.5796,5.7
1li6,-3.1869,-0.0148,-0.3978,-3.3115,0.5372,0.0000,3.8
1a8i,-6.9241,-0.5713,-4.0175,-8.7103,4.8835,1.4915,5.52
3re4,-3.9381,-0.0391,-0.9767,-8.1805,3.4684,1.7898,7.4
1v1m,-9.0726,-0.8166,-4.0899,-12.8019,5.9511,2.6847,3.94
1lpk,-9.3943,-0.3229,-2.0304,-15.5058,5.1836,3.2813,7.55
1pyn,-10.5191,-3.5238,-4.5463,-14.1583,6.0416,5.6677,5.49
3gy7,-5.5108,-0.2342,-1.9606,-6.4152,2.5027,0.5966,4.52
2jfz,-9.2660,-0.0013,-0.0130,-12.7446,2.0015,1.4915,5.24
3ljo,-8.2422,-0.3940,-3.4276,-10.9332,4.1263,2.3864,6.62
2bq7,-8.7547,-0.1033,-0.2620,-13.3463,3.1671,1.7898,7.05
1msm,-13.3712,-0.5584,-1.8831,-18.6061,4.3951,3.2813,10.48
3kmy,-6.4068,-0.4413,-2.0106,-6.8304,1.9806,0.8949,4.49
1kzn,-7.7113,-0.2337,-1.7042,-13.8016,4.1504,3.8779,8.92
3tfn,-7.7934,-0.6193,-0.7387,-10.9917,2.4681,2.0881,6.57
3a1c,-5.4058,1.0132,-4.3861,-13.5776,8.2634,3.2813,4
3bzf,-14.9958,-4.3919,-5.2525,-21.1283,6.5296,9.2473,4.52
4kyh,-4.5903,-1.1024,-0.8154,-5.8706,1.7065,1.4915,5.92
1aaq,-0.2776,-1.0137,-3.5513,-6.7410,5.0623,5.9660,8.4
1w3l,-8.7320,-1.5601,-5.7776,-11.8238,5.6567,4.7728,6.28
4lbu,-14.4199,-3.1419,-5.7346,-14.9287,6.9988,2.3864,6.56
3r1v,-5.6084,-0.0073,-0.0026,-7.1399,0.3482,1.1932,6.92
3dzt,-10.0826,-1.6666,-1.6595,-12.1226,0.5933,4.7728,7.22
4av5,-7.9548,-1.5387,-3.8708,-9.3317,3.8033,2.9830,7.21
2zn7,-10.3616,-3.1862,-2.4123,-11.0249,3.8754,2.3864,7.89
3f33,-4.9196,-0.0379,-0.0020,-6.1650,0.3903,0.8949,3.34
1c3e,-8.4143,-0.3654,-3.5222,-13.2253,5.4174,3.2813,6.59
4kb9,-11.8644,-0.3132,-2.2366,-16.7831,3.2923,4.1762,11
4cga,-7.6470,-0.0272,0.0000,-10.9919,1.5823,1.7898,6.4
2xhm,-6.3438,0.6586,-3.3546,-13.2853,4.8648,4.7728,6.8
2pu2,-6.6609,-1.8947,-1.7265,-8.1333,3.3038,1.7898,4.43
1g54,-5.0834,-0.1386,-1.0742,-7.3138,1.9516,1.4915,8.82
4x48,-9.0647,-0.0559,-0.5020,-12.8435,2.5469,1.7898,6.77
4nh8,-8.8786,-0.0515,-0.3248,-12.1802,2.4847,1.1932,8.52
4o0a,-10.5513,-2.0570,-2.3763,-12.2671,3.4644,2.6847,6.72
1lan,-5.3749,-1.9941,-2.9778,-4.7585,2.5657,1.7898,7.22
3muz,-4.5260,-0.3566,-2.3794,-6.8933,3.0153,2.0881,3.46
4u1b,-2.8095,1.3590,-1.9834,-7.0544,2.7811,2.0881,5.31
3u6h,-10.5379,-0.0100,-0.5479,-15.2537,3.1856,2.0881,9
3bgq,-4.8627,0.2254,-0.0145,-8.3526,2.0858,1.1932,7.96
4n7m,-6.4632,0.0046,-0.0029,-8.0962,1.3330,0.2983,5.47
3pb7,-4.9318,-0.1297,-0.8388,-8.9045,2.5547,2.3864,5.74
2cc7,-5.9295,-0.1530,-1.1807,-7.0312,2.4354,0.0000,8.01
3hvh,-11.2605,-0.5732,-3.6427,-17.7094,7.3836,3.2813,8.52
4b33,-4.7789,-0.0859,-0.5699,-5.2112,0.7898,0.2983,3.37
3mf5,-9.6212,-1.2996,-0.9870,-9.3301,0.8024,1.1932,5.36
4csd,-6.2447,-0.8041,-3.2376,-5.9458,2.5496,1.1932,5.91
1dzk,2.8007,-0.0007,-0.1034,1.2009,0.8090,0.8949,6.1
4n6h,-9.2148,-0.7468,-0.5445,-10.9439,1.8272,1.1932,9.28
2aoc,-13.0588,-1.9707,-6.4467,-20.2357,6.6452,8.9490,4.89
4bi6,-3.3404,-0.6153,-2.4695,-5.3109,3.5638,1.4915,3.95
4fxq,-8.7348,-0.6840,-1.2155,-11.5679,3.5395,1.1932,5.77
4rr6,-6.4747,-0.2816,-3.4027,-13.0377,7.2642,2.9830,6
3f6e,-12.0568,0.9703,-5.3751,-19.3548,7.5266,4.1762,2.38
1o5g,9.1370,-0.4729,14.8052,-10.9646,4.2778,1.4915,4.96
3lc3,-7.0527,-0.2679,-1.8968,-9.6507,3.2712,1.4915,5.23
1gcz,-8.6443,-0.3737,-1.8937,-9.7027,2.1324,1.1932,5.13
1o2w,-4.3903,-0.6341,-0.7631,-9.5373,4.4560,2.0881,5.85
1if8,-5.3969,-0.1267,-1.5996,-7.1911,1.4324,2.0881,9.64
3ies,-13.3250,-0.7550,-3.3504,-21.2823,8.4832,3.5796,9.92
1qan,-7.2810,-1.5693,-2.6207,-13.4946,7.1223,3.2813,4.48
3zze,-9.4830,-0.1897,-1.5870,-12.1009,2.9032,1.4915,8.89
3qox,-11.2851,-2.5626,-4.3637,-15.0049,7.6631,2.9830,6.57
4djy,-10.3291,-2.3163,-1.8685,-10.6284,2.9925,1.4915,8.27
1l8g,-11.4120,-2.4550,-3.0789,-12.7468,5.0789,1.7898,6.22
5e2o,-10.5628,-0.9390,-1.1751,-16.0953,4.9619,2.6847,8.7
3roc,-7.4225,-0.1512,-0.6664,-11.8107,2.8194,2.3864,8.19
4llk,-4.2315,0.0627,-0.0074,-5.2377,0.9509,0.0000,3
3g1d,-9.9114,-1.7444,-5.9175,-10.3476,5.7117,2.3864,3.48
3ppr,-4.9425,-1.2455,-1.1609,-5.9567,3.1222,0.2983,2.82
4oma,-9.1492,-1.3233,-3.9003,-12.5901,5.9798,2.6847,4.17
4q46,-5.9870,-2.3374,-2.0624,-9.4400,5.4663,2.3864,3.77
2qd6,-9.9416,-0.3939,-1.6798,-15.7615,4.0157,3.8779,8.68
4v27,-7.9110,-3.3340,-3.3885,-8.6787,4.5071,2.9830,6.66
1e5j,-5.1838,-1.5769,-4.6076,-11.8447,5.6863,7.1592,4
2v3d,-7.9828,-2.2869,-3.7726,-8.2361,3.9263,2.3864,3.94
4x8u,-5.7422,-0.0334,-0.3203,-8.1953,2.5085,0.2983,2.46
2hzy,-6.1439,0.4570,-3.8174,-9.7286,4.8570,2.0881,7.39
4y2q,-7.4775,-2.4059,-0.9434,-7.0664,2.3417,0.5966,2.92
3w07,-8.6023,-1.3095,-5.4540,-9.7802,5.5549,2.3864,3.38
2zpk,-8.2292,-0.8335,-3.7791,-14.9494,5.0684,6.2643,7.76
5e1s,-5.8862,-0.2304,-0.4836,-12.2006,4.3437,2.6847,7.92
3l6h,-4.9663,-0.7825,-1.3210,-5.7791,2.3197,0.5966,5.4
3w37,-9.0404,-3.7826,-5.2861,-13.1708,6.6365,6.5626,5.18
4gzx,-2.2772,-2.0208,-2.7953,-7.7037,5.4699,4.7728,3.19
4np3,-5.3073,-1.1936,-1.1863,-6.8796,3.0573,0.8949,3.3
4f7v,-7.9391,-0.8786,-5.9126,-15.5051,10.4793,3.8779,5.38
1ctu,-8.6606,-0.7792,-3.9186,-10.7833,5.0307,1.7898,11.92
4djx,-9.5813,-2.2897,-1.9290,-9.6394,3.0837,1.1932,7.23
4lxd,-9.7642,-0.4539,-0.5105,-15.2201,3.4374,2.9830,7.23
3dne,-3.9939,0.0120,-0.5584,-5.5858,1.8400,0.2983,5.22
1uz1,-7.5327,-0.6971,-4.0293,-7.2047,3.2052,1.1932,6.89
3cs7,-10.0662,-0.3787,-0.6253,-15.0864,3.9361,2.0881,10.68
4q99,-3.5377,0.0282,-0.4369,-4.8057,1.0800,0.5966,6.28
2nn1,-4.0619,-0.0982,-0.9766,-6.1390,1.6604,1.4915,5.82
2x97,-5.4373,1.5439,-3.5367,-13.2552,5.6344,4.1762,5.66
3p2e,-4.2076,-1.6247,-4.2650,-8.2410,6.9401,2.9830,6.22
5ct2,-5.4737,-1.5647,-1.0723,-5.7241,1.3959,1.4915,2.92
1r0p,-10.8973,-0.1925,-1.8052,-14.0442,2.7582,2.3864,8
3tfp,-8.4137,0.3457,-0.2899,-12.5393,2.2800,1.7898,6.47
1zsf,-12.8790,-2.5536,-4.5655,-18.3918,6.0692,6.5626,9.92
1gar,-10.6769,-2.7774,-5.8550,-16.5709,7.6655,6.8609,10
3f6g,-6.2874,-0.9410,-2.7991,-6.3882,2.6477,1.1932,4.72
1v2s,-5.4549,-0.2512,-2.0324,-6.1531,2.3853,0.5966,4.17
1rmz,-6.6884,-0.2788,-2.5009,-9.0865,2.1949,2.9830,8
4rdn,-5.9204,-0.3877,-1.7699,-10.4816,5.2274,1.4915,5.92
4pmm,-9.6826,-0.0042,-1.1702,-14.7809,3.8862,2.3864,7.57
1lag,-8.0956,-2.7533,-3.3018,-7.4290,4.1952,1.1932,6.3
2jdp,-3.3108,-0.0103,-2.7653,-4.6746,2.9462,1.1932,6.6
3tf6,-4.1957,-1.1369,-0.4493,-5.4669,1.9625,0.8949,6.4
4rsk,-5.0123,-0.8458,-3.1259,-7.0390,3.6121,2.3864,4.32
3ekx,-11.8796,-1.1398,-1.9903,-16.2549,3.9257,3.5796,9.41
2zz1,-12.2038,-2.6356,-6.8123,-10.6739,6.1282,1.7898,4.54
4o2p,-7.2415,-0.0601,-0.5485,-12.5895,3.2718,2.6847,6.7
4io2,-7.5013,-3.1646,-3.9776,-6.7288,4.2817,2.0881,6.7
1xk9,-6.1825,-0.6821,-0.2213,-8.3776,2.2035,0.8949,6.85
4djp,-8.9562,-0.3984,-1.6593,-15.6492,3.3814,5.3694,10.55
3wgg,-11.3922,-1.8880,-4.6994,-18.1946,8.6171,4.7728,4.4
4qjm,-7.9334,-0.1606,-0.9749,-12.6558,3.1732,2.6847,8.17
3fk1,-4.6931,-2.4820,-3.1476,-5.7562,4.9029,1.7898,2.62
1tpw,-4.9513,-0.8206,-3.1798,-6.2279,3.4872,1.7898,3.3
2oxn,-4.9035,-1.0112,-2.9582,-6.4635,3.1429,2.3864,7.44
3d9z,-5.4335,-0.0819,-1.1850,-6.7572,1.9939,0.5966,8.7
3ppp,-3.3705,-0.5095,-0.9151,-4.6670,2.1244,0.5966,5.22
4gii,-7.7289,-0.1318,-0.6217,-11.0972,2.9286,1.1932,8.74
1dar,-6.7531,-1.8036,-3.5624,-10.6523,6.5805,2.6847,4.96
1gj7,-9.0171,-0.3455,-3.0518,-11.6002,4.4889,1.4915,7.89
4f6u,-10.9667,-0.0400,-2.0142,-14.3608,3.3602,2.0881,6.15
3f5k,-5.2616,-1.4777,-4.5333,-17.2122,9.0126,8.9490,4.62
3czv,-4.1636,-0.0961,-1.0574,-5.9956,2.0906,0.8949,7.8
3wha,-6.6390,-0.9506,-0.7065,-11.2116,4.1417,2.0881,9.32
3v2n,-2.5707,0.8109,-0.0228,-6.4819,-0.4565,3.5796,6.1
4non,-7.9445,-2.8796,-4.1791,-9.0997,5.5292,2.6847,5.24
2zft,-8.4519,-0.3225,-2.4132,-11.9777,3.8750,2.3864,6.52
3ddg,-8.5035,-2.4325,-3.2958,-9.6199,4.4583,2.3864,6
2bpv,-10.0905,-1.1310,-2.0985,-15.5153,4.1798,4.4745,7.67
4g0z,-7.7734,-4.5266,-2.1709,-7.0096,3.8456,2.0881,2.21
3ov1,-7.9636,-1.4544,-4.8221,-10.5176,4.6542,4.1762,5.2
1pa9,-9.1124,-2.5067,-3.5009,-7.9908,3.6928,1.1932,4.6
3sax,-6.1286,-0.1797,-1.4014,-8.8063,2.1708,2.0881,6.57
5std,-9.1820,-0.0564,-0.6079,-11.6709,1.6617,1.4915,10.49
4g5f,-5.7682,-0.4448,-1.8109,-5.6591,1.8484,0.2983,3.05
4fcq,-7.7834,-0.2732,-0.8178,-10.0113,2.7222,0.5966,7
3f68,-10.3228,-0.0954,-1.3952,-13.0984,2.1781,2.0881,5.06
1v48,-9.0505,-1.9970,-3.9463,-11.0741,5.8788,2.0881,7.8
3i4y,8.8143,-0.0090,-0.2714,6.5862,1.9118,0.5966,7.05
1ec2,-12.6467,-0.5000,-4.6056,-19.7151,5.9097,6.2643,10
1g4o,-5.0650,-0.1328,-1.3243,-6.2318,1.4307,1.1932,8.25
1tx7,-5.7721,-0.7848,-2.1785,-7.2560,3.2540,1.1932,4.6
4cwt,-7.7372,-0.4556,-1.5670,-11.7746,3.9719,2.0881,6.75
2j27,-3.7892,-1.0717,-2.4650,-5.0246,3.2805,1.4915,3.52
4nuc,-5.2608,-0.0888,-0.4659,-8.0186,1.5226,1.7898,6.04
4lko,-9.5996,-3.2481,-1.9682,-9.5955,3.4224,1.7898,8.22
4cws,-7.2114,-1.1640,-1.1776,-11.1920,4.2341,2.0881,7.92
3iod,-3.3401,-0.2991,-2.7084,-9.7955,6.7782,2.6847,4.1
1kav,-6.6778,-1.4347,-2.2565,-9.7984,3.8288,2.9830,5.82
1ogz,-6.8784,-0.4562,-0.5217,-6.5993,0.4005,0.2983,5.85
1o5a,-6.1030,-0.1380,-1.2592,-10.2409,4.0436,1.4915,6.42
1pro,-13.4103,-0.4748,-4.0475,-17.6748,4.9089,3.8779,11.3
5acy,-7.0131,0.0510,-0.4433,-8.6309,0.5186,1.4915,8.19
1qy2,-2.4223,0.1248,-0.0015,-4.1045,0.9624,0.5966,5.74
4n5d,-4.4952,-0.0276,-0.0311,-6.3430,1.9064,0.0000,3.22
3owj,-6.0802,-0.0277,-0.3534,-7.9152,1.6195,0.5966,6.07
4kz3,-4.6712,-0.5231,-1.7844,-5.0984,1.8398,0.8949,2.77
4buq,-4.1287,-1.6941,-2.1667,-7.3628,3.5153,3.5796,8.14
4w9f,-9.1434,-0.3037,-2.2005,-10.8032,2.0758,2.0881,5.49
2dri,-8.7984,-1.7598,-5.0594,-6.9410,3.7685,1.1932,6.89
4d8z,-5.6356,-2.2914,-2.7044,-7.2969,4.8674,1.7898,6.29
4j93,-7.0666,-0.1384,-1.1902,-8.3357,2.0011,0.5966,4.7
3rz0,-4.6104,-0.1029,-0.9316,-6.8353,1.4696,1.7898,7.55
1n4h,-9.0268,-0.7619,-0.7635,-9.4072,0.4143,1.4915,6.55
4gue,-7.4413,-0.3940,-1.1697,-11.6095,2.7489,2.9830,5.24
1rjk,-13.8677,-0.3933,-2.6490,-14.0824,0.5724,2.6847,10
2xy9,-10.2487,-0.1031,-3.2904,-19.4693,6.6482,5.9660,9.19
1rtf,-5.0781,-0.1995,-1.5869,-6.1535,2.2652,0.5966,3.04
3wtn,-7.5429,-0.8046,-0.9707,-9.4643,3.1002,0.5966,7.04
1wvj,-11.0663,-3.1342,-4.4533,-8.8902,4.2181,1.1932,6.73
1hvi,-12.1762,-0.3932,-4.2507,-19.2983,5.5016,6.2643,10.92
2x95,-8.9219,-4.3614,-2.6106,-13.5170,6.1976,5.3694,4.95
4unp,-6.4545,-0.1660,-0.8492,-8.0766,2.0409,0.5966,3.23
4w97,-10.9750,-1.8170,-3.1958,-22.0743,8.6547,7.4575,7.1
3i3b,-6.0179,-0.7794,-3.2201,-7.2993,3.7894,1.4915,2.23
2o4j,-13.2279,-0.2588,-2.1918,-13.8780,0.7143,2.3864,10.1
3n7h,-6.2207,0.0160,-0.0035,-7.9703,0.8421,0.8949,4.5
1f5l,-6.2272,-1.4688,-2.8959,-8.1630,5.4055,0.8949,5.28
1ony,-10.1328,-3.6659,-3.9601,-12.5556,5.2760,4.7728,6.77
1tq4,-8.9223,-2.5999,-4.7132,-11.6105,7.6148,2.3864,6.19
2arm,-3.6345,0.2127,-0.9791,-6.6064,1.9485,1.7898,7.68
10gs,-10.9787,-2.9414,-4.5377,-11.9205,4.2448,4.1762,6.4
4cwq,-7.8789,-1.1331,-1.1973,-10.9552,3.9152,1.4915,7.06
1sl3,-10.1079,-0.1541,-1.5472,-16.4395,5.0499,2.9830,11.85
3usx,-1.5295,-1.3081,-0.3040,-4.0490,0.5521,3.5796,5.02
1ikt,-5.9732,-0.0170,-0.2352,-10.6853,1.0865,3.8779,3.4
4kao,-11.3046,-0.3636,-1.3390,-13.7301,2.6365,1.4915,6.11
4qf9,-6.5812,-1.3454,-2.4673,-8.1655,3.9055,1.4915,4.43
2vo5,-10.7199,-3.0771,-3.3890,-10.5966,4.2548,2.0881,4.89
1g74,-4.2618,-0.5809,-0.4941,-8.7030,1.0416,4.4745,6.52
3zln,-11.4303,-0.5843,-1.1671,-14.3341,3.4619,1.1932,8.47
4aj4,-5.1688,-1.0239,-1.0572,-7.3067,2.1308,2.0881,3.89
4bcm,-5.3803,0.5096,-0.8645,-10.2798,3.4647,1.7898,6.91
2uy0,-13.9071,-0.5694,-2.7033,-20.2585,4.8513,4.7728,6.92
3g2i,-5.6396,-0.5934,-3.1649,-9.6592,5.3916,2.3864,4.86
3kek,-14.3181,-1.4015,-2.0160,-16.9931,4.3027,1.7898,8.36
3pb8,-3.8154,-0.2624,-1.4025,-5.4279,2.3825,0.8949,5.24
5fl6,-5.3686,-0.0856,-1.0375,-7.0484,1.6097,1.1932,7.36
4duh,-8.8134,-1.0986,-1.7127,-11.6151,3.8232,1.7898,5.18
4iue,-10.0456,-0.2028,-1.3644,-10.9317,2.1549,0.2983,6.55
2i4u,-10.6624,-0.2515,-2.5040,-15.9491,3.8661,4.1762,11.57
2qbu,-10.8501,-1.1931,-5.6072,-14.5891,7.5563,2.9830,6.19
3cr5,0.9926,-0.1287,-0.1920,-4.2997,1.7350,3.8779,4.19
3t84,-5.4314,-0.3542,-2.8706,-8.5812,3.6899,2.6847,6.97
4bqh,-8.8972,-0.1098,-1.0727,-11.9493,3.0414,1.1932,5.59
3cfn,-6.4034,-0.7784,-0.6433,-7.8697,1.6948,1.1932,5
1i7z,-7.7416,-0.7601,-0.0216,-10.7794,2.3280,1.4915,6.4
4b9z,-8.9472,-4.0746,-4.0389,-14.2315,6.8353,6.5626,4.09
1m7i,-3.8724,-0.3862,-1.8549,-15.1506,6.9567,6.5626,5.4
4pft,-8.3795,-0.8069,-3.9263,-13.9054,6.6795,3.5796,8.64
1jyq,-13.9308,-4.3613,-8.0458,-16.0543,7.3715,7.1592,8.7
1adl,-5.2193,-1.2424,-1.1886,-8.0490,1.0845,4.1762,5.36
4elg,-12.1635,-1.6567,-1.9705,-15.8875,4.3682,2.9830,8.16
2jew,-6.2732,-2.7747,-2.3930,-7.8804,4.0901,2.6847,6.69
1epo,-11.4410,-0.9866,-4.5172,-16.3944,5.3862,5.0711,7.96
1o3p,2.0736,-0.2633,6.6306,-10.1491,4.3640,1.4915,6.66
1bnu,-6.4432,-0.2017,-1.5059,-7.9434,1.7163,1.4915,9.7
2zfp,-8.1609,-0.3150,-1.5549,-10.6398,2.5590,1.7898,5.17
3rwp,-3.9134,0.1992,-1.2361,-10.1302,5.1656,2.0881,9.22
1pph,-8.5835,-0.3349,-3.3379,-10.7680,3.4710,2.3864,5.92
1k1m,-9.8971,-0.3552,-3.5220,-12.4742,4.0679,2.3864,7.4
1k6v,-10.9219,-1.2883,-1.5370,-17.7778,5.2067,4.4745,6.92
2a5b,-3.1449,0.3522,-0.6724,-8.4536,4.1373,1.4915,3.93
3bxf,-8.8988,-4.0763,-5.1665,-9.7707,6.5352,3.5796,5.54
3egt,-1.0778,3.1423,-1.1248,-10.8441,4.4675,3.2813,8.9
4e3g,-2.4150,-0.0377,-0.5854,-3.7925,1.4039,0.5966,4.97
1alw,-3.0126,-0.6859,-0.1147,-4.3010,0.8957,1.1932,6.52
2za5,-12.8515,-2.1687,-2.0006,-13.8481,3.6744,1.4915,8.43
1hms,-5.3620,-1.3361,-1.2798,-7.7925,0.5719,4.4745,6.37
4zhl,-15.9789,-2.5993,-5.4629,-21.3723,8.6829,4.7728,6.47
3gss,-10.2959,-3.0319,-4.5926,-13.1446,4.8054,5.6677,5.82
2yxj,-10.3846,-0.3639,-0.5119,-17.7251,3.4435,4.7728,9.3
2i4w,-10.9385,-0.3336,-2.4208,-18.8821,4.4337,6.2643,11.59
4mc2,-10.4157,-0.2904,-1.4469,-15.3162,3.6548,2.9830,8.19
4i72,-10.1568,-2.4519,-3.9355,-12.4000,7.1391,1.4915,9.05
4v01,-9.7819,-0.7132,-1.1499,-13.8039,3.7969,2.0881,8.11
1s5z,-4.5438,-1.7644,-1.7455,-8.9108,5.1922,2.6847,3.21
1g7g,-9.6337,-3.0505,-3.8031,-14.2274,5.7796,5.6677,6.6
3qxt,-9.0665,-1.9659,-3.0289,-14.7644,7.1132,3.5796,5.22
1bju,-7.2093,-0.3024,-2.2824,-9.5958,3.7782,1.1932,4.8
1h2k,-4.1241,-0.6223,-2.3676,-5.2385,3.2094,0.8949,2.92
2wed,-7.5074,1.2708,-2.1880,-13.5735,4.2986,2.6847,6.1
2h4g,-9.3756,-3.0528,-2.9420,-8.9258,3.7550,1.7898,6.52
4hdb,-8.5847,-0.5688,0.0023,-16.2122,4.0177,4.1762,8.05
1r1h,-9.1973,0.1312,-2.6478,-14.6720,4.7100,3.2813,8.92
1o5r,-7.4877,-0.6078,-1.7748,-12.4364,4.3483,2.9830,8.12
4qjo,-5.7053,-0.2362,-1.5162,-9.9281,3.2905,2.6847,7.4
2r5a,-1.9002,-1.0575,-0.4152,-4.0431,1.5275,2.0881,2.6
3rtf,-11.2472,-2.9923,-5.1299,-9.8657,5.2492,1.4915,7.35
3aau,-5.2015,-0.2182,-2.6078,-10.9264,5.5680,2.9830,5.05
1fo0,-21.2151,-3.9722,-9.3963,-29.2759,11.8838,9.5456,5.59
2qft,-6.6041,-2.1326,-4.9561,-6.1839,4.8787,1.7898,5.26
3q44,-14.3370,-4.1686,-4.3478,-14.9653,5.2668,3.8779,6.31
4cd4,-10.6048,-4.1616,-4.9865,-9.1918,4.7521,2.9830,6.58
3ljg,-9.2374,0.2117,-2.5423,-14.1645,3.0815,4.1762,7.73
4uin,-8.2016,-1.4723,-0.7413,-10.0725,2.5930,1.4915,7.62
4x6o,-11.0999,-0.1918,-1.1017,-18.3492,5.2615,3.2813,8.72
3bwj,-8.6636,-1.6241,-4.7437,-17.8402,8.6835,6.8609,6.5
3wq5,-11.5757,-1.4393,-6.2972,-14.0797,6.3626,3.8779,3.85
