name,affinitydG,hb,ion,mlig,hh_hp_aa,affinity
3lpp,-6.89893,5.49308,-1.35757,0,-1.91592,6.22
3ocz,-3.45993,4.26223,1.01208,0,-1.65894,7.46
3t8v,-8.30578,2.86647,-0.801657,0,-5.61225,6.59
2qpu,-1.7117,1.11919,-0.0142967,0,-0.958737,3.6
1txr,-11.5162,7.88154,0.211701,1.74118,-4.78495,7.74
3odu,-5.47066,0,-1.40179,0,-4.06887,8.14
2cgr,-5.33965,0.165986,-0.461674,0,-4.76842,7.28
1sqt,-3.83029,1.35311,-0.573153,0,-2.36408,6.2
2b1i,-7.25342,8.5025,-0.3149,0,-1.32687,6.82
2f35,-4.13905,2.40285,-0.142285,0,-2.41089,5.4
1gjd,-3.74411,1.39779,-0.741582,0,-2.07999,5.22
4arw,-4.49424,0.580186,0.00883904,0,-4.12015,7.13
2euk,-19.6883,5.86372,0,0,-15.8183,6.6
3pju,-5.63102,3.1794,-0.291713,0,-3.2409,4.88
2jf4,-11.7978,12.0271,-0.702575,0,-3.15734,8.15
1qxl,-10.0235,1.64348,-0.470651,0,-8.46812,7.96
3tmk,-8.32416,3.17386,-0.115076,0,-6.11433,6.87
3s2v,-6.20978,3.42096,-0.397997,0,-3.55394,6.8
3eft,-4.26099,1.1369,-0.0823524,0.813944,-2.61434,7.92
2wr8,-8.8182,6.14437,-0.284956,0,-4.47795,5.44
2vc9,-4.32562,3.25778,-0.703444,0,-1.47204,8.44
2qtg,-5.95791,3.05537,0,0,-3.94136,5.08
3g2j,-6.46621,8.05663,0,0,-1.14883,4.75
1i5r,-15.1898,4.79455,0,0,-12.0254,8.52
3mi3,-4.61353,1.4796,-1.07633,1.90829,-0.652373,5.45
4e67,-8.27701,1.04452,-1.26617,0,-6.32145,6.48
3t01,-3.56132,3.71031,-0.614746,0.473294,-0.024483,4.48
1f8e,-2.56056,1.55038,-0.891828,0,-0.64548,4.82
3p8z,-6.6655,2.10755,-0.345242,0,-4.92928,6.09
1toi,-3.60666,0,-0.313184,0,-3.29348,4.05
1hii,-9.1954,3.44599,0,0,-6.92105,7.28
1hee,-5.38811,3.39631,-0.249469,0.781231,-2.11585,5.34
3sus,-5.73908,3.81497,-0.705797,0,-2.5154,4.15
2brm,-4.20642,1.11216,0,0,-3.4724,5.89
2p95,-5.87892,0,0,0,-5.87892,9.37
3s8x,-4.51556,1.51532,-0.0795884,0.667633,-2.76822,7.3
7std,-9.61694,0.738764,0,0,-9.12936,10.72
2fzc,-4.96272,2.41621,-2.22345,0,-1.14457,2.7
2wzf,-6.45689,4.13258,0.268273,1.82165,-2.176,7
1vyg,-6.62315,0.30754,-0.311041,0,-6.10913,8
3gcp,-7.80548,1.43848,0.041691,0,-6.89777,7.82
2hw2,-9.41544,0.989653,-0.00906235,0,-8.7532,2.97
4dcs,-5.27611,2.80002,-1.69343,0,-1.73467,5.1
1e3v,-7.8978,2.12372,0,0,-6.49615,4.34
3l79,-5.34815,4.72094,0,0,-2.23233,2.46
3c56,-4.16998,3.74119,-0.409799,0.142654,-1.14834,7.89
6rnt,-4.64325,3.70316,-0.957032,0,-1.24214,2.37
3po1,-4.13959,0.903677,-0.0769748,0,-3.46618,4.02
2hzl,-2.20807,3.43077,0.500518,0,-0.444282,6.57
966c,-8.67654,2.84086,-0.504926,1.87104,-4.4256,7.64
4b6r,-6.81354,6.2934,-0.219482,0,-2.44041,5.85
2fmb,-9.2294,3.24799,0,0,-7.08573,8.7
3exe,-11.1579,2.87476,-2.35371,1.93756,-4.9693,6.96
1gaf,-6.61546,2.84863,-0.300623,0,-4.43475,8
2wf5,-3.32719,3.06193,-0.661164,0,-0.645146,6
1met,-13.0997,6.68164,0,0,-8.68984,9.4
3qbc,-0.675224,0.824693,-0.04389,0,-0.0870362,4.97
1v2t,-3.2643,0.945436,-0.582466,0,-2.05784,4.71
1izh,-9.99836,4.26624,0,0,-7.18264,7.7
1fd0,-12.5327,0.321113,-0.15633,0,-12.1645,8.4
3ivc,-6.51781,1.52781,-0.117588,0,-5.39187,4.12
2aj8,-5.50665,0,-0.492343,0,-5.01431,6.2
3qt6,-7.32449,5.53315,-1.35531,0,-2.3173,5.37
4ad3,-6.07973,5.93381,-0.706717,0,-1.4567,4.62
1sw2,-2.418,0.821072,0.35491,0,-2.231,7.22
3hkn,-3.26748,2.14878,-0.275139,0.862612,-0.71153,5.35
2ydt,-6.19034,5.80679,-0.565482,0,-1.79237,5.52
1nwl,-2.0037,0.879002,-0.0259747,0,-1.39759,2.39
2weh,-4.73708,2.64548,-0.277387,0.652523,-2.06116,5.95
2xbw,-7.08856,0.131677,0.133655,0,-7.13531,8
3d1x,-10.1637,3.06575,-0.531395,0,-7.60887,8.66
3cz1,-3.59793,0,0.122037,0,-3.71997,7.26
1dhi,-4.29929,0.121947,-0.937314,0,-3.28149,7.26
3miy,-5.50789,0.449015,0,0,-5.21154,7.68
3sm2,-9.22425,3.57495,-0.239166,0,-6.62562,9.7
1sld,-6.76516,2.50907,0,0,-5.10918,6.57
3rm9,-5.38596,0,-1.11033,0,-4.27562,4.77
3shc,-7.0463,1.9396,-0.288238,0,-5.47793,5.72
3i73,-0.863622,5.00739,-0.0660367,0,2.50729,5.49
3tao,-2.16511,2.4175,-0.337489,0,-0.232063,5.14
3fvl,-3.77441,1.8893,-0.0512231,0.926604,-1.54965,6.07
3bvb,-8.76067,3.71116,0,0,-6.3113,5.49
3ng4,-4.00227,5.25294,-0.074112,0,-0.461218,5.43
3d6p,-2.87467,2.12947,0,0,-1.46922,3.75
1hi4,-3.26593,0.441123,-1.94611,0,-1.02868,4.49
2xc4,-7.4401,0.655113,0,0,-7.00772,8.05
2qwf,-3.0548,0.524331,-1.01229,0,-1.69645,5.67
3ryv,-4.00105,1.62731,-0.0636815,0.719791,-2.14355,7.07
3sr4,-5.33355,2.27044,-0.150778,0,-3.68428,6.54
2avo,-10.6311,4.16221,-0.489986,0,-7.39407,8.85
3n35,-3.24867,3.51507,0,0,-0.92872,3.37
2qd8,-8.64369,3.65736,-0.231541,0,-5.99829,9.07
1nh0,-10.3001,4.25896,-0.0491401,0,-7.44002,9.74
1gi4,-5.70165,1.82057,-0.8,1.69762,-2.00245,7.19
2f7o,-8.02548,8.85677,-0.845521,0,-1.33449,7.44
3bu1,-2.31244,0.705884,-0.434968,0,-1.41159,8.15
3m89,-3.55625,1.42934,0.193013,0,-2.80589,6.16
3s78,-3.13998,1.34105,-0.0718125,0.722317,-1.46076,6.47
2zx7,-7.64419,6.91012,-0.740024,0,-2.34349,10.49
1o3l,-4.33476,2.58605,-0.776743,0,-1.85122,6.54
3jzh,-3.93733,0.756084,0.0908935,0,-3.52921,3.4
1hvk,-12.7796,5.84703,0,0,-8.92058,10.96
1iiq,-9.63881,2.17879,-0.882798,0,-7.31801,7.48
2wlz,-7.27504,4.69533,-0.727612,0,-3.44851,4.6
1x8t,-7.1176,8.10118,-1.0295,0,-0.741314,7.8
8a3h,-10.4302,12.1793,-0.40874,0,-1.98311,4.06
3l4y,-6.80963,5.30752,-1.54196,0,-1.76471,7
1qbq,-7.51192,0.929047,-1.29349,0,-5.60526,8.3
2eg7,-7.48043,5.43597,-0.480841,2.30899,-1.10285,5.89
1dmp,-10.7644,3.9719,0,0,-8.14294,9.55
2qzr,-4.00158,0.702239,-1.11167,0,-2.42643,7.26
1o5c,-2.71751,0.182193,-0.466691,0,-2.13057,5.22
2pwc,-8.13605,0,-1.35968,0,-6.77638,6.57
3gy2,-4.47358,2.94955,-0.582685,0,-1.94419,5.74
4gqr,-4.81476,3.49893,0,0,-2.50547,3.96
3s77,-3.237,1.71712,-0.252955,0.878296,-0.972445,7.21
3ehx,-6.84556,2.10075,-0.146396,1.08368,-4.22899,7.6
3str,-7.86261,3.83935,0,0.92152,-4.40712,8.4
1nje,-3.98318,1.45143,-1.59969,0,-1.42554,3.8
3uxl,-8.16761,7.07534,-0.956339,0,-2.54155,5.57
2x7u,-5.76551,2.17419,-0.18839,0.664734,-3.47743,5.27
2ihq,-7.58566,1.03105,0,0,-6.90517,8.49
2uxz,-9.92688,2.86928,0,0,-8.03316,8.48
2xp7,-5.2098,2.06313,-1.1046,0,-2.74354,5.77
2cf9,-7.48593,0.410293,-0.640516,0,-6.57462,7.82
3qxv,-6.61165,3.18356,-0.0514354,0,-4.45907,8.4
2r59,-11.1265,4.69066,-0.599016,0.665684,-6.766,8.19
2cej,-10.3714,3.55958,0,0,-8.02208,8.62
3i6o,-9.81089,2.99787,-0.38551,0,-7.44679,10.35
3v7x,-5.94749,2.34126,-0.28094,0.662513,-3.4588,8.57
1g7v,-1.21931,1.59241,-0.127719,0,-0.0405979,6.4
1jev,-7.57599,1.81113,-1.13696,0,-5.24369,6.89
1b8o,-4.05041,3.01205,0,0,-2.06246,10.64
3ujd,-5.22961,3.13478,-1.39373,0,-1.76693,4.69
2wyg,-5.80093,0.21717,0.127651,0,-5.78525,8.7
1g53,-5.50093,3.19679,0.169616,0.385672,-3.17499,9.04
3b50,-5.1811,5.56829,-0.347009,0,-1.15902,7.55
1njc,-4.97755,3.17471,-1.24099,0,-1.64125,5.55
1nm6,-7.07532,1.31421,-0.173116,0,-6.03483,10.05
1xkk,-9.26343,0.569436,-0.163616,0,-8.72399,8.52
1jaq,-4.14965,2.68303,0.479064,1.56431,-1.29361,4.48
1px4,-4.81416,4.02975,0,0,-2.15452,3.23
3s45,-8.20169,2.98071,-0.0836518,0,-6.15077,8.49
2jiw,-5.42364,3.83368,-0.617626,0,-2.27579,4.59
3v3l,-4.23555,1.61448,-2.07237,0,-1.09762,6.43
2h3e,-7.39948,6.03125,-1.78026,0,-1.63859,5.7
1w5y,-13.3189,7.41794,0,0,-8.42304,8.48
3ppq,-2.47114,0,-0.17028,0,-2.30086,4.55
1tni,-1.54968,0,-0.429453,0,-1.12022,4
1c1v,-5.1638,0,-0.767427,1.49431,-2.90206,7.64
1g45,-5.07342,3.34919,0.197998,0.523647,-2.53731,8.64
1u1w,-2.52994,0.915158,0.362877,0,-2.28881,5.85
4a95,-6.44203,1.54426,-0.128489,0,-5.29433,5.76
3hp9,-4.97375,0,-0.148389,0,-4.82536,4.59
3kqr,-1.7117,2.56165,0.51437,0,-0.535381,4.43
1b2h,-5.97329,1.72567,-1.44904,0,-3.3853,4.54
1eb2,-5.75827,1.7559,-0.650789,0,-3.94859,6.01
3djp,-3.55441,1.8847,-0.969715,0,-1.34079,4.2
1okl,-5.24209,1.15841,-0.272948,0.764883,-3.43971,6.03
2jfh,-4.52401,3.88177,0.166589,0,-2.12863,3.06
1pzp,-4.21847,0,0.354484,0,-4.57295,3.31
3drg,-10.4078,2.32291,-0.294632,0,-8.58006,7
2avm,-7.57121,0.630976,-0.656149,0,-6.49862,5.7
1sdv,-11.0071,4.82281,-0.528761,0,-7.29528,8.74
1ws1,-7.11565,4.0941,-0.0121149,0.919412,-3.48202,9.55
2xdk,-2.18178,0.228183,0,0,-2.03118,3.6
2v2q,-2.12835,0.357409,0,0,-1.89246,4.15
1eoc,-7.86818,3.93235,-0.120998,1.796,-3.35583,6.05
2gkl,-5.19331,2.47626,-0.401699,1.9133,-1.24398,5.35
4f9u,-5.75409,1.04178,0,0.861696,-4.20482,6.03
3old,-13.5047,13.4826,-0.916675,0,-3.68957,5.9
1r4w,-3.96736,2.68321,-0.610828,0,-1.58561,4.05
3ff3,-3.16999,2.71949,-0.502686,0,-0.872436,3.57
3u5l,-5.79018,0,0,0,-5.79018,6.19
1pz5,-6.54748,2.5657,0.162629,0,-5.01675,5.4
3gc4,-5.92093,0.148901,-2.26084,0,-3.56182,7.6
2p09,-5.15057,2.83283,-1.59161,0,-1.68929,6.35
3hkq,-2.96509,2.25857,-0.259769,0.902183,-0.312488,5.34
2r2w,-3.20093,0.888758,-0.54196,0,-2.07238,4.47
1h6h,-4.25116,3.15424,-1.26597,0,-0.903385,5.3
3bgb,-6.84546,0.399893,-1.07585,0,-5.50568,6.05
2xyt,-6.07371,0,0.0739753,0,-6.14769,6.29
2i0a,-9.55619,3.37074,-0.220331,0,-7.11116,11.4
2y7i,-3.37787,1.48695,-1.14479,0,-1.2517,5.54
1ajq,-3.61938,0.516606,-0.402841,0,-2.87558,4.31
3d1z,-8.24334,3.27801,-0.212606,0,-5.86725,8.8
2cle,-5.95621,2.99345,0.141423,0,-4.12195,3.55
3brn,-5.16136,0,-0.414728,0,-4.74663,8.7
3fzn,-12.6866,7.13065,-1.12434,0,-6.85603,4.01
3sbi,-4.30656,1.06212,-0.0595333,0.791726,-2.7543,7.92
2wuf,-5.00538,0,-0.131389,0,-4.87399,4.29
1fcx,-13.0667,0.412994,-0.133696,0,-12.6604,7.19
3d8w,-4.62907,3.39187,0.133614,0.684079,-1.83998,8.15
1tmn,-8.98094,4.6677,0.388188,1.49508,-4.79336,7.3
3iww,-5.39404,2.17431,-0.129148,0.385599,-3.44425,7.96
1p1o,-2.95254,2.55808,0.0476671,0,-1.31188,5.76
4f5y,-5.35603,4.10523,-0.20447,0,-2.4421,5.43
1zp8,-9.75739,4.34168,-0.325682,0,-6.5662,8.77
3rf4,-4.82573,0.195313,-0.657117,0,-4.03971,6.25
1fiv,-9.19773,2.55672,0.298811,0,-7.8091,6.59
3sjf,-5.804,2.08225,-0.120901,0.459154,-3.84966,7.64
1q5k,-2.99718,0,0.0109346,0,-3.00811,7.42
3njq,-8.26643,0.435776,0.240676,0,-8.2195,4.89
3jzj,-12.5671,12.3617,-0.325137,0,-4.08324,3.61
3gbe,-5.99797,6.9363,-1.05553,0,-0.364482,5
3bbb,-4.06937,2.0608,-0.969227,0,-1.74002,7
1gwv,-3.27902,3.44437,0,0,-1.00573,2.57
2jkh,-5.77193,0.0293016,0.0341992,0,-5.78679,8.05
1amw,-3.84533,3.07733,0.0940168,0,-1.90831,4.54
3ozp,-7.2108,6.65769,0,0,-2.81672,6.62
2cbu,-7.64115,7.27816,-0.968078,0,-1.86949,5.68
1k22,-7.09217,1.97663,-0.682025,0,-5.10557,8.4
1n51,-8.59157,5.31752,0,0.552781,-4.52922,4.85
1pbq,-4.22389,0.134266,-0.308229,0,-3.82705,6.27
1mrx,-10.0109,4.89867,0,0,-6.77783,7.26
1o35,-2.84484,1.20044,-0.759787,0,-1.29276,5
2z4o,-9.05795,3.82083,-0.217378,0,-6.31882,9.57
3hvk,-13.2079,8.78078,0,0,-7.41261,8.52
2ya7,-3.9956,1.94217,-1.40947,0,-1.3043,3.14
3d0b,-7.85376,0,0,0,-7.85376,6.54
3g34,-1.86434,1.72897,-0.364071,0,-0.359146,2.96
1nhu,-6.22737,0,-0.152902,0,-6.07447,5.66
3eax,-4.18982,1.53379,0,0,-3.17751,4.92
3pwk,-3.05405,3.4635,-0.0835138,0,-0.684632,3.35
1zhy,-12.2198,0.840845,0,0,-11.6648,6.52
3pe1,-5.33381,0.183095,0.27666,0,-5.48963,9.65
3aas,-4.90098,1.26636,-1.62791,1.93504,-0.502231,4.51
3ujc,-5.2239,3.37304,-1.38014,0,-1.61756,4.59
1fkh,-7.62559,0.685955,0,0,-7.17286,8.15
3f48,-2.15372,2.24238,0.141077,0,-0.814823,6.29
3ifl,-7.23453,1.70273,-0.930572,0,-5.18016,8.08
1df8,-5.64538,2.03677,0,0,-4.30111,9.7
3ddf,-8.9396,10.2329,-0.886729,0,-1.29913,4.66
2cli,-5.59256,1.10068,-0.187286,0,-4.67882,4.3
1syh,-5.71732,3.36051,-0.46898,0,-3.03041,6.41
3v3q,-1.02562,3.42986,0,0,1.23809,6.6
4el5,-7.1722,7.56162,0,0,-2.18154,5.37
2qnp,-9.07227,0,-1.3571,0,-7.71517,6.41
1hvs,-9.86187,3.36785,0,0,-7.63909,10.3
2bvd,-7.39756,6.44002,-1.13034,0,-2.0168,6
2o4r,-15.322,5.1365,0,0,-11.9319,9.4
1xap,-12.5339,0.922404,-0.183654,0,-11.7414,8.7
2q54,-10.0013,3.70097,0,0,-7.55867,9.01
3bug,-3.83711,0.970161,-0.638263,0,-2.55854,3.18
1v2l,-2.09542,0,-0.646773,0,-1.44865,4.29
2q88,-3.27119,0.638354,-1.20417,0,-1.6457,5.8
1e6q,-5.95806,7.73398,0,0,-0.853638,3.15
3v5p,-5.19482,0,-0.403438,0,-4.79138,8.96
3pgl,-3.0743,0,0.00535088,0,-3.07965,5.3
2r58,-2.47694,0,-0.568694,0,-1.90824,2
3alt,-4.47905,5.94542,0,0,-0.555071,2.92
1onz,-3.14615,0.132803,-0.166839,0,-2.89166,5.1
1o2r,-5.09561,1.5012,-0.628721,0,-3.4761,5.21
3tif,-5.33809,2.15444,-1.59313,0,-2.32303,5.38
2hxm,-3.33636,0.941381,-0.04624,0,-2.66881,5.22
3ml2,-5.03163,1.03574,-0.0606114,1.0079,-3.27952,8.05
1i9o,-5.51161,2.69701,0.371648,1.17974,-2.92349,8.42
3gus,-4.58269,0.324445,-0.0328182,0,-4.33574,6.05
3be9,-5.30399,0.100333,0,0,-5.23777,7.62
4avj,-4.42376,6.30851,0,0,-0.260141,7.44
1bxo,-9.24483,4.27367,-0.0553384,0,-6.36887,10
3kr4,-7.82583,6.3152,-0.0805102,0.559276,-3.01802,7.6
1d4p,-6.65367,0,-0.646608,0,-6.00706,6.3
2p4j,-9.38133,3.5901,-0.000520311,0,-7.01135,8.96
3ebh,-8.70776,4.87082,-1.18175,0.589513,-3.72176,6.32
3qw5,-8.94605,3.2241,-1.24988,1.70142,-3.86684,6.45
4g8y,-3.55578,2.73317,0,0,-1.75188,4.59
2gvv,-4.78933,3.32854,-0.0659259,0,-2.52657,3.9
3h78,-3.04607,0.768559,0.0522592,0,-2.59108,4.24
4dsy,-4.13405,3.69235,0.076396,1.1213,-0.6522,4.43
4aje,-4.95017,4.94185,-0.295163,0,-1.39339,3.68
1grp,-4.13921,3.49929,-0.96949,0,-0.860187,3.72
1gi1,-3.11073,1.50308,-0.764473,0,-1.35422,5.47
3qqa,-8.32281,1.68232,0.263001,0,-7.47548,5.82
2i4z,-10.6694,2.90815,-0.168547,0,-8.5815,5.7
1fv0,-6.46307,2.56479,0.0199017,0,-4.79021,5.93
1nu3,-4.21413,0.456445,0,0,-3.91288,4
4b9k,-9.48603,2.47051,0,0,-7.85549,6.17
4b76,-4.54099,0.648269,-0.282556,0,-3.83057,4.54
1b3f,-6.20423,2.43035,-1.14871,0,-3.45149,6.89
2g71,-7.43794,0.892921,-0.719133,0,-6.12948,7.46
1sb1,-7.17682,2.04702,-0.510923,0,-5.31487,6.89
3s75,-3.69246,1.91339,-0.290028,0.689616,-1.44997,6.82
3afk,-5.01776,6.12891,0.0698462,0,-1.04253,3.6
4agc,-8.80306,2.11702,0,0,-7.40583,10.7
2uwo,-5.58656,1.23011,0.0498377,0,-4.82453,8.7
1bnq,-4.72852,2.1139,-0.183999,0.676599,-2.47275,9.49
1ro7,-8.95674,8.18146,-0.00824795,0,-3.54873,3.18
2vsl,-4.48078,0.438649,-0.553524,0,-3.63775,8.4
2r3w,-7.95009,0,-1.33913,0,-6.61095,6.89
3ucj,-1.29984,2.58319,0.584006,0.674113,0.495169,6
1wn6,-8.2065,4.73335,-1.31594,0,-3.76655,4.68
1hi3,-3.20669,0.708268,-1.9602,0,-0.779027,4.19
1str,-5.9543,4.20379,0,0,-3.1798,4.77
1sbg,-10.0338,4.46872,0,0,-7.08448,7.74
1w3j,-5.81063,7.56694,0,0,-0.816457,6.32
1gja,-3.62294,1.51339,-0.676433,0,-1.94766,5.42
2whp,-3.79561,0,0,0,-3.79561,4
2x7t,-6.15614,1.00328,-0.214113,0.929354,-4.35051,6.63
3nim,-4.73325,0.62998,-2.31989,0,-1.99757,4.75
3d6o,-2.68611,1.99909,0.0446301,0,-1.41134,4.11
1i9q,-4.8611,3.47609,0.627299,0.423523,-2.77065,8.41
1o0f,-3.4936,0,-2.09649,0,-1.39712,5.3
2f80,-8.90766,3.99018,-0.248717,0,-6.02543,8.18
3ekr,-4.82938,1.39643,0,0,-3.90773,7.52
3ryx,-5.47202,1.35931,-0.0671889,0.803169,-3.70451,8.14
3ikd,-5.42277,0.750362,-1.40127,0,-3.52626,6.75
2oym,-6.75546,2.76262,-0.983161,0,-3.94897,5
2e5y,-5.2585,0.505839,-2.8321,0,-2.09255,5.85
1mfd,-4.93983,2.86599,0,0,-3.04828,5.31
3t0x,-14.8602,0.303852,-0.0934053,0,-14.5663,8
3ttm,-2.81717,0,-1.32977,0,-1.4874,8.52
1xgi,-4.19775,2.29765,-0.543922,0,-2.13738,4.85
2qi3,-7.79147,2.35945,-0.204685,0,-6.02955,10.2
3o75,-4.30363,5.70839,-0.349486,0,-0.186611,6.68
3p3g,-13.1749,9.27582,0,1.79962,-5.25328,9.74
3g3r,-8.9803,1.35644,-5.0282,2.76702,-0.289823,6.48
1uwf,-6.18192,6.68488,0,0,-1.7699,6.82
1ua4,-2.67437,1.65396,0.690511,0,-2.27327,4.22
1xbo,-5.50055,0.483695,0.0800089,0,-5.26132,6.04
2vpo,-2.51159,0.787793,-0.801915,0,-1.18973,5.42
1igb,-9.22308,5.76814,0.909768,2.20427,-4.1216,6.4
2bak,-8.74737,1.11785,-0.0190525,0,-7.99054,7.43
3da9,-7.17148,2.20024,0,0,-5.71932,5.51
3t85,-4.58076,2.74346,-0.157873,0.978006,-1.6342,7.95
1xq0,-4.55844,0.936245,0.175749,0.927776,-3.18849,6.34
3adv,-3.65495,1.37797,0.125312,0,-2.8708,3.03
4ewn,-2.78094,1.82659,0.145724,0,-1.72111,6.7
1m7y,-7.21327,4.40826,-1.63413,0,-2.66969,10.96
3cd0,-8.26421,5.35654,-0.67219,0,-4.05671,7.57
1thz,-3.57046,0.926063,-0.410134,0,-2.54912,5.15
1gnm,-7.34154,4.9651,-0.32777,0,-3.73681,6.25
2tpi,-3.31222,0.233924,-1.03997,0,-2.11785,4.31
1d3d,-7.66277,0.831629,-0.202992,0,-6.9109,9.09
3ery,-11.8234,4.42927,-0.420435,0,-8.47961,5.66
1p57,-2.29369,0.395755,-0.748808,0,-1.28368,4.4
2h4k,-4.05059,0.135239,-0.252713,0,-3.70862,5.49
2c80,-5.12507,0.968692,-0.922786,0,-3.56295,5.33
3hvj,-12.3356,7.51285,-0.0169743,0,-7.36011,8.7
2f1g,-3.86183,0.278087,0,0,-3.67829,7.54
1ivp,-8.7151,2.87411,-0.204391,0,-6.6138,7.52
2cbz,-5.7947,2.97685,-2.27356,0,-1.55642,3.93
2pvu,-2.79879,0.955105,-0.876263,0,-1.29216,6.31
1r9l,-3.71711,0.832839,-0.141997,0,-3.02544,5.4
3n9s,-5.63477,5.62874,0.663941,1.20695,-1.37679,5.26
3c84,-5.49775,0.272415,0,0,-5.31795,7.85
4dfg,-9.28386,2.99333,-0.183069,0,-7.1252,11.74
3suw,-5.22307,3.83013,-0.615237,0,-2.07995,4.7
1rr6,-3.82489,2.44371,0,0,-2.21204,10.25
1gj6,-4.59904,1.52591,-0.75967,0,-2.83227,7
1lvu,-3.91519,0.88533,-1.07822,0,-2.25265,5.32
2ewa,-7.14621,0.249744,-0.0157084,0,-6.96567,7.94
1kyv,-7.5946,6.15863,0,0,-3.52991,5.92
1qxk,-4.54031,0.139616,-0.346255,0,-4.10191,5.05
1olu,-8.545,1.87667,-3.01501,0,-4.29138,4.41
3s76,-3.05121,2.78343,-0.275164,0.742,-0.196978,5.05
3buh,-4.5285,0.801241,-0.656193,0,-3.34348,3.66
2h6b,-5.11188,1.07262,-0.863264,0,-3.54069,5.39
2yay,-7.63209,5.92664,-1.2808,0,-2.43971,6.1
2wly,-7.73578,4.95396,-0.949506,0,-3.51666,6.6
2csn,-3.85181,0.0128195,-0.441993,0,-3.40136,4.41
2j4g,-6.39049,3.68575,-0.711583,0,-3.24631,6.6
2i3i,-5.16956,0.239939,-0.664409,0,-4.34679,7.3
1stc,-8.64778,0.0613394,-0.248319,0,-8.35898,8.1
6upj,-6.10414,2.16281,0,0,-4.67668,6.32
1wht,-3.91765,2.52001,0.131356,0,-2.3858,3.7
1o1s,-9.56755,1.78015,-1.58946,0,-6.80319,7.31
4b1j,-4.26755,2.3345,0.144074,0,-2.87086,7.3
3g2y,-3.69025,4.49004,-0.134813,0,-0.592011,2
3kgu,-4.32925,0,-0.257105,0,-4.07215,5.92
5upj,-6.26593,1.75611,0,0,-5.1069,7.12
1pvn,-4.82618,4.63365,-0.098095,0,-1.66987,9.82
3sue,-6.65049,2.43309,-0.162069,0,-4.88258,9.08
2g9q,-4.02953,5.11963,-0.218351,0,-0.432218,6.4
1rd4,-11.0515,0.888429,0,0,-10.4651,7.74
3ama,-4.32612,0.463428,-0.155657,0,-3.8646,6.53
3ujb,-5.24715,2.12221,-0.358283,0,-3.48821,5.1
1dhj,-4.46923,0.196787,-1.04786,0,-3.29148,6.55
3g0i,-3.78155,1.3151,0,0,-2.91358,3.6
2r3t,-9.19428,0.73873,-1.38686,0,-7.31986,5.85
1b6l,-8.14749,3.12102,-0.492628,0,-5.59499,8.3
3dd8,-5.79765,2.50495,-0.160181,0.663406,-3.3208,7.85
3hb4,-11.5295,1.65771,0,0,-10.4354,9.05
3oil,-4.39746,1.6623,0.179638,0.684624,-2.79535,5.68
1hxb,-10.8363,4.76515,-0.525605,0,-7.16574,9.92
3m1k,-3.42608,1.64828,0,0.691231,-1.64699,5.39
3pfp,-5.56996,2.56984,-1.78421,0.978232,-1.11143,6.44
3suv,-4.46676,3.2322,-0.635712,0,-1.69779,4.55
3a6t,-3.22769,2.5697,0.284837,0,-1.81652,7.28
1jq8,-3.09187,4.08575,0.10378,0,-0.499059,6
2fpz,-1.96286,0.854825,-0.290543,0,-1.10813,3.96
1v0k,-6.0333,6.20057,-0.399084,0,-1.54184,5.1
3m6r,-6.81858,3.36186,0,0.735458,-3.8643,7.49
2rfh,-4.00285,0,-0.23738,0.878254,-2.88721,6.82
2vmd,-2.6798,3.27211,0,0,-0.520209,3.02
3ip8,-3.29104,1.52399,0,0,-2.28521,2.28
2bo4,-1.67626,1.11848,-0.506456,0,-0.431609,4.61
3sut,-6.24488,6.71232,0,0,-1.81475,7.85
1f57,-1.97329,0,-0.253093,0.97918,-0.741018,5.64
1q8w,-4.99501,0,-0.704808,0,-4.29021,5.24
1yej,-9.44126,1.5578,-0.972391,0.939714,-6.50101,7.46
1bnn,-5.86424,4.02116,0.57777,0.728011,-3.06003,10
1c1u,-5.21164,0,-0.646901,1.48346,-3.08128,8.25
2x96,-11.5331,6.5237,0.427054,1.06476,-6.58976,4.03
1k6p,-10.5286,5.10249,-0.556037,0,-6.60495,7.36
2xye,-8.41992,2.44822,0,0,-6.8041,8.34
1fzj,-10.8547,4.11705,-0.338497,0,-7.79898,8.1
1ec0,-13.1314,7.18574,0,0,-8.3888,8.49
1t4v,-5.84926,0,0,0,-5.84926,7.68
3s43,-8.75156,3.50859,-0.200976,0,-6.23492,8.6
3l7d,-5.27827,2.89478,0,0,-3.36771,2.18
2qfo,-2.34379,0,0,0,-2.34379,4.7
1dy4,-6.93803,1.73549,-1.31164,0,-4.48097,4.36
3s8l,-0.900267,0.0211532,0,0,-0.886306,5.64
1rbp,-9.53487,0,0,0,-9.53487,6.72
1x1z,-5.04594,4.93193,-0.188186,0,-1.60268,11.06
3pcn,-4.86701,2.39275,-0.453283,1.16798,-1.66653,3.66
4avh,-7.15342,7.05487,0,0,-2.49721,7.23
1xge,-3.20641,2.15384,-0.246307,0.404195,-1.13437,4.68
2p2a,-8.07302,4.32587,-0.440683,0,-4.77727,6.12
1mai,-4.4648,0.970467,-3.9775,0,0.15321,6.68
2pyn,-10.2467,4.54559,-0.53324,0,-6.71338,7.57
3p8o,-5.10451,0.645449,-0.281924,0,-4.39659,8.72
1qbs,-12.0909,5.45191,0,0,-8.49261,9.47
