name,total,SMoG2016_KBP2016,SMoG2016_LJP,SMoG2016_Rotor,SMoG2016_lnMass,affinity
3b4p,-7.457,-150.620,56.547,3,5.390,5.4
3gvb,-6.727,-126.845,58.707,2,5.398,2.59
4j22,-10.673,-259.152,88.055,6,6.052,7.74
2vwl,-9.828,-237.808,93.762,9,6.223,7.02
2yz3,-6.513,-114.667,34.675,6,5.412,6.66
4btk,-8.425,-196.218,94.134,4,5.694,6.62
3o99,-11.771,-315.093,111.259,14,6.330,10.82
3lp7,-5.914,-117.146,64.617,7,5.263,5.44
3qkd,-13.127,-388.704,178.944,16,6.733,8.38
4m8x,-10.825,-324.537,169.759,21,6.591,10.2
1sdu,-13.233,-365.904,124.501,14,6.421,10.07
2xbp,-11.014,-276.286,100.213,8,6.229,5.02
4tln,-1.557,-65.246,221.487,4,4.991,3.72
3hww,-4.285,-58.158,48.784,4,4.984,7.12
2j62,-10.702,-269.846,97.838,7,5.933,11.34
3lgs,-7.941,-156.873,50.377,1,5.468,4.61
3dyo,-7.492,-145.718,48.767,3,5.473,2.3
1bhx,-9.468,-227.879,86.237,11,6.153,6.84
1u71,-7.867,-187.538,114.164,4,5.784,7.48
1v2w,-7.467,-155.263,63.990,11,6.071,4.01
2j7e,-9.040,-218.268,95.816,4,5.606,7.32
3qfd,-10.029,-318.223,166.105,33,6.703,4.17
1lgw,-6.512,-111.964,22.342,0,4.710,4
4cc5,-6.098,-98.178,37.215,1,5.199,4.42
4gzp,-5.453,-109.459,93.143,7,5.653,7.84
3kdb,-12.907,-359.435,136.128,13,6.448,9.85
3m40,-6.313,-121.161,81.507,4,5.799,6.77
4w9d,-8.726,-195.366,72.776,8,5.990,4.99
4jyc,-7.001,-144.962,91.339,6,6.107,6.7
1tom,-9.462,-223.621,77.912,9,5.962,8.3
3t6b,-11.098,-329.894,170.691,18,6.497,6.36
1f0u,-9.117,-225.071,100.583,11,6.132,7.16
1sh9,-12.110,-328.906,98.912,22,6.580,6.03
2b07,-9.061,-208.077,87.294,9,6.328,6.43
1ghv,-7.471,-154.941,73.467,2,5.538,4.35
4ruz,-6.234,-99.491,28.909,3,5.304,7.64
1tkb,-8.988,-203.031,74.310,8,6.050,8
3rz7,-6.054,-144.109,137.184,9,6.178,8.96
3nuj,-11.154,-300.305,118.851,13,6.225,9.39
2v25,-5.363,-100.544,65.665,3,4.913,5.72
3vbd,-7.244,-149.173,81.673,3,5.766,8.07
3m37,-10.639,-254.270,83.117,8,6.281,9.04
2ypi,-4.723,-63.704,39.856,3,5.050,4.82
1hbv,-10.809,-289.706,111.116,17,6.376,6.37
2vvc,-10.390,-248.960,81.787,9,6.223,8.52
4loy,-10.154,-254.098,110.074,10,6.430,8.09
1b52,-9.230,-233.000,82.860,16,5.936,7.12
1ui0,-5.049,-74.133,37.426,0,4.719,7.06
4io3,-5.381,-90.397,45.698,3,4.913,6.06
3rt4,-11.334,-346.780,144.878,31,6.567,8.8
2cht,-6.624,-124.787,62.128,2,5.430,5.52
3q2j,-7.196,-143.619,66.068,4,5.656,4.18
2r5p,-13.766,-376.205,112.650,14,6.421,8.48
4zba,-8.348,-229.876,116.223,25,6.420,5.51
3hkt,-6.586,-142.991,111.180,5,6.004,5.39
2w08,-4.305,-42.029,30.199,4,5.293,3.42
1kui,-9.059,-213.808,77.807,12,6.094,3.77
3dbu,-6.282,-97.453,37.803,4,5.768,8.06
4rux,-6.483,-108.399,30.206,4,5.371,7.92
3udd,-11.542,-271.547,55.306,7,6.014,7.1
2qmg,-12.459,-334.019,113.285,13,6.411,9.15
3k8q,-7.813,-161.099,52.814,5,5.502,11.28
1m2p,-8.345,-176.844,71.806,1,5.656,6.11
2pu1,-4.880,-82.837,70.654,3,5.153,5.85
4kwo,-9.985,-244.890,100.496,6,6.026,6.45
1qkb,-9.296,-239.522,90.987,16,5.930,7.35
4kow,-8.517,-181.603,58.467,9,6.057,4.31
4ngn,-7.529,-186.283,94.946,15,5.850,7.55
4l9i,-9.064,-190.226,49.992,4,5.800,4.89
1trd,-4.898,-71.509,44.390,4,5.142,5.4
3rt8,-6.507,-117.893,53.575,3,5.455,6.35
1h46,-7.554,-155.689,59.780,5,5.550,3.57
4er1,-12.937,-404.058,189.055,24,6.706,6.62
4qjw,-7.281,-169.461,114.827,7,6.050,7.8
2ews,-9.457,-220.343,86.498,8,6.227,6.62
4m8y,-11.321,-326.175,143.878,21,6.591,9.96
1bhf,-6.900,-178.286,109.443,24,6.456,4.38
4lk7,-6.228,-121.121,95.460,3,5.933,5.04
2qtn,-7.071,-135.694,61.747,5,5.820,3.42
4uyf,-8.735,-196.357,88.300,5,6.073,7.6
1s19,-13.893,-342.930,58.858,5,6.022,9.51
1qbv,-10.041,-237.462,65.865,10,5.949,5.39
1h1d,-6.684,-141.008,98.124,7,6.089,8.22
2d1o,-10.524,-270.111,67.274,21,6.143,7.7
1w4q,-5.913,-110.714,84.852,4,5.787,5.26
1w5v,-14.432,-411.939,141.623,15,6.534,8.15
1t7d,-7.570,-216.080,183.178,13,6.528,6.03
4rwj,-12.200,-302.625,73.003,9,6.140,8.7
2za0,-7.827,-167.310,76.012,4,5.717,6.64
1o2o,-7.621,-185.317,123.026,5,5.838,6.36
3npc,-13.652,-361.240,99.391,10,6.268,8.34
4u70,-5.738,-99.263,58.639,3,5.333,5.02
1v2n,-10.018,-225.226,64.785,4,5.925,5.9
2f94,-7.118,-144.406,58.834,9,5.769,6.71
2ot1,-5.775,-104.645,83.969,5,5.932,4
3suf,-9.385,-271.208,195.580,10,6.642,7.56
1mq5,-10.000,-238.570,91.338,8,6.286,9
1pfu,-5.026,-63.144,24.768,4,5.226,2.72
1g4j,-6.439,-114.823,64.579,5,5.940,8.7
4hym,-8.536,-182.440,78.306,4,6.094,8.22
4nwc,-6.156,-139.315,96.219,8,5.456,5.76
4cpt,-12.720,-382.827,189.353,15,6.588,7.7
1k9s,-8.508,-183.168,70.240,2,5.649,6.52
3own,-13.687,-381.495,142.751,11,6.540,7.47
3mmf,-6.313,-114.680,63.965,6,5.841,7.43
1n5r,-8.718,-188.000,64.724,7,6.029,5.66
2j75,-7.134,-146.672,63.293,1,5.100,6.65
3mhm,-7.073,-162.890,110.252,8,6.029,7
1gx8,-9.155,-188.029,31.114,5,5.657,6.37
3mfw,-5.951,-106.542,53.369,3,5.177,3.52
4dsu,-5.589,-80.603,20.127,0,4.771,2.82
3gi6,-11.584,-317.665,130.252,15,6.497,11.22
1hi5,-5.457,-84.669,66.747,6,6.057,4.04
1gyy,-6.144,-104.983,43.885,2,5.204,3.64
1ndz,-12.665,-329.879,92.608,11,6.213,8.11
1hvh,-12.115,-353.594,179.441,10,6.381,7.96
4fcf,-8.984,-219.133,97.769,12,6.231,8.62
3iog,-5.421,-71.062,39.208,2,5.606,5.52
3l59,-6.896,-121.730,44.799,2,5.534,3.7
3p5l,-6.817,-118.328,44.513,2,5.569,7.39
2i80,-6.777,-174.596,143.781,5,5.631,5.4
4qb3,-7.576,-150.133,50.724,6,5.701,5.47
2p7g,-9.773,-215.133,47.081,2,5.430,6.53
1sqo,-7.737,-162.861,70.756,3,5.576,7.46
4f3k,-10.458,-251.609,74.954,8,5.946,10.16
3lpp,-8.854,-225.048,116.193,10,6.052,6.22
2pcp,-9.883,-223.114,58.362,2,5.498,8.7
3ocz,-8.694,-176.853,50.491,4,5.895,7.46
4hdf,-11.644,-317.971,127.043,14,6.404,8.49
3t8v,-10.483,-317.843,166.392,21,6.327,6.59
2qpu,-7.153,-146.072,90.010,5,6.153,3.6
3vx3,-9.400,-221.909,92.944,6,6.057,7.82
1txr,-8.294,-186.449,67.155,9,5.731,7.74
3odu,-8.965,-188.086,53.333,6,6.012,8.14
4m7j,-7.836,-226.962,179.274,16,6.577,6.11
4ua8,-11.629,-313.667,137.489,7,6.223,6.26
3zc5,-12.324,-289.918,52.448,3,5.873,7.13
4oak,-5.719,-103.916,54.293,4,5.076,4.22
2cgr,-9.109,-221.074,93.517,9,5.956,7.28
1sqt,-8.072,-169.970,72.348,4,5.855,6.2
2b1i,-8.258,-218.437,157.565,4,5.991,6.82
5c2a,-8.158,-166.525,55.730,4,5.730,8.32
2f35,-6.894,-146.239,87.837,6,5.811,5.4
1gjd,-7.326,-162.697,110.819,4,6.064,5.22
4arw,-8.400,-178.277,61.918,6,5.864,7.13
2euk,-14.807,-446.230,97.517,41,6.697,6.6
3pju,-9.615,-237.992,145.164,2,6.554,4.88
2jf4,-10.926,-278.008,105.996,4,5.818,8.15
4nyf,-8.219,-170.822,65.607,5,5.948,7.31
4l19,-9.164,-194.914,48.536,3,5.606,6.1
4iwz,-6.205,-93.301,28.832,5,5.717,7.29
4e70,-7.511,-151.672,47.323,3,5.193,5.28
1qxl,-11.822,-301.762,79.934,13,6.160,7.96
4j7d,-9.463,-228.705,108.014,6,6.205,4.7
3tmk,-13.119,-383.543,172.210,16,6.792,6.87
3s2v,-7.562,-164.933,90.710,6,5.981,6.8
3eft,-5.819,-128.375,130.147,5,6.041,7.92
4m8e,-12.573,-302.004,51.100,4,5.731,7.89
2wr8,-10.618,-265.719,95.900,7,5.954,5.44
4riu,-7.483,-159.950,94.278,5,6.096,7.3
2vc9,-7.405,-157.123,69.034,3,5.324,8.44
2qtg,-8.209,-163.337,48.768,3,5.691,5.08
3g2j,-6.787,-134.420,65.073,4,5.468,4.75
1i5r,-14.830,-431.539,161.485,13,6.518,8.52
3mi3,-5.220,-85.402,42.072,5,4.998,5.45
4k3n,-7.549,-140.864,39.040,3,5.538,7.96
4e67,-9.586,-289.782,157.970,28,6.733,6.48
3t01,-4.101,-41.160,36.624,0,4.852,4.48
4qxr,-9.261,-204.780,66.348,2,5.642,6
1f8e,-6.696,-139.208,80.599,6,5.674,4.82
3p8z,-10.634,-262.040,88.830,10,6.233,6.09
1toi,-5.501,-87.246,36.813,3,5.011,4.05
1hii,-11.654,-317.237,105.059,19,6.352,7.28
4m12,-11.119,-267.249,67.860,6,5.826,6.05
1hee,-7.074,-142.562,54.055,6,5.412,5.34
3sus,-8.064,-166.975,59.196,1,5.398,4.15
2brm,-9.497,-216.950,71.063,5,5.800,5.89
4zei,-6.203,-111.547,62.314,2,5.438,5.88
2p95,-9.425,-212.386,71.440,7,6.089,9.37
4q8x,-5.433,-71.096,28.517,1,5.273,3.57
4lkq,-5.551,-77.549,32.343,0,5.154,3.35
2yel,-8.813,-206.167,97.433,6,6.048,7.28
3s8x,-6.714,-128.222,68.860,5,5.826,7.3
7std,-9.408,-202.848,50.237,5,5.808,10.72
4hp0,-10.464,-295.329,156.620,16,6.651,6.12
2fzc,-5.388,-123.231,118.148,9,5.717,2.7
2wzf,-8.118,-180.903,88.909,6,6.001,7
4cg8,-12.462,-329.785,106.626,12,6.358,6.96
1vyg,-8.544,-193.857,48.048,14,5.718,8
3gcp,-11.089,-263.882,79.023,3,5.948,7.82
2hw2,-10.484,-323.011,249.004,5,6.713,2.97
4dcs,-7.191,-166.017,119.523,6,6.107,5.1
1e3v,-8.687,-188.677,76.182,4,5.972,4.34
4pp5,-12.438,-301.393,57.876,4,5.731,7.74
4auj,-7.487,-163.524,93.120,3,5.737,7.74
4iva,-9.888,-211.012,45.139,2,5.734,7.16
5cas,-10.304,-249.674,93.567,7,6.180,8.85
4zwz,-6.656,-134.955,89.298,7,6.109,8.7
4yc9,-8.461,-207.121,101.219,16,6.467,8.89
3l79,-7.173,-139.756,65.889,2,5.621,2.46
3c56,-6.321,-144.934,104.892,9,5.733,7.89
6rnt,-5.728,-89.620,58.848,4,5.850,2.37
4zec,-9.410,-246.964,133.739,13,6.534,5.82
3po1,-7.777,-168.008,75.392,5,5.687,4.02
2hzl,-4.176,-50.647,31.051,1,4.478,6.57
966c,-9.400,-220.473,83.087,7,5.969,7.64
4b6r,-8.784,-206.630,94.369,4,5.737,5.85
4pox,-8.504,-209.696,90.788,11,5.721,5.43
5cc2,-6.842,-125.809,53.944,1,5.407,4.1
2fmb,-11.801,-361.677,171.437,25,6.678,8.7
3exe,-9.062,-219.691,101.306,8,6.055,6.96
1gaf,-7.695,-157.131,50.400,8,5.717,8
2wf5,-7.352,-144.532,58.329,3,5.561,6
1met,-13.981,-389.883,136.584,10,6.339,9.4
3mtw,-6.455,-123.385,52.397,8,5.538,7.04
3qbc,-5.752,-92.300,51.356,0,5.231,4.97
4zip,-12.977,-363.588,129.182,17,6.537,9.68
1v2t,-7.431,-153.698,63.179,11,6.071,4.71
1izh,-12.303,-378.065,173.948,23,6.533,7.7
1fd0,-14.068,-369.815,104.908,3,5.994,8.4
3ivc,-10.684,-259.660,80.047,7,5.938,4.12
2aj8,-8.728,-202.062,98.723,3,5.884,6.2
4cjq,-8.562,-191.032,70.779,10,6.078,3.59
3qt6,-7.150,-149.334,74.960,7,5.808,5.37
4ad3,-8.605,-204.139,102.236,4,5.787,4.62
1sw2,-6.257,-106.475,22.368,2,4.771,7.22
3hkn,-4.175,-220.973,369.891,19,6.550,5.35
4ef6,-7.054,-135.965,47.686,3,5.268,2.92
2ydt,-8.186,-163.558,42.549,4,5.584,5.52
1nwl,-5.215,-138.053,155.869,14,6.151,2.39
4cj4,-8.136,-176.142,66.185,9,5.951,3.36
4qjp,-9.238,-226.624,109.213,8,6.182,8.6
1k1o,-7.667,-195.759,118.039,14,6.090,6.17
2weh,-5.909,-89.333,33.921,1,5.252,5.95
2xbw,-10.670,-262.689,96.951,8,6.279,8
3d1x,-12.679,-367.028,155.412,16,6.509,8.66
4ytc,-10.594,-241.293,54.196,5,5.841,7.89
4urz,-7.614,-147.110,50.496,2,5.538,2.52
4aba,-6.159,-90.887,19.933,2,5.283,3.82
3cz1,-7.665,-145.658,26.825,5,5.362,7.26
1dhi,-8.405,-206.927,111.277,10,6.118,7.26
4keq,-7.225,-134.735,39.740,0,5.112,3.82
3miy,-10.038,-229.562,60.074,8,5.990,7.68
3sm2,-11.500,-295.902,90.456,13,6.225,9.7
1sld,-9.717,-250.769,138.352,10,6.649,6.57
4lrr,-7.156,-173.224,130.309,4,5.817,5.22
3f17,-8.804,-199.225,71.432,6,5.717,8.63
3rm9,-7.372,-135.206,40.050,2,5.481,4.77
3shc,-9.378,-220.952,81.274,8,5.959,5.72
3i73,-2.139,-176.929,432.712,6,6.057,5.49
3tao,-5.102,-73.792,36.739,4,5.142,5.14
4nbl,-7.648,-182.457,113.614,4,5.691,6.33
3fvl,-6.459,-128.143,62.661,6,5.403,6.07
4na9,-9.279,-231.197,124.294,5,6.138,7.39
3bvb,-11.526,-300.546,100.906,13,6.305,5.49
3ng4,-4.728,-63.944,38.422,3,5.011,5.43
3d6p,-6.102,-99.735,55.229,3,5.747,3.75
1hi4,-5.961,-120.662,104.595,6,6.057,4.49
2xc4,-10.262,-254.545,102.228,9,6.284,8.05
2qwf,-6.667,-148.350,95.411,9,5.838,5.67
3ryv,-6.402,-109.791,39.933,4,5.430,7.07
4ibk,-7.562,-142.037,62.489,5,6.248,4.3
4u73,-5.433,-91.380,61.137,2,5.231,5.18
4oks,-9.476,-222.382,87.711,7,6.103,4.48
3sr4,-10.769,-263.749,81.245,8,5.989,6.54
2avo,-13.076,-361.867,126.107,14,6.421,8.85
3n35,-6.025,-108.901,62.559,3,5.399,3.37
2qd8,-11.930,-313.521,103.680,13,6.356,9.07
5dgw,-11.509,-329.934,151.169,16,6.430,11.05
1nh0,-11.691,-369.074,184.815,26,6.598,9.74
1gi4,-7.284,-140.983,58.136,2,5.534,7.19
4cl6,-9.972,-213.491,32.767,4,5.613,5.39
2f7o,-6.813,-142.559,78.142,1,5.193,7.44
3bu1,-6.281,-107.924,21.493,2,4.719,8.15
5dqe,-7.783,-162.406,71.169,3,5.673,3.63
3m89,-7.918,-169.949,85.259,8,6.301,6.16
4kn0,-10.444,-272.776,115.279,10,6.118,7.4
3s78,-5.334,-63.727,13.171,1,5.094,6.47
5cbr,-7.600,-169.116,95.706,4,5.793,5.74
2zx7,-8.568,-201.484,98.710,4,5.769,10.49
1o3l,-7.285,-154.306,93.337,4,5.961,6.54
4kn1,-9.869,-254.271,112.981,10,6.087,6.84
3jzh,-6.192,-172.161,137.881,25,6.508,3.4
4dew,-7.395,-160.841,97.339,1,5.656,7
1hvk,-13.202,-410.693,181.232,25,6.678,10.96
1iiq,-12.723,-390.194,169.478,24,6.556,7.48
2wlz,-9.851,-227.143,75.955,6,6.045,4.6
1x8t,-7.887,-210.099,153.564,7,6.006,7.8
8a3h,-9.367,-231.030,112.714,4,5.903,4.06
3l4y,-8.624,-220.485,121.105,10,6.052,7
1qbq,-8.415,-169.423,31.090,8,5.711,8.3
2eg7,-5.630,-95.315,56.766,2,5.226,5.89
4eu0,-6.667,-133.178,121.426,2,6.554,6.4
1dmp,-13.767,-370.002,116.886,8,6.285,9.55
2qzr,-8.665,-207.108,112.626,3,5.903,7.26
1o5c,-6.865,-197.580,198.159,4,5.949,5.22
2pwc,-13.423,-357.804,111.077,10,6.384,6.57
3gy2,-7.648,-168.344,81.866,5,5.646,5.74
4gqr,-7.636,-167.112,99.309,1,5.762,3.96
4bck,-9.184,-195.551,57.342,5,5.994,8.4
3s77,-5.087,-56.940,15.155,1,5.100,7.21
3ehx,-9.330,-218.591,78.750,7,5.850,7.6
3str,-8.032,-242.453,206.345,12,6.462,8.4
1nje,-7.822,-161.998,66.779,4,5.727,3.8
3uxl,-4.962,-75.198,45.620,2,4.920,5.57
4ibd,-7.226,-135.404,68.076,5,6.209,3.67
1my4,-6.838,-131.088,72.495,3,5.787,6.98
2x7u,-7.833,-158.080,71.228,3,5.943,5.27
2ihq,-10.533,-245.977,76.114,1,5.727,8.49
4og3,-9.483,-220.329,77.267,8,6.039,6.55
2uxz,-13.730,-382.286,117.658,18,6.563,8.48
2xp7,-6.895,-125.673,45.113,3,5.447,5.77
2cf9,-11.680,-284.622,78.995,6,6.105,7.82
3qxv,-9.658,-258.310,134.110,10,6.118,8.4
4cpw,-12.163,-369.543,200.873,14,6.594,7.5
2r59,-9.881,-273.254,141.814,13,6.205,8.19
2cej,-13.448,-371.965,120.321,16,6.522,8.62
3i6o,-12.808,-346.527,128.459,10,6.446,10.35
3vh9,-6.053,-101.858,41.198,0,4.977,6.24
3v7x,-7.330,-152.125,69.760,8,5.897,8.57
1g7v,-6.112,-124.950,81.047,12,6.026,6.4
1jev,-11.485,-316.443,111.844,17,6.138,6.89
1b8o,-8.388,-178.903,67.504,2,5.606,10.64
3ujd,-5.614,-94.055,47.721,4,5.215,4.69
2wyg,-9.721,-215.823,63.387,7,6.157,8.7
1g53,-7.072,-133.724,56.655,5,5.787,9.04
3b50,-7.468,-166.331,88.671,6,5.734,7.55
1njc,-7.918,-166.676,69.882,4,5.727,5.55
1nm6,-11.302,-267.770,89.211,2,6.235,10.05
1xkk,-13.011,-347.806,112.104,11,6.365,8.52
1jaq,-6.584,-137.017,66.705,11,5.711,4.48
1px4,-7.492,-149.202,55.237,3,5.473,3.23
3s45,-10.936,-294.306,120.405,13,6.225,8.49
2jiw,-7.523,-158.797,67.594,3,5.380,4.59
4i8x,-6.720,-120.879,43.666,2,5.294,2.64
3v3l,-9.254,-221.640,101.281,9,6.326,6.43
2h3e,-6.905,-157.838,94.001,7,5.537,5.7
1w5y,-14.068,-404.680,151.389,15,6.585,8.48
3ppq,-5.769,-89.260,13.495,2,4.645,4.55
1tni,-5.848,-101.528,39.670,4,5.011,4
1c1v,-8.429,-185.680,79.020,4,5.812,7.64
1g45,-6.807,-124.077,51.742,5,5.730,8.64
1u1w,-6.463,-124.944,59.051,1,5.031,5.85
4a95,-9.577,-230.900,83.250,7,5.750,5.76
3wzn,-8.016,-161.295,41.123,5,5.498,7
4pin,-6.692,-131.682,56.242,4,5.243,5.4
3hp9,-6.657,-129.941,76.093,5,5.844,4.59
3kqr,-4.235,-38.213,16.873,3,4.956,4.43
1b2h,-9.575,-246.518,82.356,18,5.972,4.54
1eb2,-8.564,-225.618,141.789,9,6.151,6.01
3djp,-6.103,-109.325,70.954,4,5.781,4.2
1okl,-7.412,-147.677,62.673,2,5.522,6.03
2jfh,-7.037,-150.652,78.571,11,6.024,3.06
1pzp,-9.342,-201.309,44.052,6,5.721,3.31
3drg,-14.388,-466.005,198.799,32,6.885,7
2avm,-11.401,-351.930,139.716,35,6.650,5.7
1sdv,-13.430,-370.689,121.921,14,6.421,8.74
1ws1,-7.500,-180.105,94.413,14,5.990,9.55
4az6,-8.290,-204.135,113.181,7,5.867,9.1
2xdk,-6.482,-114.608,43.411,1,5.148,3.6
4ca6,-12.249,-363.688,165.916,19,6.567,6.74
2v2q,-7.438,-156.794,81.099,7,6.029,4.15
1eoc,-6.112,-113.666,59.264,1,5.050,6.05
4ad6,-6.492,-119.587,60.673,2,5.443,4.78
2gkl,-5.189,-75.378,40.820,2,5.118,5.35
4f9u,-7.784,-155.436,40.592,9,5.769,6.03
3bqc,-8.092,-180.275,94.178,0,5.599,5.73
3old,-13.450,-446.878,278.263,15,6.878,5.9
1r4w,-6.064,-123.691,72.939,11,5.730,4.05
4q93,-7.525,-146.545,50.193,2,5.430,4.65
3ff3,-5.523,-95.678,47.709,4,5.011,3.57
4xu0,-11.619,-314.578,131.624,11,6.374,9.11
3u5l,-8.568,-169.498,50.019,1,5.778,6.19
1pz5,-8.301,-275.748,184.472,36,6.887,5.4
4zek,-6.873,-140.653,77.315,4,5.606,5.66
3gc4,-9.624,-242.557,113.020,6,5.925,7.6
2p09,-8.150,-173.487,75.377,8,6.229,6.35
3hkq,-5.624,-97.340,71.845,2,5.493,5.34
4pb2,-7.010,-134.681,63.782,2,5.569,4.8
4mre,-4.454,-49.488,29.676,0,4.805,2.19
2r2w,-7.991,-168.552,57.960,5,5.542,4.47
1h6h,-6.305,-131.187,79.082,16,6.317,5.3
4xu2,-11.185,-297.756,123.339,11,6.319,9.23
3bgb,-11.352,-287.636,81.741,14,6.266,6.05
2xyt,-10.544,-284.225,171.482,2,6.414,6.29
4fys,-9.405,-274.098,150.299,24,6.653,4.82
2i0a,-11.550,-319.171,133.382,15,6.457,11.4
3bpc,-5.895,-138.130,130.185,10,6.140,4.8
4gqp,-7.885,-158.928,31.575,3,5.011,9.6
2y7i,-7.137,-147.910,50.696,6,5.177,5.54
1ajq,-5.783,-86.201,19.737,2,4.956,4.31
3d1z,-11.632,-310.170,112.659,13,6.305,8.8
2cle,-7.406,-159.217,74.375,8,5.796,3.55
3brn,-8.528,-173.645,31.882,2,5.177,8.7
4umb,-5.253,-84.146,50.639,3,5.136,4
4re2,-8.004,-180.925,85.439,1,5.319,4.98
3fzn,-11.579,-321.500,146.009,12,6.439,4.01
2zz2,-8.079,-187.762,105.369,4,5.861,4.54
3sbi,-6.724,-123.724,56.083,5,5.733,7.92
2wuf,-7.772,-192.652,121.365,7,5.853,4.29
1fcx,-14.069,-364.406,93.420,3,5.962,7.19
3d8w,-6.227,-96.162,38.570,4,5.768,8.15
4abf,-6.520,-98.504,25.104,1,5.489,4.62
1u33,-10.337,-280.579,149.542,8,6.273,4.6
1tmn,-8.079,-191.300,89.105,14,6.174,7.3
3iww,-8.368,-223.329,131.514,15,6.248,7.96
1p1o,-6.554,-126.112,57.665,3,5.247,5.76
4f5y,-10.394,-248.921,120.061,2,6.554,5.43
1zp8,-12.882,-356.226,122.904,16,6.497,8.77
4m14,-8.054,-165.884,59.093,6,5.867,6.7
3rf4,-7.485,-153.078,69.155,5,5.799,6.25
1fiv,-12.056,-400.179,223.541,27,6.732,6.59
3sjf,-8.793,-227.257,113.065,16,6.312,7.64
1q5k,-6.836,-126.862,48.271,7,5.734,7.42
3njq,-9.278,-224.984,98.749,8,6.060,4.89
3jzj,-14.612,-423.472,171.459,9,6.471,3.61
3gbe,-6.645,-140.068,79.517,1,5.100,5
3bbb,-7.887,-170.242,90.711,8,6.375,7
1gwv,-8.005,-164.367,64.943,4,5.835,2.57
2jkh,-9.988,-210.391,40.471,6,6.138,8.05
4lyw,-7.419,-160.183,82.001,9,6.043,6.63
4leq,-10.138,-252.701,108.272,5,5.992,6.54
3gvu,-13.590,-376.603,136.149,8,6.203,8
1amw,-7.773,-153.562,60.264,6,6.057,4.54
3ozp,-8.475,-209.279,111.972,7,5.867,6.62
2cbu,-8.078,-176.511,73.566,0,5.248,5.68
4ipi,-4.967,-76.781,43.778,3,4.898,5.32
4b35,-6.482,-111.262,34.327,2,5.165,2.89
1k22,-10.287,-254.188,84.023,11,6.067,8.4
1n51,-9.912,-249.851,100.456,11,6.132,4.85
1pbq,-6.513,-114.800,59.827,1,5.584,6.27
4q4o,-8.471,-190.783,86.602,4,5.824,7.46
1mrx,-11.649,-306.034,109.598,11,6.268,7.26
1o35,-6.000,-143.765,141.077,2,5.602,5
2z4o,-11.976,-320.302,113.674,13,6.356,9.57
3hvk,-11.587,-314.583,135.521,10,6.335,8.52
2ya7,-7.793,-183.116,97.065,8,5.812,3.14
3d0b,-11.122,-257.899,54.564,6,5.933,6.54
4czs,-8.482,-256.826,174.631,23,6.634,5
3zj6,-9.428,-214.724,64.691,4,5.561,6.66
3g34,-5.531,-70.344,33.852,2,5.663,2.96
4cd0,-10.355,-238.390,68.366,7,6.153,9.7
2zxd,-6.999,-142.753,66.766,1,5.171,5.22
4r4o,-7.514,-151.095,73.391,9,6.382,5.82
1nhu,-7.382,-151.004,73.624,9,6.205,5.66
3eax,-6.603,-128.343,70.108,14,6.477,4.92
4bps,-6.896,-128.954,40.266,4,5.268,2.99
3pwk,-5.127,-79.115,53.104,2,5.160,3.35
4u43,-8.784,-177.071,30.565,2,5.352,4.32
5d21,-5.681,-100.529,73.060,3,5.546,8.38
1zhy,-10.483,-243.394,69.350,5,5.957,6.52
3pe1,-9.541,-223.647,90.421,3,5.855,9.65
3aas,-5.617,-123.846,112.686,5,5.534,4.51
4gql,-12.872,-362.333,129.111,20,6.705,9.59
4o9v,-11.059,-280.833,101.020,9,6.193,8
3ujc,-5.540,-92.012,48.249,4,5.215,4.59
3uyr,-8.328,-298.495,232.940,34,6.897,6.9
1fkh,-9.294,-230.772,100.458,11,6.121,8.15
3f48,-4.736,-67.806,31.351,1,4.500,6.29
3ifl,-10.024,-317.972,167.798,33,6.747,8.08
1df8,-8.279,-167.047,36.522,5,5.498,9.7
4ibj,-7.537,-166.757,104.344,7,6.282,4.33
4fs4,-9.034,-206.048,84.096,3,5.781,6.57
3ddf,-7.733,-170.170,77.957,5,5.588,4.66
3arx,-7.597,-157.453,61.137,7,5.737,5.33
4zbf,-12.362,-311.347,87.786,6,6.073,7.13
4qf8,-5.834,-97.378,21.478,7,4.998,7.51
2cli,-8.975,-197.611,58.802,8,5.900,4.3
4ipn,-7.726,-179.311,112.153,6,6.082,3.39
1syh,-7.501,-157.971,71.466,3,5.481,6.41
3v3q,-5.641,-184.691,209.442,14,5.941,6.6
4el5,-7.887,-168.241,80.585,2,5.697,5.37
2qnp,-13.478,-356.085,117.730,10,6.702,6.41
1hvs,-12.180,-387.069,196.723,25,6.678,10.3
2bvd,-9.089,-215.599,93.320,4,5.737,6
2o4r,-13.836,-353.075,81.345,5,6.027,9.4
1xap,-13.533,-331.616,58.965,3,5.853,8.7
2q54,-12.180,-347.447,139.917,18,6.487,9.01
4ido,-10.315,-253.573,100.725,6,6.107,4.93
3bug,-6.216,-99.887,22.850,3,5.113,3.18
4emr,-8.141,-194.855,118.621,8,6.297,7.49
1v2l,-6.100,-100.498,24.914,1,4.796,4.29
4r74,-7.600,-179.818,106.208,4,5.561,8.1
2q88,-6.489,-121.647,48.591,1,4.963,5.8
4gr3,-11.046,-291.904,101.770,19,6.560,7.81
1e6q,-6.724,-133.750,72.462,1,5.328,3.15
3v5p,-10.884,-250.780,59.640,4,5.867,8.96
3pgl,-5.915,-123.119,101.499,7,5.892,5.3
