name,total,qq_pl,desolv_pl,vdw_pl,hbond_pl,qq_l,desolv_l,vdw_l,DrugScore,HMscore,PLP_tor,affinity
1kjr,-12.304,-1.875,9.258,-9.602,-3.460,-1.713,2.666,-2.426,36.700,-0.000,27.500,6.06
1b4h,-26.355,-7.648,13.467,-14.214,-5.432,-0.207,1.843,-1.810,-17.586,1.432,39.200,5.46
2nn7,-8.912,-0.232,4.050,-6.810,-1.199,-0.264,0.218,-0.445,6.129,1.701,9.600,6.52
3qnd,-7.454,-1.634,4.850,-5.201,-1.540,-0.720,1.726,-1.487,18.114,0.744,23.900,4.85
1m2q,-10.046,-0.444,5.050,-9.266,-0.869,-0.065,0.320,-0.240,22.671,2.161,2.300,6.1
1f4g,-18.609,-1.699,9.375,-11.603,-2.020,-0.721,1.538,-2.069,-16.557,3.172,9.100,6.48
3nu5,-19.254,-1.046,8.967,-15.009,-1.245,-0.436,1.574,-2.873,3.000,2.867,19.500,8.35
1f74,-15.954,-3.909,8.525,-8.125,-3.966,0.240,1.390,-1.214,-33.743,0.267,22.400,3.05
3k5i,6.847,-5.452,8.467,-6.306,18.232,-0.217,1.416,-0.804,19.100,-0.000,13.200,4.7
3l1n,-13.188,-0.148,1.608,-6.060,-0.132,0.000,-0.057,-0.479,-8.771,7.925,32.200,5.63
3t0b,-12.258,-1.005,6.325,-7.091,-2.982,-0.539,0.518,-0.424,-14.543,1.182,13.100,4.3
1dfo,-18.650,-1.577,11.600,-13.470,-3.273,-0.007,1.595,-1.651,-11.557,2.167,10.400,6.7
2vw2,-14.196,-3.411,5.500,-5.923,-2.529,-0.401,0.326,-0.276,-46.771,-0.000,10.200,3.3
2vb8,-4.608,0.534,3.025,-7.740,-0.014,0.000,0.033,-0.216,40.714,0.547,1.200,4.6
3guz,-5.308,-0.851,3.600,-4.187,-2.281,-0.027,0.398,-0.280,20.829,0.527,11.700,4.38
3f8c,-17.845,0.131,6.700,-12.681,-0.000,-0.040,0.792,0.227,-9.286,7.992,3.400,7.68
1ydb,-5.322,0.854,5.542,-6.347,-0.767,0.056,0.359,-0.132,6.700,0.573,0.000,8.24
2j79,-9.111,-1.827,8.225,-8.123,-3.634,-0.496,0.533,-0.255,45.629,-0.000,15.100,5.96
1g35,-22.254,-1.871,10.408,-18.010,-3.054,-0.319,1.650,-2.978,43.500,3.821,21.900,8.14
3hx3,-12.838,0.051,-1.000,-8.646,-0.561,0.000,-0.233,-0.550,37.357,6.982,0.000,8
3ckp,-22.269,-2.438,9.792,-15.019,-2.925,-0.485,1.974,-3.357,-3.400,2.655,21.900,6.35
1ogx,-11.294,-0.689,1.867,-7.160,-1.178,-0.005,0.081,-0.015,11.029,4.447,0.900,6.09
1bn3,-8.817,1.012,4.833,-7.882,-0.736,-0.219,0.346,-0.449,14.286,3.156,1.500,9.89
2hmu,-19.731,-4.742,15.808,-12.219,-3.485,2.412,2.909,-1.666,-88.500,0.848,15.700,7.7
1ceb,-11.349,-4.085,3.383,-5.062,-2.092,-0.198,0.290,-0.244,3.714,1.559,4.200,6
3rux,-33.141,-4.259,20.675,-21.976,-6.834,-1.215,2.003,-1.514,-42.686,-0.000,21.600,9.28
3gcu,-22.548,-0.805,11.083,-16.341,-2.073,-0.591,1.697,-1.621,-15.771,4.397,0.800,6.78
1w9u,-25.418,-2.975,12.242,-14.821,-2.189,-2.104,2.985,-2.279,-40.286,3.101,22.100,6.09
1vzq,-16.931,-3.074,10.850,-14.054,-1.614,0.741,1.104,-1.486,7.986,1.820,3.500,7.44
1gai,-23.144,-5.245,14.283,-15.441,-6.365,-2.989,3.830,-3.236,72.500,0.780,44.500,8
4alx,-12.391,-0.024,3.167,-10.685,-0.052,0.002,0.010,0.155,-12.343,1.653,2.800,7.28
1a69,-15.454,-1.671,9.683,-9.889,-2.340,0.003,0.826,-0.875,-45.429,0.132,9.800,5.3
2xei,-31.835,-5.695,17.258,-18.808,-5.708,0.095,1.880,-1.534,-51.471,2.577,20.800,10.62
3sap,-10.459,0.874,6.767,-8.533,-0.591,-0.259,0.739,-0.634,4.714,4.132,5.000,7.59
3cdb,-35.699,-4.969,10.158,-13.880,-3.693,-0.359,1.995,-4.871,-116.714,6.071,21.000,7.02
3iub,-9.817,-0.083,9.400,-10.871,-1.120,-0.258,1.084,-0.740,12.414,-0.000,1.400,4.54
2q8m,-21.446,-5.566,12.617,-10.022,-3.896,-1.268,1.919,-1.215,-29.814,1.931,12.400,4.03
1ez9,-14.494,-1.731,10.150,-12.592,-2.619,-2.567,4.644,-3.956,52.371,0.336,64.100,5.1
2o4p,-20.576,-0.412,9.083,-16.717,-2.371,-0.208,1.273,-2.864,27.786,4.167,15.700,10.72
4e9u,-1.624,-0.039,2.283,-5.018,-0.315,0.007,-0.034,5.660,32.314,4.254,6.300,5.82
2j47,-16.331,-2.248,9.067,-11.012,-4.053,-0.759,1.223,-1.103,16.457,1.522,7.700,5.41
1xh9,-24.310,-4.122,12.700,-18.208,-4.478,0.211,1.365,-1.740,22.743,2.320,2.900,7.77
2gv7,-25.772,-3.378,15.275,-15.168,-4.489,-0.533,1.801,-4.599,-11.271,2.469,5.500,7.85
2pvh,-13.747,-0.209,8.358,-9.987,-0.601,-0.663,1.178,-0.836,-9.600,3.614,0.000,6.59
8cpa,-17.313,-1.883,10.608,-12.128,-3.975,-1.172,2.008,-2.132,37.629,3.386,19.000,9.15
1kc7,-6.206,-0.141,5.983,-4.723,-3.258,-0.273,0.364,-0.316,13.914,-0.000,5.000,5.52
3uw5,-20.478,-2.416,6.233,-12.258,-2.215,-0.978,1.013,-2.281,-15.500,1.847,6.900,7.85
3mv0,-9.594,-1.191,7.458,-7.332,-2.447,-0.241,0.393,-0.179,6.114,0.435,12.500,3.85
3cj5,-14.595,-0.688,3.950,-9.455,-1.066,-0.125,0.579,-1.520,-6.986,3.514,4.900,6.34
1ql9,-19.064,-0.623,7.542,-15.063,-0.058,-0.304,0.381,-1.052,-15.043,2.947,0.600,5.35
1elb,-13.243,-0.004,6.658,-10.794,-0.499,-0.373,1.914,-2.879,8.329,3.164,18.300,7.15
3t82,-8.977,0.052,9.092,-8.607,-1.848,-0.975,1.259,-1.401,29.157,1.041,12.200,7
2vc7,-15.025,-0.151,2.575,-8.885,-0.421,-0.260,0.128,0.241,-21.629,5.650,12.600,3.36
1xka,-16.780,-2.359,12.208,-13.962,-1.676,0.406,1.128,-1.060,0.843,1.995,4.500,6.88
4epy,-13.777,-3.127,4.958,-8.319,-1.404,-0.410,0.567,-0.964,3.686,1.775,2.000,3.47
1d4h,-24.671,-1.453,10.900,-19.608,-2.655,-0.257,2.642,-4.087,13.829,3.329,28.700,10
3moe,-8.025,-3.032,6.133,-5.120,-2.173,-0.244,0.330,-0.355,18.657,-0.000,5.100,4.3
1gj8,-8.625,-1.645,10.808,-9.765,-1.234,0.213,1.152,-0.456,28.686,0.527,6.100,6.96
2ca8,-18.709,-5.594,7.217,-8.022,-5.412,-1.269,0.995,-1.054,6.800,0.777,13.800,4.66
3nsn,-32.007,-5.144,11.800,-15.319,-3.696,-1.783,5.152,-5.042,-109.300,1.350,42.900,7.19
3jrs,-9.125,-1.335,2.950,-6.950,-0.793,-0.050,0.417,-0.560,28.043,3.200,8.500,4.28
2wkz,-28.023,-1.392,10.983,-19.757,-2.942,-0.910,2.798,-4.806,6.629,4.978,27.200,8.77
1tjp,-22.519,-2.498,10.725,-10.925,-4.775,-1.324,1.230,-0.959,-49.314,2.025,19.400,4.42
3f3t,-16.844,-0.861,5.958,-12.269,-1.562,-0.327,1.250,-1.079,-7.557,3.227,1.500,4.59
3m35,-19.082,-1.825,7.892,-13.081,-1.898,-0.270,1.198,-2.202,-2.257,3.246,5.100,7.22
4ehz,-13.116,-1.124,5.242,-8.666,-1.236,-0.001,0.236,-0.624,-6.586,2.840,1.500,8
1m4h,-34.295,-3.501,15.925,-21.741,-5.445,-1.509,4.561,-5.584,-26.414,3.969,51.700,9.52
3su0,-21.267,-1.769,8.825,-15.555,-2.427,-0.696,1.760,-2.104,4.729,3.200,9.200,6.79
2qpq,-6.544,-3.546,7.458,-5.814,-2.545,1.375,0.808,-0.325,21.329,-0.000,10.400,6.37
3pd9,-13.474,-3.978,6.792,-8.360,-3.940,-1.025,0.162,-0.115,36.857,-0.000,0.400,6.22
2f2h,-26.748,-3.522,10.992,-13.631,-4.084,-1.170,1.122,-1.086,-64.557,2.206,17.200,5.7
1li6,-4.880,-0.127,0.992,-3.312,-0.398,0.000,0.000,0.000,1.814,1.698,0.000,3.8
1a8i,-16.715,-1.553,9.983,-8.706,-4.165,-0.289,0.558,-0.236,-60.100,-0.000,12.800,5.52
3re4,-10.376,-0.468,8.817,-8.212,-1.527,-0.704,1.272,-0.885,16.486,2.679,9.700,7.4
1v1m,-20.026,-3.112,15.533,-12.641,-4.085,0.395,1.763,-1.366,-36.100,2.095,15.800,3.94
1lpk,-18.430,-2.245,14.758,-15.506,-2.048,0.271,1.578,-1.504,-1.771,1.940,6.800,7.55
1pyn,-19.943,-5.498,10.950,-14.141,-5.028,1.173,1.606,-2.970,41.943,2.079,24.600,5.49
3gy7,-7.615,-1.652,7.283,-6.415,-2.054,0.329,0.389,-0.091,6.386,-0.000,0.000,4.52
2jfz,-18.899,0.008,5.258,-12.632,-0.002,-0.046,1.135,-2.545,-14.800,6.196,5.400,5.24
3ljo,-16.610,-2.203,10.108,-10.927,-3.479,-0.523,1.294,-1.314,-11.186,0.794,8.300,6.62
2bq7,-15.175,-0.227,6.567,-13.346,-0.262,-0.217,0.549,-1.012,-1.814,1.931,4.600,7.05
1msm,-25.423,-1.304,9.975,-18.606,-1.880,-0.627,1.914,-3.309,-7.629,3.955,13.400,10.48
3kmy,-9.791,-2.282,4.683,-6.830,-2.028,0.268,0.381,-0.646,17.529,1.469,4.300,4.49
1kzn,-18.205,-1.018,8.283,-13.799,-1.706,-1.072,1.557,-3.775,44.771,4.004,11.500,8.92
3a1c,-9.247,0.515,17.458,-13.352,-3.561,0.758,2.955,-1.820,30.186,-0.000,24.500,4
1aaq,-21.584,-2.273,9.850,-13.665,-3.362,-1.172,2.058,-3.529,-3.329,2.026,30.200,8.4
3r1v,-10.983,-0.010,0.508,-7.063,-0.000,0.003,-0.023,-0.366,11.614,5.624,2.600,6.92
3dzt,-19.995,-1.822,3.008,-12.118,-1.660,-0.031,0.040,-0.721,20.114,7.798,27.800,7.22
4av5,-15.521,-3.033,7.658,-9.332,-4.346,-0.450,0.563,-0.806,53.971,4.665,13.400,7.21
2zn7,-19.297,-4.160,7.342,-11.016,-2.412,0.616,0.559,-2.615,24.029,5.347,5.500,7.89
3f33,-7.345,-0.044,1.942,-6.165,-0.002,0.070,0.111,-0.114,14.557,3.162,2.700,3.34
1c3e,-17.785,-1.303,11.092,-13.437,-4.093,0.301,1.483,-1.815,11.286,2.824,8.400,6.59
2pu2,-13.401,-2.899,7.342,-8.133,-1.726,-0.402,1.211,-1.499,5.300,2.359,6.300,4.43
1g54,-9.557,0.934,5.033,-7.205,-0.598,-0.381,0.619,-0.637,4.614,4.052,1.800,8.82
1lan,-5.890,1.811,4.425,-4.628,-1.564,0.181,0.290,-0.116,-37.300,-0.000,7.700,7.22
3u6h,-20.527,-0.524,7.025,-16.357,-1.026,-0.132,0.902,-1.170,22.200,6.111,4.800,9
3bgq,-13.264,-0.389,3.975,-8.850,-0.711,-0.101,0.556,-1.184,11.200,5.244,1.500,7.96
3pb7,-11.230,0.003,3.625,-8.759,-0.236,-0.316,0.466,-0.490,-8.386,2.308,9.500,5.74
2cc7,-5.388,3.140,5.608,-6.920,-1.165,0.000,0.000,0.000,-1.014,1.247,0.000,8.01
3hvh,-22.799,-1.766,14.017,-18.822,-4.754,-0.539,1.494,-1.429,39.043,2.612,9.000,8.52
3mf5,-23.435,-1.773,2.625,-9.330,-0.987,-0.013,0.226,-1.693,-88.071,5.787,0.900,5.36
1dzk,0.210,0.006,2.025,1.306,-0.001,-0.041,0.068,-0.190,13.143,2.706,4.100,6.1
2aoc,-36.189,-3.357,14.708,-20.236,-6.459,-1.873,4.081,-5.541,-42.914,4.134,57.100,4.89
3f6e,-32.414,-3.346,22.492,-19.096,-5.276,-0.159,2.852,-2.241,-96.900,3.207,17.700,2.38
1o5g,-2.819,-2.520,10.442,-10.928,11.304,0.267,1.140,-0.806,15.471,2.635,2.200,4.96
3lc3,-10.435,-1.920,8.625,-9.648,-2.000,0.229,0.532,-0.352,19.629,0.301,0.400,5.23
1gcz,-10.071,-0.632,4.300,-9.700,-1.886,0.168,0.171,-0.397,45.643,2.501,3.000,5.13
1o2w,-8.124,-2.300,11.017,-9.479,-0.975,0.721,1.823,-1.035,14.443,-0.000,2.500,5.85
1if8,-10.923,0.973,4.833,-7.082,-0.646,-0.379,0.518,-0.816,-1.686,5.082,6.800,9.64
3ies,-22.122,-1.614,17.317,-20.854,-3.036,-0.880,2.686,-2.347,43.300,2.432,18.800,9.92
1qan,-19.134,-2.938,12.392,-13.834,-3.358,-1.267,1.226,-1.123,10.271,0.672,18.800,4.48
3zze,-16.751,-0.666,6.450,-12.100,-1.585,-0.058,0.729,-1.085,3.586,4.218,6.300,8.89
3qox,-21.408,-3.971,13.333,-14.762,-5.080,-1.522,1.234,-1.067,26.229,0.307,19.600,6.57
4djy,-15.777,-2.487,6.992,-10.587,-1.860,0.035,0.819,-1.156,2.457,2.847,2.900,8.27
3roc,-13.811,-0.496,5.692,-11.779,-0.666,-0.330,0.870,-1.455,41.757,4.752,8.800,8.19
3ppr,-9.404,-1.075,5.117,-5.944,-1.164,-0.778,0.159,-0.059,-5.971,0.886,1.100,2.82
2qd6,-21.182,-1.083,8.183,-15.761,-1.673,-0.607,1.618,-3.527,16.529,4.007,20.000,8.68
1e5j,-16.289,-3.158,11.067,-11.773,-4.655,-2.439,3.688,-3.222,55.014,0.631,57.700,4
2v3d,-10.908,-3.063,7.492,-8.210,-3.774,-0.027,0.529,-0.409,32.029,-0.000,18.800,3.94
2hzy,-10.600,-0.725,9.192,-9.685,-3.956,0.024,0.686,-0.720,29.286,0.357,12.200,7.39
2zpk,-25.487,-1.939,10.608,-14.949,-3.925,-2.362,3.856,-5.389,-13.200,2.520,25.900,7.76
3l6h,-7.869,-0.962,2.967,-5.758,-0.967,-0.721,0.112,0.061,2.300,0.159,2.700,5.4
4f7v,-22.377,-2.096,19.333,-16.495,-6.879,-0.707,2.546,-2.208,7.200,0.721,15.300,5.38
1ctu,-12.092,-1.661,9.967,-10.770,-3.908,-0.496,0.810,-0.611,45.557,0.545,11.100,11.92
4djx,-13.697,-2.446,7.100,-9.596,-1.848,0.037,0.780,-1.031,16.257,2.847,2.800,7.23
3dne,-10.004,-0.866,4.833,-7.437,-1.475,0.016,0.251,-0.302,7.271,2.036,0.000,5.22
1uz1,-9.813,-1.518,6.450,-7.178,-3.916,-0.176,0.313,-0.135,21.214,0.127,10.200,6.89
3cs7,-18.500,-0.628,6.783,-15.002,-0.521,0.056,0.403,-1.901,-4.171,2.519,6.500,10.68
2nn1,-7.762,-0.158,4.258,-6.116,-1.049,-0.217,0.332,-0.239,0.471,1.266,3.800,5.82
3p2e,-18.467,-3.289,11.600,-12.388,-4.520,-1.473,1.230,-1.146,15.543,-0.000,24.000,6.22
1r0p,-21.578,-0.618,5.708,-14.044,-1.801,0.096,0.397,-0.494,0.457,7.900,4.600,8
1zsf,-26.664,-3.678,12.425,-18.392,-4.599,-1.154,3.635,-3.672,23.214,4.007,31.000,9.92
1gar,-27.946,-5.397,16.717,-17.262,-6.096,-0.567,2.476,-2.672,-2.271,2.679,32.600,10
3f6g,-12.633,-1.902,3.833,-6.388,-2.904,-0.916,0.200,-0.060,0.371,1.752,9.100,4.72
1v2s,-8.158,-1.656,6.842,-6.153,-2.101,0.298,0.370,-0.135,-2.329,-0.000,0.000,4.17
1rmz,-8.626,1.657,5.000,-8.935,-1.151,-0.009,0.627,-1.195,5.757,1.182,3.600,8
2jdp,-5.052,-0.072,4.583,-4.675,-2.718,-0.532,0.226,-0.201,30.171,-0.000,7.600,6.6
4rsk,-8.789,-1.060,7.483,-6.969,-2.075,-1.248,1.361,-0.981,23.014,0.338,15.600,4.32
3ekx,-23.239,-1.598,8.692,-16.203,-1.640,-0.691,1.789,-3.395,-10.857,3.306,16.100,9.41
2zz1,-17.459,-6.422,13.842,-10.673,-6.822,-0.376,1.465,-1.027,43.943,-0.000,12.500,4.54
1xk9,-11.394,-1.244,4.625,-8.336,-0.224,-0.227,0.324,-0.426,0.343,2.436,3.800,6.85
4djp,-21.340,-1.097,7.867,-15.651,-1.656,-0.571,1.602,-3.120,10.086,4.338,30.200,10.55
1tpw,-7.244,-0.982,6.742,-6.200,-3.636,-0.556,0.331,-0.250,39.857,-0.000,7.000,3.3
2oxn,-10.076,-1.999,5.942,-6.446,-2.964,-0.627,1.124,-0.949,24.243,1.487,10.900,7.44
3d9z,-7.142,0.910,4.800,-6.440,-0.665,0.308,0.306,-0.170,3.300,2.921,0.000,8.7
3ppp,-7.081,-0.772,3.000,-4.667,-0.915,-0.709,0.111,-0.039,-4.357,0.159,3.100,5.22
1dar,-13.440,-4.371,14.142,-11.034,-3.972,0.116,2.384,-1.340,27.371,-0.000,15.400,4.96
1gj7,-12.589,-2.473,11.125,-11.591,-3.253,0.433,1.066,-0.700,25.571,-0.000,0.000,7.89
3f5k,-17.559,-3.190,18.217,-17.209,-4.546,-3.335,5.041,-4.357,121.086,0.672,66.300,4.62
3czv,-5.657,0.889,5.025,-5.700,-0.620,0.060,0.340,-0.292,-4.543,0.823,0.000,7.8
2zft,-17.630,-2.011,10.042,-11.970,-2.460,-0.492,1.076,-1.367,-17.743,1.074,4.000,6.52
3ddg,-14.899,-2.282,7.317,-9.614,-3.353,-0.250,0.728,-0.732,-14.786,-0.000,16.300,6
2bpv,-21.374,-1.030,8.850,-15.405,-1.892,-0.795,1.830,-3.257,-8.029,2.674,21.800,7.67
4g0z,-16.530,-7.951,8.717,-6.920,-2.680,-1.100,1.932,-1.129,22.286,2.537,13.700,2.21
1pa9,-15.035,-2.870,7.533,-7.905,-3.080,0.479,0.513,-0.515,-46.543,0.338,3.100,4.6
3sax,-9.823,0.696,7.417,-8.657,-0.776,-0.501,1.249,-0.849,11.829,3.512,5.800,6.57
5std,-17.207,-0.520,6.708,-11.627,-0.606,0.130,1.305,-2.086,12.143,7.631,6.000,10.49
4fcq,-12.215,-0.848,8.017,-9.908,-0.741,-0.141,0.656,-1.009,11.286,2.882,0.800,7
3f68,-19.902,-0.374,5.483,-13.098,-1.393,-0.729,0.793,-1.519,-17.429,4.124,6.100,5.06
1v48,-16.973,-4.090,11.825,-11.032,-3.747,0.287,0.626,-0.517,7.271,1.970,12.700,7.8
3i4y,6.648,0.003,3.617,6.593,-0.273,-0.124,0.123,-0.056,24.743,2.225,1.200,7.05
1ec2,-28.544,-1.573,13.142,-19.674,-4.624,-0.305,3.906,-6.206,13.186,5.462,31.700,10
1g4o,-8.383,1.022,4.583,-6.123,-0.601,-0.413,0.521,-0.655,-1.157,3.247,0.100,8.25
1tx7,-8.687,-2.047,8.475,-7.231,-1.900,-0.043,0.581,-0.296,10.614,-0.000,3.500,4.6
2j27,-5.171,-0.819,6.242,-5.011,-2.245,-0.683,0.273,-0.205,36.714,-0.000,7.700,3.52
3iod,-13.794,-1.175,13.325,-11.682,-3.055,-0.565,1.109,-1.093,24.957,1.562,10.500,4.1
1kav,-11.194,-1.144,7.092,-9.784,-3.067,-0.256,0.737,-0.795,53.300,2.685,11.200,5.82
1ogz,-9.697,-1.052,1.775,-6.599,-0.522,-0.005,0.078,-0.017,16.800,3.920,1.400,5.85
1o5a,-9.795,-1.517,10.008,-10.228,-1.286,0.336,0.972,-0.674,14.314,-0.000,0.000,6.42
1pro,-26.642,-0.965,9.108,-17.617,-3.775,-0.220,1.247,-3.999,4.671,5.232,14.500,11.3
1qy2,-6.546,-0.178,1.625,-5.104,-0.255,-0.039,0.054,-0.189,10.200,2.282,0.900,5.74
2dri,-11.943,-3.651,7.325,-6.941,-5.846,-0.961,0.257,-0.059,52.300,-0.000,4.900,6.89
3rz0,-8.919,0.839,4.833,-6.730,-0.599,-0.547,0.417,-0.354,-3.257,2.721,5.400,7.55
1n4h,-12.911,-0.920,2.600,-9.403,-0.764,0.000,-0.096,-0.585,38.114,5.525,0.000,6.55
1wvj,-18.334,-5.322,6.925,-10.098,-5.329,-0.952,0.513,-0.646,30.900,0.561,8.500,6.73
1hvi,-31.849,-1.313,12.700,-19.164,-4.160,-1.317,4.670,-7.166,-20.429,6.706,33.400,10.92
2x95,-20.922,-5.300,11.442,-13.465,-2.685,-0.580,2.454,-2.537,7.314,2.402,32.800,4.95
2o4j,-18.781,-0.638,3.692,-13.853,-2.287,-0.026,0.127,-0.695,46.929,7.302,18.700,10.1
3n7h,-11.450,0.022,2.333,-7.963,-0.004,-0.033,-0.003,-0.131,-17.514,3.024,1.400,4.5
1f5l,-11.437,-2.087,12.458,-8.061,-2.840,0.334,1.129,-0.352,-19.629,-0.000,0.000,5.28
1ony,-21.905,-5.657,10.525,-12.550,-3.964,-0.322,2.768,-4.090,5.286,1.681,14.600,6.77
1tq4,-16.044,-6.230,16.567,-12.086,-5.295,0.723,2.230,-1.596,33.957,-0.000,15.100,6.19
2arm,-6.669,-0.122,3.867,-6.606,-0.980,0.208,0.382,-0.999,25.514,1.570,6.000,7.68
1sl3,-22.407,-0.744,8.250,-16.276,-1.409,-0.763,1.746,-2.881,-0.629,4.526,7.400,11.85
1ikt,-13.225,-0.011,2.650,-10.685,-0.235,0.126,-0.060,-0.921,18.014,4.415,25.000,3.4
1g74,-16.112,-0.810,3.283,-8.690,-0.494,0.000,-0.200,-1.076,9.786,8.189,28.500,6.52
4aj4,-15.811,-1.448,5.000,-7.245,-1.062,-0.196,0.404,-0.561,-71.171,2.079,4.400,3.89
2uy0,-27.799,-1.184,11.067,-20.262,-2.704,-1.164,2.793,-4.929,0.357,3.374,23.500,6.92
3g2i,-9.736,-1.459,9.308,-9.516,-3.328,-0.207,0.806,-0.665,40.357,-0.000,16.000,4.86
3kek,-24.149,-2.085,9.975,-16.779,-2.878,-0.384,1.138,-1.221,-5.771,4.162,6.300,8.36
3pb8,-7.470,-0.439,3.800,-5.310,-1.182,-0.142,0.222,-0.189,-13.029,0.267,4.700,5.24
4duh,-13.189,-1.558,7.425,-11.500,-1.684,-0.345,0.677,-0.677,17.971,0.721,1.500,5.18
2i4u,-21.561,-0.741,8.083,-15.904,-2.229,-0.592,1.564,-3.175,13.714,4.134,19.200,11.57
2qbu,-23.151,-3.117,13.417,-14.654,-6.598,-1.528,1.469,-1.397,14.414,1.113,19.700,6.19
3cr5,3.044,-1.809,5.283,-4.284,-0.012,1.196,2.026,5.492,40.657,3.287,13.400,4.19
3t84,-9.969,-0.032,9.375,-8.458,-2.619,-1.251,1.240,-1.022,19.414,0.606,14.200,6.97
3cfn,-6.909,-0.329,4.350,-7.877,-0.647,0.400,0.830,1.227,20.029,2.697,3.900,5
1i7z,-13.645,-0.700,4.725,-10.756,-0.007,-0.608,0.383,-1.279,18.557,3.152,3.900,6.4
1m7i,-16.244,-0.872,13.375,-15.096,-1.698,-3.751,4.533,-4.679,72.957,1.224,49.500,5.4
1adl,-14.342,-1.646,2.867,-8.042,-1.188,0.000,-0.222,-1.404,34.071,6.686,20.600,5.36
2nnd,-7.439,-0.231,1.533,-5.518,-0.241,-0.038,0.066,-0.333,11.171,2.833,5.000,6.06
2jew,-12.461,-3.086,6.783,-7.793,-2.152,-0.396,0.600,-0.689,-0.843,0.527,18.600,6.69
1epo,-25.203,-2.277,10.575,-16.394,-4.525,-0.847,2.608,-3.895,-2.857,2.945,30.000,7.96
1o3p,-3.775,-1.878,10.742,-10.072,6.488,0.592,1.064,-0.675,12.529,1.052,3.700,6.66
1bnu,-7.924,0.524,5.892,-7.838,-1.164,-0.093,0.579,-0.682,14.529,1.557,4.300,9.7
2zfp,-15.361,-0.883,5.383,-10.634,-1.554,-0.789,0.779,-1.079,-10.171,1.680,8.700,5.17
3rwp,-15.583,-0.898,11.267,-12.673,-2.254,-0.122,1.857,-2.154,10.043,2.452,0.300,9.22
1pph,-16.917,-1.968,9.783,-10.777,-3.408,-0.092,1.519,-2.655,-0.800,2.164,2.100,5.92
1k1m,-19.512,-2.237,10.717,-12.469,-3.631,-0.222,1.707,-3.167,3.429,2.692,2.000,7.4
1k6v,-25.096,-1.046,10.067,-17.727,-1.533,-1.033,1.952,-3.635,-6.557,4.500,24.600,6.92
2a5b,-9.737,-0.217,8.458,-8.381,-0.659,0.367,0.818,-0.579,5.100,3.482,7.200,3.93
3bxf,-15.303,-5.906,13.458,-9.770,-5.715,-2.032,1.390,-0.876,74.814,-0.000,26.600,5.54
3egt,-6.829,1.394,10.075,-10.842,-1.127,0.892,1.338,-0.945,13.029,0.569,22.100,8.9
4e3g,-4.775,-0.455,2.875,-3.789,-0.586,0.036,0.179,-0.083,7.486,1.389,1.500,4.97
1alw,-6.074,-0.772,2.092,-4.285,-0.115,0.087,0.295,-0.424,-0.400,1.644,6.800,6.52
2za5,-17.141,-2.468,6.983,-13.847,-2.084,-0.143,0.292,-0.792,18.800,1.106,3.800,8.43
1hms,-15.662,-1.739,2.308,-7.792,-1.280,0.000,-0.182,-0.578,3.400,6.670,30.100,6.37
3gss,-25.715,-4.000,8.958,-13.144,-4.729,-1.103,1.862,-2.450,0.729,5.404,26.500,5.82
2yxj,-27.449,-1.056,8.058,-17.752,-0.512,-0.172,2.100,-4.457,-2.529,9.131,14.600,9.3
2i4w,-25.202,-0.982,9.808,-18.885,-2.425,-0.759,1.906,-3.716,15.743,4.702,31.100,11.59
1s5z,-12.335,-2.626,10.558,-8.771,-1.776,-1.424,1.976,-1.532,32.086,2.248,14.500,3.21
1g7g,-20.992,-5.185,10.358,-14.221,-3.802,0.253,2.273,-3.194,15.971,1.603,21.000,6.6
3qxt,-22.626,-4.282,15.283,-14.488,-3.425,-0.924,1.697,-1.312,-14.100,1.609,8.000,5.22
1bju,-11.397,-1.701,9.925,-9.568,-2.318,0.020,0.961,-0.455,2.186,0.296,0.000,4.8
2wed,-16.797,-0.917,8.783,-13.573,-2.186,-0.721,1.351,-1.986,35.943,3.670,14.400,6.1
2h4g,-12.823,-4.058,6.700,-8.912,-2.942,0.647,0.622,-1.039,41.171,2.537,4.300,6.52
1r1h,-19.708,-1.398,8.850,-14.609,-2.833,-1.019,1.461,-1.852,19.043,2.951,15.100,8.92
1o5r,-18.944,-0.663,8.292,-13.017,-1.135,-0.862,2.089,-2.052,-5.586,5.164,12.100,8.12
2r5a,-7.786,-1.186,1.867,-4.039,-0.414,-0.814,0.249,-0.351,-8.886,1.074,14.600,2.6
3aau,-11.070,-0.726,12.775,-10.905,-2.887,0.256,1.910,-0.909,0.771,-0.000,1.800,5.05
3q44,-24.674,-4.488,9.292,-14.941,-4.547,-0.287,1.249,-1.641,1.557,3.155,19.800,6.31
3ljg,-17.728,-0.384,7.200,-14.122,-2.548,-0.876,1.605,-1.864,2.643,1.347,15.600,7.73
3bwj,-26.926,-3.052,18.525,-18.070,-5.822,-1.088,4.645,-4.147,-14.914,2.570,33.400,6.5
2gl0,-10.536,-0.608,8.542,-9.156,-1.574,-0.367,0.930,-0.651,14.914,1.854,11.200,4.82
1yqj,-20.812,-1.455,6.792,-14.331,-1.155,-0.291,1.141,-2.269,-6.914,4.306,3.600,8.14
1n46,-19.096,-0.540,7.075,-13.842,-1.993,0.013,0.411,-1.045,8.029,5.102,2.000,10.52
1jn4,-14.839,-1.899,15.708,-14.285,-3.416,-0.410,3.455,-2.747,22.314,0.084,25.300,4.95
