name,vina_affinity,vina_gauss1,vina_gauss2,vina_repulsion,vina_hydrophobic,HB,rbond,affinity
3lc3,-6.10596,100.81323,992.50259,5.00761,15.29168,4.56816,5,5.23
1gcz,-6.69075,99.73324,1041.19986,6.56750,48.99118,4.99841,4,5.13
1o2w,-5.54664,100.41709,1043.39685,6.75234,9.91147,7.13429,8,5.85
1if8,-5.62939,53.13248,987.11343,3.27787,34.30010,3.98654,7,9.64
3ies,-12.01431,204.53223,2396.26545,6.67221,29.31537,7.36305,12,9.92
1qan,-8.38410,116.92929,1681.31980,4.37373,3.99292,5.54703,10,4.48
3zze,-10.17088,104.13122,1557.62314,2.85983,56.67906,2.58338,5,8.89
3qox,-9.11476,138.52685,1729.18185,6.95222,1.72433,9.50827,10,6.57
4djy,-8.61029,99.93105,1299.64930,4.22008,49.44188,4.14059,5,8.27
1l8g,-7.92927,118.61987,1412.43321,6.87813,25.36314,6.96548,6,6.22
5e2o,-8.80112,151.88597,1873.42833,6.49614,29.10693,4.79225,9,8.7
3roc,-8.79985,104.12378,1602.42442,2.31210,45.87049,1.74646,8,8.19
4llk,-5.93437,49.58003,678.41365,0.97549,35.95194,0.39449,0,3
3g1d,-8.67926,89.22123,1438.27039,6.78218,5.59969,11.31751,8,3.48
3ppr,-5.49284,52.45235,694.98649,1.61022,19.79543,1.74054,1,2.82
4oma,-8.75406,132.58548,1452.19543,8.58017,17.56011,11.01902,7,4.17
4q46,-6.43337,97.34910,1236.46484,4.61096,0.00000,5.28166,8,3.77
2qd6,-8.63889,119.10746,2112.05976,5.53532,45.18360,4.93161,13,8.68
4v27,-5.58392,78.07619,1063.00451,5.97343,6.90700,7.47300,10,6.66
1e5j,-6.38508,100.35586,1577.22310,5.39142,0.00000,9.78342,24,4
2v3d,-6.39510,79.80178,966.21979,4.60724,15.60110,7.04522,8,3.94
4x8u,-5.73434,75.36873,798.45174,1.94977,9.83837,0.95348,1,2.46
2hzy,-7.13521,98.92308,1103.99549,7.20097,11.74656,10.67481,7,7.39
4y2q,-6.23451,55.94457,1060.30087,3.13120,27.31373,2.00000,2,2.92
3w07,-7.88652,91.62591,1436.26108,8.19181,5.55966,11.36607,8,3.38
2zpk,-7.02077,144.09329,1661.10138,5.50446,44.41467,8.18432,21,7.76
5e1s,-8.58259,103.06287,1786.02669,1.80427,26.92803,1.35125,9,7.92
3l6h,-4.93996,72.69861,584.84676,2.31901,0.00000,3.16372,2,5.4
3w37,-6.91205,112.40199,1782.22950,7.88621,13.36749,10.45398,22,5.18
4gzx,-5.81421,57.40311,1284.11033,2.54834,6.81143,5.34047,16,3.19
4np3,-4.93295,78.54182,686.04889,2.43980,11.36147,1.65127,3,3.3
4f7v,-11.97752,187.66431,2393.83803,7.16945,8.35875,10.88065,13,5.38
1ctu,-7.89609,96.54446,1367.33306,7.52569,6.13238,8.76117,6,11.92
4djx,-8.35018,85.57679,1233.30165,3.83625,42.61407,4.06318,4,7.23
4lxd,-9.72120,133.75589,1905.11381,1.63061,47.98232,0.87096,10,7.23
3dne,-8.28499,73.57333,977.93067,2.72854,41.71035,3.32023,1,5.22
1uz1,-6.32227,74.74384,755.78900,5.73205,4.48686,9.10784,4,6.89
3cs7,-9.51925,125.28266,1762.35036,3.56179,63.44441,1.08549,7,10.68
4q99,-4.28040,41.34367,562.18064,0.91005,26.45887,0.00000,2,6.28
2nn1,-5.19428,50.83950,828.87797,1.56870,18.51682,1.95439,5,5.82
2x97,-7.51299,106.36465,1787.05054,5.98790,31.88933,7.40748,14,5.66
3p2e,-8.40054,99.50454,1561.38947,5.20960,0.98448,9.06104,10,6.22
5ct2,-4.79959,53.57846,635.83758,1.02506,26.36308,1.63431,5,2.92
1r0p,-10.75399,113.63650,1912.09633,3.65855,50.07388,2.77102,8,8
3tfp,-5.97433,109.71860,1671.59164,10.23305,79.93013,2.27899,6,6.47
1zsf,-7.73935,153.53794,2500.50826,9.92493,75.45776,8.19664,22,9.92
1gar,-7.28418,145.67205,2036.99871,8.86249,19.30219,13.18195,23,10
3f6g,-5.23329,55.96655,711.15131,3.37299,28.73555,4.20638,4,4.72
1v2s,-5.52736,59.57230,588.94727,2.02985,4.90508,4.06252,2,4.17
1rmz,-4.64199,73.69276,1130.59820,4.59939,17.19345,2.29339,7,8
4rdn,-5.63276,102.86511,1164.41798,5.05936,0.00000,2.33072,5,5.92
4pmm,-12.02468,147.96733,2064.13260,3.54644,72.32797,3.71000,8,7.57
1lag,-6.09014,85.62947,778.61972,4.85704,1.66906,7.31398,4,6.3
2jdp,-4.63093,44.83208,589.43108,4.24746,2.00000,7.10313,4,6.6
3tf6,-4.30213,56.51063,571.94250,1.87079,30.07423,0.61523,3,6.4
4rsk,-5.18665,55.35758,876.73754,3.65163,1.86845,5.98792,8,4.32
3ekx,-10.41263,122.78800,2163.49051,3.66655,67.50995,3.91853,12,9.41
2zz1,-8.76974,93.74114,1492.31226,8.77046,5.74914,12.71672,6,4.54
4o2p,-8.19685,112.75642,1722.85043,4.09013,56.74849,1.80265,9,6.7
4io2,-5.74712,74.33752,671.99425,4.65324,11.45155,8.50641,7,6.7
1xk9,-4.32446,101.79944,1022.17700,9.09604,65.54572,2.59656,3,6.85
4djp,-8.24953,121.89705,2106.16970,4.17526,56.98856,5.12789,18,10.55
3wgg,-9.29125,173.54484,2265.06131,6.82009,18.15644,6.59115,16,4.4
4qjm,-7.86764,126.10592,1674.16633,5.92026,49.85262,3.21918,9,8.17
3fk1,-3.10559,69.71542,635.81186,10.46004,0.00000,11.97395,6,2.62
1tpw,-5.51674,60.42922,661.27795,4.40610,0.00000,8.70326,6,3.3
2oxn,-4.73609,65.02827,942.11118,5.15922,6.56222,5.92127,8,7.44
3d9z,-7.08775,55.13246,821.61045,1.25995,14.93149,3.48035,2,8.7
3ppp,-3.75802,40.65994,557.08395,0.65279,0.00000,0.72194,2,5.22
4gii,-8.62663,88.49319,1399.07924,2.07422,28.88829,1.72541,4,8.74
1dar,-5.85129,117.56355,1153.30743,9.44270,0.00000,10.60356,9,4.96
1gj7,-7.34638,106.99742,1384.83910,7.25219,16.80614,6.16233,5,7.89
4f6u,-11.11618,129.13414,1728.60129,2.18987,60.48358,3.19666,7,6.15
3f5k,-7.42297,135.31585,2470.86216,8.68427,0.00000,11.06527,30,4.62
3czv,-4.43434,54.95661,712.31356,2.95046,2.75553,3.14210,3,7.8
3wha,-8.35170,84.37661,1533.21462,2.13788,39.34282,1.75368,7,9.32
3v2n,-4.37191,40.74423,985.52903,1.84523,70.25212,0.00000,12,6.1
4non,-6.50776,91.89011,1002.39352,5.90731,0.00000,10.01958,9,5.24
2zft,-8.17646,103.88578,1331.25714,3.43558,32.90100,4.99157,8,6.52
3ddg,-6.55905,102.12807,1071.65795,7.49304,10.98538,9.89390,8,6
2bpv,-9.17117,96.59353,2226.95475,3.58170,55.13687,4.81140,15,7.67
4g0z,-4.63115,82.01407,778.37333,5.52147,0.00000,6.52204,7,2.21
3ov1,-6.56533,93.03172,1253.42270,6.24972,25.22499,10.48211,14,5.2
1pa9,-4.94479,82.64157,887.96601,7.38251,19.90937,6.46319,3,4.6
3sax,-7.23711,64.77344,1184.57935,1.45392,29.48305,2.99430,7,6.57
5std,-11.75577,86.91443,1721.09673,1.69404,124.99320,0.44198,5,10.49
4g5f,-6.11170,51.31079,765.66364,2.37023,15.92292,3.61775,1,3.05
4fcq,-6.37187,103.49743,1356.39833,8.13074,64.74615,1.71773,2,7
3f68,-8.72219,105.84478,1501.35407,3.10844,57.09934,2.37096,7,5.06
1v48,-7.76665,102.14937,1296.39322,4.57504,6.61269,6.81579,7,7.8
3i4y,-3.36705,48.23576,761.51215,5.26130,26.56448,2.40595,2,7.05
1ec2,-10.06567,142.53873,2694.85815,6.30742,80.24377,9.10248,21,10
1g4o,-6.38533,49.00255,835.58425,2.15804,32.17685,3.95739,4,8.25
1tx7,-5.75603,66.44226,801.34410,4.07713,2.73865,6.12308,4,4.6
4cwt,-9.71825,114.12346,1483.44534,2.35280,50.19779,2.78463,7,6.75
2j27,-3.56410,47.59947,608.38966,4.12876,0.00000,5.17859,5,3.52
4nuc,-6.31505,81.31048,987.91798,2.51365,61.58476,0.53670,6,6.04
4lko,-6.32961,75.76043,1086.18553,3.59324,29.53253,3.49362,6,8.22
4cws,-9.32696,109.34670,1503.38339,2.07281,43.51461,1.99167,7,7.92
3iod,-5.84810,127.49984,2020.99262,11.39193,16.43334,4.73372,10,4.1
1kav,-7.30786,99.91845,1154.81164,6.17036,82.57493,6.33912,10,5.82
1ogz,-8.09600,43.40142,1102.55763,2.71252,62.90742,2.00000,1,5.85
1o5a,-6.16048,99.88322,1262.23322,6.44466,17.18123,4.00095,5,6.42
1pro,-11.83698,140.89883,2265.35282,4.14864,74.93989,6.76028,13,11.3
5acy,-8.66939,64.64254,1213.27222,0.74793,80.79099,0.75873,5,8.19
1qy2,-5.13841,37.55131,743.61051,0.85047,19.96370,1.00000,2,5.74
4n5d,-5.02733,94.18373,500.21114,2.12022,19.58136,0.58057,1,3.22
3owj,-9.43637,62.19229,1115.89913,0.67278,55.42794,0.62679,1,6.07
4kz3,-5.08605,55.61914,588.86789,1.90139,10.65567,3.47140,3,2.77
4buq,-5.07716,64.89787,966.98282,5.55347,14.72022,8.33598,12,8.14
4w9f,-7.79875,93.29986,1267.96729,3.58391,46.82424,3.87892,7,5.49
2dri,-6.83764,78.48382,737.91104,5.82199,0.00000,10.10156,4,6.89
4d8z,-5.35324,69.31609,957.33090,4.73909,7.45528,4.96941,5,6.29
4j93,-8.02888,75.24737,947.52296,1.58872,46.17371,1.90423,2,4.7
3rz0,-6.16818,56.62043,911.10926,1.48060,31.59226,2.68488,6,7.55
1n4h,-8.83054,59.95540,1415.68353,0.89764,61.33509,0.99148,5,6.55
4gue,-9.27743,97.29822,1569.87997,3.16313,55.33475,3.34422,10,5.24
1rjk,-12.26718,102.17821,1985.79474,3.58341,105.30740,5.26112,9,10
2xy9,-10.26322,162.52700,2760.44429,7.79301,85.66836,8.83146,21,9.19
1rtf,-5.78531,65.82751,599.07988,1.16851,8.48795,2.63194,2,3.04
3wtn,-6.14523,80.84147,916.44787,2.95615,15.78246,2.04187,2,7.04
1wvj,-8.84459,108.67378,1140.74238,7.46926,31.80952,10.31064,4,6.73
1hvi,-10.09065,154.64043,2605.21277,5.65049,83.00264,8.17061,21,10.92
2x95,-7.38243,102.99870,1982.29987,6.47632,34.64310,8.25053,18,4.95
4unp,-7.63353,64.47224,961.96913,1.97227,41.48575,2.51168,2,3.23
4w97,-9.86209,201.01422,2917.77234,6.30516,66.43885,8.10405,26,7.1
3i3b,-4.78903,77.26947,877.30423,7.25603,0.00000,7.58789,5,2.23
2o4j,-12.62067,92.97379,1975.11457,3.13235,100.40993,5.16178,8,10.1
3n7h,-7.19888,70.05058,968.87728,0.72479,45.16634,0.00000,3,4.5
1f5l,-6.58348,65.72020,908.81698,3.03976,0.73285,4.86939,3,5.28
1ony,-7.14895,118.27489,1651.69889,7.72825,46.28979,10.19005,16,6.77
1tq4,-8.67228,125.36662,1300.80941,7.90196,0.00000,13.08558,8,6.19
2arm,-1.97703,68.89261,878.65962,7.48168,14.74719,2.37241,6,7.68
10gs,-6.98700,112.70037,1374.68470,5.19234,35.40607,7.70103,14,6.4
4cwq,-9.87847,103.33821,1488.84008,2.03258,39.31482,1.98066,5,7.06
1sl3,-10.79296,141.70357,1901.11570,3.67646,54.88766,3.68463,8,11.85
3usx,-2.37966,34.38539,596.67278,1.99088,29.98234,0.62182,12,5.02
1ikt,-6.03497,76.11657,1437.39784,2.09997,54.49755,0.60217,13,3.4
4kao,-11.06228,113.93067,1731.02158,3.43253,69.53428,2.99518,5,6.11
4qf9,-5.73123,89.21092,935.79831,7.82246,16.88987,8.88763,5,4.43
2vo5,-8.87256,94.03926,1288.30023,5.27938,31.17827,8.21267,7,4.89
1g74,-3.90635,64.26778,1251.33288,5.13170,66.04287,1.00000,15,6.52
3zln,-12.79568,135.75385,1628.38352,3.85904,86.17874,3.45148,3,8.47
4aj4,-3.94608,57.66097,912.18372,3.72210,14.71470,2.42975,7,3.89
4bcm,-6.86321,105.22186,1666.82899,6.59410,32.57945,2.28443,6,6.91
2uy0,-11.30676,157.96852,2636.33766,6.41716,106.56915,6.23481,16,6.92
3g2i,-7.50279,78.44556,1187.35633,4.50536,0.00000,8.14434,8,4.86
3kek,-12.31175,152.11729,2009.11159,3.57259,61.40898,4.11619,7,8.36
3pb8,-3.61345,44.99481,606.18147,2.37111,9.79567,2.00000,3,5.24
5fl6,-6.35934,54.93742,916.35885,1.65771,25.34662,2.53327,4,7.36
4duh,-8.19625,99.13510,1356.69334,2.39762,21.74321,3.07115,6,5.18
4iue,-11.30473,101.49563,1309.47156,3.88981,91.87005,2.81435,1,6.55
2i4u,-8.57770,119.84865,2116.40058,5.37140,48.42016,5.07829,14,11.57
2qbu,-9.04225,136.03305,1577.55664,7.57445,1.61276,12.15083,11,6.19
3cr5,0.63181,65.94386,832.60463,11.48652,55.45730,0.00000,13,4.19
3t84,-6.59195,77.67044,1139.70578,3.77299,6.65777,6.10499,9,6.97
4bqh,-9.85653,103.36226,1497.62959,2.49181,40.01240,1.97478,4,5.59
3cfn,-7.72402,63.00908,1184.52023,1.70072,49.18587,1.12378,4,5
1i7z,-8.65363,83.31113,1487.79463,1.33844,43.70162,0.23751,5,6.4
4b9z,-6.47240,120.35338,1834.05353,7.95075,14.01864,8.12971,22,4.09
1m7i,-7.37403,94.68851,2273.32692,5.30976,12.20754,5.84428,22,5.4
4pft,-9.16692,125.79855,1643.99935,6.22995,0.00000,9.30898,11,8.64
1jyq,-7.02696,157.77322,1836.38303,14.47857,61.70382,18.05868,23,8.7
1adl,-5.52735,47.27983,1216.89176,1.07022,49.83544,2.12305,14,5.36
4elg,-10.85468,151.89878,1841.55796,6.03576,99.51624,5.52304,10,8.16
2nnd,-5.32639,46.24135,799.69073,1.25645,27.47092,1.00000,3,6.06
2jew,-5.33339,66.48664,1006.90095,3.32062,19.40671,4.31800,9,6.69
1epo,-9.08823,141.75769,2118.93724,7.09054,53.77694,9.67794,17,7.96
1o3p,-7.09938,92.95413,1276.60712,5.50910,12.82007,5.87992,6,6.66
1bnu,-6.85754,58.48218,1072.66857,2.32446,9.19717,4.22149,5,9.7
2zfp,-7.03320,89.48331,1189.68676,3.02018,32.89869,2.32215,6,5.17
3rwp,-9.21760,118.28376,1712.68201,3.47349,18.27322,3.33024,7,9.22
1pph,-7.62996,91.27182,1274.62166,3.21962,15.44339,5.65240,8,5.92
1k1m,-8.42978,108.65846,1469.62349,5.08519,23.87336,7.01258,8,7.4
1k6v,-10.43272,130.05847,2421.22183,4.70576,72.12496,4.55396,14,6.92
2a5b,-5.63281,56.82676,1156.33308,2.87785,4.25884,1.82882,5,3.93
3bxf,-6.30524,90.28835,1187.77993,9.26091,0.00000,13.72870,12,5.54
3egt,-5.75901,91.74426,1571.49139,7.30642,46.28500,4.45231,11,8.9
4e3g,-4.07549,30.43770,532.06989,0.94335,20.13556,1.18752,2,4.97
1alw,-3.89789,29.38861,579.67134,0.46339,29.99468,0.00000,4,6.52
2za5,-11.13479,112.59430,1647.46760,2.94024,57.34329,3.44761,5,8.43
1hms,-5.16312,45.08289,1121.66747,1.62384,58.25514,2.75790,15,6.37
4zhl,-11.79420,197.52178,2836.49021,11.37441,51.92377,12.81064,16,6.47
3gss,-6.28865,141.36445,1461.08141,6.34459,35.79238,7.81027,19,5.82
2yxj,-9.78924,139.11949,2284.06527,1.49078,88.66201,0.60896,16,9.3
2i4w,-7.73081,151.15798,2419.57746,7.17380,51.98510,5.69383,21,11.59
4mc2,-10.14974,117.59155,2091.57924,3.83921,53.63387,3.67971,10,8.19
4i72,-7.64082,123.71558,1482.95320,8.37700,8.39950,7.00702,6,9.05
4v01,-12.17189,136.59829,2189.90872,4.42930,86.29061,2.89521,7,8.11
1s5z,-5.71634,89.29264,1218.96507,4.16590,0.00000,4.14262,10,3.21
1g7g,-5.35369,143.90856,1557.34407,11.24436,56.73167,9.55737,19,6.6
3qxt,-9.33836,136.75872,1669.07543,4.34395,24.73097,7.00093,11,5.22
1bju,-7.47319,88.21610,1024.89483,2.83242,13.26336,4.23504,4,4.8
1h2k,-4.26895,51.54083,711.38646,3.54414,0.00000,4.25820,3,2.92
2wed,-9.14961,103.92350,1938.77203,5.32433,59.30290,4.09022,9,6.1
2h4g,-6.43647,77.80639,1065.73917,3.68765,25.71413,4.15476,6,6.52
4hdb,-7.52676,132.01741,2191.05493,9.07688,54.18694,5.45996,14,8.05
1r1h,-8.62680,129.37164,1758.21792,7.62841,67.81652,6.85944,11,8.92
1o5r,-8.81900,110.26738,1770.34867,4.34946,49.87835,4.35671,10,8.12
4qjo,-7.13706,79.09686,1582.41005,3.75409,21.39899,3.59822,9,7.4
2r5a,-3.03265,44.18753,396.70661,0.50922,18.72678,0.57630,7,2.6
3rtf,-8.33096,104.15030,1010.64521,5.86107,2.89902,10.12617,4,7.35
3aau,-6.36662,82.96842,1311.25180,4.30849,5.30695,5.85935,10,5.05
1fo0,-10.95369,274.18689,3696.53083,16.15524,106.63451,20.14414,32,5.59
2qft,-4.55278,72.63142,626.14578,7.59654,0.00000,10.99298,6,5.26
3q44,-9.02405,141.65355,1731.18516,7.51404,60.79785,9.46973,13,6.31
4cd4,-7.11758,83.44441,1048.17179,5.26378,4.09923,10.09973,10,6.58
3ljg,-7.97302,112.88807,1731.84541,3.42435,59.43792,3.99571,14,7.73
4uin,-7.84027,95.99733,1131.40062,2.12398,41.44642,1.68513,5,7.62
4x6o,-10.01612,176.50612,1988.78512,4.22018,29.26448,4.17032,11,8.72
3bwj,-8.51495,161.91040,2344.78568,6.41651,15.07980,10.60044,23,6.5
3wq5,-8.85334,126.72832,1837.21881,10.77633,21.55791,13.75902,13,3.85
2gl0,-6.22160,100.46468,1009.43367,3.50943,0.00000,3.14081,6,4.82
1yqj,-12.44789,134.23537,1743.53512,2.68489,88.11884,2.53818,5,8.14
1n46,-11.17999,116.22805,1808.34965,5.36443,75.45711,4.29467,5,10.52
1jn4,-8.54082,129.00739,1787.44520,5.67507,4.11300,9.10210,14,4.95
3dcc,-7.12283,54.98654,860.65362,1.49002,14.61548,3.55765,2,8.96
1qaw,-7.90005,70.30138,1182.25924,4.22352,19.53028,6.44591,4,5.12
4azg,-7.13536,124.60224,1246.78528,7.84310,38.69188,7.18487,8,7.1
3ap4,-4.78161,55.02506,644.11632,3.84798,0.00000,8.47033,12,3.92
1mes,-11.02165,126.81698,2183.27923,3.66546,81.09714,5.49018,14,7.7
1bnw,-4.99565,54.96093,878.57174,2.37321,10.18302,2.98996,6,9.08
3hkw,-10.32639,98.21096,1820.97305,2.63611,32.87214,3.10790,6,8.64
1uj6,-4.34028,70.86472,785.66544,7.54870,0.00000,10.89339,12,3.05
1v2o,-5.14131,78.58094,1013.27293,4.17854,5.23882,6.14656,11,4.73
3sww,-6.49350,77.72388,1115.12138,3.41077,29.75123,3.22244,6,8.4
2y81,-10.31372,140.24808,1671.86711,3.53138,71.03888,0.31368,5,8.7
4r73,-8.56917,86.08953,1200.13805,7.48448,0.00000,14.65632,9,7.64
4m2w,-6.57122,51.66567,964.91361,1.79438,11.56594,3.74954,4,7.28
4o97,-7.85803,111.53928,1613.20104,3.76012,49.37813,4.28106,14,8.52
1ghy,-7.61317,94.83560,1094.64723,4.54105,16.85763,4.22208,2,8.1
1w5x,-12.54925,186.62019,2841.90251,8.12699,104.67513,9.22247,17,8.4
3ioc,-8.83477,103.61554,1698.23953,3.46457,20.96264,4.14640,9,3.68
3fv3,-7.27835,126.24301,1934.93637,5.42009,50.89691,9.14096,24,9.52
2xjj,-10.59006,94.97059,1341.66125,2.21456,49.95614,2.24934,2,6.51
1s39,-7.39923,87.53661,746.09764,3.50231,28.54423,4.41147,1,7.7
4zji,-10.78689,95.64285,1592.68082,2.28485,50.45985,1.00000,2,6.47
2uy4,-5.04739,72.27421,641.95287,2.78853,8.72526,3.29921,3,4.68
3ozr,-6.54104,85.48032,1305.69899,6.50254,10.94030,7.70193,9,5.15
4m6u,-2.70839,44.88230,520.07003,4.85606,0.00000,4.94803,3,2.74
4j7e,-6.44805,65.67802,1157.73137,1.47669,46.95365,0.00000,6,4.85
2j2u,-8.11785,127.69587,1537.91139,3.58228,22.02191,0.42215,5,7.33
3r4m,-6.28746,53.28686,893.33401,0.91988,23.45541,1.10952,3,5.92
4z1j,-8.38545,62.59808,1009.02999,1.67867,43.48283,3.51901,3,8.11
4r4c,-8.88378,116.71685,1329.03993,2.09593,38.03082,4.18989,8,5.54
1c5q,-6.40116,66.66627,766.57753,1.86815,4.18168,3.50998,2,6.36
2ihj,-9.61585,138.05954,2276.97763,8.52758,6.35953,13.25653,17,4.59
3a5y,-9.13993,160.44749,1987.08111,7.83792,13.53506,10.17107,15,7.96
1jfh,-5.04393,53.45993,1054.01924,1.63114,0.00000,2.94989,12,2.05
1n0s,-9.25270,123.19593,1271.85425,6.74185,63.54891,5.29616,3,7.45
3zcl,-10.39033,109.61599,1496.00054,2.48436,46.40464,2.82948,4,8
2ya8,-6.08544,63.78443,1040.18372,5.72390,24.55688,8.02474,7,5.75
3k4d,-4.40718,73.63842,891.56313,9.10523,0.00000,9.35578,4,5.11
3zxz,-10.37078,126.19611,1721.38240,2.58735,34.42260,2.21721,6,8.4
1b40,-8.69156,148.49062,1983.64822,7.40696,47.84096,10.40816,18,7.28
4nku,-6.12760,70.82993,1450.87722,3.60226,4.33794,5.00761,14,4.67
4qpl,-8.66312,136.47717,1654.70522,8.30593,0.00000,12.87594,12,7.41
3nu6,-8.50531,117.71568,1984.67064,4.72676,54.84982,4.41676,14,9.3
2xjx,-8.78814,81.83338,1400.03807,1.94520,43.89023,2.24054,6,9.15
4qy3,-5.52604,61.43473,853.97558,1.61463,26.39955,1.39752,5,6.82
3si3,-8.11872,87.38307,1354.80038,2.59626,52.37906,2.48557,7,4.16
2ewb,-4.70216,55.67046,970.03750,2.25642,11.54006,1.00000,5,6.1
2nt7,-8.33051,123.15108,1886.79600,7.12288,35.99594,6.48973,10,6.52
4sga,-7.72065,109.11427,1377.64728,5.02492,25.70743,6.24048,8,7.3
4zx0,-6.78823,82.10504,1485.26326,2.22308,3.48499,3.27547,12,8
2wyj,-8.47179,120.18353,1463.56873,2.08140,53.27799,0.00000,7,9
4cgi,-7.59748,84.23634,1443.27854,4.21672,36.80149,6.17165,10,3.12
2ceq,-6.21746,95.08758,991.72622,8.65510,0.00000,10.35242,5,7.28
1ai7,-4.63856,48.02000,507.10745,1.06912,38.57557,0.00000,1,4.09
3o9p,-7.81397,111.79363,1612.27357,6.70509,23.76697,11.41698,15,6.52
3f3u,-8.98309,88.91962,1417.51069,3.08024,53.31468,2.71516,5,4.74
4cps,-9.80302,138.50721,2612.18779,7.87441,66.68304,5.85297,14,8.27
2xn3,-7.55608,65.44063,1042.37330,1.95211,58.73216,1.27773,3,5.92
4i8w,-6.89921,115.90493,2135.12901,8.71754,51.59970,5.65105,16,10.9
4yha,-4.05374,53.31214,709.93259,4.35606,0.19316,5.27536,5,6.65
4pge,-11.49215,214.76980,3312.40671,8.71071,127.26759,9.80935,25,7.77
4phu,-8.51961,115.28465,1724.97293,5.48881,90.88934,4.13417,11,7.92
2isw,-3.79031,74.15246,692.20746,7.88152,0.00000,8.69303,5,7.43
3ny3,-3.96610,73.05726,1013.92974,5.08453,6.79344,7.01782,18,4.71
1utj,-4.48983,46.76987,528.71104,1.46867,4.16806,2.68698,2,3.84
4ezr,-6.61119,122.16459,2545.13138,6.20369,31.88076,6.90810,29,5.2
3ccw,-7.98168,98.72306,1742.25384,4.53555,28.19917,7.43332,14,7.87
4m2u,-6.60435,57.56641,990.59465,2.04689,13.83746,3.46403,4,8.04
3sv2,-8.62522,96.05453,1369.88916,2.10846,48.91198,2.51717,7,4.19
2r2b,-4.48076,61.38154,1293.85416,4.70596,3.95665,8.42366,26,4.2
4aji,-4.66667,63.13248,1155.51897,8.09846,23.36337,6.96339,6,3.55
4ymq,-9.53040,120.32082,2364.33758,3.90548,78.54822,1.40280,14,5.8
1rql,-3.94876,43.43809,461.72000,1.97069,5.48235,2.92279,1,2.75
3v4t,-8.32771,119.42554,1939.76484,7.34048,8.10821,11.11025,17,4.11
4kif,-4.18886,50.85573,739.24076,3.93666,41.89517,1.94438,3,4.84
1d7i,-1.57095,31.78426,304.43602,1.76978,0.00000,0.92035,2,3.6
2qi7,-6.91584,103.81054,1963.41707,5.58850,58.13130,4.15668,17,10.21
2rkg,-8.57239,123.86031,2276.04281,6.66569,67.02046,5.84707,16,8.09
3sha,-8.12010,88.51984,1360.25976,2.42246,48.32121,2.35514,7,5.59
1det,-5.40073,70.73605,791.09257,3.90614,0.00000,6.51510,7,4.3
4lm1,-5.67189,51.75463,688.83960,1.09926,43.75188,0.00000,1,3.23
3o9d,-9.59049,135.79664,2191.75655,4.93837,50.87148,5.79440,14,10.72
2wky,-8.08679,92.58857,1102.15676,5.88784,21.26968,8.46392,4,8.59
1y3x,-9.15116,101.41510,1461.24063,3.55050,28.08060,5.03069,6,5.14
3n3j,-7.14006,57.89820,978.75169,1.36621,38.97825,2.88839,5,8.48
3hfb,-9.09137,104.14220,1725.89258,2.77518,36.95634,3.47970,9,7.52
1m2r,-9.07799,87.36344,1276.30014,2.74709,52.86812,1.53833,4,6.46
4kp5,-7.05856,68.38659,1096.07048,1.49176,25.98145,2.70155,6,6.08
1oss,-4.87543,53.90860,615.61910,2.12656,5.69974,3.05769,2,4.79
4dbm,-6.02422,82.60305,1319.07959,4.46040,31.33361,0.58835,4,7.62
2wk6,-4.24655,60.48658,636.19839,4.95239,11.00952,4.41690,0,3.32
3fee,-6.07908,62.96529,952.92528,5.16939,0.00000,7.66960,4,6.64
1ugp,-3.48210,19.91931,373.77422,1.07325,21.48910,2.38317,2,2.89
2bpy,-10.63461,110.15330,2331.58461,2.67571,56.18392,5.19969,14,7.4
4ygf,-4.85569,47.61109,649.90985,1.73691,0.00000,3.37088,3,7.68
4zme,-6.10605,71.17760,894.23394,2.59244,0.00000,4.05807,5,4.3
2vwc,-8.96701,82.47975,1671.44125,3.33990,36.69269,2.65308,5,6.62
3n8k,-7.83036,70.17266,852.03750,4.33172,9.13719,8.04061,1,4.05
1a99,-3.95589,54.58307,456.23864,2.56601,27.17767,3.03622,5,5.7
2c3l,-5.10659,62.42639,1037.20059,5.13539,32.17284,1.74713,1,5.07
4or4,-6.54908,80.52244,1241.64899,4.69390,0.00000,6.97287,9,4.57
4n6z,-7.33696,84.36298,1372.21669,3.81552,11.99599,3.00000,5,7.8
3dnt,-6.01316,143.84290,1927.91867,11.83804,0.00000,7.26045,11,4.74
1tog,-5.65433,49.88709,634.38596,2.63749,33.81559,4.49672,3,3.22
4ykj,-4.56484,59.43349,453.71322,4.68639,7.67879,7.10539,2,4.43
3nxq,-7.78877,116.17768,1844.87083,8.32811,29.16618,10.66769,14,8.15
4xya,-7.84539,68.86546,998.64860,1.65396,26.26482,2.39571,2,5.86
2fqx,-8.93393,113.87249,1276.44213,5.14204,0.00000,8.02678,6,7.15
4q90,-3.59509,27.67738,477.46107,0.81108,17.74800,0.34768,0,2.15
2xej,-6.13927,111.82052,1990.56603,6.64473,18.87308,11.07326,28,8.87
3n7o,-10.13203,152.43787,1497.05678,5.37665,49.27722,5.15617,6,7.14
4hj2,-5.07188,134.95353,1851.90286,11.32077,34.93084,8.66686,21,2.53
3m3o,-3.88417,67.61936,835.79315,6.37842,2.00000,8.45107,14,3.6
3bf1,-5.52834,79.84548,1042.99578,4.88964,0.00000,6.26033,8,2.52
