name,Gold.Goldscore.Fitness,Gold.Goldscore.Internal.Vdw,Gold.Goldscore.Internal.Torsion,Gold.Goldscore.External.Vdw,Gold.Goldscore.Internal.HBond,Gold.Goldscore.External.HBond,affinity
1srg,21.2257,-14.5122,-1.2356,25.8689,0,1.4038,5.3
4b32,28.9963,-1.5992,-0.0018,22.2526,0,0,3.34
3b24,26.5143,0.5909,-2.0788,19.6189,0,1.0263,4.38
3ewj,32.3385,-15.5059,-10.1961,39.0841,0,4.3,6.84
1ttm,37.8708,-0.1724,-2.5231,26.519,0,4.1026,7.35
4az5,55.3339,-4.4228,-2.7309,36.8911,0,11.7623,5.99
2vsl,39.5009,-24.4561,-6.7331,46.0504,0,7.3708,8.4
3f80,29.1974,-18.8944,-5.078,22.7458,0,21.8944,4.22
3myq,51.3964,-2.8579,-6.9301,36.5011,0,10.9954,7.52
1jn4,60.3395,-3.7771,-7.8382,46.6069,0,7.8704,4.95
1eld,-55.5285,-73.6061,-7.187,17.1491,0,1.6846,6.7
1v16,137.3998,-3.5471,-2.6219,59.9182,0,61.1813,3.87
4efs,60.8919,-15.0863,-4.7618,57.197,0,2.0941,8.6
3d0b,46.5126,-16.7226,-10.5981,50.9742,0,3.7439,6.54
4wk1,72.8412,-17.324,-3.322,56.1806,0,16.2388,5.89
4f1l,11.3912,-40.0824,-4.7486,37.0932,0,5.219,5.12
3c2o,34.18,0.9634,-4.8365,21.3197,0,8.7385,3.35
3b4f,18.6201,-26.8362,-6.841,33.3122,0,6.493,8.14
3pwk,46.864,-5.0319,-2.4585,16.3393,0,31.8878,3.35
1zhy,28.5366,-32.5626,-4.6345,47.8063,0,0,6.52
2cgf,52.2568,-1.1587,-0.0021,34.0459,0,6.6044,6.41
4azb,59.8409,-1.5396,-10.4504,42.0411,0,14.0243,7.24
2j79,36.6632,-11.943,-2.3655,26.6768,0,14.2911,5.96
1i5r,40.9409,-60.6081,-11.738,80.8227,0,2.1558,8.52
1o33,-9.0387,-51.3835,-0.1943,26.3511,0,6.3064,5.74
1ciz,64.4225,-15.1577,-5.7816,60.1549,0,2.6488,7.44
2aqu,38.0968,-58.2586,-11.0094,71.7505,0,8.7079,9.32
3t2q,33.0269,-5.6201,-4.1744,23.4688,0,10.5518,3.66
3g2l,52.2057,-6.0898,-4.6789,40.0172,0,7.9508,3.87
1jaq,22.9103,-9.7497,-8.507,28.4591,0,2.0357,4.48
4z1k,35.1507,-6.0819,-7.6604,31.8214,0,5.1385,8.33
3o8p,68.1407,-0.605,-6.1181,45.2825,0,12.6004,6.46
3dd8,39.3083,-1.8618,-3.642,29.5514,0,4.1788,7.85
3ejq,60.8238,-11.1346,-5.9649,38.3061,0,25.2524,8.57
2qrl,50.4292,-4.292,-1.3302,12.6602,0,38.6435,4
3nes,33.2746,-11.0435,-3.9572,35.0381,0,0.0979,5.62
3k99,41.8493,-3.6801,-6.2886,33.6348,0,5.5702,7.22
2v57,48.5682,0,0,33.4553,0,2.5672,7.1
1zpa,16.1408,-43.8731,-22.4133,56.7024,0,4.4614,8.4
4e4n,64.5977,-4.4123,-2.9988,45.138,0,9.944,9.05
1ax0,32.3194,-6.6227,-3.8468,22.3498,0,12.0579,3.13
10gs,67.172,0.252,-6.0432,44.2925,0,12.061,6.4
4b5d,42.6522,-11.3653,-5.128,38.7488,0,5.8659,7.89
3o9a,84.4888,-1.4372,-11.4923,64.2726,0,9.0434,10.7
3si3,60.1671,-3.1743,-3.7249,42.2238,0,9.0085,4.16
2hf8,153.1523,-2.5057,-4.8848,64.6146,0,71.6977,5.47
3u8j,42.2779,-7.9986,-0.4187,33.5293,0,4.5925,8.51
1ypj,60.0308,-21.8441,-2.5265,49.9041,0,15.7834,7.02
1eb2,28.437,-49.2379,-7.2791,53.0876,0,11.9586,6.01
2zmm,53.7436,2.4959,-22.6233,43.3774,0,14.2272,7.6
3pbb,43.2821,-7.8331,-7.0784,36.2976,0,8.2844,7.02
3g2y,17.3334,-2.9432,-5.4751,18.6219,0,0.1466,2
2wm0,32.8621,-39.6275,-13.2118,56.19,0,8.4402,4.52
2w7y,39.0153,-14.8616,-10.2608,35.5676,0,15.2322,6.08
4igt,57.9171,-5.6366,-9.2992,29.8718,0,31.7793,7.89
4n6h,65.7106,-1.8001,-0.8084,49.4928,0,0.2664,9.28
4clj,62.5879,0.7753,-1.8131,43.9064,0,3.2544,9.15
4omc,54.684,-59.4831,-11.6625,70.4058,0,29.0216,10.78
2q8m,65.1283,-1.0739,-5.1874,39.0934,0,17.6361,4.03
2p95,27.4559,-41.3033,-7.6623,54.0527,0,2.0991,9.37
3buf,23.5078,-2.4687,-0.5089,13.7569,0,7.5697,3.1
4tkj,50.664,-2.7504,-5.0092,37.6514,0,6.6529,6.04
3c89,14.7123,-35.4852,-11.3933,37.4639,0,10.078,6.07
3old,-85.3272,-185.189,-39.4356,76.01,0,34.7837,5.9
3zsq,33.4476,-37.0315,-7.3981,48.0186,0,11.8516,4.96
1gjc,23.8051,-21.966,-2.2971,34.9587,0,0,6.35
1nvr,62.6031,-5.2767,-4.572,48.8773,0,5.2455,8.11
3sap,39.5417,-3.2616,-10.9268,36.9187,0,2.9669,7.59
3zv7,36.6993,-0.6883,-0.3566,26.8866,0,0.7751,5.92
3gxy,-4.6915,-28.7988,-18.9046,24.3325,0,9.5547,5.59
3t8v,25.8438,-53.9099,-19.2869,63.2398,0,12.0859,6.59
2bys,60.3988,-19.5956,-8.0452,61.9143,0,2.9074,9.52
1hih,70.8331,-13.8023,-10.9829,60.8029,0,12.0143,8.05
3igp,24.5019,-11.2139,-3.5175,25.6738,0,3.9318,7.02
2glp,36.2124,-15.7181,-0.6142,38.1179,0,0.1325,5.01
2ha3,24.9817,-11.856,-1.5708,19.5284,0,11.5569,3.03
1fv0,28.1058,-9.3167,-9.0156,32.888,0,1.217,5.93
1k9s,25.1639,-33.8063,-7.6509,41.4468,0,9.6317,6.52
2i3i,71.8726,-1.4405,-6.4769,50.9793,0,9.6935,7.3
3ug2,20.8917,-18.0255,-9.3592,33.8695,0,1.706,8.25
4ygf,30.7847,1.2165,-3.8836,21.1292,0,4.3991,7.68
1qyg,37.1494,-26.5264,-1.8521,44.6143,0,4.1832,6.85
3w07,59.1718,-7.5154,-6.014,33.729,0,26.3237,3.38
4b2i,35.0714,0,0,22.8864,0,3.6026,3
1h2k,55.358,-2.1551,-1.1724,18.5511,0,33.1777,2.92
3rt8,62.3813,-1.8376,-2.4028,26.272,0,30.4977,6.35
3qgw,35.2188,-1.0142,-3.8954,28.1533,0,1.4176,5.89
4ek9,52.5854,-15.4711,-2.5253,41.8057,0,13.099,4.42
2h4k,41.5408,2.6041,-16.0446,30.7028,0,12.765,5.49
4gq4,55.0946,-4.6503,-1.2396,43.8674,0,0.6668,7.66
1k6v,70.1165,-21.3553,-7.5293,68.4109,0,4.9362,6.92
1ndw,50.5829,-3.354,-1.5513,34.8192,0,7.6117,5.23
3cd7,78.1612,-4.2257,-19.0958,57.4204,0,22.5296,7.84
4acc,24.5511,-34.0124,-4.7975,43.6013,0,3.4093,7.7
1gwv,-6.2643,-46.6796,-8.5494,27.6004,0,11.0141,2.57
4o0b,77.5785,1.1472,-4.2986,57.2608,0,1.9962,8.3
2rkf,71.9462,-5.7544,-13.6188,63.4207,0,4.1159,9.08
2qbw,116.7415,-7.3816,-15.0522,90.9444,0,14.1268,7.25
1c5q,35.9,-9.6199,-0.0465,26.7517,0,8.7828,6.36
3iqu,40.2184,-37.232,-19.7812,47.6651,0,31.6921,4.77
4r5b,24.1292,-11.7086,-7.6794,27.6074,0,5.5571,6.73
1f57,61.6138,-0.797,-1.1351,14.7542,0,43.259,5.64
4r73,59.9288,-6.6651,-7.9783,29.2465,0,34.3582,7.64
3bf1,50.7092,-0.6608,-6.6161,33.0222,0,12.5806,2.52
2xjg,48.8833,-6.4211,-7.3307,41.1892,0,6,7.82
4bf6,42.906,1.0061,-4.5083,30.4259,0,4.5727,8.35
1adl,13.1671,-31.0041,-8.3866,31.6743,0,9.0057,5.36
4qgi,75.3776,-25.1051,-12.1054,74.3485,0,10.3589,3.9
4o04,59.0274,-3.7433,-5.295,46.868,0,3.6223,6.16
3bxh,58.5979,-5.7594,-7.1599,35.0479,0,23.3263,4.03
1ai7,26.8318,-1.9423,-0.0012,20.9275,0,0,4.09
2oxn,36.835,-11.2356,-7.8395,28.1547,0,17.1974,7.44
4wn5,70.0927,-13.7827,-2.4271,61.3109,0,2,7.41
4f9y,57.1121,1.6287,-5.8828,43.4325,0,1.6464,6.74
3ru1,32.5788,-6.6412,-2.8823,21.8136,0,12.1087,4.85
4crl,26.6957,-38.1581,-1.7142,47.0036,0,1.938,9.71
1ta6,72.2384,-8.9595,-7.8598,58.3659,0,8.8046,9.13
3bwj,29.8671,-68.8919,-14.8806,69.3724,0,18.2525,6.5
1ype,55.0426,-30.3756,-1.829,51.9473,0,15.8196,8.1
1hpv,63.0039,1.249,-11.9078,51.7147,0,2.5549,9.22
2vj8,75.0937,-11.8836,-14.5055,62.3271,0,15.783,8.7
3m67,53.0693,0.7569,-7.5867,35.3002,0,11.3614,6.74
4c2v,43.3032,-30.4025,-4.8695,55.753,0,1.9148,9
1o2j,-28.0183,-72.7054,-2.764,30.8796,0,4.9917,6.92
4ou3,2.2892,-59.5322,-9.355,42.7799,0,12.3541,4.41
3el9,89.2671,-5.0072,-10.93,69.1209,0,10.1629,8.4
2pvl,53.9327,-5.7241,-3.2826,45.6326,0,0.1945,7.62
2oi2,16.1842,-35.8316,-7.3052,29.0019,0,19.4432,6.3
2wzs,48.7488,-10.926,-4.202,24.8456,0,29.7142,3.85
4poh,61.7004,-0.1929,-13.2266,43.903,0,14.7532,8
3el5,62.2193,-12.3638,-10.3265,56.1142,0,7.7526,7.72
2xpk,100.003,-2.777,-8.0087,58.4761,0,30.3841,11.3
1v2u,30.2191,-10.3583,-0.0653,22.432,0,9.7987,3.37
4fev,6.9732,-43.1492,-1.6376,35.0682,0,3.5412,5.42
4mc2,75.3622,-8.9699,-4.3792,59.3914,0,7.0481,8.19
1nh0,106.1708,-3.1326,-11.9937,75.1232,0,18.0028,9.74
2zym,-11.5874,-101.5274,-12.944,62.3227,0,17.1902,6.14
1o5r,63.0335,-10.2256,-4.7642,51.5023,0,7.2077,8.12
5azf,89.4251,-2.7906,-9.2091,57.8456,0,21.8871,4.44
3sbi,38.2408,-2.3598,-4.7982,30.6221,0,3.2934,7.92
4kwg,42.1848,-0.3611,-0.3601,30.8573,0,0.4771,6
1drk,57.0437,-9.2903,-9.0341,28.0486,0,36.8012,6.82
1zoh,49.0812,0.4364,-2.0993,36.9048,0,0,7
4knm,46.0323,-2.4269,-8.788,33.8926,0,10.6449,8
3iw6,52.3822,-3.144,-10.6576,46.3023,0,2.5182,5.48
1pme,55.0208,4.8974,-7.1221,41.3419,0,0.4004,9.4
4b76,44.099,-0.3359,-2.6699,32.2494,0,2.7618,4.54
4e4l,63.0293,-9.3174,-2.0264,45.5047,0,11.8042,8.77
4jss,27.1546,-1.0896,-0.206,13.1252,0,10.403,3.3
4r4o,67.0221,4.5414,-11.7984,47.407,0,9.0945,5.82
2qnp,103.3941,6.5659,-12.3024,67.5404,0,16.2626,6.41
2jh6,69.4523,1.8757,-3.799,51.5373,0,0.5118,7.77
4ef6,53.6005,-1.0183,-2.8188,28.4366,0,18.3373,2.92
1uou,43.212,-2.8126,-1.5471,27.6346,0,9.574,7.7
4hf4,52.3849,-1.6882,-16.4267,50.1381,0,1.5598,8.62
1add,49.1981,-15.3511,-4.1499,38.4445,0,15.8379,6.74
2cle,36.093,-7.8798,-10.3261,35.1083,0,6.025,3.55
4axd,92.6099,-8.998,-7.2868,54.5576,0,33.878,4.43
1my4,66.2334,-3.9064,-2.2022,30.0299,0,31.0509,6.98
1phw,11.8359,-2.9174,-5.2134,14.5212,0,0,3.3
3iss,-66.6635,-128.3937,-18.4293,52.8176,0,7.5353,6.05
4ddm,26.2092,-0.6942,-0.0349,14.1792,0,7.4419,2.46
2zz2,99.1964,-1.9318,-3.6619,40.6778,0,48.8581,4.54
3ioe,59.2592,-7.437,-9.4241,47.7353,0,10.4843,3.27
3ekx,69.0661,-15.2499,-10.85,62.0254,0,9.881,9.41
1b4h,67.75,-18.7731,-8.7842,55.4823,0,19.0192,5.46
2azr,35.9078,-3.8766,-13.7712,30.5889,0,11.4959,3.64
1f8b,56.4893,-5.7568,-6.1888,22.8754,0,36.9813,5.4
4bj8,54.874,-1.9755,-3.7686,37.9889,0,8.3834,8.29
4l4v,9.4608,-49.7221,-7.5569,40.9593,0,10.4207,5.78
3l7a,35.8272,-28.7098,-4.6365,47.7288,0,3.5464,4.33
5btx,50.8992,0.3997,-2.6074,31.993,0,9.1166,3.55
3g2j,41.1531,-8.0088,-4.7482,30.2004,0,12.3844,4.75
4djr,75.4331,-1.8638,-11.5428,59.4231,0,7.1329,11.52
4sga,55.4609,-8.8539,-7.1832,45.6595,0,8.7162,7.3
2pql,49.923,-2.4991,-0.54,32.5631,0,8.1878,7.28
2x91,54.867,-3.7798,-5.1538,39.4036,0,9.6206,6.74
4dew,-63.1214,-63.5289,-4.5155,2.6262,0,1.312,7
4ap7,65.0428,-0.6962,-0.8447,46.9748,0,1.9933,7.96
1uz8,42.9849,-15.3759,-11.6216,40.6764,0,14.0523,4.96
1uj6,35.0604,-8.7427,-11.1869,25.7812,0,19.5408,3.05
4el5,55.6279,-4.5533,-2.5241,37.899,0,10.5943,5.37
3juk,73.7768,-8.2584,-11.677,50.6354,0,24.0885,4.89
4r4t,70.4772,2.9199,-11.4952,51.3412,0,8.4584,6.26
2wyj,63.365,-4.352,-8.6208,55.4642,0,0.0744,9
4qj0,57.8815,-7.5342,-8.866,42.7523,0,15.4972,7.32
1ebz,70.3733,-13.1773,-22.6412,68.8078,0,11.581,9.4
1fo0,77.1889,-85.2881,-17.9616,108.3703,0,31.4294,5.59
3f7g,70.3096,-1.5895,-4.6081,47.2154,0,11.5859,7.37
3obu,28.8195,-39.965,-22.7757,60.7806,0,7.9869,4.3
4kow,74.7949,2.7754,-7.7039,41.6646,0,22.4345,4.31
3su1,97.5752,3.6471,-5.2594,64.7757,0,10.1209,6.68
1uj5,48.09,-3.3707,-4.053,29.8747,0,14.436,3.05
4qyy,72.9038,-13.7314,-3.2287,63.8724,0,2.0393,7.3
4azi,62.0646,-6.9119,-7.7516,43.4529,0,16.9803,7.45
2f34,14.5711,-29.5154,-7.1243,24.8626,0,17.0247,6.89
3k4d,35.4687,-5.5007,-2.1046,22.194,0,12.5572,5.11
1h46,22.2665,-21.1265,-2.9784,33.7247,0,0,3.57
4ayp,66.1216,-14.338,-3.7289,37.4016,0,32.7613,6.12
4ad3,43.0151,-13.7201,-7.0916,32.0414,0,19.7698,4.62
4rvr,34.9076,-1.5933,-8.4494,31.1723,0,2.0884,6.87
1vfn,32.9912,0,0,19.1425,0,6.6703,5.6
4zls,69.3389,-29.9928,-10.5585,75.4159,0,6.1934,9.09
4ryd,64.8398,-48.833,-11.9958,68.8525,0,30.9964,11.26
4b5t,50.3459,-1.2862,-1.7919,14.3029,0,33.7576,3.33
4km0,62.8094,-0.4903,-2.2197,32.6598,0,20.6123,6.04
3e6y,-3.5964,-39.7026,-22.5488,35.2078,0,10.2442,5.6
2pqb,122.748,4.2784,-11.0021,47.2948,0,64.4414,7.2
4hws,82.5657,-16.8423,-5.413,63.8062,0,17.0875,9.1
3usx,-26.5752,-24.6982,-21.0655,13.9553,0,0,5.02
3lvw,63.8531,-3.9812,-4.8189,32.3052,0,28.2336,2.67
4bps,16.6234,-33.0238,-1.9225,29.3095,0,11.2691,2.99
1q65,61.493,-7.3969,-1.9046,37.4012,0,19.3678,5.46
3e5u,31.4188,-1.5285,-1.4282,21.9944,0,4.1332,5.85
4zzx,12.4422,-39.2971,-1.2598,35.878,0,3.6669,6.9
3lq2,67.9455,-1.5594,-8.5445,50.6519,0,8.403,5.22
4o0y,62.9352,-9.1185,-5.4108,52.7789,0,4.8935,7.22
3bkl,-7.5976,-85.6189,-13.1203,56.5299,0,13.4131,6.17
1hee,64.5148,-2.0765,-2.6705,23.8646,0,36.448,5.34
4deu,1.1318,-41.2855,-0.4165,31.1208,0,0.0426,5.64
2ewb,55.7193,3.3938,-4.9673,27.3624,0,19.6696,6.1
2ceq,56.8008,-5.3037,-1.4417,29.243,0,23.337,7.28
4y2q,47.4261,0.229,-0.6068,25.4831,0,12.7647,2.92
4q8x,24.5925,-0.4889,-0.3728,18.0663,0,0.6131,3.57
2vh6,75.9775,5.8136,-14.4489,61.3769,0,0.2196,9.7
3p4v,22.4848,-5.0382,-3.2878,22.2349,0,0.2379,5.1
3g1v,74.2164,-4.1055,-5.7114,37.5967,0,32.338,3.19
3a2o,88.5663,-2.4853,-9.0714,69.6712,0,4.3251,9.08
4je7,48.0259,-21.4878,-7.1937,45.8074,0,13.7221,6.4
3sym,49.0246,-12.2183,-1.6919,36.222,0,13.1296,4.57
2aoc,94.0241,-25.5614,-15.3238,80.6715,0,23.9859,4.89
4oc0,49.9417,-36.2682,-11.0445,53.9022,0,23.1388,6.5
5tmp,123.8839,5.2531,-13.7364,85.5752,0,14.7013,7.47
3hub,40.3959,-30.2412,-8.4843,56.0374,0,2.07,8.09
1cet,19.0861,-16.9035,-3.0664,26.2244,0,2.9975,2.89
2zz1,99.8262,-3.7382,-3.9187,40.1522,0,52.2737,4.54
4y79,57.8806,-3.9995,-6.1896,49.3655,0,0.1921,7.96
4og4,40.7089,-18.4669,-1.5817,43.761,0,0.5861,6.02
4ht0,37.0056,-0.4463,-5.9687,27.8773,0,5.0893,8
3v4t,69.5577,-3.967,-13.6997,50.1745,0,18.2344,4.11
4pop,69.778,-0.8002,-2.7061,49.2174,0,5.6104,8.13
4q7p,31.0524,-0.3482,-0.359,21.4546,0,2.2596,4.32
4qxr,40.18,-4.028,-1.7526,33.2211,0,0.2817,6
2y7x,77.4928,2.2951,-7.5098,60.0065,0,0.1986,8.89
2bfq,108.8102,1.0177,-6.42,69.0871,0,19.2177,6.89
3suw,61.3725,-8.3274,-5.3165,35.0875,0,26.7712,4.7
2qhy,77.9024,1.5891,-11.3579,56.8734,0,9.4703,7.48
2clh,56.7088,-0.9047,-8.1819,42.864,0,6.8575,4.06
4m0e,52.5663,-0.2747,-0.3944,37.2528,0,2.0128,6.22
3fv3,56.203,-21.8257,-10.8263,56.4781,0,11.1977,9.52
1d4k,49.0989,-28.6306,-10.8791,54.96,0,13.0387,9.22
4pp0,67.5091,-26.231,-6.611,46.7402,0,36.0834,4.4
3bl1,27.0379,-15.6536,-4.3617,32.7804,0,1.9803,5.6
4ouj,3.4067,-28.2402,-10.4648,20.4155,0,14.0404,2.86
4cjp,21.6882,-27.3582,-10.7103,37.3877,0,8.3485,3.32
4je8,45.2648,-15.7675,-5.9793,38.9712,0,13.4262,5.21
2afw,40.4816,-3.2476,-1.877,20.7939,0,17.0146,4.77
4nkt,30.2819,-9.2664,-16.7202,33.3593,0,10.3996,5.97
3h5b,59.898,-7.6334,-9.1589,52.6219,0,4.3352,10
2ojg,57.3493,0.8635,-4.0463,39.5073,0,6.2096,5.64
4pin,-22.2102,-54.5375,-4.5596,21.281,0,7.6254,5.4
1qbt,71.7582,-57.2296,-6.223,85.907,0,17.0888,10.62
2pvm,55.5301,-2.7428,-1.735,43.236,0,0.5585,6.44
4o0x,49.5072,-24.7033,-3.2432,53.0543,0,4.5041,7.17
4gzx,26.4318,-12.2204,-8.577,22.1608,0,16.7582,3.19
3nu6,81.871,-3.0137,-6.9862,61.941,0,6.702,9.3
3ml2,36.6795,-8.7222,-5.8725,33.0425,0,5.8409,8.05
4yhq,72.3434,1.834,-12.5946,55.6048,0,6.6475,8.77
1lyb,22.3262,-38.7934,-27.1503,56.3763,0,10.7525,11.42
2h4n,33.0849,-0.1451,-3.8638,19.6437,0,10.0837,8.7
1d9i,44.5883,-5.6426,-6.5278,35.9549,0,7.3207,9.11
2bok,48.9722,-38.5949,-2.2383,49.8645,0,21.2416,6.55
5aoj,6.0921,-38.5426,-6.2588,37.0135,0,0,4.68
1pvn,70.7597,-14.3311,-3.29,44.9003,0,26.6428,9.82
1sln,48.5668,-29.9021,-7.5642,51.9498,0,14.6022,6.64
1w5w,90.5366,-11.2892,-11.7309,76.448,0,8.4407,8.8
2hu6,37.4828,-12.5253,-11.5424,41.981,0,3.8266,3.81
1sgu,74.1071,-7.3834,-9.1776,60.8676,0,6.9751,5.37
1n46,68.3865,-1.5735,-10.3464,50.0754,0,11.4528,10.52
5byi,26.7215,-2.0759,-9.0968,25.2015,0,3.2422,7.51
4uyf,37.7515,-10.4646,-2.7239,36.6582,0,0.5349,7.6
4qsv,20.6048,-1.3645,-2.7878,16.3436,0,2.2847,2
4oc5,60.5811,-42.7968,-10.1964,67.4835,0,20.7846,7.07
1f0s,69.4374,3.1167,-4.7821,50.8012,0,1.2513,7.74
1hmt,16.5907,-31.2765,-11.9572,39.6504,0,5.3051,5.79
1jet,57.0924,-24.1307,-9.3777,53.8358,0,16.5767,7.25
4fht,33.5116,-23.6836,-1.6831,27.7903,0,20.6667,6.17
4x48,52.887,-7.9684,-11.0444,51.4774,0,1.1183,6.77
4l2l,63.3168,-1.947,-2.2217,48.1687,0,1.2536,5.7
1s89,31.5057,-1.5431,-4.2124,21.3618,0,7.8888,5.24
3wmc,30.3638,-20.4852,-15.6517,42.8191,0,7.6244,6.51
2zx7,72.0049,-3.9328,-4.5209,39.8358,0,25.6843,10.49
2yln,47.1377,-4.1343,-1.1497,20.5982,0,24.0991,7.68
1grp,40.0727,-2.0374,-8.0109,16.2128,0,27.8285,3.72
4mc1,78.8588,-6.8965,-4.2122,60.1648,0,7.2409,7.85
2qwf,64.4016,-7.369,-5.6686,35.5671,0,28.5343,5.67
4h42,5.6093,-15.1594,-3.8117,15.372,0,3.4439,3.47
3nee,26.5997,-13.7793,-7.467,34.6829,0,0.1571,5.34
2e2r,51.4442,-7.5314,-1.2563,38.6532,0,7.0838,8.26
2bes,38.8494,-10.806,-5.9918,27.4988,0,17.8363,4.24
4q4q,61.4372,-0.5006,-1.6272,37.3567,0,12.1996,5.79
5bs4,70.1922,-4.851,-12.5651,56.6513,0,9.7127,11
1c88,49.3703,-29.1899,-2.895,37.7641,0,29.5295,5.29
3qw5,28.4502,-33.8042,-10.3163,38.709,0,19.3459,6.45
1c87,33.7647,-30.4577,-2.6099,34.5923,0,19.268,4.2
1swr,57.5598,-0.6476,-1.8599,36.5192,0,9.8535,6.92
1tmn,80.8385,-11.7049,-6.7549,43.7056,0,39.2031,7.3
1kzn,76.0225,1.3773,-12.8639,57.028,0,9.0957,8.92
4b3c,22.6336,-1.4325,-0.0109,17.5105,0,0,2.68
4jfm,37.4782,-3.143,-11.0008,37.0679,0,0.6535,5.48
2i6b,36.7526,-17.036,-3.3397,38.6091,0,4.0408,7.17
4bqh,58.3103,-5.497,-1.5663,45.9724,0,2.1615,5.59
4pg9,90.1012,-5.5266,-15.4766,72.0758,0,12.0001,7.8
5caq,47.3684,-10.9358,-6.7695,44.0895,0,4.4507,8.57
1ecq,30.8261,-23.1339,-7.3055,23.034,0,29.5937,3
4ad6,46.13,-1.3936,-2.2111,29.5594,0,9.0905,4.78
4kxn,54.9259,-10.455,-6.4751,44.3957,0,10.8119,6.1
4cd4,58.4741,-6.9142,-9.8551,34.3254,0,28.046,6.58
1ksn,68.5085,-23.1167,-5.0662,62.7962,0,10.3466,9.4
4umc,47.6747,1.5735,-3.6081,18.2931,0,24.5563,3.44
4pf5,33.0465,-9.6947,-5.3856,24.2196,0,14.8247,5.48
4q9o,69.1531,-0.3417,-8.5045,56.7268,0,0,5.77
4djw,65.0617,-0.5392,-3.1675,33.5928,0,22.5783,6.28
4oc3,59.5426,-36.9371,-13.1105,64.6334,0,20.7193,8.28
1nhz,76.3279,-4.4896,-4.9117,60.9593,0,1.91,6.08
4az6,68.0539,-4.0461,-4.9549,45.327,0,14.7303,9.1
3k8q,45.3935,-12.6996,-4.8893,35.4096,0,14.2942,11.28
1egh,32.3561,-0.0927,-4.3071,19.4472,0,10.016,5.7
1c3x,45.1364,0,0,25.487,0,10.0918,3.68
3cz1,29.4677,-4.1974,-7.5707,29.0822,0,1.2477,7.26
1nfu,68.1103,-0.2889,-4.2632,51.9308,0,1.2576,7.74
3vw2,35.0825,-15.8307,-3.1346,39.3075,0,0,4.75
3nex,37.0113,-17.7024,-3.1599,42.0899,0,0,6
2vh0,67.9276,0.1634,-14.5178,58.7708,0,1.4721,8.51
1hsh,75.5767,-10.7246,-7.201,63.71,0,5.901,9.42
2r59,112.8339,-20.586,-8.5859,69.3468,0,46.6539,8.19
3le9,52.1356,-1.5012,-1.1099,36.5059,0,4.5511,8.22
2v88,24.2682,-49.2692,-22.5233,62.0172,0,10.787,4.09
4p5d,77.5089,-12.5471,-2.3088,54.4487,0,17.4979,5.82
3ozp,56.7339,-3.1154,-20.8584,43.4686,0,20.9383,6.62
3nuj,76.1846,-2.4729,-7.6687,58.2232,0,6.2692,9.39
3kek,81.4558,-2.3079,-5.6722,62.6508,0,3.2911,8.36
1hvk,97.13,-17.929,-10.3551,85.3888,0,8.0046,10.96
3mhw,27.3483,0,0,19.8897,0,0,2.3
1c86,49.0422,-15.1036,-3.282,34.6112,0,19.8374,4.7
3t85,16.9441,-15.6322,-14.7115,31.5619,0,3.8902,7.95
1w7g,22.1395,-22.5516,-15.1203,40.5572,0,4.0453,5.1
2cht,48.2307,-0.8931,-5.1041,27.4368,0,16.5023,5.52
3ozg,59.3166,-10.5871,-3.549,39.2282,0,19.5139,9.19
1hps,49.158,-30.5888,-12.5508,63.4711,0,5.0249,9.22
1b7h,82.8639,-16.3729,-8.7949,58.879,0,27.0732,8.02
1atl,25.4734,-17.767,-9.7348,36.3354,0,3.0141,6.28
3ifl,73.2145,-30.3839,-15.8367,62.8987,0,32.9495,8.08
3gst,61.3035,-14.8308,-8.5197,51.4283,0,13.9401,6.72
4q93,33.2853,-5.0571,-8.1728,28.0457,0,7.9523,4.65
2zdl,68.2812,-0.0505,-7.9381,44.0539,0,15.6957,6.4
3pn1,47.467,-12.6617,-7.6996,41.7663,0,10.3996,6.96
5efc,32.7658,-13.9079,-6.5062,31.0055,0,10.5473,4.85
2e1w,57.4606,-0.4822,-3.6429,40.8095,0,5.4726,7.96
1g7v,11.973,-19.914,-9.3491,29.9899,0,0,6.4
3u3u,33.6187,-21.4036,-10.9944,41.8995,0,8.405,6.88
1nja,58.3431,-0.3027,-4.9676,35.0942,0,15.3589,6.31
3t60,38.2082,-17.7929,-4.1014,41.0061,0,3.719,6.7
2aac,33.681,-8.4268,-3.4061,26.6687,0,8.8444,2.22
3t08,42.5765,-4.9275,-6.6525,27.2354,0,16.7079,3.04
4cu8,48.8931,-5.3178,-3.1661,26.165,0,21.4001,4.47
4hwp,50.8294,-24.5283,-6.6786,50.1048,0,13.1422,7.76
4us3,60.8877,0.1168,-1.8946,36.5555,0,12.4017,5.32
4msa,26.9081,-1.0481,-0.5506,19.9288,0,1.1047,3.3
1sdv,88.7963,-14.0204,-7.9335,75.5399,0,6.8829,8.74
4efk,27.1479,2.1393,-5.2876,22.0336,0,0,2.49
3n8k,46.4687,0.4529,-2.4552,23.199,0,16.5723,4.05
2z4o,87.2392,0.5415,-10.3474,64.009,0,9.0327,9.57
3tf6,22.4532,-5.806,-4.3124,22.4382,0,1.7191,6.4
3qxv,41.7527,-19.5663,-11.0647,50.6118,0,2.7924,8.4
1hvs,74.9897,-25.0306,-14.3815,74.796,0,11.5574,10.3
4fai,46.5126,-8.764,-7.5608,38.0132,0,10.5693,6.99
1j36,37.9919,-14.1291,-7.4364,27.3428,0,21.9611,7.74
