name,cyscore,cyscore_hydrophobic,cyscore_Vdw,cyscore_HBond,cyscore_Ent,affinity
1g45,-2.4361,111.866,24.446,-0.000,4,8.64
1u1w,-2.6698,157.646,19.752,5.071,0,5.85
4a95,-3.9887,240.902,33.439,-0.000,6,5.76
3hp9,-2.6651,131.744,26.012,-0.000,4,4.59
3kqr,-1.0382,52.061,11.865,0.893,4,4.43
1b2h,-4.8913,260.268,43.383,20.643,6,4.54
1eb2,-4.3907,204.646,42.536,10.571,6,6.01
3djp,-1.2945,20.171,20.006,0.250,6,4.2
1okl,-2.6328,145.573,22.032,1.000,2,6.03
2jfh,-3.1021,176.659,28.149,1.857,6,3.06
1pzp,-2.9875,211.695,22.399,-0.000,6,3.31
3drg,-7.3338,267.720,78.409,7.964,6,7
2avm,-7.5606,397.549,66.426,4.036,6,5.7
1sdv,-7.7551,458.317,62.187,-0.000,6,8.74
1ws1,-4.3481,273.427,34.784,-0.000,6,9.55
2xdk,-1.8671,89.598,16.813,5.107,1,3.6
2v2q,-2.9238,118.634,31.917,0.250,6,4.15
1eoc,-1.9170,143.951,11.284,-0.000,1,6.05
2gkl,-1.3410,57.390,12.406,5.179,0,5.35
4f9u,-2.9250,170.671,26.309,1.500,6,6.03
3old,-6.0744,256.500,61.459,8.714,6,5.9
1r4w,-2.6458,147.061,24.719,10.107,6,4.05
3ff3,-1.7250,102.683,14.817,10.214,4,3.57
3u5l,-2.9513,128.695,28.087,-0.000,1,6.19
1pz5,-4.9685,184.622,54.228,2.464,6,5.4
3gc4,-5.1501,285.488,43.458,22.286,6,7.6
2p09,-2.4013,81.915,29.078,6.143,6,6.35
3hkq,-1.5281,34.598,19.252,-0.000,2,5.34
2r2w,-3.4737,165.415,33.349,9.357,4,4.47
1h6h,-2.2896,63.780,29.700,4.000,6,5.3
3bgb,-5.6746,362.512,43.042,9.321,6,6.05
2xyt,-3.3463,149.902,33.117,-0.000,4,6.29
2i0a,-6.0105,319.402,53.365,1.143,6,11.4
2y7i,-2.9524,218.390,19.523,23.714,6,5.54
1ajq,-2.5710,163.610,19.035,-0.000,2,4.31
3d1z,-5.6429,317.390,48.320,0.071,6,8.8
2cle,-2.8148,131.390,29.441,-0.000,6,3.55
3brn,-2.6751,164.463,20.258,4.536,2,8.7
3fzn,-7.5436,440.244,61.197,1.786,6,4.01
3sbi,-2.9893,168.768,27.526,-0.000,6,7.92
2wuf,-3.5669,195.915,31.455,-0.000,4,4.29
1fcx,-6.7995,446.195,46.728,0.179,2,7.19
3d8w,-3.1181,134.366,31.049,-0.000,3,8.15
1tmn,-4.5841,302.354,34.446,7.857,6,7.3
3iww,-5.3783,275.659,49.070,9.321,6,7.96
1p1o,-2.5308,134.793,22.042,10.929,3,5.76
4f5y,-3.1956,29.744,43.855,3.464,2,5.43
1zp8,-6.3181,347.134,54.574,-0.000,6,8.77
3rf4,-3.6526,223.402,28.751,1.750,4,6.25
1fiv,-7.4756,413.976,63.406,-0.000,6,6.59
3sjf,-5.6706,260.598,55.126,8.571,6,7.64
1q5k,-2.9984,158.927,27.003,-0.000,4,7.42
3njq,-4.3613,318.756,28.978,-0.000,6,4.89
3jzj,-5.5348,235.317,56.493,0.393,6,3.61
3gbe,-2.0545,133.159,14.362,4.821,1,5
3bbb,-1.8336,35.256,26.590,1.357,6,7
1gwv,-2.2593,101.293,24.358,-0.000,6,2.57
2jkh,-4.8810,211.037,48.701,-0.000,4,8.05
1amw,-2.5359,106.195,28.167,5.571,6,4.54
3ozp,-3.4019,155.768,35.051,-0.000,6,6.62
2cbu,-3.0336,178.402,22.558,5.071,0,5.68
1k22,-5.3079,301.915,44.958,8.643,6,8.4
1n51,-5.1530,286.951,44.484,8.786,6,4.85
1pbq,-2.6377,136.439,21.786,5.643,0,6.27
1mrx,-6.7686,399.707,54.855,-0.000,6,7.26
1o35,-2.8295,148.122,23.639,9.214,1,5
2z4o,-6.6378,384.537,54.762,-0.000,6,9.57
3hvk,-6.9839,353.646,63.367,2.036,6,8.52
2ya7,-2.2765,79.280,26.026,29.536,6,3.14
3d0b,-4.1230,195.220,40.806,0.214,6,6.54
3g34,-0.8495,5.573,12.868,-0.000,2,2.96
1nhu,-2.7796,168.707,24.496,-0.000,6,5.66
3eax,-1.7119,31.085,25.377,-0.000,6,4.92
3pwk,-0.6121,-16.951,11.580,12.893,2,3.35
1zhy,-4.4178,276.402,34.220,-0.000,4,6.52
3pe1,-4.0229,226.171,32.568,1.786,2,9.65
3aas,-1.7492,109.061,15.281,3.786,4,4.51
3ujc,-2.4413,144.512,21.761,2.429,6,4.59
1fkh,-3.7251,201.720,34.275,-0.000,6,8.15
3f48,-1.9153,149.988,10.541,0.036,1,6.29
3ifl,-4.9006,247.390,45.070,20.107,6,8.08
1df8,-4.2845,269.195,33.148,-0.000,4,9.7
3ddf,-2.6792,125.951,26.662,5.964,4,4.66
2cli,-4.3354,234.744,39.190,0.143,6,4.3
1syh,-3.2649,194.805,25.429,13.893,3,6.41
3v3q,-2.8305,239.622,16.806,-0.000,6,6.6
4el5,-3.6446,179.390,33.149,4.393,3,5.37
2qnp,-6.2239,328.854,54.903,11.750,6,6.41
1hvs,-7.5793,426.988,63.362,-0.000,6,10.3
2bvd,-2.9654,166.512,26.355,11.964,6,6
2o4r,-6.8691,492.195,43.494,-0.000,4,9.4
1xap,-6.1744,421.671,40.519,1.750,2,8.7
2q54,-5.5645,241.963,56.151,-0.000,6,9.01
3bug,-1.4124,75.780,13.145,3.607,3,3.18
1v2l,-2.4780,136.110,19.316,10.429,0,4.29
2q88,-2.8354,198.024,17.671,12.250,1,5.8
1e6q,-2.5232,125.463,22.232,0.857,1,3.15
3v5p,-4.1357,244.183,33.752,5.214,4,8.96
3pgl,-1.5664,81.049,17.330,0.000,6,5.3
2r58,-1.5925,111.927,13.245,4.571,6,2
3alt,-1.3195,75.098,13.849,-0.000,6,2.92
1onz,-2.3041,106.171,21.726,6.607,2,5.1
1o2r,-4.0762,214.122,36.303,9.107,4,5.21
3tif,-3.9716,200.427,37.893,2.714,6,5.38
2hxm,-2.7033,108.561,30.538,0.000,6,5.22
3ml2,-3.3372,185.927,29.861,1.464,6,8.05
1i9o,-2.3953,89.805,26.477,-0.000,4,8.42
3gus,-1.3990,40.720,19.697,-0.000,6,6.05
3be9,-4.3543,194.598,41.123,1.821,2,7.62
4avj,-1.5753,104.963,14.617,-0.000,6,7.44
1bxo,-5.6533,268.622,54.271,-0.000,6,10
3kr4,-3.2516,174.841,30.252,8.786,6,7.6
1d4p,-4.2701,202.488,39.203,10.964,3,6.3
2p4j,-8.2706,447.390,70.955,-0.000,6,8.96
3ebh,-4.0585,247.195,33.101,14.821,6,6.32
3qw5,-2.2996,1.817,36.799,14.107,6,6.45
4g8y,-2.0614,103.366,20.026,-0.000,4,4.59
2gvv,-2.7844,177.146,23.246,7.786,6,3.9
3h78,-1.8749,100.671,15.165,1.107,0,4.24
4dsy,-1.6637,121.561,10.272,-0.000,1,4.43
4aje,-1.6434,96.732,15.530,10.893,6,3.68
1grp,-1.3270,86.634,11.375,14.893,4,3.72
1gi1,-2.6447,140.939,21.819,9.071,1,5.47
3qqa,-2.9855,154.549,29.119,1.107,6,5.82
2i4z,-5.4587,376.256,38.659,-0.000,6,5.7
1fv0,-3.0800,149.866,28.654,-0.000,3,5.93
1nu3,-2.4010,199.207,14.167,-0.000,4,4
4b9k,-4.6476,253.695,40.251,-0.000,4,6.17
4b76,-3.4077,182.549,30.597,3.429,4,4.54
1b3f,-5.2632,282.317,46.461,13.000,6,6.89
2g71,-4.3660,249.610,36.983,6.929,6,7.46
1sb1,-5.3265,250.634,51.428,5.964,6,6.89
3s75,-2.2040,104.829,20.091,-0.000,1,6.82
3afk,-2.0103,105.183,20.896,-0.000,6,3.6
4agc,-5.9633,339.854,50.294,0.036,6,10.7
2uwo,-5.2852,236.183,51.572,-0.000,4,8.7
1bnq,-3.5046,184.829,33.084,0.071,6,9.49
1ro7,-5.8434,280.573,55.604,0.000,6,3.18
2vsl,-3.9815,219.427,35.743,3.536,6,8.4
2r3w,-6.0302,314.915,53.623,14.929,6,6.89
3ucj,-3.1548,160.183,27.294,-0.000,1,6
1wn6,-4.6380,243.329,42.038,12.857,6,4.68
1hi3,-0.7536,2.293,14.877,0.821,6,4.19
1str,-2.6137,2.232,41.875,-0.000,6,4.77
1sbg,-6.2579,384.427,49.262,0.179,6,7.74
1w3j,-2.4002,146.390,17.997,-0.000,1,6.32
1gja,-2.9686,112.549,30.523,8.429,2,5.42
2whp,-2.1705,86.402,24.841,-0.000,6,4
2x7t,-2.6229,116.159,28.470,-0.000,6,6.63
3nim,-3.0395,143.049,30.609,17.321,6,4.75
3d6o,-0.9901,-0.415,16.212,0.357,3,4.11
1i9q,-2.3578,99.268,24.809,-0.000,4,8.41
1o0f,-1.8453,64.585,23.206,3.036,6,5.3
2f80,-6.1145,354.720,50.722,0.000,6,8.18
3ekr,-3.8805,239.866,28.951,-0.000,2,7.52
3ryx,-2.8640,139.000,28.032,-0.000,4,8.14
3ikd,-3.2479,148.841,33.586,1.429,6,6.75
2oym,-2.8806,124.146,29.564,11.714,4,5
2e5y,-2.8447,106.720,31.867,23.143,6,5.85
1mfd,-2.9241,139.098,30.109,-0.000,6,5.31
3t0x,-5.3983,306.707,46.048,-0.000,6,8
3ttm,-1.6778,110.085,12.565,12.179,3,8.52
1xgi,-2.0744,90.061,21.730,1.643,4,4.85
2qi3,-4.9083,229.402,48.133,-0.000,6,10.2
3o75,-2.6362,165.220,22.199,0.607,6,6.68
3p3g,-5.5589,371.890,40.020,-0.000,6,9.74
3g3r,-0.7792,-78.817,23.932,9.321,6,6.48
1uwf,-2.1034,125.671,19.812,-0.000,6,6.82
1ua4,-2.8538,148.439,27.228,3.571,6,4.22
1xbo,-4.7894,238.878,44.888,9.750,6,6.04
2vpo,-2.8070,175.561,19.971,11.214,1,5.42
1igb,-3.2823,231.976,21.826,0.036,3,6.4
2bak,-6.9001,439.585,52.022,0.000,6,7.43
3da9,-3.3453,145.073,35.500,0.071,6,5.51
3t85,-2.9410,152.744,28.730,-0.000,6,7.95
1xq0,-2.3427,82.488,28.409,-0.000,6,6.34
3adv,-1.5084,61.780,15.733,0.071,2,3.03
4ewn,-1.7026,50.744,22.906,0.000,6,6.7
1m7y,-4.5269,280.659,35.790,17.893,6,10.96
3cd0,-4.5612,241.976,41.372,5.821,6,7.57
1thz,-2.7352,144.183,24.200,3.250,3,5.15
1gnm,-4.1129,226.220,36.912,1.786,6,6.25
2tpi,-3.3176,199.207,27.842,5.357,6,4.31
1d3d,-5.0607,226.098,50.732,0.071,6,9.09
3ery,-6.9888,358.829,62.681,5.500,6,5.66
1p57,-2.5261,121.134,22.484,8.393,1,4.4
2h4k,-2.7519,175.744,22.407,5.964,6,5.49
2c80,-3.4840,214.768,28.386,20.821,6,5.33
3hvj,-6.9467,363.280,61.757,0.179,6,8.7
2f1g,-4.3298,261.732,35.906,-0.000,6,7.54
1ivp,-7.1211,455.585,53.164,3.929,6,7.52
2cbz,-2.9177,134.073,30.468,3.571,6,3.93
2pvu,-2.0893,136.512,16.528,14.071,4,6.31
1r9l,-2.1847,156.488,14.283,-0.000,2,5.4
3n9s,-3.3177,173.549,31.655,1.536,6,5.26
3c84,-4.5555,258.671,37.107,-0.000,3,7.85
4dfg,-6.9672,402.817,57.294,1.679,6,11.74
3suw,-2.8384,120.171,27.342,3.000,1,4.7
1rr6,-3.8197,200.817,32.451,6.393,2,10.25
1gj6,-4.3363,211.317,38.565,9.500,2,7
1lvu,-3.1093,140.463,32.262,9.071,6,5.32
2ewa,-4.8489,276.744,40.413,0.429,4,7.94
1kyv,-3.8485,138.268,42.386,0.000,4,5.92
1qxk,-4.4773,190.878,46.203,6.429,6,5.05
1olu,-3.5369,155.768,36.729,6.929,6,4.41
3s76,-2.0835,98.817,19.059,0.036,1,5.05
3buh,-2.3622,159.402,16.952,4.071,3,3.66
2h6b,-2.4140,178.146,14.967,1.571,2,5.39
2yay,-4.0929,136.354,47.022,8.643,6,6.1
2wly,-3.7429,205.549,34.049,0.750,6,6.6
2csn,-2.6623,168.439,20.962,0.964,4,4.41
2j4g,-4.2246,248.451,33.526,-0.000,3,6.6
2i3i,-4.2630,201.610,41.168,7.607,6,7.3
1stc,-5.3665,330.890,40.132,3.607,3,8.1
6upj,-3.0351,168.561,25.781,-0.000,3,6.32
1wht,-2.3501,156.366,18.520,-0.000,4,3.7
1o1s,-4.2501,213.256,40.245,6.607,6,7.31
4b1j,-5.5135,252.354,53.975,4.964,6,7.3
3g2y,-1.0246,35.159,11.888,-0.000,2,2
3kgu,-2.8123,170.537,21.101,-0.000,1,5.92
5upj,-3.2349,179.354,27.394,-0.000,3,7.12
1pvn,-3.4214,157.695,35.062,1.071,6,9.82
3sue,-6.9608,368.061,61.271,3.214,6,9.08
2g9q,-1.4147,81.793,11.383,0.214,1,6.4
1rd4,-4.6655,302.939,35.875,-0.000,6,7.74
3ama,-3.4833,132.695,37.064,2.036,4,6.53
3ujb,-4.3808,231.732,39.977,5.786,6,5.1
1dhj,-3.1861,183.951,28.296,6.893,6,6.55
3g0i,-2.2794,175.317,15.243,-0.000,4,3.6
2r3t,-6.7502,339.134,61.294,12.107,6,5.85
1b6l,-5.9356,348.402,48.880,-0.000,6,8.3
3dd8,-3.0322,150.476,29.714,-0.000,6,7.85
3hb4,-5.2960,288.402,44.306,-0.000,3,9.05
3oil,-2.8047,96.488,32.223,-0.000,4,5.68
1hxb,-7.4905,447.329,59.658,-0.000,6,9.92
3m1k,-2.0236,108.098,16.480,-0.000,0,5.39
3pfp,-3.4196,177.598,32.109,14.929,6,6.44
3suv,-2.9332,154.451,25.222,3.714,2,4.55
3a6t,-3.8237,204.183,34.578,5.536,6,7.28
1jq8,-3.6184,256.927,26.167,0.036,6,6
2fpz,-2.3809,104.939,21.807,5.571,0,3.96
1v0k,-2.8452,161.780,24.425,0.429,4,5.1
3m6r,-4.4125,271.463,35.948,-0.000,6,7.49
2rfh,-1.6322,86.280,16.025,10.357,4,6.82
2vmd,-1.3728,84.146,11.722,-0.000,3,3.02
3ip8,-2.3905,132.037,20.171,-0.000,2,2.28
2bo4,-0.6948,44.768,7.636,3.857,4,4.61
3sut,-3.6530,178.293,36.014,-0.000,6,7.85
1f57,-1.0577,42.159,11.039,12.250,2,5.64
1q8w,-2.9875,175.195,23.603,2.286,2,5.24
1yej,-4.8644,274.183,42.175,-0.000,6,7.46
1bnn,-3.4283,192.244,29.274,-0.000,4,10
1c1u,-2.8558,100.256,30.204,12.036,2,8.25
2x96,-4.8581,158.268,55.783,1.893,6,4.03
1k6p,-8.1051,521.037,59.800,0.179,6,7.36
2xye,-6.6558,352.976,58.774,-0.000,6,8.34
1fzj,-6.3323,263.500,64.265,11.214,6,8.1
1ec0,-8.4654,460.037,72.277,-0.000,6,8.49
1t4v,-4.0386,220.268,36.200,10.214,6,7.68
3s43,-6.1114,392.890,46.130,0.250,6,8.6
3l7d,-3.9709,154.841,41.581,-0.000,4,2.18
2qfo,-1.5265,64.073,14.923,4.750,1,4.7
1dy4,-4.1072,241.866,34.612,10.571,6,4.36
3s8l,-3.5770,163.439,36.339,8.393,6,5.64
1rbp,-5.4366,369.622,35.472,-0.000,1,6.72
1x1z,-2.3919,85.098,27.929,6.750,6,11.06
3pcn,-2.2138,165.293,13.658,-0.000,2,3.66
4avh,-2.3991,120.366,24.725,-0.000,6,7.23
1xge,-1.7259,66.732,17.475,5.321,1,4.68
2p2a,-5.5017,332.841,43.367,11.464,6,6.12
1mai,-1.9829,61.134,25.413,7.857,6,6.68
2pyn,-6.2571,343.098,54.170,-0.000,6,7.57
3p8o,-5.6105,265.073,53.962,2.679,6,8.72
1qbs,-6.4939,365.878,54.894,-0.000,6,9.47
3u7m,-3.9533,229.427,34.288,-0.000,6,7.45
3ebo,-3.5118,168.817,31.442,-0.000,1,4.72
2qg0,-3.2776,139.890,33.665,6.286,4,5.72
1d4j,-8.1896,472.049,66.852,-0.000,6,8.36
1od8,-3.0201,152.305,28.104,-0.000,4,5.1
3r7o,-5.4963,263.012,52.452,5.143,6,8.36
1bzj,-2.7832,127.683,26.381,-0.000,2,4.66
3hcm,-0.9087,51.841,7.617,-0.000,1,3.3
3nhi,-5.6819,377.122,41.652,3.393,6,8.43
3pcg,-1.5909,145.671,6.962,-0.000,2,2.3
1flr,-4.1062,157.646,41.255,3.179,1,10
1hps,-5.7707,281.280,54.467,-0.000,6,9.22
3d78,-2.4751,129.183,23.562,-0.000,4,7.64
2qw1,-0.4353,-1.963,8.370,-0.000,3,3.9
3su1,-6.0122,282.098,57.833,0.893,6,6.68
3f8f,-3.0406,60.366,41.100,1.321,6,6.63
4app,-5.6007,333.415,45.804,0.071,6,7.19
2fgv,-7.5357,446.549,60.406,-0.000,6,6.12
3acx,-4.8930,321.927,36.916,0.000,6,5.7
2o0u,-5.2269,251.024,48.964,-0.000,4,5.49
3agl,-5.9779,273.622,57.136,30.643,6,7.8
3st5,-6.6481,393.695,53.825,-0.000,6,11.3
5yas,-1.4360,72.280,13.439,-0.000,2,3.26
1m2x,-2.1555,100.244,21.038,2.786,3,4.15
3eko,-2.1700,88.232,21.572,-0.000,1,6.7
3dk1,-6.7829,405.146,54.414,-0.000,6,9.74
2jjb,-3.9355,196.415,37.339,0.179,6,7.92
2uwp,-4.8214,221.244,47.843,-0.000,6,6.81
3qfz,-1.4779,58.683,14.957,2.393,1,3.24
3l0v,-3.4048,173.390,31.174,-0.000,4,7.64
1q65,-2.0990,48.878,28.167,17.357,6,5.46
2bvs,-4.1728,193.195,41.684,2.321,6,4.1
1njd,-3.4054,185.012,30.686,8.214,6,5.57
1c83,-3.0929,155.976,26.612,7.036,1,4.85
2uyn,-1.4797,82.305,12.058,5.286,1,2.7
2jgs,-3.5774,213.085,29.567,-0.000,4,6.62
2qta,-4.2961,182.537,44.619,5.214,6,5.76
2g94,-6.8623,336.280,63.693,1.429,6,9.52
3hl8,-2.9110,148.878,25.104,-0.000,1,4.49
3i9g,-4.7410,298.378,37.120,9.643,6,8.96
3ip9,-1.3176,128.244,5.477,5.036,3,5.62
3nuo,-6.1974,373.829,49.649,0.071,6,9.8
2avs,-7.7355,461.451,61.530,-0.000,6,7.57
1bma,-5.5568,303.915,48.677,-0.000,6,4.59
4ddy,-3.3682,165.122,31.626,-0.000,4,5.62
1qb6,-2.7793,112.171,30.778,10.643,6,6.06
3ffp,-3.1608,141.110,30.257,-0.000,2,7.14
4acc,-3.5709,194.793,32.742,3.000,6,7.7
4ha5,-3.0390,145.085,27.961,16.429,3,7.24
2x91,-2.9257,118.720,32.313,5.893,6,6.74
1hvj,-7.7591,448.244,63.375,1.643,6,11.4
3g2l,-3.3503,130.451,34.878,-0.000,3,3.87
2aog,-7.4023,388.195,65.278,3.214,6,6.28
4el0,-3.6970,179.671,34.664,-0.000,4,4.49
2yix,-5.7744,345.878,46.843,-0.000,6,8.48
1no6,-2.3015,116.366,20.465,6.857,2,4.41
3ebl,-3.8190,209.963,31.000,0.143,1,6.3
1m0b,-6.1332,332.061,53.494,4.714,6,8.82
3zyu,-3.0351,145.012,29.797,-0.000,4,7
3ohi,-3.2328,180.902,29.426,4.679,6,4.85
1g46,-2.5418,121.500,24.832,-0.000,4,8.8
1srg,-3.7661,295.817,20.643,-0.000,2,5.3
1nw4,-3.1416,110.561,33.386,5.536,2,9.07
1qbo,-3.1142,111.488,35.084,11.143,6,7.74
2w5g,-1.8734,67.354,23.365,1.036,6,6.07
1x39,-3.4596,165.098,32.614,8.357,4,9.22
3jdw,-0.9654,78.159,6.949,4.607,4,3.6
3hek,-4.5689,257.927,37.999,-0.000,4,8.27
4fai,-3.5417,212.915,30.223,1.571,6,6.99
3qx9,-2.7034,116.659,29.364,5.214,6,4.05
3hzk,-1.5942,53.573,20.729,6.607,6,6.7
2ybu,-4.0631,226.561,34.170,5.536,4,6.38
2v2c,-1.2509,57.500,14.270,1.714,4,3.41
3obu,-4.7351,203.207,48.417,7.857,6,4.3
1y3v,-4.0689,162.573,41.612,11.643,4,5.64
3cyw,-5.0868,283.110,44.335,0.036,6,7.77
2qi0,-6.9856,404.524,57.428,-0.000,6,7.38
3bxg,-3.1490,140.707,31.887,1.786,4,4.96
1c86,-3.1507,162.024,26.075,8.179,0,4.7
2gz2,-2.7819,149.000,26.738,3.286,6,5.22
1uho,-3.6842,163.317,38.246,-0.000,6,9.22
1qft,-2.2368,137.866,16.613,15.714,2,8.77
3u7k,-4.1641,230.427,37.225,-0.000,6,7.07
2r43,-5.6342,283.110,51.630,15.786,6,6
1cet,-2.4773,173.305,19.391,4.357,6,2.89
3ni5,-2.1812,76.780,26.716,0.786,6,7.55
2uy5,-3.5492,213.439,27.720,4.429,3,5.49
3uz5,-2.5795,161.866,18.013,3.321,0,7.22
2fw6,-1.7667,110.207,15.400,3.679,4,2.92
1aid,-3.0701,174.256,27.439,-0.000,6,4.82
1g7f,-3.5771,177.305,34.678,8.714,6,5.47
3axz,-3.9739,210.902,33.746,0.000,2,3.43
3jup,-2.8555,175.878,21.368,8.143,2,5.58
2reg,-2.3662,149.768,17.712,-0.000,2,5.64
1xpz,-2.4696,102.171,27.910,-0.000,6,7.08
4b0b,-3.4669,196.354,29.338,0.143,4,3.33
3t3u,-4.2583,222.841,38.084,4.714,4,8.6
1hpx,-7.1528,435.817,56.132,-0.000,6,11.26
3hu3,-4.4319,208.354,43.581,3.679,6,6.89
1erb,-6.1718,442.390,37.481,-0.000,1,8.1
2xbx,-6.5550,308.659,61.929,1.036,6,7.82
3ed0,-1.9224,51.902,21.693,-0.000,0,6.35
3fwv,-4.2067,204.939,40.543,8.107,6,5.64
3iue,-4.3293,203.866,42.688,2.179,6,5.82
4b6s,-4.3468,231.378,37.326,-0.000,3,6.01
3nee,-2.9629,181.610,25.619,-0.000,6,5.34
2vt3,-2.8484,139.744,28.859,1.857,6,4.15
3t1a,-6.2669,350.268,53.448,0.250,6,8.37
1ctt,-4.0373,218.610,33.749,-0.000,2,4.52
2v54,-3.8015,159.549,40.148,6.036,6,4.6
1m83,-4.4206,224.073,41.472,5.571,6,3.4
3ldq,-2.9029,116.061,31.320,0.036,4,5.36
1ajp,-2.6114,169.939,18.868,-0.000,2,2.23
1ejn,-3.7287,142.744,39.830,7.107,4,5.62
3qdd,-3.1723,159.280,29.291,4.679,4,8.77
2wej,-2.1489,110.683,18.551,1.179,1,6.08
3l4x,-2.5915,112.000,28.507,-0.000,6,6.89
3f18,-2.6686,135.098,26.272,-0.000,6,7.4
2r75,-3.4159,82.268,43.674,7.821,6,6.15
1q7a,-2.2349,104.720,22.988,-0.000,4,7.19
2r38,-7.2761,389.976,62.907,11.321,6,7.44
3o4k,-6.3560,252.598,66.358,-0.000,6,7.62
1e6s,-2.4504,147.122,18.572,1.607,1,3.22
3po6,-2.1577,133.671,18.429,-0.000,4,7.06
3r4n,-2.7351,155.329,25.264,4.357,6,6.89
2x2r,-4.4892,281.524,35.649,5.357,6,7.12
3dhv,-2.6926,97.183,31.059,1.607,6,2.96
1j37,-1.7125,64.622,18.893,1.786,3,8.96
2pv1,-5.3877,330.683,43.036,0.179,6,7.14
1m0n,-3.7209,156.329,39.399,5.179,6,2.22
2ra6,-2.6061,182.780,16.657,-0.000,1,4.52
1n3i,-3.9721,218.561,33.199,5.429,3,8.89
1qbr,-8.2615,404.585,75.912,-0.000,6,10.57
2ctc,-2.7063,209.378,15.912,6.250,3,3.89
1vyf,-3.1807,231.915,22.616,4.464,6,8.05
3moh,-1.0417,51.195,11.701,8.750,4,2.84
3c89,-2.1726,-13.146,36.735,14.143,6,6.07
2x4z,-5.5071,355.732,40.955,5.821,6,8.57
1mu6,-4.4207,223.366,41.783,0.000,6,8.38
1iy7,-2.7071,125.341,26.870,12.607,4,6.19
1v16,-3.3785,116.817,38.993,8.571,6,3.87
2zym,-5.4543,241.439,54.007,-0.000,6,6.14
1lyb,-5.5662,290.037,50.462,-0.000,6,11.42
3s9e,-1.6340,88.305,15.225,9.786,4,5.13
3b5j,-2.6277,84.951,32.178,1.714,6,5.68
2qhz,-6.5584,367.207,55.672,-0.000,6,7.28
2qi1,-6.7637,375.902,57.613,-0.000,6,7.3
1g3e,-2.2460,89.061,23.358,10.714,3,5.38
2p7z,-5.2783,339.085,40.384,1.893,6,6.58
1z6s,-1.4781,28.512,21.632,1.321,6,4.34
3gkz,-2.6962,158.927,21.820,4.750,3,8
3hs4,-2.8170,125.451,26.526,-0.000,1,8
3tu7,-4.7211,218.707,46.291,9.821,6,8.09
2zcs,-3.4845,207.122,30.146,-0.000,6,8.22
3oy0,-2.1585,81.707,25.214,0.250,6,8
3el5,-6.4535,354.732,55.633,-0.000,6,7.72
1v7a,-4.2435,247.463,36.352,-0.000,6,8.01
1qbu,-5.7693,263.512,56.558,-0.000,6,10.24
2j77,-2.5150,148.268,19.381,1.393,1,4.89
2xm1,-3.2390,175.244,27.333,-0.000,2,5.07
3ibi,-2.6284,172.159,21.894,-0.000,6,8.59
3qin,-1.1031,32.439,14.496,1.750,4,6.87
4b7j,-2.4539,114.098,25.391,21.500,6,7.95
4b8y,-3.9171,185.146,38.752,6.750,6,8.05
2afw,-1.4565,52.622,16.407,6.750,3,4.77
1o33,-2.5660,111.073,24.217,9.393,1,5.74
3n9r,-2.4204,130.841,23.755,0.857,6,7.15
2c92,-4.0217,148.622,44.833,1.286,6,5.68
1drk,-2.4680,139.610,19.177,-0.000,0,6.82
2jh5,-4.7347,203.305,47.501,0.000,4,6.44
2wc3,-3.3927,186.073,31.210,2.679,6,6.08
1o86,-3.0576,131.890,32.578,7.964,6,9.57
3qyy,-4.1611,162.280,41.646,14.571,2,5.08
1mmr,-4.3705,220.768,41.365,-0.000,6,5.4
3aho,-4.5599,182.220,48.691,-0.000,6,7.05
1zgi,-4.7207,227.305,45.662,0.000,6,5.34
3o84,-4.1660,233.951,34.400,-0.000,3,7.24
1i80,-2.4318,125.378,20.110,5.786,0,6.41
3nu9,-5.3611,297.805,46.564,0.036,6,9.05
1kzk,-7.3372,409.878,61.887,-0.000,6,10.39
4fl1,-2.4821,124.659,25.361,1.464,6,3.28
3rv4,-4.1458,249.098,34.326,10.250,6,2.3
1k1y,-3.2913,65.378,43.968,5.500,6,3.22
2jh6,-4.2040,144.220,48.048,0.036,6,7.77
2pmk,-1.8780,54.183,25.039,-0.000,6,5.92
1w7g,-3.0030,82.073,37.904,3.071,6,5.1
1tnh,-2.2770,125.305,18.528,4.643,1,3.37
2vk6,-2.0442,62.524,24.139,12.107,4,5.3
4ts1,-2.2696,134.268,18.499,6.500,3,4.94
3fj7,-1.5200,57.305,18.262,-0.000,4,3.71
3ljz,-5.2100,228.439,52.620,-0.000,6,8.14
3td4,-1.8905,137.476,14.406,7.571,6,5.66
2fqt,-2.6764,126.463,27.768,6.179,6,6.14
3lxe,-2.6306,58.695,34.193,-0.000,4,6.6
3n1c,-2.0657,86.488,22.838,11.679,6,5.22
1b8y,-5.0385,258.988,45.855,1.000,6,7.85
4arb,-3.2107,154.244,32.464,0.000,6,5.89
2qci,-6.6885,383.817,55.583,-0.000,6,8.34
4b73,-4.1683,205.207,40.249,0.857,6,7.21
3hky,-4.6832,239.244,43.093,-0.000,6,7.1
3bxe,-0.9136,-19.463,19.132,1.821,6,5.48
3efs,-2.6451,88.976,31.314,17.393,6,5.34
1t5f,-0.1616,-43.488,10.851,7.643,6,4.22
2vfk,-1.7799,60.171,22.297,0.036,6,3.71
3d51,-2.4378,146.073,18.580,0.000,1,4.15
3t2q,-1.9577,75.695,19.986,-0.000,1,3.66
3mi2,-3.5934,193.000,33.249,3.786,6,7.77
