name,covalent-B0,covalent-B1,covalent-B2,covalent-B3,covalent-B4,covalent-B5,vdw_clash-B0,vdw_clash-B1,vdw_clash-B2,vdw_clash-B3,vdw_clash-B4,vdw_clash-B5,vdw-B0,vdw-B1,vdw-B2,vdw-B3,vdw-B4,vdw-B5,proximal-B0,proximal-B1,proximal-B2,proximal-B3,proximal-B4,proximal-B5,hbond-B0,hbond-B1,hbond-B2,hbond-B3,hbond-B4,hbond-B5,weak_hbond-B0,weak_hbond-B1,weak_hbond-B2,weak_hbond-B3,weak_hbond-B4,weak_hbond-B5,xbond-B0,xbond-B1,xbond-B2,xbond-B3,xbond-B4,xbond-B5,ionic-B0,ionic-B1,ionic-B2,ionic-B3,ionic-B4,ionic-B5,metal_complex-B0,metal_complex-B1,metal_complex-B2,metal_complex-B3,metal_complex-B4,metal_complex-B5,aromatic-B0,aromatic-B1,aromatic-B2,aromatic-B3,aromatic-B4,aromatic-B5,hydrophobic-B0,hydrophobic-B1,hydrophobic-B2,hydrophobic-B3,hydrophobic-B4,hydrophobic-B5,carbonyl-B0,carbonyl-B1,carbonyl-B2,carbonyl-B3,carbonyl-B4,carbonyl-B5,affinity
1b8y,0,0,0,0,0,0,9,0,0,6,3,0,39,0,0,0,38,1,316,0,0,0,43,273,3,0,0,2,1,0,9,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,14,0,0,0,14,0,31,0,0,0,7,24,1,0,0,0,1,0,7.85
1t5f,1,0,0,1,0,0,14,0,0,9,5,0,24,0,0,0,23,1,130,0,0,0,23,107,4,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,4.22
7upj,0,0,0,0,0,0,5,0,0,4,1,0,34,0,0,0,34,0,232,0,0,0,24,208,4,0,0,3,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,10,16,0,0,0,0,0,0,8.49
1i9n,1,0,1,0,0,0,11,0,0,7,4,0,27,0,0,0,26,1,135,0,0,0,17,118,1,0,0,1,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,6,12,0,0,0,0,0,0,8.66
1efy,0,0,0,0,0,0,3,0,0,1,2,0,38,0,0,0,38,0,231,0,0,0,28,203,3,0,0,1,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,32,0,0,0,12,20,0,0,0,0,0,0,8.22
1m1b,0,0,0,0,0,0,13,0,0,10,3,0,29,0,0,0,29,0,125,0,0,0,16,109,5,0,0,3,2,0,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,2,0,0,0,2,0,4.66
1tlp,1,0,1,0,0,0,15,0,0,5,10,0,45,0,0,0,44,1,258,0,0,0,27,231,4,0,0,1,3,0,5,0,0,1,4,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,1,0,13,0,0,0,4,9,0,0,0,0,0,0,7.55
1ajn,0,0,0,0,0,0,4,0,0,2,2,0,18,0,0,0,18,0,155,0,0,0,16,139,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,8,0,23,0,0,0,9,14,0,0,0,0,0,0,2.63
1kmy,1,0,1,0,0,0,10,0,0,5,5,0,36,0,0,0,35,1,163,0,0,0,19,144,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,28,0,28,0,0,0,11,17,0,0,0,0,0,0,5.1
1j14,0,0,0,0,0,0,7,0,0,4,3,0,20,0,0,0,20,0,155,0,0,0,21,134,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,4.49
2qwc,0,0,0,0,0,0,10,0,0,8,2,0,36,0,0,0,36,0,150,0,0,0,20,130,5,0,0,4,1,0,3,0,0,0,3,0,0,0,0,0,0,0,12,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,3.55
2hs1,0,0,0,0,0,0,13,0,0,6,7,0,45,0,0,0,45,0,329,0,0,0,42,287,7,0,0,2,5,0,13,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,16,20,0,0,0,0,0,0,8.48
1y3p,0,0,0,0,0,0,20,0,0,13,7,0,60,0,0,0,60,0,402,0,0,0,71,331,12,0,0,5,7,0,9,0,0,4,5,0,0,0,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,0,0,0,0,0,0,4.82
1jet,0,0,0,0,0,0,13,0,0,7,6,0,59,0,0,0,59,0,282,0,0,0,34,248,10,0,0,6,4,0,10,0,0,0,10,0,0,0,0,0,0,0,18,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,5,12,2,0,0,0,2,0,7.25
1ydd,1,0,1,0,0,0,8,0,0,3,5,0,37,0,0,0,35,2,136,0,0,0,18,118,2,0,0,1,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,7,0,0,0,3,4,0,0,0,0,0,0,7.07
1b3g,0,0,0,0,0,0,16,0,0,8,8,0,65,0,0,0,65,0,312,0,0,0,34,278,14,0,0,7,7,0,11,0,0,0,11,0,0,0,0,0,0,0,17,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,12,2,0,0,0,2,0,6.7
1gvx,0,0,0,0,0,0,9,0,0,8,1,0,56,0,0,0,56,0,441,0,0,0,44,397,8,0,0,5,3,0,14,0,0,0,14,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,4,0,0,0,4,0,40,0,0,0,13,27,0,0,0,0,0,0,7.22
2bal,0,0,0,0,0,0,4,0,0,2,2,0,23,0,0,0,23,0,221,0,0,0,15,206,4,0,0,2,2,0,5,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,17,0,0,0,0,0,0,6.31
1k21,0,0,0,0,0,0,11,0,0,6,5,0,49,0,0,0,49,0,261,0,0,0,27,234,7,0,0,4,3,0,9,0,0,1,8,0,0,0,0,0,0,0,16,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,10,24,0,0,0,0,0,0,8.38
1utm,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,110,0,0,0,6,104,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.01
1lyx,0,0,0,0,0,0,9,0,0,7,2,0,19,0,0,0,19,0,148,0,0,0,28,120,4,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,12,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.54
2cex,0,0,0,0,0,0,9,0,0,7,2,0,19,0,0,0,19,0,161,0,0,0,19,142,5,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,1,0,0,0,1,0,4.7
1ohr,0,0,0,0,0,0,7,0,0,4,3,0,51,0,0,0,51,0,325,0,0,0,28,297,4,0,0,2,2,0,8,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,23,32,0,0,0,0,0,0,8.7
1ws4,0,0,0,0,0,0,8,0,0,5,3,0,21,0,0,0,21,0,146,0,0,0,19,127,8,0,0,5,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1w96,0,0,0,0,0,0,6,0,0,4,2,0,48,0,0,0,48,0,279,0,0,0,31,248,5,0,0,2,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,22,26,0,0,0,0,0,0,8.41
2fxu,0,0,0,0,0,0,6,0,0,3,3,0,51,0,0,0,51,0,334,0,0,0,35,299,3,0,0,3,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,28,47,1,0,0,0,1,0,8.15
1o0m,0,0,0,0,0,0,9,0,0,6,3,0,27,0,0,0,27,0,185,0,0,0,31,154,5,0,0,3,2,0,7,0,0,0,7,0,0,0,0,0,0,0,10,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,5.15
1f0r,0,0,0,0,0,0,6,0,0,2,4,0,53,0,0,0,53,0,284,0,0,0,33,251,2,0,0,2,0,0,8,0,0,0,8,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,34,0,0,0,34,0,46,0,0,0,23,23,2,0,0,0,2,0,7.66
1wc1,2,0,0,2,0,0,16,0,0,7,9,0,42,0,0,0,42,0,231,0,0,0,30,201,5,0,0,3,2,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,2,2,0,0,0,0,0,0,4
1njs,0,0,0,0,0,0,14,0,0,11,3,0,67,0,0,0,67,0,341,0,0,0,56,285,11,0,0,7,4,0,9,0,0,0,9,0,0,0,0,0,0,0,30,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,10,14,0,0,0,0,0,0,7.82
2fgu,0,0,0,0,0,0,12,0,0,4,8,0,57,0,0,0,57,0,377,0,0,0,43,334,6,0,0,2,4,0,11,0,0,1,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,25,39,1,0,0,0,1,0,9.18
2boh,0,0,0,0,0,0,13,0,0,4,9,0,59,0,0,0,59,0,339,0,0,0,29,310,1,0,0,0,1,0,8,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,16,15,1,0,0,0,1,0,8.52
2boj,0,0,0,0,0,0,21,0,0,11,10,0,24,0,0,0,24,0,115,0,0,0,10,105,2,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77
1tcx,0,0,0,0,0,0,7,0,0,5,2,0,36,0,0,0,36,0,305,0,0,0,36,269,7,0,0,3,4,0,8,0,0,0,8,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,19,30,0,0,0,0,0,0,6.95
1eld,0,0,0,0,0,0,24,0,0,14,10,0,52,0,0,0,52,0,302,0,0,0,29,273,5,0,0,4,1,0,16,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,29,0,0,2,10,17,4,0,0,1,3,0,6.7
1v0l,0,0,0,0,0,0,10,0,0,7,3,0,36,0,0,0,36,0,176,0,0,0,25,151,9,0,0,5,4,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,1,0,0,0,0,0,0,7.55
1kel,0,0,0,0,0,0,8,0,0,6,2,0,58,0,0,0,58,0,224,0,0,0,26,198,5,0,0,4,1,0,4,0,0,0,4,0,0,0,0,0,0,0,8,0,0,3,5,0,0,0,0,0,0,0,26,0,0,0,26,0,40,0,0,0,21,19,0,0,0,0,0,0,7.28
1zpa,0,0,0,0,0,0,20,0,0,11,9,0,60,0,0,0,60,0,350,0,0,0,37,313,6,0,0,4,2,0,20,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,17,19,1,0,0,0,1,0,8.4
1nq7,0,0,0,0,0,0,3,0,0,1,2,0,29,0,0,0,29,0,181,0,0,0,22,159,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,27,30,0,0,0,0,0,0,6.8
1mfa,0,0,0,0,0,0,4,0,0,4,0,0,25,0,0,0,25,0,190,0,0,0,22,168,4,0,0,4,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,9,0,0,0,0,0,0,5.04
1b0h,0,0,0,0,0,0,21,0,0,11,10,0,72,0,0,0,72,0,391,0,0,0,54,337,13,0,0,8,5,0,13,0,0,1,12,0,0,0,0,0,0,0,16,0,0,4,12,0,0,0,0,0,0,0,11,0,0,0,11,0,48,0,0,0,25,23,3,0,0,0,3,0,6.7
5tmp,0,0,0,0,0,0,22,0,0,11,11,0,87,0,0,0,87,0,524,0,0,0,82,442,14,0,0,10,4,0,8,0,0,0,8,0,0,0,0,0,0,0,13,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,5,0,0,0,0,0,0,7.47
1utn,0,0,0,0,0,0,5,0,0,3,2,0,14,0,0,0,14,0,123,0,0,0,19,104,4,0,0,3,1,0,3,0,0,0,3,0,0,0,0,0,0,0,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3.49
1g2o,0,0,0,0,0,0,9,0,0,6,3,0,46,0,0,0,46,0,232,0,0,0,39,193,5,0,0,4,1,0,11,0,0,0,11,0,0,0,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.55
1hlk,0,0,0,0,0,0,5,0,0,1,4,0,22,0,0,0,22,0,156,0,0,0,17,139,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,7,0,8,0,0,0,3,5,0,0,0,0,0,0,5
1d4l,0,0,0,0,0,0,10,0,0,5,5,0,45,0,0,0,45,0,335,0,0,0,34,301,8,0,0,5,3,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,15,29,2,0,0,0,2,0,8.77
1y0l,0,0,0,0,0,0,5,0,0,2,3,0,40,0,0,0,40,0,183,0,0,0,18,165,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,20,25,0,0,0,0,0,0,9
1bnv,1,0,1,0,0,0,11,0,0,4,7,0,24,0,0,0,23,1,180,0,0,0,26,154,3,0,0,1,2,0,6,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,17,0,0,0,5,12,0,0,0,0,0,0,8.77
1swg,0,0,0,0,0,0,8,0,0,5,3,0,32,0,0,0,32,0,168,0,0,0,21,147,4,0,0,3,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,17,23,0,0,0,0,0,0,7.36
1bdq,0,0,0,0,0,0,7,0,0,3,4,0,52,0,0,0,52,0,309,0,0,0,38,271,7,0,0,3,4,0,13,0,0,0,13,0,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,24,34,0,0,0,0,0,0,6.34
1lke,0,0,0,0,0,0,3,0,0,3,0,0,29,0,0,0,29,0,239,0,0,0,26,213,1,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,7,32,0,0,0,0,0,0,7.52
1uv6,0,0,0,0,0,0,4,0,0,1,3,0,25,0,0,0,25,0,131,0,0,0,11,120,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12
1fkw,0,0,0,0,0,0,6,0,0,4,2,0,54,0,0,0,53,1,205,0,0,0,18,187,4,0,0,3,1,0,6,0,0,0,6,0,0,0,0,0,0,0,7,0,0,1,6,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05
1c84,0,0,0,0,0,0,13,0,0,4,9,0,45,0,0,0,45,0,212,0,0,0,30,182,6,0,0,2,4,0,4,0,0,1,3,0,0,0,0,0,0,0,14,0,0,2,12,0,0,0,0,0,0,0,15,0,0,0,15,0,45,0,0,0,17,28,2,0,0,0,2,0,5
1duv,0,0,0,0,0,0,20,0,0,17,3,0,56,0,0,0,56,0,231,0,0,0,37,194,15,0,0,10,5,0,2,0,0,0,2,0,0,0,0,0,0,0,25,0,0,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,11.8
1ydk,0,0,0,0,0,0,9,0,0,7,2,0,40,0,0,0,40,0,207,0,0,0,29,178,11,0,0,5,6,0,4,0,0,0,4,0,0,0,0,0,0,0,18,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4,15,2,0,0,0,2,0,5.89
1ssq,0,0,0,0,0,0,7,0,0,4,3,0,17,0,0,0,17,0,75,0,0,0,16,59,4,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,21,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1ii5,0,0,0,0,0,0,11,0,0,8,3,0,32,0,0,0,32,0,134,0,0,0,24,110,8,0,0,6,2,0,3,0,0,0,3,0,0,0,0,0,0,0,16,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,4,0,0,0,0,0,0,6.62
1c4u,0,0,0,0,0,0,15,0,0,6,9,0,53,0,0,0,53,0,321,0,0,0,31,290,2,0,0,1,1,0,8,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,42,0,0,0,13,29,1,0,0,0,1,0,10.37
1nvs,0,0,0,0,0,0,6,0,0,3,3,0,30,0,0,0,30,0,245,0,0,0,27,218,2,0,0,2,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,9,27,1,0,0,0,1,0,7.82
2c94,0,0,0,0,0,0,11,0,0,9,2,0,70,0,0,0,70,0,352,0,0,0,53,299,15,0,0,8,7,0,9,0,0,0,9,0,0,0,0,0,0,0,8,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,5,1,0,0,0,1,0,6.82
1d4k,0,0,0,0,0,0,14,0,0,6,8,0,50,0,0,0,50,0,368,0,0,0,35,333,7,0,0,3,4,0,9,0,0,0,9,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,21,32,1,0,0,0,1,0,9.22
1ajx,0,0,0,0,0,0,7,0,0,4,3,0,57,0,0,0,57,0,290,0,0,0,30,260,6,0,0,2,4,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,22,29,0,0,0,0,0,0,7.91
3kiv,0,0,0,0,0,0,11,0,0,6,5,0,21,0,0,0,21,0,101,0,0,0,20,81,4,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,16,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,8,0,0,0,0,0,0,4.7
1cnw,0,0,0,0,0,0,7,0,0,5,2,0,24,0,0,0,23,1,168,0,0,0,24,144,1,0,0,1,0,0,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,8,13,0,0,0,0,0,0,7.72
1g85,0,0,0,0,0,0,2,0,0,1,1,0,7,0,0,0,7,0,82,0,0,0,5,77,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,14,0,0,0,0,0,0,5.48
1gu1,0,0,0,0,0,0,11,0,0,9,2,0,29,0,0,0,29,0,173,0,0,0,36,137,5,0,0,4,1,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0,0,0,0,0,4.52
1q1g,0,0,0,0,0,0,7,0,0,4,3,0,53,0,0,0,53,0,235,0,0,0,29,206,5,0,0,3,2,0,9,0,0,0,9,0,0,0,0,0,0,0,8,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,10,8,0,0,0,0,0,0,8.57
1ppc,0,0,0,0,0,0,10,0,0,5,5,0,41,0,0,0,41,0,282,0,0,0,36,246,3,0,0,2,1,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,19,0,0,0,9,10,1,0,0,0,1,0,6.16
1q91,0,0,0,0,0,0,5,0,0,3,2,0,55,0,0,0,55,0,252,0,0,0,31,221,5,0,0,3,2,0,7,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,23,0,0,0,8,15,0,0,0,0,0,0,4.15
1ro6,0,0,0,0,0,0,5,0,0,1,4,0,34,0,0,0,34,0,193,0,0,0,17,176,2,0,0,0,2,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,36,0,0,0,9,27,0,0,0,0,0,0,6.46
1f4x,0,0,0,0,0,0,6,0,0,4,2,0,31,0,0,0,31,0,214,0,0,0,16,198,6,0,0,3,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,1,0,0,0,1,0,5.59
1cny,0,0,0,0,0,0,5,0,0,2,3,0,27,0,0,0,27,0,161,0,0,0,18,143,1,0,0,0,1,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,10,9,0,0,0,0,0,0,7.85
1c1r,0,0,0,0,0,0,12,0,0,5,7,0,21,0,0,0,21,0,218,0,0,0,30,188,2,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,7.63
1o30,0,0,0,0,0,0,11,0,0,7,4,0,57,0,0,0,57,0,271,0,0,0,38,233,3,0,0,1,2,0,5,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,5,0,10,0,0,0,9,1,0,0,0,0,0,0,6.77
1v11,0,0,0,0,0,0,16,0,0,9,7,0,73,0,0,0,72,1,270,0,0,0,48,222,4,0,0,3,1,0,7,0,0,0,7,0,0,0,0,0,0,0,11,0,0,2,9,0,0,0,0,0,0,0,19,0,0,0,19,0,29,0,0,0,16,13,0,0,0,0,0,0,3.98
1n1m,0,0,0,0,0,0,11,0,0,6,5,0,23,0,0,0,23,0,126,0,0,0,12,114,6,0,0,4,2,0,4,0,0,1,3,0,0,0,0,0,0,0,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,5,14,1,0,0,0,1,0,5.7
1qb9,0,0,0,0,0,0,9,0,0,6,3,0,46,0,0,0,46,0,281,0,0,0,32,249,3,0,0,2,1,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,8,6,0,0,0,0,0,0,7.44
2am4,0,0,0,0,0,0,16,0,0,11,5,0,63,0,0,0,63,0,285,0,0,0,35,250,6,0,0,4,2,0,9,0,0,0,9,0,0,0,0,0,0,0,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,3.72
2f34,0,0,0,0,0,0,8,0,0,7,1,0,38,0,0,0,38,0,177,0,0,0,25,152,5,0,0,4,1,0,4,0,0,0,4,0,0,0,0,0,0,0,8,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,6.89
2fzg,0,0,0,0,0,0,18,0,0,13,5,0,44,0,0,0,44,0,215,0,0,0,25,190,5,0,0,3,2,0,9,0,0,3,6,0,0,0,0,0,0,0,10,0,0,1,9,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,1,2,3,0,0,0,3,0,3.38
1bwa,0,0,0,0,0,0,11,0,0,4,7,0,79,0,0,0,79,0,435,0,0,0,43,392,12,0,0,3,9,0,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,22,31,0,0,0,0,0,0,7.6
2gyi,0,0,0,0,0,0,17,0,0,10,7,0,36,0,0,0,36,0,149,0,0,0,14,135,1,0,0,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
3pcf,1,0,1,0,0,0,11,0,0,6,5,0,27,0,0,0,26,1,153,0,0,0,13,140,3,0,0,3,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,15,0,0,0,4,11,0,0,0,0,0,0,6.05
1o3d,0,0,0,0,0,0,7,0,0,6,1,0,43,0,0,0,43,0,253,0,0,0,36,217,3,0,0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,8,0,10,0,0,0,9,1,0,0,0,0,0,0,7.13
1ppl,0,0,0,0,0,0,8,0,0,6,2,0,53,0,0,0,53,0,339,0,0,0,47,292,7,0,0,4,3,0,10,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,15,22,3,0,0,0,3,0,8.55
1kjr,0,0,0,0,0,0,7,0,0,7,0,0,49,0,0,0,49,0,240,0,0,0,29,211,6,0,0,4,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06
