name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
2f6t,-10.7568,-1.9980,-3.5620,-10.0495,3.3613,1.4915,4.62
2olb,-14.4584,-6.7472,-5.8057,-15.9886,7.8187,6.2643,5.54
1bn4,-5.1450,-0.1583,-0.9406,-7.6143,1.4801,2.0881,9.31
3v7t,-10.7960,-2.2012,-2.0707,-11.9988,3.3866,2.0881,7.21
4e4l,-8.0108,-0.1396,-0.7801,-10.8772,3.1895,0.5966,8.77
2cen,-13.3577,-0.4567,-2.8546,-19.5310,4.7119,4.7728,8.3
1egh,-4.9368,-0.3085,-4.0229,-6.1210,4.0241,1.4915,5.7
1bq4,-9.9413,-8.7844,-2.0784,-6.6536,5.7853,1.7898,5.22
3hvi,-11.8736,-0.5870,-3.5065,-19.1436,7.7839,3.5796,8.3
1ogg,-7.9561,-0.5802,-3.3975,-14.1097,5.3585,4.7728,5.19
3iae,-13.0171,-0.9164,-6.2797,-19.8794,9.8822,4.1762,3.89
2nmx,-4.6213,-0.1191,-1.2148,-6.4133,1.6344,1.4915,5.57
3djv,0.7485,-2.1786,-2.4743,-1.1406,4.4539,2.0881,4.55
1gz4,-6.4552,-0.8138,-3.1380,-13.0473,7.5608,2.9830,3.7
1lnm,-10.3815,0.0091,-0.5841,-11.8376,1.1362,0.8949,8.7
3d83,-11.6398,-0.2018,-1.4771,-14.7145,2.6654,2.0881,8.36
4dff,-5.8434,-0.0888,-0.7094,-7.0308,1.0907,0.8949,7.46
3zsq,-7.5577,-0.8143,-1.9481,-12.0164,3.3433,3.8779,4.96
2j7d,-8.4386,-1.1246,-4.6972,-9.9927,4.9894,2.3864,7.13
1ppk,-6.6096,0.7173,-3.4776,-12.9586,4.0382,5.0711,7.66
2pwg,-7.7309,-3.8472,-1.7789,-7.2958,3.9978,1.1932,4.82
1ecq,-3.4171,-0.2111,-3.5835,-7.7706,5.7617,2.3864,3
2bys,-12.4838,-0.9032,-0.8369,-14.9191,2.0873,2.0881,9.52
3mxd,-10.8999,-0.5408,-2.1646,-16.9175,4.5468,4.1762,8.83
1w11,-10.7945,-0.6267,-4.9047,-13.7592,4.6182,3.8779,8.22
3d2e,-8.0226,-1.7784,-6.0149,-13.3190,10.1067,2.9830,6.42
1b5i,-12.1508,-5.2661,-5.0970,-14.5218,7.3646,5.3694,7.05
2z94,-1.2406,0.0083,-0.0049,-1.9586,0.4163,0.2983,5.85
2nmz,-11.2685,-0.8396,-2.2409,-17.5398,4.8773,4.4745,8.37
1mh5,-8.7855,-1.5358,-1.6959,-13.3219,3.2936,4.4745,9.21
1fkf,-11.0844,-0.2917,-2.1047,-14.2692,2.5983,2.9830,9.4
3tfu,-8.5733,-0.8948,-2.9395,-13.5477,6.1240,2.6847,3.28
1zoh,-7.3139,0.1019,-0.0009,-8.5157,1.1008,0.0000,7
1jys,-2.8655,-0.0645,-0.7392,-5.3454,2.9853,0.2983,3.52
1g36,-8.4012,-0.3168,-2.2002,-12.0098,4.0375,2.0881,7.17
3ipq,-15.1763,-0.7044,-1.6499,-19.3112,2.3129,4.1762,7.57
3ok9,-9.5708,-0.4571,-0.7576,-16.1093,3.5770,4.1762,11.23
3acl,-9.3590,-0.1407,-0.0133,-13.3296,2.0364,2.0881,6.22
2q5k,-11.9686,-0.4093,-2.4953,-18.1610,4.3241,4.7728,11.3
1om1,-9.2603,-1.1023,-0.8047,-9.9334,1.9836,0.5966,6.77
2a4m,-1.6981,0.1815,-0.4930,-5.0962,2.5164,1.1932,4.52
3p3s,-5.0065,-0.0924,-1.2109,-7.6473,2.7509,1.1932,7.59
1m7d,-6.8629,-0.7496,-3.3217,-11.9398,5.2704,3.8779,6.23
3qwc,-8.9585,-0.2780,-1.6442,-12.0210,2.8966,2.0881,4.26
1x38,-9.7652,-1.4527,-3.9394,-10.9729,4.8100,1.7898,8.77
1c5t,-5.8748,-0.2294,-2.1029,-7.2545,3.1154,0.5966,4.1
2zmm,-10.9432,-3.0233,-2.6837,-11.3686,4.0442,2.0881,7.6
1nfy,-9.9355,-0.1906,-0.6064,-14.5045,3.5761,1.7898,8.89
1a9m,-8.5167,-0.0814,-3.4660,-16.1995,5.2642,5.9660,6.92
2vpn,-6.8379,-0.1636,-2.6342,-7.0824,2.7440,0.2983,6.72
3aqt,-3.7343,-0.2906,-0.5883,-4.9294,1.4774,0.5966,6.72
1fkb,-11.3929,-0.3243,-2.4628,-13.2709,1.9804,2.6847,9.7
3ekt,-11.0391,-0.4431,-3.1079,-15.7451,4.0808,4.1762,10.59
2uxi,-1.6002,-0.4452,1.2516,-6.6449,1.8519,2.3864,7.3
1bai,-8.1786,-0.2363,-4.9006,-18.5824,6.8900,8.6507,7.7
2ves,-8.2761,-0.1141,-1.3690,-11.3645,2.4834,2.0881,7.7
3a1s,-8.6864,-3.2679,-4.6055,-9.3556,5.8578,2.6847,4.83
1m5w,1.2927,-0.4784,1.1021,-6.2699,4.2542,2.6847,4.27
3r6c,-8.4719,-1.2025,-1.4400,-11.0915,3.7705,1.4915,4.72
3pbb,-4.7668,-0.1036,-0.6597,-8.9723,2.5823,2.3864,7.02
1z71,-10.6245,-0.1417,-1.5510,-15.2193,3.6027,2.6847,9.18
2ces,-8.1966,-1.2260,-4.2840,-8.4412,4.2631,1.4915,7.25
1ogd,-4.3349,-0.5630,-2.3444,-5.7864,3.1658,1.1932,3.03
3uxd,-4.1287,-0.2100,-0.1000,-5.3108,1.4921,0.0000,4.41
2xm2,-7.9155,-1.3153,-3.9170,-8.8681,4.3950,1.7898,4.62
1hos,-8.9247,0.7076,-3.3876,-16.7205,4.2115,6.2643,8.55
3fx6,-6.9038,-2.1104,-3.5722,-7.7866,3.8807,2.6847,6.8
3ekw,-12.2051,-0.4132,-3.6742,-18.5085,4.7232,5.6677,7.96
2v3u,-7.3784,-3.0542,-3.6496,-5.6503,3.7825,1.1932,3
1c5y,-6.3696,-0.2688,-2.3059,-7.6614,3.2699,0.5966,4.2
2qv7,-3.5602,-0.7230,-3.7230,-8.1776,6.6770,2.3864,3.66
2fu8,-3.0805,-0.0522,-0.5554,-4.7434,1.3755,0.8949,4.7
3b92,-6.9858,-0.0513,-0.6006,-9.9036,1.4817,2.0881,8
1fzo,-15.5936,-3.2893,-5.5626,-21.1278,6.9285,7.4575,7.89
1sr7,-14.1582,-0.1932,-1.0072,-15.5998,0.8523,1.7898,10.1
2qg2,-7.7386,-0.7938,-0.6074,-10.7459,3.2154,1.1932,5.4
1fzq,-12.5096,-4.4145,-5.3563,-11.9681,6.8428,2.3864,7.62
1utl,-4.2296,-1.3200,-0.7587,-5.2165,1.8725,1.1932,2.47
3vfb,-11.1780,-0.4296,-1.8429,-16.7198,3.6381,4.1762,9.04
3g08,-8.7997,-0.9939,-2.6730,-17.6328,0.8662,11.6337,8.16
3s54,-4.7935,-0.5903,2.5093,-14.3285,3.4399,4.1762,9.64
1ik4,-6.7252,-1.6950,-4.2907,-6.6410,4.1117,1.7898,7.41
3kmc,-7.7266,-0.8874,-3.1865,-10.7353,2.9064,4.1762,6.4
3k1j,-8.2198,-3.0533,-4.8081,-10.5338,7.7891,2.3864,6.4
3djx,-1.5159,-1.1432,-1.1882,-5.2595,3.9869,2.0881,2.81
2qrm,-7.7847,0.0053,-3.3464,-11.9671,5.4353,2.0881,4.03
1tcw,-5.5213,-0.0236,-1.7413,-11.4646,3.2337,4.4745,6.02
3n0n,-4.9520,-0.1397,-0.8676,-7.2908,2.1530,1.1932,7.3
1e2l,-7.3016,-0.3883,-1.9805,-9.0908,2.9648,1.1932,4.29
1bm7,-5.8777,-1.1809,-0.6642,-7.3235,2.0977,1.1932,7.52
3jzg,-2.1204,-0.6374,-1.0052,-8.5849,2.4394,5.6677,4.4
3eeb,-14.7194,-10.1664,-8.5618,-11.0003,8.7449,6.2643,5.89
2y8c,-6.1577,-0.0315,-1.7087,-10.9463,2.6510,3.8779,6.4
1nfx,-10.0503,-0.1756,-0.4526,-14.6398,3.1296,2.0881,8.52
1xow,-12.2615,-0.2950,-1.4406,-10.7029,-0.1212,0.2983,9.28
2i2b,-6.3542,-0.8744,-3.2824,-7.7142,4.3236,1.1932,2.44
2pqb,-13.9005,-6.1701,-7.6222,-13.3867,9.4007,3.8779,7.2
1a4w,-6.3544,-0.9039,-2.3806,-11.4045,4.4567,3.8779,5.92
1lcp,-2.3702,-0.0474,-1.7833,-4.8873,3.1546,1.1932,6.64
1g48,-4.9454,-0.1205,-1.3786,-6.5645,1.6267,1.4915,8.41
3cow,-8.1701,-0.3347,-4.9319,-12.5685,6.6819,2.9830,6.9
3oim,-6.5980,-0.1288,-0.9643,-7.6799,0.6834,1.4915,6.74
1bp0,-6.9872,-1.2105,-4.3938,-7.9806,4.5097,2.0881,5.4
4ffs,-10.2943,-1.8033,-2.3523,-13.4452,4.6218,2.6847,10.44
3zq9,-7.3725,-3.7515,-3.3088,-8.2545,4.6610,3.2813,6.02
2oxy,-5.9692,0.0102,-0.0018,-6.7461,0.7685,0.0000,6.52
2iko,-10.1713,-2.7469,-2.5417,-10.5475,3.8749,1.7898,5.45
2bt9,-6.1903,-0.8016,-3.1590,-5.9592,2.5363,1.1932,6.19
2zgx,-8.8955,-0.4979,-3.3357,-11.3515,3.9033,2.3864,6.74
3kdm,-10.0085,-0.1182,-0.5971,-10.0031,0.4117,0.2983,7
2v2h,-5.5842,-1.5656,-3.3990,-5.4927,3.3816,1.4915,3.77
3hl7,-5.6857,0.0771,-0.0914,-9.5868,2.7222,1.1932,7.64
1ypg,-10.8267,-0.4405,-2.1956,-14.1159,4.1355,1.7898,8
1pdz,-1.4624,0.2537,-2.2161,-4.0368,3.0452,1.4915,3.7
2evl,-6.0432,-0.9691,-2.9431,-15.2833,1.5185,11.6337,6.7
3juq,-7.7689,-2.3776,-1.3545,-8.0226,3.0910,0.8949,4.91
1z4o,-6.5292,-1.3455,-3.8308,-9.8180,5.7805,2.6847,4.52
3kdd,-12.4049,-0.3780,-1.8334,-18.9889,5.2159,3.5796,8.46
3c2o,-6.2467,-2.4933,-1.7940,-5.9936,3.4376,0.5966,3.35
1o3i,-8.1864,-0.3488,-3.0320,-9.9341,3.9353,1.1932,7.3
1pme,-6.2121,0.0590,-0.0791,-9.5988,2.2136,1.1932,9.4
2h4n,-3.9108,-0.0341,-1.4550,-5.3366,2.0200,0.8949,8.7
3hmo,-8.7572,-0.5274,-1.1698,-10.5147,2.2615,1.1932,7.52
1laf,-10.4034,-3.8171,-4.8992,-8.8728,5.3960,1.7898,7.85
3cm2,-8.3595,-2.3322,-1.9846,-10.2679,3.2421,2.9830,6.47
3iob,-3.4700,-0.0684,-2.7371,-7.8072,5.6513,1.4915,3.42
2pvj,-6.4824,1.0231,-0.7188,-11.8112,3.5329,1.4915,8.1
1hvr,-14.7418,-0.3970,-2.4546,-18.6357,3.7626,2.9830,9.51
2xn5,-7.1109,-0.8477,-0.7859,-10.0895,2.8223,1.7898,6.69
3g2k,-9.7391,-0.3238,-3.2037,-14.0494,5.7497,2.0881,4.79
2nsl,-7.5538,-1.4157,-5.5157,-9.7963,6.4892,2.6847,4.68
3m96,-7.1556,-0.1711,-1.2085,-9.8882,2.3224,1.7898,7.22
1ghw,-4.9498,-0.3544,-1.2397,-8.3708,4.1201,0.8949,4.2
1ft7,0.2086,1.7808,-0.0524,-5.2798,2.5669,1.1932,5.18
1hmt,-5.3932,-1.3307,-1.3385,-8.0523,0.5555,4.7728,5.79
1ndv,-10.3903,-3.7077,-1.5940,-10.1994,3.9176,1.1932,5.92
1w13,-11.5676,-1.7360,-4.8114,-14.0512,5.4514,3.5796,8.7
1ajv,-13.5815,-0.6602,-2.7468,-17.8556,4.1015,3.5796,7.72
3t3c,-9.5255,-0.2906,-2.4260,-14.8985,3.9134,4.1762,10.23
3s5y,-8.3971,-3.8857,-3.4431,-6.6687,4.1088,1.4915,7.41
2clh,-10.0221,-0.7237,-2.4120,-11.3980,2.1252,2.3864,4.06
3ffg,-13.4934,-0.5294,-1.9537,-18.8391,5.4423,2.3864,9.08
2oiq,-10.4910,-1.1330,-1.6349,-14.0337,4.2225,2.0881,5
2zq2,-10.4140,-0.3429,-3.1244,-13.1954,3.8623,2.3864,6.56
1b6k,-13.9762,-2.3865,-4.0962,-16.6256,4.9560,4.1762,8.74
1koj,-5.6159,-1.1542,-4.7904,-8.7878,5.5370,3.5796,6.7
1lah,-9.5870,-4.1663,-4.6020,-6.6922,4.0836,1.7898,7.52
1oxr,-2.2600,1.0257,-0.5476,-5.1786,1.5457,0.8949,5.19
3b26,-6.3213,-0.7665,-0.6261,-8.4936,2.9683,0.5966,6.64
1atl,-4.3178,1.1513,-0.9478,-10.3512,2.8469,2.9830,6.28
1sdt,-12.5330,-1.1234,-1.7591,-18.6522,4.8255,4.1762,9.27
3ibl,-2.6656,-0.1618,-1.1386,-6.3650,1.1219,3.8779,7.84
3hub,-10.3499,-0.1454,-0.6536,-13.7037,2.6613,1.4915,8.09
1uml,-3.3214,-0.5945,-1.6536,-8.2896,3.9350,3.2813,7.52
1t32,-12.6465,-1.2563,-2.0406,-15.5322,3.4979,2.6847,7.42
3b24,-3.4086,-0.7863,-0.6948,-5.1739,2.6499,0.5966,4.38
3p9l,-13.0637,-3.4465,-6.6299,-22.1519,8.4258,10.7388,5.3
3cd5,-13.0166,-3.5282,-3.5757,-14.5598,4.7692,3.8779,7.9
1f3e,-5.9886,-0.5282,-2.3793,-6.9967,3.3190,0.5966,6.7
1c88,-10.7857,-3.0314,-3.6875,-9.6044,4.6427,0.8949,5.29
2pou,-7.7792,-0.2331,-2.8078,-8.0507,2.1192,1.1932,7.42
1j4r,-7.6757,-0.2223,-1.5121,-12.9403,2.2261,4.7728,7.72
3c8a,-7.8521,-4.1427,-4.7373,-11.1875,6.5477,5.6677,6.18
2wq5,-6.1577,-0.1138,-1.0053,-9.8697,2.7431,2.0881,3.74
3ove,-9.5564,-1.9162,-5.4619,-11.3897,4.7369,4.4745,6.57
2yaz,-10.0403,-1.7228,-4.3728,-10.9249,4.8921,2.0881,5.14
2pqc,-9.7493,-3.9070,-5.8644,-11.8258,8.5666,3.2813,5.74
1b55,-7.7028,-7.1791,-1.6468,-10.4887,6.8390,4.7728,7.4
3qps,-5.4585,-0.2254,-0.1425,-8.2601,1.0814,2.0881,5.6
456c,-11.0556,-0.2618,-1.9581,-13.5590,2.6351,2.0881,9.77
1msn,-13.0780,-0.5794,-1.8621,-18.0517,4.1338,3.2813,9.09
3v78,-12.5785,-0.1348,-1.6845,-14.6446,2.6922,1.1932,5.54
3qfy,-6.3738,-2.3739,-2.6845,-5.8294,3.3208,1.1932,6.12
3f5j,-6.1948,-1.4392,-4.0199,-16.4522,8.5573,7.1592,4.28
2qdt,-2.3832,-0.2153,-0.6198,-4.2008,1.4595,1.1932,5.19
1o2h,-1.4334,-0.4135,3.8029,-10.6988,4.0863,1.7898,7.17
3ckz,-8.8137,-3.2469,-4.8007,-10.4860,7.0353,2.6847,8.72
2qrp,-10.7784,-0.5913,-3.6074,-13.6871,5.3176,1.7898,6.2
1h2t,-13.3247,-3.1041,-7.0018,-18.6673,10.0791,5.3694,7.89
1oar,-9.6332,-1.6696,-0.5715,-10.9841,2.6970,0.8949,7.4
2pyi,-7.0936,-0.2380,-3.0824,-12.1696,5.7118,2.6847,3.75
2ccb,-4.3722,-0.5238,-1.1601,-7.9468,2.5737,2.6847,7.45
1yc4,-6.1136,-0.3499,-1.4543,-9.2671,3.7645,1.1932,6.55
2v77,-6.0018,0.0308,-4.2943,-9.5059,4.7846,2.9830,5.06
1pzo,-3.8213,0.2165,-0.3448,-7.1763,1.9918,1.4915,3.32
2ce9,-6.6583,-2.2699,-2.2108,-11.7500,3.6064,5.9660,6.03
3vfa,-10.8505,-0.4607,-2.0317,-16.3033,3.7690,4.1762,9.19
3gs6,-3.4681,-1.0704,-2.1163,-6.2727,3.0084,2.9830,6.59
2mas,-7.8438,-1.8770,-2.9489,-9.3425,4.5348,1.7898,7.52
3lvw,-7.2385,-2.9538,-4.0255,-8.4205,4.8800,3.2813,2.67
4ase,-8.3957,-0.1397,-1.4723,-11.9376,3.3642,1.7898,11
1ai4,-4.7286,-0.9231,-1.1195,-6.2469,2.3677,1.1932,2.5
2qhd,-2.9851,-0.3909,-0.6572,-5.5983,0.6783,2.9830,5.38
3i51,-4.3693,0.1433,-0.1136,-6.9904,1.9948,0.5966,7.7
3lpi,-13.2671,-2.0007,-2.4012,-18.0061,4.9647,4.1762,8.52
4dv8,-8.2030,-1.4073,-1.4837,-12.8947,3.7048,3.8779,9.24
2w9h,-7.1091,-1.4040,-2.2174,-8.6599,3.3825,1.7898,6.37
3dnd,-4.5716,-0.0207,-0.6650,-6.0424,1.5599,0.5966,4.8
3e6y,-4.1801,-0.8497,-1.4773,-8.0880,2.0587,4.1762,5.6
2ojj,-7.6445,-0.2538,-1.8403,-11.2841,3.6456,2.0881,8.7
3b4p,-7.9755,-0.5916,-1.9121,-7.8447,1.4780,0.8949,5.4
3gvb,-6.9058,-1.2686,-1.4051,-8.5126,3.3856,0.8949,2.59
2vwl,-11.1854,-0.1422,-0.9889,-15.9214,3.4806,2.3864,7.02
2yz3,-2.7045,0.9947,-0.0035,-6.8450,1.3595,1.7898,6.66
3lp7,-8.0145,-5.2531,-3.2266,-6.6987,5.3741,1.7898,5.44
1sdu,-12.1483,-1.2198,-2.0355,-17.9208,4.8517,4.1762,10.07
2xbp,-11.3088,-4.6746,-5.2503,-14.1734,9.5082,3.2813,5.02
4tln,-4.1274,-1.3064,-1.9057,-4.5799,2.1732,1.4915,3.72
3hww,-0.9102,0.0659,-0.7231,-3.8778,2.4316,1.1932,7.12
3lgs,-5.8128,-0.0809,-1.7897,-10.1862,5.3491,0.8949,4.61
3dyo,-5.1185,-0.4682,-2.9573,-6.8112,3.0302,2.0881,2.3
1bhx,-10.3473,-1.3208,-3.2151,-12.7760,4.2798,2.6847,6.84
1v2w,-5.5954,-0.3980,-3.0124,-9.0094,3.5432,3.2813,4.01
2j7e,-8.4277,-1.2997,-4.1163,-10.2284,4.8304,2.3864,7.32
3qfd,-11.5278,-2.6562,-5.4176,-17.8481,6.3399,8.0541,4.17
1lgw,-3.7448,-0.0560,-0.5237,-4.3601,0.8968,0.2983,4
3kdb,-13.2652,-0.3927,-1.7028,-19.2703,4.5210,3.5796,9.85
1tom,-10.5449,-1.6022,-2.7951,-11.4024,2.8683,2.3864,8.3
3t6b,-15.0987,-3.5703,-5.0650,-17.8577,6.6215,4.7728,6.36
1f0u,-9.6927,-0.3766,-3.2165,-13.7313,4.0521,3.5796,7.16
1sh9,-9.0644,-0.4290,-2.3234,-16.2202,4.2404,5.6677,6.03
2b07,-10.7008,-3.2919,-2.4158,-12.1400,4.4623,2.6847,6.43
1ghv,-6.5777,-0.2319,-2.3717,-8.7335,4.1628,0.5966,4.35
1tkb,-7.3204,1.3621,-2.3777,-13.4313,4.7401,2.3864,8
3rz7,-3.7932,-0.1229,-0.9897,-7.7999,2.4345,2.6847,8.96
3nuj,-4.0066,-0.4744,3.4128,-14.5307,3.4094,4.1762,9.39
2v25,-9.6154,-3.6581,-5.8680,-6.3724,4.4934,1.7898,5.72
3vbd,-6.1222,-0.1986,-1.0324,-7.8584,2.0722,0.8949,8.07
3m37,-12.3204,-1.3068,-1.8360,-16.7034,4.8411,2.6847,9.04
2ypi,-2.9601,-0.4493,-2.2045,-5.3000,3.5022,1.4915,4.82
1hbv,-8.1409,-0.8758,-1.2352,-14.7033,4.1988,4.4745,6.37
2vvc,-11.4462,-0.1930,-0.7745,-16.5659,3.9991,2.0881,8.52
1b52,-11.9622,-4.9419,-5.1898,-14.0421,6.8423,5.3694,7.12
1ui0,-6.3891,-0.3061,-2.9101,-5.4339,2.2609,0.0000,7.06
3rt4,-10.1177,-1.1813,-2.8954,-22.6955,5.9157,10.7388,8.8
2cht,-8.0172,-1.7842,-2.4911,-7.9701,3.3333,0.8949,5.52
3q2j,-5.9833,-1.7769,-0.9022,-6.6031,1.8073,1.4915,4.18
2r5p,-12.4326,-1.0611,-1.8227,-18.6357,4.9109,4.1762,8.48
3hkt,-2.6740,-0.2256,-1.9911,-8.1757,3.8406,3.8779,5.39
2w08,1.9796,2.9761,-1.1489,-3.5635,2.2244,1.4915,3.42
1kui,-6.4324,1.1470,-1.5038,-12.9178,3.8591,2.9830,3.77
3dbu,-5.7927,-0.1877,-2.1551,-6.9520,2.0106,1.4915,8.06
3udd,-9.0777,-0.0001,-0.1738,-14.7729,3.7810,2.0881,7.1
2qmg,-15.2827,-2.2917,-3.2184,-19.1459,5.7938,3.5796,9.15
3k8q,-5.4566,-0.5447,-1.9540,-8.7959,3.7499,2.0881,11.28
1m2p,-6.5746,-0.4839,-0.6671,-8.7479,2.4295,0.8949,6.11
2pu1,-4.1816,-0.2697,-3.6101,-6.2881,4.4948,1.4915,5.85
1qkb,-13.9562,-5.3827,-5.7905,-14.3444,6.4903,5.0711,7.35
1trd,-5.0097,-0.8417,-3.6866,-5.5445,3.2734,1.7898,5.4
1h46,-5.8237,-0.1675,-0.8705,-9.4023,2.8269,1.7898,3.57
4er1,-11.2372,-0.4483,-2.1050,-19.6513,4.4048,6.5626,6.62
2ews,-9.8611,-2.3371,-4.2067,-14.9153,8.3166,3.2813,6.62
1bhf,-7.4530,-3.2532,-3.1282,-11.6416,4.6040,5.9660,4.38
2qtn,-3.2156,-0.1981,-1.2090,-7.9686,3.4755,2.6847,3.42
1qbv,-8.9416,-0.3714,-2.3126,-12.1929,3.2507,2.6847,5.39
1h1d,-3.1381,0.0914,-0.7857,-7.6395,2.5110,2.6847,8.22
1w4q,-6.1536,-0.8951,-3.2519,-8.2606,4.1660,2.0881,5.26
1w5v,-14.5621,-0.7738,-3.5109,-21.7472,6.3988,5.0711,8.15
1t7d,-7.4342,-1.5318,-1.7488,-11.4509,3.7178,3.5796,6.03
2za0,-5.1862,0.4099,-1.5677,-7.7364,1.6199,2.0881,6.64
1o2o,-7.4553,-0.3546,-2.7768,-10.9585,4.8448,1.7898,6.36
3npc,-15.6718,-0.5093,-2.2483,-18.4223,3.1217,2.3864,8.34
1v2n,-8.2380,-0.3062,-2.0536,-12.1290,3.8645,2.3864,5.9
2ot1,-3.7390,-0.3822,-0.0051,-7.3217,2.4785,1.4915,4
3suf,-12.8394,-0.3861,-2.7883,-16.8178,4.7664,2.3864,7.56
1mq5,-12.9839,-0.8902,-0.9314,-17.2341,4.2820,1.7898,9
1pfu,-3.9524,-1.7209,-1.3518,-4.8940,1.9262,2.0881,2.72
1g4j,-4.6942,-0.1441,-1.5035,-6.4496,1.9114,1.4915,8.7
1k9s,-5.1730,-0.6182,-2.6704,-9.7185,6.0443,1.7898,6.52
3own,-13.5733,-0.4018,-2.9041,-17.9847,4.4359,3.2813,7.47
1n5r,-4.3440,-0.4475,-0.4777,-7.8379,1.7344,2.6847,5.66
2j75,-10.6048,-3.8603,-4.8602,-7.3260,3.9502,1.4915,6.65
3mfw,-5.5446,-4.5370,-2.5468,-5.3551,4.8062,2.0881,3.52
4dsu,-3.8220,-0.1241,-0.4116,-4.5521,1.2659,0.0000,2.82
3gi6,-8.9670,-0.2870,-1.7484,-15.2416,3.8355,4.4745,11.22
1hi5,-4.1911,-3.0320,-1.7796,-7.1370,5.0728,2.6847,4.04
1gyy,-6.2576,-1.7978,-1.2993,-6.0735,2.0181,0.8949,3.64
1ndz,-10.5713,-0.8571,-2.2200,-14.6593,3.8837,3.2813,8.11
1hvh,-8.5409,-0.6814,-2.2289,-14.4273,4.3222,4.4745,7.96
4fcf,-3.4666,-0.4026,-0.6529,-9.1351,1.0563,5.6677,8.62
3iog,-4.0742,-0.7597,-1.3454,-5.4608,2.0002,1.4915,5.52
3l59,-6.4285,-2.1727,-1.8483,-5.7206,2.4183,0.8949,3.7
3p5l,-5.1276,-0.0182,-0.2150,-6.1481,0.6571,0.5966,7.39
2i80,-6.8621,-0.1760,-0.4316,-9.2539,1.8063,1.1932,5.4
2p7g,-8.5993,-0.2697,-1.3619,-9.0641,0.9031,1.1932,6.53
1sqo,-7.5413,-0.0979,-2.4771,-10.5676,4.4081,1.1932,7.46
3lpp,-3.1456,-0.3995,-2.5766,-11.0992,5.5603,5.3694,6.22
3ocz,-3.6654,0.4066,-1.5370,-10.9234,6.0020,2.3864,7.46
3t8v,-12.8295,-3.5408,-3.8706,-17.4698,6.0857,5.9660,6.59
2qpu,-0.1493,-0.4675,-1.1035,-6.6242,3.8697,4.1762,3.6
1txr,-8.6175,-2.7784,-2.1920,-9.9663,3.3361,2.9830,7.74
3odu,-6.3682,-0.1113,-1.0806,-8.8399,1.8738,1.7898,8.14
2cgr,-10.6149,-1.5977,-1.7966,-12.8378,3.8273,1.7898,7.28
1sqt,-8.0263,-0.2474,-2.2120,-10.9188,3.8604,1.4915,6.2
2b1i,-9.3851,-2.7227,-2.2652,-13.8857,7.6987,1.7898,6.82
2f35,-7.0195,-2.1012,-3.5855,-7.8344,4.4136,2.0881,5.4
1gjd,-9.1640,-0.2217,-2.6668,-12.3492,4.5822,1.4915,5.22
4arw,-5.5758,-0.0854,-1.1699,-8.2505,1.8420,2.0881,7.13
2euk,-8.5987,-1.0161,-3.6578,-18.3638,0.7173,13.7218,6.6
3pju,-12.4494,-2.9138,-5.0405,-18.0414,11.1599,2.3864,4.88
2jf4,-14.7417,-3.7543,-8.1629,-13.3919,6.9878,3.5796,8.15
1qxl,-0.4917,-0.5828,-1.6671,-5.9614,3.8417,3.8779,7.96
3tmk,-18.0978,-4.6750,-7.5667,-24.0521,12.5283,5.6677,6.87
3s2v,-11.3114,-2.9552,-4.4921,-11.3537,5.4015,2.0881,6.8
3eft,-5.2554,-0.1309,-0.9942,-7.4022,1.4820,1.7898,7.92
2wr8,-11.2053,-2.0890,-5.0964,-15.7972,8.4960,3.2813,5.44
2vc9,-8.1519,-3.4639,-2.0997,-7.8331,3.7533,1.4915,8.44
2qtg,-6.5390,-0.2498,-2.3449,-9.7286,4.2928,1.4915,5.08
3g2j,-6.6745,-0.6341,-4.3935,-8.9066,4.8733,2.3864,4.75
1i5r,-14.9376,-0.4119,-3.0869,-23.3609,6.5526,5.3694,8.52
3mi3,-4.5638,-3.8276,-1.4893,-5.3615,4.0264,2.0881,5.45
4e67,-8.5185,-0.6634,-3.8348,-16.3453,4.8675,7.4575,6.48
3t01,0.7477,1.4334,-0.9785,-3.3403,2.7382,0.8949,4.48
1f8e,-7.9870,-4.7890,-3.7043,-7.7952,5.6169,2.6847,4.82
3p8z,-8.7845,-1.5772,-2.2103,-16.3042,7.7276,3.5796,6.09
1toi,-6.3072,-1.3501,-2.1720,-5.1930,1.5129,0.8949,4.05
1hii,-11.9696,-0.5117,-3.9581,-15.7331,3.4606,4.7728,7.28
1hee,-7.9183,-1.7150,-3.6812,-7.5244,3.5109,1.4915,5.34
3sus,-9.5220,-3.1574,-2.2960,-8.9732,3.7115,1.1932,4.15
2brm,-5.6952,-0.0256,-0.5307,-9.1568,2.8248,1.1932,5.89
2p95,-10.7962,-0.1063,-0.7914,-14.3258,2.9357,1.4915,9.37
3s8x,-5.2643,-0.1041,-1.0360,-7.7386,1.8247,1.7898,7.3
7std,-8.3459,-0.0705,-0.2920,-9.6786,0.5021,1.1932,10.72
2fzc,-2.2326,-1.5048,-1.8902,-6.5897,4.7692,2.9830,2.7
2wzf,-8.7050,-0.7525,-5.3965,-12.1462,6.3089,3.2813,7
1vyg,-7.2909,-1.7696,-0.4661,-10.3908,1.1594,4.1762,8
3gcp,-6.2960,0.2854,-0.0610,-9.7450,2.3296,0.8949,7.82
2hw2,-10.1013,0.0153,-0.4726,-15.5728,2.9457,2.9830,2.97
