name,AlphaHB,repulsion_term,attraction_term,HB_term,affinity
3qkd,-220.552,0.0226101,-21.6778,-1,8.38
4m8x,-225.989,0.156506,-20.7554,-5,10.2
1sdu,-248.302,0.0114072,-21.6416,-8,10.07
2xbp,-231.055,0.00831194,-16.3139,-17,5.02
4tln,-81.5457,0.0745634,-4.62913,-9,3.72
3hww,-55.0915,0.0579378,-4.36709,-3,7.12
2j62,-191.08,0.052948,-14.761,-11,11.34
3lgs,-100.169,0.0512699,-9.26819,-2,4.61
3dyo,-123.061,0.0152006,-7.52134,-12,2.3
1bhx,-136.558,0.0287025,-12.8845,-2,6.84
1u71,-126.839,0.0038308,-11.4877,-3,7.48
1v2w,-85.3866,0.0157231,-7.35438,-3,4.01
2j7e,-139.248,0.0665445,-9.59137,-11,7.32
3qfd,-228.296,0.0114078,-18.841,-10,4.17
1lgw,-46.3006,0.0126213,-4.64268,-0,4
4cc5,-80.0796,0.0193418,-7.2273,-2,4.42
4gzp,-134.7,0.0742443,-9.1442,-11,7.84
3kdb,-233.512,0.109159,-22.2604,-3,9.85
3m40,-105.388,0.0248083,-7.36364,-8,6.77
4w9d,-96.0155,0.0131509,-8.0147,-4,4.99
4jyc,-166.301,0.0256682,-8.65581,-20,6.7
1tom,-113.149,0.00868272,-11.3236,-0,8.3
3t6b,-252.052,0.147372,-21.3526,-10,6.36
1f0u,-109.851,0.0065426,-10.1917,-2,7.16
1sh9,-218.928,0.118593,-20.8113,-3,6.03
2b07,-144.632,0.0158514,-12.0791,-6,6.43
1ghv,-84.072,0.00705206,-8.81425,1,4.35
4ruz,-100.577,0.00550499,-6.4632,-9,7.64
1tkb,-163.409,0.223489,-13.7644,-7,8
3rz7,-116.767,0.00556858,-8.0823,-9,8.96
3nuj,-185.721,0.0958084,-17.8679,-2,9.39
2v25,-138.692,0.00914171,-5.07835,-22,5.72
3vbd,-106.567,0.0422926,-7.49896,-8,8.07
3m37,-131.199,0.0386018,-13.9585,2,9.04
2ypi,-88.6261,0.0293398,-4.49195,-11,4.82
1hbv,-181.443,0.0482902,-18.9926,2,6.37
2vvc,-144.54,0.0226544,-14.8767,1,8.52
4loy,-136.472,0.00725065,-13.2545,-1,8.09
1b52,-175.367,0.00597138,-14.3427,-8,7.12
1ui0,-73.819,0.0343931,-4.61629,-7,7.06
4io3,-103.757,0.00241355,-5.17808,-13,6.06
3rt4,-248.577,0.119364,-23.777,-3,8.8
2cht,-108.946,0.0258272,-8.52039,-6,5.52
3q2j,-103.601,0.00654591,-9.16665,-3,4.18
2r5p,-253.352,0.0241873,-21.7594,-9,8.48
4zba,-219.431,0.012942,-16.356,-14,5.51
3hkt,-136.5,0.0468097,-8.49677,-13,5.39
2w08,-23.9774,0.000153723,-2.39789,-0,3.42
1kui,-167.504,0.0224921,-11.9729,-12,3.77
3dbu,-133.726,0.00890359,-6.98152,-16,8.06
4rux,-102.183,0.0037635,-6.62205,-9,7.92
3udd,-148.2,0.0168867,-14.0368,-2,7.1
2qmg,-211.235,0.00952114,-20.733,-1,9.15
3k8q,-127.958,0.00223384,-9.59808,-8,11.28
1m2p,-111.085,0.0168697,-10.7254,-1,6.11
2pu1,-128.178,0.0189006,-5.63671,-18,5.85
4kwo,-202.731,0.0185657,-15.0917,-13,6.45
1qkb,-190.761,0.0113637,-14.2875,-12,7.35
4kow,-155.995,0.00302728,-12.0025,-9,4.31
4ngn,-207.891,0.0167828,-12.4058,-21,7.55
4l9i,-115.658,0.036926,-11.2027,-1,4.89
1trd,-104.454,0.0282609,-4.87363,-14,5.4
3rt8,-149.544,0.00201059,-8.95642,-15,6.35
1h46,-104.759,0.0198407,-10.0957,-1,3.57
4er1,-246.549,0.11869,-23.9736,-2,6.62
4qjw,-120.719,0.0799391,-10.5519,-4,7.8
2ews,-187.139,0.0264621,-15.5404,-8,6.62
4m8y,-244.958,0.0311323,-20.5269,-10,9.96
1bhf,-79.4683,0.0208562,-5.96769,-5,4.38
4lk7,-74.9728,0.0334131,-4.33069,-8,5.04
2qtn,-88.8887,0.0309153,-7.31978,-4,3.42
4uyf,-83.2523,0.00162264,-8.32685,-0,7.6
1s19,-178.571,0.0162434,-15.0733,-7,9.51
1qbv,-117.404,0.0142207,-12.1546,1,5.39
1h1d,-78.5758,0.0138006,-7.07138,-2,8.22
2d1o,-191.2,0.00711635,-14.7271,-11,7.7
1w4q,-113.755,0.0544217,-8.22994,-8,5.26
1w5v,-310.528,0.0384288,-24.6913,-16,8.15
1t7d,-133.621,0.0437949,-9.8059,-9,6.03
4rwj,-183.871,0.00505349,-15.9922,-6,8.7
2za0,-127.989,0.0231544,-9.62207,-8,6.64
1o2o,-107.4,0.10745,-10.4475,-1,6.36
3npc,-239.092,0.00165883,-21.5109,-6,8.34
4u70,-134.838,0.0278963,-6.71169,-17,5.02
1v2n,-130.258,0.00425309,-12.2301,-2,5.9
2f94,-162.243,0.0111164,-9.03537,-18,6.71
2ot1,-79.9243,0.0318386,-8.02427,-0,4
3suf,-148.831,0.0611297,-11.7442,-8,7.56
1mq5,-143.778,0.0631039,-14.8409,1,9
1pfu,-45.0133,0.00711541,-4.50845,-0,2.72
1g4j,-102.605,0.0358448,-6.69632,-9,8.7
4hym,-127.755,0.118235,-12.0938,-2,8.22
4nwc,-142.255,0.0445032,-9.07002,-13,5.76
4cpt,-217.753,0.0970114,-20.6723,-3,7.7
1k9s,-132.085,0.0151366,-10.8236,-6,6.52
3own,-222.121,0.0706764,-22.2828,-0,7.47
3mmf,-106.642,0.00975159,-7.47398,-8,7.43
1n5r,-63.8952,0.00895499,-6.79847,1,5.66
2j75,-113.804,0.0115453,-6.19199,-13,6.65
3mhm,-99.2724,0.116818,-7.24406,-7,7
1gx8,-71.8792,0.0678903,-7.65581,1,6.37
3mfw,-63.0716,0.0139931,-5.52115,-2,3.52
4dsu,-42.056,0.00148912,-4.60709,1,2.82
3gi6,-208.921,0.0389123,-19.331,-4,11.22
1hi5,-86.2384,0.0240648,-4.2479,-11,4.04
1gyy,-63.7227,0.0349781,-5.20724,-3,3.64
1ndz,-187.914,0.267512,-17.4589,-4,8.11
1hvh,-211.612,0.1534,-19.7146,-4,7.96
4fcf,-79.1548,0.0461977,-6.76168,-3,8.62
3iog,-107.72,0.00431222,-6.37636,-11,5.52
3l59,-67.7059,0.00928502,-6.77988,-0,3.7
3p5l,-106.053,0.00116951,-6.20643,-11,7.39
2i80,-88.5481,0.109173,-10.164,3,5.4
4qb3,-84.9415,0.00857332,-7.30272,-3,5.47
2p7g,-108.804,0.0154664,-9.29582,-4,6.53
1sqo,-91.4223,0.00124129,-9.54348,1,7.46
4f3k,-168.387,0.0485872,-13.2873,-9,10.16
3lpp,-140.871,0.0537056,-10.5408,-9,6.22
2pcp,-90.9683,0.104682,-8.80151,-1,8.7
3ocz,-111.463,0.074487,-11.2208,-0,7.46
4hdf,-204.141,0.0648963,-18.479,-5,8.49
3t8v,-213.6,0.0334352,-18.5935,-7,6.59
2qpu,-21.543,0.00878274,-1.36308,-2,3.6
3vx3,-207.666,0.0257057,-13.5923,-18,7.82
1txr,-168.411,0.0638544,-10.505,-16,7.74
3odu,-112.732,0.0245733,-11.2978,-0,8.14
4m7j,-156.778,0.0130407,-9.69084,-15,6.11
4ua8,-216.803,0.0251025,-15.7054,-15,6.26
3zc5,-150.208,0.0131223,-14.2339,-2,7.13
4oak,-120.671,0.00849691,-5.27556,-17,4.22
2cgr,-143.464,0.00693093,-12.7533,-4,7.28
1sqt,-113.77,0.0074127,-10.5844,-2,6.2
2b1i,-206.129,0.154977,-13.5679,-18,6.82
5c2a,-86.951,0.0182314,-9.91334,3,8.32
2f35,-145.697,0.000539509,-10.5702,-10,5.4
1gjd,-98.2613,0.0199895,-9.04612,-2,5.22
4arw,-114.302,0.00357308,-10.6338,-2,7.13
2euk,-259.163,0.0153376,-21.1317,-12,6.6
3pju,-297.739,0.0396039,-22.2135,-19,4.88
2jf4,-223.843,0.0197314,-12.4041,-25,8.15
4nyf,-113.94,0.0128435,-10.2068,-3,7.31
4l19,-80.8194,0.0237225,-9.30566,3,6.1
4iwz,-140.342,0.0122798,-8.04652,-15,7.29
4e70,-86.8742,0.0149325,-7.10235,-4,5.28
1qxl,-187.734,0.0272823,-17.2006,-4,7.96
4j7d,-67.2135,0.00207956,-7.52343,2,4.7
3tmk,-366.555,0.0632485,-25.9188,-27,6.87
3s2v,-167.559,0.0495399,-12.0054,-12,6.8
3eft,-105.071,0.0771216,-6.58421,-10,7.92
4m8e,-129.446,0.0174838,-11.762,-3,7.89
2wr8,-211.696,0.074203,-14.4438,-17,5.44
4riu,-129.153,0.0247107,-7.74001,-13,7.3
2vc9,-111.996,0.0373127,-7.23696,-10,8.44
2qtg,-132.947,0.0092368,-10.5039,-7,5.08
3g2j,-131.909,0.00493315,-8.79584,-11,4.75
1i5r,-280.501,0.124714,-25.7748,-6,8.52
3mi3,-43.8399,0.0197642,-5.20376,2,5.45
4k3n,-120.722,0.0192077,-8.09144,-10,7.96
4e67,-212.659,0.0199473,-16.4858,-12,6.48
3t01,-92.745,0.0631748,-3.33768,-15,4.48
4qxr,-98.6258,0.0318295,-10.2944,1,6
1f8e,-147.572,0.048638,-9.6058,-13,4.82
3p8z,-193.394,0.00790915,-16.1473,-8,6.09
1toi,-96.0159,0.00487074,-6.40646,-8,4.05
1hii,-226.679,0.0126958,-19.0806,-9,7.28
4m12,-142.421,0.0364329,-12.6785,-4,6.05
1hee,-147.176,0.0058728,-7.92345,-17,5.34
3sus,-92.7579,0.0541097,-7.3299,-5,4.15
2brm,-105.739,0.0106409,-10.9846,1,5.89
4zei,-114.16,0.00943766,-7.4254,-10,5.88
2p95,-133.241,0.0173202,-13.3414,-0,9.37
4q8x,-87.3876,0.00611104,-5.94487,-7,3.57
4lkq,-55.3041,0.00944784,-4.73985,-2,3.35
2yel,-110.196,0.00352904,-10.2231,-2,7.28
3s8x,-107.532,0.0139361,-7.16717,-9,7.3
7std,-105.436,0.00597828,-10.9495,1,10.72
4hp0,-184.512,0.0646691,-13.3159,-13,6.12
2fzc,-107.646,0.0601237,-7.62476,-8,2.7
2wzf,-206.087,0.0226784,-12.6313,-20,7
4cg8,-154.287,0.078326,-15.907,1,6.96
1vyg,-127.076,0.0426072,-11.5502,-3,8
3gcp,-117.389,0.0516972,-12.5906,2,7.82
2hw2,-237.588,0.117993,-23.0768,-2,2.97
4dcs,-198.155,0.0162728,-11.0317,-22,5.1
1e3v,-129.058,0.010993,-10.5168,-6,4.34
4pp5,-133.504,0.0201817,-12.1706,-3,7.74
4auj,-104.751,0.0242658,-4.49937,-15,7.74
4iva,-133.865,0.00565076,-11.7922,-4,7.16
5cas,-170.393,0.0170415,-16.6563,-1,8.85
4zwz,-143.837,0.015082,-9.19874,-13,8.7
4yc9,-72.152,0.0099308,-6.42513,-2,8.89
3l79,-133.626,0.0030579,-10.1656,-8,2.46
3c56,-176.377,0.078146,-7.31586,-26,7.89
6rnt,-95.1673,0.00821544,-5.92495,-9,2.37
4zec,-225.4,0.0442636,-14.1843,-21,5.82
3po1,-99.1007,0.0255976,-10.3357,1,4.02
2hzl,-57.1878,0.0272539,-3.74603,-5,6.57
966c,-140.558,0.0499036,-10.5057,-9,7.64
4b6r,-158.348,0.166289,-10.8011,-13,5.85
4pox,-168.054,0.0175185,-10.8229,-15,5.43
5cc2,-113.372,0.0170171,-8.15423,-8,4.1
2fmb,-259.374,0.12895,-22.0663,-10,8.7
3exe,-200.424,0.0479209,-14.4903,-14,6.96
1gaf,-118.168,0.0207533,-8.63759,-8,8
2wf5,-148.011,0.00621228,-8.40732,-16,6
1met,-244.156,0.114411,-20.53,-10,9.4
3qbc,-94.0241,0.0365765,-5.83899,-9,4.97
4zip,-226.902,0.0492987,-21.1395,-4,9.68
1v2t,-91.7296,0.00302554,-7.17598,-5,4.71
1izh,-266.687,0.0850681,-21.9537,-12,7.7
1fd0,-180.495,0.0371651,-17.2867,-2,8.4
3ivc,-133.592,0.103303,-12.2625,-3,4.12
2aj8,-101.931,0.115278,-10.3084,-0,6.2
4cjq,-115.388,0.0114154,-9.5502,-5,3.59
3qt6,-175.716,0.016259,-10.3879,-18,5.37
4ad3,-115.545,0.0224579,-9.57695,-5,4.62
1sw2,-64.0555,0.0160275,-4.82158,-4,7.22
3hkn,-144.595,0.802606,-10.0621,-13,5.35
4ef6,-106.635,0.0369816,-7.50053,-8,2.92
2ydt,-144.707,0.00502125,-9.67574,-12,5.52
1nwl,-96.3135,0.214908,-9.04625,-2,2.39
4cj4,-116.991,0.00591467,-9.70498,-5,3.36
4qjp,-140.552,0.0560662,-10.9113,-8,8.6
1k1o,-91.6988,0.016048,-7.98593,-3,6.17
2weh,-99.087,0.0131801,-5.52188,-11,5.95
2xbw,-165.018,0.0309634,-16.1328,-1,8
3d1x,-238.994,0.0475111,-22.347,-4,8.66
4ytc,-132.761,0.00402002,-13.2801,-0,7.89
4urz,-105.187,0.00117742,-8.91985,-4,2.52
4aba,-52.0854,0.0010463,-5.20959,-0,3.82
3cz1,-71.3193,0.0391604,-7.57109,1,7.26
1dhi,-139.513,0.00363644,-12.3549,-4,7.26
4keq,-70.9129,0.0472178,-6.7385,-1,3.82
3miy,-100.579,0.0233729,-10.0812,-0,7.68
3sm2,-187.535,0.0362749,-17.5897,-3,9.7
1sld,-153.553,0.0445098,-13.3998,-5,6.57
4lrr,-85.2399,0.161425,-9.48541,2,5.22
3f17,-162.686,0.0111971,-9.87975,-16,8.63
3rm9,-87.1935,0.00413333,-7.52348,-3,4.77
3shc,-113.279,0.0398696,-11.3678,-0,5.72
3i73,-134.677,0.864405,-12.7321,-4,5.49
3tao,-94.1253,0.000521499,-5.01305,-11,5.14
4nbl,-134.889,0.0435595,-12.3325,-3,6.33
3fvl,-107.122,0.0744302,-7.98666,-7,6.07
4na9,-158.978,0.0159657,-13.5138,-6,7.39
3bvb,-197.738,0.0319561,-18.2058,-4,5.49
3ng4,-94.2855,0.000808547,-5.42936,-10,5.43
3d6p,-64.1703,0.00288176,-5.61991,-2,3.75
1hi4,-129.032,0.0725979,-8.1758,-12,4.49
2xc4,-172.531,0.0438113,-16.0969,-3,8.05
2qwf,-157.218,0.00796279,-11.7298,-10,5.67
3ryv,-102.201,0.00255844,-6.62262,-9,7.07
4ibk,-110.659,0.00346913,-9.86938,-3,4.3
4u73,-135.149,0.0169762,-6.3319,-18,5.18
4oks,-102.92,0.0115363,-9.50352,-2,4.48
3sr4,-163.595,0.0321635,-13.9916,-6,6.54
2avo,-238.475,0.0220539,-21.4696,-6,8.85
3n35,-101.914,0.0142376,-6.20563,-10,3.37
2qd8,-229.224,0.0624909,-20.1849,-7,9.07
5dgw,-223.912,0.10635,-19.2975,-8,11.05
1nh0,-255.16,0.0462356,-21.9622,-9,9.74
1gi4,-85.9241,0.000603259,-7.39301,-3,7.19
4cl6,-116.903,0.0131067,-10.9034,-2,5.39
2f7o,-117.413,0.0419831,-5.78323,-15,7.44
3bu1,-51.9913,0.00683114,-4.40596,-2,8.15
5dqe,-86.4696,0.0319873,-7.87895,-2,3.63
3m89,-191.704,0.0113289,-13.9817,-13,6.16
4kn0,-213.15,0.0495178,-16.5645,-12,7.4
3s78,-84.9527,0.00240437,-4.49767,-10,6.47
5cbr,-160.097,0.0327838,-11.6425,-11,5.74
2zx7,-140.43,0.0461717,-8.88913,-13,10.49
1o3l,-125.363,0.0304731,-8.96678,-9,6.54
4kn1,-179.84,0.0570954,-14.0411,-10,6.84
3jzh,-90.8466,0.0630923,-6.74775,-6,3.4
4dew,-97.7183,0.746881,-8.91872,-4,7
1hvk,-273.573,0.0190663,-26.1763,-3,10.96
1iiq,-266.149,0.105851,-22.3207,-11,7.48
2wlz,-178.191,0.0326727,-13.4518,-11,4.6
1x8t,-216.295,0.0504837,-12.48,-23,7.8
8a3h,-153.122,0.05001,-9.3622,-15,4.06
3l4y,-106.351,0.0622034,-7.89735,-7,7
1qbq,-112.888,0.0261139,-9.31492,-5,8.3
2eg7,-125.58,0.0248741,-6.58291,-15,5.89
4eu0,-102.925,0.0261512,-6.31869,-10,6.4
1dmp,-233.07,0.0232658,-20.1302,-8,9.55
2qzr,-142.423,0.0631604,-11.9055,-6,7.26
1o5c,-78.103,0.158917,-9.16922,3,5.22
2pwc,-227.263,0.051909,-19.9782,-7,6.57
3gy2,-96.0737,0.0178858,-7.62525,-5,5.74
4gqr,-109.368,0.0559096,-8.99272,-5,3.96
4bck,-109.506,0.0970164,-10.6476,-1,8.4
3s77,-101.96,6.21243e-005,-4.99609,-13,7.21
3ehx,-165.06,0.0965453,-11.0026,-14,7.6
3str,-196.648,0.0234766,-14.0883,-14,8.4
1nje,-145.413,0.0189251,-9.36026,-13,3.8
3uxl,-53.8269,0.00722617,-5.78991,1,5.57
4ibd,-94.4388,0.0004654,-8.64435,-2,3.67
1my4,-146.882,0.0162561,-9.10447,-14,6.98
2x7u,-107.017,0.117547,-7.6192,-8,5.27
2ihq,-101.056,0.168767,-11.8744,4,8.49
4og3,-107.823,0.0241514,-10.0064,-2,6.55
2uxz,-234.878,0.0524025,-21.9402,-4,8.48
2xp7,-134.167,0.00439444,-8.6211,-12,5.77
2cf9,-156.813,0.0237525,-14.5051,-3,7.82
3qxv,-135.994,0.184731,-12.9841,-2,8.4
4cpw,-213.488,0.107451,-20.6562,-2,7.5
2r59,-280.661,0.0746492,-18.5408,-24,8.19
2cej,-234.212,0.0327119,-21.4539,-5,8.62
3i6o,-226.954,0.0472678,-21.9427,-2,10.35
3vh9,-64.6902,0.0181736,-5.6872,-2,6.24
3v7x,-97.6865,0.00600572,-6.17466,-9,8.57
1g7v,-96.1207,0.0988176,-10.1109,1,6.4
1jev,-211.766,0.0295651,-18.4062,-7,6.89
1b8o,-146.383,0.00236251,-10.2406,-11,10.64
3ujd,-99.0825,0.0105411,-6.3188,-9,4.69
2wyg,-105.71,0.0351217,-10.6061,-0,8.7
1g53,-108.96,0.0639947,-6.95998,-10,9.04
3b50,-160.197,0.00772034,-10.8274,-13,7.55
1njc,-167.62,0.00928762,-10.3712,-16,5.55
1nm6,-148.735,0.00900666,-14.4825,-1,10.05
1xkk,-169.255,0.0484583,-18.174,3,8.52
1jaq,-132.323,0.0281827,-9.26048,-10,4.48
1px4,-109.708,0.0168319,-7.38762,-9,3.23
3s45,-197.265,0.0678589,-17.3943,-6,8.49
2jiw,-120.403,0.0132164,-7.65351,-11,4.59
4i8x,-79.2879,0.00448669,-6.73328,-3,2.64
3v3l,-219.81,0.010479,-12.3915,-24,6.43
2h3e,-184.611,0.0067254,-9.26785,-23,5.7
1w5y,-304.688,0.075942,-24.1448,-16,8.48
3ppq,-40.4202,0.0171802,-4.05921,-0,4.55
1tni,-56.2396,0.0386537,-5.66261,-0,4
1c1v,-113.284,0.013537,-12.1419,2,7.64
1g45,-101.472,0.022352,-6.16956,-10,8.64
1u1w,-76.2177,0.0101053,-6.83187,-2,5.85
4a95,-102.325,0.190603,-10.8231,1,5.76
3wzn,-102.636,0.0303506,-8.29397,-5,7
4pin,-113.228,0.0167925,-6.93963,-11,5.4
3hp9,-61.3541,0.0124745,-4.94789,-3,4.59
3kqr,-37.092,0.00409147,-2.9133,-2,4.43
1b2h,-176.803,0.00826619,-14.8885,-7,4.54
1eb2,-113.987,0.0981411,-10.2968,-3,6.01
3djp,-99.9279,0.0448682,-8.03766,-5,4.2
1okl,-108.3,0.0512767,-7.28128,-9,6.03
2jfh,-120.998,0.0107268,-10.1105,-5,3.06
1pzp,-86.3377,0.0538024,-7.88757,-2,3.31
3drg,-326.292,0.0217286,-27.8509,-12,7
2avm,-256.436,0.0198263,-21.6634,-10,5.7
1sdv,-252.467,0.0179922,-20.8647,-11,8.74
1ws1,-183.574,0.0266371,-11.584,-17,9.55
4az6,-153.76,0.0167581,-12.1928,-8,9.1
2xdk,-74.5655,0.0113879,-7.06793,-1,3.6
4ca6,-287.039,0.0462438,-23.5502,-13,6.74
2v2q,-105.197,0.0112822,-8.53093,-5,4.15
1eoc,-79.2558,0.0829096,-6.00849,-5,6.05
4ad6,-113.778,0.0377587,-7.81561,-9,4.78
2gkl,-76.1624,0.00120105,-5.61744,-5,5.35
4f9u,-69.3709,0.0118315,-5.74892,-3,6.03
3bqc,-99.7365,0.0122555,-9.98591,-0,5.73
3old,-313.513,0.083826,-23.0351,-21,5.9
1r4w,-130.19,0.0156988,-9.83467,-8,4.05
4q93,-92.529,0.0140269,-8.46693,-2,4.65
3ff3,-88.8953,0.00511818,-5.29465,-9,3.57
4xu0,-260.974,0.0427977,-19.7402,-16,9.11
3u5l,-98.983,0.00538401,-9.90368,-0,6.19
1pz5,-178.087,0.0293786,-15.4381,-6,5.4
4zek,-136.457,0.0207281,-8.86647,-12,5.66
3gc4,-176.122,0.0435013,-14.4557,-8,7.6
2p09,-99.512,0.0415365,-7.59273,-6,6.35
3hkq,-113.381,0.0228841,-5.76101,-14,5.34
4pb2,-105.049,0.0241245,-7.729,-7,4.8
4mre,-32.9736,0.00429647,-3.30166,-0,2.19
2r2w,-94.4955,0.0219354,-8.67148,-2,4.47
1h6h,-129.925,0.00328159,-6.99578,-15,5.3
4xu2,-238.746,0.0416192,-19.5162,-11,9.23
3bgb,-174.659,0.0839191,-16.7499,-2,6.05
2xyt,-138.617,0.417704,-17.8794,9,6.29
4fys,-215.699,0.026252,-18.7962,-7,4.82
2i0a,-202.116,0.0350225,-18.6466,-4,11.4
3bpc,-109.362,0.01236,-6.14859,-12,4.8
4gqp,-65.5574,0.0373542,-6.19309,-1,9.6
2y7i,-129.457,0.00470073,-7.35036,-14,5.54
1ajq,-40.2741,0.024436,-4.45185,1,4.31
3d1z,-210.724,0.11141,-18.7839,-6,8.8
2cle,-133.212,0.0323499,-10.5536,-7,3.55
3brn,-78.5552,0.010102,-7.86562,-0,8.7
4umb,-103.831,0.0323337,-5.21545,-13,4
4re2,-131.991,0.0902024,-7.2893,-15,4.98
3fzn,-249.794,0.0190771,-20.1985,-12,4.01
2zz2,-177.139,0.031851,-11.7458,-15,4.54
3sbi,-112.962,0.000738125,-7.29698,-10,7.92
2wuf,-118.675,0.0541166,-12.7216,2,4.29
1fcx,-174.645,0.02708,-16.6915,-2,7.19
3d8w,-123.568,0.00567772,-7.16247,-13,8.15
4abf,-59.1604,0.0228704,-5.93891,-0,4.62
1u33,-191.021,0.0790842,-13.9812,-13,4.6
1tmn,-214.614,0.008535,-13.8699,-19,7.3
3iww,-223.626,0.0350706,-15.5977,-17,7.96
1p1o,-131.918,0.0169844,-7.60877,-14,5.76
4f5y,-207.453,0.0499528,-18.7952,-5,5.43
1zp8,-219.567,0.129476,-20.4862,-4,8.77
4m14,-101.437,0.0408028,-8.98455,-3,6.7
3rf4,-107.476,0.0190707,-9.56665,-3,6.25
1fiv,-260.975,0.201453,-23.099,-8,6.59
3sjf,-222.411,0.026326,-15.8674,-16,7.64
1q5k,-89.0372,0.0168559,-10.1206,3,7.42
3njq,-102.584,0.025699,-10.6841,1,4.89
3jzj,-306.081,0.0539253,-21.8621,-22,3.61
3gbe,-110.019,0.0939394,-5.49579,-14,5
3bbb,-114.054,0.0585902,-9.46402,-5,7
1gwv,-132.769,0.00294537,-9.67986,-9,2.57
2jkh,-119.688,0.0132194,-11.982,-0,8.05
4lyw,-76.3775,0.00269493,-7.64044,-0,6.63
4leq,-205.306,0.0342207,-14.1649,-16,6.54
3gvu,-190.512,0.0159384,-18.2671,-2,8
1amw,-110.162,0.02672,-10.2429,-2,4.54
3ozp,-148.239,0.0311428,-10.055,-12,6.62
2cbu,-129.09,0.0699823,-6.97902,-15,5.68
4ipi,-100.444,0.000569389,-5.24497,-12,5.32
4b35,-58.9584,0.00562055,-5.10146,-2,2.89
1k22,-169.258,0.0120686,-14.5378,-6,8.4
1n51,-221.874,0.0695662,-15.057,-18,4.85
1pbq,-104.9,0.0134204,-8.50345,-5,6.27
4q4o,-149.718,0.00361505,-10.5755,-11,7.46
1mrx,-179.026,0.0742588,-18.7768,2,7.26
1o35,-74.4674,0.0960131,-7.54275,-0,5
2z4o,-219.321,0.0725974,-19.6047,-6,9.57
3hvk,-214.553,0.0477491,-16.703,-12,8.52
2ya7,-160.69,0.0294487,-11.2984,-12,3.14
3d0b,-146.389,0.0182043,-14.6571,-0,6.54
4czs,-155.536,0.053633,-9.20719,-16,5
3zj6,-147.66,0.0111905,-8.77717,-15,6.66
3g34,-50.3983,0.0620084,-5.50184,1,2.96
4cd0,-166.856,0.0129969,-15.0986,-4,9.7
2zxd,-110.043,0.0130361,-6.21738,-12,5.22
4r4o,-113.287,0.0305933,-9.35934,-5,5.82
1nhu,-80.6351,0.0261818,-7.28969,-2,5.66
3eax,-50.6287,0.0128261,-7.0757,5,4.92
4bps,-104.456,0.00847525,-7.65407,-7,2.99
3pwk,-88.4667,0.0487359,-5.6954,-8,3.35
4u43,-89.2729,0.0478629,-8.17515,-2,4.32
5d21,-79.4463,0.0199487,-4.76457,-8,8.38
1zhy,-127.595,0.0114602,-12.7709,-0,6.52
3pe1,-144.3,0.0063584,-13.6364,-2,9.65
3aas,-76.2423,0.179185,-6.60341,-3,4.51
4gql,-239.356,0.0567144,-19.9923,-10,9.59
4o9v,-129.925,0.0350555,-11.4275,-4,8
3ujc,-101.553,0.00764131,-6.56295,-9,4.59
3uyr,-134.957,0.119462,-13.2152,-1,6.9
1fkh,-119.017,0.0373237,-10.739,-3,8.15
3f48,-56.0054,0.00187217,-3.60241,-5,6.29
3ifl,-167.432,0.0155857,-11.5587,-13,8.08
1df8,-118.623,0.0172796,-8.27956,-9,9.7
4ibj,-140.948,0.0147126,-12.5095,-4,4.33
4fs4,-116.332,0.00947437,-10.8427,-2,6.57
3ddf,-122.565,0.0331643,-6.68971,-14,4.66
3arx,-100.184,0.0288672,-11.2473,3,5.33
4zbf,-118.291,0.0255585,-11.0546,-2,7.13
4qf8,-68.7932,0.0196289,-5.69894,-3,7.51
2cli,-159.019,0.0424685,-11.9444,-10,4.3
4ipn,-180.322,0.0612532,-11.6935,-16,3.39
1syh,-159.768,0.00620768,-9.983,-15,6.41
3v3q,-99.9068,0.906193,-10.8969,-0,6.6
4el5,-175.533,0.0213228,-11.1746,-16,5.37
2qnp,-222.881,0.0507112,-19.1388,-8,6.41
1hvs,-270.202,0.0330398,-23.0532,-10,10.3
2bvd,-172.481,0.0156551,-10.4638,-17,6
2o4r,-179.998,0.00983174,-14.8097,-8,9.4
1xap,-166.832,0.026275,-14.3094,-6,8.7
2q54,-219.809,0.0455013,-19.2264,-7,9.01
4ido,-201.591,0.0198439,-14.1789,-15,4.93
3bug,-45.2657,0.000808258,-4.52738,-0,3.18
4emr,-166.888,0.0631382,-13.9519,-7,7.49
1v2l,-61.3866,0.000327072,-5.73899,-1,4.29
4r74,-158.078,0.0549235,-9.06271,-17,8.1
2q88,-89.9872,0.00269539,-6.20141,-7,5.8
4gr3,-208.285,0.0378128,-16.4664,-11,7.81
1e6q,-127.501,0.016585,-6.76664,-15,3.15
3v5p,-129.325,0.00636133,-13.3388,1,8.96
3pgl,-67.5472,0.0688481,-7.22356,1,5.3
5a81,-74.2227,0.0103787,-6.23265,-3,5.54
4pp3,-140.48,0.0454371,-12.0934,-5,7.82
2r58,-41.1822,0.000620816,-3.31885,-2,2
3alt,-51.6381,0.0795595,-3.64337,-4,2.92
4ymx,-140.032,0.0196057,-7.22283,-17,7.1
1onz,-112.617,0.0615636,-7.72329,-9,5.1
1o2r,-125.986,0.0396477,-12.2383,-1,5.21
3tif,-216.958,0.0608262,-14.1566,-19,5.38
4bs0,-79.786,0.0291038,-6.80771,-3,5.7
4io7,-108.278,0.0107825,-6.83862,-10,3.68
2hxm,-143.04,0.00662934,-9.91061,-11,5.22
