name,affinitydG,hb,ion,mlig,hh_hp_aa,affinity
3djx,-3.4408,2.5697,-0.168217,0,-1.57658,2.81
2qrm,-7.53336,6.4305,-0.0209194,0,-3.26831,4.03
1tcw,-4.87418,1.13204,0,0,-4.12704,6.02
3n0n,-5.37687,1.64723,-0.0673204,0.668065,-3.55432,7.3
1e2l,-4.72206,1.64111,0,0,-3.63893,4.29
4ibe,-4.92654,0,-0.207093,0,-4.71945,4.15
1bm7,-4.46565,0,-0.591228,0,-3.87443,7.52
3jzg,-4.19288,0.451612,0.00488132,0,-3.8997,4.4
4qge,-5.48152,0.514054,0,0,-5.14225,9.3
4j44,-3.45668,1.14631,-0.696225,0,-2.00389,5.73
4gu9,-2.93942,1.47199,0,0,-1.9679,4.37
3eeb,-10.3011,3.4525,-8.51312,0,0.490707,5.89
2y8c,-5.41942,0,0,0,-5.41942,6.4
1nfx,-6.59449,0.102783,-0.165913,0,-6.36074,8.52
1xow,-9.9951,1.75589,0,0,-8.83622,9.28
2i2b,-3.91113,3.47414,0,0,-1.6182,2.44
2pqb,-5.94214,5.71389,-0.58696,0,-1.58401,7.2
1a4w,-7.97887,1.03123,-0.644982,0,-6.65328,5.92
1lcp,-7.91808,5.28138,-0.0210754,3.36002,-1.05127,6.64
1g48,-5.02333,2.4858,-0.0639793,0.505906,-2.81282,8.41
1loq,-3.5342,2.6956,-0.180016,0,-1.57509,3.7
4p6w,-12.805,1.46412,0,0,-11.8387,9.15
3cow,-6.95371,4.42148,0.331681,0,-4.36722,6.9
3oim,-6.29583,1.62244,0.151001,0.717892,-4.65813,6.74
1bp0,-4.43401,2.76897,-1.03505,0,-1.57145,5.4
4ffs,-8.02649,1.17976,-0.558582,0,-6.68927,10.44
4lzr,-5.31903,0.302023,0,0,-5.1197,4.7
3zq9,-4.75748,3.88063,-0.728481,0,-1.46778,6.02
2oxy,-4.17501,0,0,0,-4.17501,6.52
2iko,-7.51474,1.40313,-1.01371,0,-5.57496,5.45
3mna,-3.48794,1.60131,-0.0741611,0.686873,-1.67005,7.39
2bt9,-4.36033,4.52174,0,0,-1.37598,6.19
3ts4,-10.5583,2.61269,-0.142663,1.53174,-7.15955,8.72
2zgx,-5.27181,0.83656,-0.646344,0,-4.07333,6.74
3kdm,-8.36185,1.19767,0,0,-7.57138,7
1o5e,-4.52924,0.857892,-0.747777,0,-3.21525,5.74
2yhw,-5.20841,6.16604,0,0,-1.13882,5.6
4fzj,-0.997813,0,0.012647,0,-1.01046,3.15
2v2h,-2.02689,1.15106,-0.824276,0,-0.442912,3.77
3hl7,-5.01603,0,0,0,-5.01603,7.64
4yhq,-7.4661,3.78196,-0.236116,0,-4.73389,8.77
4i8n,-3.58499,0.711221,0.634559,0,-3.75014,4.46
1ypg,-7.40811,0.724062,-0.691051,0,-6.23917,8
1pdz,-2.08118,2.74138,0.27002,0,-0.541886,3.7
2evl,-14.9879,5.01073,0,0,-11.6808,6.7
3juq,-3.67798,0,-0.858042,0,-2.81993,4.91
4wa9,-8.50414,1.85548,-0.0560089,0,-7.22351,8.42
1z4o,-4.09767,4.15715,-0.790854,0,-0.563091,4.52
3kdd,-10.238,4.86897,0,0,-7.02445,8.46
3c2o,-2.55523,0,-1.37928,0,-1.17595,3.35
2ypp,-2.93904,0,0.0356962,0,-2.97473,4.41
1o3i,-3.91821,1.99083,-0.778906,0,-1.82535,7.3
1pme,-5.9491,0.195531,-0.199915,0,-5.62013,9.4
2h4n,-4.19177,3.6884,-0.276524,1.03933,-0.441569,8.7
3vvy,-9.25818,0.635644,0,0,-8.83865,4.84
3hmo,-7.15967,0,-0.346519,0,-6.81315,7.52
1laf,-3.51691,2.17653,-1.02464,0,-1.05576,7.85
3cm2,-4.61138,0.353533,-0.593458,0,-3.78459,6.47
3iob,-4.27246,2.81382,0.0984702,0,-2.51381,3.42
2pvj,-3.81063,0,0,0,-3.81063,8.1
1hvr,-12.705,4.56492,0,0,-9.69213,9.51
2xn5,-4.59791,0.972311,-0.162197,0,-3.79399,6.69
4ovh,-3.86435,0.875248,-0.360152,0,-2.92654,4.85
4g4p,-1.78983,0.894715,-0.311769,0,-0.88755,6.89
3g2k,-7.87692,7.39724,0,0,-2.99474,4.79
2zwz,-7.20521,6.32182,-1.38206,0,-1.65076,7.79
2nsl,-6.2245,5.68744,-0.505563,0,-1.96523,4.68
3m96,-6.78862,2.14322,-0.264962,0.753471,-4.35567,7.22
2obf,-7.3326,0.227508,-0.81814,0,-6.36431,8.85
1ghw,-2.59387,0.244271,-0.984593,0,-1.44806,4.2
1ft7,-7.38014,6.80458,1.62721,2.38286,-2.13346,5.18
4c1y,-3.57109,4.08751,0,0,-0.873336,3.6
1hmt,-6.72373,0.758706,-0.396442,0,-5.82654,5.79
4ibf,-4.6664,0,-0.411906,0,-4.25449,4.43
186l,-5.46175,0,0,0,-5.46175,4.85
1ndv,-4.43507,0,-1.5348,0,-2.90027,5.92
1w13,-5.88686,3.76033,-0.590361,0,-2.81468,8.7
1ajv,-11.2937,4.63999,-0.455974,0,-7.77528,7.72
2o4z,-1.79371,2.95655,0.0269923,0.580876,0.711494,6.25
3t3c,-7.99896,3.01036,-0.243539,0,-5.76858,10.23
3s5y,-6.21572,6.54183,-1.23537,0,-0.662742,7.41
4zls,-9.66214,3.08497,-0.248687,0,-7.37737,9.09
2clh,-6.27048,1.47973,-0.188873,0,-5.10498,4.06
1lbk,-2.69177,0.829339,-0.583404,0,-1.56101,3.18
3ffg,-8.62889,0.675687,-0.0737147,0,-8.10922,9.08
2oiq,-8.6235,0.957497,-0.195374,0,-7.79618,5
2zq2,-5.79018,1.1205,-0.639913,0,-4.41074,6.56
1b6k,-8.66935,0.501918,-0.875659,0,-7.46242,8.74
4kwf,-7.38258,0,0,0,-7.38258,4.82
1koj,-5.93934,7.97401,-0.365692,0,-0.310794,6.7
1lah,-3.09584,1.43145,-1.04294,0,-1.10815,7.52
1oxr,-4.21308,2.16677,-0.153997,0,-2.62902,5.19
3b26,-3.64479,0,0,0,-3.64479,6.64
1atl,-5.75275,1.62169,0.331469,1.92518,-3.08873,6.28
1sdt,-11.4329,4.85185,-0.515128,0,-7.7156,9.27
3ibl,-3.35122,1.5673,-0.143003,0.753441,-1.42036,7.84
5caq,-5.9213,1.2136,0,0,-5.12032,8.57
3hub,-8.04962,0.0247527,0.0259308,0,-8.05922,8.09
1uml,-9.39855,1.72958,-0.475688,0,-7.78134,7.52
1t32,-8.99475,1.03538,-0.720263,0,-7.59114,7.42
3b24,-1.61847,0,0,0,-1.61847,4.38
3p9l,-10.6779,4.56345,-0.182107,0,-7.48396,5.3
1i2s,-4.0855,2.89418,-1.37824,0,-0.797094,3.31
3zlr,-9.57192,0.194188,-0.353086,0,-9.09067,9.26
3g35,-3.17718,2.28508,-0.231676,0,-1.43735,4.68
3cd5,-10.188,6.30759,-0.681851,0,-5.34318,7.9
4abh,-2.25902,0,-0.473032,0,-1.78599,4.15
4mrg,-1.03393,0,-0.389903,0,-0.644025,2.96
1f3e,-1.24166,0,0,0,-1.24166,6.7
1c88,-3.6978,2.2282,0.0417604,0,-2.26895,5.29
2pou,-5.08068,2.59748,-0.264581,0.733024,-2.36873,7.42
3tzm,-6.37759,1.5819,0,0,-5.33353,7.77
1j4r,-9.70959,0.849868,-0.0142883,0,-9.13439,7.72
3c8a,-6.60965,4.93918,-0.279129,1.77415,-1.29652,6.18
2wq5,-7.49802,2.71432,-0.164303,0,-5.54227,3.74
3ove,-4.11555,2.25819,-0.552779,0,-2.07237,6.57
2yaz,-4.39135,1.75078,-1.45533,0,-1.7805,5.14
2pqc,-5.91078,5.84726,-1.30631,0,-0.745289,5.74
4jc1,-4.4407,5.9501,0,0,-0.513634,4.3
4r76,-9.25308,5.74236,0.331344,2.66685,-3.12762,7.85
1b55,-5.498,3.60214,-3.87935,0,0.758762,7.4
3qps,-9.346,1.71017,-0.048408,0,-8.16888,5.6
4qrh,-10.9267,5.50646,-4.16014,0,-3.13225,5.15
456c,-10.2811,5.04281,-0.0842898,1.31492,-5.55364,9.77
4rfd,-4.26644,1.56357,-0.0666727,0.690024,-2.47778,8.05
4wrb,-7.11839,1.16968,0,0,-6.3464,6.19
1msn,-11.4658,5.40437,0,0,-7.89887,9.09
4abe,-2.15612,0,-0.485168,0,-1.67096,3.4
3v78,-10.3873,1.67402,0,0,-9.28249,5.54
3qfy,-5.11057,5.53557,-0.536872,0,-0.920226,6.12
3f5j,-8.81359,9.8056,0,0,-2.34189,4.28
4n7u,-1.79797,0,-1.75921,0,-0.0387608,6.29
2qdt,-3.97628,0.907886,-0.65288,1.73119,-0.993001,5.19
1o2h,-4.23601,1.64906,-0.771998,0,-2.37563,7.17
4xu1,-6.32579,1.80056,-0.107922,0,-5.0295,9.49
3ckz,-3.65177,3.10632,-0.828214,0,-0.773385,8.72
2qrp,-7.72015,6.94083,0,0,-3.1392,6.2
4n3l,-5.92423,0.33397,-0.0206758,0,-5.68314,7
1h2t,-5.6698,5.26835,-0.211972,0,-1.98072,7.89
1oar,-5.20641,1.56127,-0.989952,0,-3.18602,7.4
4elf,-7.50053,0.229022,-0.602161,0,-6.74721,8.03
2pyi,-6.34779,6.38423,0,0,-2.1342,3.75
2ccb,-3.37488,2.38417,0,0,-1.80133,7.45
1yc4,-5.02815,2.94984,0,0,-3.08125,6.55
4oag,-4.35487,2.61085,-1.26713,0,-1.36458,6.3
2v77,-7.77457,5.63961,0.0939924,1.45249,-2.69393,5.06
1pzo,-3.53368,0.855026,0,0,-2.96936,3.32
2ce9,-6.59531,0.0982728,-0.805057,0,-5.72539,6.03
3wq6,-15.8049,11.7369,-0.93543,0,-7.12312,4.59
2zjw,-4.2575,0.874256,0.456168,0,-4.13666,7.7
3vfa,-8.60437,3.10256,-0.252159,0,-6.30452,9.19
4hwo,-6.34996,3.73853,-0.170104,0.893422,-2.819,8.54
3gs6,-4.1556,3.43311,0,0,-1.88975,6.59
4ew2,-5.21293,2.94215,-0.168055,0,-3.10305,6.68
2mas,-7.00247,6.20046,-0.775256,0,-2.13491,7.52
3lvw,-2.74438,0.646094,-0.646549,0,-1.67141,2.67
4ase,-8.36072,0,0,0,-8.36072,11
1ai4,-3.19959,0.645709,-0.439643,0,-2.33378,2.5
2qhd,-3.46307,0,-0.283568,0,-3.17951,5.38
3i51,-6.19341,2.09539,-0.169011,1.69698,-2.94446,7.7
3lpi,-10.7513,2.05108,-0.918549,0,-8.47907,8.52
4dv8,-8.65787,3.44395,-0.3215,0.989905,-5.07346,9.24
2w9h,-3.8082,0.117377,-0.621745,0,-3.10898,6.37
4xxh,-8.99973,11.9505,-0.165403,0,-0.947029,5
3ouj,-4.40878,2.44491,-0.459511,1.73521,-0.600422,6.05
4r75,-7.3532,9.45485,-0.123797,0,-0.989201,7.24
4ibg,-5.53522,0,-0.404396,0,-5.13082,3.97
4lj5,-3.0217,1.93064,0.194417,0,-1.94189,6.29
3dnd,-2.59591,0,0,0,-2.59591,4.8
3e6y,-5.31245,2.34759,0,0,-3.76304,5.6
2ojj,-6.42302,2.25848,0,0,-4.93242,8.7
3b4p,-4.35303,0,0.0510868,0,-4.40412,5.4
3gvb,-5.88925,4.18107,-0.707919,0,-2.42183,2.59
4j22,-7.27178,0.989083,0,0,-6.61899,7.74
2vwl,-6.72997,0,-0.00551368,0,-6.72446,7.02
2yz3,-6.30394,1.59539,-0.47464,1.52414,-3.25219,6.66
4btk,-5.18419,1.4052,0,0,-4.25676,6.62
3o99,-8.67009,2.80076,-0.215028,0,-6.60656,10.82
3lp7,-5.67981,4.17932,-0.45758,1.85989,-0.603984,5.44
3qkd,-12.3778,0.550292,-0.264499,0,-11.7501,8.38
4m8x,-7.43851,2.72715,-0.136968,0,-5.50162,10.2
1sdu,-10.9398,4.18031,-0.540802,0,-7.64002,10.07
2xbp,-8.70175,3.73445,-2.66541,0,-3.5716,5.02
4tln,-3.53599,3.20632,0,0.74798,-0.671841,3.72
3hww,-1.83906,1.38529,-0.414883,0,-0.50989,7.12
2j62,-9.48571,3.97862,-0.419109,0,-6.44071,11.34
3lgs,-4.4477,2.88079,0,0,-2.54637,4.61
3dyo,-5.15815,4.56971,0,0,-2.14215,2.3
1bhx,-6.85208,1.23627,-0.630949,0,-5.40519,6.84
1u71,-4.09594,0.242096,-0.604053,0,-3.3321,7.48
1v2w,-3.31443,0.93745,-0.678577,0,-2.01714,4.01
2j7e,-9.17681,8.08508,-0.650966,0,-3.18969,7.32
3qfd,-8.37622,4.53916,-0.335938,0,-5.04443,4.17
1lgw,-3.27909,0,0,0,-3.27909,4
4cc5,-1.7178,0.647242,0,0,-1.29062,4.42
4gzp,-1.75451,0.251592,-1.00592,0,-0.582546,7.84
3kdb,-10.4439,4.37414,0,0,-7.55702,9.85
3m40,-4.43249,1.79086,-0.0632186,0.804317,-2.38299,6.77
4w9d,-8.29886,2.13515,0,0,-6.88966,4.99
4jyc,-3.73463,2.52606,-0.249231,0,-1.8182,6.7
1tom,-6.30239,0.845697,-0.45773,0,-5.2865,8.3
3t6b,-7.44014,1.73924,-0.915701,0,-5.37654,6.36
1f0u,-6.31947,1.23743,-0.635505,0,-4.86726,7.16
1sh9,-9.25469,3.84994,-0.291754,0,-6.42197,6.03
2b07,-6.16084,0.597728,-0.448392,0,-5.31795,6.43
1ghv,-3.97768,2.15302,-0.654353,0,-1.90233,4.35
4ruz,-3.88452,1.58926,-0.0802973,0.661647,-2.09366,7.64
1tkb,-7.87259,3.5459,-0.830131,0,-4.70216,8
3rz7,-7.2853,1.76991,-0.257326,0.775562,-5.08428,8.96
3nuj,-7.59417,2.48591,-0.100852,0,-5.85262,9.39
2v25,-5.24834,6.1093,-0.560194,0,-0.656004,5.72
3vbd,-5.13443,2.0264,0.154385,0.654631,-3.29676,8.07
3m37,-7.14225,0.707319,-0.656286,0,-6.01913,9.04
2ypi,-1.83641,3.05596,0.490637,0,-0.310114,4.82
1hbv,-7.77522,1.86742,-0.870168,0,-5.67256,6.37
2vvc,-6.82701,0,0,0,-6.82701,8.52
4loy,-7.56628,0.991208,-0.0369182,0,-6.87516,8.09
1b52,-5.66388,2.32814,-1.05015,0,-3.07716,7.12
1ui0,-1.78834,1.79324,0,0,-0.604803,7.06
4io3,-3.12549,3.06323,-0.546038,0,-0.557717,6.06
3rt4,-9.41982,2.68156,-0.134766,0,-7.51522,8.8
2cht,-3.94318,2.76615,-0.401156,0,-1.71637,5.52
3q2j,-4.63187,0.698768,-0.0669084,0,-4.10377,4.18
2r5p,-11.1897,4.38224,-0.544926,0,-7.75253,8.48
4zba,-5.23806,2.42717,-0.89907,0,-2.73706,5.51
3hkt,-3.18677,2.39062,-0.262211,0.679973,-0.666783,5.39
2w08,-0.850253,0.926514,0.371604,0,-0.610358,3.42
1kui,-6.53272,1.86502,-0.208432,1.4452,-3.64817,3.77
3dbu,-5.16561,3.77787,-0.217592,0.638878,-1.81574,8.06
4rux,-4.25658,1.485,-0.0695388,0.690516,-2.51642,7.92
3udd,-6.87527,0,0,0,-6.87527,7.1
2qmg,-11.0855,3.39672,-0.705365,0,-8.13834,9.15
3k8q,-2.31513,0.531672,0,0,-1.96422,11.28
1m2p,-4.95276,0.783592,0.210812,0,-4.6464,6.11
2pu1,-7.54538,4.7525,-0.300368,3.3751,-0.733256,5.85
4kwo,-4.31368,0,-1.22266,0,-3.09102,6.45
1qkb,-5.81432,1.7238,-1.17269,0,-3.50393,7.35
4kow,-5.11552,0.117868,-0.296559,0,-4.74117,4.31
4ngn,-4.87672,2.37452,-0.371758,0.599916,-2.33786,7.55
4l9i,-3.70311,0.128669,-0.283827,0,-3.33436,4.89
1trd,-1.9349,2.37747,-0.282519,0,-0.0832484,5.4
3rt8,-3.61261,1.82119,-0.510363,0,-1.90027,6.35
1h46,-5.33968,0,-1.90194,0,-3.43774,3.57
4er1,-11.0211,2.956,-0.0350921,0,-9.035,6.62
4qjw,-6.59204,3.22775,-0.32686,0.854812,-3.28005,7.8
2ews,-6.47226,3.79711,-1.331,0,-2.63518,6.62
4m8y,-9.7747,4.67787,-0.129965,0,-6.55734,9.96
1bhf,-4.28855,0.827518,-0.723292,0,-3.0191,4.38
4lk7,-5.17599,4.6436,0,0,-2.11122,5.04
2qtn,-3.14072,1.95746,0.113355,0,-1.96215,3.42
4uyf,-8.20264,0,-0.339366,0,-7.86327,7.6
1s19,-14.882,5.34214,0,0,-11.3562,9.51
1qbv,-6.44168,0.943684,-0.683169,0,-5.13568,5.39
1h1d,-7.78334,4.01069,-0.365677,0,-4.77061,8.22
2d1o,-9.83852,2.95357,-0.78294,1.77787,-5.32835,7.7
1w4q,-3.66818,1.20601,-1.35933,0,-1.51288,5.26
1w5v,-13.5361,7.89631,0,0,-8.32449,8.15
1t7d,-5.02752,0.326534,-0.438304,0,-4.3737,6.03
4rwj,-7.13212,1.5698,-0.254051,0,-5.842,8.7
2za0,-10.8529,4.46693,0.530959,1.87325,-6.56239,6.64
1o2o,-4.04732,1.60748,-0.639869,0,-2.34651,6.36
3npc,-10.3107,0.248626,0,0,-10.1466,8.34
4u70,-10.579,7.01354,1.26925,3.56509,-3.6542,5.02
1v2n,-4.4907,0,-0.657377,0,-3.83333,5.9
2f94,-10.3526,5.20277,-0.31102,4.06522,-2.5425,6.71
2ot1,-1.86638,0.0870961,-0.182389,0,-1.62651,4
3suf,-6.72976,1.88519,-0.146317,0,-5.33922,7.56
1mq5,-6.36345,0.971786,-0.00913465,0,-5.71293,9
1pfu,-2.18136,0.489224,-0.00140132,0,-1.85707,2.72
1g4j,-4.81819,3.38114,0.62019,0.448387,-2.75844,8.7
4hym,-5.01458,0.777886,-0.224011,0,-4.27717,8.22
4nwc,-4.1752,2.88424,-0.221846,0,-2.04976,5.76
4cpt,-8.23097,1.47696,0,0,-7.25618,7.7
1k9s,-6.58345,6.18347,0,0,-2.50236,6.52
3own,-11.7591,4.85881,-0.0601683,0,-8.49212,7.47
3mmf,-3.47868,1.53508,-0.0739358,0.668008,-1.72358,7.43
1n5r,-5.83565,0.890047,0,0,-5.24822,5.66
2j75,-7.50442,7.71976,-1.02609,0,-1.38329,6.65
3mhm,-5.25353,1.54055,-0.00806866,0.698224,-3.53048,7
1gx8,-7.20652,0.437407,0,0,-6.91783,6.37
3mfw,-3.53587,2.19532,-1.22508,0,-0.861875,3.52
4dsu,-2.36862,0.869256,0,0,-1.79491,2.82
3gi6,-9.8952,3.30255,-0.225513,0,-7.49,11.22
1hi5,-3.56823,1.32159,-1.69513,0,-1.00085,4.04
1gyy,-3.6517,0,-0.623697,0,-3.028,3.64
1ndz,-9.8175,1.95912,-0.868312,0,-7.65616,8.11
1hvh,-9.97863,5.11773,0,0,-6.60093,7.96
4fcf,-6.20965,0.90676,0,0,-5.61119,8.62
3iog,-4.984,1.97335,-0.449949,0.698394,-2.53324,5.52
3l59,-4.41392,0,-1.05387,0,-3.36005,3.7
3p5l,-5.2023,0.695032,-0.345208,0.859633,-3.53874,7.39
2i80,-5.96059,0,0,0,-5.96059,5.4
4qb3,-4.77403,0,0,0,-4.77403,5.47
2p7g,-9.39631,2.66087,0,0,-7.64013,6.53
1sqo,-3.42302,0.968697,-0.634684,0,-2.149,7.46
4f3k,-7.33822,1.83856,-0.87687,0,-5.2479,10.16
3lpp,-6.89893,5.49308,-1.35757,0,-1.91592,6.22
2pcp,-6.43243,0,-0.0567791,0,-6.37565,8.7
3ocz,-3.45993,4.26223,1.01208,0,-1.65894,7.46
4hdf,-8.23871,2.94604,-0.190992,0,-6.10333,8.49
3t8v,-8.30578,2.86647,-0.801657,0,-5.61225,6.59
2qpu,-1.7117,1.11919,-0.0142967,0,-0.958737,3.6
3vx3,-3.84487,2.83455,-0.234022,0,-1.74005,7.82
1txr,-11.5162,7.88154,0.211701,1.74118,-4.78495,7.74
3odu,-5.47066,0,-1.40179,0,-4.06887,8.14
4m7j,-6.64253,7.36561,-0.340888,0,-1.44034,6.11
4ua8,-7.30918,8.22238,0,0,-1.88241,6.26
3zc5,-6.36216,0,0,0,-6.36216,7.13
4oak,-5.82254,4.93958,-0.18975,1.33952,-1.03315,4.22
2cgr,-5.33965,0.165986,-0.461674,0,-4.76842,7.28
1sqt,-3.83029,1.35311,-0.573153,0,-2.36408,6.2
2b1i,-7.25342,8.5025,-0.3149,0,-1.32687,6.82
5c2a,-5.17234,0,-0.180029,0,-4.99231,8.32
2f35,-4.13905,2.40285,-0.142285,0,-2.41089,5.4
1gjd,-3.74411,1.39779,-0.741582,0,-2.07999,5.22
4arw,-4.49424,0.580186,0.00883904,0,-4.12015,7.13
2euk,-19.6883,5.86372,0,0,-15.8183,6.6
3pju,-5.63102,3.1794,-0.291713,0,-3.2409,4.88
2jf4,-11.7978,12.0271,-0.702575,0,-3.15734,8.15
4nyf,-5.07578,1.34513,-0.0457657,0,-4.14223,7.31
4l19,-4.68588,0,-0.0388432,0,-4.64703,6.1
4iwz,-4.85443,3.43791,-0.269241,0.656284,-1.65988,7.29
4e70,-7.26347,2.69892,0,0,-5.48219,5.28
1qxl,-10.0235,1.64348,-0.470651,0,-8.46812,7.96
4j7d,-6.86501,0,0,0,-6.86501,4.7
3tmk,-8.32416,3.17386,-0.115076,0,-6.11433,6.87
3s2v,-6.20978,3.42096,-0.397997,0,-3.55394,6.8
3eft,-4.26099,1.1369,-0.0823524,0.813944,-2.61434,7.92
4m8e,-10.0226,0,-0.123537,0,-9.89907,7.89
2wr8,-8.8182,6.14437,-0.284956,0,-4.47795,5.44
4riu,-5.78706,4.1577,-0.281027,0.602534,-2.15942,7.3
2vc9,-4.32562,3.25778,-0.703444,0,-1.47204,8.44
2qtg,-5.95791,3.05537,0,0,-3.94136,5.08
3g2j,-6.46621,8.05663,0,0,-1.14883,4.75
1i5r,-15.1898,4.79455,0,0,-12.0254,8.52
3mi3,-4.61353,1.4796,-1.07633,1.90829,-0.652373,5.45
4k3n,-8.35936,3.72188,-0.0263864,3.03977,-2.83676,7.96
4e67,-8.27701,1.04452,-1.26617,0,-6.32145,6.48
3t01,-3.56132,3.71031,-0.614746,0.473294,-0.024483,4.48
4qxr,-5.61801,1.55746,-0.234924,0,-4.35516,6
1f8e,-2.56056,1.55038,-0.891828,0,-0.64548,4.82
3p8z,-6.6655,2.10755,-0.345242,0,-4.92928,6.09
1toi,-3.60666,0,-0.313184,0,-3.29348,4.05
1hii,-9.1954,3.44599,0,0,-6.92105,7.28
4m12,-6.57713,0.99951,0,0,-5.91745,6.05
1hee,-5.38811,3.39631,-0.249469,0.781231,-2.11585,5.34
3sus,-5.73908,3.81497,-0.705797,0,-2.5154,4.15
2brm,-4.20642,1.11216,0,0,-3.4724,5.89
4zei,-4.73939,6.60675,0.187765,0,-0.566699,5.88
2p95,-5.87892,0,0,0,-5.87892,9.37
4q8x,-3.56179,1.46295,0,0,-2.59625,3.57
4lkq,0.293378,0,0,0,0.293378,3.35
2yel,-6.24288,0.326268,0,0,-6.02754,7.28
3s8x,-4.51556,1.51532,-0.0795884,0.667633,-2.76822,7.3
7std,-9.61694,0.738764,0,0,-9.12936,10.72
4hp0,-6.37449,4.82741,-0.781039,0,-2.40736,6.12
2fzc,-4.96272,2.41621,-2.22345,0,-1.14457,2.7
2wzf,-6.45689,4.13258,0.268273,1.82165,-2.176,7
4cg8,-14.0994,0,-0.165661,0,-13.9337,6.96
1vyg,-6.62315,0.30754,-0.311041,0,-6.10913,8
3gcp,-7.80548,1.43848,0.041691,0,-6.89777,7.82
2hw2,-9.41544,0.989653,-0.00906235,0,-8.7532,2.97
4dcs,-5.27611,2.80002,-1.69343,0,-1.73467,5.1
1e3v,-7.8978,2.12372,0,0,-6.49615,4.34
4pp5,-9.48852,0,-0.133004,0,-9.35552,7.74
4auj,-7.32018,7.18244,0,0,-2.57977,7.74
4iva,-5.36144,1.77146,0,0,-4.19227,7.16
5cas,-6.59317,0.894755,0,0,-6.00263,8.85
4zwz,-4.34392,2.45574,-0.268455,0.840778,-1.6139,8.7
4yc9,-5.81739,0,-0.379427,0,-5.43796,8.89
3l79,-5.34815,4.72094,0,0,-2.23233,2.46
3c56,-4.16998,3.74119,-0.409799,0.142654,-1.14834,7.89
6rnt,-4.64325,3.70316,-0.957032,0,-1.24214,2.37
4zec,-7.97176,9.9975,0.16983,0,-1.54324,5.82
3po1,-4.13959,0.903677,-0.0769748,0,-3.46618,4.02
2hzl,-2.20807,3.43077,0.500518,0,-0.444282,6.57
966c,-8.67654,2.84086,-0.504926,1.87104,-4.4256,7.64
4b6r,-6.81354,6.2934,-0.219482,0,-2.44041,5.85
4pox,-6.21643,5.71297,-0.555773,0,-1.8901,5.43
5cc2,-4.12588,0.517319,-0.32528,0,-3.45917,4.1
2fmb,-9.2294,3.24799,0,0,-7.08573,8.7
3exe,-11.1579,2.87476,-2.35371,1.93756,-4.9693,6.96
1gaf,-6.61546,2.84863,-0.300623,0,-4.43475,8
2wf5,-3.32719,3.06193,-0.661164,0,-0.645146,6
1met,-13.0997,6.68164,0,0,-8.68984,9.4
3qbc,-0.675224,0.824693,-0.04389,0,-0.0870362,4.97
4zip,-10.7178,3.47457,-0.19259,0,-8.23203,9.68
1v2t,-3.2643,0.945436,-0.582466,0,-2.05784,4.71
1izh,-9.99836,4.26624,0,0,-7.18264,7.7
1fd0,-12.5327,0.321113,-0.15633,0,-12.1645,8.4
3ivc,-6.51781,1.52781,-0.117588,0,-5.39187,4.12
2aj8,-5.50665,0,-0.492343,0,-5.01431,6.2
4cjq,-4.98977,1.60905,0.172164,0,-4.09996,3.59
3qt6,-7.32449,5.53315,-1.35531,0,-2.3173,5.37
4ad3,-6.07973,5.93381,-0.706717,0,-1.4567,4.62
1sw2,-2.418,0.821072,0.35491,0,-2.231,7.22
3hkn,-3.26748,2.14878,-0.275139,0.862612,-0.71153,5.35
4ef6,-3.63377,2.46506,-0.0661597,0,-1.94067,2.92
2ydt,-6.19034,5.80679,-0.565482,0,-1.79237,5.52
1nwl,-2.0037,0.879002,-0.0259747,0,-1.39759,2.39
4cj4,-5.12235,1.93876,0.169664,0,-4.01243,3.36
4qjp,-8.61687,2.71113,0.164223,1.16586,-5.82589,8.6
1k1o,-5.98892,2.87613,-0.551306,0,-3.53937,6.17
2weh,-4.73708,2.64548,-0.277387,0.652523,-2.06116,5.95
2xbw,-7.08856,0.131677,0.133655,0,-7.13531,8
3d1x,-10.1637,3.06575,-0.531395,0,-7.60887,8.66
4ytc,-3.11931,0,0,0,-3.11931,7.89
4urz,-3.38084,0.078286,0.106015,0,-3.43519,2.52
4aba,-1.78547,0,-0.462729,0,-1.32274,3.82
3cz1,-3.59793,0,0.122037,0,-3.71997,7.26
1dhi,-4.29929,0.121947,-0.937314,0,-3.28149,7.26
4keq,-3.70722,0.237894,-0.57112,0,-2.97909,3.82
3miy,-5.50789,0.449015,0,0,-5.21154,7.68
3sm2,-9.22425,3.57495,-0.239166,0,-6.62562,9.7
1sld,-6.76516,2.50907,0,0,-5.10918,6.57
4lrr,-6.89632,2.30285,-0.0246151,0,-5.35182,5.22
3f17,-9.35064,5.30852,0.01131,1.94011,-3.91822,8.63
3rm9,-5.38596,0,-1.11033,0,-4.27562,4.77
3shc,-7.0463,1.9396,-0.288238,0,-5.47793,5.72
3i73,-0.863622,5.00739,-0.0660367,0,2.50729,5.49
3tao,-2.16511,2.4175,-0.337489,0,-0.232063,5.14
4nbl,-4.55123,0.841704,0,0,-3.9957,6.33
3fvl,-3.77441,1.8893,-0.0512231,0.926604,-1.54965,6.07
4na9,-6.9474,2.91086,-0.821417,0,-4.20482,7.39
3bvb,-8.76067,3.71116,0,0,-6.3113,5.49
3ng4,-4.00227,5.25294,-0.074112,0,-0.461218,5.43
3d6p,-2.87467,2.12947,0,0,-1.46922,3.75
