Name,"gauss(o=0,_w=0.3,_c=8)","gauss(o=0.5,_w=0.3,_c=8)","gauss(o=1,_w=0.3,_c=8)","gauss(o=1.5,_w=0.3,_c=8)","gauss(o=2,_w=0.3,_c=8)","gauss(o=2.5,_w=0.3,_c=8)","gauss(o=0,_w=0.5,_c=8)","gauss(o=1,_w=0.5,_c=8)","gauss(o=2,_w=0.5,_c=8)","gauss(o=0,_w=0.7,_c=8)","gauss(o=1,_w=0.7,_c=8)","gauss(o=2,_w=0.7,_c=8)","gauss(o=0,_w=0.9,_c=8)","gauss(o=1,_w=0.9,_c=8)","gauss(o=2,_w=0.9,_c=8)","gauss(o=3,_w=0.9,_c=8)","gauss(o=0,_w=1.5,_c=8)","gauss(o=1,_w=1.5,_c=8)","gauss(o=2,_w=1.5,_c=8)","gauss(o=3,_w=1.5,_c=8)","gauss(o=4,_w=1.5,_c=8)","gauss(o=0,_w=2,_c=8)","gauss(o=1,_w=2,_c=8)","gauss(o=2,_w=2,_c=8)","gauss(o=3,_w=2,_c=8)","gauss(o=4,_w=2,_c=8)","gauss(o=0,_w=3,_c=8)","gauss(o=1,_w=3,_c=8)","gauss(o=2,_w=3,_c=8)","gauss(o=3,_w=3,_c=8)","gauss(o=4,_w=3,_c=8)","repulsion(o=0.4,_c=8)","repulsion(o=0.2,_c=8)","repulsion(o=0,_c=8)","repulsion(o=-0.2,_c=8)","repulsion(o=-0.4,_c=8)","repulsion(o=-0.6,_c=8)","repulsion(o=-0.8,_c=8)","repulsion(o=-1,_c=8)","hydrophobic(g=0.5,_b=1.5,_c=8)","hydrophobic(g=0.5,_b=1,_c=8)","hydrophobic(g=0.5,_b=2,_c=8)","hydrophobic(g=0.5,_b=3,_c=8)","non_hydrophobic(g=0.5,_b=1.5,_c=8)","vdw(i=4,_j=8,_s=0,_^=100,_c=8)","vdw(i=6,_j=12,_s=1,_^=100,_c=8)","non_dir_h_bond(g=-0.7,_b=0,_c=8)","non_dir_h_bond(g=-0.7,_b=0.2,_c=8)","non_dir_h_bond(g=-0.7,_b=0.5,_c=8)","non_dir_h_bond(g=-1,_b=0,_c=8)","non_dir_h_bond(g=-1,_b=0.2,_c=8)","non_dir_h_bond(g=-1,_b=0.5,_c=8)","non_dir_h_bond(g=-1.3,_b=0,_c=8)","non_dir_h_bond(g=-1.3,_b=0.2,_c=8)","non_dir_h_bond(g=-1.3,_b=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=0,_c=8)","non_dir_anti_h_bond_quadratic(o=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=1,_c=8)","donor_donor_quadratic(o=0,_c=8)","donor_donor_quadratic(o=0.5,_c=8)","donor_donor_quadratic(o=1,_c=8)","acceptor_acceptor_quadratic(o=0,_c=8)","acceptor_acceptor_quadratic(o=0.5,_c=8)","acceptor_acceptor_quadratic(o=1,_c=8)","non_dir_h_bond_lj(o=-0.7,_^=100,_c=8)","non_dir_h_bond_lj(o=-1,_^=100,_c=8)","non_dir_h_bond_lj(o=-1.3,_^=100,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0.01097,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0,_c=8)","electrostatic(i=1,_^=100,_c=8)","electrostatic(i=2,_^=100,_c=8)",num_tors_div,num_tors_div_simple,num_heavy_atoms_div,num_heavy_atoms,num_tors_add,num_tors_sqr,num_tors_sqrt,num_hydrophobic_atoms,ligand_length,num_ligands,affinity
3lka,33.38803,63.28528,85.49487,108.30780,108.18531,136.85475,55.76814,144.57924,188.38607,81.57003,198.70851,271.64884,109.96453,249.66855,356.51464,486.18449,208.81843,403.29263,591.95583,690.55618,547.35308,307.92363,532.31429,732.66571,796.89915,650.34361,517.23317,732.32746,887.13878,915.57895,799.36765,9.53276,4.32654,1.81481,0.68185,0.16243,0.01553,0.00000,0.00000,14.62711,9.96424,19.75784,28.90332,57.21412,-316.33188,-375.96886,1.53095,1.63518,1.93618,1.07167,1.22639,1.54894,0.82436,0.98111,1.29078,0.01410,0.53822,2.66031,0.00000,0.00000,0.00000,0.27016,1.55030,4.94755,-12.46635,-5.82750,-2.07223,13.27246,-40.37636,0.15714,0.02994,0.00000,0.00000,0.00000,0.60000,2.00000,0.08000,0.06325,0.20000,2.00000,1.00000,2.82
3zso,76.15374,114.36694,130.08488,184.39747,235.50220,304.02497,119.16810,230.51832,399.42982,162.54968,331.77593,559.63774,208.85876,434.70467,719.24062,1006.03968,384.89097,756.20369,1180.75464,1449.43454,1200.23015,579.51052,1028.47983,1473.71098,1666.64307,1405.97760,1011.77288,1459.74017,1805.41646,1902.34156,1693.54721,21.08372,8.88556,3.07933,0.88617,0.20564,0.02162,0.00000,0.00000,33.10270,24.91785,45.04634,73.14751,88.68851,-618.69395,-707.48053,4.25032,4.63914,5.21248,3.02195,3.51829,4.20114,2.32458,2.81463,3.50095,0.00000,0.15200,1.18329,0.00000,0.00000,0.00000,0.52817,2.20628,5.88752,-27.00270,-14.18751,-5.25217,37.65491,-79.13875,0.46387,0.10149,0.00000,0.00000,0.00000,2.20000,13.00000,3.38000,0.16125,1.10000,10.00000,1.00000,5.12
3pww,81.12322,134.66049,196.29724,276.26629,292.70687,406.12899,132.35841,332.14536,519.55497,188.57835,465.97650,745.18234,252.86027,598.34817,968.26764,1372.96814,498.25783,1017.50512,1603.47092,1983.96057,1660.72895,764.03448,1383.41503,2003.67354,2282.56563,1938.13539,1355.14385,1972.28074,2455.68849,2600.90322,2324.93802,25.06588,11.58294,4.87645,1.77881,0.47998,0.04862,0.00000,0.00000,87.99046,66.02324,114.26620,174.27172,124.97203,-813.97879,-944.44587,6.90500,7.47792,9.08515,4.87424,5.64239,7.29528,3.74941,4.51391,6.07940,0.00000,0.01004,0.83875,0.00000,0.05972,1.05283,0.87196,3.39512,9.11532,-47.30872,-25.53792,-9.57496,32.97759,-116.21149,0.19918,0.04831,0.00000,0.00000,0.00000,2.45000,13.00000,3.38000,0.16125,1.25000,10.00000,1.00000,7.32
3l7b,53.91262,86.92745,102.59616,144.01486,172.89726,219.48664,88.28844,176.71932,295.12624,121.77843,254.41516,414.18420,157.46347,331.85215,530.73972,695.46521,291.22393,565.75669,854.47437,1007.07216,816.49193,433.86538,756.54639,1056.65908,1165.53462,968.00888,739.41912,1053.50984,1286.55382,1340.18734,1182.30049,16.60130,7.55526,2.96745,1.01765,0.28076,0.04017,0.00000,0.00000,6.52596,5.27166,7.58713,9.60173,129.11124,-444.37598,-521.42641,5.22006,6.37203,7.96069,3.75435,4.86261,6.43543,2.88796,3.89009,5.36285,0.00144,0.46614,2.47791,0.78541,3.99189,10.67882,1.08863,3.75106,9.80301,-40.72439,-20.62041,-7.55178,43.42483,-63.53985,1.06909,0.21843,0.00000,0.00000,0.00000,0.95000,2.00000,0.08000,0.06325,0.10000,2.00000,1.00000,2.4
2yki,85.42337,152.43013,201.04368,251.30961,290.00668,369.19501,142.81022,334.05303,494.58705,202.59062,465.81609,701.73955,268.10000,595.24590,910.82678,1254.61511,506.18824,992.61887,1501.59269,1788.89737,1434.45270,755.89499,1327.38831,1862.05033,2056.83515,1694.91062,1294.09739,1849.07292,2260.14690,2351.22812,2066.04280,23.41705,10.48292,4.35170,1.60223,0.55589,0.14448,0.00121,0.00000,107.08720,82.91510,137.44774,198.55237,103.61444,-792.39066,-929.02392,2.00000,2.07977,2.60321,1.63769,1.75790,2.24103,1.25976,1.40632,1.86752,0.98291,2.89182,6.48501,0.68066,1.77463,4.21782,0.98291,2.91813,6.68816,-15.03431,-10.67087,-4.42043,26.51396,-85.07291,0.28926,0.07618,0.00000,0.00000,0.00000,1.70000,3.00000,0.18000,0.07746,0.85000,4.00000,1.00000,9.46
2zcq,54.87896,84.94810,107.19001,133.92629,187.30973,242.47897,88.89664,181.32574,310.72959,123.79436,256.28804,437.29384,160.70244,334.49936,568.61015,859.56906,298.09133,592.04237,957.70774,1220.65545,1027.79540,454.15860,820.12412,1205.34071,1395.07601,1194.27157,812.82405,1186.71686,1485.67930,1582.87849,1422.15200,19.45761,8.97567,3.48309,1.06203,0.26219,0.02917,0.00000,0.00000,59.11174,43.69748,76.29376,115.14485,62.60812,-490.71770,-557.39443,2.63811,3.26856,4.15039,1.84668,2.45142,3.32031,1.42052,1.96114,2.76693,1.20272,5.69789,14.23269,0.10050,1.04826,3.35857,1.20272,5.85393,15.03375,-21.19626,-9.98350,-3.55563,33.39641,-66.14733,3.56331,0.76920,0.00000,0.00000,0.00000,1.25000,8.00000,1.28000,0.12649,0.65000,10.00000,1.00000,8.82
3ehy,44.01300,69.89686,105.14918,139.92210,154.78591,171.07385,71.05723,174.51098,259.30782,101.35437,243.06522,362.48205,135.53714,310.04493,467.61146,628.96250,261.08973,511.73794,765.84776,902.37445,723.54497,389.78305,680.59470,947.94437,1041.04422,856.50017,663.13385,943.95760,1150.10805,1193.56430,1047.32865,15.88919,7.46706,3.00773,1.05008,0.30146,0.04603,0.00000,0.00000,15.69127,11.98585,20.98309,30.35554,85.04789,-399.73219,-476.01785,1.50096,1.83408,2.12556,1.07410,1.39509,1.71607,0.82623,1.11607,1.43006,1.02602,4.49187,12.49855,0.00000,0.00000,0.00000,1.02602,4.49187,12.49855,-11.65638,-6.08687,-2.27171,27.39767,-54.33660,0.90210,0.20531,0.00000,0.00000,0.00000,0.85000,5.00000,0.50000,0.10000,0.25000,6.00000,1.00000,5.85
1ps3,57.57356,67.95283,97.62442,118.45571,131.79609,173.38569,88.43866,159.60317,227.70941,118.69578,221.66033,325.29394,151.22491,284.41841,422.94697,575.39170,265.48383,478.05206,700.40743,836.01804,692.68654,382.40986,638.74731,877.12890,970.60868,814.78853,634.83990,891.32456,1080.24078,1122.90824,992.01983,27.70672,14.33966,6.65249,2.81603,1.05935,0.29630,0.05390,0.00103,0.00000,0.00000,0.00000,0.00000,122.85501,-370.26848,-459.89349,9.25288,11.03691,13.20228,7.02290,8.73259,10.92575,5.42697,7.00751,9.12266,0.41384,1.64816,3.88259,0.71030,2.67969,6.87794,4.21614,14.90167,34.70133,-48.55490,-36.30938,-14.65203,40.42567,-53.18337,1.46681,0.36819,0.00000,0.00000,0.00000,0.80000,1.00000,0.02000,0.04472,0.00000,1.00000,1.00000,2.28
2qbp,71.18393,111.87073,147.26044,225.66555,262.95412,323.29103,116.08970,258.38591,445.66335,160.90220,371.16057,627.26541,211.33629,484.08140,806.21919,1088.10289,410.31799,834.00778,1301.67946,1556.64995,1251.35379,627.41660,1126.28672,1606.36823,1788.10384,1480.46211,1096.82661,1581.27006,1947.36049,2037.93520,1799.44164,22.08983,10.22267,4.24309,1.60055,0.60178,0.27849,0.10740,0.01631,37.88074,28.66019,48.76922,75.36532,105.56831,-656.57656,-767.90146,4.33922,5.70644,7.72650,3.03746,4.27983,6.18120,2.33651,3.42386,5.15100,0.00000,0.00681,0.45282,0.00000,0.00681,0.33931,0.04667,0.56163,2.17279,-37.82820,-16.50774,-5.65332,47.48102,-91.32569,1.65588,0.30120,0.00000,0.00000,0.00000,1.85000,9.00000,1.62000,0.13416,0.70000,8.00000,1.00000,8.4
3udh,37.59509,50.23995,73.29401,92.28852,121.30219,136.43691,57.70267,121.20495,198.55690,79.40251,169.74892,274.81246,103.49040,219.80936,352.05474,473.79709,193.32348,375.22656,571.50420,679.44137,545.56153,288.78543,504.14052,707.45599,781.92950,645.42401,493.95355,703.97453,859.79107,894.68688,786.96202,14.39571,6.86334,2.83374,1.06238,0.36671,0.06465,0.00000,0.00000,39.15369,28.61632,51.02626,76.93935,43.66714,-298.55889,-352.67939,3.47101,3.81079,4.11217,2.56221,2.96851,3.37807,1.97093,2.37481,2.81506,0.00000,0.00000,0.02794,0.00000,0.00000,0.19021,0.00000,0.00000,0.00046,-20.39620,-12.99309,-5.20555,13.13381,-35.71547,-0.34866,-0.08385,0.00000,0.00000,0.00000,0.70000,0.00000,0.00000,0.00000,0.35000,0.00000,1.00000,2.85
3g2n,46.68433,88.40421,111.56347,156.69501,196.65391,213.19171,81.62063,193.98883,318.68700,117.01966,276.17959,440.83654,155.72711,357.15994,562.87359,742.35238,301.34943,599.85501,910.93652,1086.05335,894.97979,454.20369,802.16656,1130.32814,1257.97053,1053.74285,782.88186,1122.86054,1379.28965,1444.15379,1279.52808,17.45788,8.52983,3.69635,1.31125,0.37955,0.04722,0.00000,0.00000,17.49967,12.95677,21.63409,30.99556,107.72573,-467.42549,-552.97698,6.96335,7.75206,9.57430,4.93797,5.86707,7.70186,3.79844,4.69365,6.41821,0.00000,0.06692,1.13585,1.49363,6.05516,15.41730,1.25099,4.40836,11.31169,-49.14681,-25.33553,-9.31729,36.29740,-68.31557,0.98657,0.21681,0.00000,0.00000,0.00000,1.00000,3.00000,0.18000,0.07746,0.30000,4.00000,1.00000,4.09
2p4y,73.39768,126.28878,170.16192,243.34879,312.58341,387.01460,117.77888,292.91739,522.99661,168.39770,417.75929,733.50202,225.66722,545.17788,947.39770,1383.40455,452.58161,957.49674,1569.14307,1987.69280,1683.02854,710.52850,1322.79361,1964.73486,2278.43515,1957.03647,1298.00154,1915.60941,2414.51671,2583.65438,2328.96512,19.74810,8.32692,2.92546,1.00071,0.36439,0.10877,0.01670,0.00000,64.86993,45.89835,85.27082,137.99183,80.75171,-770.99807,-877.36165,1.33219,1.70282,2.02852,1.16175,1.46812,1.77563,0.89365,1.17450,1.47969,0.00000,0.25233,1.44420,0.00000,0.00000,0.00000,0.00189,0.54766,2.53297,-7.48508,-7.37355,-3.27558,31.25735,-102.91564,0.41710,0.06320,0.00000,0.00000,0.00000,2.00000,9.00000,1.62000,0.13416,0.95000,10.00000,1.00000,9
2x00,54.37911,117.71173,149.39825,200.49418,235.69737,302.47440,96.33493,255.96170,403.64712,142.51561,359.16932,571.66617,193.01381,460.73843,741.53365,1058.09647,380.67730,781.10884,1230.35644,1518.33819,1257.96335,584.05343,1060.67135,1535.16962,1742.91184,1470.60099,1035.92590,1508.10461,1875.79678,1982.58682,1767.05626,14.47624,6.12211,2.02808,0.50835,0.08541,0.00344,0.00000,0.00000,96.71668,68.19795,126.90991,200.63045,27.50786,-632.48206,-724.75265,0.94095,0.95407,1.08961,0.65866,0.71555,0.87169,0.50666,0.57244,0.72641,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02216,0.42103,-6.43595,-3.48259,-1.31617,-3.95234,-89.89101,0.15730,0.02227,0.00000,0.00000,0.00000,1.85000,1.00000,0.02000,0.04472,1.25000,1.00000,1.00000,11.33
3gbb,65.40502,81.78584,115.65185,137.10435,176.66305,198.36850,99.98894,188.53969,288.93930,135.08899,264.62074,401.58591,173.14102,341.77901,516.15430,691.56444,310.13024,574.11726,846.61089,1004.64742,823.33564,451.59548,765.54993,1055.62970,1164.35767,970.48377,755.33133,1065.37091,1293.21138,1343.17604,1183.59210,25.69526,12.60318,5.53491,2.20918,0.74654,0.15447,0.00323,0.00000,18.08017,14.51684,21.53145,31.22073,125.36756,-453.41179,-544.33459,8.39572,9.43548,11.06095,6.21370,7.35719,9.07323,4.77977,5.88575,7.56102,0.16715,1.11497,4.09490,0.66482,1.75526,4.02997,0.74954,3.23984,9.66650,-53.33599,-31.95981,-12.46836,42.38074,-70.10062,1.52166,0.31149,0.00000,0.00000,0.00000,0.90000,4.00000,0.32000,0.08944,0.20000,6.00000,1.00000,6.9
1gpk,44.00799,79.87136,124.83808,141.67027,172.94687,205.63945,73.49399,198.82293,285.97752,106.55929,271.71917,405.74783,144.38349,344.14449,528.42530,738.47898,283.18192,570.79581,875.69356,1056.70815,859.44289,428.84345,766.05286,1088.28775,1214.85972,1010.65402,745.62876,1074.70330,1323.55157,1385.90881,1224.77990,10.85552,4.42226,1.38720,0.38073,0.14311,0.03179,0.00000,0.00000,47.01276,32.25550,64.82787,103.14777,40.87481,-455.35676,-530.63766,1.82439,2.30786,2.89088,1.35537,1.79614,2.36490,1.04260,1.43692,1.97075,0.00000,0.18013,1.13876,0.11368,1.62088,5.39624,0.60576,1.63406,3.17270,-13.96077,-7.49226,-2.75118,9.81201,-57.45708,0.10558,0.02191,0.00000,0.00000,0.00000,0.90000,0.00000,0.00000,0.00000,0.60000,0.00000,1.00000,5.37
3oe5,91.70850,138.69059,177.77356,236.00808,288.33873,343.35650,148.88954,304.37116,480.79109,206.96103,429.58926,671.59121,268.93437,555.15905,858.79159,1074.16739,493.44822,932.71760,1364.00398,1537.17300,1178.70091,723.90890,1230.19584,1667.84000,1776.91467,1420.94680,1197.57293,1674.88734,2005.93542,2047.88429,1770.04221,38.50366,18.98979,8.14994,3.04302,1.00120,0.26075,0.03663,0.00000,25.86160,22.17287,32.82959,50.30943,178.75797,-719.73108,-872.10656,9.06656,10.14303,11.29390,6.87025,8.04365,9.38423,5.28481,6.43492,7.82019,0.09002,0.79618,2.83614,1.10728,4.06420,9.30470,2.91826,10.04091,23.61132,-48.99484,-34.50699,-13.87197,45.33271,-96.08699,1.33961,0.32111,0.00000,0.00000,0.00000,1.55000,7.00000,0.98000,0.11832,0.35000,8.00000,1.00000,6.88
1r5y,64.08046,58.18610,82.61056,96.90577,116.48535,137.62796,90.32457,134.88954,194.57340,115.86235,189.31896,272.69617,143.31702,245.13807,351.98493,475.15094,239.37710,411.45614,584.99161,690.70327,564.67426,336.73630,546.20029,734.27767,801.77304,664.91764,545.28705,754.98877,904.09518,930.25878,814.38324,24.58768,12.04648,5.36385,2.25100,0.73981,0.12774,0.00124,0.00000,22.84939,20.83613,24.85911,28.49497,83.26910,-334.32311,-403.10912,6.23335,7.18248,8.38686,4.58132,5.56850,6.85480,3.52409,4.45480,5.71233,0.57507,1.95168,5.22148,0.00000,0.32112,2.04700,0.57507,1.92760,4.74033,-39.05808,-23.84156,-9.42263,24.30049,-43.82720,-0.19545,-0.02617,0.00000,0.00000,0.00000,0.65000,0.00000,0.00000,0.00000,0.20000,0.00000,1.00000,6.46
1e66,81.52304,116.00006,125.09596,163.07905,180.66704,241.11945,126.46677,218.98172,312.46025,169.32058,310.60537,450.16487,213.47715,400.08726,588.45031,812.85628,368.09192,669.95085,980.31201,1164.91356,943.80900,529.57658,892.32986,1224.43590,1345.51515,1113.59621,879.43468,1237.54320,1497.71814,1550.17452,1360.40618,19.04619,7.38634,2.19678,0.43241,0.04237,0.00000,0.00000,0.00000,89.23055,70.21965,112.35318,163.69578,25.76414,-560.00560,-642.22338,0.83603,0.87247,0.90435,0.58522,0.65435,0.72348,0.45017,0.52348,0.60290,0.00000,0.00000,0.18241,0.00000,0.00000,0.18241,0.00000,0.00000,0.00000,-4.99307,-2.62242,-0.98097,7.19871,-60.31776,0.28069,0.04588,0.00000,0.00000,0.00000,1.05000,1.00000,0.02000,0.04472,0.75000,1.00000,1.00000,9.89
3d4z,54.34633,62.75880,99.28994,109.34508,122.91642,160.29056,82.96166,155.63956,213.76339,112.03984,213.54353,305.14732,143.74930,272.36486,396.85371,534.85685,253.54200,453.36888,657.07620,777.47871,638.67886,363.79064,603.18042,821.83674,902.82023,752.48840,599.32590,837.42723,1010.16061,1045.28235,919.33598,29.07472,15.56806,7.60141,3.41412,1.32909,0.36344,0.03568,0.00000,0.00000,0.00000,0.00000,0.00000,112.91804,-346.29994,-438.59914,9.67448,10.96416,13.01213,7.46164,8.79771,10.86938,5.73972,7.03817,9.05781,0.00000,0.00000,0.00000,0.50870,2.03317,5.78048,4.12036,13.96664,31.98366,-53.07218,-38.22172,-15.36475,35.24749,-49.31075,1.69078,0.40939,0.00000,0.00000,0.00000,0.70000,1.00000,0.02000,0.04472,0.00000,1.00000,1.00000,4.89
2hb1,43.77611,61.27518,86.44342,111.38200,136.96796,147.30495,68.71392,145.91231,225.32947,95.28063,204.33211,310.46303,124.39809,262.75500,394.72699,493.79116,230.19938,435.02644,632.42334,729.27254,592.32431,337.17453,573.38502,782.29254,850.36269,702.90481,560.75312,788.93270,953.27950,985.02238,864.17619,16.73574,7.86342,3.11533,1.00909,0.27535,0.04959,0.00000,0.00000,7.88714,6.76266,9.32386,13.23232,76.69669,-341.12704,-407.20969,4.05175,4.79409,5.98523,2.94133,3.68316,4.85825,2.26256,2.94653,4.04854,0.00000,0.00000,0.03129,0.00000,0.00000,0.00000,0.00115,0.28513,1.11060,-30.27658,-16.10148,-6.04689,27.97233,-48.40135,0.62167,0.12388,0.00000,0.00000,0.00000,0.70000,4.00000,0.32000,0.08944,0.05000,6.00000,1.00000,3.8
3uo4,63.31889,92.10216,140.16687,176.83118,206.07349,261.86433,98.95352,228.47423,352.29697,138.85026,318.43757,501.24804,183.77848,408.99411,652.49328,923.28481,350.71396,695.58709,1080.40269,1317.04883,1077.89386,529.88716,941.94715,1345.35887,1512.38675,1265.91072,923.65934,1330.88610,1642.12560,1724.66184,1529.42840,22.20891,10.67872,4.70578,1.93491,0.67108,0.16524,0.01028,0.00000,53.70683,36.99277,69.66742,103.90346,48.68731,-555.45125,-652.31583,4.87599,5.13641,5.60230,3.62968,4.03271,4.62617,2.79206,3.22617,3.85514,0.00000,0.09628,1.32724,0.00000,0.07503,0.61865,0.00000,0.02124,0.70859,-27.15119,-17.48985,-7.06350,25.41926,-67.04592,-0.11278,-0.01420,0.00000,0.00000,0.00000,1.45000,6.00000,0.72000,0.10954,0.85000,6.00000,1.00000,6.52
2wtv,57.31943,100.10346,137.06398,210.83505,250.91796,302.21704,95.96140,236.36049,424.71505,136.48371,341.10321,595.73415,182.67616,446.19104,765.80616,1065.23953,368.81307,776.01277,1246.46194,1535.24471,1273.26959,575.91883,1060.03098,1548.36305,1763.27302,1491.46625,1034.78075,1513.56664,1890.03717,2003.97541,1791.08814,18.21663,8.30329,3.31421,1.05107,0.25377,0.01618,0.00000,0.00000,58.31613,45.48738,76.38877,118.58078,41.42504,-618.32843,-711.14840,1.96765,1.97484,1.98113,1.37835,1.48195,1.58556,1.06027,1.18556,1.32130,0.00000,0.03946,1.05591,0.00000,0.03194,0.47632,0.00000,0.00752,0.57960,-11.04184,-6.78743,-2.74627,27.31387,-76.45476,-0.01563,0.00140,0.00000,0.00000,0.00000,1.70000,4.00000,0.32000,0.08944,0.90000,6.00000,1.00000,8.74
2xdl,42.96599,59.71514,86.12507,115.22139,135.19164,168.61001,65.93210,143.66999,229.70025,89.32657,202.59534,327.59082,116.44601,261.91454,429.30826,646.36451,222.78509,452.19015,724.78389,912.24309,756.76379,341.47748,621.04468,908.35838,1041.63604,882.08257,610.38951,891.24833,1112.81168,1180.40855,1054.82957,9.26673,3.58136,1.14546,0.33713,0.07308,0.00354,0.00000,0.00000,14.22580,11.69084,17.16456,25.90201,51.59466,-369.68158,-420.90974,1.14286,1.55556,2.07260,0.80000,1.16667,1.65808,0.61539,0.93334,1.38173,0.00000,0.00000,0.18727,0.01799,0.40213,1.28627,0.43495,1.34445,3.02803,-10.37865,-4.98067,-1.74350,18.66110,-52.89808,0.12511,0.02504,0.00000,0.00000,0.00000,0.80000,4.00000,0.32000,0.08944,0.30000,4.00000,1.00000,3.1
1p1q,56.55570,65.09054,93.80715,105.59455,138.32862,158.83832,85.43940,150.40879,225.56836,114.79165,209.42919,314.13084,146.08410,270.29873,404.73800,552.66609,255.22779,456.82248,670.51476,806.01399,672.06239,367.16617,611.84062,841.84899,935.47203,788.21873,610.01073,856.50149,1039.10905,1081.81757,957.24849,29.49347,15.82128,7.84139,3.59315,1.37147,0.39365,0.08418,0.00094,15.17291,11.78229,19.27088,27.56763,103.89578,-356.96642,-441.77364,7.88918,8.80309,10.48483,5.62110,6.68454,8.45364,4.32392,5.34763,7.04470,0.00245,0.45861,2.61136,0.23412,1.03831,2.87032,0.33124,2.04202,6.93498,-52.48427,-28.18018,-10.63999,25.55210,-52.44192,0.47652,0.09931,0.00000,0.00000,0.00000,0.65000,3.00000,0.18000,0.07746,0.15000,4.00000,1.00000,4.89
3ag9,72.07509,130.84697,189.99495,244.20534,288.49403,337.50652,122.17526,314.92836,483.68859,177.54487,438.18191,680.34437,239.39852,560.35050,883.12794,1277.40443,468.23437,944.42830,1480.07428,1849.44826,1568.39770,713.15311,1284.01613,1859.61559,2130.30845,1822.75667,1262.11115,1836.48328,2289.42865,2430.61984,2179.49994,25.26416,12.11372,5.22487,1.85604,0.42877,0.03043,0.00000,0.00000,19.45405,13.33309,26.58558,47.58683,137.36041,-757.98553,-880.51918,7.76154,8.72720,10.36951,5.48475,6.58846,8.33005,4.21904,5.27077,6.94171,0.07230,0.92768,4.24172,0.21743,1.60520,4.65537,0.00000,0.31159,3.06212,-55.35321,-28.20249,-10.46747,51.44626,-109.93608,0.48247,0.08695,0.00000,0.00000,0.00000,3.35000,32.00000,20.48000,0.25298,0.75000,26.00000,1.00000,8.05
1o5b,45.93108,75.30763,92.98872,120.74045,118.87218,148.51239,74.43504,159.78603,208.57783,104.40725,221.96483,295.51407,136.41788,280.52466,380.81930,470.56794,245.51242,446.93912,617.21435,682.45885,524.15276,350.18273,577.52339,759.22623,794.64960,630.62433,561.29582,773.95200,914.78719,923.72207,791.51474,14.76210,6.95583,3.03799,1.17767,0.36892,0.06268,0.00000,0.00000,7.33120,5.85196,9.57289,14.98838,95.57432,-352.57041,-425.03269,2.96824,3.51284,4.27192,2.13478,2.68214,3.45554,1.64214,2.14571,2.87962,0.00000,0.02538,0.63986,0.00000,0.02538,0.63986,0.00000,0.00000,0.00000,-21.22377,-11.63047,-4.42382,17.16486,-42.78326,0.60950,0.14754,0.00000,0.00000,0.00000,0.65000,1.00000,0.02000,0.04472,0.30000,1.00000,1.00000,5.77
2yfe,40.93203,80.32935,123.37942,155.96875,173.03969,216.95117,68.77932,201.16493,299.39055,101.87694,277.57553,426.96911,140.17194,352.57710,557.43843,797.97402,283.59187,590.06083,928.02782,1141.43807,944.69627,437.35238,798.92048,1156.54710,1311.17241,1105.69898,777.60363,1134.01247,1411.41924,1491.94700,1329.79635,8.47661,3.34004,1.17012,0.42763,0.14960,0.02816,0.00000,0.00000,55.75412,37.24512,75.53033,116.84585,35.10275,-471.65948,-544.37415,1.00000,1.00000,1.00000,0.76781,0.80651,0.84520,0.59062,0.64520,0.70434,0.00000,0.00000,0.00691,0.00000,0.00000,0.13385,0.00000,0.00000,0.03822,-6.38331,-4.29276,-1.74744,10.09807,-64.77310,0.26440,0.04715,0.00000,0.00000,0.00000,1.25000,7.00000,0.98000,0.11832,0.85000,6.00000,1.00000,6.63
1q8u,42.13991,65.10608,96.91933,126.81892,184.06691,208.84559,68.11549,161.76982,294.87440,95.57893,228.87620,409.14603,126.95628,299.48585,528.76459,809.43268,252.55820,533.03103,891.37121,1164.18565,1005.37878,398.00438,746.02813,1126.51791,1330.71190,1158.24914,738.12853,1097.07366,1394.18246,1503.89935,1365.03529,13.59329,6.20643,2.47424,0.79142,0.17666,0.01505,0.00000,0.00000,44.06557,30.96829,57.02216,85.83831,46.09775,-443.11613,-497.63879,0.84328,1.06555,1.45951,0.59030,0.79917,1.16761,0.45407,0.63933,0.97300,0.00000,0.24098,1.75949,0.00000,0.00000,0.00000,0.00000,0.24098,1.75949,-8.00793,-3.87444,-1.43868,12.06676,-62.36915,-0.37526,-0.06440,0.00000,0.00000,0.00000,1.10000,2.00000,0.08000,0.06325,0.45000,2.00000,1.00000,5.96
