Name,"gauss(o=0,_w=0.3,_c=8)","gauss(o=0.5,_w=0.3,_c=8)","gauss(o=1,_w=0.3,_c=8)","gauss(o=1.5,_w=0.3,_c=8)","gauss(o=2,_w=0.3,_c=8)","gauss(o=2.5,_w=0.3,_c=8)","gauss(o=0,_w=0.5,_c=8)","gauss(o=1,_w=0.5,_c=8)","gauss(o=2,_w=0.5,_c=8)","gauss(o=0,_w=0.7,_c=8)","gauss(o=1,_w=0.7,_c=8)","gauss(o=2,_w=0.7,_c=8)","gauss(o=0,_w=0.9,_c=8)","gauss(o=1,_w=0.9,_c=8)","gauss(o=2,_w=0.9,_c=8)","gauss(o=3,_w=0.9,_c=8)","gauss(o=0,_w=1.5,_c=8)","gauss(o=1,_w=1.5,_c=8)","gauss(o=2,_w=1.5,_c=8)","gauss(o=3,_w=1.5,_c=8)","gauss(o=4,_w=1.5,_c=8)","gauss(o=0,_w=2,_c=8)","gauss(o=1,_w=2,_c=8)","gauss(o=2,_w=2,_c=8)","gauss(o=3,_w=2,_c=8)","gauss(o=4,_w=2,_c=8)","gauss(o=0,_w=3,_c=8)","gauss(o=1,_w=3,_c=8)","gauss(o=2,_w=3,_c=8)","gauss(o=3,_w=3,_c=8)","gauss(o=4,_w=3,_c=8)","repulsion(o=0.4,_c=8)","repulsion(o=0.2,_c=8)","repulsion(o=0,_c=8)","repulsion(o=-0.2,_c=8)","repulsion(o=-0.4,_c=8)","repulsion(o=-0.6,_c=8)","repulsion(o=-0.8,_c=8)","repulsion(o=-1,_c=8)","hydrophobic(g=0.5,_b=1.5,_c=8)","hydrophobic(g=0.5,_b=1,_c=8)","hydrophobic(g=0.5,_b=2,_c=8)","hydrophobic(g=0.5,_b=3,_c=8)","non_hydrophobic(g=0.5,_b=1.5,_c=8)","vdw(i=4,_j=8,_s=0,_^=100,_c=8)","vdw(i=6,_j=12,_s=1,_^=100,_c=8)","non_dir_h_bond(g=-0.7,_b=0,_c=8)","non_dir_h_bond(g=-0.7,_b=0.2,_c=8)","non_dir_h_bond(g=-0.7,_b=0.5,_c=8)","non_dir_h_bond(g=-1,_b=0,_c=8)","non_dir_h_bond(g=-1,_b=0.2,_c=8)","non_dir_h_bond(g=-1,_b=0.5,_c=8)","non_dir_h_bond(g=-1.3,_b=0,_c=8)","non_dir_h_bond(g=-1.3,_b=0.2,_c=8)","non_dir_h_bond(g=-1.3,_b=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=0,_c=8)","non_dir_anti_h_bond_quadratic(o=0.5,_c=8)","non_dir_anti_h_bond_quadratic(o=1,_c=8)","donor_donor_quadratic(o=0,_c=8)","donor_donor_quadratic(o=0.5,_c=8)","donor_donor_quadratic(o=1,_c=8)","acceptor_acceptor_quadratic(o=0,_c=8)","acceptor_acceptor_quadratic(o=0.5,_c=8)","acceptor_acceptor_quadratic(o=1,_c=8)","non_dir_h_bond_lj(o=-0.7,_^=100,_c=8)","non_dir_h_bond_lj(o=-1,_^=100,_c=8)","non_dir_h_bond_lj(o=-1.3,_^=100,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0.01097,_c=8)","ad4_solvation(d-sigma=3.6,_s/q=0,_c=8)","electrostatic(i=1,_^=100,_c=8)","electrostatic(i=2,_^=100,_c=8)",num_tors_div,num_tors_div_simple,num_heavy_atoms_div,num_heavy_atoms,num_tors_add,num_tors_sqr,num_tors_sqrt,num_hydrophobic_atoms,ligand_length,num_ligands,affinity
1bnw,32.18121,57.33883,83.75909,112.45956,116.90182,145.32853,54.96093,143.15890,199.70907,80.04184,197.50079,285.75230,108.06129,249.77299,373.21177,526.34703,209.06747,411.31041,624.44369,760.53631,634.18835,313.17592,551.79542,781.40041,878.57174,741.82570,540.93238,777.48991,958.16420,1007.01789,895.38349,12.15399,5.77837,2.37321,0.72331,0.15815,0.02269,0.00000,0.00000,10.18302,7.46599,12.55687,17.93134,59.91310,-329.51771,-386.46911,2.98996,3.66396,4.64477,2.14359,2.79015,3.74956,1.64892,2.23212,3.12463,0.13615,1.12230,3.12858,0.56344,1.59509,3.52187,0.95453,4.66353,12.10040,-23.62000,-11.88164,-4.41018,4.85225,-46.39177,0.20891,0.04402,0.00000,0.00000,0.00000,0.95000,5.00000,0.50000,0.10000,0.20000,6.00000,1.00000,9.08
3hkw,62.50578,86.39716,130.74559,183.64796,219.62658,274.64703,98.21096,219.23607,371.57532,133.76802,311.15444,528.17487,175.32253,404.85530,692.42606,1109.15007,343.01798,714.19684,1195.73881,1592.86201,1399.79745,536.91765,1003.75087,1524.22556,1820.97305,1603.02373,998.61980,1488.14660,1898.97558,2058.73445,1878.55060,17.19630,7.33470,2.63611,0.73290,0.13951,0.01664,0.00000,0.00000,32.87214,23.02830,44.13751,68.27653,95.90145,-600.49731,-671.70128,3.10790,4.10171,5.34019,2.20451,3.10043,4.29147,1.69577,2.48035,3.57623,0.00000,0.04823,0.89079,0.53141,1.74348,3.95526,0.54789,2.22401,6.41486,-26.56255,-12.70606,-4.49590,24.69592,-87.25085,-0.08677,0.00218,0.00000,0.00000,0.00000,2.05000,5.00000,0.50000,0.10000,0.85000,8.00000,1.00000,8.64
1uj6,42.76360,58.26567,85.88764,109.55153,139.38087,147.70092,70.86472,139.09683,228.56236,98.05502,197.13450,309.68188,127.22345,256.18330,386.85243,442.21793,232.39170,425.73988,601.48246,668.46574,535.50058,335.96229,555.59314,738.96886,785.66544,641.23103,544.98703,754.19813,898.50443,917.75893,798.20919,27.29763,15.05660,7.54870,3.30853,1.30092,0.38646,0.04151,0.00000,0.00000,0.00000,0.00000,0.00000,149.85883,-307.47694,-400.44635,10.89339,12.92704,15.70642,8.43688,10.37154,13.10614,6.48991,8.29723,10.92179,0.00000,0.00000,0.00000,3.24709,10.91285,25.47597,3.09114,10.44938,25.06611,-66.02247,-45.10455,-18.00634,35.12177,-51.75529,1.59926,0.37410,0.00000,0.00000,0.00000,0.70000,6.00000,0.72000,0.10954,0.00000,6.00000,1.00000,3.05
1v2o,47.79464,77.84048,113.34188,132.74917,152.40103,171.56031,78.58094,183.03607,256.07357,111.74807,252.48588,358.16723,148.13710,320.34790,461.48664,603.04139,275.89946,521.11097,754.86094,874.09983,698.38566,403.11727,685.89285,935.01473,1013.27293,828.61403,669.50535,941.41258,1135.30021,1168.88385,1019.81020,18.37969,9.14513,4.17854,1.65199,0.49831,0.05808,0.00000,0.00000,5.23882,3.99740,7.74007,14.71380,99.84641,-406.11746,-490.30655,6.14656,7.04455,8.28397,4.38057,5.34839,6.67916,3.36967,4.27872,5.56597,0.00000,0.07613,1.52546,0.49563,1.73168,4.91574,0.20094,0.90550,2.96697,-42.20120,-23.31424,-8.90063,25.55229,-53.77330,0.71122,0.18537,0.00000,0.00000,0.00000,1.50000,10.00000,2.00000,0.14142,0.65000,10.00000,1.00000,4.73
3sww,49.01306,72.47107,116.28683,135.53454,164.22720,201.81290,77.72388,187.28046,276.83940,109.36463,255.78521,388.84943,145.43975,325.45425,501.04631,672.28755,277.34460,542.66138,817.77597,967.72221,776.65357,414.25805,724.39739,1012.49574,1115.12138,918.39953,706.81052,1007.32817,1228.93882,1276.82892,1121.21484,17.02114,8.08378,3.41077,1.28525,0.36688,0.04580,0.00000,0.00000,29.75123,20.00248,41.76078,69.85304,71.62975,-428.56662,-508.37978,3.22244,3.61745,4.47102,2.32779,2.77316,3.62487,1.79061,2.21853,3.02073,0.00000,0.00000,0.27111,0.48939,1.43896,2.95253,0.00000,0.00000,0.20711,-22.22694,-12.63196,-4.88446,22.71254,-48.93236,-0.20247,-0.04952,0.00000,0.00000,0.00000,1.25000,5.00000,0.50000,0.10000,0.50000,6.00000,1.00000,8.4
2y81,86.61935,144.85008,194.97648,234.04870,270.32261,278.76280,140.24808,325.04315,443.08846,198.29747,448.23917,615.59359,261.87109,566.79009,790.44917,987.02128,484.01098,907.42800,1279.33415,1436.15845,1123.59156,700.65540,1178.79119,1575.28889,1671.86711,1345.10754,1143.12437,1593.29170,1901.94809,1938.13214,1675.05227,23.64583,10.03678,3.53138,1.07063,0.27917,0.04351,0.00000,0.00000,71.03888,54.08348,86.41792,119.32256,83.61179,-712.73955,-850.55181,0.31368,0.74442,1.32058,0.21957,0.55832,1.05646,0.16890,0.44665,0.88039,0.02593,0.43694,1.45077,0.00000,0.00000,0.00000,0.02593,0.43694,1.45077,-7.14883,-2.79515,-0.90026,25.30408,-82.69382,-0.03625,-0.00989,0.00000,0.00000,0.00000,1.65000,5.00000,0.50000,0.10000,0.85000,6.00000,1.00000,8.7
1ghy,59.72034,86.87585,131.60631,162.14474,162.45534,187.35555,94.83560,214.33534,280.48877,132.23905,293.80423,396.40951,174.02866,370.24021,511.01931,636.64085,320.26662,591.58493,829.69074,936.98121,747.45491,461.28636,769.05814,1025.94224,1094.64723,890.47630,750.05240,1043.16377,1245.75670,1272.80054,1104.85415,21.97879,10.56219,4.54105,1.71435,0.51916,0.13690,0.01861,0.00000,16.85763,12.75254,22.00345,34.02643,123.54361,-460.12040,-560.99216,4.22208,4.88351,6.33067,3.19187,3.85964,5.22215,2.45529,3.08771,4.35179,0.57747,1.95237,5.61016,0.37362,1.23903,3.13726,0.95109,3.49790,9.53775,-29.11006,-18.07851,-7.19353,30.09596,-52.94597,0.76095,0.18660,0.00000,0.00000,0.00000,0.95000,1.00000,0.02000,0.04472,0.30000,1.00000,1.00000,8.1
1w5x,113.01726,188.26543,271.48412,340.48048,410.82699,510.87516,186.62019,448.64128,694.02596,266.93379,623.92522,978.49361,355.67058,799.98339,1262.70981,1708.29916,682.00731,1348.63990,2060.12667,2463.36121,2007.45250,1026.10436,1810.32390,2555.05821,2841.90251,2368.08046,1769.22172,2535.89135,3112.63109,3254.69968,2877.58266,42.06405,19.87090,8.12699,2.67313,0.65007,0.08476,0.00002,0.00000,104.67513,75.39524,132.85330,197.15711,160.82884,-1062.44496,-1252.28737,9.22247,10.18509,11.68119,6.59867,7.75793,9.44024,5.07590,6.20635,7.86687,0.05904,0.55203,2.06336,0.98443,3.42473,8.55109,3.02398,10.81328,25.59983,-61.17347,-32.56967,-11.87909,61.25094,-142.99501,0.89315,0.26311,0.00000,0.00000,0.00000,2.60000,13.00000,3.38000,0.16125,1.30000,10.00000,1.00000,8.4
3ioc,61.04146,111.64525,159.57579,224.42955,258.96600,318.22707,103.61554,271.24343,435.92069,149.14474,381.42826,613.41264,201.33443,490.41900,787.59666,1030.70726,402.21309,824.39521,1263.08246,1476.05307,1163.74237,614.57803,1100.40920,1549.72551,1698.23953,1385.74993,1063.50425,1525.87332,1866.57120,1938.52809,1698.35229,17.94582,8.22497,3.46457,1.21096,0.30890,0.05033,0.00011,0.00000,20.96264,13.57881,29.86528,51.56187,151.86535,-640.09376,-755.10859,4.14640,5.21219,6.50571,3.01300,4.00124,5.27825,2.31769,3.20099,4.39854,0.00000,0.57119,3.35870,0.15004,1.48459,5.58667,0.50051,2.19778,6.18246,-32.64046,-16.97754,-6.31369,39.74134,-84.39893,0.52303,0.10793,0.00000,0.00000,0.00000,1.35000,6.00000,0.72000,0.10954,0.30000,10.00000,1.00000,3.68
3fv3,79.75302,121.89062,167.65678,225.68739,275.05221,311.27191,126.24301,283.47642,453.32887,176.24647,399.95577,634.47258,232.08894,516.25357,819.09155,1154.57933,442.29485,876.04791,1358.44248,1677.35072,1412.53436,667.62217,1187.05248,1702.44735,1934.93637,1646.72502,1167.83250,1688.26999,2093.23384,2212.51342,1977.03955,27.09390,12.76703,5.42009,2.12883,0.73485,0.18360,0.01854,0.00000,50.89691,37.01382,69.90640,111.96401,127.01310,-698.09221,-819.19597,9.14096,10.14918,11.57488,6.78998,7.93797,9.52078,5.22306,6.35038,7.93398,0.00000,0.30833,2.40797,0.39316,1.31607,3.46772,1.83035,5.71434,14.36464,-53.92977,-33.53817,-13.05028,32.92800,-109.92265,1.21855,0.27976,0.00000,0.00000,0.00000,2.40000,22.00000,9.68000,0.20976,1.05000,18.00000,1.00000,9.52
2xjj,63.63768,82.23493,112.82120,139.51631,171.18873,215.48102,94.97059,186.07835,290.34385,127.43586,261.60609,413.22193,163.57111,338.34762,541.71557,822.17382,299.04013,583.79289,922.64636,1170.81890,989.55475,449.38715,801.39118,1164.53053,1341.66125,1148.37788,793.48295,1152.78049,1437.27442,1526.91612,1369.51223,15.08835,6.14986,2.21456,0.81383,0.32726,0.08661,0.00307,0.00000,49.95614,39.26146,61.17662,87.47112,68.02312,-483.94061,-552.66366,2.24934,2.41616,2.83587,1.77617,1.98014,2.40311,1.36628,1.58411,2.00260,0.00000,0.00659,0.33775,0.00000,0.03668,0.51975,1.31903,3.88846,8.80606,-14.44764,-10.11173,-3.98171,19.50335,-65.81460,0.29810,0.08249,0.00000,0.00000,0.00000,1.15000,1.00000,0.02000,0.04472,0.65000,1.00000,1.00000,6.51
1s39,63.31747,56.68934,75.97515,78.63483,106.89455,120.06647,87.53661,120.16036,173.22387,110.88972,168.81213,240.54672,135.37452,219.44239,311.36888,441.87272,219.44348,370.52548,528.98278,643.08182,540.46445,306.19005,495.24017,671.38966,746.09764,630.20995,497.76911,692.09171,834.17271,865.30423,764.17040,19.77708,8.88826,3.50231,1.38972,0.51670,0.10459,0.00015,0.00000,28.54423,22.98864,30.75153,35.98223,59.10035,-311.90436,-366.08200,4.41147,5.10269,6.00460,3.24914,3.96128,4.91108,2.49934,3.16902,4.09257,0.63312,2.01296,4.95110,0.00696,0.34038,1.33907,0.63312,2.01296,4.78584,-28.03519,-16.56493,-6.47537,23.70042,-36.40737,-0.38576,-0.06722,0.00000,0.00000,0.00000,0.60000,0.00000,0.00000,0.00000,0.25000,0.00000,1.00000,7.7
2uy4,49.32358,50.74195,67.06164,77.60364,90.21036,99.10771,72.27421,109.79888,149.32640,92.76109,153.92641,209.90409,114.58255,198.01832,272.91552,374.80212,190.40268,326.90417,460.45040,549.83241,463.42203,266.61576,432.61589,582.18417,641.95287,542.46671,431.97527,600.27789,722.28430,748.16778,660.71567,15.20753,6.86656,2.78853,1.01892,0.37413,0.10200,0.00138,0.00000,8.72526,6.96006,10.83093,15.13052,58.48241,-270.00636,-319.97974,3.29921,3.89939,4.52957,2.56101,3.13418,3.79137,1.97001,2.50734,3.15947,0.00000,0.27030,1.64880,0.00000,0.00000,0.03095,0.68991,2.04081,4.96897,-20.35191,-13.44263,-5.38104,13.09033,-35.77232,0.21263,0.05188,0.00000,0.00000,0.00000,0.65000,2.00000,0.08000,0.06325,0.05000,2.00000,1.00000,4.68
3ozr,51.97277,78.77884,109.79709,163.66120,193.51886,239.06405,85.48032,189.33983,326.57988,120.78883,270.74384,457.67449,159.48096,353.07506,586.04607,780.88286,306.62226,609.29401,943.93351,1131.61411,925.87437,464.80144,822.98947,1168.91163,1305.69899,1092.11502,806.85138,1158.46760,1425.44546,1494.45844,1324.79672,26.18501,13.70913,6.50254,2.68149,0.96221,0.32772,0.05065,0.00000,10.94030,7.87470,15.62342,27.07565,114.83744,-465.11412,-564.99603,7.70193,8.43484,9.56056,6.07479,6.89566,8.10408,4.67292,5.51653,6.75340,0.09481,0.65271,1.71062,0.82370,3.08301,7.16756,3.44840,10.59393,23.48334,-36.98129,-30.80194,-12.70591,35.01381,-70.07331,1.18990,0.30656,0.00000,0.00000,0.00000,1.20000,5.00000,0.50000,0.10000,0.25000,6.00000,1.00000,5.15
2j2u,79.17850,125.63657,174.05263,212.34509,242.42563,253.05910,127.69587,288.56783,396.49319,179.71391,398.83321,553.40703,236.48914,505.40302,712.78453,908.15241,435.42552,815.00631,1160.20313,1321.72624,1049.97798,631.29082,1064.66819,1433.91834,1537.91139,1250.92261,1036.47178,1449.62729,1738.57904,1781.32796,1548.43357,23.61855,10.21937,3.58228,0.94667,0.15448,0.00789,0.00000,0.00000,22.02191,15.95376,27.46609,39.12740,125.18773,-645.58166,-766.01103,0.42215,0.84678,1.95666,0.29551,0.63509,1.56533,0.22731,0.50807,1.30444,0.02525,0.75938,3.46903,0.00000,0.00000,0.40970,0.02525,0.75938,3.05933,-9.88344,-3.87954,-1.25245,32.77580,-81.59501,0.10094,0.01982,0.00000,0.00000,0.00000,1.50000,5.00000,0.50000,0.10000,0.40000,6.00000,1.00000,7.33
3r4m,33.55396,54.16593,70.99200,89.92997,111.04454,128.51735,53.28686,118.96846,185.18552,74.28635,167.18705,261.19915,97.47362,215.21256,342.48805,539.67606,184.03330,368.75269,593.84564,778.49350,681.77235,280.40431,510.37842,757.46594,893.33401,782.06076,506.91436,746.57556,943.34387,1015.09559,921.37624,7.48284,2.92139,0.91988,0.25401,0.05989,0.00199,0.00000,0.00000,23.45541,16.78912,30.61825,46.39310,50.80855,-309.26164,-347.59927,1.10952,1.30740,1.68930,0.77666,0.98055,1.35144,0.59743,0.78444,1.12620,0.00000,0.07584,0.98599,0.00000,0.13859,1.27750,0.01743,0.39947,1.66628,-10.24956,-4.91077,-1.76774,17.96143,-39.69689,-0.33472,-0.05815,0.00000,0.00000,0.00000,0.80000,2.00000,0.08000,0.06325,0.35000,2.00000,1.00000,5.92
1c5q,38.58825,78.68705,87.55731,114.07575,127.86688,137.53339,66.66627,152.76691,209.26450,95.57383,214.14973,292.60239,126.11469,271.60190,375.16583,453.46010,231.70527,432.71193,601.10764,658.22891,500.41250,333.81131,557.83730,735.48068,766.57753,604.79140,538.29753,745.16541,881.94894,890.06841,761.42407,10.01963,4.46288,1.86815,0.71278,0.20006,0.02029,0.00000,0.00000,4.18168,2.78114,6.00571,11.10786,98.36876,-337.33975,-405.66041,3.50998,4.05802,4.97503,2.49707,3.07692,4.00675,1.92083,2.46153,3.33896,0.00000,0.00359,0.62332,0.33942,1.17561,3.14136,0.00000,0.00000,0.00000,-24.72642,-13.02459,-4.87787,17.40063,-41.22308,0.63982,0.15901,0.00000,0.00000,0.00000,0.65000,1.00000,0.02000,0.04472,0.30000,1.00000,1.00000,6.36
2ihj,85.93402,131.44491,169.30912,257.50240,318.80404,408.66147,138.05954,296.18656,541.47967,192.16305,429.84099,761.36395,252.00504,565.88516,979.59170,1376.39508,488.38397,997.18524,1599.56644,1981.15765,1654.40995,753.30717,1367.53048,1993.13021,2276.97763,1936.44763,1344.49189,1958.85058,2443.39717,2593.03018,2322.74728,34.95042,17.83278,8.52758,3.70791,1.32913,0.40686,0.07208,0.00266,6.35953,4.61707,8.95846,13.92267,234.41811,-773.78575,-916.89063,13.25653,15.03203,18.57408,10.04791,11.91431,15.37149,7.76885,9.56584,12.83824,0.00278,0.97054,4.39613,1.66822,6.08277,15.81341,2.17309,7.26841,19.64367,-76.56160,-53.06187,-21.51150,87.59815,-122.14143,2.71886,0.56730,0.00000,0.00000,0.00000,2.10000,11.00000,2.42000,0.14832,0.15000,12.00000,1.00000,4.59
3a5y,101.57193,139.71777,195.17691,235.45616,296.65507,321.03968,160.44749,318.87001,483.68004,219.43724,446.30967,670.43833,283.34069,574.41642,860.49467,1159.32594,513.24054,958.83933,1418.94712,1709.43744,1438.29629,750.09470,1280.37199,1779.51762,1987.08111,1682.19464,1264.77501,1794.61799,2192.75707,2293.86392,2036.67504,38.92165,18.72639,7.83792,2.91908,1.03587,0.24895,0.02120,0.00000,13.53506,9.03314,18.45479,27.55000,209.86584,-765.20844,-909.30503,10.17107,12.13041,15.47500,7.62474,9.51863,12.71666,5.86518,7.61491,10.59722,0.04159,0.92781,3.93892,0.56954,2.79493,8.06758,0.41405,2.97588,9.50858,-71.43354,-43.41714,-17.15796,56.92025,-109.13643,0.09507,0.04347,0.00000,0.00000,0.00000,1.60000,10.00000,2.00000,0.14142,0.15000,18.00000,1.00000,7.96
1jfh,32.79935,56.88780,82.75527,129.00347,146.47852,177.29564,53.45993,143.24325,249.83448,76.64235,205.39876,350.90188,104.04959,267.00174,451.28789,630.70733,215.29045,459.14363,738.13652,916.08157,770.41145,338.07240,626.77161,919.81017,1054.01924,898.53551,611.36975,898.08963,1125.87140,1198.30283,1075.06164,9.01509,4.03376,1.63114,0.63410,0.18049,0.01847,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,57.00789,-361.98360,-418.36760,2.94989,3.32006,3.89904,2.10084,2.51998,3.14318,1.61603,2.01598,2.61931,0.00000,0.00040,0.27032,0.35806,1.24285,3.03314,0.86066,2.84089,6.80924,-20.89460,-10.94268,-4.05354,24.27464,-57.39078,0.36248,0.07450,0.00000,0.00000,0.00000,1.25000,6.00000,0.72000,0.10954,0.00000,4.00000,1.00000,2.05
1n0s,76.33260,113.22400,130.13974,141.26058,153.74053,186.89895,123.19593,213.81144,261.49128,167.40817,296.09718,375.55120,211.86382,375.09069,497.22269,744.18886,355.04458,610.97645,873.73499,1092.30817,954.55773,497.99801,816.40486,1121.55961,1271.85425,1100.73650,820.58686,1153.46061,1406.15839,1476.15702,1319.72601,29.10525,14.59953,6.74185,2.94859,1.24788,0.48183,0.12605,0.01393,63.54891,45.37618,83.18522,125.11867,72.50507,-498.72363,-605.07017,5.29616,6.15548,7.25613,4.25801,5.07552,6.17203,3.36619,4.13911,5.20894,0.00000,0.00000,0.00000,0.20892,0.94404,2.56855,2.56309,6.18039,11.78467,1.51904,-21.29105,-10.78029,23.27002,-54.63869,0.39106,0.10381,0.00000,0.00000,0.00000,1.25000,2.00000,0.08000,0.06325,0.75000,2.00000,1.00000,7.45
2ya8,42.12720,52.22326,81.66607,95.41006,150.50980,168.13846,63.78443,130.37609,240.41414,88.53125,183.80550,330.71902,115.63001,241.89147,425.41427,632.57424,218.32786,434.36056,709.24080,908.43247,773.87812,334.85190,604.74930,893.39145,1040.18372,896.88053,602.44411,880.28363,1104.76291,1180.92266,1064.92394,22.82852,12.06217,5.72390,2.44469,0.77916,0.08991,0.00000,0.00000,24.55688,14.87716,33.67636,56.70950,70.83660,-350.19819,-411.58150,8.02474,9.13035,10.33857,5.78363,6.98636,8.38173,4.44895,5.58909,6.98478,0.00000,0.04965,1.16103,0.00000,0.02167,0.61097,0.02320,0.70474,3.07246,-51.01582,-29.09632,-11.21950,23.48014,-55.28602,0.70307,0.12809,0.00000,0.00000,0.00000,1.00000,6.00000,0.72000,0.10954,0.40000,6.00000,1.00000,5.75
3k4d,45.91085,57.66937,74.32137,106.91619,133.08571,142.53491,73.63842,129.06001,217.12915,99.90067,185.05164,299.46253,127.56420,242.23985,382.76589,522.61137,228.51189,417.64869,629.07005,768.26457,651.64082,334.04180,564.92254,790.80924,891.56313,760.73112,565.16820,800.23711,979.53188,1028.54921,917.29088,32.18139,18.00947,9.10523,4.19057,1.70476,0.59996,0.16897,0.03539,0.00000,0.00000,0.00000,0.00000,121.88037,-303.81049,-402.33485,9.35578,10.94544,13.08597,6.95894,8.55066,10.74204,5.35303,6.84053,8.95170,1.61733,4.44692,9.46278,1.22013,5.10748,12.49023,3.47133,11.15493,25.13839,-60.05197,-35.76183,-13.77359,39.87237,-51.70031,1.99080,0.46657,0.00000,0.00000,0.00000,0.65000,1.00000,0.02000,0.04472,0.00000,1.00000,1.00000,5.11
3zxz,82.32107,108.26050,144.40932,191.35286,243.78804,270.63581,126.19611,243.42897,395.82803,168.90564,346.03273,552.18679,216.24064,449.80480,714.10256,1034.09056,396.39368,770.53605,1196.83982,1495.19587,1264.53556,593.06055,1048.58261,1506.67097,1721.38240,1469.79806,1035.86139,1497.16088,1857.87867,1966.47336,1759.50894,20.17949,8.07806,2.58735,0.65320,0.15506,0.01241,0.00000,0.00000,34.42260,26.96973,43.59072,65.74360,116.43491,-639.85617,-727.90763,2.21721,2.41259,3.11279,1.55204,1.80944,2.49023,1.19388,1.44755,2.07519,0.00000,0.14684,1.94343,0.00000,0.00000,0.06116,0.03955,0.73721,4.27725,-17.49134,-9.20104,-3.54621,30.51809,-77.95686,0.18986,0.04064,0.00000,0.00000,0.00000,1.40000,5.00000,0.50000,0.10000,0.40000,6.00000,1.00000,8.4
1b40,94.81243,126.90624,174.78227,250.46923,299.65181,329.72260,148.49062,299.27822,490.50214,201.78883,427.28800,685.08145,261.13174,555.40412,880.73928,1187.96151,487.17209,944.51449,1435.45863,1718.19864,1404.88800,727.00504,1268.73814,1783.52014,1983.64822,1655.00262,1245.25579,1777.81788,2177.33924,2274.52181,2010.49166,34.93161,16.88882,7.40696,2.78451,0.83786,0.15380,0.00169,0.00000,47.84096,37.08507,62.58084,100.09964,127.87656,-751.61854,-887.93941,10.40816,12.02428,13.76821,7.63526,9.30950,11.24760,5.87328,7.44760,9.37300,0.00000,0.44795,3.02253,0.50232,2.52335,7.02179,0.00000,0.23807,1.62534,-65.65692,-38.78987,-15.16135,36.53408,-102.26100,0.45236,0.07566,0.00000,0.00000,0.00000,1.50000,15.00000,4.50000,0.17321,0.65000,12.00000,1.00000,7.28
3nu6,69.77976,125.06180,180.12285,232.59023,292.82175,347.81409,117.71568,300.15573,485.38385,170.47038,419.43424,678.86082,229.42928,539.67564,873.23055,1192.53014,450.93771,915.92924,1424.15236,1723.12816,1415.21801,688.32842,1236.10070,1767.93330,1984.67064,1663.44574,1206.08347,1743.43239,2154.88112,2265.57666,2011.27031,23.90863,11.26779,4.72676,1.65359,0.51136,0.12871,0.00996,0.00000,54.84982,39.43269,73.94410,115.21624,120.32430,-722.29741,-846.40784,4.41676,5.21303,6.36364,3.38791,4.15659,5.28837,2.60609,3.32527,4.40697,0.15751,1.19264,5.33666,0.19115,1.32333,4.68671,1.71321,5.52063,13.79318,-28.81131,-17.90276,-6.87340,25.69265,-111.03546,0.78112,0.18572,0.00000,0.00000,0.00000,1.75000,12.00000,2.88000,0.15492,0.75000,8.00000,1.00000,9.3
2xjx,52.18088,84.25691,114.90515,134.56165,178.39755,219.54833,81.83338,187.24034,299.08114,114.97289,261.63651,423.85749,151.63653,337.51957,557.09558,869.88059,288.69178,586.61628,953.94872,1227.46108,1036.26164,443.61498,812.66932,1203.56056,1400.03807,1200.53798,802.41742,1179.24284,1482.86460,1584.21829,1425.28149,12.40076,5.14712,1.94520,0.79696,0.32167,0.08741,0.00542,0.00000,43.89023,33.62651,54.59749,80.82399,70.44067,-481.77515,-548.39056,2.24054,2.40931,2.73874,1.75402,1.96168,2.31475,1.34924,1.56935,1.92896,0.00000,0.00000,0.21031,0.00000,0.00346,0.57631,1.29853,3.80693,8.82586,-14.62177,-10.19243,-4.00928,23.59092,-68.36324,0.07494,0.04194,0.00000,0.00000,0.00000,1.50000,4.00000,0.32000,0.08944,0.65000,4.00000,1.00000,9.15
3si3,53.63980,89.66347,134.36452,174.77777,193.15704,239.40351,87.38307,222.82859,330.80534,124.98268,308.99416,468.91452,167.85201,393.70460,606.72903,816.35499,327.29944,653.74171,990.97899,1174.68876,947.70856,493.27747,872.51701,1226.22300,1354.80038,1120.24308,848.43717,1215.26730,1488.19621,1550.85767,1365.62748,15.70256,6.88153,2.59626,0.78658,0.13891,0.01354,0.00000,0.00000,52.37906,37.31117,67.86937,98.79700,73.54562,-518.28490,-607.44167,2.48557,2.59989,3.00086,1.75625,1.96354,2.41159,1.35096,1.57083,2.00965,0.21509,0.92886,2.34006,0.00000,0.02868,0.64548,0.21509,0.92886,2.14263,-16.47252,-8.76195,-3.29955,20.11808,-63.49652,0.09598,0.01370,0.00000,0.00000,0.00000,1.30000,6.00000,0.72000,0.10954,0.60000,6.00000,1.00000,4.16
