name,AutoDock4.1Score,estat,hb,vdw,dsolv,tors,affinity
1a99,-7.1636,-4.1974,-1.9194,-5.3028,2.7645,1.4915,5.7
2c3l,-5.8117,-0.0325,-0.7020,-7.4520,2.3747,0.0000,5.07
1tog,-6.3851,-1.3122,-2.0972,-5.4951,1.6246,0.8949,3.22
2fqx,-10.3076,-2.7928,-4.2865,-10.7150,5.6970,1.7898,7.15
1g98,-4.6750,-0.8727,-4.2806,-8.1716,5.3687,3.2813,5.7
2a5c,-4.4357,-0.1671,-1.2692,-7.8739,3.3830,1.4915,4.62
1b3l,-11.9981,-5.1936,-5.3309,-12.4820,6.2356,4.7728,5.89
1c5s,-6.6506,-0.2753,-2.2664,-7.4239,2.7185,0.5966,6
1hih,-11.1034,-0.5022,-3.7700,-15.2452,3.6412,4.7728,8.05
1c3x,-4.0139,-0.3418,-1.2047,-6.1940,3.7267,0.0000,3.68
1nfu,-9.8152,-0.2249,-0.6668,-13.7343,3.0208,1.7898,7.74
1uwu,-9.2259,-3.2579,-4.5178,-8.0585,4.8185,1.7898,5.98
1ew9,1.1548,0.6694,-0.1035,-1.9225,1.6165,0.8949,3.22
2h5a,-5.4047,-1.1928,-3.9899,-6.9108,4.6007,2.0881,5.1
2aqu,-12.2504,-0.5793,-4.0277,-17.8623,4.5513,5.6677,9.32
1yds,-6.1041,-1.4803,-0.6981,-7.8140,2.3968,1.4915,5.92
1pkx,-12.9843,-1.7157,-6.1818,-15.0555,7.5823,2.3864,6.92
1e2k,-7.1785,-0.4317,-1.7282,-9.2937,3.0819,1.1932,4.94
1nli,-1.2237,0.2323,-1.2455,-3.9856,3.4768,0.2983,3.59
2c97,-6.1877,-0.7467,-2.8159,-8.5250,3.5135,2.3864,6.14
1siv,-13.3727,-2.2515,-5.9908,-15.7588,4.9607,5.6677,8.08
1v2k,-10.5115,-0.0731,-0.0292,-14.4030,2.8006,1.1932,6.19
1hsh,-11.6715,-1.0286,-2.2385,-17.0117,4.4311,4.1762,9.42
1afl,-4.8616,-2.3599,-2.7558,-9.1337,6.4047,2.9830,6.28
1hyo,-3.3037,0.8551,-2.3800,-6.6198,3.3494,1.4915,4.07
1cbx,-6.1065,-0.4394,-2.7940,-7.6786,3.3141,1.4915,6.35
1c5c,-11.8620,-3.3114,-3.0483,-9.7855,3.3883,0.8949,6.96
1ghz,-6.5572,-0.2513,-2.3778,-8.3442,3.8195,0.5966,4.8
2fx6,-6.1576,-0.9658,-1.9518,-6.6894,3.1511,0.2983,3.7
1fzm,-13.9361,-2.9697,-7.2081,-22.9456,9.6416,9.5456,7.7
1qhc,-7.5825,-3.9380,-1.6662,-15.0713,8.6185,4.4745,7.57
1c5p,-5.2322,-0.2536,-1.8755,-6.1189,2.4193,0.5966,4.68
1j01,-8.0834,-0.7214,-3.8261,-9.2898,3.9640,1.7898,6.47
1mmq,-10.1857,-0.5141,-3.4536,-10.9853,2.6793,2.0881,7.52
2f7p,-8.5107,-3.0511,-2.9409,-8.9397,4.3329,2.0881,6.6
1d6w,-9.7809,-1.0754,-2.2490,-13.5807,4.4395,2.6847,5.96
1c5n,-6.3009,-0.2203,-1.6754,-7.5946,2.5929,0.5966,4.7
1a4k,-7.0979,-0.6017,-0.5265,-10.3627,2.6033,1.7898,8
1drj,-8.3604,-1.6910,-4.7539,-6.8335,3.7248,1.1932,7.4
1ocq,-11.8262,-5.0008,-5.4965,-9.1699,4.8581,2.9830,5.19
1nvr,-12.6112,-1.9702,-2.0656,-12.9391,3.1706,1.1932,8.11
1b58,-14.6949,-5.4369,-5.7765,-16.5905,7.4414,5.6677,6.59
1hxw,-11.0888,-0.2935,-3.1118,-17.9707,4.6196,5.6677,10.82
1uw6,-7.4049,-1.1594,-0.6125,-7.4707,1.5395,0.2983,7.34
1mjj,-9.4074,-1.2955,-2.5858,-13.1450,3.1445,4.4745,8.74
1jak,-10.4489,-3.5161,-3.6044,-9.0679,4.2480,1.4915,5.57
1k4h,-5.5048,-0.7594,-1.3898,-8.5208,3.3754,1.7898,5.11
1o2q,-8.4584,-0.3220,-2.6272,-11.6719,4.3729,1.7898,7.68
1ele,-6.3075,-0.1543,-1.4127,-10.7014,3.5746,2.3864,6.85
1hwr,-9.0880,-0.5578,-2.2267,-11.6779,2.3914,2.9830,8.33
1gvw,-7.7150,0.6744,-3.7766,-15.5680,4.9891,5.9660,6.96
1e4h,-5.2536,-0.0154,-0.0001,-6.1795,0.6431,0.2983,8.41
1b38,-7.2969,-2.5484,-3.3858,-12.3402,7.6961,3.2813,6.6
1zdp,-4.7380,0.5653,-1.6960,-7.5002,2.1031,1.7898,5.74
1zog,-7.1500,0.0217,-0.0534,-8.3561,0.9395,0.2983,7.15
2cf8,-10.9166,-0.3636,-2.2047,-13.4568,3.3187,1.7898,8.1
1elr,-9.2034,-4.0501,-6.0058,-11.1979,4.8912,7.1592,4.96
1fao,-10.2539,-6.1230,-5.7727,-8.8181,5.6870,4.7728,7.37
1b32,-13.4053,-5.3576,-5.5184,-14.9614,6.7645,5.6677,7.1
1ppi,-13.4533,-4.0352,-6.9751,-20.2086,9.4132,8.3524,5.01
1y1z,-8.9853,-2.9353,-3.4494,-6.0279,2.8307,0.5966,3.08
1oz0,-9.5827,-2.9875,-4.6734,-17.7422,9.2578,6.5626,7.7
1lrh,-3.1097,2.0248,-0.0001,-6.8291,1.0981,0.5966,6.82
2ccc,-6.2983,-0.1553,-1.1858,-7.2618,2.3045,0.0000,7.76
1d2e,-10.7200,-2.4992,-5.6250,-12.9608,7.6803,2.6847,6
1x8d,-4.2679,-0.1296,-2.2094,-5.1987,2.0765,1.1932,2.21
1yqy,-8.6089,-0.4139,-2.1405,-11.1410,3.2967,1.7898,7.62
1oe8,-8.0508,-3.9765,-4.2931,-7.1941,4.1316,3.2813,5.52
1h1s,-8.3341,-0.0424,-1.6989,-11.9878,3.6052,1.7898,8.22
2erz,-8.5782,-0.7369,-1.9125,-9.3355,2.8101,0.5966,5.66
1bxr,1.1420,-0.7180,3.5784,-15.2034,10.2038,3.2813,3.4
2bza,-5.6267,-1.5717,-1.3206,-5.4281,2.0971,0.5966,2.8
1br6,-5.6871,-0.1467,-2.5235,-10.6575,5.8507,1.7898,3.22
1g1d,-5.4148,-0.1360,-1.3593,-6.9510,1.5400,1.4915,9.44
2gv6,-8.1792,-0.7770,-3.6779,-11.2043,4.1987,3.2813,7.34
2bfr,-6.9443,-1.2123,-2.6024,-12.3186,6.8025,2.3864,5.25
1gyx,-6.5232,-1.6512,-1.4851,-5.1473,1.4620,0.2983,2.48
1g52,-5.1637,-0.1296,-1.0366,-7.1025,1.6135,1.4915,9.54
1c5o,-4.7662,-0.2502,-1.7136,-5.6233,2.2243,0.5966,3.49
2bmk,-7.2129,-2.1428,-3.2756,-9.1574,4.3799,2.9830,5.62
2gsu,-2.2279,1.5460,-1.7061,-9.5918,5.7341,1.7898,3.59
2f8g,-10.3883,-0.3520,-2.3975,-15.4919,3.6770,4.1762,8.7
1jzs,-4.7348,-0.2878,-1.7082,-12.0185,3.3137,5.9660,6.6
2hu6,-9.6124,-0.1977,-1.5494,-11.8990,2.5422,1.4915,3.81
1ezq,-11.9375,-1.0864,-2.6027,-16.4281,4.6001,3.5796,9.05
1v1j,-6.7173,-0.2193,-3.9396,-7.7284,3.9768,1.1932,4.82
1t7j,-7.8605,-0.2900,-1.6689,-13.7545,3.6767,4.1762,8.7
