name,cyscore,cyscore_hydrophobic,cyscore_Vdw,cyscore_HBond,cyscore_Ent,affinity
2mas,-2.5861,93.268,27.565,1.214,2,7.52
3lvw,-2.1150,78.427,25.061,13.071,6,2.67
4ase,-6.4667,407.951,49.500,-0.000,6,11
1ai4,-2.5759,166.866,18.719,-0.000,2,2.5
2qhd,-1.7340,96.305,17.946,-0.000,6,5.38
3i51,-3.1279,211.805,20.159,-0.000,0,7.7
3lpi,-6.5840,319.585,61.703,-0.000,6,8.52
4dv8,-4.7796,256.646,43.013,0.429,6,9.24
2w9h,-2.8450,186.805,22.822,11.607,6,6.37
4xxh,-3.1232,114.268,35.816,3.179,6,5
3ouj,-0.8555,25.878,10.943,5.071,3,6.05
4r75,-2.9302,111.232,33.509,-0.000,6,7.24
4ibg,-3.7447,218.317,31.309,1.464,4,3.97
4lj5,-3.0772,162.207,29.583,-0.000,6,6.29
3dnd,-2.1366,121.500,17.738,0.179,2,4.8
3e6y,-2.6256,147.134,24.829,-0.000,6,5.6
2ojj,-4.2902,224.451,39.074,2.036,6,8.7
3b4p,-2.7955,151.524,23.374,8.679,2,5.4
3gvb,-2.3305,78.939,25.555,1.393,2,2.59
4j22,-3.7498,159.890,38.387,-0.000,4,7.74
2vwl,-5.6924,240.963,57.516,-0.000,6,7.02
2yz3,-2.1982,88.866,24.949,-0.000,6,6.66
4btk,-2.9357,162.476,26.888,0.036,6,6.62
3o99,-6.0737,327.866,53.319,0.071,6,10.82
3lp7,-0.7229,-10.707,15.448,13.857,6,5.44
3qkd,-6.9579,400.707,57.480,0.000,6,8.38
4m8x,-6.4230,362.854,54.228,-0.000,6,10.2
1sdu,-7.5084,443.293,60.397,-0.000,6,10.07
2xbp,-5.0813,236.012,49.430,10.429,6,5.02
4tln,-0.7575,16.829,10.787,0.429,3,3.72
3hww,-0.3805,8.732,6.303,-0.000,3,7.12
2j62,-5.6173,353.439,42.799,6.429,6,11.34
3lgs,-3.5663,183.866,30.233,5.179,1,4.61
3dyo,-1.8823,65.329,22.538,0.500,4,2.3
1bhx,-4.7951,243.890,44.380,9.643,6,6.84
1u71,-2.6967,111.439,29.143,8.571,6,7.48
1v2w,-2.8701,135.390,29.352,10.214,6,4.01
2j7e,-3.1836,186.793,26.933,1.250,4,7.32
3qfd,-5.9100,288.561,55.542,1.929,6,4.17
1lgw,-2.0904,145.780,12.971,-0.000,0,4
4cc5,-1.7121,90.341,14.648,0.929,1,4.42
4gzp,-2.4389,147.707,21.187,21.357,6,7.84
3kdb,-8.3222,487.476,66.939,-0.000,6,9.85
3m40,-2.3558,115.268,22.817,1.536,4,6.77
4w9d,-3.9524,236.195,32.864,-0.000,6,4.99
4jyc,-3.3266,155.841,33.539,10.179,6,6.7
1tom,-3.7281,179.915,36.825,2.107,6,8.3
3t6b,-5.9028,307.354,52.949,8.214,6,6.36
1f0u,-4.3886,185.756,45.404,9.464,6,7.16
1sh9,-6.9562,399.354,57.616,-0.000,6,6.03
2b07,-4.3860,230.451,40.129,7.679,6,6.43
1ghv,-2.4142,88.159,24.710,10.143,1,4.35
4ruz,-2.3752,133.561,21.539,1.357,4,7.64
1tkb,-4.4876,230.976,41.848,0.036,6,8
3rz7,-3.2947,168.610,31.972,-0.000,6,8.96
3nuj,-6.0538,385.878,46.133,0.143,6,9.39
2v25,-1.8928,121.793,14.196,14.536,3,5.72
3vbd,-2.8337,126.415,28.480,-0.000,4,8.07
3m37,-5.6930,232.878,59.012,2.000,6,9.04
2ypi,-1.2800,66.439,13.630,1.643,4,4.82
1hbv,-6.0674,369.439,48.257,0.821,6,6.37
2vvc,-6.3582,306.695,59.961,-0.000,6,8.52
4loy,-5.8060,275.915,55.614,0.036,6,8.09
1b52,-4.1296,187.488,41.277,13.643,6,7.12
1ui0,-1.7156,89.598,14.214,0.036,0,7.06
4io3,-1.4805,84.927,12.755,10.679,3,6.06
3rt4,-7.3251,348.524,69.003,-0.000,6,8.8
2cht,-2.4573,115.512,22.793,7.643,2,5.52
3q2j,-2.5534,149.268,21.693,0.179,4,4.18
2r5p,-8.2184,509.207,62.854,-0.000,6,8.48
4zba,-4.0354,157.366,43.399,15.929,6,5.51
3hkt,-2.7822,130.329,29.093,-0.000,6,5.39
2w08,-0.7592,29.878,11.104,-0.000,6,3.42
1kui,-4.2994,199.695,42.839,-0.000,6,3.77
3dbu,-2.8820,109.817,30.543,-0.000,3,8.06
4rux,-2.5969,155.293,22.780,1.321,6,7.92
3udd,-5.8973,292.732,54.941,-0.000,6,7.1
2qmg,-6.9733,344.000,64.257,4.607,6,9.15
3k8q,-3.3604,201.707,27.528,6.036,4,11.28
1m2p,-2.7511,111.207,27.194,1.750,1,6.11
2pu1,-1.6732,48.293,19.541,4.607,2,5.85
4kwo,-3.7760,127.902,43.091,17.107,6,6.45
1qkb,-4.4804,237.244,40.430,14.000,6,7.35
4kow,-3.6864,138.244,40.913,8.536,6,4.31
4ngn,-2.4346,67.622,31.059,11.071,6,7.55
4l9i,-2.1364,41.841,29.430,5.214,6,4.89
1trd,-1.7455,85.024,18.238,-0.000,4,5.4
3rt8,-2.4853,129.805,21.909,12.607,3,6.35
1h46,-3.2147,180.951,29.348,-0.000,6,3.57
4er1,-7.0695,378.561,61.729,0.000,6,6.62
4qjw,-3.4138,149.000,36.029,-0.000,6,7.8
2ews,-4.7657,235.659,45.171,3.750,6,6.62
4m8y,-7.1708,397.646,60.929,-0.000,6,9.96
1bhf,-3.7769,198.976,34.896,11.250,6,4.38
4lk7,-2.2387,108.866,22.549,-0.000,4,5.04
2qtn,-1.2296,-13.720,23.103,-0.000,6,3.42
4uyf,-2.9832,136.988,28.713,1.714,3,7.6
1s19,-6.7768,488.451,42.601,-0.000,4,9.51
1qbv,-4.5839,251.476,40.636,4.250,6,5.39
1h1d,-2.0863,103.341,22.146,1.714,6,8.22
2d1o,-4.4032,242.159,39.274,0.571,6,7.7
1w4q,-1.7063,82.415,18.565,0.500,6,5.26
1w5v,-8.5212,459.366,73.167,-0.000,6,8.15
1t7d,-3.3273,152.463,34.254,2.750,6,6.03
4rwj,-6.4954,429.146,47.393,0.107,6,8.7
2za0,-2.6523,152.720,24.551,-0.000,6,6.64
1o2o,-3.3324,187.122,29.339,9.143,6,6.36
3npc,-7.5394,416.659,64.013,-0.000,6,8.34
4u70,-2.4435,130.183,21.768,-0.000,3,5.02
1v2n,-4.2706,218.159,36.722,11.393,2,5.9
2f94,-2.6848,145.024,25.633,7.429,6,6.71
2ot1,-2.6040,123.451,26.681,0.929,6,4
3suf,-6.7346,347.378,60.455,3.107,6,7.56
1mq5,-6.4587,312.134,59.554,0.000,4,9
1pfu,-2.0049,122.317,17.400,4.036,4,2.72
1g4j,-2.6397,134.720,24.681,-0.000,4,8.7
4hym,-3.9036,227.146,32.994,5.893,6,8.22
4nwc,-2.4363,169.524,19.001,10.393,6,5.76
4cpt,-7.2418,407.890,60.742,-0.000,6,7.7
1k9s,-3.2087,118.683,33.351,6.536,2,6.52
3own,-7.6313,440.159,62.552,-0.000,6,7.47
3mmf,-2.5806,139.476,24.423,1.321,6,7.43
1n5r,-1.5572,44.463,21.532,0.357,6,5.66
2j75,-2.4261,124.866,20.483,11.036,1,6.65
3mhm,-3.1403,180.402,28.280,1.321,6,7
1gx8,-3.6148,263.598,21.671,-0.000,1,6.37
3mfw,-0.8755,13.146,12.491,11.357,3,3.52
4dsu,-1.9803,112.207,15.365,0.000,0,2.82
3gi6,-6.0186,329.061,52.380,-0.000,6,11.22
1hi5,-1.4640,43.780,20.172,2.536,6,4.04
1gyy,-1.7352,85.207,15.552,1.929,1,3.64
1ndz,-5.5543,326.988,45.899,-0.000,6,8.11
1hvh,-6.0574,436.305,40.199,-0.000,6,7.96
4fcf,-3.8791,276.902,27.572,-0.000,6,8.62
3iog,-1.9968,82.902,20.236,1.714,2,5.52
3l59,-1.4031,32.927,17.075,13.893,2,3.7
3p5l,-2.9713,149.512,26.512,-0.000,2,7.39
2i80,-4.3375,272.524,32.912,-0.000,4,5.4
4qb3,-2.7374,139.073,26.190,-0.000,4,5.47
2p7g,-4.6375,331.012,29.090,-0.000,2,6.53
1sqo,-3.6740,171.744,33.671,9.393,2,7.46
4f3k,-4.9071,285.585,40.939,12.321,6,10.16
3lpp,-3.1388,141.927,32.555,8.107,6,6.22
2pcp,-3.8995,217.988,31.826,0.036,2,8.7
3ocz,-2.6000,64.451,33.590,2.071,6,7.46
4hdf,-5.4799,255.073,53.367,-0.000,6,8.49
3t8v,-6.4657,348.780,56.139,9.286,6,6.59
2qpu,-0.5813,-62.793,20.143,0.107,6,3.6
3vx3,-3.8344,214.866,34.167,3.214,6,7.82
1txr,-3.9792,249.622,32.265,-0.000,6,7.74
3odu,-2.4112,72.024,30.287,8.821,6,8.14
4m7j,-1.9367,7.744,31.209,4.929,6,6.11
4ua8,-4.1230,170.659,43.733,-0.000,6,6.26
3zc5,-5.4798,310.671,44.284,0.964,3,7.13
4oak,-2.3127,147.024,17.852,0.464,3,4.22
2cgr,-4.4899,241.512,40.351,6.857,6,7.28
1sqt,-3.5953,131.927,38.481,9.393,4,6.2
2b1i,-5.0287,276.098,43.680,0.964,6,6.82
5c2a,-3.4048,192.927,28.846,0.143,4,8.32
2f35,-1.3190,27.378,18.671,5.786,4,5.4
1gjd,-3.6059,155.341,34.688,8.071,2,5.22
4arw,-3.2402,189.232,28.116,0.179,6,7.13
2euk,-8.7535,605.415,59.175,-0.000,6,6.6
3pju,-5.5841,217.744,55.529,18.250,2,4.88
2jf4,-3.9127,170.622,38.625,5.893,4,8.15
4nyf,-3.2938,214.707,26.481,-0.000,6,7.31
4l19,-3.6200,170.695,35.223,-0.000,4,6.1
4iwz,-3.6089,173.280,33.536,-0.000,3,7.29
4e70,-3.1091,206.976,22.896,-0.000,4,5.28
1qxl,-4.7826,251.549,43.680,-0.000,6,7.96
4j7d,-4.0224,253.512,32.429,-0.000,6,4.7
3tmk,-7.0695,259.000,75.274,16.393,6,6.87
3s2v,-3.1789,145.829,31.243,13.321,4,6.8
3eft,-3.4543,223.085,25.377,-0.000,3,7.92
4m8e,-5.6919,391.561,35.826,3.250,0,7.89
2wr8,-5.2919,309.037,43.916,7.714,6,5.44
4riu,-3.5144,178.976,33.923,-0.000,6,7.3
2vc9,-2.5067,129.073,22.064,3.500,2,8.44
2qtg,-3.6531,203.817,30.954,5.000,4,5.08
3g2j,-2.6817,122.000,26.193,-0.000,3,4.75
1i5r,-7.0894,324.720,68.199,5.357,6,8.52
3mi3,-0.8799,12.963,13.894,8.893,4,5.45
4k3n,-2.8934,134.098,27.419,9.964,3,7.96
4e67,-5.8406,279.841,55.649,-0.000,6,6.48
3t01,-0.5464,13.220,6.957,-0.000,1,4.48
4qxr,-3.3811,164.610,30.581,1.893,2,6
1f8e,-2.0430,80.293,21.348,28.393,4,4.82
3p8z,-4.7628,219.817,46.880,7.036,6,6.09
1toi,-1.7061,102.756,14.113,5.607,3,4.05
1hii,-6.8109,412.280,53.975,-0.000,6,7.28
4m12,-6.3561,393.037,49.670,-0.000,6,6.05
1hee,-2.9556,171.951,24.483,8.679,4,5.34
3sus,-3.6731,196.707,30.465,-0.000,1,4.15
2brm,-3.3849,210.768,27.048,0.107,4,5.89
4zei,-2.8900,133.402,28.465,-0.000,4,5.88
2p95,-5.2685,235.500,50.804,-0.000,4,9.37
4q8x,-1.6225,60.049,16.987,-0.000,1,3.57
4lkq,-1.1434,43.951,11.332,0.357,0,3.35
2yel,-3.4396,165.000,34.501,-0.000,6,7.28
3s8x,-3.2464,178.171,30.136,-0.000,6,7.3
7std,-4.6420,329.268,30.580,-0.000,4,10.72
4hp0,-4.4676,211.549,43.777,2.286,6,6.12
2fzc,-1.4315,38.390,20.109,8.286,6,2.7
2wzf,-3.1124,105.780,36.796,-0.000,6,7
4cg8,-5.5442,321.024,46.461,-0.000,6,6.96
1vyg,-3.7301,235.317,30.157,4.893,6,8
3gcp,-4.2142,228.988,36.886,0.500,4,7.82
2hw2,-5.9581,320.037,52.575,0.036,6,2.97
4dcs,-3.5284,161.037,35.593,16.429,6,5.1
1e3v,-2.4102,140.915,20.619,-0.000,4,4.34
4pp5,-6.3515,474.122,35.526,4.464,0,7.74
4auj,-2.3191,120.634,23.535,-0.000,6,7.74
4iva,-3.3850,170.037,30.670,0.143,3,7.16
5cas,-4.1871,226.549,38.020,-0.000,6,8.85
4zwz,-3.5223,175.549,34.446,-0.000,6,8.7
4yc9,-3.2013,168.841,30.500,2.286,6,8.89
3l79,-2.9237,121.146,29.141,1.286,2,2.46
3c56,-2.8595,169.598,25.333,5.286,6,7.89
6rnt,-1.8742,93.988,19.501,3.571,6,2.37
4zec,-4.0737,142.768,46.239,2.286,6,5.82
3po1,-4.7462,283.244,38.620,3.857,6,4.02
2hzl,-1.2995,73.988,9.825,5.321,0,6.57
966c,-4.0648,204.146,38.910,-0.000,6,7.64
4b6r,-3.5594,219.134,28.587,-0.000,4,5.85
4pox,-4.2915,306.659,29.759,6.250,6,5.43
5cc2,-2.5151,96.963,24.726,4.964,0,4.1
2fmb,-6.8953,378.537,59.206,-0.000,6,8.7
3exe,-4.0440,195.232,39.396,6.750,6,6.96
1gaf,-3.8806,248.037,31.026,-0.000,6,8
2wf5,-2.0876,15.366,31.404,1.679,4,6
1met,-6.7095,398.256,54.171,-0.000,6,9.4
3mtw,-2.2325,119.902,21.836,13.071,6,7.04
3qbc,-1.6308,54.805,17.074,1.179,0,4.97
4zip,-7.3262,424.537,59.984,-0.000,6,9.68
1v2t,-2.5335,99.866,28.730,9.321,6,4.71
1izh,-7.8839,458.195,64.048,0.500,6,7.7
1fd0,-6.9048,451.963,47.513,1.536,2,8.4
3ivc,-4.0907,193.805,40.474,1.036,6,4.12
2aj8,-2.8538,115.902,29.143,6.643,3,6.2
4cjq,-4.2098,259.829,34.365,0.714,6,3.59
3qt6,-3.4362,181.671,32.086,9.500,6,5.37
4ad3,-2.9780,182.622,25.107,0.036,6,4.62
1sw2,-1.8535,108.829,14.909,5.857,2,7.22
3hkn,-2.0825,113.878,20.909,-0.000,6,5.35
4ef6,-2.8803,160.341,24.461,1.357,3,2.92
2ydt,-2.2605,79.524,26.784,4.393,6,5.52
1nwl,-1.0754,11.622,18.465,-0.000,6,2.39
4cj4,-3.5270,205.037,31.010,-0.000,6,3.36
4qjp,-4.7887,302.110,37.759,-0.000,6,8.6
1k1o,-3.3159,148.000,34.572,3.821,6,6.17
2weh,-2.5793,125.463,23.078,-0.000,1,5.95
2xbw,-6.9691,339.037,64.336,0.643,6,8
3d1x,-7.3354,415.500,61.193,-0.000,6,8.66
4ytc,-3.4607,182.817,31.287,4.536,4,7.89
4urz,-3.2180,151.390,29.814,1.214,2,2.52
4aba,-1.8293,8.183,25.932,5.357,1,3.82
3cz1,-2.2182,106.341,22.554,-0.000,4,7.26
1dhi,-3.2100,197.768,26.981,7.357,6,7.26
4keq,-2.2330,107.854,19.328,5.357,0,3.82
3miy,-3.0565,127.451,33.412,0.000,6,7.68
3sm2,-6.2341,380.915,49.335,0.179,6,9.7
1sld,-4.2123,196.744,41.928,-0.000,6,6.57
4lrr,-2.0867,88.829,23.338,-0.000,6,5.22
3f17,-3.8335,172.793,38.065,0.000,4,8.63
3rm9,-2.0044,96.915,18.225,12.964,2,4.77
3shc,-4.9113,282.268,41.281,0.143,6,5.72
3i73,-2.5531,195.646,17.952,1.464,6,5.49
3tao,-1.9099,89.415,20.025,1.786,4,5.14
4nbl,-3.7954,179.402,36.120,-0.000,4,6.33
3fvl,-1.7782,67.720,21.107,6.643,6,6.07
4na9,-4.8517,242.561,42.886,10.571,3,7.39
3bvb,-6.3437,372.963,51.871,0.107,6,5.49
3ng4,-1.2500,65.439,12.165,-0.000,3,5.43
3d6p,-0.7830,-27.988,16.487,0.357,3,3.75
1hi4,-1.5019,58.659,19.032,0.643,6,4.49
2xc4,-6.1696,267.524,61.883,-0.000,6,8.05
2qwf,-3.0464,171.841,26.626,18.607,6,5.67
3ryv,-2.8293,145.744,25.510,-0.000,3,7.07
4ibk,-3.7253,200.683,31.288,1.714,2,4.3
4u73,-1.6290,65.866,16.999,-0.000,2,5.18
4oks,-2.7309,129.610,28.423,0.321,6,4.48
3sr4,-4.4980,226.756,42.142,8.857,6,6.54
2avo,-7.6866,473.061,59.442,-0.000,6,8.85
3n35,-2.0889,111.049,18.296,-0.000,2,3.37
2qd8,-6.1615,335.793,53.654,-0.000,6,9.07
5dgw,-5.9300,326.878,51.339,0.429,6,11.05
1nh0,-7.1809,362.183,65.216,1.786,6,9.74
1gi4,-2.8292,103.549,28.899,10.036,1,7.19
4cl6,-4.2350,225.768,36.961,0.500,4,5.39
2f7o,-2.2927,116.817,20.104,11.286,2,7.44
3bu1,-1.9140,137.695,12.380,5.250,2,8.15
5dqe,-3.1369,231.037,19.113,2.714,2,3.63
3m89,-3.3725,139.524,36.555,0.036,6,6.16
4kn0,-4.2579,229.427,38.462,5.929,6,7.4
3s78,-2.3615,105.427,22.306,-0.000,1,6.47
5cbr,-3.8087,236.707,29.051,11.179,4,5.74
2zx7,-3.3556,162.220,30.648,13.107,3,10.49
1o3l,-2.8244,117.634,28.391,9.536,3,6.54
4kn1,-3.7372,181.585,36.639,5.036,6,6.84
3jzh,-3.2068,166.805,30.771,3.500,6,3.4
4dew,-1.8211,161.476,7.806,0.107,1,7
1hvk,-8.9502,549.171,68.646,1.571,6,10.96
1iiq,-7.4753,421.329,62.086,10.893,6,7.48
2wlz,-4.0111,220.341,36.207,-0.000,6,4.6
1x8t,-3.8460,215.817,33.701,16.036,6,7.8
8a3h,-3.8610,240.598,30.725,7.143,6,4.06
3l4y,-2.9115,136.780,30.201,-0.000,6,7
1qbq,-3.6000,224.073,29.716,2.214,6,8.3
2eg7,-1.8973,72.366,19.294,5.214,1,5.89
4eu0,-2.7942,77.720,31.825,16.036,2,6.4
1dmp,-6.5267,373.988,54.029,9.321,6,9.55
2qzr,-2.9141,116.049,29.696,14.107,3,7.26
1o5c,-2.1615,87.195,23.955,1.250,4,5.22
2pwc,-5.9080,310.146,52.391,15.643,6,6.57
3gy2,-3.4598,152.085,33.486,10.036,3,5.74
4gqr,-1.5993,46.098,18.309,-0.000,1,3.96
4bck,-2.8643,139.415,27.778,5.179,4,8.4
3s77,-2.3972,102.585,23.159,-0.000,1,7.21
3ehx,-3.8826,194.854,37.374,-0.000,6,7.6
3str,-5.5096,270.817,51.925,0.071,6,8.4
1nje,-3.1282,165.024,28.677,17.250,6,3.8
3uxl,-2.3179,157.280,15.209,7.464,1,5.57
4ibd,-3.0512,155.683,27.545,-0.000,3,3.67
1my4,-2.4054,106.134,23.578,12.214,3,6.98
2x7u,-2.5509,111.110,27.416,-0.000,6,5.27
2ihq,-5.2018,300.110,40.941,-0.000,2,8.49
4og3,-4.0886,233.854,35.723,0.036,6,6.55
2uxz,-7.7496,433.585,65.045,-0.000,6,8.48
2xp7,-2.3488,115.573,20.458,11.250,1,5.77
2cf9,-4.1681,164.366,44.064,11.393,6,7.82
3qxv,-4.9318,326.878,36.886,0.143,6,8.4
4cpw,-6.4142,318.341,59.388,-0.000,6,7.5
2r59,-6.4294,336.902,56.729,16.607,6,8.19
2cej,-7.8080,440.988,65.013,-0.000,6,8.62
3i6o,-7.0249,376.561,61.320,-0.000,6,10.35
3vh9,-2.4290,129.085,19.797,1.607,0,6.24
3v7x,-3.4477,202.671,30.143,-0.000,6,8.57
1g7v,-1.2007,20.537,19.025,4.821,6,6.4
1jev,-5.8406,287.488,54.033,17.429,6,6.89
1b8o,-3.4412,158.354,32.007,6.464,2,10.64
3ujd,-2.4688,153.256,21.104,2.821,6,4.69
2wyg,-5.0853,231.805,49.806,-0.000,6,8.7
1g53,-2.8226,142.622,26.393,-0.000,4,9.04
3b50,-2.1066,53.695,26.904,7.107,4,7.55
1njc,-3.0932,168.817,27.707,17.536,6,5.55
1nm6,-5.9527,327.268,48.562,0.821,2,10.05
1xkk,-6.3894,353.000,54.875,0.857,6,8.52
1jaq,-2.2696,62.354,29.742,-0.000,6,4.48
1px4,-2.3968,117.061,23.848,0.500,4,3.23
3s45,-5.5065,328.463,44.949,2.000,6,8.49
2jiw,-3.2226,166.012,27.942,6.179,2,4.59
4i8x,-1.7125,78.561,15.886,5.036,1,2.64
3v3l,-3.5923,175.207,35.058,10.929,6,6.43
2h3e,-2.9825,147.927,27.274,49.821,6,5.7
1w5y,-8.3381,480.720,67.974,-0.000,6,8.48
3ppq,-1.4310,69.415,13.707,-0.000,2,4.55
1tni,-1.9602,92.829,19.623,4.643,4,4
1c1v,-2.4916,76.512,27.641,14.607,2,7.64
1g45,-2.4361,111.866,24.446,-0.000,4,8.64
1u1w,-2.6698,157.646,19.752,5.071,0,5.85
4a95,-3.9887,240.902,33.439,-0.000,6,5.76
3wzn,-3.2220,154.878,31.333,-0.000,4,7
4pin,-2.1621,147.756,15.975,5.821,4,5.4
3hp9,-2.6651,131.744,26.012,-0.000,4,4.59
3kqr,-1.0382,52.061,11.865,0.893,4,4.43
1b2h,-4.8913,260.268,43.383,20.643,6,4.54
1eb2,-4.3907,204.646,42.536,10.571,6,6.01
3djp,-1.2945,20.171,20.006,0.250,6,4.2
1okl,-2.6328,145.573,22.032,1.000,2,6.03
2jfh,-3.1021,176.659,28.149,1.857,6,3.06
1pzp,-2.9875,211.695,22.399,-0.000,6,3.31
3drg,-7.3338,267.720,78.409,7.964,6,7
2avm,-7.5606,397.549,66.426,4.036,6,5.7
1sdv,-7.7551,458.317,62.187,-0.000,6,8.74
1ws1,-4.3481,273.427,34.784,-0.000,6,9.55
4az6,-3.9416,194.098,38.319,-0.000,6,9.1
2xdk,-1.8671,89.598,16.813,5.107,1,3.6
4ca6,-6.5883,241.915,70.926,1.679,6,6.74
2v2q,-2.9238,118.634,31.917,0.250,6,4.15
1eoc,-1.9170,143.951,11.284,-0.000,1,6.05
4ad6,-2.3470,131.927,19.552,0.000,2,4.78
2gkl,-1.3410,57.390,12.406,5.179,0,5.35
4f9u,-2.9250,170.671,26.309,1.500,6,6.03
3bqc,-3.0585,132.183,28.617,-0.000,0,5.73
3old,-6.0744,256.500,61.459,8.714,6,5.9
1r4w,-2.6458,147.061,24.719,10.107,6,4.05
4q93,-2.7368,134.939,24.846,-0.000,2,4.65
3ff3,-1.7250,102.683,14.817,10.214,4,3.57
4xu0,-9.0526,489.341,76.861,10.929,6,9.11
3u5l,-2.9513,128.695,28.087,-0.000,1,6.19
1pz5,-4.9685,184.622,54.228,2.464,6,5.4
4zek,-2.9910,137.329,31.288,-0.000,6,5.66
3gc4,-5.1501,285.488,43.458,22.286,6,7.6
2p09,-2.4013,81.915,29.078,6.143,6,6.35
3hkq,-1.5281,34.598,19.252,-0.000,2,5.34
4pb2,-2.0940,93.659,20.410,0.607,2,4.8
4mre,-1.5364,61.305,14.920,1.500,0,2.19
2r2w,-3.4737,165.415,33.349,9.357,4,4.47
1h6h,-2.2896,63.780,29.700,4.000,6,5.3
4xu2,-8.5809,477.512,71.443,10.643,6,9.23
3bgb,-5.6746,362.512,43.042,9.321,6,6.05
2xyt,-3.3463,149.902,33.117,-0.000,4,6.29
4fys,-5.5321,253.280,53.926,10.107,6,4.82
2i0a,-6.0105,319.402,53.365,1.143,6,11.4
3bpc,-1.2845,44.720,17.325,5.857,6,4.8
4gqp,-2.8304,179.244,21.341,5.071,3,9.6
2y7i,-2.9524,218.390,19.523,23.714,6,5.54
1ajq,-2.5710,163.610,19.035,-0.000,2,4.31
3d1z,-5.6429,317.390,48.320,0.071,6,8.8
2cle,-2.8148,131.390,29.441,-0.000,6,3.55
3brn,-2.6751,164.463,20.258,4.536,2,8.7
4umb,-1.5366,67.817,16.788,11.464,4,4
4re2,-2.7256,147.890,22.214,7.893,1,4.98
3fzn,-7.5436,440.244,61.197,1.786,6,4.01
2zz2,-2.9235,113.683,32.928,4.750,6,4.54
3sbi,-2.9893,168.768,27.526,-0.000,6,7.92
2wuf,-3.5669,195.915,31.455,-0.000,4,4.29
1fcx,-6.7995,446.195,46.728,0.179,2,7.19
3d8w,-3.1181,134.366,31.049,-0.000,3,8.15
4abf,-2.6222,104.098,26.032,5.143,1,4.62
1u33,-3.7743,192.134,36.128,0.000,6,4.6
1tmn,-4.5841,302.354,34.446,7.857,6,7.3
3iww,-5.3783,275.659,49.070,9.321,6,7.96
1p1o,-2.5308,134.793,22.042,10.929,3,5.76
4f5y,-3.1956,29.744,43.855,3.464,2,5.43
1zp8,-6.3181,347.134,54.574,-0.000,6,8.77
4m14,-3.0774,170.622,28.512,1.786,6,6.7
3rf4,-3.6526,223.402,28.751,1.750,4,6.25
1fiv,-7.4756,413.976,63.406,-0.000,6,6.59
3sjf,-5.6706,260.598,55.126,8.571,6,7.64
1q5k,-2.9984,158.927,27.003,-0.000,4,7.42
3njq,-4.3613,318.756,28.978,-0.000,6,4.89
3jzj,-5.5348,235.317,56.493,0.393,6,3.61
3gbe,-2.0545,133.159,14.362,4.821,1,5
3bbb,-1.8336,35.256,26.590,1.357,6,7
1gwv,-2.2593,101.293,24.358,-0.000,6,2.57
2jkh,-4.8810,211.037,48.701,-0.000,4,8.05
4lyw,-2.2041,86.915,25.875,0.000,6,6.63
4leq,-4.6462,233.646,42.507,17.571,6,6.54
3gvu,-6.5614,400.841,51.713,0.143,6,8
1amw,-2.5359,106.195,28.167,5.571,6,4.54
3ozp,-3.4019,155.768,35.051,-0.000,6,6.62
2cbu,-3.0336,178.402,22.558,5.071,0,5.68
4ipi,-0.9944,40.524,11.235,4.643,3,5.32
4b35,-1.9427,105.061,17.496,-0.000,3,2.89
1k22,-5.3079,301.915,44.958,8.643,6,8.4
1n51,-5.1530,286.951,44.484,8.786,6,4.85
1pbq,-2.6377,136.439,21.786,5.643,0,6.27
4q4o,-3.9835,199.854,35.733,16.821,4,7.46
1mrx,-6.7686,399.707,54.855,-0.000,6,7.26
1o35,-2.8295,148.122,23.639,9.214,1,5
2z4o,-6.6378,384.537,54.762,-0.000,6,9.57
3hvk,-6.9839,353.646,63.367,2.036,6,8.52
2ya7,-2.2765,79.280,26.026,29.536,6,3.14
3d0b,-4.1230,195.220,40.806,0.214,6,6.54
4czs,-4.7967,218.805,47.775,-0.000,6,5
3zj6,-3.3250,187.085,28.142,6.143,4,6.66
3g34,-0.8495,5.573,12.868,-0.000,2,2.96
4cd0,-4.2538,243.000,37.022,0.250,6,9.7
2zxd,-2.4510,130.805,20.407,4.429,1,5.22
4r4o,-4.2991,263.146,34.545,3.429,6,5.82
1nhu,-2.7796,168.707,24.496,-0.000,6,5.66
3eax,-1.7119,31.085,25.377,-0.000,6,4.92
4bps,-3.3642,213.793,25.596,4.643,4,2.99
3pwk,-0.6121,-16.951,11.580,12.893,2,3.35
4u43,-2.9124,164.927,23.826,-0.000,2,4.32
5d21,-1.7154,80.988,18.280,-0.000,4,8.38
1zhy,-4.4178,276.402,34.220,-0.000,4,6.52
3pe1,-4.0229,226.171,32.568,1.786,2,9.65
3aas,-1.7492,109.061,15.281,3.786,4,4.51
4gql,-7.3863,350.829,69.614,-0.000,6,9.59
4o9v,-4.2113,160.598,45.749,11.286,6,8
3ujc,-2.4413,144.512,21.761,2.429,6,4.59
3uyr,-4.5103,194.329,46.533,-0.000,6,6.9
1fkh,-3.7251,201.720,34.275,-0.000,6,8.15
3f48,-1.9153,149.988,10.541,0.036,1,6.29
3ifl,-4.9006,247.390,45.070,20.107,6,8.08
1df8,-4.2845,269.195,33.148,-0.000,4,9.7
4ibj,-4.1575,229.159,35.943,2.964,4,4.33
4fs4,-4.1612,250.841,32.236,17.143,4,6.57
3ddf,-2.6792,125.951,26.662,5.964,4,4.66
3arx,-2.7048,125.963,28.491,-0.000,6,5.33
