name,Gold.PLP.Fitness,Gold.PLP.PLP,Gold.PLP.part.hbond,Gold.PLP.part.metal,Gold.PLP.part.buried,Gold.PLP.part.nonpolar,Gold.PLP.part.repulsive,Gold.PLP.ligand.clash,Gold.PLP.ligand.torsion,Gold.PLP.Chemscore.Hbond,Gold.PLP.Chemscore.CHOScore,Gold.PLP.Chemscore.Metal,affinity
2j7e,60.3242,-41.441,-10.4779,0,-2.4014,-41.9569,6.6449,0,0.4548,6.5976,0,0,7.32
1t32,95.8608,-93.7259,-4.5521,0,-4.3243,-91.0175,0.1178,0,3.6096,3.118,0,0,7.42
1gj8,24.441,-49.6375,-2.7051,0,-5.1789,-44.0781,0.4748,25.3711,0.7287,0.544,0,0,6.96
2hs1,74.0461,-70.5731,-8.0391,0,0.5077,-70.7122,1.0261,0,3.4033,3.4265,0,0,8.48
2fxu,108.069,-102.4522,-4,0,-11.3708,-95.1621,0.1139,0,1.3166,2.75,0,0,8.15
1qaw,52.3823,-40.3188,-7.0556,0,-5.4249,-33.5392,0.4091,0,0.5465,4.3855,0,0,5.12
1bgq,51.6116,-46.1156,-1.9124,0,-2.8886,-42.1504,0.2188,0,0,1.832,0,0,8.57
1bp0,54.5087,-35.2503,-11.6046,0,-3.1929,-21.608,0.476,0,0.4694,6.7324,0,0,5.4
1szd,93.0078,-71.1277,-9.958,0,-16.6308,-49.4533,0.9153,0,1.5208,7.8822,0.425,0,4.54
1zp8,62.9482,-71.0222,-6,0,2.8195,-73.7264,3.0374,0,5.6891,1.1014,0,0,8.77
1fkf,89.3799,-84.3167,-5,0,-10.1058,-74.0676,0.4547,0,1.1954,2.4846,0,0,9.4
1qji,78.712,-73.8237,-6.3534,-0.5615,0.7589,-70.7411,0.5727,0,4.2097,2.1144,0,1.1607,4.85
1x38,63.6928,-47.8895,-7.6645,0,-2.1106,-51.9902,4.9353,0,0.1881,5.3932,0,0,8.77
1jmf,32.0319,-24.0652,-8.9086,0,3.0909,-26.112,5.5892,0,0.9952,3.319,0,0,5.77
2c97,53.1102,-43.3642,-5.3786,0,-6.0825,-37.7537,1.7604,0,1.2577,4.0871,0,0,6.14
1sw2,56.1375,-45.4315,-3.8336,0,-3.2518,-38.9264,0.0682,0,0.377,3.82,0,0,7.22
1bnv,51.3286,-37.1825,-6.7717,-0.6211,0.5643,-33.0549,0.0796,0,2.8575,2.0149,0,2.3027,8.77
1x39,78.039,-57.0664,-10.8317,0,-4.2295,-46.6451,0.0234,0,0.5454,7.3545,0,0,9.22
1f0t,71.2773,-58.0928,-4.8193,0,-2.5076,-52.3671,0.5806,0,2.1862,5.0639,0.7884,0,6
1c5t,56.7256,-40.2216,-5.1092,0,-7.3456,-28.6995,0.4108,0,0.0382,4.944,0.5828,0,4.1
1pph,72.0149,-55.6195,-7.3594,0,-6.3604,-44.2899,1.3281,0,2.8252,7.3486,0,0,5.92
2aj8,57.7624,-50.1244,-3.4244,0,3.6678,-59.5021,0.1328,0,0.6673,2.9909,0,0,6.2
1kjr,62.5305,-55.395,-8.955,0,-11.7206,-37.3479,0.4049,7.3364,1.9648,6.1338,0,0,6.06
1c83,62.5603,-41.8259,-7.7822,0,-1.8006,-44.1114,3.6984,0,0.8768,7.496,0,0,4.85
1sbg,82.886,-82.3406,-5.5572,0,-8.8247,-71.0649,1.0073,0.9844,3.9811,3.164,0,0,7.74
1bhf,76.3512,-67.3465,-7.0597,0,-8.3896,-53.3184,0.3143,0,3.3119,5.2095,0,0,4.38
1gyy,43.8388,-36.6345,-3,0,0.9363,-39.2006,0.0704,0,0.8978,3,0,0,3.64
1odj,57.6474,-49.0656,-6.6063,0,-7.8041,-37.7072,0.5107,0,0.0293,2.8802,0,0,4.1
1lbf,75.0514,-60.2512,-12.3399,0,-9.4484,-41.4805,0.1151,0,1.5113,5.941,0,0,7.85
1u1w,49.9441,-37.6415,-8.0674,0,-3.9962,-30.0764,0.2602,0,0.0202,4.1144,0,0,5.85
1g2k,110.4911,-100.9575,-9.5394,0,-5.6902,-89.2508,0.271,0,2.8164,5.0555,0,0,7.96
1sw1,55.7631,-45.883,-3.9734,0,-5.2154,-40.8457,0.0783,0,0.6099,3.7,0,0,7.3
1ai4,33.5875,-30.3437,-1.4254,0,-0.5864,-30.3983,0.1776,0,0.2632,1.2568,0,0,2.5
2gsu,60.1762,-42.242,-5.8921,-0.7164,-1.7117,-34.9477,0.4026,0,2.1001,1.9635,1,2.2073,3.59
1v0k,45.4607,-33.4659,-7.9805,0,-1.4194,-27.3365,0.1356,0,0.266,4.1756,0,0,5.1
1c5y,58.021,-43.7558,-4.7072,0,-7.6005,-33.1814,0.3907,0,0.0554,4.792,0,0,4.2
1v1j,64.2847,-44.4921,-10.4538,0,-9.2648,-27.3301,0.2606,0,0.2542,6.767,0,0,4.82
2ewa,84.4347,-85.2573,-0.8495,0,-1.9017,-87.3476,0.2062,0,2.2064,0.845,0.3517,0,7.94
1xka,80.8959,-73.4224,-4.5284,0,-4.4887,-73.4319,0.7923,0,3.0807,4.545,0,0,6.88
1kpm,61.9654,-67.9507,-1.5957,0,-0.9994,-66.4398,0,3.0182,2.9835,1,0,0,5.8
1onz,45.2629,-38.1871,-7.4441,0,1.1859,-36.1861,0.1357,0,4.3081,5.2307,0,0,5.1
1gi4,73.0563,-46.6295,-4.7623,-1.6976,-3.2452,-37.4288,0.4578,0,0.2026,4.944,0,2,7.19
1od8,54.7111,-34.7022,-9.8682,0,-3.4579,-30.2118,4.182,0,0.2075,6.808,0,0,5.1
1ezq,115.244,-99.6109,-5.9122,0,-0.6998,-100.9051,0.9815,0,2.4718,6.859,0,0,9.05
1t7j,61.6727,-65.415,-5.7323,0,-4.3213,-60.537,0.6138,0,3.1186,0.8316,0,0,8.7
2mas,67.2521,-47.6901,-6.3332,-2,-3.5803,-39.711,0.2287,0,0.6279,2.976,0,1.9816,7.52
2bmk,63.6593,-47.3483,-6.4848,0,-0.0417,-40.7473,0.076,3.601,1.9053,7.9075,0,0,5.62
2a4m,2.3277,-10.6968,-0.2346,0,12.7775,-28.9158,4.7285,6.8596,0.7548,0,0,0,4.52
1laf,82.4239,-48.1046,-11.8291,0,-9.7276,-32.8011,0.5976,0,0.307,11.6444,0,0,7.85
2cc7,47.0392,-41.0392,-2,0,-8.1917,-35.0514,0.4558,0,0,2,0,0,8.01
1pxp,70.6936,-61.8497,-2,0,-4.4909,-61.4388,2.2333,0,0.0781,2,1,0,6.66
1cps,39.5571,-30.3049,-5.8036,-1,5.1192,-30.4952,0.0105,4.9475,1.3541,3.636,0,1,6.66
1b38,109.6374,-53.2095,-9.84,-2.7666,-5.994,-41.1321,0.691,0,1.9973,7.2661,0.8747,6,6.6
2d1n,85.8631,-69.3494,-8.8131,-1.6746,-5.5281,-65.9937,8.735,0,3.1484,3.6035,0,2,8.15
2j7b,32.4238,-16.3993,-8.9444,0,9.5529,-29.0391,5.4784,0,0.0212,5.3556,0,0,6.62
1efy,68.6948,-64.3283,-2.1362,0,-7.9893,-56.309,0.3905,0,0.4868,1.78,0,0,8.22
1nq7,71.8553,-66.9691,-3,0,-3.7059,-61.3806,0.0939,0,0.1823,1.7503,0,0,6.8
1w3j,53.1949,-34.8926,-9.2661,0,-3.7709,-24.7614,0.2538,0,0.0198,6.114,0,0,6.32
1v2s,50.9382,-35.9633,-4.518,0,-6.314,-26.4647,0.2676,0,0.0126,5,0,0,4.17
1mrx,83.9153,-81.7041,-6.8117,0,-1.219,-88.5195,5.0287,0,2.6391,2.4964,0,0,7.26
1lyx,24.557,-14.1326,-6,0,-4.3523,-14.2165,6.0916,0,0.8484,4.0404,0,0,4.54
1jqy,56.6328,-54.3845,-7,0,-2.8505,-46.159,0.3584,9.039,1.628,4.8478,0,0,4.92
3pcf,27.7137,-21.2387,-1.919,-0.6299,2.5323,-28.5389,0,0,0.0025,0.16,0,1,6.05
1m7d,65.5998,-58.7706,-5.7869,0,-11.2481,-45.1477,0.547,0,1.9548,3.5796,0,0,6.23
1e6s,31.8839,-15.2158,-10.6983,0,7.4502,-24.7434,4.8545,0,0.0014,5.557,0,0,3.22
1hii,104.8383,-92.7088,-9.6465,0,-8.4378,-77.0834,0.7093,1.5347,2.4491,6.1875,0,0,7.28
1ua4,56.9063,-41.9716,-6.4911,0,-0.1765,-36.9907,0.5416,0,0.3479,4.2704,0.9398,0,4.22
1hvh,56.0385,-57.0879,-6.3553,0,5.6367,-63.5897,4.6402,0,2.327,1.2015,0,0,7.96
2aoe,113.8496,-93.8329,-10.9658,0,-12.9206,-76.782,5.0666,0,6.5984,11.0712,0,0,7.62
1gnn,47.632,-39.8041,-10.4131,0,17.6991,-55.5333,4.327,0,4.2792,5.4621,0,0,5.68
1ghz,50.3878,-47.5046,-5.6932,0,-10.7044,-32.0874,0.4455,11.7524,0.1222,4.96,0,0,4.8
2fqo,59.4162,-32.572,-10.0811,-1.8835,3.5977,-25.8945,0.6801,0,1.0909,5.6753,0,2,6.43
1d3d,96.8496,-98.1933,-0.8302,0,-11.3752,-90.7015,0.1647,0,2.0638,0.928,0,0,9.09
1oyq,84.1721,-74.0535,-5.2405,0,-8.1576,-62.9532,0.4555,0,2.4407,5,0,0,6.96
2avo,104.4839,-100.3643,-6.5126,0,-9.8486,-90.0809,0.1769,0,2.0333,2.7288,0,0,8.85
1ajn,22.3988,-33.7278,-0.9416,0,-2.7046,-33.1061,0.3467,13.2563,0.1404,0.736,0,0,2.63
1v0l,66.8711,-41.5206,-9.3933,0,-6.7125,-30.491,0.3045,0,0.2968,8.648,0,0,7.55
1wc1,111.0396,-55.0112,-6.5555,-3.4923,-6.6782,-43.5463,0.4736,0,1.4154,3.6198,0,8,4
1qf0,105.019,-75.1627,-7.7708,-1,-0.2899,-74.1283,0.6116,0,2.3126,5.4938,0,3,7.38
1pgp,30.7924,-23.0025,-8.6103,0,-6.0755,-12.2219,1.8231,0,1.2764,3.4476,0,0,5.7
1tq4,96.1654,-52.9437,-15.7967,-1,-7.2778,-35.3003,0.6933,0,0.9684,11.0528,0,2,6.19
1mes,102.2059,-94.7088,-8.6405,0,-6.9027,-84.0205,0.0778,0,1.7748,3.6823,0,0,7.7
1a4k,57.6122,-59.7607,-0.5206,0,-0.9078,-58.3449,0.4059,0,2.0249,0.6338,0,0,8
1jak,73.7677,-51.7189,-7.894,0,-5.4738,-42.1758,0.0339,0,0.3115,7.5573,0,0,5.57
1mrw,76.672,-77.6694,-7.6849,0,0.7673,-81.7728,5.2611,0,3.1748,1.7841,0,0,9.7
1jmg,31.9825,-26.1293,-11.3495,0,6.2752,-24.9684,1.1069,0,1.063,2.6598,0,0,6.07
2j4i,82.1488,-87.0772,-1,0,-1.9561,-88.2944,0.256,0,3.9492,0.99,0,0,9
1v2l,49.9933,-35.1386,-3.6951,0,-5.8686,-26.5733,0.2885,0,0.0727,5,0,0,4.29
1g85,21.6394,-24.0287,0,0,2.788,-27.2593,0,0,1.1947,0,0,0,5.48
1kyv,86.2998,-67.5258,-9.6606,0,-7.8151,-60.2121,0.274,0,1.23,7.078,0,0,5.92
1ejn,73.0249,-60.6724,-8.3624,0,-9.9354,-47.1572,0.722,0,0.6215,4.5319,0,0,5.62
1fl3,68.0255,-69.2945,0,0,1.3426,-74.2184,3.2985,0,0.6345,0,0,0,6.8
1br6,68.8842,-53.9334,-6.1991,0,-9.1492,-42.3074,0.6032,0,0.2498,5.1501,0,0,3.22
1jyq,118.9219,-80.3517,-19.0114,0,-3.0957,-62.6824,0.384,0,5.3778,16.442,0,0,8.7
2avm,135.73,-107.602,-13,0,-14.0324,-86.6421,1.341,0,4.6029,12.4446,0,0,5.7
1p19,39.1545,-21.1694,-9.888,0,8.0414,-21.9524,2.7635,0,1.5169,5.4203,1.5861,0,4.11
1fkh,60.6488,-65.9648,-2.942,0,-0.6888,-62.9099,0.1074,0,4.158,1,0,0,8.15
2f8g,73.8375,-68.9065,-8.3215,0,2.8176,-71.329,1.9222,0,3.4343,3.9333,0,0,8.7
1o3j,61.3667,-49.7412,-5.8845,0,-9.6791,-38.3059,0.4729,0,0.0347,3.8983,0,0,6.77
2bal,57.9758,-65.405,-3.3781,0,-8.8897,-54.7544,0.2981,6.301,2.5508,1.3245,0,0,6.31
1y3p,56.9349,-55.625,-12.7491,0,-0.153,-47.5925,0.7479,0,4.333,3.3253,0,0,4.82
2tpi,60.0549,-50.1839,-5.078,0,-8.4723,-39.0406,0.6042,2.4164,1.6444,5.1921,0,0,4.31
3pcg,21.1378,-21.6375,-2.73,-0.384,9.1134,-34.0023,0,0,0.6818,0.288,0,0,2.3
1pdz,19.079,-15.8214,-6.752,0,-1.4257,-9.9575,1.7086,0,0.6567,1.5237,0,0,3.7
1mq5,96.2728,-96.5613,-2.73,0,-4.6686,-96.5496,1.112,0,1.8097,1.1103,0,0,9
1igj,51.9056,-54.857,-0.2394,0,-1.6902,-56.3169,0.1863,0,1.4757,0,0,0,10
1ctu,56.2062,-47.5975,-9.2744,-0.6883,3.7584,-48.6902,1.3135,10.4129,0.8422,4.902,0,1,11.92
1qbo,74.9374,-76.4,-5.4012,0,-8.7693,-62.8988,0.3332,13.4002,1.0812,4.7,0,0,7.74
1jcx,72.6481,-40.3903,-12.1958,-0.8329,-3.9039,-23.9603,0.4782,0,2.858,10.8652,0,0.8963,5.15
1bdq,89.2237,-85.2608,-5.913,0,-9.3075,-73.6867,0.3363,0,2.0989,2.7203,0,0,6.34
1nw7,74.7349,-49.5215,-7.8977,0,-8.0862,-41.0548,0.6287,0,0.9451,8.2316,0.803,0,5.09
1n4k,50.1077,-27.3416,-10.189,0,-7.2012,-12.714,0.0289,0,1.6767,8.7065,0,0,10.05
1k1m,79.2859,-64.5097,-8.2056,0,-6.5916,-55.1407,0.8337,0,3.1702,7.0389,0,0,7.4
1v2r,59.6213,-47.2097,-6.8356,0,-6.0934,-36.193,0.4734,0,2.6797,5.9236,0,0,3.55
1ikt,61.1087,-64.8581,-1,0,0.0367,-65.5595,1.5473,0,1.9188,0.0294,0,0,3.4
1ele,58.0853,-53.795,-2.9874,0,9.8874,-62.3175,0.8937,0,1.4398,2.39,0,0,6.85
2cbu,71.8646,-44.7206,-10.1801,0,-5.4862,-30.9428,0.0033,0,0,9.048,0,0,5.68
1g3d,52.2844,-33.8377,-5.6852,-1.7391,-4.7079,-29.6844,5.2656,11.646,0.4385,4.3233,0,3,5.55
1nu3,23.8806,-25.2385,-1.252,0,-0.5156,-27.6165,4.5767,0,0.9176,0.1591,0,0,4
1c5c,72.7452,-55.7103,-8.1499,0,-1.967,-48.5531,0.1606,0,2.53,7.365,0,0,6.96
1tng,39.4262,-30.26,-3.6004,0,-4.8031,-22.6353,0.1204,0,0.1546,3.1585,0,0,2.93
1c5x,60.8002,-46.4974,-4.3951,0,-7.8046,-38.12,0.2998,0,0.0366,4.792,0,0,6.68
1ch8,108.4939,-58.8826,-10.7917,-1.8687,-6.9264,-49.417,0.8227,0,1.977,9.8551,0,4,7
1i80,39.8017,-27.8017,-3,0,-6.4411,-25.7302,0.5661,0,0,3,1,0,6.41
1qy2,36.8983,-35.676,-1,0,-3.6947,-32.4891,0.0246,0,0.8888,0,1,0,5.74
2fqx,86.2368,-65.3085,-8.9675,0,-9.1925,-51.5511,0.2669,0,0.6712,7.4236,0,0,7.15
1yda,32.8379,-24.2767,-3.7017,-1.1394,-5.3737,-16.7256,1.368,3.8362,0.9027,0.5842,0,2.075,6.55
456c,68.397,-50.5221,-6.5358,-1.3149,11.0142,-66.5331,8.3781,0,1.903,3.227,0,2,9.77
1tom,82.5179,-68.8368,-5.5824,0,-5.6879,-63.3174,1.8769,0,0.6219,4.975,0,0,8.3
1h1d,52.7157,-40.5595,-4.0587,-1.8939,5.1341,-40.2449,0.1233,2.0768,1.5595,1.784,0,2,8.22
1oba,20.0496,-22.5044,-0.0778,0,-0.5998,-25.3434,0,0,1.2274,0,0,0,2.44
1j14,49.9834,-35.7158,-5.0017,0,-4.4062,-27.4401,0.259,0,0.1562,4.86,0,0,4.49
2f6t,77.3444,-55.2807,-5.9097,0,-3.6213,-50.2422,0.3022,0,0.7207,7.835,0,0,4.62
1px4,55.7507,-42.513,-6.342,0,-3.4048,-33.6949,0.0951,0,0.4293,4.6988,0,0,3.23
1lrh,67.1244,-44.6202,-0.7393,-2,2.2949,-47.6651,4.8676,0,0.7184,0,0,3.9902,6.82
2j7f,45.3812,-33.977,-9.4019,0,-0.3928,-39.1782,9.1349,5.7298,0.4274,5.9963,0,0,6.35
1thz,46.8369,-44.5728,-2.6717,0,-0.8261,-47.9962,2.4482,0,3.5997,3.1545,0,0,5.15
1xkk,104.4748,-104.0337,-1,0,-4.3687,-103.3224,0.7596,0.8705,2.3442,1,1,0,8.52
1li2,36.2152,-33.2152,-1,0,-2.3145,-30.1142,0,0,0,1,0,0,4.04
1ydk,79.1342,-52.2648,-11.5015,0,-7.3699,-37.1438,0.5498,0,2.6619,10.7311,0,0,5.89
2cex,45.7263,-32.6235,-7,0,-6.9871,-20.9056,0.2518,0,2.289,5.8936,0,0,4.7
2fzk,12.8411,-11.4734,-9.9506,0,14.3946,-20.8764,2.5078,13.6751,0.8541,5.5837,0,0,3.6
1o3i,62.1487,-57.2655,-6.8446,0,-11.3916,-42.6324,0.3496,11.6553,0.0228,5.528,0,0,7.3
1bnu,55.9208,-39.7242,-4.5558,-0.8502,-2.3766,-33.381,0.0861,0,2.0146,1.9807,0,2.3806,9.7
1izh,108.6633,-96.8647,-12.5948,0,1.2786,-93.9373,1.088,1.4607,5.0535,7.7888,0,0,7.7
2gzl,118.8172,-102.2362,-10.4316,-0.9637,-10.4321,-84.9674,0.5508,2.6928,5.7125,6.2329,0,2,4.82
1hi5,40.4607,-26.5869,-6.8348,0,-2.4865,-19.9928,0.7737,0,1.6396,5.473,0.2447,0,4.04
1fm9,123.5332,-127.6511,-3.2363,0,-4.6673,-123.9828,0.1849,0,2.059,0,0,0,9
2a5c,47.3327,-44.879,-2,0,-8.2384,-37.4153,0.0862,0,0.2731,1,0,0,4.62
1lee,87.8242,-84.8023,-5.2116,0,-3.1317,-80.0004,0.2024,0.0621,1.782,2.216,0,0,7.74
1kdk,68.9147,-59.9147,-3.8965,0,-3.5553,-56.1497,0.2029,0,0,3,0,0,9.05
1qbu,96.415,-87.6858,-9.1697,0,-5.2266,-79.2457,0.3381,0,1.995,4.2397,0,0,10.24
1o38,75.783,-64.0748,-6.2406,0,-11.1924,-49.8047,0.4903,0,1.4861,4.8934,0,0,6.82
1m5w,11.7272,-10.5513,-4.6094,0,1.4908,-15.0935,5.8584,0.1282,2.1744,1.8843,0,0,4.27
1rd4,69.3918,-77.9596,-1,0,1.3466,-82.5823,0.0515,0,4.3092,0,0.0169,0,7.74
1bxr,133.5332,-70.7898,-12.4527,-2,-4.0622,-57.9284,0.5631,0,1.8841,14.1705,0,4,3.4
1pyn,94.2272,-74.3567,-12.5989,0,-8.3554,-57.5368,0.6126,0,5.0892,10.0163,0,0,5.49
2bpv,84.6531,-78.8493,-6.1908,0,-9.0995,-69.87,0.2861,0,2.0368,2.2925,1,0,7.67
1lnm,78.7326,-77.8687,-2,0,-7.9006,-68.2698,0.0764,0,0.6,0.688,0,0,8.7
2ces,53.1684,-37.74,-10.625,0,3.7049,-33.2045,0.0385,6.7947,0.0455,7.438,0,0,7.25
2arm,16.5575,-16.5956,-2.5356,0,5.2392,-25.9907,3.5116,0,1.519,1,0,0,8.13
1cgl,103.9275,-69.3166,-8.5473,-1.7204,-6.3929,-59.757,3.7815,0,3.7716,6.2916,0,3.8799,6.87
1elr,89.3112,-64.4269,-11.4709,0,-10.7141,-48.228,0.4586,0,4.582,11.3494,0,0,4.96
1ik4,42.65,-26.636,-14.9551,0,-0.9578,-13.7594,0.3784,0,0.6246,5.7544,0,0,7.41
1o2q,57.3971,-61.0305,-6.8803,0,-1.7426,-55.9607,0.4635,13.7434,1.011,4.044,0,0,7.68
1tnh,43.7781,-33.1555,-3.1973,0,-5.0168,-25.8671,0.1037,0,0.0887,3.6,0,0,3.37
1r9l,50.0485,-42.7307,-3.4715,0,-2.6483,-40.1622,0.035,0,0.3971,2.704,0,0,5.4
1ocq,70.5148,-42.7945,-14.8916,0,-5.127,-29.717,0.0157,0,0.7081,9.7122,0,0,5.19
1sqt,64.5145,-53.6085,-4.4645,0,-5.8119,-46.3092,0.4108,2.8511,0.5952,4.9825,0,0,6.2
1ssq,40.4201,-16.5349,-4.0243,0,-1.1521,-11.9431,0.1552,0,0.0574,8,0,0,6
1oif,59.3733,-37.1412,-9.287,0,-4,-26.1656,0.0528,1.5191,0.0727,7.9655,0,0,7.72
1os5,68.6129,-69.1056,-1,0,-5.8589,-65.7662,0.1038,0.878,1.1754,0.912,0,0,6.85
1e1x,45.8325,-37.1094,-4.1116,0,-4.7141,-30.2472,0.3762,0,0.2907,3.1015,0,0,5.89
1xh9,117.5838,-98.9186,-10.1902,0,-6.5822,-90.1143,0.99,0,2.3475,6.7867,1,0,7.77
1fpc,64.8724,-62.9048,-3.4131,0,-10.3609,-56.9794,1.1521,0,2.9316,2.6103,0,0,7
1b6l,80.5548,-73.3343,-7.0741,0,-6.7497,-64.7876,0.6593,0,1.5473,3.4384,0,0,8.3
1bnt,61.3829,-44.7715,-5.4652,-0.6839,-2.0489,-36.8272,0.0804,0,2.6434,3.0921,0,2.1037,9.8
1hbv,63.0621,-65.7528,-2,0,-6.1146,-62.6881,3.4475,0,4.3453,2,0,0,6.37
1bn4,47.1877,-37.5192,-5.7158,-0.6147,2.6646,-37.8262,0.1067,3.0415,2.61,1.6552,0,2.1607,9.31
1wm1,32.0102,-22.6237,-7.5798,0,11.9494,-33.7279,5.1161,0,0.4021,3.3969,0,0,6.3
4rsk,39.8649,-31.6994,-6.3742,0,-6.2182,-20.172,0.4951,0,0.9273,3.34,0,0,4.32
1c1v,50.538,-37.161,-4.4866,-1,-0.8722,-39.2291,5.5646,3.9762,0.9714,4.432,0,1,7.64
1i9m,37.1076,-25.4815,-4.7538,-0.359,4.2852,-26.8576,0.0832,2.4066,1.6612,1.7823,0,2.0014,8.48
1rbp,72.6835,-73.7864,0,0,-3.0134,-72.1415,0,0,0.5515,0,0,0,6.72
1x8r,97.8376,-46.2676,-20.9624,0,-5.1996,-34.6676,7.2509,0,3.482,19.5113,0,0,6.12
1x8j,39.9765,-39.9765,0,0,-3.0562,-37.3928,0,0,0,0,0,0,6.96
1nfx,86.6976,-87.8561,-1,0,-7.7053,-85.0282,0.2364,0,1.9953,0.944,0,0,8.52
1h1s,67.264,-62.7967,-4.1547,0,-10.0691,-54.5292,0.4577,2.4256,1.516,3.3083,0,0,8.22
1g2o,74.977,-56.454,-6.7803,0,-8.3708,-44.1503,0.523,0,0.3055,5.378,1,0,10.55
1hi3,31.0175,-23.2674,-4.2664,0,-6.178,-15.0164,0.4844,0,1.8194,3.7963,0,0,4.19
1dzk,17.361,-18.3447,0,0,-2.0513,-17.2734,0,0,0.4918,0,0,0,6.1
1rpj,75.5004,-45.3155,-13.2546,0,-4.7977,-29.3228,0.0988,0,0.0095,10.068,0,0,6.48
1i00,48.4221,-47.7442,-1.4692,0,-2.6295,-45.7057,0.1667,0,1.3634,1.1349,0,0,6.34
1qy1,37.7912,-35.0082,-0.8159,0,-2.7159,-36.4904,0.0428,0,0.1085,0,1,0,6.52
1dy4,85.2043,-70.4223,-5,0,-8.0828,-61.0408,0.117,0,1.261,5.768,0,0,4.36
1pkx,98.8154,-72.7175,-17.9702,0,-13.9911,-45.5755,1.3818,0,1.3123,8.5742,1,0,6.92
1no6,43.8832,-34.953,-8.4586,0,5.2127,-38.3867,0.144,0,3.7824,5.4983,0,0,4.41
1w96,92.1609,-87.5184,-5.9126,0,-10.3937,-78.2938,0.0808,0,1.4237,2.4966,0,0,8.41
1e2l,42.7272,-43.0704,-4.4749,0,-0.0683,-48.322,0.3135,3.9906,1.1763,2,0,0,4.29
1bnq,52.0662,-39.485,-4.0482,-0.6766,-0.881,-35.4133,0.081,0,1.5489,1.1994,0,2.0135,9.49
1fq5,115.3876,-104.6694,-10.4757,0,-4.3564,-94.1014,0.3077,0,2.1995,5.0391,0,0,8.4
1hvi,108.7905,-101.8714,-10.0716,0,-9.8651,-89.6911,0.816,1.497,3.5111,5.1461,0,0,10.92
1ogx,45.826,-44.29,-1.8419,0,-1.5293,-42.2323,0.0277,0,0,0.512,0,0,6.09
1ugp,20.3769,-18.9597,-5.7919,-1,4.049,-16.5837,0.0747,0,0.4149,0.749,0,0,2.89
1dl7,39.0754,-44.294,-1,0,4.29,-49.4974,0.4117,6.6262,0.7962,1,0,0,6.49
1ppi,128.626,-101.0494,-18.5514,0,-13.9445,-78.2411,0.1667,0,5.523,12.8742,0,0,5.01
4er1,102.7656,-104.1608,-7.8351,0,-3.7388,-96.0473,0.2927,0.9552,5.1775,3.305,0,0,6.62
1yqy,67.4157,-53.8602,-5.3717,-1.9615,-4.3325,-47.2445,7.1949,0,2.2609,2.0262,0,1.9998,7.62
2bq7,68.1734,-71.1302,-0.0425,0,1.3859,-76.3841,1.0463,0,1.6246,0.0975,0,0,7.05
1cnw,34.0503,-35.3788,-2,-1,-1.0599,-33.2539,0.0775,11.2953,2.052,0.6903,0,2,7.72
1uz4,50.1208,-31.725,-8.2288,0,-6.0736,-25.5384,3.4483,0,0.0041,6.1346,0,0,3.4
1h0a,49.2731,-26.2337,-12.4981,0,-7.2204,-9.0253,0.1229,0,1.7957,8.8769,0,0,5.44
1ony,67.8857,-59.4645,-12.5292,0,-1.1672,-55.4061,1.3188,0,7.1293,7.56,0,0,6.77
1a1e,64.0607,-53.8196,-9.9804,0,-6.3707,-43.5781,0.2752,0,3.0604,5.4539,0,0,6
1amw,29.4799,-24.8289,-3.4648,0,-2.5918,-27.2916,6.7649,0,1.702,2.685,0,0,4.54
2fw6,47.4835,-25.0908,-10.0441,0,-3.7438,-19.5692,5.671,0,0.5806,7.8513,0,0,2.92
1bzj,58.6823,-53.7148,-7.5628,0,3.5423,-55.4297,0.0591,4.5283,0.7271,3.65,0,0,4.66
1o86,81.2982,-54.5174,-6.5369,-1.9016,-3.7725,-53.4221,6.5101,0,2.5427,2.8623,0,3.8799,9.57
1gi1,57.3589,-42.367,-5.6785,0,-5.2868,-36.5981,0.4454,0,0.162,5.1053,0,0,5.47
1qft,52.5133,-34.6564,-3.7906,0,-5.164,-30.4552,2.2012,0,0.3457,6,0.1828,0,8.77
1v2t,59.0947,-46.9768,-7.1058,0,-8.5338,-34.573,0.4572,0,3.003,6.0413,0,0,4.71
1gi7,41.3211,-45.7542,-4.2926,0,-9.6619,-34.2482,0.4269,10.3483,0.1029,2.0403,0,0,4.51
1g4j,53.0836,-37.6121,-4,-0.4484,-2.9238,-32.3432,0.0678,0,1.4049,2.0938,0,2,8.7
1c70,114.5428,-111.2855,-6.967,0,-9.2432,-104.4983,0.2358,0,1.7388,2.245,0,0,10.3
1m2p,52.7293,-52.8533,-4.3041,0,0.9513,-51.3796,1.7924,0,1.494,0.9547,0,0,6.11
1g98,36.3467,-21.5001,-11.8523,0,0.843,-18.5993,3.2873,0,0.0392,4.975,0,0,5.7
1duv,109.7491,-55.2516,-22.4923,0,-13.3189,-24.3506,0.5812,0,1.3352,19.056,0,0,11.8
1ado,16.3402,-15.9898,-5.2468,0,-3.3224,-12.3529,2.7965,0,1.4198,1.0633,0,0,6
1cnx,53.6245,-42.8679,-2,-1,-5.1548,-35.4436,0.0778,0,2.2136,1,0,2.0307,7.37
1gaf,62.501,-56.3433,-5.2244,0,-6.8661,-49.1247,0.2941,0,1.4961,3.05,0,0,8
1pzi,49.6611,-34.4919,-6.6837,0,-2.4889,-29.9013,0.2163,0,0.4074,5.328,0,0,4.22
