name,Orientation_Score,Affinity_Score(Heavy_Ligand_Atoms),Affinity_Score,Buried_Protein_Hydrophobic_Term,Hydrophobic_Complementarity_Term,Polar_Component_Term,Number_of_Protein-Ligand_Hydrophobic_Contacts,Number_of_Protein-Ligand_H-bonds,Number_of_Protein-Ligand_Salt-bridges,Number_of_Metal-Ligand_Bonds,Number_of_Interfacial_Unsatisfied_Polar_Atoms,Number_of_Interfacial_Unsatisfied_Charged_Atoms,Buried_Carbons,affinity
3nkk,-7.368,-0.096,-6.272,-1.813,-0.581,1.340,40,3,4,0,10,0,1.000,4.7
3k00,-12.618,-0.101,-9.743,-5.526,-1.411,2.412,114,12,5,0,16,2,1.000,5.77
2evl,-10.364,-0.138,-12.245,-7.116,-0.581,0.670,131,5,2,0,5,0,0.786,6.7
3sr4,-10.481,-0.114,-8.287,-3.681,-0.996,1.608,80,8,4,0,12,0,1.000,6.54
4flp,-6.781,-0.125,-9.097,-5.270,-0.083,1.474,71,1,0,0,10,1,0.957,6.72
2nsl,-8.562,-0.114,-7.736,-2.026,-1.162,0.670,26,14,0,0,4,1,1.000,4.68
3suf,-10.602,-0.121,-11.760,-6.835,-0.913,1.206,109,9,2,0,8,1,0.842,7.56
3fhb,-7.749,-0.199,-7.210,-1.628,-0.498,0.134,57,3,3,0,1,0,1.000,5.7
4b6o,-8.322,-0.150,-8.526,-3.448,-0.664,0.804,51,7,1,0,6,0,1.000,7
1b52,-10.608,-0.160,-9.390,-3.699,-1.411,0.938,61,10,7,0,7,0,1.000,7.12
2j2u,-8.456,-0.051,-6.748,-3.859,-0.083,2.412,90,1,0,0,17,1,0.947,7.33
3zyf,-6.904,-0.119,-7.707,-2.412,-0.747,0.670,19,9,0,0,5,0,1.000,4.85
1mai,-7.650,-0.049,-6.403,-1.178,-1.079,1.072,12,8,5,0,4,4,1.000,6.68
1sqo,-8.186,-0.137,-7.963,-3.472,-0.747,1.474,60,5,4,0,10,1,1.000,7.46
3cf8,-6.946,-0.081,-6.999,-3.523,-0.000,1.742,73,0,0,0,11,2,1.000,4.9
3fzy,-13.667,-0.067,-7.620,-0.441,-3.569,1.608,2,14,29,0,7,5,1.000,6.74
1g74,-6.983,-0.161,-8.445,-3.948,-0.083,0.804,68,1,0,0,3,3,0.944,6.52
1hmr,-7.075,-0.162,-8.460,-3.178,-0.332,0.268,50,1,3,0,2,0,0.833,6.55
1f4x,-7.846,-0.119,-7.602,-2.690,-0.498,0.804,50,6,0,0,6,0,1.000,5.59
3st5,-9.051,-0.107,-9.489,-6.402,-0.415,2.546,82,5,0,0,15,4,1.000,11.3
1tys,-8.834,-0.132,-7.999,-1.804,-1.245,0.268,25,15,0,0,0,2,1.000,5.49
4dkq,-7.329,-0.108,-8.121,-4.128,-0.249,1.474,63,2,1,0,10,1,1.000,6.6
2yb0,-7.656,-0.114,-7.040,-2.128,-0.498,0.804,55,6,0,0,3,3,1.000,3.85
1f73,-8.981,-0.099,-7.297,-1.338,-1.411,0.670,21,12,5,0,5,0,0.909,2.39
2jdk,-9.631,-0.093,-8.271,-1.597,-1.992,0.536,18,10,14,0,4,0,0.556,6.54
2eg8,-7.412,-0.111,-6.547,-0.869,-0.996,0.536,11,5,7,0,3,1,1.000,4.5
1p1o,-8.532,-0.161,-7.314,-1.151,-1.079,0.134,30,7,6,0,1,0,1.000,5.76
1fzq,-9.808,-0.086,-7.634,-1.809,-1.411,0.804,37,14,3,0,3,3,0.900,7.62
3t83,-8.159,-0.052,-6.685,-2.896,-0.581,2.010,52,2,5,0,15,0,1.000,6.98
2qbu,-10.721,-0.151,-9.149,-3.407,-1.328,0.804,66,16,0,0,5,1,1.000,6.19
3k4q,-12.698,-0.089,-8.407,-1.324,-3.071,1.206,18,4,33,0,1,8,0.833,5.34
3kmy,-6.540,-0.097,-6.774,-2.296,-0.332,1.072,33,2,2,0,8,0,0.923,4.49
2r2b,-8.031,-0.049,-7.616,-2.257,-1.079,0.938,26,8,5,0,7,0,0.556,4.2
3qx5,-8.226,-0.109,-8.284,-4.157,-0.249,1.340,85,3,0,0,10,0,1.000,4.2
3juq,-8.489,-0.186,-8.373,-2.727,-0.830,0.402,59,0,10,0,3,0,1.000,4.91
3s43,-8.677,-0.108,-8.984,-5.444,-0.332,2.010,81,4,0,0,13,2,1.000,8.6
2uxi,-6.205,-0.142,-8.065,-3.485,-0.166,0.804,38,2,0,0,4,2,1.000,7.3
3ip8,-6.868,-0.089,-6.199,-1.587,-0.332,0.938,43,4,0,0,7,0,1.000,2.28
1w5x,-11.250,-0.127,-11.802,-8.683,-0.581,2.680,135,7,0,0,17,3,1.000,8.4
2e94,-8.833,-0.110,-8.401,-3.208,-0.913,0.938,61,5,6,0,4,3,0.895,8
4e7r,-10.041,-0.102,-9.297,-5.476,-0.747,2.144,91,5,4,0,12,4,0.931,7.7
2wkz,-11.687,-0.163,-13.525,-9.136,-0.913,1.742,132,7,4,0,12,1,1.000,8.77
3qaa,-9.244,-0.112,-9.790,-6.435,-0.415,2.278,88,5,0,0,15,2,1.000,11.54
1f74,-9.192,-0.117,-7.548,-1.589,-1.411,0.670,28,12,5,0,5,0,0.818,3.05
2amt,-11.107,-0.098,-8.861,-3.591,-1.660,1.608,50,10,10,0,8,4,0.944,4.44
1lkl,-9.945,-0.103,-9.557,-4.134,-1.411,1.206,48,13,4,0,8,1,0.870,5.81
3bu1,-6.291,-0.119,-6.169,-1.155,-0.332,0.536,29,2,2,0,4,0,1.000,8.15
5std,-8.603,-0.137,-9.066,-4.837,-0.083,1.072,110,1,0,0,6,2,0.957,10.49
1gjd,-8.644,-0.125,-7.979,-3.456,-0.913,1.608,57,6,5,0,12,0,1.000,5.22
2h5a,-7.807,-0.121,-6.918,-1.106,-0.996,0.402,16,10,2,0,2,1,1.000,5.1
1elb,-8.178,-0.107,-8.737,-5.197,-0.332,2.010,86,4,0,0,13,2,1.000,7.15
3d6p,-6.303,-0.055,-6.422,-1.376,-0.498,0.670,19,4,2,0,5,0,0.615,3.75
1q72,-7.539,-0.086,-7.120,-3.695,-0.083,1.876,85,1,0,0,9,5,0.941,6.85
3fat,-8.512,-0.176,-7.501,-1.638,-0.913,0.268,45,5,6,0,2,0,1.000,7.64
4avj,-8.169,-0.098,-7.877,-2.984,-0.747,1.072,50,8,1,0,8,0,0.941,7.44
3hu3,-10.781,-0.089,-7.972,-2.517,-1.577,1.340,50,11,8,0,7,3,1.000,6.89
3ms9,-6.193,-0.128,-6.750,-1.851,-0.083,0.402,47,1,0,0,3,0,1.000,5.22
3be9,-8.565,-0.131,-8.750,-4.406,-0.332,1.206,97,4,0,0,7,2,1.000,7.62
2wyf,-7.397,-0.080,-7.128,-1.584,-0.996,0.670,18,12,0,0,3,2,0.846,4.43
3r6u,-6.318,-0.109,-5.982,-1.134,-0.166,0.536,36,2,0,0,3,1,1.000,4.52
3uw5,-9.106,-0.132,-9.823,-5.013,-0.664,1.072,84,4,4,0,6,2,0.920,7.85
3djv,-7.470,-0.081,-6.913,-1.586,-0.913,0.804,19,6,5,0,5,1,0.889,4.55
3pwd,-6.447,-0.116,-7.543,-3.263,-0.000,0.938,66,0,0,0,6,1,1.000,6.66
2ypi,-6.580,0.004,-5.184,-0.457,-0.581,1.072,10,4,3,0,6,2,1.000,4.82
1n5r,-6.419,-0.100,-8.314,-4.570,-0.000,1.474,67,0,0,0,10,1,0.815,5.66
3jzg,-7.840,-0.081,-8.042,-3.915,-0.249,1.340,80,3,0,0,9,1,0.857,4.4
4do4,-8.244,-0.195,-7.952,-1.872,-0.996,0.134,42,6,6,0,1,0,1.000,7.29
3c56,-8.038,-0.054,-6.199,-1.140,-0.913,1.072,17,9,2,0,4,4,1.000,7.89
2f7o,-9.123,-0.259,-8.063,-1.619,-1.494,0.268,36,4,14,0,2,0,1.000,7.44
4fut,-12.400,-0.097,-8.216,-2.282,-2.324,1.608,44,17,11,0,10,2,1.000,6.51
2x7t,-7.328,-0.120,-8.831,-3.300,-0.581,0.268,37,2,5,0,2,0,0.900,6.63
1fzj,-13.099,-0.114,-12.999,-7.844,-1.411,1.474,132,11,6,0,10,1,0.909,8.1
2zq2,-9.601,-0.156,-9.911,-5.018,-0.747,1.072,96,5,4,0,7,1,1.000,6.56
3gba,-9.080,-0.149,-8.352,-2.757,-0.913,0.536,60,7,4,0,4,0,1.000,9.07
3hmp,-5.653,-0.092,-6.685,-2.724,-0.083,1.340,37,1,0,0,8,2,1.000,5.49
1srg,-8.580,-0.125,-7.592,-3.280,-0.166,1.072,107,2,0,0,7,1,1.000,5.3
3b24,-5.678,-0.053,-5.798,-1.569,-0.083,1.072,30,1,0,0,4,4,1.000,4.38
3ewj,-8.480,-0.072,-7.295,-3.608,-0.747,2.278,50,9,0,0,14,3,1.000,6.84
1ttm,-7.020,-0.131,-7.970,-2.924,-0.498,0.670,36,1,5,0,4,1,0.857,7.35
2vsl,-8.541,-0.090,-8.280,-3.668,-0.332,0.938,89,3,1,0,5,2,0.875,8.4
3myq,-7.509,-0.102,-8.071,-3.076,-0.581,0.804,38,3,4,0,6,0,0.778,7.52
1jn4,-10.483,-0.080,-8.584,-3.397,-1.577,1.608,50,8,11,0,10,2,0.842,4.95
1eld,-8.320,-0.080,-7.865,-4.593,-0.332,2.278,77,4,0,0,16,1,0.952,6.7
1v16,-10.809,-0.110,-8.066,-2.994,-1.328,1.474,82,7,9,0,7,4,1.000,3.87
3d0b,-8.718,-0.146,-9.313,-5.084,-0.083,1.072,125,1,0,0,8,0,1.000,6.54
4f1l,-8.219,-0.143,-7.650,-2.553,-0.415,0.536,77,5,0,0,3,1,1.000,5.12
3c2o,-8.320,-0.185,-7.433,-1.589,-1.162,0.536,31,1,13,0,4,0,1.000,3.35
3b4f,-6.842,-0.051,-6.381,-2.656,-0.249,1.742,44,3,0,0,9,4,1.000,8.14
3pwk,-6.887,-0.152,-7.045,-1.399,-0.830,0.402,16,0,10,0,3,0,1.000,3.35
1zhy,-7.176,-0.167,-9.884,-5.738,-0.000,1.072,76,0,0,0,8,0,0.926,6.52
2cgf,-6.533,-0.097,-7.442,-3.398,-0.166,1.340,47,2,0,0,7,3,1.000,6.41
2j79,-8.389,-0.157,-7.255,-1.392,-0.913,0.268,45,6,5,0,2,0,1.000,5.96
1i5r,-13.025,-0.148,-12.465,-8.561,-0.830,2.144,167,10,0,0,14,2,1.000,8.52
1o33,-7.844,-0.114,-7.385,-2.492,-0.747,1.072,49,5,4,0,7,1,1.000,5.74
1ciz,-10.491,-0.145,-10.422,-6.333,-0.747,1.876,116,3,6,0,11,3,1.000,7.44
2aqu,-10.481,-0.142,-12.462,-8.322,-0.664,1.742,115,8,0,0,11,2,1.000,9.32
3t2q,-9.325,-0.205,-7.678,-1.368,-1.494,0.402,34,4,14,0,3,0,1.000,3.66
3g2l,-8.099,-0.090,-7.563,-3.423,-0.664,1.742,42,6,2,0,11,2,1.000,3.87
1jaq,-7.083,-0.055,-6.377,-2.486,-0.415,1.742,29,5,0,0,10,3,1.000,4.48
3dd8,-7.421,-0.120,-8.090,-2.693,-0.581,0.402,37,2,5,0,3,0,0.625,7.85
3ejq,-9.919,-0.207,-9.772,-3.896,-1.328,0.670,74,4,12,0,5,0,1.000,8.57
2qrl,-6.861,-0.150,-6.723,-0.943,-0.830,0.268,16,1,9,0,2,0,1.000,4
3nes,-6.634,-0.160,-9.057,-4.209,-0.166,0.536,60,1,1,0,3,1,1.000,5.62
3k99,-6.770,-0.146,-7.984,-3.404,-0.166,0.804,59,2,0,0,6,0,1.000,7.22
2v57,-6.963,-0.149,-7.604,-3.024,-0.166,0.804,69,2,0,0,4,2,1.000,7.1
1zpa,-8.918,-0.088,-9.706,-7.538,-0.166,3.216,100,2,0,0,20,4,0.973,8.4
4e4n,-7.655,-0.118,-8.157,-3.896,-0.249,1.206,70,3,0,0,9,0,1.000,9.05
1ax0,-6.684,-0.075,-6.341,-1.780,-0.415,1.072,33,5,0,0,8,0,1.000,3.13
4b5d,-7.598,-0.106,-7.129,-3.034,-0.083,1.206,76,1,0,0,8,1,1.000,7.89
3si3,-7.615,-0.122,-8.395,-4.134,-0.249,1.206,72,3,0,0,9,0,1.000,4.16
2hf8,-13.031,-0.121,-9.100,-2.547,-2.407,1.072,48,15,14,0,6,2,1.000,5.47
1ypj,-9.447,-0.132,-9.570,-5.296,-0.664,1.608,96,4,4,0,9,3,0.962,7.02
1eb2,-9.635,-0.139,-10.099,-5.474,-0.747,1.340,98,5,4,0,10,0,0.929,6.01
2zmm,-8.929,-0.122,-8.993,-4.100,-0.747,1.072,67,3,6,0,7,1,0.952,7.6
3pbb,-7.469,-0.122,-7.903,-3.725,-0.166,1.206,72,2,0,0,8,1,1.000,7.02
3g2y,-6.215,-0.079,-6.320,-1.140,-0.498,0.536,15,5,1,0,4,0,1.000,2
2wm0,-9.666,-0.074,-8.337,-5.084,-0.581,2.546,96,7,0,0,14,5,1.000,4.52
2w7y,-9.654,-0.076,-7.948,-3.827,-0.913,2.010,75,11,0,0,10,5,1.000,6.08
2q8m,-8.306,-0.079,-7.033,-2.057,-0.830,1.072,36,8,2,0,6,2,1.000,4.03
2p95,-8.845,-0.078,-7.562,-4.807,-0.083,2.546,117,1,0,0,19,0,1.000,9.37
3buf,-5.549,-0.101,-6.328,-1.397,-0.249,0.536,19,1,2,0,4,0,0.667,3.1
3c89,-9.844,-0.131,-9.807,-3.899,-1.494,0.804,44,8,10,0,5,1,0.895,6.07
3old,-13.236,-0.092,-11.317,-7.004,-1.909,2.814,102,11,12,0,15,6,0.973,5.9
3zsq,-8.453,-0.121,-9.920,-5.359,-0.415,1.072,83,4,1,0,8,0,0.935,4.96
1gjc,-7.978,-0.106,-7.856,-4.067,-0.581,2.010,61,4,3,0,15,0,0.900,6.35
1nvr,-8.623,-0.150,-10.455,-5.977,-0.332,1.072,97,2,2,0,7,1,1.000,8.11
3sap,-7.416,-0.138,-8.540,-3.628,-0.498,0.804,50,2,4,0,6,0,1.000,7.59
3zv7,-6.677,-0.108,-6.733,-2.555,-0.166,1.206,58,2,0,0,6,3,1.000,5.92
3gxy,-7.905,-0.054,-7.318,-2.157,-0.747,0.804,26,9,0,0,5,1,0.565,5.59
3t8v,-12.445,-0.166,-11.850,-6.178,-1.660,1.206,113,8,12,0,8,1,0.966,6.59
2bys,-9.728,-0.192,-10.016,-5.034,-0.166,0.402,130,2,0,0,3,0,1.000,9.52
1hih,-9.096,-0.143,-11.068,-6.526,-0.664,1.340,71,8,0,0,7,3,1.000,8.05
3mtw,-13.199,-0.250,-9.219,-1.645,-2.490,0.134,67,7,23,0,1,0,1.000,7.04
3igp,-6.746,-0.125,-7.473,-2.293,-0.498,0.536,25,2,4,0,4,0,1.000,7.02
2glp,-8.336,-0.105,-7.428,-3.033,-0.249,1.072,92,1,2,0,6,2,1.000,5.01
2ha3,-5.842,-0.065,-5.674,-1.177,-0.083,0.804,35,1,0,0,5,1,1.000,3.03
1fv0,-7.078,-0.084,-7.389,-3.964,-0.083,1.876,53,1,0,0,9,5,1.000,5.93
1k9s,-8.043,-0.108,-7.381,-2.520,-0.581,0.938,59,7,0,0,4,3,1.000,6.52
2i3i,-9.343,-0.135,-9.941,-4.378,-0.747,0.402,83,5,4,0,2,1,0.960,7.3
3ug2,-6.528,-0.068,-7.313,-3.352,-0.083,1.340,50,1,0,0,7,3,0.909,8.25
1qyg,-8.243,-0.097,-7.262,-3.486,-0.166,1.608,98,2,0,0,9,3,0.938,6.85
3qgw,-7.531,-0.121,-8.851,-4.807,-0.166,1.340,80,2,0,0,9,1,0.909,5.89
4ek9,-7.965,-0.065,-6.584,-2.744,-0.498,1.876,57,2,4,0,12,2,1.000,4.42
2h4k,-8.508,-0.179,-8.796,-3.233,-0.747,0.402,56,3,6,0,3,0,1.000,5.49
1k6v,-9.970,-0.115,-10.855,-7.819,-0.498,2.680,107,6,0,0,16,4,1.000,6.92
1ndw,-7.079,-0.140,-7.869,-3.206,-0.249,0.804,66,3,0,0,4,2,1.000,5.23
3cd7,-10.584,-0.162,-12.001,-6.476,-1.245,0.938,77,10,5,0,3,4,0.970,7.84
4acc,-7.247,-0.082,-7.758,-4.250,-0.166,1.876,65,2,0,0,11,3,0.950,7.7
1gwv,-6.954,-0.071,-6.862,-2.301,-0.415,1.072,40,4,1,0,6,2,0.833,2.57
2rkf,-9.244,-0.115,-10.496,-7.358,-0.332,2.412,103,4,0,0,16,2,0.973,9.08
2qbw,-12.529,-0.097,-11.588,-7.786,-0.996,2.412,135,12,0,0,14,4,0.814,7.25
1c5q,-7.190,-0.145,-7.109,-2.248,-0.581,0.938,43,3,4,0,7,0,1.000,6.36
3iqu,-8.741,-0.069,-8.750,-4.597,-1.079,2.144,45,12,1,0,9,7,0.840,4.77
1f57,-7.062,-0.234,-6.853,-0.907,-0.996,0.268,14,1,11,0,2,0,1.000,5.64
3bf1,-8.207,-0.062,-6.887,-2.281,-0.996,1.608,33,7,5,0,10,2,1.000,2.52
2xjg,-7.772,-0.171,-9.141,-4.293,-0.166,0.536,86,2,0,0,4,0,1.000,7.82
1adl,-6.807,-0.160,-8.731,-3.532,-0.249,0.268,54,1,2,0,1,1,0.950,5.36
3bxh,-8.369,-0.128,-7.268,-1.373,-1.079,0.402,19,11,2,0,3,0,1.000,4.03
1ai7,-6.196,-0.165,-6.371,-1.421,-0.000,0.268,54,0,0,0,2,0,1.000,4.09
2oxn,-7.776,-0.121,-8.241,-2.997,-0.830,0.804,42,8,2,0,4,2,0.933,7.44
3ru1,-6.437,-0.104,-7.602,-3.475,-0.249,1.340,42,3,0,0,7,3,0.895,4.85
1ta6,-8.763,-0.122,-9.248,-5.038,-0.332,1.340,93,4,0,0,10,0,0.958,9.13
3bwj,-11.708,-0.089,-9.662,-6.013,-1.245,2.814,101,9,6,0,16,5,0.964,6.5
1ype,-9.804,-0.165,-10.676,-5.783,-0.747,1.072,101,5,4,0,7,1,0.962,8.1
1hpv,-8.424,-0.069,-7.647,-4.994,-0.249,2.814,77,3,0,0,20,1,1.000,9.22
2vj8,-10.845,-0.124,-8.821,-4.630,-0.581,1.608,137,1,6,0,11,1,1.000,8.7
3m67,-7.321,-0.086,-7.615,-3.105,-0.498,1.206,38,2,4,0,9,0,0.824,6.74
1o2j,-8.002,-0.108,-7.821,-3.898,-0.581,1.876,61,3,4,0,14,0,0.944,6.92
3el9,-10.266,-0.128,-11.730,-7.456,-0.664,1.608,104,8,0,0,11,1,0.947,8.4
2pvl,-7.741,-0.106,-7.978,-3.934,-0.166,1.340,77,2,0,0,7,3,1.000,7.62
2oi2,-7.558,-0.079,-6.636,-1.392,-0.830,0.804,23,8,2,0,4,2,1.000,6.3
2wzs,-9.082,-0.230,-8.438,-1.860,-1.494,0.134,35,6,12,0,1,0,1.000,3.85
3el5,-9.428,-0.130,-10.434,-7.162,-0.332,2.278,107,3,1,0,16,1,1.000,7.72
2xpk,-9.437,-0.155,-9.405,-4.678,-0.581,1.072,97,6,1,0,6,2,1.000,11.3
1v2u,-6.786,-0.128,-6.373,-1.595,-0.498,0.938,37,2,4,0,7,0,1.000,3.37
1nh0,-11.234,-0.118,-11.453,-8.085,-0.830,2.680,116,6,4,0,15,5,1.000,9.74
2zym,-10.745,-0.058,-9.016,-5.884,-0.996,3.082,94,9,3,0,18,5,0.750,6.14
1o5r,-8.263,-0.111,-8.889,-5.432,-0.249,2.010,94,3,0,0,13,2,1.000,8.12
3sbi,-7.250,-0.140,-8.020,-2.974,-0.498,0.670,42,2,4,0,5,0,1.000,7.92
1drk,-8.821,-0.240,-7.620,-1.157,-1.245,0.000,42,10,5,0,0,0,1.000,6.82
1zoh,-5.991,-0.098,-6.889,-2.341,-0.000,0.670,38,0,0,0,5,0,1.000,7
3iw6,-8.192,-0.144,-9.402,-5.224,-0.166,1.206,93,2,0,0,7,2,1.000,5.48
1pme,-7.505,-0.126,-8.610,-4.515,-0.083,1.206,79,1,0,0,9,0,0.952,9.4
4b76,-7.081,-0.114,-7.160,-2.982,-0.166,1.206,62,0,2,0,9,0,1.000,4.54
4e4l,-7.528,-0.106,-7.663,-3.619,-0.166,1.340,71,2,0,0,9,1,1.000,8.77
2qnp,-9.653,-0.142,-11.054,-6.812,-0.498,1.474,109,2,4,0,10,1,1.000,6.41
2jh6,-8.386,-0.088,-7.677,-4.169,-0.166,1.876,86,2,0,0,12,2,1.000,7.77
1uou,-7.098,-0.089,-6.643,-2.082,-0.415,1.072,36,5,0,0,7,1,1.000,7.7
4hf4,-8.710,-0.144,-9.816,-5.772,-0.166,1.340,123,2,0,0,9,1,1.000,8.62
1add,-7.450,-0.116,-7.422,-2.510,-0.498,0.804,52,6,0,0,5,1,1.000,6.74
2cle,-7.364,-0.040,-6.056,-2.299,-0.415,1.876,49,5,0,0,10,4,1.000,3.55
1phw,-5.376,0.015,-5.019,-1.141,-0.000,1.340,18,0,0,0,8,2,1.000,3.3
3iss,-9.494,-0.036,-6.818,-3.201,-1.079,2.680,43,9,4,0,14,6,0.950,6.05
3ioe,-8.705,-0.093,-7.550,-3.410,-0.664,1.742,52,7,1,0,11,2,1.000,3.27
3ekx,-9.612,-0.139,-10.762,-7.005,-0.415,1.876,106,4,1,0,14,0,1.000,9.41
1b4h,-10.636,-0.153,-9.195,-3.721,-1.328,1.072,66,9,7,0,6,2,1.000,5.46
2azr,-8.680,-0.159,-7.929,-2.551,-0.830,0.670,59,3,7,0,5,0,1.000,3.64
3l7a,-9.350,-0.077,-7.308,-3.487,-0.747,2.144,69,8,1,0,13,3,1.000,4.33
3g2j,-8.282,-0.104,-6.882,-1.823,-0.913,1.072,28,9,2,0,7,1,1.000,4.75
4sga,-8.497,-0.123,-9.393,-4.615,-0.498,0.938,83,5,1,0,7,0,0.917,7.3
2pql,-7.425,-0.199,-7.608,-2.326,-0.332,0.268,67,1,3,0,1,1,1.000,7.28
2x91,-9.085,-0.178,-10.379,-4.267,-1.162,0.268,54,5,9,0,1,1,0.952,6.74
4ap7,-7.975,-0.119,-8.078,-3.817,-0.249,1.206,81,3,0,0,8,1,1.000,7.96
1uz8,-8.614,-0.056,-7.299,-3.210,-0.747,1.876,56,6,3,0,13,1,0.952,4.96
1uj6,-9.003,-0.135,-7.103,-1.144,-1.411,0.670,18,9,8,0,4,1,1.000,3.05
4el5,-9.005,-0.106,-7.444,-2.519,-0.913,1.206,51,9,2,0,8,1,1.000,5.37
3juk,-11.886,-0.102,-8.902,-3.434,-1.992,1.742,58,11,13,0,11,2,1.000,4.89
2wyj,-8.502,-0.087,-7.842,-4.551,-0.083,2.010,99,1,0,0,13,2,1.000,9
1ebz,-9.867,-0.142,-11.771,-7.765,-0.664,1.876,98,8,0,0,11,3,1.000,9.4
1fo0,-16.313,-0.147,-15.521,-10.053,-1.992,1.742,176,22,2,0,10,3,1.000,5.59
3f7g,-8.571,-0.102,-8.687,-3.692,-0.581,0.804,74,4,3,0,4,2,0.778,7.37
3obu,-10.028,-0.067,-9.805,-5.601,-0.996,2.010,89,6,6,0,13,2,0.643,4.3
3su1,-10.073,-0.113,-10.956,-6.682,-0.664,1.608,105,8,0,0,8,4,0.886,6.68
1uj5,-8.977,-0.138,-7.157,-1.147,-1.328,0.536,19,11,5,0,3,1,1.000,3.05
2f34,-7.230,-0.053,-6.494,-1.850,-0.498,1.072,32,6,0,0,8,0,0.857,6.89
3k4d,-7.986,-0.158,-7.275,-1.380,-1.079,0.402,26,4,9,0,3,0,1.000,5.11
1h46,-7.251,-0.135,-7.792,-3.646,-0.000,1.072,82,0,0,0,4,4,1.000,3.57
4ad3,-7.994,-0.101,-7.438,-2.277,-0.747,0.804,46,8,1,0,2,4,0.917,4.62
1vfn,-5.714,-0.053,-5.752,-1.172,-0.166,0.804,28,2,0,0,4,2,1.000,5.6
3e6y,-7.174,-0.062,-8.049,-3.705,-0.332,1.206,55,2,2,0,8,1,0.647,5.6
2pqb,-11.780,-0.124,-8.679,-2.260,-2.407,1.206,29,13,16,0,7,2,1.000,7.2
3lvw,-8.785,-0.137,-7.960,-2.301,-1.245,0.804,34,5,10,0,5,1,1.000,2.67
1q65,-7.713,-0.115,-7.522,-2.795,-0.581,1.072,61,7,0,0,6,2,0.923,5.46
3e5u,-7.455,-0.192,-7.524,-1.859,-0.581,0.134,44,5,2,0,1,0,1.000,5.85
3lq2,-10.444,-0.101,-7.834,-3.011,-1.079,1.474,78,8,5,0,6,5,1.000,5.22
3bkl,-9.997,-0.162,-11.540,-6.915,-0.747,1.340,105,9,0,0,8,2,1.000,6.17
1hee,-9.266,-0.221,-8.760,-2.284,-1.660,0.402,28,6,14,0,3,0,1.000,5.34
4deu,-7.220,-0.161,-8.444,-3.162,-0.332,0.268,60,4,0,0,2,0,0.933,5.64
2ewb,-5.695,-0.072,-6.724,-2.712,-0.000,1.206,37,0,0,0,7,2,0.933,6.1
2ceq,-9.185,-0.187,-7.834,-1.856,-1.162,0.402,51,8,6,0,3,0,1.000,7.28
2vh6,-9.411,-0.110,-9.056,-5.682,-0.166,2.010,129,2,0,0,15,0,1.000,9.7
3p4v,-5.832,-0.061,-6.568,-2.524,-0.166,1.340,27,2,0,0,8,2,0.857,5.1
3a2o,-9.750,-0.139,-10.797,-7.091,-0.498,2.010,108,2,4,0,15,0,1.000,9.08
3sym,-8.834,-0.090,-7.188,-2.314,-0.996,1.340,37,9,3,0,9,1,1.000,4.57
2aoc,-11.801,-0.123,-12.010,-7.506,-1.162,1.876,101,11,3,0,10,4,1.000,4.89
5tmp,-11.958,-0.031,-6.961,-4.384,-1.245,3.886,84,14,1,0,18,11,0.950,7.47
3hub,-8.287,-0.131,-9.947,-6.037,-0.166,1.474,93,2,0,0,10,1,1.000,8.09
1cet,-6.318,-0.121,-7.873,-2.974,-0.083,0.402,48,1,0,0,1,2,0.722,2.89
2zz1,-9.255,-0.117,-7.799,-1.974,-1.411,0.804,32,10,7,0,5,1,1.000,4.54
2y7x,-8.990,-0.092,-8.172,-5.015,-0.083,2.144,114,1,0,0,14,2,1.000,8.89
2bfq,-10.334,-0.030,-6.308,-3.208,-0.830,2.948,78,9,1,0,16,6,0.933,6.89
3suw,-8.806,-0.168,-7.899,-2.336,-0.747,0.402,68,5,4,0,3,0,1.000,4.7
2qhy,-9.150,-0.117,-9.791,-6.168,-0.415,2.010,88,5,0,0,13,2,1.000,7.48
2clh,-8.338,-0.110,-7.526,-2.965,-0.415,1.072,71,5,0,0,5,3,1.000,4.06
3fv3,-9.734,-0.123,-11.120,-6.010,-0.830,0.938,85,10,0,0,5,2,0.853,9.52
1d4k,-9.850,-0.150,-12.844,-8.621,-0.747,1.742,94,7,2,0,10,3,1.000,9.22
3bl1,-7.230,-0.113,-7.922,-3.144,-0.498,0.938,33,2,4,0,6,1,0.875,5.6
2afw,-6.356,-0.158,-6.958,-1.593,-0.415,0.268,23,5,0,0,1,1,1.000,4.77
3h5b,-9.109,-0.119,-10.201,-7.063,-0.332,2.412,87,4,0,0,16,2,1.000,10
2ojg,-7.715,-0.151,-8.390,-3.644,-0.332,0.804,70,4,0,0,5,1,1.000,5.64
1qbt,-12.915,-0.156,-14.862,-10.058,-1.328,1.742,136,16,0,0,10,3,1.000,10.62
2pvm,-7.582,-0.122,-8.381,-3.935,-0.166,0.938,80,2,0,0,4,3,1.000,6.44
3nu6,-9.147,-0.118,-9.357,-5.734,-0.415,2.010,89,5,0,0,13,2,1.000,9.3
3ml2,-6.769,-0.104,-8.037,-4.127,-0.166,1.474,50,2,0,0,10,1,0.944,8.05
1lyb,-10.208,-0.126,-11.281,-5.941,-1.328,1.206,68,15,1,0,6,3,0.941,11.42
2h4n,-7.050,-0.100,-6.519,-1.141,-0.830,0.670,10,6,4,0,5,0,1.000,8.7
