name,GBVIWSA_dG,coul,sol,vdw,sa,affinity
4lm4,-4.31585,-1.08967,1.06217,-1.63425,-0.561592,3.04
3t0b,-6.13777,-4.38049,3.38498,-1.9605,-1.08925,4.3
4u5n,-7.89483,-25.4836,23.8989,-2.92732,-1.29033,2.48
4o9w,-8.22509,-26.9204,25.3331,-3.10396,-1.44127,7.16
1dfo,-8.32228,-12.2551,12.0311,-4.36324,-1.64255,6.7
2vw2,-6.23802,-9.01849,7.7889,-2.02333,-0.892591,3.3
2vb8,-6.75967,-7.99612,7.70125,-2.98672,-1.38558,4.6
4jal,-8.91358,0.106467,-0.902573,-4.15203,-1.87294,4.6
3guz,-4.96222,-3.70924,3.20437,-1.51077,-0.854056,4.38
4nvp,-8.86829,-10.3158,9.31361,-3.71751,-2.0561,7.57
3f8c,-8.55662,-2.44425,2.42459,-5.08283,-1.36162,7.68
4gny,-6.50383,-5.07509,5.27894,-2.75971,-1.85545,4.22
1ydb,-3.69633,-1.8049,2.25211,-1.22049,-0.830534,8.24
2j79,-6.57044,-7.2061,5.64941,-1.56976,-1.35149,5.96
1g35,-10.8308,-1.03443,0.398286,-5.72735,-2.3748,8.14
3hx3,-9.02849,-0.667557,0.428501,-3.84656,-2.85036,8
3ckp,-9.06901,-11.3943,11.0959,-4.40925,-2.26885,6.35
1ogx,-5.60226,-0.538835,0.331654,-2.23184,-1.07073,6.09
1bn3,-6.99526,-19.5672,15.9869,-0.115398,-1.20703,9.89
4uac,-10.7752,-13.8675,11.3387,-4.23705,-1.91682,6.54
2hmu,-8.58313,-41.3296,40.2486,-3.93867,-1.47098,7.7
1ceb,-4.58452,-20.8383,19.5834,-0.482688,-0.754363,6
3rux,-13.1116,-0.649301,0.397128,-7.54257,-3.22435,9.28
3gcu,-9.6083,-2.94936,2.4999,-4.46371,-2.60262,6.78
1w9u,-9.56225,-14.3657,13.2788,-4.62386,-1.7589,6.09
1i37,-8.25249,-0.735786,0.548065,-3.58318,-2.38908,9.57
4gbd,-10.0777,-9.7059,7.61733,-3.63044,-2.26619,11.32
1vzq,-8.95697,-10.5793,9.21535,-3.76573,-1.7348,7.44
1gai,-10.8143,-17.4898,15.2897,-4.53238,-1.98931,8
4alx,-7.57921,-3.66974,3.175,-3.455,-1.53696,7.28
1a69,-5.29201,-1.10942,0.649254,-1.52165,-1.21768,5.3
2xei,-12.4181,-26.6931,24.1784,-5.42217,-2.38873,10.62
3sap,-6.37167,-6.76796,6.35546,-2.27882,-1.58784,7.59
3cdb,-9.60231,-14.3,12.5538,-3.21931,-2.54426,7.02
3iub,-7.58255,-4.04607,3.94381,-3.98777,-1.40002,4.54
2q8m,-7.48521,-15.4464,13.8549,-2.49811,-1.30307,4.03
1ez9,-8.45902,-2.62996,1.68986,-4.01053,-1.41588,5.1
2o4p,-10.4826,0.778709,-1.2838,-5.52517,-2.35986,10.72
4e9u,-1.12402,-0.689016,1.04998,2.30234,-1.69481,5.82
2j47,-6.97609,-4.61409,3.63993,-2.29829,-1.61113,5.41
1xh9,-12.3948,-18.0688,16.5752,-6.09043,-2.71821,7.77
2gv7,-8.97292,-20.4302,19.1729,-3.75037,-1.87272,7.85
3pe2,-7.87558,-0.436811,0.118086,-4.19719,-1.26716,9.76
5c5t,-8.11011,-22.3811,18.6116,-1.27603,-0.972094,3.13
2pvh,-6.47414,-0.721772,0.750924,-3.21977,-1.19101,6.59
8cpa,-11.2455,-24.6001,19.0726,-1.8574,-1.76806,9.15
1bty,-5.29658,-8.34766,7.57986,-1.78142,-0.654843,4.74
3t60,-7.36349,-2.07715,1.82762,-3.67958,-1.34187,6.7
1kc7,-5.4284,-37.2011,33.7987,1.25294,-1.18641,5.52
3uw5,-8.8832,-11.4588,10.377,-4.15209,-1.55678,7.85
4kni,-5.80635,-4.95086,4.93211,-2.11435,-1.58074,7.78
3mv0,-5.74512,-8.1384,7.04796,-1.04599,-1.51619,3.85
4nnr,-8.43144,-3.03005,2.35432,-3.95293,-1.71027,7.26
3cj5,-7.36096,-4.51118,4.14223,-3.27337,-1.62612,6.34
1ql9,-7.36135,-1.48185,1.78538,-3.89965,-1.67272,5.35
1elb,-4.63461,-3.33299,4.28709,-1.19444,-2.30176,7.15
3t82,-8.43199,-4.51213,2.07257,-2.89268,-1.00724,7
2vc7,-5.55545,-2.51953,3.82364,-3.12132,-1.64573,3.36
4knj,-4.13181,-2.20343,2.53941,-0.997056,-1.37823,7.95
1xka,-7.76308,-19.092,18.1112,-3.02186,-1.66791,6.88
4qfn,-7.34596,-15.1545,12.8138,-1.66394,-1.24877,4.12
4cjr,-7.77066,-9.07252,8.52516,-3.82404,-1.30675,3.1
4epy,-6.00352,-8.3795,7.93723,-2.65431,-0.814422,3.47
1d4h,-11.3945,-2.78743,2.52429,-6.40818,-2.63064,10
3moe,-6.67178,-50.8955,47.676,-0.373777,-0.985917,4.3
1gj8,-3.37316,-6.46542,5.41403,0.963627,-1.19289,6.96
2ca8,-6.60609,-17.0279,14.8874,-1.05262,-1.32046,4.66
4v24,-10.6404,-3.41221,3.13671,-5.81968,-2.45268,8.37
3nsn,-9.585,-4.12062,3.10689,-4.8507,-1.62806,7.19
3jrs,-6.20278,-5.06638,4.95169,-2.76059,-1.235,4.28
4q4s,-7.86027,-18.8293,16.9235,-2.70364,-1.15836,6.95
2wkz,-12.7994,-2.48191,2.18337,-7.32998,-3.0784,8.77
3tt4,-9.95151,-0.228664,-1.87975,-3.86452,-1.88606,8.28
1tjp,-8.89411,-17.3826,15.1929,-1.92996,-2.68197,4.42
3f3t,-7.19203,-0.848901,0.566642,-3.22305,-1.59421,4.59
3m35,-8.21318,-12.1583,11.7694,-4.34982,-1.38189,7.22
4ehz,-6.8919,0.00738235,-0.172925,-3.40945,-1.2244,8
1m4h,-11.9287,-20.5877,19.602,-5.62878,-3.22514,9.52
4css,-7.12106,-5.50999,3.89788,-2.16662,-1.24983,8.46
4kxn,-8.88951,-28.4797,27.027,-3.59329,-1.75099,6.1
3su0,-10.6361,-16.4948,15.9038,-5.68025,-2.27236,6.79
2qpq,-4.44054,-21.4891,20.6913,-0.880711,-0.669528,6.37
3pd9,-7.34213,-12.816,11.0427,-2.18512,-1.29117,6.22
2xef,-15.1628,-29.3759,26.5497,-7.0972,-3.14686,9.84
2f2h,-8.72666,-13.4645,11.4724,-2.75551,-1.88657,5.7
1li6,-4.26548,0.510436,-0.403681,-1.13871,-1.14102,3.8
1a8i,-7.57968,-5.15968,3.97408,-2.58087,-1.7207,5.52
3re4,-6.73199,0.361389,-0.333564,-3.602,-1.0653,7.4
1v1m,-14.4801,-95.1809,87.1658,-2.03783,-2.33467,3.94
1lpk,-9.21929,-17.9884,16.6994,-4.27099,-1.56684,7.55
1pyn,-10.2889,-39.4178,37.4545,-4.42648,-1.80654,5.49
3gy7,-5.25653,-8.98915,8.18212,-1.65591,-0.701078,4.52
2jfz,-8.43244,0.854517,-0.663921,-4.66227,-1.86826,5.24
3ljo,-7.42598,-11.7673,10.5047,-2.6737,-1.39722,6.62
2bq7,-7.49756,-4.66676,4.41014,-3.27535,-1.87308,7.05
1msm,-12.0525,-2.50046,2.19179,-6.61038,-3.04097,10.48
3kmy,-5.39487,-7.64128,6.59629,-1.36851,-0.888856,4.49
1kzn,-9.38627,-6.83683,6.6961,-5.35197,-1.80106,8.92
3tfn,-3.15268,-19.828,19.9463,1.13595,-2.31443,6.57
3a1c,-13.5318,-59.5878,53.5178,-3.56669,-1.80267,4
3bzf,-13.0148,-12.4335,10.3392,-5.36458,-3.4634,4.52
4kyh,-5.0612,-4.2409,3.92872,-1.96823,-0.688284,5.92
1aaq,-3.06469,-5.34354,4.68907,1.78165,-2.09935,8.4
1w3l,-8.54384,-5.73143,3.33866,-2.37065,-1.68791,6.28
4lbu,-10.8238,-15.852,13.8772,-4.58643,-2.17013,6.56
3r1v,-5.57994,-0.0347238,0.274222,-2.41732,-1.30961,6.92
3dzt,-9.425,-17.6604,17.4273,-5.02367,-2.0757,7.22
4av5,-7.43086,-6.87972,5.02015,-2.08037,-1.39842,7.21
2zn7,-6.37628,-28.7407,27.9789,-1.88908,-1.63285,7.89
3f33,-4.69713,-0.428779,0.790088,-1.45801,-1.50792,3.34
1c3e,-4.30708,-21.1815,19.4906,1.41257,-1.9363,6.59
4kb9,-10.8037,-2.60149,2.57026,-6.00384,-2.67612,11
4cga,-7.19695,-5.47157,5.83332,-3.85139,-1.61481,6.4
2xhm,-13.7095,-24.034,18.5073,-3.83592,-2.25439,6.8
2pu2,-6.15074,-15.5322,14.8314,-2.35161,-1.00576,4.43
1g54,-7.77159,-14.2841,11.1082,-1.47739,-1.02584,8.82
4x48,-8.32661,-1.26846,1.44603,-4.35703,-2.05463,6.77
4nh8,-8.46955,-1.09161,1.22842,-5.0374,-1.47645,8.52
4o0a,-9.49579,-13.2626,12.0304,-4.6068,-1.56428,6.72
1lan,-3.61665,-9.07542,9.86024,-1.49517,-0.813796,7.22
3muz,-5.62842,-6.67533,5.70051,-1.63257,-0.928531,3.46
4u1b,-8.54016,-35.5732,28.4573,2.314,-1.64576,5.31
3u6h,-10.3738,-5.20703,5.20381,-5.80491,-2.47315,9
3bgq,-7.06932,-0.213449,0.170835,-3.40418,-1.53001,7.96
4n7m,-5.12465,0.00720209,0.419821,-2.37859,-1.08058,5.47
3pb7,-8.71119,-6.10489,3.78296,-3.25361,-1.04314,5.74
2cc7,-5.49444,-2.94321,2.79056,-2.25111,-0.998181,8.01
3hvh,-15.4011,-19.6149,13.7548,-4.9261,-2.52237,8.52
4b33,-4.56085,-1.09834,0.884182,-1.56819,-0.685999,3.37
3mf5,-7.22043,-2.27702,2.19977,-3.16337,-1.8873,5.36
4csd,-5.91877,-3.06527,1.77928,-1.72893,-0.811335,5.91
1dzk,1.59593,0.402274,-0.130299,4.55778,-1.14132,6.1
4n6h,-8.40374,-3.59116,3.45962,-4.50206,-1.67763,9.28
2aoc,-14.5596,-11.8078,10.347,-7.52071,-3.48563,4.89
4bi6,-4.9353,-33.3427,31.6939,-0.449382,-0.74464,3.95
4fxq,-7.17405,-6.94871,6.56585,-3.50122,-1.19745,5.77
4rr6,-8.89132,-7.61092,6.98435,-4.9804,-1.19184,6
3f6e,-17.37,-67.6451,60.763,-5.03706,-3.35831,2.38
1o5g,3.03007,-4.49805,3.26299,7.88479,-1.52715,4.96
3lc3,-6.73485,-8.93605,8.17079,-2.76358,-1.1135,5.23
1gcz,-5.1635,-0.481717,0.558226,-1.57782,-1.56968,5.13
1o2w,-4.53451,-7.63403,6.51043,-0.29572,-1.02268,5.85
1if8,-7.81102,-10.2532,6.57173,-0.914265,-1.12281,9.64
3ies,-12.0997,1.0086,-1.87327,-6.8879,-2.25463,9.92
1qan,-8.20884,-9.58847,8.96318,-3.7142,-1.77684,4.48
3zze,-7.76422,-2.10273,1.78517,-3.74507,-1.60908,8.89
3qox,-9.89646,-0.432957,-1.0998,-4.35314,-1.91805,6.57
4djy,-8.05412,-5.20066,4.29442,-3.31829,-1.73708,8.27
1l8g,-8.46816,-21.5583,20.7257,-3.89294,-1.65004,6.22
5e2o,-8.86184,-11.9477,11.4169,-4.12068,-2.11785,8.7
3roc,-7.69578,-5.5565,5.43245,-3.65651,-1.82272,8.19
4llk,-4.70194,-1.0413,1.17847,-2.02902,-0.717578,3
3g1d,-9.11996,-28.3472,25.4498,-2.56035,-1.56964,3.48
3ppr,-5.71768,-10.6598,10.0793,-2.30109,-0.743572,2.82
4oma,-10.4941,-43.054,39.9926,-2.96423,-2.37592,4.17
4q46,-6.84804,-16.5186,15.5704,-2.89668,-0.910589,3.77
2qd6,-9.72722,-2.84288,2.57071,-5.21059,-2.15195,8.68
4v27,-7.11974,-11.016,9.03312,-1.6992,-1.34513,6.66
1e5j,-8.74912,-6.38573,4.44191,-3.34255,-1.37024,4
2v3d,-6.7627,-10.3753,8.94039,-1.90054,-1.33474,3.94
4x8u,-5.40196,-5.80562,5.86418,-2.50167,-0.866337,2.46
2hzy,-11.467,-27.2634,20.5223,0.312524,-2.94595,7.39
4y2q,-4.687,-6.49496,5.78819,-0.83584,-1.05188,2.92
3w07,-8.40344,-26.2645,23.9465,-2.23072,-1.7622,3.38
2zpk,-9.69632,-5.15069,4.06067,-4.63343,-1.88036,7.76
5e1s,-8.24408,4.6136,-4.19042,-4.95881,-1.61594,7.92
3l6h,-3.45402,-3.98807,3.38845,0.225422,-0.987317,5.4
3w37,-8.95332,-12.7785,10.5277,-2.69705,-1.91295,5.18
4gzx,-7.16726,-8.42045,7.41108,-3.22329,-0.842078,3.19
4np3,-5.58875,-3.16428,2.33952,-1.84829,-0.823182,3.3
4f7v,-12.1745,-8.42577,6.50604,-6.04576,-2.11648,5.38
1ctu,-8.69324,-8.45225,5.68934,-1.47132,-2.36651,11.92
4djx,-7.12368,-4.73867,3.85529,-2.72084,-1.42695,7.23
4lxd,-9.47788,-4.67836,4.94609,-5.99209,-1.66102,7.23
3dne,-6.34877,-4.91402,4.20018,-2.15856,-1.38386,5.22
1uz1,-5.21,-4.9665,4.457,-1.55739,-1.0506,6.89
3cs7,-8.84295,-7.79639,7.73149,-4.97565,-1.70989,10.68
4q99,-7.56376,-11.3654,8.21012,-1.68822,-0.627729,6.28
2nn1,-3.24788,-6.46551,8.00527,-1.93245,-0.762673,5.82
2x97,-12.4077,-15.4777,11.0105,-3.47456,-2.37346,5.66
3p2e,-8.8228,-8.73956,7.42369,-3.96909,-1.44533,6.22
5ct2,-5.56745,-9.04925,8.57333,-2.21911,-0.779919,2.92
1r0p,-8.99185,-0.560861,0.370566,-5.24935,-1.4597,8
3tfp,-7.57853,-18.3608,18.5968,-3.45996,-2.26202,6.47
1zsf,-10.2268,-18.4625,17.1756,-3.91147,-2.93594,9.92
1gar,-10.9569,-42.3259,40.3961,-4.78259,-2.15209,10
3f6g,-6.78095,-2.8574,2.24909,-2.30523,-1.77491,4.72
1v2s,-5.43826,-7.1699,6.29876,-1.84937,-0.625247,4.17
1rmz,-11.1382,-9.30374,4.28589,-2.74671,-1.28108,8
4rdn,-7.38393,-9.1854,8.13253,-2.96763,-1.27092,5.92
4pmm,-10.9743,-3.71276,3.11956,-5.96981,-2.31873,7.57
1lag,-7.01588,-13.1265,11.3015,-1.94554,-1.15284,6.3
2jdp,-3.91678,-5.08266,1.74735,2.41478,-0.90374,6.6
3tf6,-4.16082,-7.37699,7.46628,-1.28352,-0.874076,6.4
4rsk,-6.31304,-26.1547,24.2637,-1.65228,-0.677185,4.32
3ekx,-10.118,-7.01458,7.02824,-5.64756,-2.3916,9.41
2zz1,-8.82207,-27.2208,24.3556,-2.15642,-1.70797,4.54
4o2p,-8.85158,-2.47553,2.2541,-4.4866,-2.05104,6.7
4io2,-7.07583,-9.90673,7.64446,-1.58568,-1.13537,6.7
1xk9,-3.47943,-8.04185,7.67737,0.411285,-1.43373,6.85
4djp,-10.6828,-1.36563,1.20875,-5.90652,-2.52691,10.55
3wgg,-9.99108,-16.7867,15.619,-4.61041,-2.12048,4.4
4qjm,-9.11232,-11.1423,8.03994,-1.86258,-2.0549,8.17
3fk1,-4.97318,-35.6861,32.7379,1.84764,-1.78008,2.62
1tpw,-6.0474,-18.994,17.6767,-1.7933,-0.844267,3.3
2oxn,-6.15183,-6.28076,5.14282,-2.02193,-0.899442,7.44
3d9z,-7.69254,-9.01262,6.07117,-1.92449,-0.734094,8.7
3ppp,-4.61873,-3.90569,3.77027,-2.0759,-0.314909,5.22
4gii,-7.24881,-2.50383,2.33095,-3.59815,-1.38526,8.74
1dar,-7.03265,-17.9019,16.5079,-2.02128,-1.52487,4.96
1gj7,-5.92721,-11.67,10.1057,-0.805143,-1.46525,7.89
4f6u,-10.7615,-3.57916,3.2051,-5.93072,-2.36419,6.15
3f5k,-9.84712,-4.88258,3.11995,-4.07394,-1.91804,4.62
3czv,-6.65719,-8.19634,5.76193,-1.23497,-0.8953,7.8
3wha,-7.93387,-6.55046,6.25342,-4.2704,-1.2739,9.32
3v2n,-7.06851,-3.7744,2.98756,-2.22725,-1.96191,6.1
4non,-7.74662,-29.1076,26.8101,-2.37172,-0.984917,5.24
2zft,-8.47679,-10.7547,9.73261,-3.83923,-1.52291,6.52
3ddg,-8.4433,-15.4247,12.3613,-1.68999,-1.59743,6
2bpv,-10.1184,-5.38965,5.50266,-6.00301,-2.13588,7.67
4g0z,-6.38821,-35.2677,32.9861,-1.06458,-0.949529,2.21
3ov1,-8.66228,-26.7289,23.9726,-2.57984,-1.23357,5.2
1pa9,-6.28067,-13.4627,12.4075,-1.78243,-1.35061,4.6
3sax,-8.75974,-11.4615,8.53805,-2.72756,-1.01621,6.57
5std,-7.49972,0.356999,-0.26234,-3.59517,-1.9067,10.49
4g5f,-4.78621,-3.35483,2.88003,-1.50673,-0.712164,3.05
4fcq,-4.61222,-3.18321,3.13532,-0.259705,-2.21212,7
3f68,-7.77125,-0.582238,0.66964,-4.02753,-1.73861,5.06
1v48,-8.4251,-30.9453,28.8975,-2.94694,-1.33778,7.8
1ec2,-12.11,-2.11667,1.64435,-6.81011,-2.73508,10
1g4o,-7.45872,-11.2113,7.86163,-1.14514,-0.871358,8.25
1tx7,-6.37314,-15.7863,13.7849,-1.42973,-0.849487,4.6
4cwt,-7.82565,-1.36737,1.3253,-4.22968,-1.46139,6.75
2j27,-4.79867,-19.1607,18.3521,-1.17442,-0.723158,3.52
4nuc,-6.09604,-1.16896,1.31083,-2.98695,-1.15845,6.04
4lko,-7.03939,-11.1921,10.3309,-2.79616,-1.28952,8.22
4cws,-8.05747,-4.05579,3.61857,-4.29406,-1.23368,7.92
1kav,-7.08076,-38.7242,37.4765,-2.33403,-1.4066,5.82
1ogz,-4.31166,0.263734,-0.795657,-0.549803,-1.13742,5.85
1o5a,-1.62993,-10.0491,8.36117,3.26336,-1.11282,6.42
1pro,-11.049,-2.31824,2.17653,-6.40484,-2.40996,11.3
5acy,-6.48623,0.491229,-0.421215,-3.3053,-1.15844,8.19
1qy2,-5.37761,0.30682,-0.419969,-2.00672,-1.16522,5.74
4n5d,-4.96613,1.66844,-1.57511,-1.90523,-1.06172,3.22
3owj,-5.75506,-0.186375,0.300513,-2.97744,-0.799238,6.07
4kz3,-4.85132,-6.25836,5.78206,-1.744,-0.538508,2.77
4buq,-6.29694,-6.66816,4.46368,-0.788618,-1.21134,8.14
4w9f,-7.11034,-0.849085,0.640664,-3.2929,-1.5173,5.49
2dri,-7.11942,-6.1118,3.58403,-1.28467,-1.21448,6.89
4d8z,-4.79264,-10.4008,9.14115,-0.439768,-1.00069,6.29
4j93,-6.47514,-3.06981,2.61584,-2.9833,-0.945357,4.7
3rz0,-8.1624,-12.326,9.66793,-2.35695,-1.05487,7.55
1n4h,-7.62859,-6.52948,6.49814,-3.95298,-1.55176,6.55
4gue,-8.00964,0.368124,-0.822702,-3.88388,-1.57867,5.24
1rjk,-11.2877,-5.38517,4.68689,-5.51445,-2.98251,10
2xy9,-14.2853,-18.3841,14.3689,-5.08715,-3.09031,9.19
1rtf,-5.39645,-7.29128,6.67544,-2.09676,-0.59134,3.04
3wtn,-6.41753,-4.58346,4.22802,-2.75023,-1.21935,7.04
1wvj,-13.328,-29.1346,27.391,-6.96025,-2.53165,6.73
1hvi,-12.5648,-7.20214,6.80442,-7.5691,-2.50552,10.92
2x95,-9.94442,-23.9839,20.5251,-2.40354,-1.98961,4.95
4unp,-6.01507,6.60488,-6.76204,-2.85088,-0.914522,3.23
4w97,-14.8184,-33.8637,32.8811,-8.53015,-3.21312,7.1
3i3b,-5.81999,-7.62378,6.56605,-1.17171,-1.49803,2.23
2o4j,-10.9737,-4.02275,3.45719,-5.52193,-2.79368,10.1
3n7h,-6.83362,-2.26944,2.39914,-3.30185,-1.56895,4.5
1f5l,-5.40775,-5.31979,4.64948,-2.01202,-0.632908,5.28
1ony,-8.26163,-29.7418,28.1949,-2.70527,-1.91692,6.77
1tq4,-11.8236,-58.8863,54.3581,-3.58289,-1.61997,6.19
2arm,-3.53908,2.45578,-2.25212,-0.502974,-1.14726,7.68
10gs,-8.87352,-19.5831,17.9573,-3.55087,-1.6044,6.4
4cwq,-7.68683,-3.44294,3.10857,-4.07097,-1.18898,7.06
1sl3,-9.44331,-2.98629,2.88234,-5.39429,-1.85256,11.85
3usx,-3.52461,-5.82986,5.76598,-0.185126,-1.18309,5.02
1ikt,-7.74575,-0.868814,1.19496,-4.37898,-1.60041,3.4
4kao,-8.78321,-3.54782,2.94421,-4.24258,-1.84451,6.11
4qf9,-4.29965,-14.0639,12.1529,1.05546,-1.3516,4.43
2vo5,-7.35677,-14.2596,13.0036,-2.59946,-1.40876,4.89
1g74,-4.65286,-2.91444,3.429,-0.349778,-2.72513,6.52
3zln,-9.41326,-7.41467,7.02728,-5.0181,-1.91526,8.47
4aj4,-5.58818,-7.97114,7.53902,-2.18283,-0.880717,3.89
4bcm,-6.2157,-0.239146,0.758413,-2.72327,-1.91919,6.91
2uy0,-12.1814,-5.49734,5.40146,-6.77015,-3.22282,6.92
3g2i,-8.23381,-8.73349,7.76312,-2.85224,-2.31868,4.86
3kek,-11.0333,-8.47686,7.84087,-5.98109,-2.32374,8.36
3pb8,-6.92242,-4.94086,2.0555,-1.27383,-0.670731,5.24
5fl6,-5.55323,0.0217361,-0.284522,-2.29833,-0.899599,7.36
4duh,-8.80579,-9.06193,8.34739,-4.54463,-1.45411,5.18
4iue,-6.96799,-1.04254,0.656917,-2.95914,-1.53072,6.55
2i4u,-9.30837,-2.56594,2.62367,-4.92886,-2.34474,11.57
2qbu,-10.371,-9.09597,7.83539,-4.71938,-2.2985,6.19
3cr5,2.05236,-5.44012,6.15459,4.63631,-1.20592,4.19
3t84,-8.0149,-9.26896,6.68228,-2.19164,-1.14407,6.97
4bqh,-7.90816,-1.4828,1.2512,-3.88599,-1.69806,5.59
3cfn,-6.10739,-3.57912,3.39355,-2.59946,-1.22985,5
1i7z,-7.55838,-7.47215,7.38676,-4.19403,-1.18645,6.4
4b9z,-9.43384,-16.3479,13.6749,-2.66755,-2.00084,4.09
1m7i,-8.35008,-1.28186,0.844008,-4.45766,-1.36206,5.4
4pft,-9.25244,-5.61329,3.63013,-3.19793,-1.97884,8.64
1jyq,-11.1492,-50.3763,45.8979,-2.32332,-2.25499,8.7
1adl,-6.58111,-12.3471,11.9611,-2.9672,-1.13542,5.36
4elg,-9.22184,-8.45107,7.41299,-3.30481,-2.78644,8.16
2nnd,-5.49088,0.729435,-0.800378,-1.89698,-1.43045,6.06
2jew,-8.81529,-16.0915,13.3402,-2.71946,-1.25201,6.69
1epo,-9.27602,-2.92099,2.03395,-3.69273,-2.60374,7.96
1o3p,-3.81394,-3.80011,2.72354,0.476973,-1.12183,6.66
1bnu,-7.83759,-17.9145,15.5216,-2.46625,-0.886024,9.7
2zfp,-7.00261,-7.25391,6.69592,-2.94517,-1.40694,5.17
3rwp,-8.9494,-4.97433,4.43101,-4.43644,-1.87713,9.22
1pph,-7.84169,-11.7443,10.6998,-3.58028,-1.12435,5.92
1k1m,-8.07218,-13.6693,12.3307,-3.17585,-1.46517,7.4
1k6v,-10.7609,-6.64263,6.86081,-6.31416,-2.57238,6.92
2a5b,-3.99593,2.13157,-2.01852,-1.22522,-0.791255,3.93
3bxf,-8.47859,-69.7106,65.902,-1.22261,-1.35485,5.54
3egt,-23.4922,-99.5378,78.2408,2.57389,-2.67648,8.9
4e3g,-4.17895,-3.92585,3.46909,-1.11626,-0.513418,4.97
1alw,-4.24691,-9.09719,9.02766,-1.73847,-0.3464,6.52
2za5,-9.06498,-5.01094,4.4955,-4.78568,-1.67136,8.43
1hms,-7.34152,-10.4042,9.86517,-3.53784,-1.17212,6.37
4zhl,-8.09618,-19.0389,17.5021,-1.3922,-3.07466,6.47
3gss,-9.57902,-17.6782,16.0351,-3.79919,-2.04421,5.82
2yxj,-10.6622,-6.51044,6.8457,-6.8369,-2.06807,9.3
2i4w,-11.4458,-2.27909,2.50937,-6.58196,-3.00166,11.59
4mc2,-10.1851,-3.3174,3.34404,-5.82684,-2.29235,8.19
4i72,-7.45552,-22.1321,19.4378,-0.876858,-1.79183,9.05
4v01,-10.8358,-4.86822,4.45902,-5.75814,-2.57594,8.11
1s5z,-6.36238,-22.1736,21.1692,-2.38324,-0.882267,3.21
1g7g,-7.28872,-28.8519,27.5926,-1.89722,-2.03973,6.6
3qxt,-9.79276,-20.977,19.8516,-4.8985,-1.67641,5.22
1bju,-6.64312,-6.54931,5.74187,-2.94367,-0.799497,4.8
1h2k,-8.22299,-25.572,21.5953,-0.990076,-1.16368,2.92
2wed,-7.94055,6.17683,-6.35951,-3.89977,-1.76559,6.1
2h4g,-5.88033,-28.3147,27.3689,-1.68756,-1.15441,6.52
4hdb,-8.88623,-5.00241,4.68309,-3.86945,-2.60495,8.05
1r1h,-13.8116,-27.4013,22.0824,-3.72688,-2.67337,8.92
1o5r,-7.19163,-4.9967,5.43298,-4.25764,-1.27776,8.12
4qjo,-3.84705,0.277998,1.08683,-1.8451,-1.27427,7.4
2r5a,-4.33439,-4.43954,4.21455,-1.67417,-0.342716,2.6
3rtf,-8.53057,-13.2645,11.096,-2.67593,-1.59364,7.35
1fo0,-17.4194,-22.8049,19.3035,-6.64399,-5.18153,5.59
2qft,-6.74253,-36.434,33.8657,-0.883294,-1.19845,5.26
3q44,-11.3322,-19.7222,16.9741,-3.38251,-3.10905,6.31
4cd4,-7.94673,-19.1691,16.9826,-2.38794,-1.27979,6.58
3ljg,-8.72141,-2.86385,2.68791,-4.73377,-1.71919,7.73
4uin,-7.50004,-6.63984,6.30968,-3.99989,-1.07749,7.62
4x6o,-10.8824,-3.79533,3.59919,-6.24278,-2.35094,8.72
3bwj,-11.7981,-14.9764,14.1247,-6.33902,-2.51482,6.5
3wq5,-9.04048,-11.8022,9.4198,-2.43954,-2.12601,3.85
2gl0,-6.30126,-2.52766,2.46663,-3.10565,-1.04207,4.82
1yqj,-9.8124,-11.7805,11.1882,-4.77479,-2.35281,8.14
1n46,-10.6998,-12.6877,11.6359,-3.58075,-3.97472,10.52
1jn4,-9.31735,-36.9312,35.8497,-4.80187,-1.34146,4.95
3dcc,-7.31551,-10.2116,7.98305,-2.23201,-0.762483,8.96
1qaw,-6.85674,-8.48158,7.24858,-1.36293,-2.1683,5.12
4azg,-7.56941,-3.68993,2.35494,-2.34464,-1.79727,7.1
3ap4,-5.76085,-8.31088,6.73934,-1.28216,-0.814647,3.92
1mes,-10.4712,-3.75514,3.41788,-5.61385,-2.42759,7.7
1bnw,-7.51472,-13.3085,10.9687,-2.18519,-0.897189,9.08
3hkw,-9.04412,2.76097,-2.93484,-4.82319,-1.95454,8.64
1uj6,-5.6765,-20.7276,18.1485,0.228041,-1.23291,3.05
1v2o,-6.73633,-8.61856,7.49742,-2.51139,-1.01129,4.73
3sww,-7.28901,-10.1632,9.34807,-3.09185,-1.28947,8.4
2y81,-9.03661,-8.86592,8.75809,-4.94019,-1.89609,8.7
4r73,-9.29153,-36.8131,33.5002,-2.21307,-1.67302,7.64
4m2w,-7.76299,-4.67748,2.23269,-2.43186,-0.793831,7.28
4o97,-7.13143,-19.38,18.5014,-3.04836,-1.11198,8.52
1ghy,-11.4922,-25.215,19.3318,-2.40993,-1.10654,8.1
1w5x,-12.3149,-3.7327,3.45138,-6.26953,-3.67157,8.4
3ioc,-8.67087,-4.43066,3.93264,-4.3235,-1.75683,3.68
3fv3,-10.345,0.438334,-0.927791,-5.28132,-2.48171,9.52
2xjj,-7.62697,2.52668,-2.87319,-3.49684,-1.69112,6.51
1s39,-6.3881,-12.9023,11.3484,-1.77274,-0.968948,7.7
4zji,-8.83099,-2.23356,1.90228,-4.21037,-2.19682,6.47
