name,Gold.Goldscore.Fitness,Gold.Goldscore.Internal.Vdw,Gold.Goldscore.Internal.Torsion,Gold.Goldscore.External.Vdw,Gold.Goldscore.Internal.HBond,Gold.Goldscore.External.HBond,affinity
2fqy,67.9909,-3.1291,-7.3841,42.9622,0.0000,19.4310,6.57
1ctt,61.0619,-3.4717,-1.2750,37.3101,0.0000,14.5072,4.52
2fgv,96.2821,-11.8042,-9.0397,74.1489,0.0000,15.1713,6.12
1tkb,115.0053,-4.4463,-5.4260,58.4665,0.0000,44.4861,8
1qin,112.4933,0.0638,-12.6842,50.6480,0.0000,55.4726,8
1hms,46.6387,-10.4590,-5.3477,38.1421,0.0000,10.0000,6.37
1xpz,45.1586,3.8683,-8.7884,25.8050,0.0000,14.5969,7.08
1e6q,46.8299,-4.0302,-3.8793,26.4718,0.0000,18.3407,3.15
1d4l,79.4987,-4.0759,-5.3156,61.5691,0.0000,4.2328,8.77
1i9q,49.8040,-0.0608,-4.0887,26.8946,0.0000,16.9733,8.41
1q84,92.9549,-24.8971,-11.1769,89.2930,0.0000,6.2510,11.05
1b40,129.6834,-10.9393,-7.0607,66.9513,0.0000,55.6254,7.28
1bv7,117.0147,-4.2402,-11.8078,86.7410,0.0000,13.7939,9.3
1vyf,36.4564,-9.0333,-14.8739,32.3752,0.0000,15.8478,8.05
5yas,16.3206,0.1203,-0.4353,12.0986,0.0000,0.0000,3.26
2dri,64.0033,-7.9494,-7.7657,28.1481,0.0000,41.0148,6.89
2bfr,81.5105,-0.5077,-6.7148,50.9718,0.0000,18.6468,5.25
1gcz,36.9828,1.2606,-14.9425,35.3873,0.0000,2.0072,5.13
2avq,102.6416,-21.9087,-16.0775,83.7570,0.0000,25.4620,4.39
1c1u,65.0219,1.0175,-3.9485,35.2618,0.0000,19.4680,8.25
1b0h,136.2714,-16.9403,-6.4936,76.6224,0.0000,54.3495,6.7
1x8t,113.3235,2.3184,-12.8463,49.6233,0.0000,55.6193,7.8
2izl,78.5079,-0.5527,-2.0809,41.6788,0.0000,23.8332,6
1b3l,88.3793,-18.9567,-7.2637,49.8471,0.0000,46.0600,5.89
2qwc,63.8105,-5.3716,-3.6286,24.8839,0.0000,38.5955,3.55
1wvj,91.9439,-1.2277,-2.0538,39.2674,0.0000,41.2327,6.73
2fx6,40.4411,-0.0000,-0.0000,24.9070,0.0000,6.1939,3.7
1b8y,59.3741,-12.1301,-5.4177,50.2489,0.0000,7.8298,7.85
1ex8,152.4488,1.2381,-10.0842,73.9687,0.0000,59.5881,6.33
1b3g,116.1819,-14.4826,-7.8245,63.1191,0.0000,51.7003,6.7
1xd0,58.9099,-50.3765,-28.4113,72.0357,0.0000,38.6486,7.12
2f35,65.2551,-3.4407,-6.2576,27.3734,0.0000,37.3150,5.4
1b3h,110.3676,-14.4087,-8.7615,66.7377,0.0000,41.7734,6.21
2iko,70.8802,0.2325,-4.4027,41.4567,0.0000,18.0475,5.45
1lah,83.6038,-7.7011,-3.1551,30.3408,0.0000,52.7414,7.52
1kav,53.7937,1.1251,-14.1169,37.5213,0.0000,15.1937,5.82
1b5j,123.3478,-14.4555,-7.0530,62.5444,0.0000,58.8578,7.43
4ts1,57.0446,-3.0812,-2.1369,29.5842,0.0000,21.5844,4.94
1o0n,27.7677,0.2247,-2.6963,20.4426,0.0000,2.1307,4.09
1nm6,85.8873,2.2985,-0.4653,57.8480,0.0000,4.5131,10.05
1kc7,70.4482,1.7606,-2.9074,18.9138,0.0000,45.5886,5.52
1fao,77.3160,-3.2081,-14.1925,36.1199,0.0000,45.0518,7.37
1i9o,43.3137,0.3164,-5.2354,26.8636,0.0000,11.2952,8.42
2j34,67.5213,-0.8833,-5.3948,53.5732,0.0000,0.1362,7.82
3aid,60.3336,-4.7549,-4.2464,49.4186,0.0000,1.3844,6.86
1nt1,82.4701,0.3103,-0.0219,57.1464,0.0000,3.6055,8.89
1bv9,119.9848,-6.6196,-9.9440,85.0905,0.0000,19.5489,8.96
1nl9,79.8645,2.7408,-17.8721,45.9452,0.0000,31.8210,5.96
1mu6,66.8773,-1.8166,-4.6738,50.3517,0.0000,4.1342,8.38
1mfd,29.3568,-12.0540,-9.7459,33.7373,0.0000,4.7680,5.31
1mmq,60.7340,-3.0832,-3.7130,42.7159,0.0000,8.7959,7.52
1xge,39.9406,-1.8749,-1.0940,17.2982,0.0000,19.1244,4.68
1msn,96.8311,0.1552,-15.8884,73.1256,0.0000,12.0165,9.09
1bzy,81.8775,-1.9412,-4.1960,52.0256,0.0000,16.4794,8.34
1ohr,77.4301,-8.2401,-10.5085,62.0766,0.0000,10.8235,8.7
2bqv,90.9114,-0.0732,-7.2359,63.7338,0.0000,10.5866,8.05
1k1y,47.9972,-20.0122,-22.1823,51.4878,0.0000,19.3960,3.22
1mfi,45.2360,-2.4127,-4.3632,33.2281,0.0000,6.3233,5.59
2ccc,37.1369,-5.4729,-2.2383,29.7093,0.0000,3.9977,7.76
1li3,26.7957,-0.8644,-0.0225,20.1329,0.0000,0.0000,4.25
1utm,23.1706,-3.7827,-2.0281,16.8995,0.0000,5.7446,3.01
1igb,64.0866,-2.3926,-2.1394,34.0140,0.0000,21.8494,6.4
1xhy,64.1284,-12.5477,-6.1902,35.5957,0.0000,33.9222,6.18
1lf2,78.8943,-0.7874,-12.2174,60.4162,0.0000,8.8268,7.52
1a8i,45.6503,-4.4933,-2.0723,29.8234,0.0000,11.2088,5.52
4std,39.5074,-6.6289,-3.5324,35.9489,0.0000,0.2389,10.33
1lag,68.7641,-0.2516,-2.5106,28.3145,0.0000,32.5937,6.3
1dfo,61.3998,-1.4689,-11.8736,47.6591,0.0000,9.2110,6.7
2ans,30.4820,0.1496,-8.0129,27.8875,0.0000,0.0000,5.92
1ui0,30.7876,-0.0000,-0.0000,19.7120,0.0000,3.6837,7.06
