name,Gold.Chemscore.Fitness,Gold.Chemscore.DG,Gold.Chemscore.ZeroCoef,Gold.Chemscore.Hbond,Gold.Chemscore.Metal,Gold.Chemscore.Lipo,Gold.Chemscore.Internal_Hbond,Gold.Chemscore.DEClash,Gold.Chemscore.DEInternal,Gold.Chemscore.Rot,affinity
1qft,18.8662,-20.4587,-5.48,2.6867,0,84.4269,0,1.2468,0.3457,1.5127,8.77
2vvu,29.845,-38.7273,-5.48,1.5706,0,272.57,0,1.1929,7.6894,1.5192,8.1
1v2t,14.4984,-17.5854,-5.48,3.2899,0,82.4913,0,0.084,3.003,3.3338,4.71
3kqr,8.9624,-10.9447,-5.48,0.0002,2,29.6213,0,1.45,0.5323,3.9304,4.43
1gi7,16.7177,-19.1676,-5.48,1.458,0,75.3659,0,0.7942,1.6557,0,4.51
2y5f,27.2503,-29.6072,-5.48,0,0,263.0739,0,0.0754,2.2816,2.5986,8.7
1g4j,16.3037,-21.0505,-5.48,1.0712,1,82.1127,0,1.0902,3.6566,1.4236,8.7
3ryy,19.7113,-21.9345,-5.48,0.8508,1.0601,88.4246,0,1.0752,1.1481,1.2207,7.42
1c70,39.4229,-43.8389,-5.48,1.2808,0,371.484,0,0.3362,4.0799,3.6651,10.3
2qmg,48.4661,-53.6819,-5.48,5.2789,0,324.9667,0,2.0688,3.147,2.9104,9.15
3pn4,34.666,-46.342,-5.48,5.8734,2,166.2966,0,9.7903,1.8858,4.0124,6.85
2pwd,16.0267,-17.8575,-5.48,3.6893,0,78.4991,0,1.8226,0.0083,3.5661,4.4
1m2p,16.698,-21.182,-5.48,0.2195,0,164.5466,0,2.99,1.494,1.6731,6.11
1g98,-0.908,-2.9678,-5.48,4.2417,0,44.073,0,3.8367,0.0392,8.5297,5.7
1duv,46.0946,-47.4298,-5.48,14.2951,0,47.9886,0,0,1.3352,4.4572,11.8
3iw5,35.4384,-40.4601,-5.48,1.8139,0,295.4912,0,1.3483,3.6734,2.2073,6.08
1ado,-8.2274,3.3744,-5.48,0.8421,0,16.6483,0,3.4332,1.4198,5.3183,6
1cnx,15.8367,-18.4313,-5.48,0.8909,1.0307,110.2137,0,0.3809,2.2136,3.5681,7.37
3p2e,14.5658,-15.7004,-5.48,4.9104,0,84.5424,0,0.0513,1.0833,6.2781,6.22
2qtn,2.6712,-9.1193,-5.48,2.0246,0,96.5069,0,3.9475,2.5006,5.6306,3.42
3p9t,23.7327,-27.2888,-5.48,0.1027,0,207.2123,0,3.1302,0.4259,1.0852,6.2
1gaf,20.393,-21.9635,-5.48,2.3626,0,158.3109,0,0.0744,1.4961,3.8789,8
1pzi,12.598,-14.5604,-5.48,3.6376,0,95.6183,0,1.555,0.4074,5.5689,4.22
1k1l,28.4147,-35.6592,-5.48,4.7331,0,170.3817,0,4.0668,3.1776,2.1734,6.9
4de0,17.7273,-22.1218,-5.48,2.0021,0,85.0829,0,1.2796,3.1149,0,5.89
1b6h,28.7729,-34.7305,-5.48,6.9704,0,186.8393,0,2.4712,3.4865,6.2074,7.82
2ogy,21.6262,-24.6984,-5.48,5.5875,0,94.9139,0,0.4296,2.6426,4.1206,4.48
1bwb,58.4648,-67.4918,-5.48,8.1747,0,371.4513,0,4.2354,4.7916,3.4186,8.42
2qhd,12.9799,-15.4348,-5.48,0.8173,0,112.4707,0,0,2.4548,2.318,5.38
3tkw,19.063,-30.2383,-5.48,1.607,0,247.128,0,6.4975,4.6778,3.72,5.27
1sdt,35.3532,-39.9641,-5.48,0.9086,0,350.708,0,0.7825,3.8284,3.7435,9.27
3eqr,35.5568,-39.6216,-5.48,1.96,0,268.7301,0,0.9391,3.1258,1.5024,8.7
3hll,30.9014,-33.5288,-5.48,1.5211,0,226.7222,0,0.3779,2.2495,1.3899,8.24
1c5n,21.9031,-23.332,-5.48,2.3976,0,84.137,0,1.4287,0.0002,0,4.7
1gja,23.8531,-27.6819,-5.48,3.0379,0,103.0384,0,0.7218,3.107,0,5.42
1drj,29.5422,-29.7278,-5.48,7.3244,0,69.2677,0,0.1857,0,3.25,7.4
3m89,1.8968,-6.7609,-5.48,5.4778,0,36.3265,0,1.3365,3.5276,8.3066,6.16
3nkk,21.2394,-22.7723,-5.48,2.6012,0,73.5393,0,1.3605,0.1723,0,4.7
3k00,9.5846,-26.9749,-5.48,8.2084,0,289.2255,0,12.1203,5.2699,15.5315,5.77
2evl,42.4925,-47.311,-5.48,4.1976,0,400.107,0,0.4614,4.357,7.4225,6.7
3sr4,22.8284,-26.003,-5.48,6.6168,0,115.9045,0,1.1451,2.0295,5.9132,6.54
4flp,23.5118,-29.0921,-5.48,0.7328,0,212.0353,0,0.011,5.5694,1.4233,6.72
2nsl,10.8636,-16.3513,-5.48,7.0157,0,39.2648,0,3.9956,1.492,6.7012,4.68
3suf,27.9011,-39.6556,-5.48,3.2252,0,248.3716,0,0.6356,11.1189,2.2094,7.56
3fhb,19.1217,-21.4573,-5.48,0.9944,0,108.1697,0,1.987,0.3486,0,5.7
4b6o,24.565,-28.2017,-5.48,5.1381,0,132.1274,0,2.5398,1.0968,3.8666,7
1b52,23.2383,-27.1657,-5.48,6.143,0,166.2977,0,1.1304,2.797,7.144,7.12
2j2u,18.087,-25.1319,-5.48,0.0438,0,207.3559,0,3.6776,3.3672,1.8575,7.33
3zyf,14.3257,-15.8624,-5.48,0.8346,1.8363,66.113,0,0,1.5367,4.3801,4.85
1mai,-6.5103,2.7074,-5.48,4.5272,0,57.0305,0,0.4748,3.328,11.7113,6.68
1sqo,24.2357,-25.7133,-5.48,2.01,0,115.5542,0,0.8069,0.6707,0,7.46
3cf8,11.8512,-17.2304,-5.48,0,0,182.1173,0,3.1174,2.2618,3.7333,4.9
3fzy,-17.3968,2.6141,-5.48,10.9882,0,20.3118,0,4.3542,10.4285,18.4263,6.74
1g74,15.062,-24.4969,-5.48,0,0,218.1244,0,7.7552,1.6796,2.5405,6.52
1hmr,26.8833,-28.1625,-5.48,1.3808,0,211.0036,0,0.0089,1.2703,2.5847,6.55
1f4x,14.8925,-17.6269,-5.48,2.8095,0,122.3106,0,0.8812,1.8532,4.5107,5.59
3st5,24.287,-32.3713,-5.48,1.384,0,276.0169,0,4.0165,4.0678,3.9161,11.3
1tys,19.0922,-21.2594,-5.48,6.5732,0,58.695,0,1.3817,0.7855,5.0946,5.49
4dkq,21.6572,-23.9805,-5.48,1.0784,0,160.54,0,0.0814,2.2419,1.5175,6.6
2yb0,27.839,-28.2172,-5.48,5.4442,0,100.946,0,0.006,0.3722,2.8349,3.85
1f73,13.9857,-15.2658,-5.48,7.4093,0,74.2619,0,0.0703,1.2099,9.2382,2.39
2jdk,19.446,-23.4431,-5.48,1.981,3.9703,35.8854,0,2.0038,1.9934,6.5597,6.54
2eg8,24.9345,-29.6557,-5.48,5.0373,0.9399,14.3888,0,2.6377,2.0836,0,4.5
1p1o,25.1912,-26.1691,-5.48,7.0636,0,31.6989,0,0.2122,0.7656,2.5829,5.76
1fzq,20.9973,-21.7858,-5.48,9.1531,0,27.7321,0,0.4068,0.3817,6.8399,7.62
3t83,5.0931,-11.3835,-5.48,0.9241,1,81.0563,0,2.0792,4.2112,4.9596,6.98
2qbu,21.4985,-25.0354,-5.48,6.5669,0,117.0392,0,2.4116,1.1253,6.2781,6.19
3k4q,-14.7401,-6.8669,-5.48,7.7808,0,13.7834,0,10.3947,11.2122,10.2397,5.34
3kmy,22.4943,-23.4905,-5.48,1.7136,0,135.3017,0,0.6777,0.3185,1.3841,4.49
2r2b,-13.3872,9.6593,-5.48,4.3716,0,62.4996,0,0.6029,3.125,14.4738,4.2
3qx5,35.8087,-39.3708,-5.48,2.9961,0,245.0493,0,1.3222,2.2399,1.8699,4.2
3juq,20.643,-22.351,-5.48,0.7424,0,144.8837,0,1.3884,0.3196,1,4.91
3s43,26.9022,-31.8286,-5.48,1.5388,0,250.3217,0,1.6157,3.3107,3.1557,8.6
2uxi,8.5121,-15.8102,-5.48,0.4095,0,146.5943,0,4.6994,2.5987,3.1989,7.3
3ip8,14.7529,-15.8421,-5.48,1.3653,0,105.2027,0,1.0325,0.0567,2.5417,2.28
1w5x,33.1117,-41.6225,-5.48,2.3158,0,376.4636,0,4.3437,4.167,6.1088,8.4
4e7r,41.1709,-47.8171,-5.48,5.0481,0,277.4719,0,1.3374,5.3088,2.7296,7.7
2wkz,46.6298,-54.1225,-5.48,4.9874,0,371.8739,0,3.5469,3.9459,4.5018,8.77
3qaa,14.3548,-31.1264,-5.48,1.3662,0,263.6121,0,12.2484,4.5232,3.8122,11.54
1f74,4.6572,-9.2219,-5.48,4.2887,0,66.1713,0,2.7102,1.8545,7.158,3.05
2amt,7.9169,-18.5958,-5.48,3.722,0.7716,127.3543,0,5.8272,4.8517,7.3707,4.44
1lkl,5.4135,-10.2344,-5.48,6.4692,0,105.9983,0,0.0178,4.8031,11.4276,5.81
3bu1,17.2644,-17.3849,-5.48,1.8642,0,81.6327,0,0.1103,0.0103,1.5127,8.15
5std,41.4005,-43.8951,-5.48,0.7957,0,339.9132,0,1.1179,1.3767,1.5673,10.49
1gjd,20.7897,-27.3792,-5.48,2.2692,0,122.3926,0,1.2896,5.2999,0,5.22
2h5a,6.4277,-7.9654,-5.48,3.543,0,45.7857,0,0.9304,0.6073,5.7442,5.1
1elb,6.2566,-16.2659,-5.48,0.5959,0,160.1415,0,3.4377,6.5716,3.8832,7.15
3d6p,2.1633,-4.0186,-5.48,0.7535,0,31.7874,0,0.0576,1.7977,3.0067,3.75
1q72,20.7468,-21.8119,-5.48,0,0,175.1845,0,0.179,0.8861,1.6268,6.85
3fat,25.2116,-26.5936,-5.48,5.0345,0,84.0705,0,0.9986,0.3833,2.1633,7.64
4avj,21.7656,-29.9046,-5.48,6.8413,0,151.2763,0,6.061,2.0779,6.2987,7.44
3hu3,24.4351,-31.1779,-5.48,8.2515,2,61.9321,0,4.9161,1.8267,8.2688,6.89
3ms9,17.9107,-18.6016,-5.48,0,0,134.0307,0,0.5545,0.1364,1,5.22
3be9,35.9571,-36.5238,-5.48,2.8385,0,206.1799,0,0.2284,0.3383,1,7.62
2wyf,8.0901,-12.1688,-5.48,2.2719,1.8914,60.1886,0,1.7573,2.3213,7.5573,4.43
3r6u,14.6682,-15.8328,-5.48,0.9784,0,95.869,0,0,1.1645,1.614,4.52
3uw5,31.5008,-37.8999,-5.48,4.5196,0,196.7217,0,0.6293,5.7697,2.2235,7.85
3djv,7.0911,-10.3726,-5.48,3.5995,0,38.7056,0,1.3387,1.9427,4.554,4.55
3g3r,11.9182,-15.0631,-5.48,3.5848,3,0,0,0.9215,2.2235,8,6.48
3pwd,24.2064,-28.2031,-5.48,0.9347,0,189.4128,0,2.4082,1.5884,1,6.66
2ypi,-8.0056,3.0599,-5.48,0.2684,0,13.2235,0,4.3075,0.6382,4.2904,4.82
1n5r,24.8633,-27.6132,-5.48,0.8364,0,198.9299,0,0.9597,1.7902,1.5372,5.66
3jzg,4.3964,-10.6541,-5.48,2.4658,0,157.9976,0,0.5758,5.6819,8.4169,4.4
4do4,21.3042,-21.622,-5.48,4.1806,0,91.7216,0,0.2829,0.0349,3.3409,7.29
3c56,4.3999,-15.4821,-5.48,5.655,1.2978,32.1215,0,10.2705,0.8116,7.9959,7.89
2f7o,25.0254,-29.3848,-5.48,2.356,2,93.1424,0,3.1669,1.1925,2.7038,7.44
4fut,22.1328,-27.6957,-5.48,8.0625,2,45.1992,0,1.9554,3.6075,8.6178,6.51
2x7t,19.8944,-23.1988,-5.48,0.8694,1.0014,138.7103,0,1.7496,1.5548,2.9111,6.63
1fzj,18.8512,-30.0062,-5.48,5.8768,0,343.6493,0,2.7007,8.4543,13.7927,8.1
2zq2,32.9215,-37.7676,-5.48,4.5077,0,197.3095,0,1.8001,3.046,2.2864,6.56
3gba,21.1171,-24.8235,-5.48,5.2433,0,134.3481,0,0.6795,3.0268,5.4249,9.07
3hmp,20.906,-21.8222,-5.48,0.9862,0,137.5715,0,0.4212,0.495,1.1904,5.49
1srg,25.3439,-35.1107,-5.48,0.7918,0,252.5316,0,8.0233,1.7435,1,5.3
3b24,10.1308,-10.572,-5.48,0.8955,0,47.142,0,0.006,0.4352,1.3338,4.38
3ewj,22.6618,-34.9778,-5.48,4.8954,2,114.836,0,9.6989,2.6172,4.8237,6.84
1ttm,17.1653,-21.0844,-5.48,0.4413,1,103.3503,0,3.2666,0.6525,1.5592,7.35
2vsl,12.4613,-21.4138,-5.48,2.4769,0,185.6904,0,4.0854,4.8671,5.4941,8.4
3myq,25.9862,-30.1627,-5.48,1.2224,1.1037,154.3821,0,2.1372,2.0393,1.6085,7.52
1jn4,-2.2204,-2.1592,-5.48,3.8281,0,59.9505,0,1.1921,3.1875,9.0316,4.95
1eld,2.5805,-25.3311,-5.48,1.6268,0,182.6611,0,17.3801,5.3705,2.7163,6.7
1v16,35.5324,-42.3954,-5.48,6.2555,2,139.5565,0,4.549,2.314,4.8305,3.87
3d0b,36.9677,-38.9836,-5.48,0.9968,0,287.918,0,0.2302,1.7857,1.372,6.54
4f1l,29.857,-31.7445,-5.48,2.7498,0,145.9853,0,0.0126,1.875,0,5.12
3c2o,12.736,-19.3644,-5.48,2.1297,0,57.8729,0,1.5011,5.1272,0,3.35
3b4f,24.0858,-32.1627,-5.48,1.4314,1.0002,135.6454,0,0.6056,7.4713,0,8.14
3pwk,12.0347,-17.2387,-5.48,3.6271,0,31.7364,0,3.9259,1.2781,1.5895,3.35
1zhy,38.3854,-39.7574,-5.48,0.0649,0,323.7146,0,0.0202,1.3517,1.4899,6.52
2cgf,22.7034,-22.9795,-5.48,0.813,0,148.241,0,0.2761,0,1,6.41
2j79,9.5779,-16.3443,-5.48,3.4706,0,94.1478,0,6.6664,0.1,4.587,5.96
1i5r,28.2645,-39.1831,-5.48,1.7147,0,404.0246,0,9.4616,1.457,7.5371,8.52
1o33,22.8869,-24.66,-5.48,2.7556,0,85.2677,0,0.0402,1.7329,0,5.74
1ciz,38.3812,-49.3122,-5.48,0.9914,1.8963,295.174,0,7.5766,3.3544,2.1287,7.44
2aqu,36.4218,-46.5744,-5.48,5.4583,0,296.6479,0,4.439,5.7135,4.6267,9.32
3t2q,12.4414,-19.6811,-5.48,2.5788,1,76.9996,0,7.237,0.0027,3.6918,3.66
3g2l,20.0355,-25.6226,-5.48,3.2356,0,160.4472,0,1.9905,3.5965,3.6861,3.87
1jaq,13.8389,-19.5071,-5.48,1.9284,1.9998,56.9735,0,4.2151,1.4532,4.3509,4.48
3dd8,20.9742,-23.3042,-5.48,0.9612,1,119.7389,0,1.552,0.7781,2.1194,7.85
3ejq,31.5336,-36.7904,-5.48,1.8216,2,172.3845,0,4.3298,0.927,2.7355,8.57
2qrl,12.9183,-14.4652,-5.48,3.7336,0,9.5977,0,1.449,0.0979,1.8,4
3nes,20.2436,-23.754,-5.48,0.0194,0,215.2132,0,1.0773,2.4331,2.7229,5.62
3k99,21.0496,-22.6529,-5.48,0.9263,0,154.9784,0,0.164,1.4393,1.5833,7.22
2v57,29.5893,-29.5893,-5.48,1.7393,0,156.4108,0,0,0,0,7.1
1zpa,3.6623,-30.8278,-5.48,1.2373,0,266.1145,0,13.4802,13.6852,3.875,8.4
4e4n,27.7579,-29.5898,-5.48,2.7329,0,166.1129,0,0,1.8319,1.7395,9.05
1ax0,12.4644,-12.6493,-5.48,2.7162,0,76.5189,0,0.0869,0.098,4.2405,3.13
4b5d,26.9752,-30.12,-5.48,1.013,0,237.4744,0,0.2331,2.9117,2.55,7.89
3si3,31.9175,-35.1323,-5.48,2.9872,0,211.1684,0,1.371,1.8439,1.9654,4.16
2hf8,33.6162,-40.5906,-5.48,11.3981,2,53.384,0,3.8383,3.1361,8.3066,5.47
1ypj,36.1359,-38.0869,-5.48,3.1895,0,226.0363,0,0.5256,1.4254,1.7548,7.02
1eb2,28.1137,-37.2575,-5.48,4.0478,0,193.197,0,6.8955,2.2484,1.6977,6.01
2zmm,25.8656,-31.7516,-5.48,2.6393,0,195.4612,0,1.5073,4.3787,2.1143,7.6
3pbb,21.5636,-25.8379,-5.48,0.4907,1,162.0436,0,2.6237,1.6506,2.4493,7.02
3g2y,4.6506,-6.667,-5.48,0.4573,0,29.9443,0,0.9367,1.0796,1.5015,2
2wm0,19.1478,-25.6843,-5.48,3.362,0,271.8137,0,4.7927,1.7438,8.9169,4.52
2w7y,7.6551,-10.8937,-5.48,4.0244,0,152.6538,0,1.3037,1.9349,10.1126,6.08
2q8m,4.2172,-6.2742,-5.48,2.1443,0,55.0121,0,1.5033,0.5537,5.0016,4.03
2p95,32.3606,-35.8971,-5.48,0.8718,0,262.2057,0,1.7876,1.749,1.2394,9.37
3buf,16.8471,-16.9812,-5.48,1.9674,0,79.9279,0,0,0.1341,1.7272,3.1
3c89,9.8558,-17.6945,-5.48,3.9704,2,112.7255,0,3.7163,4.1224,10.2717,6.07
3old,6.6733,-19.1325,-5.48,10.4546,0,279.5079,0,5.1772,7.2821,21.0814,5.9
3zsq,22.6048,-31.0387,-5.48,2.82,0,199.9933,0,0.5329,7.901,2.8357,4.96
1gjc,17.6264,-20.0764,-5.48,0.4501,0,133.7873,0,0.2032,2.2467,1,6.35
1nvr,42.039,-44.7569,-5.48,3.6589,0,258.9093,0,1.6277,1.0903,1.2642,8.11
3sap,21.7991,-25.6218,-5.48,0.9292,1.0307,136.6099,0,1.1207,2.702,2.0156,7.59
3zv7,19.7659,-21.2442,-5.48,0.7709,0,134.6105,0,1.4783,0,1,5.92
3gxy,-13.6203,2.3728,-5.48,3.2231,0,90.8413,0,6.5098,4.7377,11.4244,5.59
3t8v,36.1515,-45.7847,-5.48,4.3398,1,286.7586,0,4.0464,5.5869,5.3792,6.59
2bys,43.2941,-47.9241,-5.48,0.7442,0,383.2103,0,2.123,2.507,1.9051,9.52
1hih,39.0473,-43.2799,-5.48,6.0644,0,244.1512,0,1.2562,2.9765,4.305,8.05
3igp,18.6088,-22.4991,-5.48,0.9686,1.0601,89.9796,0,2.3473,1.5429,1.225,7.02
2glp,20.9796,-28.9113,-5.48,0,0,222.1481,0,4.6614,3.2703,1,5.01
2ha3,10.8542,-13.802,-5.48,0.9699,0,78.7562,0,0.2757,2.6721,1.614,3.03
1fv0,14.9129,-23.8455,-5.48,0.7634,0,167.8451,0,3.7572,5.1754,1.4931,5.93
1k9s,21.3864,-21.5533,-5.48,3.5881,0,112.1495,0,0.0174,0.1495,3.5283,6.52
2i3i,28.1892,-32.7399,-5.48,2.938,0,189.2974,0,0.1363,4.4145,1.8362,7.3
3ug2,17.8986,-21.7912,-5.48,0.2999,0,174.5031,0,1.6891,2.2035,1.995,8.25
1qyg,23.739,-27.8138,-5.48,0.9869,0,198.5825,0,1.6147,2.46,1.6393,6.85
3qgw,27.5547,-34.0509,-5.48,0.7212,0,223.607,0,3.9847,2.5115,0,5.89
4ek9,13.0033,-15.5605,-5.48,3.2141,0,69.5737,0,1.8469,0.7104,3.4354,4.42
2h4k,24.4075,-27.9904,-5.48,2.802,0,153.0958,0,1.0853,2.4975,1.8595,5.49
1k6v,28.1703,-32.7488,-5.48,0.3146,0,315.4733,0,1.7755,2.803,4.1767,6.92
1ndw,16.0096,-20.916,-5.48,1.1107,0,161.375,0,3.1686,1.7377,2.7947,5.23
3cd7,27.0662,-35.7307,-5.48,4.398,0,223.5431,0,2.0191,6.6454,4.138,7.84
4acc,20.1305,-25.1835,-5.48,1.1335,0,176.1951,0,1.7414,3.3116,1.8348,7.7
1gwv,2.5138,-3.5322,-5.48,1.7975,0,112.3725,0,0.0126,1.0057,8.2419,2.57
2rkf,31.3319,-37.2149,-5.48,2.0015,0,292.0816,0,3.8817,2.0012,3.5639,9.08
2qbw,25.5294,-36.237,-5.48,6.1948,0,290.2181,0,1.6277,9.0799,9.3317,7.25
1c5q,23.8817,-23.9435,-5.48,2.4048,0,89.1571,0,0.0509,0.0109,0,6.36
3iqu,-16.8966,10.1396,-5.48,7.4646,0,91.5065,0,0.355,6.402,20.0226,4.77
1f57,21.9984,-22.2122,-5.48,4.0069,1,12.7938,0,0.0693,0.1445,1.6319,5.64
3bf1,-8.1929,1.4879,-5.48,1.8535,0,36.5664,0,3.7385,2.9666,6.8113,2.52
2xjg,24.6824,-26.8708,-5.48,0.9136,0,190.2971,0,0.0961,2.0924,1.5333,7.82
1adl,25.2458,-26.3425,-5.48,1.4022,0,192.2303,0,0,1.0967,2.4655,5.36
3bxh,13.0176,-15.3479,-5.48,7.0754,0,47.182,0,1.9539,0.3765,7.5329,4.03
1ai7,14.9877,-17.4956,-5.48,0,0,124.5781,0,2.508,0,1,4.09
2oxn,13.8178,-19.0187,-5.48,4.3998,0,81.0883,0,3.6662,1.5346,4.1578,7.44
3ru1,22.3909,-24.6679,-5.48,2.4922,0,130.3483,0,1.8709,0.4061,1.7136,4.85
1ta6,34.8467,-40.4383,-5.48,3.7188,0,253.2041,0,1.5207,4.0709,2.7686,9.13
3bwj,-0.0473,-6.2121,-5.48,6.3006,0,136.1286,0,1.1155,5.1439,14.1558,6.5
1ype,37.0155,-40.3059,-5.48,3.5308,0,235.563,0,1.8476,1.4428,1.7687,8.1
1hpv,20.8944,-26.7915,-5.48,0.1071,0,248.1407,0,0.8655,5.0315,3.1557,9.22
2vj8,36.1219,-47.008,-5.48,2.1828,1,322.4213,0,7.7628,3.1232,3.7171,8.7
3m67,23.6421,-29.5501,-5.48,1.0396,1.0135,159.7798,0,1.4053,4.5027,1.6436,6.74
1o2j,18.5462,-21.804,-5.48,2.1931,0,120.1883,0,2.4971,0.7607,1.9778,6.92
3el9,39.3891,-45.5226,-5.48,5.5523,0,290.3634,0,1.9502,4.1833,4.8729,8.4
2pvl,19.7039,-22.933,-5.48,0.6462,0,152.6026,0,1.3112,1.9178,1,7.62
2oi2,1.2953,-7.1286,-5.48,1.2748,2,59.0896,0,2.7565,3.0768,8.4308,6.3
2wzs,25.7251,-26.9597,-5.48,2.4856,1.9937,88.2485,0,1.1905,0.044,3.5818,3.85
3el5,25.5358,-33.301,-5.48,0.7961,0,285.1632,0,3.6677,4.0976,3.2039,7.72
2xpk,40.2378,-43.4628,-5.48,5.7071,0,252.1393,0,1.163,2.062,4.1325,11.3
1v2u,21.4894,-21.7524,-5.48,2.5613,0,65.9635,0,0.2222,0.0408,0,3.37
1nh0,25.6505,-40.1537,-5.48,6.8959,0,290.9363,0,3.6235,10.8796,8.7493,9.74
2zym,4.8296,-8.2,-5.48,3.7643,0,269.9726,0,3.0086,0.3618,16.1874,6.14
1o5r,24.9257,-30.1714,-5.48,1.747,0,238.4001,0,2.0856,3.16,3.5298,8.12
3sbi,20.1108,-22.5075,-5.48,0.8667,1.0135,104.7297,0,1.156,1.2407,1.6531,7.92
1drk,33.6514,-33.8743,-5.48,8.5302,0,70.2852,0,0.2228,0,3.25,6.82
1zoh,25.4225,-27.5863,-5.48,0,0,188.943,0,2.1638,0,0,7
3iw6,24.0074,-35.6441,-5.48,1.6628,0,240.8099,0,7.6488,3.9878,1.3923,5.48
1pme,27.5684,-33.5719,-5.48,0.4583,0,227.0191,0,2.7204,3.2832,0,9.4
4b76,16.2361,-19.2213,-5.48,0.0951,0,147.7939,0,1.7924,1.1928,1.511,4.54
4e4l,25.8041,-26.9572,-5.48,1.7252,0,156.1975,0,0.082,1.0711,1,8.77
2qnp,39.1707,-47.848,-5.48,2.8187,0,315.951,0,2.9545,5.7228,1.5674,6.41
2jh6,23.0171,-25.0074,-5.48,0.6439,0,191.1613,0,0.3258,1.6646,1.9488,7.77
1uou,23.9977,-25.4349,-5.48,4.0723,0,87.1004,0,1.3712,0.066,1.499,7.7
4hf4,29.617,-33.9233,-5.48,0.2281,0,278.6924,0,0.3022,4.0041,1.924,8.62
1add,15.4015,-17.6934,-5.48,2.3819,0,116.2089,0,1.9185,0.3734,3.6479,6.74
2cle,7.9401,-16.3513,-5.48,2.1479,0,135.6566,0,5.7474,2.6638,4.7557,3.55
1phw,-15.7578,0.7081,-5.48,0.304,0,49.421,0,12.6874,2.3622,5.0726,3.3
3iss,-9.8578,-3.2806,-5.48,4.7496,0,109.0554,0,5.66,7.4784,12.04,6.05
3ioe,18.776,-21.3026,-5.48,6.2505,0,106.9336,0,1.3045,1.2221,6.8615,3.27
3ekx,29.0273,-34.7817,-5.48,0.9191,0,294.3061,0,1.18,4.5744,3.2039,9.41
1b4h,23.9318,-29.8978,-5.48,6.7447,0,173.0974,0,2.2482,3.7178,7.1726,5.46
2azr,23.3532,-26.0959,-5.48,3.0605,0,132.8782,0,0.6878,2.0549,2.0129,3.64
3l7a,18.3492,-24.5356,-5.48,3.475,0,136.8563,0,3.8052,2.3813,3.3449,4.33
3g2j,18.2479,-18.9384,-5.48,5.869,0,71.8582,0,0.0694,0.6212,5.6842,4.75
4sga,27.4441,-35.8954,-5.48,5.4313,0,169.0475,0,2.3443,6.1069,2.9312,7.3
2pql,28.9712,-29.4021,-5.48,1.9534,0,177.2287,0,0.0339,0.397,1.304,7.28
2x91,19.007,-29.909,-5.48,1.7621,1.9399,156.7652,0,7.3228,3.5792,4.4906,6.74
4ap7,30.3123,-30.9683,-5.48,1.8219,0,204.1252,0,0.2494,0.4066,1.7499,7.96
1uz8,6.6895,-9.5829,-5.48,3.9281,0,130.8048,0,0.0009,2.8925,9.5005,4.96
1uj6,1.2618,-5.2664,-5.48,4.5179,0,54.2474,0,2.588,1.4167,8.4571,3.05
4el5,23.1641,-24.842,-5.48,5.4827,0,102.9788,0,1.6263,0.0517,4.2963,5.37
3juk,31.5836,-36.8857,-5.48,9.5623,2,116.2289,0,1.7118,3.5903,10.2309,4.89
2wyj,22.7305,-31.397,-5.48,0,0,252.3102,0,2.0864,6.58,1.4076,9
1ebz,37.5338,-43.6532,-5.48,4.5742,0,314.5623,0,0.9809,5.1385,5.433,9.4
1fo0,40.22,-56.4274,-5.48,11.1116,0,388.6886,0,5.8932,10.3142,12.3601,5.59
3f7g,27.3314,-31.9985,-5.48,3.8366,0,173.5132,0,0.7592,3.9079,2.5768,7.37
3obu,-5.8374,-7.0483,-5.48,3.4683,0,202.5171,0,0.6101,12.2756,13.1681,4.3
3su1,30.5466,-39.3192,-5.48,4.365,0,215.0981,0,0.3746,8.3981,2.3072,6.68
1uj5,0.5532,-4.6705,-5.48,4.3601,0,43.6408,0,3.7233,0.394,7.9993,3.05
2f34,9.6157,-13.4908,-5.48,2.5364,0,92.0126,0,0.3145,3.5606,4.3852,6.89
3k4d,5.5228,-13.9654,-5.48,3.2808,0,52.3774,0,8.4371,0.0054,3.3596,5.11
1h46,16.0049,-22.3517,-5.48,0,0,184.4578,0,4.6234,1.7235,1.8398,3.57
4ad3,15.2248,-16.9536,-5.48,4.5403,0,125.3882,0,0.5109,1.2179,7.1724,4.62
1vfn,11.5223,-12.9273,-5.48,1.8127,0,11.9059,0,1.405,0,0,5.6
3e6y,10.9758,-15.4725,-5.48,2.0785,0,151.7151,0,0.027,4.4696,5.7424,5.6
2pqb,21.7049,-29.9758,-5.48,12.343,0,49.3941,0,0.8615,7.4094,8.7926,7.2
3lvw,6.7481,-11.8001,-5.48,3.4942,0,78.0611,0,3.4207,1.6312,5.6576,2.67
1q65,26.659,-29.4179,-5.48,5.0713,0,109.3875,0,1.9635,0.7954,2.2651,5.46
3e5u,21.4045,-22.3247,-5.48,1.5539,0,143.2832,0,0.5952,0.325,1.9958,5.85
3lq2,13.0683,-21.2871,-5.48,2.0231,0.7007,146.9322,0,6.3856,1.8333,4.8305,5.22
3bkl,33.5889,-42.6394,-5.48,3.1164,1.9998,264.2618,0,4.8388,4.2117,6.3386,6.17
1hee,22.1583,-26.635,-5.48,3.9849,1,84.5255,0,2.106,2.3708,3.154,5.34
