name,Gold.PLP.Fitness,Gold.PLP.PLP,Gold.PLP.part.hbond,Gold.PLP.part.metal,Gold.PLP.part.buried,Gold.PLP.part.nonpolar,Gold.PLP.part.repulsive,Gold.PLP.ligand.clash,Gold.PLP.ligand.torsion,Gold.PLP.Chemscore.Hbond,Gold.PLP.Chemscore.CHOScore,Gold.PLP.Chemscore.Metal,affinity
2wnj,70.6102,-70.653,-1,0,0.8844,-75.2639,0.2607,0,1.5214,1,0,0,6.48
1qft,52.5133,-34.6564,-3.7906,0,-5.164,-30.4552,2.2012,0,0.3457,6,0.1828,0,8.77
2e27,78.8845,-74.1038,-2.225,0,-9.5148,-65.0187,0.2764,0,0.6096,2,0,0,9.35
2vvu,98.602,-103.9366,-1.8653,0,-9.229,-98.2599,0.4149,5.4546,2.3872,1.6315,0,0,8.1
1v2t,59.0947,-46.9768,-7.1058,0,-8.5338,-34.573,0.4572,0,3.003,6.0413,0,0,4.71
3kqr,39.3511,-28.3258,-3.5082,-2,-3.1609,-21.2935,0.0377,0,0.5323,0.03,0,2,4.43
1gi7,41.3211,-45.7542,-4.2926,0,-9.6619,-34.2482,0.4269,10.3483,0.1029,2.0403,0,0,4.51
2y5f,83.3141,-89.7294,0,0,-11.0506,-80.8833,0.3406,4.4638,0.9757,0,0,0,8.7
1g4j,53.0836,-37.6121,-4,-0.4484,-2.9238,-32.3432,0.0678,0,1.4049,2.0938,0,2,8.7
3ryy,45.6915,-32.5137,-2.7232,-0.7042,-0.5703,-30.0244,0.0859,0,1.1481,1.0378,0,2.0601,7.42
1c70,114.5428,-111.2855,-6.967,0,-9.2432,-104.4983,0.2358,0,1.7388,2.245,0,0,10.3
2qmg,129.2519,-110.0082,-9.3387,0,-8.7501,-100.5964,1.1574,0,2.0624,7.7895,0,0,9.15
3pn4,82.0526,-54.2559,-9.2136,-1.9549,-0.3733,-53.1637,9.3356,0,1.8858,6.5228,0,2,6.85
2pwd,43.721,-26.8782,-10.1196,0,5.3508,-23.8775,0.0111,0,0.0083,5.6198,0,0,4.4
1m2p,52.7293,-52.8533,-4.3041,0,0.9513,-51.3796,1.7924,0,1.494,0.9547,0,0,6.11
1g98,36.3467,-21.5001,-11.8523,0,0.843,-18.5993,3.2873,0,0.0392,4.975,0,0,5.7
1duv,109.7491,-55.2516,-22.4923,0,-13.3189,-24.3506,0.5812,0,1.3352,19.056,0,0,11.8
3iw5,87.0698,-101.3937,-1.9527,0,-9.3822,-94.7049,0.7293,16.6372,1.7439,1.9338,0,0,6.08
1ado,16.3402,-15.9898,-5.2468,0,-3.3224,-12.3529,2.7965,0,1.4198,1.0633,0,0,6
1cnx,53.6245,-42.8679,-2,-1,-5.1548,-35.4436,0.0778,0,2.2136,1,0,2.0307,7.37
3p2e,80.6049,-62.8309,-10.1324,0,-11.407,-45.8439,0.686,0,1.0833,6.129,0.5179,0,6.22
2qtn,49.6924,-44.9819,-4.6417,0,0.1585,-39.2623,0.1743,0,0.7939,2.0995,0,0,3.42
3p9t,30.7468,-30.7163,0.9036,0,3.3109,-36.7769,0.0937,0,0.4259,0.2941,0,0,6.2
1gaf,62.501,-56.3433,-5.2244,0,-6.8661,-49.1247,0.2941,0,1.4961,3.05,0,0,8
1pzi,49.6611,-34.4919,-6.6837,0,-2.4889,-29.9013,0.2163,0,0.4074,5.328,0,0,4.22
1k1l,73.645,-57.1595,-8.6934,0,-0.7476,-55.5418,2.3123,0,3.1776,7.6136,0,0,6.9
4de0,42.5458,-42.3829,-6.8129,0,-10.6984,-31.7004,2.9717,5.614,0.4331,2.2143,0,0,5.89
1b6h,99.8025,-71.634,-12.2643,0,-6.6969,-58.2637,0.6864,0,2.3387,10.9487,0,0,7.82
2ogy,63.7317,-49.326,-8.7404,0,-9.3873,-35.9871,0.7855,0,2.6426,6.5637,0,0,4.48
1bwb,137.8002,-122.8739,-15.2456,0,-8.3994,-111.6481,4.1645,14.7315,1.9402,11.1794,0,0,8.42
2qhd,36.1368,-38.0465,-1.0332,0,-3.5484,-32.0755,0.1797,0,2.4548,1,0,0,5.38
3tkw,70.1332,-67.6036,-6.6317,0,5.7818,-70.4585,0.7696,0,3.5303,3.1968,0,0,5.27
1sdt,116.3719,-114.2485,-6.5645,0,-7.6529,-103.5419,0.2073,0,1.7283,1.86,0,0,9.27
3eqr,93.8012,-85.9385,-3,0,-5.6571,-81.6562,0.2998,0,1.7566,2.792,1,0,8.7
3hll,78.8212,-78.6915,-1.8009,0,-6.3233,-73.9807,0.0798,0,2.2495,1.5429,0,0,8.24
1c5n,46.1014,-33.985,-2.8931,0,-3.7376,-29.9802,0.2746,0,0.0002,4.039,0,0,4.7
1gja,72.9953,-53.6549,-7.0548,0,-7.2312,-41.65,0.4652,0,0.164,6.5562,0,0,5.42
1drj,67.4297,-38.836,-11.2744,0,-5.0463,-25.6146,0.0345,0,0,9.5312,0,0,7.4
3m89,70.5446,-53.5388,-11.3045,0,-11.4246,-34.1581,0.5581,0,1.2631,6.5107,0,0,6.16
3nkk,52.6274,-37.9721,-4.5549,0,-3.7143,-32.2649,0.2928,0,0.1723,5,0,0,4.7
3k00,96.7752,-73.3233,-15.5933,0,10.3721,-80.9796,2.6601,0,4.0739,10.5333,0,0,5.77
2evl,116.3065,-109.5392,-5.9629,0,-8.4096,-98.6086,0.519,0,4.357,5.1605,0,0,6.7
3sr4,97.4057,-67.4986,-10.6115,0,-9.3394,-59.3587,0.9746,0,1.1562,8.9799,1.7599,0,6.54
4flp,66.5141,-64.9009,-1,0,-4.9119,-60.5688,0.1323,0,0.6934,1,0,0,6.72
2nsl,63.3532,-42.1042,-15.0856,0,0.6928,-28.987,0.5008,5.243,0.1544,8.9336,0,0,4.68
3suf,94.4742,-90.8267,-8.1688,0,-12.5984,-76.7529,0.7473,1.8559,3.8337,4.3903,0,0,7.56
3fhb,45.4596,-43.03,-1.8596,0,-4.1483,-39.0164,1.6663,0,0.3486,1.0422,0,0,5.7
4b6o,61.7967,-46.7117,-9.7022,0,-4.2373,-39.2148,0.5516,0,1.0968,5.7595,0,0,7
1b52,94.3308,-69.4146,-12.8717,0,-8.9306,-52.5888,0.6793,0,2.797,10.1701,0,0,7.12
2j2u,69.2994,-76.0628,-0.6517,0,1.5149,-79.6363,0.5858,0.0835,3.3672,0.0182,0,0,7.33
3zyf,42.108,-32.0148,-3.3955,-1.8519,-7.1892,-23.9587,0.115,6.1037,0.363,1.9684,0,1.8363,4.85
1mai,59.156,-36.5133,-11.4516,0,-7.4908,-19.4273,0.0249,0,2.1607,8.988,0,0,6.68
1sqo,69.3358,-57.4467,-6.3358,0,-9.0812,-45.3553,0.5035,0,0.6707,4.4102,0,0,7.46
3cf8,40.1691,-42.7155,-0.0858,0,4.0905,-49.6499,0.0625,0,1.2732,0,0,0,4.9
3fzy,96.3076,-50.543,-26.9315,0,-12.1116,-17.1479,0.8866,7.8825,5.6692,21.6618,0,0,6.74
1g74,30.4926,-33.8518,-1,0,13.5845,-50.6706,0.1365,0,1.6796,0,0,0,6.52
1hmr,54.8454,-52.745,-3,0,-3.4507,-47.5209,0,3.927,1.2703,2.856,0,0,6.55
1f4x,57.9208,-51.7688,-6.7844,0,-7.3482,-40.9881,0.1848,0,1.2262,2.8682,0,0,5.59
3st5,79.7306,-82.3258,-5.5076,0,-1.5439,-79.8079,0.6011,3.357,3.2373,2.4121,0,0,11.3
1tys,69.1408,-45.765,-14.3322,0,-8.3379,-26.1879,0.415,0,0.7855,8.3156,0,0,5.49
4dkq,59.4294,-64.321,-1.702,0,-8.3084,-58.3383,0.4069,7.9985,0.2648,1.2122,0,0,6.6
2yb0,72.6699,-56.1492,-5.8044,0,-8.5456,-43.4132,0.3887,0,0.3722,5.755,0,0,3.85
1f73,58.9568,-36.1007,-13.0086,0,-6.0732,-20.3354,0.0579,0,1.2099,8.4253,0,0,2.39
2jdk,62.1444,-34.1483,-6.6193,-4,0.42,-27.963,0.0489,0,1.9934,2.7203,0,3.9703,6.54
2eg8,58.192,-29.068,-7.284,-1,-3.1526,-19.653,0.7163,0,0.5372,8.1863,0,0.9399,4.5
1p1o,67.3548,-36.7624,-11.7083,0,-7.9258,-25.4341,0.6499,0,0.7656,10.7079,0,0,5.76
1fzq,96.9914,-59.7554,-16.5566,0,-12.3517,-36.6064,0.9245,0,0.3817,12.6481,0.0184,0,7.62
3t83,54.9775,-45.76,-2.8554,-0.8148,-8.5174,-38.645,0.4959,0,2.8912,1,0,2,6.98
2qbu,93.8036,-71.8483,-15.0841,0,-8.181,-55.6623,0.7916,0,1.1253,7.1454,0.9233,0,6.19
3k4q,50.4063,-15.8256,-13.0101,0,-3.4533,-14.8241,15.2117,0,5.6332,15.2823,0,0,5.34
3kmy,56.7969,-40.3264,-3.8555,0,-3.6264,-34.4619,0.1255,0,0.3185,5.7025,0,0,4.49
2r2b,52.2433,-35.7884,-10.6199,0,-4.8826,-21.5795,0.0523,0,3.125,7.5682,0,0,4.2
3qx5,94.4267,-84.6008,-3,0,-9.4877,-79.8309,1.5186,0.6434,0.7654,3,1,0,4.2
3juq,52.3808,-41.9201,-2.4835,0,-1.1841,-39.8226,0.0513,0,0.3196,3.7,0,0,4.91
3s43,75.2078,-73.5955,-5.5732,0,-3.502,-67.5267,1.1721,0,3.3107,2.7446,0,0,8.6
2uxi,27.1674,-28.0643,-2.2081,0,5.5932,-34.4437,0.0271,0,1.2041,0.5038,0,0,7.3
3ip8,41.2256,-35.2392,-6.2413,0,-1.0692,-34.0772,0.0044,0,0.0567,2.0333,0,0,2.28
1w5x,127.0772,-120.3102,-12.174,0,-4.0403,-112.9335,0.7693,0,2.7525,4.0907,0,0,8.4
2e94,88.1937,-65.5179,-5.605,-2,-6.6695,-55.2123,0.3968,3.0359,1.6575,3.6815,0,2.997,8
4e7r,106.7595,-93.6115,-6.5251,0,-11.1973,-83.0447,1.7,0,4.7356,7.5398,0,0,7.7
2wkz,120.6355,-111.5367,-6.1013,0,-6.5608,-105.5508,0.7417,0,3.3762,5.2838,0,0,8.77
3qaa,48.2757,-59.4717,-5.481,0,13.695,-75.2589,3.4147,9.0983,4.5232,2.3163,0,0,11.54
1f74,50.7812,-34.3734,-11.6785,0,-1.9851,-24.8309,0.0601,0,1.8545,6.7056,0,0,3.05
2amt,83.7479,-64.8908,-11.9265,-0.4945,-6.8812,-51.1772,3.224,0,3.2263,5.35,0,1.5433,4.44
1lkl,78.7094,-61.9848,-10.9116,0,-10.4242,-42.5113,0.3185,0,4.8031,8.7769,0,0,5.81
3bu1,37.3718,-28.3923,-3,0,-2.3052,-25.6616,0.0945,0,0.0103,3,0,0,8.15
5std,84.4943,-84.8103,-0.6979,0,-5.4236,-83.6346,0.0541,0,1.3767,0.8125,0,0,10.49
1gjd,66.249,-59.1806,-7.2287,0,-7.5022,-48.9972,0.531,5.3675,0.9041,4.748,0,0,5.22
2h5a,49.2029,-31.4707,-10.8614,0,-5.9108,-16.7621,0.0433,0,0.6073,6.3156,0,0,5.1
1elb,41.7312,-46.8061,-3,0,3.4081,-58.05,3.1172,0,3.9257,0.9255,0,0,7.15
3d6p,24.8095,-24.1617,-3.6182,0,-4.5551,-17.809,0.3986,0,1.7977,1.4144,0,0,3.75
1q72,53.9698,-55.7421,0,0,-6.7831,-51.9312,0.0741,0,0.8861,0,0,0,6.85
3fat,70.9984,-42.4401,-9.9869,0,-5.2711,-30.8799,0.4252,0,0.3833,9.775,0,0,7.64
4avj,58.8008,-38.5228,-8.5056,0,-7.5292,-23.9885,0.0618,0,1.321,7.64,0,0,7.44
3hu3,121.3688,-65.5988,-13.2404,-1.6699,-3.2134,-52.8257,0.8381,0,1.8267,10.9828,0.8251,4,6.89
3ms9,41.4762,-41.7491,0,0,-1.3804,-41.5308,0.2494,0,0.1364,0,0,0,5.22
3be9,89.1669,-76.8267,-4,0,-5.5117,-70.0716,0.4267,0,0.3383,3.5499,0.789,0,7.62
2wyf,46.5976,-29.5895,-4.5728,-1.8647,-0.7206,-24.3157,0.2647,0,1.6417,2.981,0,1.8914,4.43
3r6u,37.814,-35.4139,-1.9094,0,-3.4336,-31.2936,0,0.4477,0.0761,1,0,0,4.52
3uw5,92.899,-80.7481,-5.6777,0,-10.1056,-69.2981,0.5872,0.9083,3.1361,6.4438,0,0,7.85
3djv,41.0789,-32.5336,-5.6864,0,-7.6518,-22.1159,0.4879,0,1.3448,3.745,0,0,4.55
3g3r,78.4154,-29.8953,-11.7074,-3,-5.4356,-11.3559,0.2655,0,1.0052,8.8435,0,4,6.48
3pwd,37.2152,-48.4005,-1,0,-3.9,-47.9676,2.5446,14.1852,0,1,0,0,6.66
2ypi,12.3774,-10.3945,-6.6631,0,1.8713,-12.9799,2.573,0,0.6382,1.0864,0,0,4.82
1n5r,51.8669,-52.4473,-1,0,-1.1769,-51.7286,0.0274,0,1.7902,1,0,0,5.66
3jzg,61.6027,-63.6147,-3.4948,0,-3.9062,-57.8834,0.3504,1.5266,4.1757,2.622,0,0,4.4
4do4,59.8839,-41.3318,-8,0,-7.4867,-29.2035,0.3038,0,0.0349,6.2073,0,0,7.29
3c56,56.6206,-23.2198,-13.0582,-1,9.8917,-25.5095,7.1236,0,0.8116,9.0791,0,1.2978,7.89
2f7o,43.63,-17.6894,-8.4935,-1.9792,7.642,-23.5492,0.1349,0.9344,0.0625,5,0,2,7.44
4fut,122.3391,-66.5231,-16.0826,-1.8406,-8.8749,-43.7172,0.6829,0,1.6436,11.5751,0.1261,4,6.51
2x7t,52.2634,-40.3648,-2.3261,-0.9294,-1.028,-35.0215,0.0862,0,1.5548,1,0,2.0014,6.63
1fzj,131.0492,-118.373,-11.9181,0,-16.7045,-96.3855,0.5535,0,6.0432,8.2542,0,0,8.1
2zq2,93.7006,-76.5503,-6.4344,0,-5.476,-67.5411,0.4597,0,1.668,6.8288,0,0,6.56
3gba,89.1859,-60.5734,-14.3486,0,-8.1146,-45.852,1.3773,0,1.5434,10.5664,0,0,9.07
3hmp,41.5723,-39.5623,-1,0,-3.1529,-36.6637,0.0367,0,0.495,1,0,0,5.49
1srg,53.4332,-51.4416,-4.0352,0,9.2717,-62.8146,0.211,0,0.2107,0.8043,0,0,5.3
3b24,26.7896,-24.876,-1,0,-4.0955,-22.0171,0.2585,0,0.4352,0.928,0,0,4.38
3ewj,62.8605,-38.2926,-9.2707,-1.7682,6.2089,-40.5865,5.6294,0,1.4341,5.1453,0,2,6.84
1ttm,41.6036,-27.9087,-1.5416,-0.9273,3.2854,-30.7155,0.0867,0,0.6525,1,0,2,7.35
2vsl,68.0812,-64.6944,-4.1837,0,2.0525,-64.957,0.4637,0.0197,3.8183,3.6811,0,0,8.4
3myq,59.348,-46.077,-4.255,-0.6002,-2.9571,-41.6122,0.0869,0,2.0393,1.5759,0,2.1037,7.52
1jn4,71.9219,-61.6288,-10.5816,0,-11.7907,-46.4233,1.5158,0,1.9859,4.755,0,0,4.95
1eld,5.2156,-22.0807,-4.0383,0,31.5064,-58.6316,3.4349,14.4405,3.6723,1.64,0,0,6.7
1v16,119.2478,-63.4927,-8.7158,-1.847,-7.0202,-60.3503,4.0489,0,1.1943,10.3813,1,4,3.87
3d0b,91.9782,-92.5496,-1,0,-6.0781,-86.7536,0.2501,0,1.7857,1,0,0,6.54
4f1l,67.5592,-61.0499,-4.556,0,-8.4513,-53.86,0.3487,0,0.9397,2.7963,0,0,5.12
3c2o,42.7412,-31.4394,-4.3161,0,-2.6313,-25.4197,0.0919,0,1.1336,4.523,0,0,3.35
3b4f,41.9381,-52.8993,-6.7749,-0.7194,-9.1907,-39.9495,0.3559,17.1047,2.6948,1.844,0,1.0002,8.14
3pwk,30.3333,-7.1136,-5.0779,0,7.2804,-10.8799,0.3027,0,1.2781,8.592,0,0,3.35
1zhy,63.7862,-65.6587,-1,0,-4.018,-62.3802,0,2.5465,0.1276,0.3097,0,0,6.52
2cgf,49.4216,-46.8378,-1.2883,0,-4.5143,-43.4991,0.1038,0,0,0.8613,0,0,6.41
2j79,47.0604,-30.896,-13.0904,0,0.871,-27.901,6.1375,0,0.1,5.4548,0,0,5.96
1i5r,129.6007,-125.1123,-8.125,0,-2.1479,-126.8774,1.8071,0,1.457,2.0244,0.443,0,8.52
1o33,53.8873,-49.6128,-7.3266,0,-9.9296,-34.291,0.4883,11.8985,0.1215,5.472,0,0,5.74
1ciz,107.3768,-88.3295,-1.5005,-1.7755,-0.7978,-91.9613,5.2408,0,3.3544,1,0,3.7927,7.44
2aqu,98.1249,-92.6119,-10.4733,0,-1.008,-85.4871,0.8993,5.9768,3.806,6.3673,0,0,9.32
3t2q,36.8262,-21.1294,-6.581,-1,6.8546,-25.4518,1.5848,0,0.0027,3.2341,0,1,3.66
3g2l,64.3304,-55.497,-8.8221,0,-3.7312,-47.2206,0.2578,1.6442,1.6402,4.586,0,0,3.87
1jaq,40.4252,-25.4754,-4.4633,-1.8711,0.2193,-26.657,3.382,0,1.4532,1.9525,0,1.9998,4.48
3dd8,48.6725,-34.8855,-2.2168,-0.6634,-1.022,-33.1519,0.3011,0,0.7781,1.1144,0,2,7.85
3ejq,64.0467,-42.9138,-6.8861,-1.6715,3.8819,-45.7046,0.1078,0,0.12,3.1243,0,2,8.57
2qrl,45.2277,-16.4584,-5.7722,0,0.3247,-13.1684,0.1493,0,0.0979,9.655,0,0,4
3nes,32.6201,-45.6517,-0.3837,0,-1.6058,-48.0273,0.133,11.7064,0.8339,0.1142,0,0,5.62
3k99,52.8586,-52.7373,-2.1076,0,-6.6388,-47.0685,0.0594,0,1.4393,1,0,0,7.22
2v57,58.4515,-52.4515,-3,0,-10.1366,-43.1996,0.1789,0,0,2,0,0,7.1
4e4n,76.6274,-66.8005,-2.9608,0,-9.3787,-56.5315,0.3483,0,1.0734,2.9913,1,0,9.05
1ax0,43.6899,-32.0969,-6,0,-3.3135,-24.921,0.0972,0,0.098,3.9297,0,0,3.13
4b5d,59.6187,-59.1551,-1.936,0,-4.1247,-58.0579,0.2542,0,1.695,1.2845,0,0,7.89
3si3,76.8015,-67.7227,-3,0,-6.9206,-61.879,1.9277,0,0.4794,3,0.3459,0,4.16
2hf8,144.0095,-77.3699,-15.8884,-1.5616,-14.2075,-53.348,1.1505,0,1.8366,15.4376,0,4,5.47
1ypj,92.1211,-77.8293,-4.4286,0,-9.0435,-68.7518,0.7889,0,1.4254,5.7142,0,0,7.02
1eb2,74.1859,-64.7113,-6.254,0,0.3925,-66.6415,2.3243,5.7474,2.2484,6.5729,0,0,6.01
2zmm,73.7255,-66.3662,-5.8243,0,-4.3687,-58.0811,0.2065,0.2183,3.2312,4.68,0,0,7.6
3pbb,57.0765,-52.1287,0,-0.9252,1.1134,-56.2217,0.7383,1.6068,1.132,0.52,0.4195,1,7.02
3g2y,17.8632,-17.7664,-5.4203,0,-2.3589,-13.9739,1.9543,0,1.0796,0.752,0,0,2
2wm0,92.4518,-84.5548,-8.3863,0,-10.3917,-74.0019,4.9236,0,1.7438,3.7948,0,0,4.52
2w7y,82.8603,-66.7328,-11.1119,0,-8.3301,-51.0841,0.3866,0,1.4197,6.3223,0,0,6.08
2q8m,61.5717,-53.9526,-8.8513,0,-7.4116,-40.5574,0.2688,0,0.5537,2.5407,0.3682,0,4.03
2p95,92.0233,-94.587,-1,0,-7.4932,-91.9264,0.2346,1.8933,1.749,0.9425,0,0,9.37
3buf,27.9882,-19.2564,-1.962,0,-2.5741,-16.4008,0,0,0.1341,3,0,0,3.1
3c89,72.4265,-51.4132,-10.3046,-1.9346,-4.2878,-38.6125,0.5483,2.5116,3.1909,5.9689,0,2,6.07
3old,126.7953,-101.4281,-18.7931,0,-7.6769,-83.2061,0.1984,0,7.2821,13.3105,0,0,5.9
3zsq,75.111,-70.7373,-5.2302,0,-7.6464,-61.5401,0.3255,0,2.3132,3,0,0,4.96
1gjc,58.8847,-59.9516,-3.9738,0,-9.4015,-49.0158,0.4498,0.0846,1.1872,0.464,0,0,6.35
1nvr,93.2103,-81.0077,-4,0,-3.7089,-75.5275,0.3523,0,0.5467,4.432,0,0,8.11
3sap,59.1008,-48.8394,-2.99,-0.7525,-1.4046,-44.1902,0.092,0,2.702,1.1605,0,2.0307,7.59
3zv7,42.7391,-39.7391,-2,0,-1.526,-37.3083,0.0823,0,0,1,0,0,5.92
3gxy,32.3994,-30.6616,-8.5839,0,3.0312,-28.7816,1.7139,4.2416,3.4408,4.287,0,0,5.59
3t8v,107.5896,-94.3072,-9.3711,-1,-3.9378,-89.3219,0.7935,0,4.3181,5.3062,0,1,6.59
2bys,105.184,-105.6164,-1.4845,0,-4.5516,-105.2719,0.1181,0,1.2745,0.7055,0,0,9.52
1hih,95.7325,-79.1276,-9.9207,0,-6.9195,-68.0327,0.7347,0,1.9894,6.8613,0,0,8.05
3igp,40.8241,-28.5496,-2,-0.8309,-0.2287,-27.6031,0.1505,0,1.5429,1,0,2.0601,7.02
2glp,56.5903,-62.3189,-1,0,3.2434,-66.5391,0.4171,5.737,0.0422,0,0.0309,0,5.01
2ha3,27.4908,-26.8739,-1,0,-2.329,-25.7123,0,1.4933,0.4449,1,0,0,3.03
1fv0,43.4605,-51.2602,-3.3909,0,-1.8854,-51.2265,1.9219,8.0744,1.0082,0.7638,0,0,5.93
1k9s,69.561,-57.06,-7.5276,0,-10.6236,-44.5842,0.5421,0,0.1495,4.2667,0,0,6.52
2i3i,82.6,-74.2501,-3.8766,0,-7.3325,-67.1354,0.4619,0,1.9869,4.1079,0,0,7.3
3ug2,51.3236,-47.8995,-1,0,1.9177,-50.2892,0.3136,0,1.2879,1,1,0,8.25
1qyg,63.8709,-61.2334,-2,0,-1.6965,-64.3897,0.1029,0,0.1812,1,0,0,6.85
3qgw,51.1387,-46.5434,-2,0,2.9583,-52.0855,0.3027,0,1.1703,1.312,1,0,5.89
4ek9,55.711,-41.4943,-4.8917,0,-3.8141,-38.8237,0.7708,0,0.7104,3.8938,1.3187,0,4.42
2h4k,63.137,-53.2615,-5.2307,0,-5.0979,-44.1114,0.1261,0,1.2677,4.137,0,0,5.49
1k6v,94.993,-94.9776,-5.7737,0,-6.6716,-87.9361,0.2973,0,2.803,1.8738,0,0,6.92
1ndw,45.482,-45.0058,-3.3669,0,-0.5371,-47.9546,3.1221,6.9437,0.6063,1.8775,1,0,5.23
3cd7,80.6186,-70.4834,-9.1112,0,-0.5133,-64.2887,0.2635,0,5.2974,6.91,0,0,7.84
4acc,60.3484,-58.1621,-2.8132,0,-4.5497,-53.1187,0.3318,0,2.0394,1.1373,0.9511,0,7.7
1gwv,53.8554,-44.8944,-5.4077,0,-7.4576,-32.1993,0.0022,0,1.0057,3.6575,0,0,2.57
2rkf,90.4111,-86.6106,-7,0,0.8524,-84.4831,0.7547,0,2.0012,2.601,0,0,9.08
2qbw,135.8591,-125.6081,-12.1999,0,-19.3954,-103.6931,0.9481,0,5.9556,7.3874,0,0,7.25
1c5q,58.4112,-44.0705,-4.1276,0,-7.8024,-33.0842,0.2934,0,0.0109,4.7875,0,0,6.36
3iqu,68.7111,-51.6697,-12,0,-8.7152,-33.2333,0.8694,2.791,4.1233,9.3597,0,0,4.77
1f57,47.2819,-8.5709,-5,0,7.1501,-12.7178,0.0167,0,0.1445,9,0,2,5.64
3bf1,45.3131,-37.158,-8.9792,0,-6.4314,-26.1424,0.3234,0,1.8372,3.9432,0,0,2.52
2xjg,64.0251,-65.4191,-1.8356,0,-5.1842,-60.5451,0.1171,0.2093,2.0924,1,0,0,7.82
1adl,60.5843,-53.8785,-2.7253,0,-5.8121,-45.9545,0,0,1.0967,2.9664,0,0,5.36
3bxh,58.571,-35.624,-13.8316,0,-4.6151,-21.5907,0.1408,0,0.3765,7.9,0,0,4.03
1ai7,31.667,-31.667,0,0,2.6948,-34.3187,0,0,0,0,0,0,4.09
2oxn,45.8696,-32.7862,-6.5307,0,-3.7432,-22.8998,0.1294,0,0.2098,4.501,0,0,7.44
3ru1,41.4987,-33.3108,-4.1806,0,-4.6935,-30.7187,3.3616,0,0.4061,3,0,0,4.85
1ta6,100.4767,-92.5328,-4.5162,0,-10.8965,-81.0796,2.6526,0,1.656,3.752,0,0,9.13
3bwj,119.8798,-97.3161,-13.1004,0,-15.0053,-72.3575,0.859,0,4.085,9.6211,0.6234,0,6.5
1ype,95.8286,-80.5082,-5.3478,0,-6.4384,-72.7292,0.9602,0,1.4428,6.0686,0,0,8.1
1hpv,65.2392,-71.7252,-4.7795,0,-3.801,-67.0107,0.6206,0,4.3758,0.7552,0,0,9.22
2vj8,101.0725,-82.9544,-5.928,-0.7792,3.7428,-95.9256,5.4091,0,2.2945,5.569,0,1,8.7
3m67,58.4673,-47.5616,-3.6557,-0.7415,-4.0401,-41.2461,0.2066,0,2.49,1.2683,0,2.0135,6.74
1o2j,59.9903,-47.1477,-5.1165,0,-2.4915,-43.671,0.4907,0,0.7607,4.788,0,0,6.92
3el9,108.0383,-95.2631,-9.8186,0,-4.9275,-84.031,0.979,0,2.7054,6.062,0,0,8.4
2pvl,74.2618,-70.6222,-1,0,-6.2361,-65.2779,0.1955,0,0.5511,0.6978,0.8827,0,7.62
2oi2,44.5816,-29.5909,-4.8977,-1.6298,3.493,-26.4138,0.125,0,1.4949,1.9935,0,2,6.3
2wzs,61.4463,-38.0851,-5.8069,-2,-5.2144,-28.1121,0.0699,0,0.044,3.829,0,1.9937,3.85
3el5,86.5116,-88.6027,-5.1547,0,-4.0572,-80.7723,0.1683,0,3.2453,1.4665,0,0,7.72
2xpk,104.9942,-83.421,-8.9729,0,-9.2147,-69.3113,0.1439,0,0.8331,7.7465,0,0,11.3
1v2u,50.8555,-35.9371,-4.8027,0,-5.8326,-26.6589,0.2603,0,0.0408,5,0,0,3.37
1nh0,106.5479,-98.4334,-9.1472,0,-13.9765,-93.7978,8.9671,5.2566,5.8249,8.3403,0,0,9.74
2zym,105.4572,-90.3709,-8.0798,0,-5.1275,-77.8971,0.0444,0,0.3618,5.27,0,0,6.14
1o5r,78.1079,-77.0061,-4,0,-9.5829,-71.4675,3.3593,1.1811,1.6663,1.8718,0,0,8.12
3sbi,52.4189,-39.8195,-2.2095,-0.7917,-2.964,-35.0383,0.0844,0,1.2407,1,0,2.0135,7.92
1drk,69.8808,-38.1753,-11.292,0,-3.959,-26.741,0.0486,0,0,10.5685,0,0,6.82
1zoh,50.6295,-50.6295,0,0,3.2779,-55.1288,0,0,0,0,0,0,7
3iw6,61.6438,-59.7392,-2.4374,0,-3.659,-67.8513,6.1818,0,1.8295,1.8545,0,0,5.48
1pme,58.493,-57.6096,-1,0,0.741,-60.6599,0.1817,0,3.2832,0.848,1.6352,0,9.4
4b76,50.1761,-50.3984,0,0,0.4534,-53.3896,0.9753,0,0.2574,0.0975,0,0,4.54
4e4l,68.0293,-62.8307,-2.6189,0,-8.178,-54.8832,0.507,1.4379,1.0711,1.9263,1,0,8.77
2qnp,83.8029,-77.8695,-6,0,3.9887,-85.8306,0.2322,0,5.7228,5.793,0,0,6.41
2jh6,71.3257,-72.6382,-1.3608,0,-8.1332,-68.7307,0.3844,0,1.6646,0.6722,0,0,7.77
1uou,56.9606,-42.9213,-5.6358,0,-6.5472,-34.9969,0.494,0,0.066,4.7238,0,0,7.7
4hf4,90.9042,-90.7954,-2.2281,0,-8.0217,-84.0038,0.1653,0,2.7583,0.8752,1,0,8.62
1add,62.0378,-49.5939,-4.9901,0,-7.7407,-47.3063,4.2591,0,0.3734,3.1082,1.2886,0,6.74
2cle,44.5506,-41.798,-5.8514,0,-1.8925,-42.5043,5.7111,3.8119,1.8125,3.3965,0,0,3.55
3iss,50.0186,-55.6039,-13.8479,0,-2.4845,-44.8769,2.4249,15.3496,4.1165,5.9991,0,0,6.05
