name,London_dG,hbond,hbondA,metal,metal_r,ionP,ionN,aroalk,repulse,flex,p,l,affinity
2arm,-10.4414,0.840387,0,0,0,1.23208,0,0.0662353,0.164993,1.07727,-3.00146,-2.92558,7.68
10gs,-19.5227,1.97921,0.693147,0,0,2.57279,-7.64105,0.032018,0,3.58313,-4.59881,-4.71001,6.4
4cwq,-12.0864,0.488708,0,0,0,0,0,0.358007,0,1.56803,-3.15061,-4.77172,7.06
1sl3,-14.8334,0.440423,0,0,0,0,-0.0594375,0.194127,0,4.33283,-5.49307,-5.99112,11.85
3usx,-7.71709,0.0060224,0,0,0,0,-2.8998,0,0.0527704,1.79423,-1.65325,-1.87379,5.02
1ikt,-10.8651,0.0696994,0,0,0,0,0,0.0609153,0,1.86686,-3.79208,-4.10714,3.4
4kao,-14.189,0.266856,0,0,0,0,0,0.438529,8.97952e-006,1.80926,-4.59091,-5.84819,6.11
4qf9,-14.0785,1.66058,1.79176,0,0,1.10342,-1.79779,0,0.00318251,1.03423,-3.17763,-3.74254,4.43
2vo5,-15.9032,1.52814,0,0,0,0.7291,-4.57126,0.366733,0,0.596833,-3.64558,-3.51508,4.89
1g74,-10.5621,0.160354,0,0,0,0,-0.19942,0.00148376,2.75472e-006,2.94643,-3.64206,-3.96077,6.52
3zln,-14.2897,0.15158,0,0,0,0,-1.79443,0.389257,8.89783e-005,1.82623,-4.11848,-5.80757,8.47
4aj4,-10.0178,0.357465,0,0,0,0.328135,-1.4462,0.362999,0.000918061,2.59403,-2.44274,-3.16303,3.89
4bcm,-13.6795,0.552788,0,0,0,0,0,0.433059,0.0260695,3.08727,-4.23407,-5.42523,6.91
2uy0,-19.2673,0.854829,0.693147,0,0,0,0,0.330412,1.36013e-006,4.38666,-7.10441,-7.88967,6.92
3g2i,-13.5823,1.8405,1.38629,0,0,0,0,0.118617,0,1.129,-3.1602,-3.70101,4.86
3kek,-17.5542,0.946235,0,0,0,0,-2.91745,0.277036,0,2.4893,-4.8774,-6.41453,8.36
3pb8,-9.78145,0.379344,0,0.996013,0.023053,0,0,0.0505843,0,1.1522,-1.25438,-2.39192,5.24
5fl6,-10.9405,0.380041,0,1.02808,0.0635613,0,0,0.188141,0,1.36627,-1.61886,-3.15437,7.36
4duh,-14.0499,0.296744,0,0,0,0.157346,-4.15908,0.388703,0,2.62287,-3.57415,-4.80823,5.18
4iue,-12.2453,0.599325,0,0,0,0,0,0.167675,0,0.5226,-3.62019,-4.20924,6.55
2i4u,-15.8377,0.944308,0,0,0,0,0,0.16903,0.00856347,2.99733,-5.14179,-6.12017,11.57
2qbu,-18.4115,2.03519,1.38629,0,0,0.506759,-0.487936,0.444324,0,1.42563,-4.81248,-5.98157,6.19
3cr5,-7.43436,6.29259e-005,0,0,0,0,0,0.0637224,1.03704,1.72357,-2.59459,-3.01716,4.19
3t84,-14.8319,1.7597,0.693147,0.99669,0.0676194,0,0,0.147476,0,0.725833,-2.19867,-3.70463,6.97
4bqh,-13.2699,0.835809,0,0,0,0,0,0.242194,0,1.2282,-3.79783,-4.65774,5.59
3cfn,-13.1229,0.9928,0,0,0,0,-4.0652,0.318806,0,0.965823,-2.40367,-3.42634,5
1i7z,-11.5346,0.00574371,0,0,0,0,-2.04358,0.307051,0,1.21083,-3.609,-3.68112,6.4
4b9z,-22.9716,3.42374,1.38629,0,0,1.14251,-5.12355,0.302603,0.00200091,1.7982,-5.15341,-5.32828,4.09
1m7i,-14.273,0.707957,0,0,0,0,0,0.131288,0.0183629,2.0746,-5.21482,-4.80773,5.4
4pft,-22.9611,5.14699,2.48491,0,0,0,0,0.601951,0.000754359,0.6456,-4.65744,-4.38489,8.64
1jyq,-34.3795,7.7201,4.27667,0,0,0,-6.75089,0.298657,0.0383343,5.98068,-6.48547,-6.92178,8.7
1adl,-10.5575,0.825888,0.693147,0,0,0,-2.03264,0,0,5.02103,-2.67695,-3.11338,5.36
4elg,-19.1987,1.27454,0.693147,0,0,0,-2.85248,0.463282,0.00212486,3.16303,-5.46319,-6.80741,8.16
2nnd,-8.10303,0.17196,0,0,0,0,0,0.162351,0,0.942433,-2.2497,-2.3862,6.06
2jew,-18.6512,1.27797,0.693147,0.800394,0.00767462,1.83825,-10.4608,0.151239,0,1.97903,-2.33835,-3.65933,6.69
1epo,-18.2906,1.98206,0.693147,0,0,0,0,0.0775067,0.0843265,3.75417,-6.04907,-5.91752,7.96
1o3p,-12.1164,0.675385,0.693147,0,0,0,-1.53694,0.0812736,0.104787,0.725066,-3.1133,-3.90058,6.66
1bnu,-12.0792,0.71517,0,1.04332,0.0973582,0,0,0.0548149,0,0.989466,-1.92844,-3.44708,9.7
2zfp,-11.1173,0.367826,0,0,0,0,-0.433814,0.257025,5.29271e-005,2.0966,-3.4966,-3.69419,5.17
3rwp,-14.5598,0.570689,0,0,0,0,0,0.413713,0.000388024,2.16887,-4.46259,-5.84083,9.22
1pph,-12.9929,0.782485,0.693147,0,0,0,-2.42774,0.144855,0,1.86673,-3.62925,-3.67439,5.92
1k1m,-14.3417,0.823596,0,0,0,0,-2.48231,0.151173,0.00176939,2.0997,-4.15323,-4.43441,7.4
1k6v,-18.5451,0.939586,0.693147,0,0,0.00506976,-2.24016,0.183487,4.93764e-008,3.30822,-5.981,-6.92034,6.92
2a5b,-9.4235,0.414286,0,0,0,0,0,0.0611121,1.90601e-005,0.622,-2.33302,-3.17225,3.93
3bxf,-26.4576,5.18884,0.693147,0,0,0.430698,-10.0597,0,0.000327801,-0.170821,-3.625,-4.22934,5.54
3egt,-41.8406,4.58315,1.38629,0.318611,0.319613,18.0929,-47.5815,0.0657389,0.0967926,0.967213,-1.24376,-5.03731,8.9
4e3g,-9.21732,0.694115,0,0,0,1.93895,-3.6768,0.0796637,0,0.0566665,-0.958729,-1.80427,4.97
1alw,-7.09891,0.00111392,0,0,0,0,-1.98158,0.0804075,0,0.663066,-1.35324,-1.65235,6.52
2za5,-15.027,0.492229,0,0,0,0,-3.72148,0.130653,0,1.60887,-4.34506,-4.88606,8.43
1hms,-11.224,0.781851,0.693147,0,0,0,-2.48724,0,0,2.94643,-2.85648,-3.02273,6.37
4zhl,-23.9735,1.48861,0.693147,0,0,0,-2.67888,0.471567,0.200525,2.33313,-8.28828,-8.43052,6.47
3gss,-21.9182,2.35537,0.693147,0,0,2.69848,-8.13977,0.0705472,0,5.3995,-5.61995,-5.42797,5.82
2yxj,-15.6439,0.49048,0,0,0,0.225339,-1.37589,0.174007,0,4.57603,-5.13804,-6.46982,9.3
2i4w,-18.1094,0.839868,0.693147,0,0,0,0,0.24278,0.00163327,4.28177,-6.51321,-7.42004,11.59
4mc2,-15.3942,0.549211,0.693147,0,0,0,0,0.126619,0,1.24426,-5.14127,-6.13084,8.19
4i72,-25.1418,4.89769,2.48491,0.483525,0.472139,5.1898,-9.22822,0.155679,0.00926751,0.622,-3.18143,-4.81954,9.05
4v01,-17.6624,0.599298,0,0,0,0.904281,-0.846154,0.350775,0,2.71062,-5.57946,-7.52326,8.11
1s5z,-15.3058,1.59213,0,0,0,0.116218,-3.55184,0.273649,0,1.23239,-3.08214,-4.09021,3.21
1g7g,-20.6263,1.14107,0,0,0,5.24936,-8.12353,0.306552,0.000778861,5.99593,-5.68439,-6.39914,6.6
3qxt,-19.3042,1.8496,1.09861,0,0,0,-3.34316,0.443354,0,2.6805,-4.91278,-5.9837,5.22
1bju,-12.4204,0.710151,0.693147,0,0,0,-2.48562,0.0786314,0,0.8689,-3.1305,-3.57172,4.8
1h2k,-19.1828,2.17295,0.693147,1.51454,0.878876,1.15203,-13.5387,0,2.41634e-007,1.07067,-1.40247,-3.02105,2.92
2wed,-14.4154,1.0782,0,0,0,1.86122,0,0.0937053,0.165909,1.1901,-4.41683,-5.00589,6.1
2h4g,-14.5975,0.782067,0,0,0,2.51664,-6.08818,0.11325,1.93732e-005,1.4985,-3.37238,-3.66027,6.52
4hdb,-17.0477,1.19227,0.693147,0,0,0,0,0.168172,0.0691457,2.99733,-5.45604,-6.58143,8.05
1r1h,-22.6133,0.925339,0,0.26988,0.0539461,4.5097,-14.913,0.265811,0.0424174,2.20093,-4.08574,-5.81615,8.92
1o5r,-14.3049,0.901675,0.693147,0,0,0,0,0.457698,6.01767e-005,3.25483,-4.00686,-5.56482,8.12
4qjo,-11.2849,0.288625,0,0.479438,0.0279428,0,0,0.0874671,0.0108635,2.63813,-2.40112,-4.52655,7.4
2r5a,-8.55907,0.0782917,0,0,0,0,-3.1795,0.33277,0,0.941833,-1.95888,-1.5601,2.6
3rtf,-17.9997,2.16348,2.07944,0,0,1.90195,-5.88769,0.131903,0,0.896033,-3.70773,-3.91862,7.35
3aau,-21.8902,0.800254,1.38629,1.97555,1.18522,2.58795,-20.1855,0.0468333,0.02255,3.12987,-1.94437,-4.93908,5.05
1fo0,-38.5304,5.46402,0.693147,0,0,1.32021,-4.91481,0.535888,0.0357784,10.2419,-11.4727,-12.1763,5.59
2qft,-26.4113,3.67548,3.17805,0,0,16.5675,-20.7363,0,0,0.146823,-2.49273,-3.07047,5.26
3q44,-24.8129,2.68459,1.09861,0.139036,0.0905888,10.0943,-12.7609,0.437728,0,2.79333,-4.01862,-6.00665,6.31
4cd4,-21.4519,3.9097,1.38629,0,0,0.179492,-6.8897,0.214009,0,0.6456,-3.57222,-3.37784,6.58
3ljg,-11.7561,0.133356,0,0,0,0.0614594,-0.124286,0.270744,9.06878e-007,4.19853,-3.8091,-5.07453,7.73
4uin,-13.3979,0.372857,0,0,0,0,-3.36338,0.656821,0,1.6282,-3.56025,-3.93746,7.62
4x6o,-15.9108,0.279032,0,0,0,0,0,0.30976,0,3.84367,-5.73334,-6.96177,8.72
3bwj,-21.9874,2.04414,0.693147,0,0,1.912,-2.58559,0.420366,4.70492e-005,5.75407,-6.57525,-7.66657,6.5
3wq5,-22.5073,4.29513,2.77259,0,0,0,-2.89744,0.27019,0.000127297,1.70263,-4.26746,-5.13056,3.85
2gl0,-11.7978,0.99248,0,0,0,0,0,0.0194607,0.000449927,0.622,-3.22225,-3.54305,4.82
1yqj,-14.8481,0.248464,0,0,0,0.184369,-1.68582,0.49097,3.76017e-006,1.70827,-4.39842,-5.81987,8.14
1n46,-18.1107,1.39168,0.693147,0,0,0,-3.17979,0.302665,0.0375814,1.53127,-4.50237,-6.13359,10.52
1jn4,-22.7586,2.34818,0,0,0,0,-9.79628,0.135297,0,1.87207,-4.39246,-5.87194,4.95
3dcc,-10.3865,0.3899,0,0.984657,0.0670891,0,0,0.140584,0,1.07663,-1.41201,-2.89473,8.96
1qaw,-13.3077,1.72164,1.38629,0,0,0.288069,-0.569352,0.128746,0.0189694,0.896033,-2.85482,-3.64452,5.12
4azg,-17.3315,2.26034,0.693147,0,0,0,0,0.4117,0.000404404,1.43423,-4.9248,-4.61775,7.1
3ap4,-12.4839,2.35208,2.48491,0,0,0,0,0.234801,0,0.6456,-2.17968,-2.3417,3.92
1mes,-16.7569,1.13754,0,0,0,0,0,0.288119,0.000475821,3.21397,-5.29923,-6.41409,7.7
1bnw,-10.7843,0.464424,0,1.02086,0.121926,0,0,0.102885,0,1.95187,-1.74869,-3.13086,9.08
3hkw,-13.4563,0.811952,0,0,0,0,0,0.179236,0,1.66947,-4.29244,-4.55353,8.64
1uj6,-17.9645,3.45399,0,0,0,0.457793,-3.69467,0,0.00266611,0.45739,-3.02454,-3.12391,3.05
1v2o,-12.4093,1.06112,0.693147,0,0,0,-2.42612,0.0515243,0,3.0441,-3.1851,-3.32059,4.73
3sww,-15.1778,0.987148,0.693147,0,0,0.859051,-6.1453,0.046437,2.12502e-007,1.813,-3.63287,-3.67465,8.4
2y81,-13.6704,0.0450166,0,0,0,0,-0.0612876,0.393558,0.00467405,1.89723,-4.94603,-5.45565,8.7
4r73,-23.8387,6.42436,4.96981,0,0,0.040317,-1.36767,0.0096191,0,-0.10401,-3.29711,-3.81743,7.64
4m2w,-11.2374,0.441188,0,0.94876,0.0732083,0.626889,-0.5358,0.0826398,0,0.620666,-1.72951,-3.13049,7.28
4o97,-14.5496,0.676636,0,0,0,0.0843362,-4.00979,0.109812,0,3.40093,-4.24284,-4.39741,8.52
1ghy,-21.8372,0.980995,0,0.225902,0.337254,3.24949,-21.2259,0.108457,0,0.812233,-2.04845,-4.73263,8.1
1w5x,-22.0751,1.35508,0,0,0,0,0,0.351743,0,4.0556,-7.54391,-9.16622,8.4
3ioc,-14.3491,1.00277,0,0,0,0,0,0.225918,2.26463e-009,1.31063,-4.22615,-5.00847,3.68
3fv3,-18.074,2.3351,0.693147,0,0,0.453622,-0.0123896,0.0942983,8.31412e-005,5.7378,-5.89472,-5.46103,9.52
2xjj,-13.2989,1.2579,0,0,0,0,0,0.264623,0,0.0566665,-2.99268,-4.37781,6.51
1s39,-15.9405,2.3007,0.693147,0,0,0,-4.47711,0.0977716,0,0,-2.82533,-3.01744,7.7
4zji,-14.1063,0.318393,0,0,0,0.340101,-2.93368,0.206446,0.000164254,0.451033,-3.75397,-4.97771,6.47
2uy4,-9.89851,0.914658,0,0,0,0,0,0.0827091,0,1.07663,-2.49119,-2.56279,4.68
3ozr,-34.728,3.40852,1.38629,1.4676,1.30458,7.38051,-38.547,0.140601,0.002576,2.28683,-2.25681,-4.4629,5.15
4m6u,-22.5659,1.33037,1.38629,0.612538,0.146085,10.1617,-25.3197,0.0221275,0.0036934,0.2223,-0.957362,-2.13641,2.74
4j7e,-9.13332,1.55807e-006,0,0,0,0,0,0.0738601,1.65008e-006,1.27853,-2.95735,-3.21227,4.85
2j2u,-12.8327,0.010773,0,0,0,0,0,0.456218,0.00671201,1.60227,-4.63719,-4.90306,7.33
3r4m,-7.85036,0.068361,0,0,0,0,0,0.0909475,0,1.0296,-2.0203,-2.65994,5.92
4z1j,-11.8137,0.689632,0,0.917965,0.0221862,0,0,0.0570449,0,0.843666,-1.73114,-3.44727,8.11
4r4c,-16.123,0.92304,0.693147,0,0,0,-3.42089,0.257128,0,3.4507,-4.2201,-5.65841,5.54
1c5q,-10.6785,0.494802,0.693147,0,0,0,-2.35303,0.140224,0,0.289633,-2.68095,-2.59236,6.36
2ihj,-23.152,3.56461,1.38629,0,0,0.867014,-2.26439,0.0266649,0.00160508,2.69907,-5.91943,-6.35642,4.59
3a5y,-27.7486,2.76066,0.693147,0,0,3.28038,-13.8752,0.138116,0,2.54943,-5.73512,-6.79515,7.96
1jfh,-10.4489,1.09137,0.693147,0,0,0,0,0.117092,0,0.9684,-2.65357,-2.54013,2.05
1n0s,-17.1805,2.12394,0.693147,0,0,0,-2.36032,0.0549885,0.0883337,0.812233,-3.94502,-4.85244,7.45
3zcl,-12.7843,0.488118,0,0,0,0,0,0.366718,0,1.67143,-3.62477,-5.00976,8
2ya8,-20.2235,1.96907,1.38629,0,0,3.83387,-13.6973,0.00821521,0,1.16287,-2.9383,-3.57596,5.75
3k4d,-16.588,2.71972,0.693147,0,0,2.59472,-4.26645,0.0710201,0.137048,0.227633,-2.64191,-3.3276,5.11
3zxz,-13.2682,0.377764,0,0,0,0,0,0.416499,0,2.1818,-3.90059,-5.49664,8.4
1b40,-23.5448,2.10616,0.693147,0,0,1.57763,-8.35134,0.0923284,0,3.65747,-6.31462,-6.36268,7.28
4nku,-11.021,0.804377,0,0,0,0.59465,-0.485098,0.0510699,7.96822e-006,1.70783,-2.94714,-3.37232,4.67
4qpl,-28.0834,4.2464,1.09861,0,0,0,-10.4144,0.247333,0.000456502,0.575379,-5.102,-5.99611,7.41
3nu6,-16.0908,1.07967,0.693147,0,0,0,0,0.213167,3.40168e-005,2.49033,-5.07002,-6.01452,9.3
2xjx,-13.8041,1.89741,0,0,0,0.0715216,0,0.217424,0,1.18567,-2.79214,-4.09027,9.15
4qy3,-8.5562,0.3236,0,0,0,0.469592,-0.683501,0.0924413,0,1.18567,-2.14259,-2.42275,6.82
3si3,-10.8968,0.148526,0,0,0,0,-0.678985,0.231674,0.00295026,2.37063,-3.46514,-3.90727,4.16
2ewb,-24.072,0.00479856,0,0.769107,0.171569,9.68487,-31.5292,0.00335208,0,1.28507,-1.31227,-2.77141,6.1
2nt7,-17.7381,0.601112,0,0,0,2.10425,-4.91234,0.330912,0.0253463,2.60657,-5.21189,-5.95305,6.52
4sga,-12.6474,0.548309,0,0,0,0.173422,-0.83918,0.216181,0.0564915,2.96607,-3.98409,-4.45411,7.3
4zx0,-13.9796,0.691145,0,0.998118,0.076818,0,0,0.144882,0,1.27727,-2.89026,-4.44563,8
2wyj,-12.3851,0.0186231,0,0,0,0,0,0.369068,0,2.38687,-4.75938,-4.5637,9
4cgi,-12.728,1.05149,0.693147,0,0,0.867013,-0.872127,0.127301,0.00618152,2.47843,-3.25608,-4.17542,3.12
2ceq,-17.9809,2.97907,2.07944,0,0,0,-4.03589,0.246452,0.0755395,0.1614,-3.24021,-3.46779,7.28
1ai7,-6.90256,0.00184991,0,0,0,0,0,0.060743,0,-0.232967,-1.70845,-1.92044,4.09
3o9p,-25.1736,2.6592,0.693147,0,0,2.71204,-13.476,0.0916926,0,3.4705,-5.21918,-5.37965,6.52
3f3u,-11.8605,0.200311,0,0,0,0,0,0.318664,0.000336465,1.51962,-3.79446,-4.50816,4.74
4cps,-16.659,0.248682,0,0,0,0,0,0.116362,0.0737353,2.07512,-6.52167,-6.8758,8.27
2xn3,-10.7687,0.370786,0,0,0,0,-2.19922,0.229036,0,1.30363,-2.55106,-3.26293,5.92
4i8w,-16.6931,1.44312,0.693147,0,0,4.20074,-0.282998,0.0747101,0.000976674,2.50437,-4.97565,-5.98517,10.9
4yha,-12.0171,1.22639,0,0.947421,0.0512536,0,0,0,2.20054e-005,1.07663,-1.65113,-2.79155,6.65
4pge,-31.0515,4.61442,1.79176,0,0,0.877068,-2.82825,0.55144,0.00259254,8.9765,-8.59204,-10.0044,7.77
4phu,-14.8936,0.67321,0.693147,0,0,0.256685,-3.17153,0.311774,0.285039,2.7645,-4.04252,-5.31625,7.92
2isw,-20.0141,4.75684,2.07944,0.335317,0.141606,1.30557,-3.81393,0,5.02834e-005,0.24159,-2.15041,-2.99152,7.43
3ny3,-15.0985,1.27985,1.38629,0,0,0,-8.2414,0.00979735,0,4.6613,-2.97734,-3.25585,4.71
1utj,-9.43051,0.387821,0.693147,0,0,0,-3.60136,0.0678636,0,0.274033,-1.8312,-1.85303,3.84
4ezr,-17.0715,1.06372,0,0,0,0,-1.94091,0.000453419,0.0609226,8.33673,-6.18144,-6.45419,5.2
3ccw,-22.2221,2.97355,1.79176,0,0,2.0197,-7.34156,0.207116,0.00024361,3.38573,-4.2731,-5.67966,7.87
4m2u,-11.6835,0.355922,0,0.999558,0.0307286,0.753204,-0.545036,0.0899562,0,0.620666,-1.90618,-3.28284,8.04
3sv2,-12.5931,0.303871,0,0,0,0,-2.3786,0.245464,0,2.13767,-3.74081,-4.10146,4.19
2r2b,-15.3188,2.52949,1.38629,0,0,0.283036,-3.4792,0.0405144,0,4.1719,-3.05375,-3.14743,4.2
4aji,-20.3783,3.32926,0.693147,0,0,0.556099,-7.82974,0.0698464,0.0599201,1.9047,-3.29168,-3.74572,3.55
4ymq,-16.4701,0.370961,0,0,0,0,0,0.451426,0,1.65708,-5.58822,-6.87872,5.8
1rql,-8.7353,0.828981,0,0.000584243,0.710737,3.00056,-7.35878,0,0,0.18479,-0.977157,-1.78595,2.75
3v4t,-19.8228,2.54318,0.693147,0,0,0.0509349,-2.37227,0.00549289,0,1.87207,-5.01183,-5.76852,4.11
4kif,-14.2528,0.624918,0,0.902063,0.920762,0.469513,-13.4043,0.0512223,0.0876573,1.07067,-1.34764,-3.0233,4.84
1d7i,-6.89472,0.300497,0.693147,0,0,0,0,0.0957609,0,0.2996,-1.85593,-1.24535,3.6
2qi7,-15.206,1.1443,0.693147,0,0,0,0,0.204008,0.0704188,4.5903,-5.06268,-5.53103,10.21
2rkg,-15.6747,0.678724,0.693147,0,0,0,0,0.123515,0.0914927,4.12233,-5.56949,-6.42681,8.09
3sha,-11.3464,0.17309,0,0,0,0,-0.783002,0.228233,0,2.37063,-3.76631,-3.95504,5.59
1det,-12.3969,2.11785,0,0,0,0,0,0.0392452,0.00125739,0.37979,-2.4114,-2.63203,4.3
4lm1,-7.43466,0.0691425,0,0,0,0,0,0.0616638,0,0.289633,-1.67059,-2.46533,3.23
3o9d,-17.7399,1.60953,0.693147,0,0,0,0,0.204607,0,3.11767,-5.28554,-6.52949,10.72
2wky,-16.9688,2.08579,0.693147,0,0,1.79915,-5.33707,0.0645568,0,0.896033,-3.31315,-3.7803,8.59
1y3x,-13.891,0.768919,0.693147,0,0,0,-2.29646,0.164316,6.55157e-005,1.4597,-3.90225,-4.28682,5.14
3n3j,-10.0989,0.408025,0,0.721695,0.0940103,0,0,0.0968255,0,1.5939,-1.73228,-3.15538,8.48
3hfb,-13.4311,0.583977,0.693147,0,0,0.976455,-2.56486,0.123858,0,2.86047,-3.49984,-4.80139,7.52
1m2r,-10.9611,0.0428327,0,0,0,0,0,0.334921,0,-0.232967,-3.01199,-4.31932,6.46
4kp5,-11.6899,0.495137,0,0.973246,0.0642548,0,0,0.164909,0,1.99587,-2.03007,-3.55815,6.08
1oss,-9.92183,0.524667,0,0,0,0,-2.63734,0.066793,0,0.0566665,-2.19151,-2.1475,4.79
4dbm,-11.0559,0.0393761,0,0,0,0,0,0.686768,0.124472,1.14687,-3.49773,-3.99943,7.62
2wk6,-9.38793,0.646253,0,0,0,0,0,0,0,0,-2.25893,-2.67649,3.32
3fee,-20.1066,2.155,0,0,0,11.238,-14.6247,0,0,0.896033,-2.14899,-3.36459,6.64
1ugp,-9.44884,0.562637,0,0.000396879,0.0831606,4.23173,-5.38,0.0507384,2.64793e-009,0.412233,-1.2358,-1.5642,2.89
2bpy,-16.0152,0.923792,0.693147,0,0,0.253585,0,0.073368,0,3.39786,-5.5249,-6.12733,7.4
4ygf,-10.6643,0.83224,0,1.03301,0.0954875,0,0,0.134852,0,1.07663,-1.2286,-2.45556,7.68
4zme,-10.3268,0.706136,0,0,0,0,0,0.293177,1.9127e-005,0.622,-2.44421,-3.14863,4.3
2vwc,-12.421,0.272359,0,0,0,0,0,0.0188963,0,0.9448,-4.25685,-4.64016,6.62
3n8k,-12.6922,1.1949,1.38629,0,0,0,-3.07023,0,0,0.289633,-2.52722,-3.1413,4.05
1a99,-14.7465,1.511,0.693147,0,0,0,-7.55563,0.363,0,0.4146,-2.59564,-1.91563,5.7
2c3l,-9.46276,0.158744,0,0,0,0,0,0.61091,0.0254623,0.5226,-2.05952,-3.45073,5.07
4or4,-19.0524,3.03784,0,0,0,2.23228,-6.41952,0.0325067,0,0.520823,-3.20455,-3.47998,4.57
4n6z,-16.1732,1.50194,0.693147,0,0,0.148321,-4.22324,0.324522,0,1.5058,-3.331,-4.56041,7.8
3dnt,-46.2374,4.80033,0.693147,1.09212,0.586807,8.57791,-45.9975,0.239844,0.0668208,0.685056,-3.38996,-6.3833,4.74
1tog,-12.105,1.25307,1.38629,0,0,0,-2.38549,0.0403758,0,0.686266,-2.51056,-2.84015,3.22
4ykj,-16.9791,2.87324,1.09861,0,0,3.60646,-7.76931,0.116796,2.34597e-010,0.227633,-2.10598,-2.01331,4.43
3nxq,-27.6607,2.88197,0.693147,1.21538,0.209972,7.41977,-13.8072,0.22942,0,3.9615,-4.5284,-5.60891,8.15
4xya,-10.3092,0.450906,0,0,0,0,0,0.5884,0,0.5226,-2.36342,-3.406,5.86
2fqx,-17.5643,3.15623,0.693147,0,0,0,0,0.189739,0,0.622,-3.58758,-4.44592,7.15
4q90,-6.90172,8.0075e-006,0,0.589237,0.0935641,0,0,0,5.38341e-008,0,-0.791557,-1.80453,2.15
2xej,-23.9837,3.49898,1.38629,0.178528,0.0478622,3.15845,-9.21235,0.0794568,0,5.0761,-4.17203,-5.76187,8.87
3n7o,-19.2333,1.65268,1.38629,0,0,0,-3.27726,0.371956,0,1.93343,-5.29364,-5.87229,7.14
4hj2,-23.3657,1.9287,0.693147,0,0,2.92486,-9.51591,0.186947,0.136614,5.05853,-6.03182,-6.57704,2.53
3m3o,-13.7329,2.54254,2.07944,0,0,0,0,0.263536,0.00498127,1.83127,-2.72262,-2.89353,3.6
3bf1,-12.4205,0.986287,0.693147,0,0,0.450281,-2.17967,0.0122906,0.014578,0.520823,-2.98834,-3.32205,2.52
1g98,-20.2091,4.43608,2.77259,0,0,2.49748,-3.70533,0.00186915,3.89196e-005,0.523623,-2.98098,-3.45212,5.7
3myq,-12.6118,0.826332,0,0.93661,0.0574993,0,0,0.142057,6.85874e-005,2.22883,-2.12868,-3.85917,7.52
2qi5,-16.2876,0.793678,0.693147,0,0,0,0,0.236039,0,3.6371,-5.66256,-6.41018,10.85
4g8n,-19.5807,4.05577,1.38629,0,0,2.69286,-4.26908,0.220323,0,0.394666,-3.02351,-3.0142,7.2
2a5c,-9.62462,0.579631,0.693147,0,0,0.498246,0,0.129218,0.00903377,0.622,-2.40024,-2.91636,4.62
4jzi,-14.3208,0.42796,0.693147,0,0,0,-2.56281,0.203181,0.00486688,2.6586,-4.36702,-5.01995,7.4
4jyt,-15.2693,0.704885,0.693147,0,0,0,-2.77285,0.244893,0.209392,3.40097,-4.51294,-5.4833,7.4
4o61,-14.0551,1.2456,0,0,0,2.97659,-8.11638,0.00253741,0.0189192,1.26633,-2.19704,-2.4326,4.3
2haw,-44.729,6.24703,3.46574,0.59667,0.924832,30.4314,-56.1903,0,0,-1.04019,0.0392667,-2.54449,4.92
2v2v,-10.2256,0.271251,0,0,0,0,0,0.219986,0,2.143,-3.13561,-3.62034,4.07
4g0p,-17.7622,2.46208,1.79176,0,0,0,-8.00826,0.00085978,0.00805693,0.35659,-2.66324,-3.09324,3.01
2o4k,-18.4591,0.439559,0,0,0,0,0,0.29624,0.00804336,3.87545,-7.34136,-7.60933,10.46
4fsl,-18.615,1.1493,0,0,0,0,-4.45532,0.168941,0.0308081,2.85583,-5.4744,-5.91965,7.7
1b3l,-19.7654,1.82371,1.38629,0,0,0.585479,-7.57619,0.068939,0,3.31483,-5.07153,-4.72987,5.89
4ibb,-9.6388,0.139944,0,0,0,0.132544,-1.25305,0.23899,0,2.57647,-2.54581,-3.33199,3.57
1kug,-15.9109,0.24983,0,0.345249,0.451314,3.7354,-10.1561,0.212297,1.50885e-005,3.40683,-2.91438,-5.48283,3.8
2hah,-12.5538,0.35507,0,0,0,0,0,0.208544,0.0094137,3.6479,-4.32428,-4.93106,8
2i4x,-19.5297,1.66972,0.693147,0,0,0,0,0.178151,0.00135544,4.28177,-6.60128,-7.15693,11.72
1k4g,-10.9959,0.208669,0,0,0,0,-2.80661,0.12017,0,0.919233,-2.64984,-3.43945,5.85
3u7n,-21.2013,0.938289,0.693147,0.711656,0.0290461,0.766676,-12.8135,0.353864,0.059939,2.97763,-3.75252,-4.66326,7.95
1f5k,-9.60459,0.500366,0.693147,0,0,0,-2.36804,0.0583946,0,0.0566665,-2.0729,-2.14052,3.74
1c5s,-10.6519,0.502333,0,0,0,0,-2.61315,0.187336,0,0.289633,-2.40242,-2.65206,6
4xip,-11.2476,0.200281,0,0,0,0,0,0.452543,0,0.579266,-3.35806,-3.99885,6.63
3q1x,-16.4842,2.72711,1.38629,0,0,3.2901,-8.05254,0.00901826,0,0.389033,-2.02774,-1.88921,5.33
2hmv,-18.7972,2.61345,0.693147,0,0,0.291758,-3.90499,0.615316,1.03414e-005,0.520823,-3.33842,-4.61414,7.7
1tsy,-18.8683,2.62333,0.693147,0,0,0.0582665,-6.67514,0.0252352,0.00328809,0.35659,-3.16501,-4.01244,4.96
4qfp,-15.6802,1.66091,0.693147,0,0,0,-5.61639,0.0506417,0.00108692,1.31587,-3.52284,-3.09579,4.23
