name,Gold.Goldscore.Fitness,Gold.Goldscore.Internal.Vdw,Gold.Goldscore.Internal.Torsion,Gold.Goldscore.External.Vdw,Gold.Goldscore.Internal.HBond,Gold.Goldscore.External.HBond,affinity
3brn,51.5336,-2.9351,-1.1309,33.7710,0.0000,9.1645,8.7
1tjp,81.3437,-0.5662,-4.9799,45.4893,0.0000,24.3420,4.42
2ra6,33.8762,-0.5054,-1.4702,25.2351,0.0000,1.1535,4.52
1tcw,22.5018,-28.7401,-17.4976,45.5006,0.0000,6.1762,6.02
4aq4,52.1965,-2.5140,-1.0830,29.8551,0.0000,14.7428,6.17
3l79,41.7961,-4.6090,-1.0113,33.3869,0.0000,1.5095,2.46
1ql9,67.8236,-1.6784,-5.7886,54.7568,0.0000,0.0000,5.35
1afk,77.5821,3.2236,-7.5045,37.5377,0.0000,30.2486,6.62
1d3p,101.6985,-3.2693,-7.9951,61.4790,0.0000,28.4291,7.39
2qi5,88.2212,-4.9954,-9.5408,67.3044,0.0000,10.2140,10.85
2ihq,59.9415,1.2156,-6.0763,46.5369,0.0000,0.8139,8.49
2rio,95.4173,-2.8566,-4.6862,41.0907,0.0000,46.4603,4.69
3n35,29.8431,-5.2158,-3.4627,23.0287,0.0000,6.8572,3.37
3s54,78.6969,4.4630,-9.1608,56.0192,0.0000,6.3684,9.64
2bpy,73.7474,-10.0201,-14.2861,65.0925,0.0000,8.5514,7.4
1pzp,29.4906,-6.1329,-4.9934,29.5396,0.0000,0.0000,3.31
2wqp,88.0795,-7.5663,-12.3729,45.5977,0.0000,45.3219,5.51
1y3x,57.7482,-15.6252,-3.8535,45.7054,0.0000,14.3820,5.14
2qhz,79.4386,2.5192,-10.2628,59.4920,0.0000,5.3807,7.28
3sm2,76.4700,-0.6710,-6.7856,58.5842,0.0000,3.3734,9.7
2ce9,96.7793,6.6693,-11.5439,56.4960,0.0000,23.9720,6.03
1wcq,56.5556,-26.2103,-7.5336,33.0772,0.0000,44.8183,6.26
3ipq,97.9416,-14.2099,-6.4705,84.1787,0.0000,2.8764,7.57
3dp4,81.0150,1.2740,-1.9165,31.1988,0.0000,38.7592,7.37
2tmn,40.5483,-3.4583,-3.0218,26.9928,0.0000,9.9133,5.89
2xmy,59.0513,-6.7579,-8.9418,50.8841,0.0000,4.7853,9.96
3bxe,48.7152,-0.5461,-5.0472,24.5430,0.0000,20.5620,5.48
2jdh,54.8269,-5.9268,-8.6535,21.0573,0.0000,40.4534,6.51
2hw2,58.7755,-13.7889,-23.1924,68.3256,0.0000,1.8092,2.97
1wuq,176.8264,3.0200,-3.0295,60.2076,0.0000,94.0504,8.27
3b67,55.0699,-8.9887,-9.3391,50.4826,0.0000,3.9841,8.85
3q7q,113.3894,-0.7970,-3.5047,46.2683,0.0000,54.0722,5.65
2fgu,91.6711,-13.3254,-8.1193,74.0374,0.0000,11.3144,9.18
1kui,67.2117,-2.0580,-6.1361,49.5790,0.0000,7.2347,3.77
1gai,56.6710,-34.8918,-19.4917,53.1703,0.0000,37.9453,8
2gv6,69.6605,-0.8028,-9.4216,52.3023,0.0000,7.9693,7.34
2xbp,147.4128,3.2446,-5.2252,63.8183,0.0000,61.6432,5.02
1b32,125.0324,-14.8255,-7.9312,65.3104,0.0000,57.9874,7.1
1pxo,51.3653,-0.5388,-3.1088,37.8601,0.0000,2.9552,8.7
1sv3,20.7692,-0.2226,-0.7203,15.7406,0.0000,0.0687,4.35
4b9k,69.1471,2.9800,-11.5359,53.2838,0.0000,4.4378,6.17
3l7d,52.5410,-6.7712,-3.4121,45.1324,0.0000,0.6672,2.18
1o35,42.5841,-1.7411,-4.4916,32.4742,0.0000,4.1648,5
1ws4,36.9474,-5.1292,-3.0383,23.9040,0.0000,12.2470,3
3g32,23.3385,-3.2551,-2.3727,19.5117,0.0000,2.1378,3.71
2cgr,70.6236,-0.7929,-4.2281,48.7772,0.0000,8.5760,7.28
1c84,54.9444,-4.1754,-6.1851,33.9323,0.0000,18.6481,5
3v3q,-9.0197,-12.5356,-18.3597,13.5620,0.0000,3.2279,6.6
3hk1,63.6288,-0.3676,-3.6883,37.5888,0.0000,16.0000,6.17
1lst,78.8691,-7.5424,-2.0036,33.0360,0.0000,42.9907,7.85
2qd8,85.3335,1.9370,-9.3501,61.0350,0.0000,8.8236,9.07
3rz5,48.5153,-4.9658,-5.7721,28.2436,0.0000,20.4182,7.89
1b5h,95.3862,-15.2428,-6.6359,57.1169,0.0000,38.7291,6.01
3kgt,31.9572,-1.5135,-6.3308,28.9465,0.0000,0.0000,5.51
1ro6,54.0778,-0.8893,-0.5268,39.0014,0.0000,1.8669,6.46
1fcy,91.0323,-4.2261,-4.1275,65.3456,0.0000,9.5358,8.52
4g8n,71.8847,-3.5845,-6.2407,30.5781,0.0000,39.6650,7.2
1mrn,106.8182,5.5084,-15.0093,70.7985,0.0000,18.9712,4.52
3aqt,31.6732,-1.8540,-0.1647,20.1396,0.0000,6.0000,6.72
4e3g,19.0866,-0.8817,-0.2518,13.7917,0.0000,1.2565,4.97
1yp9,67.7551,-9.4536,-2.4039,48.7347,0.0000,12.6024,5.11
1td7,30.8421,-3.0514,-1.4394,25.6967,0.0000,0.0000,4.37
3zze,56.2210,-9.4785,-3.0599,46.8837,0.0000,4.2943,8.89
1yej,77.6915,-4.3469,-10.5412,53.9028,0.0000,18.4633,7.46
2qci,87.3850,-0.0180,-9.3643,64.0504,0.0000,8.6980,8.34
2vba,48.7725,-1.5657,-3.1003,38.5165,0.0000,0.4782,4.6
1pb8,71.2746,-4.1221,-3.8028,23.5036,0.0000,46.8820,5.15
4tmk,176.4345,6.1813,-8.8705,96.6861,0.0000,46.1804,7.7
4det,14.4434,-5.2701,-13.3177,24.0228,0.0000,0.0000,5.68
1bjv,51.3547,-3.8712,-8.4755,38.2212,0.0000,11.1472,5.54
1e3v,15.4862,-18.3640,-4.1813,27.6592,0.0000,0.0000,4.34
1rql,31.8941,0.3316,-3.0142,18.7620,0.0000,8.7789,2.75
1qb1,56.0549,0.0413,-14.5421,45.1472,0.0000,8.4782,6.77
1b55,84.8785,3.0022,-11.0861,46.8557,0.0000,28.5358,7.4
2r9x,47.3835,0.8416,-3.8955,28.5026,0.0000,11.2463,4.85
1hsl,60.0952,-1.5975,-1.5642,21.8674,0.0000,33.1891,7.19
1b51,99.2227,-15.9502,-9.4352,55.4394,0.0000,48.3790,7.37
2epn,56.0382,-3.1743,-4.4278,36.9957,0.0000,12.7712,7.22
4asd,82.1046,-0.1061,-6.8655,61.3942,0.0000,4.6590,9.28
4epy,56.3394,1.8871,-1.2722,32.9981,0.0000,10.3521,3.47
3sus,57.8627,-4.4492,-6.0527,39.2662,0.0000,14.3736,4.15
3rm4,73.2184,-2.2003,-4.5190,47.2789,0.0000,14.9293,5.77
1bm7,32.7515,-1.4629,-6.7030,29.7581,0.0000,0.0000,7.52
3fjz,79.0263,-6.2558,-4.2372,21.5539,0.0000,59.8825,4.05
1s5z,54.4015,-3.1215,-18.8698,39.8780,0.0000,21.5606,3.21
3e12,73.4508,-7.5158,-7.8142,33.6137,0.0000,42.5620,5.99
2j7g,63.4327,-3.9755,-3.7957,33.9700,0.0000,24.4951,7
3iod,77.6127,-0.9734,-7.1206,56.3637,0.0000,8.2067,4.1
3ipu,81.8665,-2.3662,-4.4719,59.9987,0.0000,6.2064,7.32
2iuz,75.2122,0.0897,-5.5787,57.6956,0.0000,1.3698,5.55
3rz1,37.7160,-5.0934,-5.0984,27.0934,0.0000,10.6544,8.74
2i4u,83.1640,-4.3399,-11.3255,64.7407,0.0000,9.8109,11.57
3ok9,83.3393,-3.1239,-10.9703,65.0226,0.0000,8.0273,11.23
2vvp,54.1527,-6.8936,-7.1750,28.0257,0.0000,29.6860,3.4
1o7o,77.2682,2.1548,-6.6301,45.5050,0.0000,19.1740,4.49
3fee,58.5032,-2.5961,-1.5815,23.3362,0.0000,30.5935,6.64
3rbu,78.6564,-3.5286,-7.0733,29.0764,0.0000,49.2782,9.43
1nfw,75.1540,1.8465,-4.2172,55.8517,0.0000,0.7286,8.96
3hzv,48.6235,-9.9023,-6.0354,25.5073,0.0000,29.4887,6.52
3efs,77.4827,-7.8371,-7.7055,46.5727,0.0000,28.9878,5.34
1o2o,62.1319,-4.6820,-5.3261,39.8078,0.0000,17.4043,6.36
4dbm,45.9021,-17.7273,-3.0604,40.1337,0.0000,11.5060,7.62
2qi4,83.0127,-4.2510,-11.7701,64.9481,0.0000,9.7301,10.44
1c5s,45.3249,-4.7722,-0.0016,29.5637,0.0000,9.4485,6
1hyo,74.7063,2.1886,-2.8563,25.1070,0.0000,40.8518,4.07
1hlk,33.4006,1.4074,-7.1565,23.1386,0.0000,7.3341,5
3ctt,45.7756,-6.2571,-6.2727,27.3212,0.0000,20.7388,6.35
2fmb,90.1806,-17.3764,-14.5826,75.4085,0.0000,18.4530,8.7
3r7o,87.2768,-1.1037,-6.1914,63.1900,0.0000,7.6857,8.36
1kzk,105.8506,1.5967,-9.6918,74.1256,0.0000,12.0230,10.39
3ekv,85.5367,-0.6997,-7.3729,61.8722,0.0000,8.5350,9.41
2o4s,104.8767,1.7510,-8.0451,77.9195,0.0000,4.0316,10.51
1c5o,20.0922,-4.4907,-1.6519,15.9722,0.0000,4.2730,3.49
3pwm,86.3973,-0.3701,-10.0374,64.5165,0.0000,8.0946,9.1
2i2b,51.4024,-0.7672,-2.0208,28.1628,0.0000,15.4667,2.44
3k02,8.5608,-67.4825,-27.8625,61.2447,0.0000,19.6944,5
1tlp,81.6686,-9.2189,-7.8231,51.3101,0.0000,28.1592,7.55
1i7z,52.8008,-2.8876,-3.8931,43.3319,0.0000,0.0000,6.4
1o2r,61.9280,-4.1406,-6.2262,40.5644,0.0000,16.5188,5.21
3a9i,49.2249,-4.8382,-1.5630,24.7948,0.0000,21.5333,4.15
1r6n,56.5480,3.2511,-7.0479,38.6136,0.0000,7.2511,7.4
1n4h,49.0670,0.0437,-10.9438,41.4108,0.0000,3.0271,6.55
2ews,114.4400,0.1036,-3.4484,65.9517,0.0000,27.1011,6.62
3b26,46.8203,1.0685,-2.0891,33.6950,0.0000,1.5102,6.64
3t0x,75.4171,-14.4558,-10.8136,68.9460,0.0000,5.8858,8
1aaq,81.9100,-5.2639,-11.4301,55.7064,0.0000,22.0077,8.4
3ckb,19.0308,-15.1964,-13.5629,31.8396,0.0000,4.0106,2.98
1utn,36.8924,-2.0415,-0.3783,21.6234,0.0000,9.5800,3.49
2dw7,23.7969,-3.7906,-4.3992,11.7725,0.0000,15.7995,4.7
2isw,56.5533,-0.7995,-2.2369,25.4755,0.0000,24.5609,7.43
1swg,56.3377,-0.2881,-1.4301,35.9269,0.0000,8.6563,7.36
4g8v,26.8640,-8.1683,-2.3738,24.5053,0.0000,3.7113,5.8
1ghy,59.0635,-1.6664,-3.2794,38.3465,0.0000,11.2828,8.1
1bma,40.2716,-23.0658,-6.2203,48.0986,0.0000,3.4221,4.59
1lkk,87.6207,0.0178,-14.0130,57.0173,0.0000,23.2171,6.85
2a5b,33.0174,-0.3632,-0.7964,24.7661,0.0000,0.1236,3.93
1ct8,79.9886,0.2462,-6.8960,53.1189,0.0000,13.5999,6.52
1ppk,82.3407,-2.0016,-6.9601,55.3691,0.0000,15.1699,7.66
2wed,69.1665,-6.0641,-6.0333,52.0888,0.0000,9.6418,6.1
4h3g,86.1306,-0.4184,-2.3842,48.6573,0.0000,22.0294,8.22
2qta,136.9151,2.3973,-3.9107,62.1236,0.0000,53.0085,5.76
3i6o,101.9538,3.0477,-9.6300,73.3496,0.0000,7.6804,10.35
2y7z,75.1741,-3.7104,-5.2038,60.4694,0.0000,0.9428,8.7
1gz4,84.7302,0.4047,-4.1211,49.5422,0.0000,20.3261,3.7
1d4y,60.2004,-15.8812,-8.4810,58.5759,0.0000,4.0208,11.1
3po1,56.6101,-6.4862,-4.0585,43.3983,0.0000,7.4820,4.02
3obx,60.7095,-13.5327,-18.2844,63.3589,0.0000,5.4080,3.89
2vyt,24.8246,-6.3139,-1.2465,23.5528,0.0000,0.0000,2.74
3ebo,46.3604,-1.2997,-4.2593,37.7596,0.0000,0.0000,4.72
4aji,64.9323,0.2251,-5.4330,30.6703,0.0000,27.9685,3.55
3s78,34.5496,0.8528,-3.2623,21.5176,0.0000,7.3724,6.47
2qrp,71.1438,-3.8995,-2.2162,48.8502,0.0000,10.0905,6.2
3fwv,93.3898,-1.7665,-11.8553,58.8968,0.0000,26.0284,5.64
3p3g,77.4011,-0.0907,-5.1726,52.6978,0.0000,10.2050,9.74
3vha,57.5332,0.1892,-0.3644,40.6766,0.0000,1.7780,7.4
3g19,49.7510,-8.5520,-5.5238,35.6250,0.0000,14.8426,6.67
2qm9,48.1554,-5.4038,-6.3434,43.0346,0.0000,0.7301,7.77
1h4w,35.4041,-1.9664,-1.9212,24.4194,0.0000,5.7151,4.66
3uxl,25.1823,0.0927,-0.6734,18.6037,0.0000,0.1830,5.57
1yds,45.8546,-9.1552,-5.7525,34.5834,0.0000,13.2101,5.92
1hpx,82.4694,-6.0597,-9.2410,66.7717,0.0000,5.9591,11.26
1sl3,87.1700,0.2313,-8.8816,67.7548,0.0000,2.6575,11.85
1ec2,106.6391,-1.8720,-17.9567,81.3685,0.0000,14.5861,10
1upf,17.6785,-0.0000,-0.0000,11.4953,0.0000,1.8725,4.6
8a3h,66.3007,-8.7048,-4.8223,37.1599,0.0000,28.7329,4.06
2i2c,90.5313,1.3139,-6.7797,53.0468,0.0000,23.0576,4.7
4dhl,31.3218,0.8582,-2.3927,15.7837,0.0000,11.1537,4.48
2v59,61.1639,-0.2694,-2.3071,40.6999,0.0000,7.7781,8.19
2ot1,41.8507,-0.2732,-6.5364,32.8910,0.0000,3.4352,4
4g0p,51.7040,-5.5222,-2.7047,30.2786,0.0000,18.2979,3.01
1vyg,53.5200,-14.8182,-10.2212,45.7233,0.0000,15.6898,8
2c94,95.8772,-9.8268,-12.0488,58.9913,0.0000,36.6398,6.82
2wva,117.0876,1.2209,-7.1343,66.0338,0.0000,32.2044,10.7
2r0z,96.6596,-12.3983,-16.6538,70.9821,0.0000,28.1114,5.47
3vf7,98.0852,0.2795,-8.9814,72.0036,0.0000,7.7821,9.1
3el1,98.8324,-3.3945,-7.3658,72.2690,0.0000,10.2228,9.64
2q2a,120.3779,-4.1193,-3.4494,42.2032,0.0000,69.9173,7.41
3sha,68.3915,-1.2361,-3.6094,46.9361,0.0000,8.6998,5.59
3ryv,41.1405,0.4456,-6.5743,26.3277,0.0000,11.0686,7.07
2uyn,37.6910,-0.6284,-3.9557,18.4726,0.0000,16.8753,2.7
1ppm,84.8602,2.7501,-13.1139,61.0482,0.0000,11.2827,5.8
3hvk,124.4407,-5.1709,-8.8647,78.1997,0.0000,30.9517,8.52
1qb9,56.7275,-13.6430,-4.7970,48.3811,0.0000,8.6435,7.44
3uxd,38.6105,-0.0000,-0.0000,28.0804,0.0000,0.0000,4.41
1txr,90.1014,-1.8381,-5.6046,41.5741,0.0000,40.3796,7.74
1ez9,36.4760,-28.2440,-23.5524,49.8631,0.0000,19.7107,5.1
3a1e,99.9638,3.8854,-2.8600,50.9110,0.0000,28.9358,2.66
1owe,47.5188,-3.9468,-4.8888,34.1236,0.0000,9.4345,6.2
1nw4,57.9692,-3.7354,-1.5495,37.2583,0.0000,12.0240,9.07
3g2i,49.2978,-5.4538,-3.3948,33.7239,0.0000,11.7760,4.86
3l6h,73.1817,-6.0845,-1.4528,30.3579,0.0000,38.9768,5.4
1ii5,48.8960,-26.0623,-5.6461,24.6260,0.0000,46.7437,6.62
4a6c,106.2801,4.3048,-5.1303,74.2402,0.0000,5.0254,7.92
3ppq,17.4120,-13.5284,-0.5945,22.9344,0.0000,0.0000,4.55
1t31,88.0785,3.0712,-13.7066,64.4384,0.0000,10.1112,8.64
3npc,107.8675,-4.2466,-11.7922,85.8019,0.0000,5.9286,8.34
4aj4,44.6829,1.1771,-6.1166,32.7762,0.0000,4.5551,3.89
3v7x,51.0223,-5.4365,-7.5499,32.2810,0.0000,19.6223,8.57
1m83,117.6515,3.3213,-4.8964,59.8953,0.0000,36.8705,3.4
1y6q,86.0645,-6.9270,-1.4199,52.8314,0.0000,21.7682,11.7
1fd0,91.5570,-4.4476,-5.7849,66.8081,0.0000,9.9284,8.4
2i0a,80.8966,-1.3223,-10.7745,62.1525,0.0000,7.5338,11.4
3gc4,103.3318,-5.7968,-4.2591,58.4944,0.0000,32.9579,7.6
3bxg,74.1344,-5.7789,-2.8272,37.4026,0.0000,31.3118,4.96
2p3c,99.6829,-13.2832,-18.5522,81.6188,0.0000,19.2925,7.62
3t1l,39.4528,-2.9241,-4.4458,28.1103,0.0000,8.1711,3.26
1jq8,6.4300,-28.0492,-18.4056,34.0934,0.0000,6.0063,6
2bvr,29.7250,-21.8221,-3.5793,38.9174,0.0000,1.6149,3.7
2hxm,60.3439,-2.8027,-5.2835,37.5372,0.0000,16.8165,5.22
3f6e,141.2928,-10.1829,-11.2578,76.8501,0.0000,57.0647,2.38
2pwg,53.0302,-3.6795,-0.6790,26.4844,0.0000,20.9726,4.82
1g9r,106.9838,-2.0296,-8.6825,70.7871,0.0000,20.3637,5.7
1y3v,73.7531,-3.9678,-3.3842,46.4463,0.0000,17.2415,5.64
3v78,78.1192,-6.4294,-2.2659,59.6772,0.0000,4.7584,5.54
3k8c,45.0487,-5.3944,-6.2525,25.6065,0.0000,21.4867,2.92
3i25,130.5218,-9.8213,-24.8758,113.0617,0.0000,9.7589,8.51
3hek,60.9950,2.8884,-7.4964,43.4220,0.0000,5.8978,8.27
1o2n,68.1153,2.0368,-8.3425,42.9309,0.0000,15.3910,6.09
1v2w,67.3335,-1.1937,-7.7986,40.6107,0.0000,20.4862,4.01
3k37,87.5792,-13.1558,-6.5110,42.9009,0.0000,48.2572,8.92
1zsf,95.9183,-9.6926,-13.4069,72.3848,0.0000,19.4887,9.92
1uw6,45.1796,-2.2881,-0.3741,34.4944,0.0000,0.4120,7.34
1lan,38.9957,-4.8691,-1.7684,17.9449,0.0000,20.9590,7.22
3k8o,59.1477,-13.8102,-3.3796,42.4405,0.0000,17.9819,11.07
2pgz,58.2051,-2.4822,-3.4290,45.9888,0.0000,0.8817,5.74
1siv,93.4153,-11.5082,-10.7289,62.7509,0.0000,29.3699,8.08
1lcp,38.2398,-3.4871,-3.8296,18.3849,0.0000,20.2772,6.64
3u10,89.6237,0.3271,-1.2738,53.5866,0.0000,16.8888,5.44
3t1m,54.0128,-6.2654,-10.3409,45.0117,0.0000,8.7281,3.04
2gvv,43.7826,3.9817,-4.2970,27.2926,0.0000,6.5705,3.9
1a4w,55.8679,-17.5907,-17.7931,57.2923,0.0000,12.4747,5.92
1v2n,67.2181,-1.7985,-8.3613,45.7091,0.0000,14.5278,5.9
3ime,30.4422,0.4503,-0.0227,15.8519,0.0000,8.2183,3
2uwl,67.4003,-0.3270,-6.6399,53.9657,0.0000,0.1643,8.4
3m36,81.8607,2.0910,-16.7693,63.1624,0.0000,9.6906,9.82
1k27,84.0582,-1.8450,-0.7213,48.5924,0.0000,19.8099,9
3oy8,41.6583,-9.7771,-5.6710,23.4627,0.0000,24.8452,3.66
1wdn,82.4561,-2.8991,-2.9187,30.2601,0.0000,46.6663,6.3
2wuf,40.3925,-14.0907,-7.8797,36.7359,0.0000,11.8511,4.29
1m2r,47.7152,-1.5432,-3.4040,37.3908,0.0000,1.2500,6.46
3ta1,116.4610,0.1168,-3.1371,59.0206,0.0000,38.3280,3.25
3k5i,67.1711,0.2517,-4.6157,26.9603,0.0000,34.4648,4.7
2qi0,78.3905,-0.3640,-13.4782,62.7023,0.0000,6.0171,7.38
1bnw,54.9066,-0.6404,-6.6139,34.2074,0.0000,15.1257,9.08
3c52,48.1176,1.2115,-1.6746,22.9858,0.0000,16.9753,7.3
1x8d,23.8450,-3.9954,-0.6712,18.8067,0.0000,2.6524,2.21
1o36,25.1418,-21.1254,-13.8432,35.9106,0.0000,10.7334,5.96
3s6t,61.9549,-1.7977,-8.1470,36.8858,0.0000,21.1816,7.35
1g52,40.8437,-1.4180,-5.3768,28.8680,0.0000,7.9450,9.54
3hvj,117.8951,-11.8832,-10.6300,75.1857,0.0000,37.0280,8.7
4e6d,68.2942,-1.3129,-2.0199,46.7500,0.0000,7.3458,8.92
2xjx,51.9755,-1.9216,-7.4461,40.4579,0.0000,5.7136,9.15
1d7j,18.5972,-2.2542,-2.3492,14.7968,0.0000,2.8549,3.3
3czv,40.2477,0.6209,-4.1163,22.1846,0.0000,13.2393,7.8
1ghw,43.0092,-1.5190,-4.3542,30.7749,0.0000,6.5670,4.2
2vrj,27.3323,-41.4187,-6.1463,40.1787,0.0000,19.6516,6.3
1nfy,77.1583,3.7232,-7.0513,57.7850,0.0000,1.0319,8.89
1fkg,55.5184,0.1116,-9.8278,46.8251,0.0000,0.8501,8
3dne,54.2336,0.4647,-0.5804,33.0576,0.0000,8.8950,5.22
2xc4,75.1135,-2.2295,-14.8674,65.3064,0.0000,2.4141,8.05
3sww,71.3530,1.0449,-3.9694,40.6882,0.0000,18.3312,8.4
1o2w,46.9464,-1.3832,-7.9279,36.2215,0.0000,6.4528,5.85
2b4l,64.4500,-5.4984,-1.2473,30.4723,0.0000,29.2962,4.77
3tza,87.3097,-5.9812,-5.6567,38.3434,0.0000,46.2254,5.5
4a6l,77.9374,-2.5402,-3.4151,54.2063,0.0000,9.3589,8
3gy7,34.4410,-2.0506,-1.8230,24.1862,0.0000,5.0586,4.52
2e92,73.9192,4.0683,-1.4509,24.4092,0.0000,37.7392,6.89
1bq4,17.9299,2.1924,-21.5684,19.6435,0.0000,10.2961,5.22
2zdk,72.4411,-3.4414,-7.6838,50.1872,0.0000,14.5589,6.37
1apv,74.6741,-4.1523,-8.3679,52.0358,0.0000,15.6449,9
3d0e,101.5344,-2.0422,-3.6167,63.7485,0.0000,19.5392,8.4
4djq,83.6991,-1.8877,-8.6445,63.9695,0.0000,6.2731,10.32
2vw2,64.0473,-5.1746,-1.6788,25.4347,0.0000,35.9280,3.3
2std,46.7815,-1.1605,-5.7961,39.0822,0.0000,0.0000,9.85
1pzo,44.4783,1.7589,-3.3649,33.5159,0.0000,0.0000,3.32
2b7d,54.0026,-12.8474,-9.3603,47.6954,0.0000,10.6291,8.7
3r24,88.1293,-6.6807,-3.9691,51.0503,0.0000,28.5850,5.25
1q5k,46.1328,0.8760,-3.4653,33.2929,0.0000,2.9443,7.42
3s5y,46.2310,-7.9058,-4.6656,23.3882,0.0000,26.6437,7.41
1a4r,102.5853,2.8351,-5.6256,51.5471,0.0000,34.4986,6.66
3ucj,55.3908,0.9922,-4.5655,33.4088,0.0000,13.0270,6
1xt8,46.5476,-0.2369,-1.4024,21.8198,0.0000,18.1848,6.85
3u7l,64.6586,-9.1597,-5.2266,48.7680,0.0000,11.9890,7.28
2nt7,76.9857,4.1413,-17.5363,56.4958,0.0000,12.6990,6.52
1xjd,73.9604,-2.4734,-3.1408,55.0239,0.0000,3.9167,9.48
3g0i,30.0125,-5.6166,-3.6664,25.4154,0.0000,4.3494,3.6
3vdb,34.5709,-5.6420,-2.3414,23.4169,0.0000,10.3561,2.52
4gg7,63.6298,-1.4134,-3.4568,48.2273,0.0000,2.1875,8.2
2vwc,46.3926,-6.1646,-11.7155,46.3601,0.0000,0.5275,6.62
3i73,-20.6021,-40.1979,-3.6645,15.2290,0.0000,2.3205,5.49
5er2,85.6676,-24.4305,-16.1479,78.4313,0.0000,18.4030,6.57
2avs,95.9734,-9.3921,-7.2407,76.3432,0.0000,7.6343,7.57
3pfp,121.0374,-1.2379,-5.6096,43.5897,0.0000,67.9490,6.44
1v11,142.1853,-0.4968,-2.5384,60.1814,0.0000,62.4710,3.98
4b7j,74.5811,-4.8791,-7.1285,36.4875,0.0000,36.4184,7.95
2wyg,65.6233,-3.5486,-8.2915,55.6412,0.0000,0.9567,8.7
3f3u,62.6549,-1.8760,-5.7079,47.5063,0.0000,4.9176,4.74
1erb,25.8105,-25.8122,-14.2955,47.9405,0.0000,0.0000,8.1
2cbz,119.4172,3.0945,-6.8632,45.1933,0.0000,61.0450,3.93
1v2o,58.2139,-1.1702,-8.6641,34.5646,0.0000,20.5220,4.73
4der,14.9749,-2.9657,-7.9376,18.8205,0.0000,0.0000,6.31
2vt3,73.4318,-0.7265,-7.6020,41.5914,0.0000,24.5722,4.15
1f0u,81.8848,-3.1030,-7.7264,55.1101,0.0000,16.9378,7.16
1ppl,91.8680,0.8294,-12.1229,65.8085,0.0000,12.6749,8.55
1d4p,64.9901,0.8482,-9.4237,47.6337,0.0000,8.0693,6.3
1mmr,62.6337,-5.4576,-5.3374,46.5230,0.0000,9.4595,5.4
2zcs,54.1674,-0.1234,-4.9250,41.7688,0.0000,1.7837,8.22
1r1j,64.0233,-3.5067,-5.9539,44.6513,0.0000,12.0884,8.64
1jgl,65.6654,-3.5822,-0.2911,44.8464,0.0000,7.8748,8.7
1k1j,71.5619,-4.7091,-6.5876,49.4499,0.0000,14.8649,7.55
1bn1,55.5789,0.5366,-7.6181,32.6074,0.0000,17.8252,9.34
2b1g,66.1053,-6.4343,-5.2303,43.6593,0.0000,17.7385,6.64
1nje,81.0609,-0.6920,-3.1646,34.3808,0.0000,37.6438,3.8
1k6p,82.5399,-10.5377,-7.4234,69.1380,0.0000,5.4363,7.36
3l1n,37.2141,-8.1213,-3.8509,35.7719,0.0000,0.0000,5.63
2v77,83.6712,1.4346,-7.0556,33.8730,0.0000,42.7168,5.06
1qbs,93.8027,-6.4411,-6.3480,65.6174,0.0000,16.3679,9.47
2uwd,57.9583,1.4989,-9.8100,43.6904,0.0000,6.1951,8.35
1str,42.4039,-12.4410,-12.4275,46.3034,0.0000,3.6052,4.77
2ydt,69.9480,-3.5138,-0.7752,34.1894,0.0000,27.2266,5.52
3lpp,54.9726,-11.9201,-10.6181,43.1023,0.0000,18.2452,6.22
3d7b,20.5177,-3.9924,-0.8790,16.8520,0.0000,2.2176,3.69
1k1n,61.8779,-2.9679,-12.2452,45.6262,0.0000,14.3550,6.82
1nhu,44.3192,9.6900,-15.8412,31.9331,0.0000,6.5623,5.66
4ddy,44.6323,-1.0605,-3.9919,34.4920,0.0000,2.2583,5.62
2pu2,46.5619,2.6098,-4.5916,28.7057,0.0000,9.0733,4.43
1jsv,28.1493,0.2829,-4.8957,20.8506,0.0000,4.0925,5.7
2zgx,72.1380,-5.6776,-5.2506,46.0951,0.0000,19.6854,6.74
1zvx,72.8416,0.1050,-6.8206,51.9269,0.0000,8.1576,9.22
1flr,59.4993,0.6004,-8.2255,45.5837,0.0000,4.4468,10
2pmk,59.2467,-2.1160,-4.0264,42.1958,0.0000,7.3699,5.92
1g46,45.5911,-4.2855,-5.4088,25.7415,0.0000,19.8908,8.8
3uod,65.2279,0.4780,-4.7943,44.0482,0.0000,8.9778,7.31
3kdd,101.4739,-1.8857,-9.0884,76.4338,0.0000,7.3515,8.46
3g35,37.8107,-3.1832,-2.8194,30.2106,0.0000,2.2738,4.68
1m2x,65.8957,-0.9635,-3.2207,25.6680,0.0000,34.7864,4.15
1gvw,101.4163,5.3904,-7.4086,66.4327,0.0000,12.0895,6.96
1g7f,81.6913,-2.8578,-6.6887,46.1345,0.0000,27.8029,5.47
3r1v,38.5022,-2.4453,-1.8624,31.1344,0.0000,0.0000,6.92
3roc,57.9558,1.2955,-9.6931,45.8668,0.0000,3.2866,8.19
1yqj,89.8889,1.6602,-5.4082,63.5184,0.0000,6.2991,8.14
3f7i,71.0923,-5.0481,-7.8201,49.8069,0.0000,15.4761,7.34
1cbx,72.1061,0.8547,-3.5344,28.3358,0.0000,35.8242,6.35
2csn,31.5699,-8.7296,-5.0203,28.6209,0.0000,5.9660,4.41
