name,covalent-B0,covalent-B1,covalent-B2,covalent-B3,covalent-B4,covalent-B5,vdw_clash-B0,vdw_clash-B1,vdw_clash-B2,vdw_clash-B3,vdw_clash-B4,vdw_clash-B5,vdw-B0,vdw-B1,vdw-B2,vdw-B3,vdw-B4,vdw-B5,proximal-B0,proximal-B1,proximal-B2,proximal-B3,proximal-B4,proximal-B5,hbond-B0,hbond-B1,hbond-B2,hbond-B3,hbond-B4,hbond-B5,weak_hbond-B0,weak_hbond-B1,weak_hbond-B2,weak_hbond-B3,weak_hbond-B4,weak_hbond-B5,xbond-B0,xbond-B1,xbond-B2,xbond-B3,xbond-B4,xbond-B5,ionic-B0,ionic-B1,ionic-B2,ionic-B3,ionic-B4,ionic-B5,metal_complex-B0,metal_complex-B1,metal_complex-B2,metal_complex-B3,metal_complex-B4,metal_complex-B5,aromatic-B0,aromatic-B1,aromatic-B2,aromatic-B3,aromatic-B4,aromatic-B5,hydrophobic-B0,hydrophobic-B1,hydrophobic-B2,hydrophobic-B3,hydrophobic-B4,hydrophobic-B5,carbonyl-B0,carbonyl-B1,carbonyl-B2,carbonyl-B3,carbonyl-B4,carbonyl-B5,affinity
2xdl,0,0,0,0,0,0,3,0,0,1,2,0,27,0,0,0,27,0,166,0,0,0,20,146,2,0,0,1,1,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,7,9,0,0,0,0,0,0,3.1
4ivb,0,0,0,0,0,0,3,0,0,2,1,0,42,0,0,0,42,0,204,0,0,0,18,186,4,0,0,2,2,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,20,0,0,0,9,11,0,0,0,0,0,0,8.72
3kr8,0,0,0,0,0,0,7,0,0,3,4,0,55,0,0,0,55,0,257,0,0,0,28,229,3,0,0,3,0,0,8,0,0,0,7,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,9,0,51,0,0,0,23,28,0,0,0,0,0,0,8.1
1p1q,0,0,0,0,0,0,16,0,0,10,6,0,41,0,0,0,41,0,188,0,0,0,31,157,7,0,0,6,1,0,7,0,0,2,5,0,0,0,0,0,0,0,16,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,5,7,1,0,0,0,1,0,4.89
3o9i,0,0,0,0,0,0,10,0,0,4,6,0,55,0,0,0,55,0,376,0,0,0,46,330,6,0,0,2,4,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,16,25,0,0,0,0,0,0,11.82
3bv9,0,0,0,0,0,0,3,0,0,1,2,0,36,0,0,0,36,0,268,0,0,0,31,237,2,0,0,0,2,0,8,0,0,0,8,0,0,0,0,0,0,0,12,0,0,1,11,0,0,0,0,0,0,0,1,0,0,0,1,0,34,0,0,0,10,24,0,0,0,0,0,0,5.36
4gr0,0,0,0,0,0,0,16,0,1,5,10,0,73,0,0,0,69,4,454,0,0,0,42,412,5,0,0,4,1,0,9,0,0,0,9,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,45,0,0,0,17,28,1,0,0,0,1,0,9.55
3ag9,0,0,0,0,0,0,13,0,0,7,6,0,39,0,0,0,39,0,357,0,0,0,47,310,9,0,0,4,5,0,8,0,0,1,7,0,0,0,0,0,0,0,12,0,0,3,9,0,0,0,0,0,0,0,3,0,0,0,3,0,13,0,0,0,4,9,1,0,0,0,1,0,8.05
4k77,0,0,0,0,0,0,2,0,0,2,0,0,26,0,0,0,26,0,164,0,0,0,18,146,2,0,0,2,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,8,0,0,0,0,0,0,6.63
1o5b,0,0,0,0,0,0,5,0,0,3,2,0,30,0,0,0,29,1,182,0,0,0,18,164,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,5,0,0,0,0,0,0,5.77
3p5o,0,0,0,0,0,0,2,0,0,0,2,0,29,0,0,0,28,1,203,0,0,0,24,179,2,0,0,0,2,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,56,0,0,0,21,35,0,0,0,0,0,0,7.26
3tsk,0,0,0,0,0,0,5,0,0,3,2,0,52,0,0,0,52,0,364,0,0,0,29,335,5,0,0,2,3,0,9,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,46,0,0,0,17,29,0,0,0,0,0,0,7.17
4jfs,0,0,0,0,0,0,4,0,0,4,0,0,38,0,0,0,38,0,154,0,0,0,17,137,2,0,0,1,1,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,9,0,0,0,9,0,15,0,0,0,10,5,0,0,0,0,0,0,5.27
2yfe,0,0,0,0,0,0,2,0,0,1,1,0,24,0,0,0,24,0,212,0,0,0,17,195,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,15,23,0,0,0,0,0,0,6.63
2qe4,0,0,0,0,0,0,4,0,0,2,2,0,26,0,0,0,26,0,204,0,0,0,16,188,2,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,46,0,0,0,15,31,0,0,0,0,0,0,7.96
2wn9,0,0,0,0,0,0,5,0,0,2,3,0,30,0,0,0,30,0,186,0,0,0,24,162,1,0,0,0,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,25,0,0,0,10,15,0,0,0,0,0,0,8.52
1eby,0,0,0,0,0,0,14,0,0,6,8,0,63,0,0,0,63,0,438,0,0,0,44,394,5,0,0,1,4,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,29,31,0,0,0,0,0,0,9.7
4hge,0,0,0,0,0,0,4,0,0,0,4,0,36,0,0,0,36,0,233,0,0,0,25,208,1,0,0,0,1,0,9,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,21,0,0,0,13,8,0,0,0,0,0,0,7.92
1q8u,0,0,0,0,0,0,5,0,0,0,5,0,28,0,0,0,28,0,173,0,0,0,23,150,2,0,0,0,2,0,7,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,39,0,0,0,15,24,0,0,0,0,0,0,5.96
4w9h,0,0,0,0,0,0,9,0,0,5,4,0,50,0,0,0,50,0,264,0,0,0,29,235,3,0,0,3,0,0,13,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,46,0,0,0,18,28,1,0,0,0,1,0,6.73
3ao4,0,0,0,0,0,0,11,0,0,3,8,0,36,0,0,0,36,0,224,0,0,0,27,197,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,0,0,0,7,5,0,0,0,0,0,0,2.07
2vvn,0,0,0,0,0,0,12,0,0,6,6,0,31,0,0,0,31,0,231,0,0,0,30,201,4,0,0,2,2,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,6,9,0,0,0,0,0,0,7.3
3wz8,0,0,0,0,0,0,6,0,0,1,5,0,46,0,0,0,46,0,274,0,0,0,38,236,3,0,0,0,3,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,48,0,0,0,20,28,1,0,0,0,1,0,5.82
4j28,0,0,0,0,0,0,8,0,0,4,4,0,32,0,0,0,32,0,158,0,0,0,23,135,3,0,0,1,2,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,17,0,0,0,17,0,16,0,0,0,10,6,0,0,0,0,0,0,5.7
4dli,0,0,0,0,0,0,5,0,0,1,4,0,42,0,0,0,42,0,235,0,0,0,20,215,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,33,0,46,0,0,0,23,23,0,0,0,0,0,0,5.62
3ryj,0,0,0,0,0,0,7,0,1,3,3,0,27,0,0,0,25,2,146,0,0,0,17,129,1,0,0,1,0,0,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,7,13,0,0,0,0,0,0,7.8
3gr2,0,0,0,0,0,0,2,0,0,2,0,0,18,0,0,0,18,0,106,0,0,0,12,94,3,0,0,2,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,2.52
3acw,0,0,0,0,0,0,1,0,0,1,0,0,28,0,0,0,28,0,194,0,0,0,14,180,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,53,0,0,0,19,34,0,0,0,0,0,0,4.76
3zt2,0,0,0,0,0,0,6,0,0,4,2,0,40,0,0,0,40,0,190,0,0,0,24,166,3,0,0,3,0,0,6,0,0,0,6,0,0,0,0,0,0,0,8,0,0,2,6,0,0,0,0,0,0,0,2,0,0,0,2,0,28,0,0,0,13,15,1,0,0,0,1,0,2.84
4cig,0,0,0,0,0,0,5,0,0,4,1,0,43,0,0,0,43,0,239,0,0,0,35,204,5,0,0,3,2,0,6,0,0,0,6,0,0,0,0,0,0,0,9,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,7,15,0,0,0,0,0,0,3.67
3wtj,0,0,0,0,0,0,5,0,0,1,4,0,43,0,0,0,43,0,219,0,0,0,23,196,1,0,0,1,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,22,0,0,0,11,11,0,0,0,0,0,0,6.53
2qbr,0,0,0,0,0,0,8,0,0,2,6,0,39,0,0,0,39,0,243,0,0,0,23,220,4,0,0,1,3,0,4,0,0,0,4,0,0,0,0,0,0,0,13,0,0,2,11,0,0,0,0,0,0,0,11,0,0,0,11,0,45,0,0,0,17,28,0,0,0,0,0,0,6.33
1o3f,0,0,0,0,0,0,10,0,0,5,5,0,36,0,0,0,36,0,240,0,0,0,36,204,3,0,0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,7,0,0,0,5,2,0,0,0,0,0,0,7.96
