name,Gold.Chemscore.Fitness,Gold.Chemscore.DG,Gold.Chemscore.ZeroCoef,Gold.Chemscore.Hbond,Gold.Chemscore.Metal,Gold.Chemscore.Lipo,Gold.Chemscore.Internal_Hbond,Gold.Chemscore.DEClash,Gold.Chemscore.DEInternal,Gold.Chemscore.Rot,affinity
3nes,20.2436,-23.754,-5.48,0.0194,0,215.2132,0,1.0773,2.4331,2.7229,5.62
3k99,21.0496,-22.6529,-5.48,0.9263,0,154.9784,0,0.164,1.4393,1.5833,7.22
2v57,29.5893,-29.5893,-5.48,1.7393,0,156.4108,0,0,0,0,7.1
1zpa,3.6623,-30.8278,-5.48,1.2373,0,266.1145,0,13.4802,13.6852,3.875,8.4
4e4n,27.7579,-29.5898,-5.48,2.7329,0,166.1129,0,0,1.8319,1.7395,9.05
1ax0,12.4644,-12.6493,-5.48,2.7162,0,76.5189,0,0.0869,0.098,4.2405,3.13
10gs,27.0514,-31.2704,-5.48,5.2475,0,183.277,0,0.9577,3.2613,5.1483,6.4
4b5d,26.9752,-30.12,-5.48,1.013,0,237.4744,0,0.2331,2.9117,2.55,7.89
3o9a,27.7759,-33.3211,-5.48,2.0343,0,260.4085,0,1.6928,3.8524,3.6801,10.7
3si3,31.9175,-35.1323,-5.48,2.9872,0,211.1684,0,1.371,1.8439,1.9654,4.16
2hf8,33.6162,-40.5906,-5.48,11.3981,2,53.384,0,3.8383,3.1361,8.3066,5.47
3u8j,31.8323,-33.3484,-5.48,0.9842,0,210.0961,0,1.418,0.0981,0,8.51
1ypj,36.1359,-38.0869,-5.48,3.1895,0,226.0363,0,0.5256,1.4254,1.7548,7.02
1eb2,28.1137,-37.2575,-5.48,4.0478,0,193.197,0,6.8955,2.2484,1.6977,6.01
2zmm,25.8656,-31.7516,-5.48,2.6393,0,195.4612,0,1.5073,4.3787,2.1143,7.6
3pbb,21.5636,-25.8379,-5.48,0.4907,1,162.0436,0,2.6237,1.6506,2.4493,7.02
3g2y,4.6506,-6.667,-5.48,0.4573,0,29.9443,0,0.9367,1.0796,1.5015,2
2wm0,19.1478,-25.6843,-5.48,3.362,0,271.8137,0,4.7927,1.7438,8.9169,4.52
2w7y,7.6551,-10.8937,-5.48,4.0244,0,152.6538,0,1.3037,1.9349,10.1126,6.08
4igt,20.0511,-21.4184,-5.48,5.8168,0,80.1066,0,0.0854,1.282,5.0243,7.89
4n6h,37.567,-38.3164,-5.48,0.7035,0,303.9594,0,0.4229,0.3264,1.9831,9.28
4clj,26.9685,-28.8815,-5.48,1.0935,0,168.7966,0,1.913,0,0,9.15
4omc,27.8033,-32.5655,-5.48,10.5595,0,168.0849,0,0.8224,3.9398,10.8786,10.78
2q8m,4.2172,-6.2742,-5.48,2.1443,0,55.0121,0,1.5033,0.5537,5.0016,4.03
2p95,32.3606,-35.8971,-5.48,0.8718,0,262.2057,0,1.7876,1.749,1.2394,9.37
3buf,16.8471,-16.9812,-5.48,1.9674,0,79.9279,0,0,0.1341,1.7272,3.1
4tkj,27.3422,-27.6641,-5.48,1.6582,0,196.2476,0,0.0232,0.2987,2.4669,6.04
3c89,9.8558,-17.6945,-5.48,3.9704,2,112.7255,0,3.7163,4.1224,10.2717,6.07
3old,6.6733,-19.1325,-5.48,10.4546,0,279.5079,0,5.1772,7.2821,21.0814,5.9
3zsq,22.6048,-31.0387,-5.48,2.82,0,199.9933,0,0.5329,7.901,2.8357,4.96
1gjc,17.6264,-20.0764,-5.48,0.4501,0,133.7873,0,0.2032,2.2467,1,6.35
1nvr,42.039,-44.7569,-5.48,3.6589,0,258.9093,0,1.6277,1.0903,1.2642,8.11
3sap,21.7991,-25.6218,-5.48,0.9292,1.0307,136.6099,0,1.1207,2.702,2.0156,7.59
3zv7,19.7659,-21.2442,-5.48,0.7709,0,134.6105,0,1.4783,0,1,5.92
3gxy,-13.6203,2.3728,-5.48,3.2231,0,90.8413,0,6.5098,4.7377,11.4244,5.59
3t8v,36.1515,-45.7847,-5.48,4.3398,1,286.7586,0,4.0464,5.5869,5.3792,6.59
2bys,43.2941,-47.9241,-5.48,0.7442,0,383.2103,0,2.123,2.507,1.9051,9.52
1hih,39.0473,-43.2799,-5.48,6.0644,0,244.1512,0,1.2562,2.9765,4.305,8.05
3igp,18.6088,-22.4991,-5.48,0.9686,1.0601,89.9796,0,2.3473,1.5429,1.225,7.02
2glp,20.9796,-28.9113,-5.48,0,0,222.1481,0,4.6614,3.2703,1,5.01
2ha3,10.8542,-13.802,-5.48,0.9699,0,78.7562,0,0.2757,2.6721,1.614,3.03
1fv0,14.9129,-23.8455,-5.48,0.7634,0,167.8451,0,3.7572,5.1754,1.4931,5.93
1k9s,21.3864,-21.5533,-5.48,3.5881,0,112.1495,0,0.0174,0.1495,3.5283,6.52
2i3i,28.1892,-32.7399,-5.48,2.938,0,189.2974,0,0.1363,4.4145,1.8362,7.3
3ug2,17.8986,-21.7912,-5.48,0.2999,0,174.5031,0,1.6891,2.2035,1.995,8.25
4ygf,14.2889,-18.4358,-5.48,1.3427,1.1607,12.5815,0,1.7388,2.408,0,7.68
1qyg,23.739,-27.8138,-5.48,0.9869,0,198.5825,0,1.6147,2.46,1.6393,6.85
3w07,15.2373,-21.688,-5.48,7.1585,0,70.5228,0,2.6494,3.8013,6.2315,3.38
4b2i,19.3108,-20.5394,-5.48,1.022,0,99.5365,0,1.2286,0,0,3
1h2k,17.2853,-22.2009,-5.48,2.2428,2,15.1972,0,4.7434,0.1722,1.8,2.92
3rt8,21.6582,-23.1037,-5.48,4.7318,0,66.9501,0,0.8214,0.6241,2.3492,6.35
3qgw,27.5547,-34.0509,-5.48,0.7212,0,223.607,0,3.9847,2.5115,0,5.89
4ek9,13.0033,-15.5605,-5.48,3.2141,0,69.5737,0,1.8469,0.7104,3.4354,4.42
2h4k,24.4075,-27.9904,-5.48,2.802,0,153.0958,0,1.0853,2.4975,1.8595,5.49
4gq4,23.6485,-25.1589,-5.48,0.487,0,176.173,0,1.0155,0.4949,1,7.66
1k6v,28.1703,-32.7488,-5.48,0.3146,0,315.4733,0,1.7755,2.803,4.1767,6.92
1ndw,16.0096,-20.916,-5.48,1.1107,0,161.375,0,3.1686,1.7377,2.7947,5.23
3cd7,27.0662,-35.7307,-5.48,4.398,0,223.5431,0,2.0191,6.6454,4.138,7.84
4acc,20.1305,-25.1835,-5.48,1.1335,0,176.1951,0,1.7414,3.3116,1.8348,7.7
1gwv,2.5138,-3.5322,-5.48,1.7975,0,112.3725,0,0.0126,1.0057,8.2419,2.57
4o0b,41.0255,-42.0422,-5.48,0.9709,0,306.6606,0,0.0029,1.0138,1,8.3
2rkf,31.3319,-37.2149,-5.48,2.0015,0,292.0816,0,3.8817,2.0012,3.5639,9.08
2qbw,25.5294,-36.237,-5.48,6.1948,0,290.2181,0,1.6277,9.0799,9.3317,7.25
1c5q,23.8817,-23.9435,-5.48,2.4048,0,89.1571,0,0.0509,0.0109,0,6.36
3iqu,-16.8966,10.1396,-5.48,7.4646,0,91.5065,0,0.355,6.402,20.0226,4.77
4r5b,1.6945,-6.7671,-5.48,1.4567,1.0049,51.3896,0,0.715,4.3576,6.1134,6.73
1f57,21.9984,-22.2122,-5.48,4.0069,1,12.7938,0,0.0693,0.1445,1.6319,5.64
4r73,22.3973,-22.7028,-5.48,8.5149,0,60.7557,0,0.1659,0.1396,7.1583,7.64
3bf1,-8.1929,1.4879,-5.48,1.8535,0,36.5664,0,3.7385,2.9666,6.8113,2.52
2xjg,24.6824,-26.8708,-5.48,0.9136,0,190.2971,0,0.0961,2.0924,1.5333,7.82
4bf6,24.5382,-26.3198,-5.48,0.9111,1.0135,99.8778,0,0.3116,1.47,0,8.35
1adl,25.2458,-26.3425,-5.48,1.4022,0,192.2303,0,0,1.0967,2.4655,5.36
4qgi,37.1664,-42.5068,-5.48,4.0328,0,293.8545,0,0.9284,4.4119,4.228,3.9
4o04,36.2612,-37.5343,-5.48,0.9985,0,245.4643,0,0.0622,1.211,0,6.16
3bxh,13.0176,-15.3479,-5.48,7.0754,0,47.182,0,1.9539,0.3765,7.5329,4.03
1ai7,14.9877,-17.4956,-5.48,0,0,124.5781,0,2.508,0,1,4.09
2oxn,13.8178,-19.0187,-5.48,4.3998,0,81.0883,0,3.6662,1.5346,4.1578,7.44
4wn5,32.1778,-32.4665,-5.48,0.2555,0,321.8911,0,0.0015,0.2873,4.5031,7.41
4f9y,35.067,-37.1667,-5.48,0.9256,0,244.4038,0,0,2.0997,0,6.74
3ru1,22.3909,-24.6679,-5.48,2.4922,0,130.3483,0,1.8709,0.4061,1.7136,4.85
4crl,34.6765,-34.8917,-5.48,0.8973,0,269.4377,0,0.0901,0.1251,1.9959,9.71
1ta6,34.8467,-40.4383,-5.48,3.7188,0,253.2041,0,1.5207,4.0709,2.7686,9.13
3bwj,-0.0473,-6.2121,-5.48,6.3006,0,136.1286,0,1.1155,5.1439,14.1558,6.5
1ype,37.0155,-40.3059,-5.48,3.5308,0,235.563,0,1.8476,1.4428,1.7687,8.1
1hpv,20.8944,-26.7915,-5.48,0.1071,0,248.1407,0,0.8655,5.0315,3.1557,9.22
2vj8,36.1219,-47.008,-5.48,2.1828,1,322.4213,0,7.7628,3.1232,3.7171,8.7
3m67,23.6421,-29.5501,-5.48,1.0396,1.0135,159.7798,0,1.4053,4.5027,1.6436,6.74
4c2v,23.7045,-28.7088,-5.48,1.5221,0,246.0077,0,1.3248,3.6795,4.1554,9
1o2j,18.5462,-21.804,-5.48,2.1931,0,120.1883,0,2.4971,0.7607,1.9778,6.92
4ou3,6.5945,-12.2887,-5.48,3.5156,0,90.7265,0,3.4193,2.2749,6.0736,4.41
3el9,39.3891,-45.5226,-5.48,5.5523,0,290.3634,0,1.9502,4.1833,4.8729,8.4
2pvl,19.7039,-22.933,-5.48,0.6462,0,152.6026,0,1.3112,1.9178,1,7.62
2oi2,1.2953,-7.1286,-5.48,1.2748,2,59.0896,0,2.7565,3.0768,8.4308,6.3
2wzs,25.7251,-26.9597,-5.48,2.4856,1.9937,88.2485,0,1.1905,0.044,3.5818,3.85
4poh,44.017,-46.774,-5.48,1.6634,0,305.4549,0,0.006,2.7511,0,8
3el5,25.5358,-33.301,-5.48,0.7961,0,285.1632,0,3.6677,4.0976,3.2039,7.72
2xpk,40.2378,-43.4628,-5.48,5.7071,0,252.1393,0,1.163,2.062,4.1325,11.3
1v2u,21.4894,-21.7524,-5.48,2.5613,0,65.9635,0,0.2222,0.0408,0,3.37
4fev,22.1699,-23.5441,-5.48,1.8413,0,123.7108,0,0,1.3742,1,5.42
4mc2,28.8249,-32.7496,-5.48,0.9532,0,266.0876,0,3.016,0.9088,2.7525,8.19
1nh0,25.6505,-40.1537,-5.48,6.8959,0,290.9363,0,3.6235,10.8796,8.7493,9.74
2zym,4.8296,-8.2,-5.48,3.7643,0,269.9726,0,3.0086,0.3618,16.1874,6.14
1o5r,24.9257,-30.1714,-5.48,1.747,0,238.4001,0,2.0856,3.16,3.5298,8.12
5azf,29.9055,-35.6216,-5.48,5.4548,0,257.8675,0,0.1844,5.5317,7.1282,4.44
3sbi,20.1108,-22.5075,-5.48,0.8667,1.0135,104.7297,0,1.156,1.2407,1.6531,7.92
4kwg,15.2737,-27.5206,-5.48,0.7955,0,165.6725,0,12.2469,0,0,6
1drk,33.6514,-33.8743,-5.48,8.5302,0,70.2852,0,0.2228,0,3.25,6.82
1zoh,25.4225,-27.5863,-5.48,0,0,188.943,0,2.1638,0,0,7
4knm,23.7152,-27.4188,-5.48,0.816,1.1607,138.2393,0,1.6791,2.0245,1.5468,8
3iw6,24.0074,-35.6441,-5.48,1.6628,0,240.8099,0,7.6488,3.9878,1.3923,5.48
1pme,27.5684,-33.5719,-5.48,0.4583,0,227.0191,0,2.7204,3.2832,0,9.4
4b76,16.2361,-19.2213,-5.48,0.0951,0,147.7939,0,1.7924,1.1928,1.511,4.54
4e4l,25.8041,-26.9572,-5.48,1.7252,0,156.1975,0,0.082,1.0711,1,8.77
4jss,17.7891,-20.2782,-5.48,0.0198,2,44.7174,0,2.489,0,1,3.3
4r4o,29.8601,-33.8768,-5.48,2.7262,0,191.2783,0,0.0249,3.9919,1.2064,5.82
2qnp,39.1707,-47.848,-5.48,2.8187,0,315.951,0,2.9545,5.7228,1.5674,6.41
2jh6,23.0171,-25.0074,-5.48,0.6439,0,191.1613,0,0.3258,1.6646,1.9488,7.77
4ef6,25.1859,-26.8997,-5.48,4.6207,0,92.9906,0,0.9496,0.7641,1.9115,2.92
1uou,23.9977,-25.4349,-5.48,4.0723,0,87.1004,0,1.3712,0.066,1.499,7.7
4hf4,29.617,-33.9233,-5.48,0.2281,0,278.6924,0,0.3022,4.0041,1.924,8.62
1add,15.4015,-17.6934,-5.48,2.3819,0,116.2089,0,1.9185,0.3734,3.6479,6.74
2cle,7.9401,-16.3513,-5.48,2.1479,0,135.6566,0,5.7474,2.6638,4.7557,3.55
4axd,15.5896,-22.365,-5.48,8.7013,0,46.8492,0,2.9639,3.8115,6.8979,4.43
1my4,28.2476,-30.846,-5.48,6.764,0,75.1134,0,1.6613,0.9371,2.3492,6.98
1phw,-15.7578,0.7081,-5.48,0.304,0,49.421,0,12.6874,2.3622,5.0726,3.3
3iss,-9.8578,-3.2806,-5.48,4.7496,0,109.0554,0,5.66,7.4784,12.04,6.05
4ddm,15.6167,-17.161,-5.48,1.0151,0,70.8599,0,1.5361,0.0082,0,2.46
2zz2,23.7534,-32.0376,-5.48,9.1701,0,65.1697,0,4.3566,3.9275,4.5685,4.54
3ioe,18.776,-21.3026,-5.48,6.2505,0,106.9336,0,1.3045,1.2221,6.8615,3.27
3ekx,29.0273,-34.7817,-5.48,0.9191,0,294.3061,0,1.18,4.5744,3.2039,9.41
1b4h,23.9318,-29.8978,-5.48,6.7447,0,173.0974,0,2.2482,3.7178,7.1726,5.46
2azr,23.3532,-26.0959,-5.48,3.0605,0,132.8782,0,0.6878,2.0549,2.0129,3.64
1f8b,12.9598,-16.7064,-5.48,5.233,0,56.6328,0,3.5808,0.1658,5.0304,5.4
4bj8,25.0796,-30.1179,-5.48,2.661,0,188.8906,0,4.0876,0.9507,2.4805,8.29
4l4v,18.604,-20.51,-5.48,4.105,0,140.8251,0,0.2063,1.6997,5.9208,5.78
3l7a,18.3492,-24.5356,-5.48,3.475,0,136.8563,0,3.8052,2.3813,3.3449,4.33
5btx,9.7654,-10.0954,-5.48,1.3573,0,39.7157,0,0.029,0.3009,1.7831,3.55
3g2j,18.2479,-18.9384,-5.48,5.869,0,71.8582,0,0.0694,0.6212,5.6842,4.75
4djr,19.9463,-31.8645,-5.48,1.9454,0,254.8099,0,8.4155,3.5027,3.8773,11.52
4sga,27.4441,-35.8954,-5.48,5.4313,0,169.0475,0,2.3443,6.1069,2.9312,7.3
2pql,28.9712,-29.4021,-5.48,1.9534,0,177.2287,0,0.0339,0.397,1.304,7.28
2x91,19.007,-29.909,-5.48,1.7621,1.9399,156.7652,0,7.3228,3.5792,4.4906,6.74
4dew,6.5764,-18.0627,-5.48,0,0,172.4306,0,10.5192,0.9671,2.9655,7
4ap7,30.3123,-30.9683,-5.48,1.8219,0,204.1252,0,0.2494,0.4066,1.7499,7.96
1uz8,6.6895,-9.5829,-5.48,3.9281,0,130.8048,0,0.0009,2.8925,9.5005,4.96
1uj6,1.2618,-5.2664,-5.48,4.5179,0,54.2474,0,2.588,1.4167,8.4571,3.05
4el5,23.1641,-24.842,-5.48,5.4827,0,102.9788,0,1.6263,0.0517,4.2963,5.37
3juk,31.5836,-36.8857,-5.48,9.5623,2,116.2289,0,1.7118,3.5903,10.2309,4.89
4r4t,32.7322,-35.9011,-5.48,3.2511,0,193.8336,0,0.031,3.1379,1.2173,6.26
2wyj,22.7305,-31.397,-5.48,0,0,252.3102,0,2.0864,6.58,1.4076,9
4qj0,13.8529,-26.2055,-5.48,1.0332,1.0601,177.0973,0,1.8329,10.5196,3.8429,7.32
1ebz,37.5338,-43.6532,-5.48,4.5742,0,314.5623,0,0.9809,5.1385,5.433,9.4
1fo0,40.22,-56.4274,-5.48,11.1116,0,388.6886,0,5.8932,10.3142,12.3601,5.59
3f7g,27.3314,-31.9985,-5.48,3.8366,0,173.5132,0,0.7592,3.9079,2.5768,7.37
3obu,-5.8374,-7.0483,-5.48,3.4683,0,202.5171,0,0.6101,12.2756,13.1681,4.3
4kow,25.6195,-30.6221,-5.48,4.9249,0,153.2827,0,0.2788,4.7238,3.6098,4.31
3su1,30.5466,-39.3192,-5.48,4.365,0,215.0981,0,0.3746,8.3981,2.3072,6.68
1uj5,0.5532,-4.6705,-5.48,4.3601,0,43.6408,0,3.7233,0.394,7.9993,3.05
4qyy,35.5469,-38.105,-5.48,1.2113,0,292.3589,0,0.4195,2.1386,2.198,7.3
4azi,25.1828,-30.6479,-5.48,5.0956,0,160.6204,0,2.0871,3.378,4.1578,7.45
2f34,9.6157,-13.4908,-5.48,2.5364,0,92.0126,0,0.3145,3.5606,4.3852,6.89
3k4d,5.5228,-13.9654,-5.48,3.2808,0,52.3774,0,8.4371,0.0054,3.3596,5.11
1h46,16.0049,-22.3517,-5.48,0,0,184.4578,0,4.6234,1.7235,1.8398,3.57
4ayp,32.7848,-35.978,-5.48,5.8612,1.9949,146.6083,0,1.9963,1.1968,7.1331,6.12
4ad3,15.2248,-16.9536,-5.48,4.5403,0,125.3882,0,0.5109,1.2179,7.1724,4.62
4rvr,21.2971,-26.772,-5.48,1.6755,0,160.5676,0,1.1523,4.3226,1.2073,6.87
1vfn,11.5223,-12.9273,-5.48,1.8127,0,11.9059,0,1.405,0,0,5.6
4zls,27.9168,-38.0182,-5.48,0.9182,0,326.6178,0,3.3148,6.7866,3.4153,9.09
4ryd,29.1882,-34.9899,-5.48,10.9516,0,174.6841,0,1.3415,4.4602,10.7447,11.26
4b5t,30.266,-35.1196,-5.48,2.4324,3.3167,34.8357,0,4.7121,0.1416,1,3.33
4km0,25.808,-27.6758,-5.48,3.1569,0,121.4675,0,0.0004,1.8673,1,6.04
3e6y,10.9758,-15.4725,-5.48,2.0785,0,151.7151,0,0.027,4.4696,5.7424,5.6
2pqb,21.7049,-29.9758,-5.48,12.343,0,49.3941,0,0.8615,7.4094,8.7926,7.2
4hws,48.623,-57.4352,-5.48,7.6564,2,165.158,0,4.8485,3.9637,1.9534,9.1
3usx,5.6953,-9.5554,-5.48,0.0062,0,87.6571,0,0.9326,2.9275,2.4223,5.02
3lvw,6.7481,-11.8001,-5.48,3.4942,0,78.0611,0,3.4207,1.6312,5.6576,2.67
4bps,16.6138,-17.4452,-5.48,2.0911,0,110.2943,0,0.1287,0.7027,3.0952,2.99
1q65,26.659,-29.4179,-5.48,5.0713,0,109.3875,0,1.9635,0.7954,2.2651,5.46
3e5u,21.4045,-22.3247,-5.48,1.5539,0,143.2832,0,0.5952,0.325,1.9958,5.85
4zzx,25.9526,-26.4505,-5.48,1.9844,0,159.39,0,0.0727,0.4252,1.682,6.9
3lq2,13.0683,-21.2871,-5.48,2.0231,0.7007,146.9322,0,6.3856,1.8333,4.8305,5.22
4o0y,26.4023,-29.6199,-5.48,2.3896,0,169.9254,0,0.3922,2.8255,1.4542,7.22
3bkl,33.5889,-42.6394,-5.48,3.1164,1.9998,264.2618,0,4.8388,4.2117,6.3386,6.17
1hee,22.1583,-26.635,-5.48,3.9849,1,84.5255,0,2.106,2.3708,3.154,5.34
4deu,14.8621,-19.6418,-5.48,0.0007,0,177.4984,0,4.4605,0.3192,2.5812,5.64
2ewb,17.9671,-21.6978,-5.48,0.0477,2,76.9165,0,2.7082,1.0225,1.9534,6.1
2ceq,19.0273,-22.8913,-5.48,3.6204,0,123.8338,0,2.9941,0.8699,3.5818,7.28
4y2q,16.3507,-23.395,-5.48,0.8817,0,149.8303,0,2.8815,4.1629,1,2.92
4q8x,14.8392,-16.0209,-5.48,0.8721,0,65.1961,0,0.0757,1.106,0,3.57
2vh6,25.1021,-39.9385,-5.48,0.1221,0,312.9124,0,6.0536,8.7828,1,9.7
3p4v,8.5021,-10.7519,-5.48,0.491,0,99.4395,0,0.873,1.3768,3.126,5.1
3g1v,19.7252,-23.5359,-5.48,7.9018,0,68.2594,0,1.3813,2.4294,6.376,3.19
3a2o,28.8814,-34.7152,-5.48,1.3988,0,283.6884,0,2.1666,3.6673,3.3704,9.08
4je7,18.6498,-35.0529,-5.48,2.8209,2,156.9453,0,11.9773,4.4258,4.0124,6.4
3sym,17.273,-20.5562,-5.48,5.9358,0,85.909,0,1.256,2.0272,5.7815,4.57
2aoc,37.7953,-43.0308,-5.48,11.0954,0,249.5754,0,0.7708,4.4647,11.2141,4.89
4oc0,14.0922,-23.441,-5.48,4.0785,0.46,138.6945,0,2.5922,6.7567,5.7275,6.5
5tmp,-17.8388,9.5581,-5.48,4.5315,0,131.1702,0,4.2075,4.0733,17.7813,7.47
3hub,31.9044,-40.0726,-5.48,1.4765,0,278.4925,0,0.6637,7.5045,1.1416,8.09
1cet,21.8494,-22.7497,-5.48,0.6459,0,165.1583,0,0.5685,0.3319,1.6449,2.89
2zz1,28.5198,-34.4407,-5.48,10.4016,0,55.8694,0,2.0832,3.8377,4.8115,4.54
4y79,20.1896,-26.808,-5.48,0.1297,0,210.4468,0,4.0999,2.5184,1.4561,7.96
4og4,25.077,-29.3156,-5.48,0.4554,0,240.2819,0,2.2784,1.9602,2.265,6.02
4ht0,15.5079,-27.4605,-5.48,0.9887,1.3027,122.8613,0,8.0438,3.9087,1.3875,8
3v4t,5.6275,-10.879,-5.48,6.4865,0,111.4533,0,2.347,2.9045,11.4476,4.11
4pop,28.2564,-31.0786,-5.48,2.5788,0,192.0709,0,1.3481,1.474,2.1433,8.13
4q7p,24.5079,-25.7958,-5.48,0,1.9693,72.1419,0,1.2879,0,0,4.32
4qxr,19.7629,-23.4486,-5.48,0.5539,0,168.9674,0,0.1027,3.583,1.426,6
2y7x,26.298,-35.2013,-5.48,0.1241,0,277.0737,0,2.8851,6.0182,1.2152,8.89
2bfq,8.8988,-12.9217,-5.48,6.7287,0,98.6592,0,0.9609,3.062,10.3809,6.89
3suw,25.1972,-27.0101,-5.48,3.9983,0,130.3668,0,0.7287,1.0843,2.7645,4.7
2qhy,28.2351,-34.8829,-5.48,2.8691,0,256.35,0,1.2401,5.4078,3.9737,7.48
2clh,21.9933,-27.7741,-5.48,2.4811,0,211.0599,0,3.6869,2.0939,4.1745,4.06
4m0e,36.6829,-37.3153,-5.48,0.9982,0,243.5999,0,0.6324,0,0,6.22
3fv3,28.4323,-31.4516,-5.48,5.5753,0,218.1212,0,0.6817,2.3375,7.0977,9.52
1d4k,35.0949,-42.5564,-5.48,2.7709,0,318.0725,0,2.6107,4.8508,3.6692,9.22
4pp0,25.581,-27.4704,-5.48,7.4446,0,93.6031,0,0.9325,0.9569,5.4008,4.4
3bl1,23.1001,-27.0887,-5.48,0.33,1.0307,122.1519,0,0.0587,3.93,0,5.6
4ouj,3.3295,-4.5102,-5.48,4.0235,0,57.1867,0,0,1.1807,8.2419,2.86
4cjp,17.8136,-24.4193,-5.48,1.8982,0,156.755,0,0.8905,5.7152,2.2425,3.32
4je8,15.5041,-22.3217,-5.48,5.0077,0,107.1347,0,2.7806,4.037,4.8511,5.21
2afw,20.5085,-23.4619,-5.48,2.875,1,60.8218,0,2.5783,0.3751,1.862,4.77
4nkt,-10.2369,3.6594,-5.48,3.9086,0,62.5026,0,1.778,4.7994,11.5261,5.97
3h5b,15.7798,-30.4589,-5.48,0.7332,0,273.914,0,10.0462,4.6329,3.7179,10
2ojg,35.2568,-37.7448,-5.48,3.0941,0,187.4397,0,0.3489,2.1392,0,5.64
4pin,6.0649,-10.2632,-5.48,1.3234,0,86.6021,0,3.1193,1.079,3.8161,5.4
1qbt,57.3889,-65.8033,-5.48,6.7054,0,398.9636,0,3.6633,4.7511,3.4186,10.62
2pvm,18.0237,-19.7161,-5.48,0.9068,0,138.6416,0,0.1975,1.4948,1.9585,6.44
4o0x,31.5533,-33.4844,-5.48,1.8199,0,209.2821,0,0,1.9312,1,7.17
4gzx,-7.9853,3.6246,-5.48,3.4981,0,48.4112,0,1.7031,2.6576,10.333,3.19
3nu6,26.1858,-32.6424,-5.48,1.6564,0,259.7451,0,2.4804,3.9763,3.4219,9.3
3ml2,12.3595,-19.6976,-5.48,0.9776,0.1037,123.6486,0,3.9561,3.3821,1.6169,8.05
4yhq,16.9843,-33.0874,-5.48,2.528,0,245.0994,0,10.3772,5.726,3.7159,8.77
1lyb,20.6054,-32.8663,-5.48,5.0319,0,245.7264,0,2.4907,9.7702,7.0977,11.42
2h4n,16.0014,-19.3243,-5.48,1.1905,1.3027,17.2028,0,0.8731,2.4499,0,8.7
1d9i,18.4708,-31.7478,-5.48,2.2235,0,211.5927,0,6.5782,6.6989,2.3106,9.11
2bok,28.2337,-31.8098,-5.48,2.5724,0,191.522,0,2.4033,1.1727,1.8243,6.55
5aoj,19.2277,-23.0467,-5.48,0,0,172.0228,0,2.3528,1.4661,1,4.68
1pvn,16.6547,-22.0796,-5.48,6.8926,0,53.4757,0,3.2597,2.1652,4.9525,9.82
1sln,36.9619,-43.8149,-5.48,5.9273,1.0601,223.9559,0,2.3887,4.4643,5.4911,6.64
1w5w,36.1152,-41.7515,-5.48,2.4977,0,372.3733,0,2.8154,2.8208,6.1088,8.8
2hu6,26.839,-31.8779,-5.48,2.4056,0,204.0933,0,3.9635,1.0755,2.1546,3.81
1sgu,30.7152,-33.2772,-5.48,0.4163,0,307.6078,0,0.1476,2.4143,3.7435,5.37
1n46,38.3697,-42.1818,-5.48,2.2479,0,290.7456,0,1.6165,2.1956,1.8842,10.52
5byi,26.163,-28.6358,-5.48,1.0105,1.0601,114.4316,0,1.0958,1.3769,0,7.51
4uyf,31.504,-33.5155,-5.48,0.9488,0,234.4159,0,0.027,1.9845,1,7.6
4qsv,9.3136,-9.9554,-5.48,1.1653,0,64.6163,0,0,0.6417,2.7253,2
4oc5,24.3609,-32.7348,-5.48,4.6079,0.9865,193.4618,0,0.9529,7.421,6.5311,7.07
1f0s,29.6324,-32.9744,-5.48,1.4712,0,232.8907,0,1.1123,2.2297,1.8233,7.74
1hmt,27.4123,-28.8188,-5.48,1.4924,0,213.4275,0,0.0073,1.3991,2.5847,5.79
1jet,25.5134,-30.0705,-5.48,6.296,0,163.2961,0,1.0005,3.5566,6.0718,7.25
4fht,28.8731,-29.3254,-5.48,4.3491,0,116.3801,0,0.1377,0.3145,1.6786,6.17
4x48,17.5758,-26.669,-5.48,1,0,190.8045,0,5.7296,3.3636,1.7481,6.77
4l2l,39.7025,-42.7659,-5.48,1.7194,0,294.163,0,2.3131,0.7503,1.1226,5.7
1s89,6.7731,-9.9734,-5.48,4.1068,0,15.0439,0,2.9535,0.2468,4.2904,5.24
3wmc,22.9036,-25.5305,-5.48,1.2861,0,205.0527,0,0.6491,1.9778,3.2173,6.51
2zx7,22.1601,-27.5393,-5.48,3.9099,0,144.6056,0,4.7047,0.6745,3.0932,10.49
2yln,17.3492,-20.5929,-5.48,4.136,0,52.8536,0,2.5052,0.7385,1.9082,7.68
1grp,16.3059,-21.4274,-5.48,4.0329,1.9986,18.3523,0,2.6972,2.4243,4.5787,3.72
4mc1,29.8588,-33.8653,-5.48,1.1832,0,269.0593,0,3.1512,0.8553,2.7525,7.85
2qwf,16.8783,-22.7988,-5.48,4.7536,0,69.0671,0,2.6601,3.2604,2.5934,5.67
4h42,11.9665,-14.5828,-5.48,1.5997,0,67.0485,0,1.7426,0.8738,1.5957,3.47
3nee,20.7654,-23.2991,-5.48,0.096,0,209.138,0,0.0456,2.4882,2.7229,5.34
2e2r,35.5797,-37.4611,-5.48,1.8548,0,264.04,0,1.0559,0.8255,1.9948,8.26
