name,TOTAL_SCORE,SCORE_RB_PEN,SCORE_NORM_HEVATOMS,SCORE_NORM_CRT_HEVATOMS,SCORE_NORM_WEIGHT,SCORE_NORM_CRT_WEIGHT,SCORE_RB_PEN_NORM_CRT_HEVATOMS,SCORE_NORM_CONTACT,PLPparthbond,PLPpartSteric,PLPpartmetal,LIG_NUM_CLASH,LIG_NUM_CONTACT,LIG_NUM_NO_CONTACT,CHEMPLP_CLASH2,TRIPOS_TORS,affinity
1bwa,-220.38400000000001,-200.38400000000001,-4.081180000000001,-58.3063,-0.290401,-24.1613,-53.015,-4.081180000000001,-29.4829,-182.80900000000003,0.0,5,49,0,0.23132800000000003,6.26203,8.6
2gyi,-81.5131,-75.5131,-8.15131,-37.835,-0.543008,-15.3375,-35.0501,-8.15131,-9.62758,-38.6994,-20.0,6,4,0,0.0,3.1331700000000002,7
3pcf,-76.0331,-74.0331,-6.9121,-34.1878,-0.490213,-14.1513,-33.2885,-6.9121,-5.91472,-46.4611,-5.0,5,6,0,0.0,0.0106138,6.05
4efk,-55.7656,-51.7656,-5.0696,-25.0747,-0.291566,-9.67884,-23.2761,-5.0696,0.0,-39.1359,0.0,5,6,0,0.0,2.83261,2.49
4a6s,-83.4481,-77.4481,-3.7931,-29.7812,-0.258863,-12.1703,-27.6399,-4.1724,-15.7504,-42.6131,-9.9559,3,17,2,0.0,1.56549,5.2
3spf,-61.0725,-39.0725,-1.65061,-18.3279,-0.11608900000000001,-7.56532,-11.7257,-2.3489400000000002,0.0,-53.9124,0.0,0,26,11,0.0,12.126,3.86
1o3d,-137.356,-131.356,-5.49423,-46.975,-0.41701800000000006,-19.8892,-44.923,-5.49423,-13.6127,-107.931,0.0,0,25,0,0.0,1.62619,7.13
4j48,-95.3691,-65.3691,-2.98029,-30.0394,-0.200093,-12.2091,-20.59,-3.17897,-8.0,-76.76100000000001,0.0,1,30,1,0.0,7.961310000000001,5.62
4qiy,-97.9927,-79.9927,-2.7997900000000002,-29.9574,-0.185059,-12.1125,-24.4546,-2.7997900000000002,-11.6326,-78.3014,0.0,7,28,0,0.0,10.5359,7.3
4ks1,-98.48899999999999,-86.48899999999999,-4.92445,-36.2836,-0.34636300000000003,-14.9774,-31.8628,-4.92445,-16.5578,-68.2537,0.0,3,17,0,0.0,4.6516,8.82
1ppl,-156.685,-120.685,-3.7306,-45.0759,-0.25614699999999996,-18.4579,-34.7193,-3.7306,-18.1024,-132.253,0.0,2,40,0,0.0,10.9626,8.55
1kjr,-118.176,-102.176,-2.95439,-34.5548,-0.200821,-14.1022,-29.8763,-3.10989,-17.91,-92.029,0.0,1,38,1,0.0,8.12495,6.06
1b4h,-150.475,-120.475,-5.7875,-50.7933,-0.398592,-20.8202,-40.6667,-5.7875,-25.7059,-117.125,0.0,4,22,0,0.0,8.61179,5.46
2nn7,-71.258,-59.258,-4.19165,-27.713,-0.276945,-11.2035,-23.0461,-4.19165,-6.2342900000000006,-49.7143,-0.444093,3,14,0,0.0,4.06511,6.52
3qnd,-67.1086,-57.1086,-3.19565,-24.3242,-0.217698,-9.934289999999999,-20.6996,-3.35543,-6.61675,-44.58,0.0,1,19,1,0.0,2.19778,4.85
4xaq,-110.948,-106.948,-8.53445,-47.1851,-0.602421,-19.5005,-45.4839,-8.53445,-19.7938,-77.5393,0.0,0,13,0,0.0,3.19184,7.14
5cau,-128.591,-114.59100000000001,-3.78209,-39.6934,-0.26597,-16.3839,-35.3719,-3.78209,-8.0,-109.781,0.0,3,31,0,0.0,6.11683,8.8
1m2q,-95.7924,-93.7924,-4.789619999999999,-35.2902,-0.350636,-14.7629,-34.5534,-4.789619999999999,-6.9950600000000005,-70.2256,0.0,5,15,0,0.0,9.67026e-05,6.1
1f4g,-117.469,-93.4688,-3.45496,-36.2601,-0.23661,-14.8352,-28.8519,-3.45496,-7.99645,-105.176,0.0,1,33,0,0.0,12.3094,6.48
3nu5,-142.835,-118.835,-4.08101,-43.6663,-0.282496,-17.9292,-36.3293,-4.08101,-10.6028,-120.675,0.0,6,29,0,0.0,5.9785699999999995,8.35
1f74,-93.5016,-75.5016,-4.67508,-34.4463,-0.319922,-14.0894,-27.815,-4.67508,-23.3571,-59.8024,0.0,2,18,0,0.0,7.769,3.05
3k5i,-70.5645,-62.5645,-3.71392,-26.4445,-0.23986500000000002,-10.6099,-23.4464,-3.71392,-15.4404,-41.0856,0.0,6,13,0,0.0,2.69813,4.7
3l1n,-72.1034,-44.1034,-4.00575,-27.5126,-0.28230700000000003,-11.3643,-16.8286,-4.00575,-2.0,-58.1832,0.0,1,17,0,0.0,8.24075,5.63
4lm4,-62.9377,-62.9377,-5.72161,-28.2996,-0.43064300000000005,-11.9485,-28.2996,-5.72161,0.0,-43.8715,0.0,2,9,0,0.0,0.0,3.04
3t0b,-96.7831,-90.7831,-6.4522,-39.2436,-0.40615,-15.6109,-36.8107,-6.4522,-13.4676,-61.4089,-5.0,1,14,0,0.0,1.4845700000000002,4.3
4u5n,-107.19200000000001,-69.1921,-2.38205,-30.1365,-0.172677,-12.5657,-19.453,-2.55219,-12.6611,-109.697,0.0,2,40,3,17.5482,15.3032,2.48
4o9w,-116.55,-80.5505,-2.84269,-33.8002,-0.19055,-13.7303,-23.36,-2.84269,-14.7632,-95.477,0.0,1,40,0,0.0,10.6438,7.16
1dfo,-131.96,-113.96,-3.8811699999999996,-40.7332,-0.281111,-16.9793,-35.177,-3.8811699999999996,-13.8034,-109.041,0.0,4,30,0,0.0,8.319989999999999,6.7
2vw2,-77.7756,-69.7756,-5.98274,-33.0772,-0.375209,-13.1418,-29.6749,-5.98274,-15.5346,-45.0894,0.0,3,10,0,0.0,0.953849,3.3
2vb8,-97.9965,-93.9965,-6.99975,-40.66,-0.46826899999999994,-16.5059,-39.0004,-6.99975,-4.0,-77.2606,0.0,0,14,0,0.0,1.05979,4.6
4jal,-140.071,-126.071,-5.38735,-47.2814,-0.36436999999999997,-19.264,-42.5557,-5.38735,-12.6187,-116.38600000000001,0.0,4,22,0,0.0,7.1343,4.6
3guz,-59.6894,-53.6894,-5.96894,-27.7053,-0.405642,-11.3061,-24.9204,-5.96894,-8.0,-34.52,0.0,0,10,0,0.0,1.10534,4.38
4nvp,-135.97899999999998,-133.97899999999998,-6.18089,-48.5288,-0.414289,-19.7129,-47.815,-6.18089,-15.8951,-103.61200000000001,0.0,3,19,0,0.0,1.11632,7.57
3f8c,-122.697,-112.697,-3.60872,-37.8738,-0.270518,-15.9693,-34.7871,-3.60872,0.0,-121.13600000000001,0.0,1,33,0,11.7313,3.14709,7.68
4gny,-72.0642,-48.0642,-4.23907,-28.0266,-0.27155100000000004,-11.2141,-18.6927,-4.23907,0.0,-59.6746,0.0,0,17,0,0.0,6.34998,4.22
1ydb,-80.0455,-78.0455,-6.15735,-34.0426,-0.361804,-13.2347,-33.192,-6.15735,-10.5623,-53.4189,0.0,3,10,0,0.0,2.9194400000000003,8.24
2j79,-93.0653,-91.0653,-7.158869999999999,-39.5798,-0.484271,-16.127,-38.7292,-7.158869999999999,-26.1809,-51.18899999999999,0.0,4,9,0,0.0,0.3239,5.96
1g35,-169.94799999999998,-143.94799999999998,-3.6159199999999996,-47.0923,-0.25643499999999997,-19.4926,-39.8878,-3.6159199999999996,-22.4599,-141.44899999999998,0.0,6,41,0,0.0,10.9684,8.14
3hx3,-94.6346,-84.6346,-4.50641,-34.3013,-0.33272399999999996,-14.39,-30.6767,-4.50641,-2.0,-81.1648,0.0,1,20,0,0.0,7.05973,8
3ckp,-148.583,-122.583,-3.7145699999999997,-43.4459,-0.271791,-18.1715,-35.8435,-3.7145699999999997,-15.5933,-121.945,0.0,4,36,0,0.0,6.36569,6.35
1ogx,-78.2229,-78.2229,-3.91114,-28.8176,-0.293713,-12.158,-28.8176,-3.91114,-3.68371,-56.0587,0.0,1,19,0,0.0,0.0,6.09
1bn3,-77.2634,-71.2634,-3.3592800000000005,-27.1684,-0.208023,-10.7486,-25.0586,-3.3592800000000005,-12.5742,-53.6446,-0.906985,6,17,0,0.0,7.92542,9.89
4uac,-170.168,-152.168,-3.86744,-48.2013,-0.26235,-19.6582,-43.1027,-3.86744,-28.7293,-143.05,0.0,4,40,0,0.0,17.8753,6.54
2hmu,-131.18200000000002,-115.182,-4.23169,-41.7594,-0.260719,-16.4933,-36.6661,-4.23169,-11.5561,-108.947,0.0,4,27,0,0.0,7.5656300000000005,7.7
1ceb,-67.7241,-63.7241,-6.1567300000000005,-30.4517,-0.430787,-12.5482,-28.6532,-6.1567300000000005,-9.37669,-41.5178,0.0,4,7,0,0.0,2.14452,6
3rux,-250.763,-230.763,-6.59903,-74.58800000000001,-0.439446,-30.2328,-68.6391,-6.59903,-34.3879,-208.7,0.0,3,35,0,0.0,4.38239,9.28
3gcu,-166.328,-154.328,-4.37706,-49.4733,-0.328316,-20.8645,-45.903999999999996,-4.37706,-8.76945,-152.395,0.0,1,37,0,0.0,12.3939,6.78
1w9u,-157.656,-135.656,-3.2845,-43.3807,-0.23331,-17.965999999999998,-37.3271,-3.2845,-11.9496,-136.032,0.0,2,46,0,1.2326700000000002,4.25113,6.09
1i37,-106.075,-106.075,-5.0511800000000004,-38.4479,-0.367787,-16.0549,-38.4479,-5.0511800000000004,-6.28669,-81.3617,0.0,2,19,0,0.0,0.0,9.57
4gbd,-130.438,-124.43799999999999,-6.21132,-47.2785,-0.414926,-19.1834,-45.1037,-6.21132,-15.535,-96.2931,-5.0,8,13,0,0.0,3.73368,11.32
1vzq,-153.833,-145.833,-4.66162,-47.96,-0.341482,-20.0673,-45.4659,-4.66162,-11.3863,-127.37899999999999,0.0,3,30,0,0.0,1.4209,7.44
1gai,-165.399,-147.399,-3.75907,-46.8506,-0.254998,-19.1074,-41.7519,-4.2410000000000005,-27.6837,-135.751,0.0,1,39,4,2.22622,11.9616,8
4alx,-111.675,-109.675,-5.58375,-41.1414,-0.405592,-17.1659,-40.4046,-5.58375,0.0,-93.5259,0.0,3,17,0,0.0280522,0.30644899999999997,7.28
1a69,-111.838,-107.838,-5.88624,-41.9122,-0.416941,-17.3415,-40.4131,-5.88624,-9.19102,-84.4322,0.0,1,18,0,0.0,0.480336,5.3
2xei,-177.877,-131.877,-3.86688,-49.6439,-0.272572,-20.5072,-36.8057,-3.86688,-26.6297,-165.854,-4.38901,6,40,0,2.6135599999999997,31.9117,10.62
3sap,-79.0523,-63.0523,-3.29385,-27.4059,-0.216906,-11.0671,-21.859,-3.29385,-5.97994,-64.7971,0.0,4,20,0,0.0,10.7097,7.59
3cdb,-124.31,-96.3097,-2.70238,-34.6938,-0.189875,-14.3161,-26.8793,-2.70238,-19.7938,-101.689,0.0,6,40,0,0.42939700000000003,14.1975,7.02
3iub,-116.794,-106.794,-4.86641,-40.4902,-0.33916,-16.6628,-37.0234,-4.86641,-7.09121,-95.677,0.0,2,22,0,0.0,3.40832,4.54
2q8m,-124.76899999999999,-116.76899999999999,-5.42475,-43.8731,-0.36142399999999997,-17.785999999999998,-41.06,-5.42475,-17.7026,-92.28200000000001,0.0,1,22,0,0.0,3.01088,4.03
1ez9,-133.80100000000002,-105.801,-2.97335,-37.6173,-0.200123,-15.3017,-29.7453,-3.11165,-8.5529,-126.29899999999999,0.0,1,42,2,0.0,18.2303,5.1
2o4p,-160.776,-136.776,-3.8279900000000002,-46.2527,-0.266779,-19.034000000000002,-39.3483,-3.8279900000000002,-9.69609,-143.921,0.0,6,36,0,0.0,9.20655,10.72
4e9u,-31.5203,-17.5203,-1.65897,-11.8124,-0.116172,-4.868869999999999,-6.565860000000001,-1.65897,-2.0,-51.2864,0.0,7,12,0,34.5063,6.25625,5.82
2j47,-121.78,-113.78,-4.68384,-41.1072,-0.33793,-17.113,-38.4068,-4.68384,-18.472,-89.5051,0.0,4,22,0,0.0,2.61568,5.41
1xh9,-182.96,-168.96,-4.94485,-54.9062,-0.364036,-23.0119,-50.7048,-4.94485,-20.3804,-159.648,0.0,5,32,0,0.0,11.636,7.77
2gv7,-158.92700000000002,-136.92700000000002,-3.24341,-43.431000000000004,-0.22803299999999999,-17.9252,-37.4189,-3.6959800000000005,-19.011,-130.40200000000002,0.0,4,39,6,0.0,7.6931899999999995,7.85
3pe2,-135.66899999999998,-127.669,-5.21804,-45.7955,-0.39981700000000003,-19.451,-43.0951,-5.21804,-6.0,-113.68299999999999,0.0,1,25,0,0.0,1.4410100000000001,9.76
5c5t,-68.7694,-60.7694,-6.876939999999999,-31.9199,-0.47729399999999994,-13.1177,-28.2067,-6.876939999999999,-10.0,-33.6731,-10.0,5,5,0,0.0,3.0876799999999998,3.13
2pvh,-112.524,-104.524,-4.89236,-39.5673,-0.372175,-16.7654,-36.7543,-4.89236,-2.0,-96.5181,0.0,1,22,0,0.0,4.23085,6.59
8cpa,-121.846,-97.8456,-3.80767,-38.3789,-0.262943,-15.7456,-30.8194,-3.80767,-23.9218,-83.0592,-5.0,7,25,0,0.356598,6.34788,9.15
1bty,-86.4605,-84.4605,-9.60673,-41.5659,-0.713594,-17.4728,-40.6044,-9.60673,-8.777389999999999,-59.2556,0.0,1,8,0,0.0,0.601248,4.74
3t60,-114.92299999999999,-100.92299999999999,-3.2835300000000003,-35.1333,-0.244765,-14.7862,-30.8534,-3.2835300000000003,-6.46659,-100.65700000000001,0.0,1,34,0,5.60499,3.89203,6.7
1kc7,-58.2086,-52.2086,-5.82086,-27.0181,-0.348488,-10.5695,-24.2331,-5.82086,-16.9286,-16.1828,-9.56157,5,5,0,0.0,2.0483700000000002,5.52
3uw5,-142.874,-128.874,-4.08211,-43.678000000000004,-0.285948,-18.0052,-39.3981,-4.08211,-11.3555,-121.738,0.0,2,33,0,0.0,6.90802,7.85
4kni,-74.8027,-64.8027,-3.2522900000000003,-26.3032,-0.201709,-10.4117,-22.7868,-3.2522900000000003,-5.47763,-63.3784,0.0,6,17,0,6.1281099999999995,6.15461,7.78
3mv0,-77.6079,-75.6079,-6.4673300000000005,-33.8984,-0.43565699999999996,-13.7928,-33.0248,-6.4673300000000005,-19.378,-43.1162,0.0,7,5,0,0.0,0.0906595,3.85
4nnr,-114.96600000000001,-100.96600000000001,-2.01694,-29.8729,-0.141572,-12.3227,-26.2351,-2.44608,-7.49008,-94.9181,0.0,4,43,10,0.0,5.14925,7.26
3cj5,-99.0031,-89.0031,-3.3001,-31.8621,-0.206089,-12.6411,-28.6438,-3.3001,-6.0,-84.2781,0.0,0,30,0,0.0,9.92951,6.34
1ql9,-157.083,-149.083,-4.6201,-48.4883,-0.314152,-19.791,-46.0189,-4.6201,-0.116698,-143.675,0.0,3,31,0,0.0,3.59504,5.35
1elb,-98.6243,-72.6243,-2.98862,-30.7477,-0.208262,-12.652999999999999,-22.6418,-2.98862,-6.0,-86.8963,0.0,7,26,0,0.0,10.4835,7.15
3t82,-83.9843,-69.9843,-3.8174699999999997,-29.9726,-0.245354,-12.005999999999998,-24.9762,-3.8174699999999997,-10.7055,-63.8098,0.0,5,17,0,0.0,9.6698,7
2vc7,-78.8395,-60.8395,-4.37997,-30.0829,-0.290481,-12.1769,-23.2146,-4.37997,-1.42012,-75.5662,0.0,4,14,0,6.58742,10.9209,3.36
4knj,-76.0583,-66.0583,-3.6218199999999996,-27.5681,-0.221879,-10.8677,-23.9435,-3.6218199999999996,-3.2379700000000002,-61.1281,0.0,3,18,0,0.0,7.25098,7.95
1xka,-141.556,-123.556,-4.88125,-46.0748,-0.36345900000000003,-19.3837,-40.216,-4.88125,-9.05679,-126.25,0.0,6,23,0,0.0,10.7267,6.88
4qfn,-99.18799999999999,-87.18799999999999,-7.084860000000001,-41.1544,-0.48102399999999995,-16.7891,-36.1755,-7.084860000000001,-21.2429,-65.4882,0.0,2,12,0,0.0,5.4267,4.12
4cjr,-106.84,-86.8398,-2.9677700000000002,-32.3568,-0.216928,-13.5288,-26.2997,-2.9677700000000002,-10.5649,-98.6344,0.0,1,35,0,11.2887,8.356710000000001,3.1
4epy,-89.477,-81.477,-3.31396,-29.8257,-0.24618099999999998,-12.5379,-27.159000000000002,-3.31396,-6.05529,-68.9629,0.0,3,24,0,0.0,4.91246,3.47
1d4h,-194.64700000000002,-166.64700000000002,-4.32549,-54.7239,-0.318736,-22.9426,-46.8519,-4.32549,-19.0821,-173.044,0.0,3,42,0,0.0,12.7163,10
3moe,-69.8018,-63.8018,-6.980180000000001,-32.3991,-0.41768999999999995,-12.6725,-29.6142,-6.980180000000001,-14.1649,-29.1323,-10.0,5,5,0,0.0,0.981826,4.3
1gj8,-116.339,-106.339,-4.653569999999999,-39.7874,-0.338806,-16.6137,-36.3675,-4.653569999999999,-5.59451,-95.0239,0.0,4,21,0,0.8411190000000001,1.83772,6.96
2ca8,-92.7057,-74.7057,-4.635280000000001,-34.1531,-0.302645,-13.7525,-27.5218,-4.635280000000001,-20.8406,-61.8123,0.0,7,13,0,0.0,7.704339999999999,4.66
4v24,-158.377,-140.377,-4.79931,-49.3766,-0.339431,-20.4195,-43.7648,-4.79931,-3.36461,-141.879,0.0,1,32,0,0.0,5.3591,8.37
3nsn,-152.246,-124.24600000000001,-2.67097,-39.5597,-0.183022,-16.1882,-32.2841,-3.71331,-14.8382,-136.99,0.0,3,38,16,0.0,16.8049,7.19
3jrs,-68.8547,-60.8547,-3.62393,-25.8037,-0.25951799999999997,-10.7155,-22.8057,-3.62393,-3.69863,-51.2522,0.0,1,18,0,1.9577200000000001,2.78234,4.28
4q4s,-115.663,-113.663,-6.803719999999999,-44.9828,-0.50236,-18.8713,-44.2049,-6.803719999999999,-12.0,-86.3335,0.0,2,15,0,0.0,0.014091399999999999,6.95
2wkz,-189.737,-159.737,-3.72034,-51.1637,-0.273465,-21.4323,-43.0741,-3.72034,-12.2027,-168.493,0.0,3,48,0,0.0,7.3045100000000005,8.77
3tt4,-131.442,-113.44200000000001,-5.05547,-44.3688,-0.351979,-18.2528,-38.2928,-5.05547,-4.0,-108.87200000000001,-8.213989999999999,7,19,0,0.0,6.41761,8.28
1tjp,-113.37700000000001,-101.37700000000001,-6.29871,-43.2613,-0.406104,-17.3472,-38.6825,-6.29871,-18.7898,-89.1675,0.0,4,14,0,0.0,10.7398,4.42
3f3t,-122.679,-114.679,-4.08929,-39.4817,-0.307088,-16.6571,-36.907,-4.08929,-5.46985,-110.25200000000001,0.0,4,26,0,2.7112700000000003,8.7995,4.59
3m35,-131.442,-117.44200000000001,-3.55248,-39.4457,-0.24636799999999998,-16.2063,-35.2443,-3.65116,-9.782919999999999,-121.399,0.0,6,30,1,0.0,16.8582,7.22
4ehz,-98.4583,-96.4583,-5.18202,-36.8979,-0.384102,-15.4995,-36.1484,-5.18202,-4.0,-77.0099,0.0,1,18,0,0.0,1.1908299999999998,8
1m4h,-199.71599999999998,-137.716,-3.02599,-49.4194,-0.214049,-20.4383,-34.0776,-3.07255,-23.061,-187.528,0.0,5,60,1,3.4932800000000004,24.2735,9.52
4css,-103.839,-91.8393,-3.5806699999999996,-33.7984,-0.244073,-13.8064,-29.8925,-3.70855,-17.844,-72.7009,0.0,1,27,1,0.0,3.30387,8.46
4kxn,-134.185,-120.185,-4.62706,-43.6754,-0.315508,-17.8432,-39.1186,-4.62706,-18.3759,-104.036,0.0,3,26,0,0.0,5.62483,6.1
3su0,-168.543,-148.543,-3.3047699999999995,-45.4487,-0.23126,-18.7287,-40.0556,-3.3708699999999996,-10.8179,-145.489,0.0,4,46,1,0.0,4.71943,6.79
2qpq,-77.6531,-67.6531,-5.97331,-33.0251,-0.410646,-13.5289,-28.7722,-5.97331,-12.3995,-51.7963,0.0,0,13,0,0.22598800000000002,4.235130000000001,6.37
3pd9,-104.31,-102.31,-8.02386,-44.3621,-0.569547,-18.368,-43.5115,-8.02386,-15.5379,-72.46300000000001,0.0,3,10,0,0.0,1.0980299999999998,6.22
2xef,-203.388,-121.38799999999999,-3.17793,-50.8469,-0.221821,-20.9355,-30.3469,-3.3342199999999997,-28.3053,-221.05599999999998,-3.91344,2,60,2,1.26509,59.9029,9.84
2f2h,-145.627,-133.627,-4.85423,-46.8671,-0.32403000000000004,-19.0118,-43.0051,-4.85423,-23.9222,-110.165,0.0,6,24,0,0.0,5.11154,5.7
1li6,-49.1125,-49.1125,-8.185410000000001,-27.0276,-0.60546,-11.3455,-27.0276,-8.185410000000001,-1.8701599999999998,-28.4104,0.0,1,5,0,0.0,0.0,3.8
1a8i,-111.307,-109.307,-6.54746,-43.2885,-0.44846400000000003,-17.7116,-42.5107,-6.54746,-20.9038,-73.0312,0.0,0,17,0,0.0,0.0881581,5.52
3re4,-86.8098,-80.8098,-4.1338,-31.4651,-0.298035,-13.0959,-29.2903,-4.1338,-3.53314,-70.6821,0.0,1,20,0,3.4439300000000004,2.71073,7.4
1v1m,-140.549,-124.54899999999999,-5.40574,-47.4428,-0.332828,-18.7338,-42.042,-5.40574,-18.2344,-98.5223,-10.0,4,22,0,0.0,2.40901,3.94
1lpk,-159.584,-143.584,-4.98701,-50.2659,-0.373297,-21.1842,-45.2262,-4.98701,-6.29001,-146.968,0.0,4,28,0,3.68195,6.910939999999999,7.55
1pyn,-139.378,-103.37799999999999,-3.24135,-39.7837,-0.23130100000000003,-16.5015,-29.5079,-3.24135,-25.1979,-120.818,0.0,3,40,0,0.0,22.2351,5.49
3gy7,-88.645,-86.645,-9.84945,-42.6161,-0.7316239999999999,-17.9143,-41.6546,-9.84945,-9.860610000000001,-60.1453,0.0,2,7,0,0.0,0.22478800000000002,4.52
2jfz,-140.297,-130.297,-4.25143,-43.7399,-0.319213,-18.4527,-40.6222,-4.25143,0.0,-128.24,0.0,1,32,0,0.0,5.29977,5.24
3ljo,-126.70700000000001,-112.70700000000001,-4.52524,-41.7266,-0.326965,-17.3793,-37.1162,-4.52524,-13.0623,-98.3694,0.0,3,25,0,0.0,3.67885,6.62
2bq7,-124.476,-112.476,-4.14919,-40.06,-0.306187,-16.8029,-36.1981,-4.14919,-0.084993,-111.51799999999999,0.0,8,22,0,0.0,4.70929,7.05
1msm,-169.771,-151.77100000000002,-4.14076,-49.2345,-0.294892,-20.4078,-44.0144,-4.14076,-13.0808,-148.726,0.0,4,37,0,0.0,8.25554,10.48
3kmy,-81.9175,-75.9175,-5.11984,-32.509,-0.350506,-13.2989,-30.1279,-5.11984,-7.71093,-56.5155,0.0,1,15,0,0.0,1.18343,4.49
1kzn,-120.809,-100.809,-2.46549,-33.0142,-0.173549,-13.6314,-27.5487,-2.51686,-8.0,-124.105,0.0,3,45,1,0.0,29.4782,8.92
3tfn,-42.7076,-28.7076,-1.37766,-13.5952,-0.10155499999999999,-5.7003900000000005,-9.138530000000001,-1.37766,-5.3895,-85.17299999999999,0.0,6,25,0,61.2673,4.73217,6.57
3a1c,-151.484,-135.484,-4.8866,-48.2223,-0.301648,-19.0581,-43.1289,-4.8866,-19.2855,-111.694,-10.0,3,28,0,0.0,4.63129,4
3bzf,-183.453,-123.45299999999999,-2.6978299999999997,-44.9456,-0.18638,-18.4423,-30.2457,-2.7381,-19.2322,-167.53900000000002,0.0,10,58,0,0.7735920000000001,19.0337,4.52
4kyh,-72.2256,-62.2256,-2.49054,-23.5085,-0.17263599999999998,-9.65691,-20.2536,-2.88902,-5.60942,-50.7544,0.0,1,24,4,0.0,3.26317,5.92
1aaq,-127.948,-93.9476,-3.12067,-37.1054,-0.221086,-15.3535,-27.2453,-3.12067,-19.199,-107.695,0.0,7,34,0,0.0,15.6119,8.4
1w3l,-140.81799999999998,-126.818,-4.40056,-44.3549,-0.29744299999999996,-18.0679,-39.9452,-4.54252,-33.926,-98.7862,0.0,3,29,0,0.0,7.1459,6.28
4lbu,-160.645,-148.645,-5.53947,-52.2878,-0.39721,-21.7229,-48.3819,-5.53947,-19.5711,-128.811,0.0,3,26,0,0.0,2.5547299999999997,6.56
3r1v,-75.9867,-69.9867,-4.22149,-28.9944,-0.31621900000000003,-12.2223,-26.7049,-4.22149,0.0,-57.7236,0.0,0,18,0,0.0,0.748047,6.92
3dzt,-123.936,-91.936,-5.38852,-43.5801,-0.38313400000000003,-18.0543,-32.3278,-5.38852,-5.48085,-115.119,0.0,1,22,0,0.0,14.7395,7.22
4av5,-111.523,-99.5229,-4.13048,-37.1743,-0.301099,-15.5291,-33.1743,-4.28934,-19.1208,-78.164,0.0,2,24,1,0.0,2.8313200000000003,7.21
2zn7,-100.637,-84.6369,-2.87534,-30.7658,-0.18087,-12.2356,-25.8744,-2.95991,-11.8824,-97.7365,0.0,3,31,1,0.0,27.3417,7.89
3f33,-54.7566,-50.7566,-4.21204,-23.2874,-0.307166,-9.7293,-21.5863,-4.21204,0.0,-46.0684,0.0,2,11,0,9.20973,0.725456,3.34
1c3e,-133.088,-113.088,-3.80252,-40.6865,-0.27760100000000004,-17.0046,-34.5722,-3.80252,-14.5155,-111.944,0.0,8,27,0,0.0,10.2691,6.59
4kb9,-150.484,-124.484,-3.4996300000000002,-42.9538,-0.243995,-17.6789,-35.5324,-3.4996300000000002,-11.1583,-132.425,0.0,8,35,0,1.55493,8.56141,11
4cga,-125.87299999999999,-113.87299999999999,-5.24472,-43.6378,-0.39652600000000005,-18.4521,-39.4777,-5.24472,0.0,-112.721,0.0,0,24,0,0.752224,2.3157200000000002,6.4
2xhm,-145.371,-121.37100000000001,-3.9289400000000003,-43.6257,-0.271456,-17.9013,-36.4233,-3.9289400000000003,-17.6466,-107.238,-9.50583,3,34,0,0.0,6.44421,6.8
2pu2,-91.7197,-81.7197,-3.52768,-30.9603,-0.259625,-12.9745,-27.5848,-3.52768,-12.0,-65.6014,0.0,4,22,0,0.0,3.8624300000000003,4.43
1g54,-77.727,-69.727,-3.10908,-26.5822,-0.204931,-10.7378,-23.8463,-3.10908,-7.8493,-54.8881,0.0,5,20,0,0.0,3.9668699999999997,8.82
4x48,-121.162,-107.162,-4.660069999999999,-40.8985,-0.308708,-16.5485,-36.1728,-4.660069999999999,-4.0,-108.765,0.0,7,19,0,0.0,9.89456,6.77
4nh8,-127.146,-119.146,-4.38435,-41.3845,-0.318297,-17.2642,-38.7806,-4.38435,-2.0,-113.26899999999999,0.0,2,27,0,0.0,6.3516699999999995,8.52
4o0a,-129.547,-111.54700000000001,-3.1596900000000003,-37.5693,-0.206656,-15.1368,-32.3492,-3.1596900000000003,-9.181000000000001,-112.18,0.0,0,41,0,0.0,9.630939999999999,6.72
1lan,-52.8716,-46.8716,-5.874619999999999,-25.418000000000003,-0.406186,-10.4325,-22.5335,-5.874619999999999,-8.36045,-13.199000000000002,-15.0,5,4,0,0.0,2.1629,7.22
3muz,-87.82,-81.82,-5.85467,-35.6093,-0.368537,-14.1652,-33.1764,-5.85467,-12.3878,-57.7406,0.0,2,13,0,0.0,0.564384,3.46
4u1b,-61.2991,-49.2991,-4.715319999999999,-26.0699,-0.29584,-10.3591,-20.9664,-4.715319999999999,-10.1095,-30.851,-15.0,6,7,0,8.59205,4.95033,5.31
3u6h,-155.736,-141.736,-3.9932300000000005,-45.9234,-0.294659,-19.2619,-41.7951,-3.9932300000000005,-4.0,-143.194,0.0,4,35,0,0.0,8.67654,9
3bgq,-97.8377,-89.8377,-3.7629900000000003,-33.0254,-0.27073800000000003,-13.7358,-30.325,-3.7629900000000003,-2.0,-79.1931,0.0,4,22,0,0.0,1.50278,7.96
4n7m,-99.4369,-97.4369,-6.21481,-39.4616,-0.46408999999999995,-16.6175,-38.6679,-6.21481,0.0,-83.8701,0.0,2,14,0,1.9805599999999999,0.014756899999999998,5.47
3pb7,-91.1117,-73.1117,-4.14144,-32.5162,-0.28436,-13.3149,-26.0923,-4.14144,0.0,-76.6423,-5.0,4,18,0,0.0,8.62831,5.74
